frame,python_time_s,matlab_time_s,py_ANG_deg,mat_ANG_deg,diff_ANG_deg,abs_diff_ANG_deg,py_PEN_deg,mat_PEN_deg,diff_PEN_deg,abs_diff_PEN_deg,py_FL_mm,mat_FL_mm,diff_FL_mm,abs_diff_FL_mm
502,15.056536674499512,15.056532007588888,23.0,19.798650720514093,3.201349279485907,3.201349279485907,24.125892639160156,21.225405163067318,2.900487476092838,2.900487476092838,59.011802673339844,67.48621525452998,-8.474412581190137,8.474412581190137
503,15.086529731750488,15.086525099237472,23.0,19.818273948381208,3.181726051618792,3.181726051618792,24.20223045349121,21.214696778285337,2.9875336752058743,2.9875336752058743,58.932979583740234,67.58537602522316,-8.65239644148292,8.65239644148292
504,15.116522789001465,15.116518190886055,23.0,19.828165542297974,3.171834457702026,3.171834457702026,24.20223045349121,21.163349590539354,3.0388808629518564,3.0388808629518564,58.932979583740234,67.82962772878412,-8.896648145043883,8.896648145043883
505,15.146515846252441,15.146511282534638,23.0,19.845813345129958,3.154186654870042,3.154186654870042,24.135501861572266,21.167520267700645,2.9679815938716203,2.9679815938716203,58.99003982543945,67.98303755292334,-8.992997727483882,8.992997727483882
506,15.176509857177734,15.176504374183223,23.0,19.86411309008647,3.1358869099135305,3.1358869099135305,24.20223045349121,21.38385399601866,2.8183764574725494,2.8183764574725494,58.932979583740234,67.7836678412958,-8.85068825755556,8.85068825755556
507,15.206502914428711,15.206497465831806,23.0,19.88602286874705,3.1139771312529483,3.1139771312529483,24.307119369506836,21.46640112139329,2.8407182481135465,2.8407182481135465,58.852439880371094,67.84562797887811,-8.99318809850702,8.99318809850702
508,15.236495971679688,15.236490557480389,23.0,19.901695173316376,3.0983048266836235,3.0983048266836235,24.307119369506836,21.627505789605323,2.6796135799015133,2.6796135799015133,58.852439880371094,67.5869502008888,-8.7345103205177,8.7345103205177
509,15.266489028930664,15.266483649128972,23.0,19.904162427156518,3.0958375728434824,3.0958375728434824,24.20223045349121,21.59375247245297,2.6084779810382415,2.6084779810382415,58.932979583740234,67.63145612377028,-8.698476540030043,8.698476540030043
510,15.29648208618164,15.296476740777555,23.0,19.909484095522238,3.090515904477762,3.090515904477762,24.20223045349121,21.655400076902556,2.5468303765886553,2.5468303765886553,58.85456085205078,67.4993062356237,-8.644745383572925,8.644745383572925
511,15.326475143432617,15.32646983242614,23.0,19.913004354626274,3.086995645373726,3.086995645373726,24.259347915649414,21.675029173244074,2.5843187424053404,2.5843187424053404,58.928428649902344,67.53827497464607,-8.609846324743728,8.609846324743728
512,15.356468200683594,15.356462924074723,23.0,19.911634553396706,3.0883654466032944,3.0883654466032944,24.259347915649414,21.6830679623446,2.5762799533048124,2.5762799533048124,58.928428649902344,67.56113304319382,-8.632704393291476,8.632704393291476
513,15.38646125793457,15.386456015723306,23.0,19.910884682565936,3.0891153174340644,3.0891153174340644,24.24039649963379,21.67057227864389,2.5698242209899007,2.5698242209899007,59.00206756591797,67.6225752709632,-8.620507705045227,8.620507705045227
514,15.416454315185547,15.41644910737189,23.0,19.908181504261357,3.091818495738643,3.091818495738643,24.125892639160156,21.6562113842666,2.4696812548935547,2.4696812548935547,58.93315124511719,67.68171876290275,-8.74856751778556,8.74856751778556
515,15.446447372436523,15.446442199020472,23.0,19.90430435806471,3.09569564193529,3.09569564193529,24.24039649963379,21.66953867600009,2.5708578236336983,2.5708578236336983,58.94790267944336,67.69549385638976,-8.7475911769464,8.7475911769464
516,15.4764404296875,15.476435290669057,23.0,19.90339864387515,3.09660135612485,3.09660135612485,24.259347915649414,21.673720629015804,2.58562728663361,2.58562728663361,58.86548614501953,67.70969169539558,-8.844205550376046,8.844205550376046
517,15.506433486938477,15.50642838231764,23.0,19.902212500440918,3.0977874995590824,3.0977874995590824,24.24039649963379,21.66996212010438,2.5704343795294093,2.5704343795294093,58.963218688964844,67.73510584377492,-8.771887154810074,8.771887154810074
518,15.536426544189453,15.536421473966223,23.0,19.8978027260797,3.1021972739203,3.1021972739203,24.125892639160156,21.670355552284814,2.455537086875342,2.455537086875342,58.94853210449219,67.75810280212966,-8.809570697637469,8.809570697637469
519,15.56641960144043,15.566414565614807,23.0,19.89516718543131,3.1048328145686916,3.1048328145686916,24.259347915649414,21.680000927696256,2.5793469879531585,2.5793469879531585,58.86548614501953,67.76097130759595,-8.89548516257642,8.89548516257642
520,15.596412658691406,15.59640765726339,23.0,19.891925025732032,3.108074974267968,3.108074974267968,24.1926212310791,21.6862195726257,2.5064016584534023,2.5064016584534023,58.90690231323242,67.76311465746718,-8.856212344234763,8.856212344234763
521,15.626405715942383,15.626400748911975,23.0,19.889605964319287,3.110394035680713,3.110394035680713,24.259347915649414,21.69103572565559,2.5683121899938257,2.5683121899938257,58.86548614501953,67.76751445104239,-8.902028306022856,8.902028306022856
522,15.65639877319336,15.656393840560558,23.0,19.8918697611361,3.1081302388639003,3.1081302388639003,24.1926212310791,21.693204499482892,2.4994167315962095,2.4994167315962095,58.90690231323242,67.78204189752056,-8.875139584288135,8.875139584288135
523,15.686391830444336,15.68638693220914,23.0,19.89360915829653,3.106390841703469,3.106390841703469,24.1926212310791,21.693772546946636,2.498848684132465,2.498848684132465,58.90690231323242,67.79546094134935,-8.888558628116925,8.888558628116925
524,15.716384887695312,15.716380023857724,23.0,19.895345407441045,3.104654592558955,3.104654592558955,24.307119369506836,21.698151306196458,2.6089680633103782,2.6089680633103782,58.92173385620117,67.80314306587142,-8.881409209670252,8.881409209670252
525,15.746377944946289,15.746373115506307,23.0,19.896682660300694,3.1033173396993057,3.1033173396993057,24.24039649963379,21.69830271972894,2.5420937799048495,2.5420937799048495,58.93907928466797,67.81975408138034,-8.88067479671237,8.88067479671237
526,15.776371002197266,15.77636620715489,23.0,19.89408490900516,3.1059150909948414,3.1059150909948414,24.24039649963379,21.69394426605008,2.5464522335837074,2.5464522335837074,58.94790267944336,67.8444655436389,-8.896562864195545,8.896562864195545
527,15.806364059448242,15.806359298803475,23.0,19.891407102966774,3.108592897033226,3.108592897033226,24.24039649963379,21.689636025873707,2.550760473760082,2.550760473760082,58.94620895385742,67.86782905581242,-8.921620101955,8.921620101955
528,15.836358070373535,15.836352390452058,23.0,19.891166354695873,3.108833645304127,3.108833645304127,24.288171768188477,21.687652197641597,2.6005195705468793,2.6005195705468793,58.816070556640625,67.88160708050847,-9.065536523867848,9.065536523867848
529,15.866351127624512,15.866345482100641,23.0,19.88250092562314,3.117499074376859,3.117499074376859,24.24039649963379,21.682871632298223,2.557524867335566,2.557524867335566,58.884918212890625,67.90276237852106,-9.017844165630436,9.017844165630436
530,15.896344184875488,15.896338573749224,23.0,19.87994009066417,3.120059909335829,3.120059909335829,24.307119369506836,21.679403781571217,2.6277155879356187,2.6277155879356187,58.8436393737793,67.91985845946722,-9.076219085687924,9.076219085687924
531,15.926337242126465,15.926331665397807,23.0,19.876897983462086,3.1231020165379135,3.1231020165379135,24.221446990966797,21.67836934481808,2.543077646148717,2.543077646148717,58.90437698364258,67.93517932304471,-9.030802339402129,9.030802339402129
532,15.956330299377441,15.956324757046392,23.0,19.87447780950411,3.1255221904958894,3.1255221904958894,24.221446990966797,21.6792929821436,2.5421540088231964,2.5421540088231964,58.98273468017578,67.94661804189978,-8.963883361724001,8.963883361724001
533,15.986323356628418,15.986317848694975,23.0,19.872552161291196,3.127447838708804,3.127447838708804,24.24039649963379,21.678836660038,2.5615598395957875,2.5615598395957875,58.93907928466797,67.96070450141757,-9.021625216749598,9.021625216749598
534,16.016315460205078,16.01631094034356,23.0,19.870810294163572,3.1291897058364277,3.1291897058364277,24.307119369506836,21.679228116409895,2.6278912530969407,2.6278912530969407,58.90476989746094,67.97290154210688,-9.068131644645945,9.068131644645945
535,16.046308517456055,16.046304031992143,23.0,19.869179333763004,3.130820666236996,3.130820666236996,24.37384033203125,21.678876997745895,2.6949633342853545,2.6949633342853545,58.80966567993164,67.98439390994193,-9.174728230010288,9.174728230010288
536,16.07630157470703,16.076297123640728,23.0,19.866154004059865,3.133845995940135,3.133845995940135,24.24039649963379,21.678076522406457,2.5623199772273324,2.5623199772273324,58.94620895385742,67.99789369957072,-9.051684745713303,9.051684745713303
537,16.106294631958008,16.10629021528931,23.0,19.865025824940943,3.1349741750590567,3.1349741750590567,24.17367172241211,21.677350559361106,2.496321163051004,2.496321163051004,58.98786544799805,68.00871383194486,-9.020848383946813,9.020848383946813
538,16.136289596557617,16.136283306937894,23.0,19.864016631917746,3.135983368082254,3.135983368082254,24.37384033203125,21.677629815735706,2.696210516295544,2.696210516295544,58.80966567993164,68.01643167013663,-9.206765990204985,9.206765990204985
539,16.166282653808594,16.166276398586476,23.0,19.862895203730382,3.137104796269618,3.137104796269618,24.24039649963379,21.679790565597305,2.5606059340364844,2.5606059340364844,58.96152114868164,68.02364731516066,-9.062126166479018,9.062126166479018
540,16.19627571105957,16.19626949023506,23.0,19.86044685998172,3.139553140018279,3.139553140018279,24.24039649963379,21.6800822580484,2.560314241585388,2.560314241585388,58.89204788208008,68.0356219973571,-9.14357411527702,9.14357411527702
541,16.226268768310547,16.226262581883645,23.0,19.85956184699176,3.1404381530082404,3.1404381530082404,24.307119369506836,21.681443267060608,2.625676102446228,2.625676102446228,58.85074996948242,68.04193950764702,-9.191189538164593,9.191189538164593
542,16.256261825561523,16.256255673532227,23.0,19.85616535019774,3.1438346498022582,3.1438346498022582,24.24039649963379,21.681942905625128,2.558453594008661,2.558453594008661,58.884918212890625,68.0525860921573,-9.167667879266673,9.167667879266673
543,16.2862548828125,16.28624876518081,23.0,19.85522444202458,3.1447755579754215,3.1447755579754215,24.35489273071289,21.681989930950508,2.672902799762383,2.672902799762383,58.775047302246094,68.06028429930925,-9.285236997063151,9.285236997063151
544,16.316247940063477,16.316241856829393,23.0,19.85523787795783,3.14476212204217,3.14476212204217,24.35489273071289,21.683633226381172,2.6712595043317187,2.6712595043317187,58.7902946472168,68.06081729572858,-9.270522648511786,9.270522648511786
545,16.346240997314453,16.346234948477978,23.0,19.855052173148064,3.1449478268519364,3.1449478268519364,24.35489273071289,21.684941794972634,2.669950935740257,2.669950935740257,58.7902946472168,68.06211113618049,-9.271816488963694,9.271816488963694
546,16.37623405456543,16.376228040126563,23.0,19.85330274068669,3.14669725931331,3.14669725931331,24.326068878173828,21.684716534290914,2.6413523438829145,2.6413523438829145,58.83139419555664,68.06773475722294,-9.236340561666296,9.236340561666296
547,16.406227111816406,16.406221131775144,23.0,19.851654929886312,3.148345070113688,3.148345070113688,24.288171768188477,21.68472118770216,2.6034505804863173,2.6034505804863173,58.87013244628906,68.07136838923974,-9.201235942950674,9.201235942950674
548,16.436220169067383,16.43621422342373,23.0,19.84908905332566,3.1509109466743404,3.1509109466743404,24.421607971191406,21.6844817925739,2.7371261786175047,2.7371261786175047,58.73423767089844,68.07756051718752,-9.343322846289084,9.343322846289084
549,16.46621322631836,16.46620731507231,23.0,19.847712786707945,3.1522872132920554,3.1522872132920554,24.35489273071289,21.683681753307408,2.671210977405483,2.671210977405483,58.84421157836914,68.08361151935814,-9.239399940989003,9.239399940989003
550,16.496206283569336,16.496200406720895,23.0,19.84496638455353,3.15503361544647,3.15503361544647,24.35489273071289,21.68245628474286,2.672436445970032,2.672436445970032,58.8289680480957,68.09106948526238,-9.262101437166677,9.262101437166677
551,16.526199340820312,16.52619349836948,23.0,19.84239918425324,3.157600815746761,3.157600815746761,24.37384033203125,21.680660190913564,2.6931801411176863,2.6931801411176863,58.75578689575195,68.099830080923,-9.344043185171046,9.344043185171046
552,16.55619239807129,16.55618659001806,23.0,19.840171419816134,3.1598285801838664,3.1598285801838664,24.35489273071289,21.678627143878607,2.6762655868342833,2.6762655868342833,58.84421157836914,68.10771685150804,-9.263505273138904,9.263505273138904
553,16.586185455322266,16.586179681666646,23.0,19.839761290828736,3.1602387091712636,3.1602387091712636,24.35489273071289,21.678357041860146,2.676535688852745,2.676535688852745,58.8289680480957,68.11114861843872,-9.282180570343016,9.282180570343016
554,16.616178512573242,16.616172773315228,23.0,19.83764125510313,3.1623587448968706,3.1623587448968706,24.35489273071289,21.678003555734037,2.6768891749788537,2.6768891749788537,58.79692459106445,68.11831060372683,-9.321386012662373,9.321386012662373
555,16.64617156982422,16.646165864963812,23.0,19.836161648087185,3.1638383519128155,3.1638383519128155,24.421607971191406,21.67667662790848,2.744931343282925,2.744931343282925,58.78801727294922,68.12335709031424,-9.335339817365025,9.335339817365025
556,16.676164627075195,16.676158956612397,23.0,19.835505924169166,3.1644940758308344,3.1644940758308344,24.421607971191406,21.67812256550113,2.7434854056902758,2.7434854056902758,58.77833938598633,68.12209435356264,-9.343754967576317,9.343754967576317
557,16.706157684326172,16.70615204826098,23.0,19.834585688199606,3.1654143118003937,3.1654143118003937,24.37384033203125,21.678344002715825,2.695496329315425,2.695496329315425,58.878780364990234,68.12638642442576,-9.247606059435526,9.247606059435526
558,16.73615074157715,16.736145139909564,23.0,19.83438255072161,3.1656174492783897,3.1656174492783897,24.35489273071289,21.67868452980793,2.6762082009049593,2.6762082009049593,58.8289680480957,68.12763898048053,-9.298670932384823,9.298670932384823
559,16.766143798828125,16.766138231558145,23.0,19.83462866682723,3.1653713331727715,3.1653713331727715,24.421607971191406,21.677828458054073,2.7437795131373335,2.7437795131373335,58.8560905456543,68.13452907322223,-9.278438527567928,9.278438527567928
560,16.7961368560791,16.79613132320673,23.0,19.867647600467695,3.132352399532305,3.132352399532305,24.37384033203125,21.705980450799007,2.6678598812322427,2.6678598812322427,58.86354446411133,68.05266316595976,-9.189118701848429,9.189118701848429
561,16.826129913330078,16.826124414855315,23.0,19.9115964884409,3.0884035115591004,3.0884035115591004,24.421607971191406,21.76549564152324,2.656112329668165,2.656112329668165,58.78801727294922,67.90181097774156,-9.113793704792343,9.113793704792343
562,16.856122970581055,16.856117506503896,23.0,19.980193876203476,3.019806123796524,3.019806123796524,24.421607971191406,21.876297406974363,2.5453105642170435,2.5453105642170435,58.80322265625,67.75437763467654,-8.951154978426544,8.951154978426544
563,16.88611602783203,16.88611059815248,23.0,20.057796369206965,2.942203630793035,2.942203630793035,24.35489273071289,21.99067033125017,2.3642223994627223,2.3642223994627223,58.84421157836914,67.55693119518754,-8.712719616818404,8.712719616818404
564,16.916109085083008,16.916103689801062,23.0,20.09243604396214,2.9075639560378583,2.9075639560378583,24.35489273071289,22.046375159202753,2.308517571510137,2.308517571510137,58.81926727294922,67.46006438945847,-8.640797116509248,8.640797116509248
565,16.946102142333984,16.946096781449647,23.0,20.10097839002117,2.8990216099788313,2.8990216099788313,24.35489273071289,22.085625504704304,2.269267226008587,2.269267226008587,58.8289680480957,67.42945214984685,-8.60048410175115,8.60048410175115
566,16.97609519958496,16.976089873098232,23.0,20.120751685951017,2.879248314048983,2.879248314048983,24.421607971191406,22.129042436153,2.292565535038406,2.292565535038406,58.78801727294922,67.42826637756379,-8.640249104614568,8.640249104614568
567,17.006088256835938,17.006082964746813,23.0,20.164004333541975,2.8359956664580253,2.8359956664580253,24.37384033203125,22.17961810268981,2.1942222293414417,2.1942222293414417,58.86354446411133,67.36610808378059,-8.50256361966926,8.50256361966926
568,17.036081314086914,17.036076056395398,23.0,20.183970410282562,2.816029589717438,2.816029589717438,24.421607971191406,22.251194660666286,2.17041331052512,2.17041331052512,58.80322265625,67.28125944638121,-8.478036790131213,8.478036790131213
569,17.06607437133789,17.06606914804398,23.0,20.18505485688302,2.8149451431169794,2.8149451431169794,24.35489273071289,22.285110597482014,2.069782133230877,2.069782133230877,58.8289680480957,67.23989746274664,-8.410929414650937,8.410929414650937
570,17.096067428588867,17.096062239692564,23.0,20.179844229362235,2.820155770637765,2.820155770637765,24.421607971191406,22.346261234484793,2.0753467367066136,2.0753467367066136,58.78801727294922,66.97270184096148,-8.184684568012258,8.184684568012258
571,17.126060485839844,17.12605533134115,23.0,20.181631642176516,2.818368357823484,2.818368357823484,24.421607971191406,22.380275217067513,2.041332754123893,2.041332754123893,58.78801727294922,66.74077047933079,-7.952753206381573,7.952753206381573
572,17.15605354309082,17.15604842298973,23.0,20.181011377696063,2.8189886223039373,2.8189886223039373,24.35489273071289,22.42909690003596,1.925795830676929,1.925795830676929,58.84421157836914,66.55063684133168,-7.70642526296254,7.70642526296254
573,17.186046600341797,17.186041514638315,23.0,20.176329663025594,2.8236703369744056,2.8236703369744056,24.421607971191406,22.41900271033399,2.0026052608574147,2.0026052608574147,58.78801727294922,66.56297824952262,-7.7749609765733965,7.7749609765733965
574,17.216039657592773,17.216034606286897,23.0,20.190460164282115,2.809539835717885,2.809539835717885,24.35489273071289,22.417940835090057,1.9369518956228333,1.9369518956228333,58.8289680480957,66.6001049437841,-7.7711368956884,7.7711368956884
575,17.24603271484375,17.24602769793548,23.0,20.225984025231337,2.7740159747686626,2.7740159747686626,24.421607971191406,22.452503240400553,1.9691047307908534,1.9691047307908534,58.78801727294922,66.55013678048137,-7.762119507532148,7.762119507532148
576,17.276025772094727,17.276020789584067,23.0,20.360591700101654,2.6394082998983457,2.6394082998983457,24.421607971191406,22.494908813575936,1.9266991576154702,1.9266991576154702,58.70042037963867,66.19861891940263,-7.498198539763962,7.498198539763962
577,17.306018829345703,17.306013881232648,23.0,20.777258165154187,2.222741834845813,2.222741834845813,24.48832130432129,22.725811847309934,1.7625094570113546,1.7625094570113546,58.68657684326172,65.29171049154691,-6.6051336482851895,6.6051336482851895
578,17.33601188659668,17.336006972881233,23.0,21.173083793166732,1.8269162068332676,1.8269162068332676,24.35489273071289,22.77276193842189,1.5821307922910002,1.5821307922910002,58.8289680480957,64.49741872159137,-5.66845067349567,5.66845067349567
579,17.366004943847656,17.366000064529814,23.0,21.425672198633787,1.5743278013662128,1.5743278013662128,24.421607971191406,22.898038415867337,1.5235695553240696,1.5235695553240696,58.72270584106445,63.83642941462523,-5.113723573560776,5.113723573560776
580,17.395998001098633,17.3959931561784,23.0,21.654884595415588,1.345115404584412,1.345115404584412,24.35489273071289,23.06097661276246,1.293916117950431,1.293916117950431,58.80662536621094,63.37964456059285,-4.573019194381914,4.573019194381914
581,17.425992965698242,17.425986247826984,23.0,21.934673762666662,1.0653262373333376,1.0653262373333376,24.421607971191406,23.315876146009458,1.1057318251819481,1.1057318251819481,58.70042037963867,62.66689017436901,-3.9664697947303367,3.9664697947303367
582,17.45598602294922,17.455979339475565,23.0,22.21002085623206,0.7899791437679404,0.7899791437679404,24.421607971191406,23.55983378906923,0.8617741821221756,0.8617741821221756,58.70042037963867,62.012604150693015,-3.312183771054343,3.312183771054343
583,17.485979080200195,17.48597243112415,23.0,22.47330336241488,0.5266966375851183,0.5266966375851183,24.421607971191406,23.70878920115145,0.7128187700399558,0.7128187700399558,58.76573181152344,61.42615266007739,-2.6604208485539544,2.6604208485539544
584,17.515972137451172,17.51596552277273,23.0,22.678757474621843,0.3212425253781568,0.3212425253781568,24.421607971191406,23.8631270944331,0.5584808767583063,0.5584808767583063,58.78801727294922,60.86471931374293,-2.0767020407937125,2.0767020407937125
585,17.54596519470215,17.545958614421316,23.0,22.843181563241767,0.1568184367582326,0.1568184367582326,24.421607971191406,23.981639980536855,0.4399679906545515,0.4399679906545515,58.78801727294922,60.35137170287913,-1.563354429929909,1.563354429929909
586,17.575958251953125,17.575951706069898,23.0,23.014462998501685,-0.014462998501684865,0.014462998501684865,24.35489273071289,24.123593469268073,0.23129926144481772,0.23129926144481772,58.8289680480957,59.77613206797741,-0.9471640198817042,0.9471640198817042
587,17.6059513092041,17.605944797718482,23.0,23.158582459521377,-0.1585824595213765,0.1585824595213765,24.35489273071289,24.308680488507463,0.046212242205427856,0.046212242205427856,58.7761344909668,59.18273330169596,-0.4065988107291645,0.4065988107291645
588,17.635944366455078,17.635937889367067,23.0,23.312168132273104,-0.31216813227310425,0.31216813227310425,24.421607971191406,24.455805419582013,-0.03419744839060712,0.03419744839060712,58.78801727294922,58.70888213510941,0.07913513783980619,0.07913513783980619
589,17.665937423706055,17.66593098101565,23.0,23.407519247041037,-0.40751924704103715,0.40751924704103715,24.37384033203125,24.510052905213566,-0.13621257318231628,0.13621257318231628,58.744232177734375,58.468783409908575,0.2754487678258002,0.2754487678258002
590,17.69593048095703,17.695924072664234,23.0,23.476681290324724,-0.4766812903247235,0.4766812903247235,24.307119369506836,24.585021143498736,-0.27790177399189986,0.27790177399189986,58.90476989746094,58.25709579718024,0.647674100280696,0.647674100280696
591,17.725923538208008,17.725917164312815,23.0,23.6166404633434,-0.6166404633434013,0.6166404633434013,24.37384033203125,24.707944685392857,-0.3341043533616066,0.3341043533616066,58.86354446411133,57.90306017610684,0.960484288004487,0.960484288004487
592,17.755916595458984,17.7559102559614,23.0,23.73725715531504,-0.7372571553150387,0.7372571553150387,24.48832130432129,24.801899032262735,-0.3135777279414462,0.3135777279414462,58.747276306152344,57.54937094470815,1.1979053614441924,1.1979053614441924
593,17.78590965270996,17.785903347609985,23.0,23.826280262568012,-0.8262802625680123,0.8262802625680123,24.421607971191406,24.8835080842233,-0.46190011303189493,0.46190011303189493,58.78801727294922,57.28940819353791,1.4986090794113096,1.4986090794113096
594,17.815902709960938,17.815896439258566,23.0,23.96002519413846,-0.9600251941384599,0.9600251941384599,24.497926712036133,25.03342906997441,-0.5355023579382774,0.5355023579382774,58.710758209228516,56.91501043528359,1.7957477739449246,1.7957477739449246
595,17.845895767211914,17.84588953090715,23.0,24.055933820703746,-1.0559338207037463,1.0559338207037463,24.431215286254883,25.114830372138087,-0.6836150858832042,0.6836150858832042,58.75138854980469,56.694263154703506,2.057125395101181,2.057125395101181
596,17.87588882446289,17.875882622555732,23.0,24.168988812665354,-1.1689888126653543,1.1689888126653543,24.48832130432129,25.22162864470244,-0.7333073403811525,0.7333073403811525,58.747276306152344,56.45029815547307,2.296978150679273,2.296978150679273
597,17.905881881713867,17.905875714204317,23.0,24.309912562304604,-1.3099125623046035,1.3099125623046035,24.497926712036133,25.376686030299272,-0.878759318263139,0.878759318263139,58.6456413269043,56.14428269250189,2.5013586344024077,2.5013586344024077
598,17.935874938964844,17.935868805852902,23.0,24.4520061837284,-1.4520061837284004,1.4520061837284004,24.497926712036133,25.560855577982874,-1.0629288659467413,1.0629288659467413,58.710758209228516,55.80443727032802,2.9063209389004925,2.9063209389004925
599,17.96586799621582,17.965861897501483,23.0,24.621149365668654,-1.6211493656686535,1.6211493656686535,24.421607971191406,25.76122896318073,-1.3396209919893245,1.3396209919893245,58.80322265625,55.454337223523716,3.3488854327262843,3.3488854327262843
600,17.995861053466797,17.995854989150068,23.0,24.750870949498974,-1.7508709494989745,1.7508709494989745,24.431215286254883,25.917559790207363,-1.4863445039524805,1.4863445039524805,58.6334228515625,55.155800065015654,3.4776227865468456,3.4776227865468456
601,18.025854110717773,18.02584808079865,23.0,24.883300427802755,-1.8833004278027552,1.8833004278027552,24.431215286254883,26.100278737476835,-1.6690634512219518,1.6690634512219518,58.75138854980469,54.81273495905014,3.938653590754548,3.938653590754548
602,18.05584716796875,18.055841172447234,23.0,25.041688252310642,-2.0416882523106423,2.0416882523106423,24.431215286254883,26.2484463503949,-1.8172310641400173,1.8172310641400173,58.6334228515625,54.544535875983335,4.088886975579165,4.088886975579165
603,18.085840225219727,18.08583426409582,23.0,25.199633512377364,-2.199633512377364,2.199633512377364,24.431215286254883,26.372323712614644,-1.9411084263597616,1.9411084263597616,58.711143493652344,54.29093865050358,4.420204843148767,4.420204843148767
604,18.115833282470703,18.1158273557444,23.0,25.323089273146966,-2.323089273146966,2.323089273146966,24.431215286254883,26.672743107660686,-2.2415278214058034,2.2415278214058034,58.648624420166016,53.90143236754925,4.747192052616768,4.747192052616768
605,18.14582633972168,18.145820447392985,23.0,25.44483452469496,-2.4448345246949614,2.4448345246949614,24.37384033203125,26.890811667686357,-2.516971335655107,2.516971335655107,58.79811096191406,53.631917851459605,5.166193110454458,5.166193110454458
606,18.175819396972656,18.175813539041567,23.0,25.61617485715131,-2.616174857151311,2.616174857151311,24.37384033203125,27.033533985047075,-2.6596936530158253,2.6596936530158253,58.86354446411133,53.380344445440194,5.483200018671134,5.483200018671134
607,18.205812454223633,18.20580663069015,23.0,25.800206931139776,-2.800206931139776,2.800206931139776,24.421607971191406,27.185279505033108,-2.763671533841702,2.763671533841702,58.737911224365234,53.10044510435072,5.6374661200145155,5.6374661200145155
608,18.23580551147461,18.235799722338736,23.0,26.008003685638123,-3.0080036856381227,3.0080036856381227,24.48832130432129,27.362979461752232,-2.874658157430943,2.874658157430943,58.57593536376953,52.77150598411665,5.8044293796528805,5.8044293796528805
609,18.265798568725586,18.265792813987318,23.0,26.316010092237182,-3.316010092237182,3.316010092237182,24.440555572509766,27.62599099402158,-3.1854354215118157,3.1854354215118157,58.75727081298828,52.237509272731394,6.519761540256887,6.519761540256887
610,18.295791625976562,18.295785905635903,23.0,26.64236566894974,-3.64236566894974,3.64236566894974,24.37384033203125,27.931656783617473,-3.5578164515862234,3.5578164515862234,58.74531936645508,51.708087076491125,7.037232289963953,7.037232289963953
611,18.32578468322754,18.325778997284484,23.0,26.961655439064412,-3.961655439064412,3.961655439064412,24.37384033203125,28.23250715661278,-3.8586668245815297,3.8586668245815297,58.74531936645508,51.1820362574688,7.563283108986276,7.563283108986276
612,18.355777740478516,18.35577208893307,23.0,27.213014532854647,-4.213014532854647,4.213014532854647,24.421607971191406,28.439472706536517,-4.0178647353451105,4.0178647353451105,58.67000961303711,50.79922619780293,7.870783415234179,7.870783415234179
613,18.385770797729492,18.385765180581654,23.0,27.47106349304359,-4.471063493043591,4.471063493043591,24.450162887573242,28.667058886935894,-4.216895999362652,4.216895999362652,58.66804122924805,50.3417686731196,8.326272556128444,8.326272556128444
614,18.41576385498047,18.415758272230235,23.0,27.64741107617823,-4.64741107617823,4.64741107617823,24.48832130432129,28.77417140487549,-4.2858501005542,4.2858501005542,58.591102600097656,49.93398640001822,8.657116200079436,8.657116200079436
615,18.445756912231445,18.44575136387882,23.0,27.860102037084605,-4.860102037084605,4.860102037084605,24.507266998291016,28.921745704406753,-4.414478706115737,4.414478706115737,58.625675201416016,49.480268129640734,9.145407071775281,9.145407071775281
616,18.475749969482422,18.4757444555274,23.0,28.04360904517294,-5.043609045172939,5.043609045172939,24.421607971191406,29.067835186045535,-4.646227214854129,4.646227214854129,58.67000961303711,49.088603544469656,9.581406068567453,9.581406068567453
617,18.5057430267334,18.505737547175986,23.0,28.260280745327663,-5.2602807453276625,5.2602807453276625,24.555030822753906,29.22505873678584,-4.670027914031934,4.670027914031934,58.535850524902344,48.69237428484568,9.843476240056667,9.843476240056667
618,18.535736083984375,18.53573063882457,23.0,28.49512329713935,-5.495123297139351,5.495123297139351,24.48832130432129,29.394456135001242,-4.906134830679953,4.906134830679953,58.62957763671875,48.31009593493475,10.319481701784,10.319481701784
619,18.56572914123535,18.565723730473152,23.0,28.638074110425542,-5.638074110425542,5.638074110425542,24.421607971191406,29.491384943750447,-5.0697769725590405,5.0697769725590405,58.67000961303711,48.129876868435936,10.540132744601173,10.540132744601173
620,18.595722198486328,18.595716822121737,23.0,28.791083106967314,-5.791083106967314,5.791083106967314,24.555030822753906,29.63887646103957,-5.083845638285663,5.083845638285663,58.535850524902344,47.892636389281236,10.643214135621108,10.643214135621108
621,18.625715255737305,18.62570991377032,23.0,28.97511918906638,-5.97511918906638,5.97511918906638,24.555030822753906,29.835023373275913,-5.279992550522007,5.279992550522007,58.535850524902344,47.63964891417273,10.896201610729612,10.896201610729612
622,18.65570831298828,18.655703005418903,23.0,29.18792377051167,-6.18792377051167,6.18792377051167,24.421607971191406,30.069199937773917,-5.64759196658251,5.64759196658251,58.735321044921875,47.30746561170803,11.427855433213843,11.427855433213843
