Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length
225,9.0,77.15485757873414,-4.558805633415984,0.15333949374379877,1168.7363041512388,3.0,3.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
226,9.04,78.74613933701049,-4.45812691570512,0.1568393485109583,1192.8409272351882,3.0,3.0,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
227,9.08,61.53396968088735,-4.5022476548763155,0.16777095101353295,932.1122034501278,3.0,3.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
228,9.12,51.81121714656551,-4.406526886161129,0.17940460230022778,784.8326384331816,3.0,3.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
229,9.16,53.65598240829489,-4.449365498891817,0.18196785288303505,812.7770116286089,3.0,3.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
230,9.2,57.91252724622007,-4.480022696531118,0.18438720971938682,877.2548505936294,3.0,3.0,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
231,9.24,34.95838721851011,-4.531089802199883,0.20087119224856376,529.5471673336442,3.0,3.0,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
232,9.28,19.67051885346308,-4.575700258585539,0.2173822941254805,297.9676228690265,2.5,2.5,0,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
233,9.32,8.954065546928252,-4.617437140842202,0.22741159122348287,135.63554911323268,2.5,2.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
234,9.36,7.662906092736223,-4.640914660321248,0.23409736585994045,116.07715738109306,3.0,3.0,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
235,9.4,26.005133822376937,-4.65100092142435,0.22518619109364826,393.92392062298785,2.5,2.5,0,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
236,9.44,44.5999773892397,-4.657897676410464,0.21578202641095567,675.597290629903,2.5,2.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
237,9.48,59.193519317268674,-4.666923365766614,0.20586769537141272,896.6592275278567,2.5,2.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
238,9.52,71.04512940621345,-4.674130641628368,0.19646747615997945,1076.186575620748,2.5,2.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
239,9.56,66.71627202221153,-4.685460287194063,0.19954029240362853,1010.6133513423756,2.5,2.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
240,9.6,63.795443670089256,-4.6939062377362015,0.20249522634125566,966.3688508605235,2.5,2.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
241,9.64,60.875338235017345,-4.6985220728017145,0.20724432050219574,922.1353010748188,2.5,2.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
242,9.68,57.82949330695498,-4.7017617536567835,0.21219352906899663,875.9970583775428,2.5,2.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
243,9.72,54.46723922338764,-4.714149415384687,0.21400779528894986,825.0658722595996,2.5,2.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
244,9.76,55.3578386911937,-4.726910029594574,0.21468595114956202,838.5566097600938,2.5,2.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
245,9.8,62.98223173372609,-4.728279323804491,0.21272016734044996,954.0503741913536,2.5,2.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
246,9.84,65.0666371417858,-4.733800027402564,0.21352323304424203,985.6247993075245,2.5,2.5,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
247,9.88,65.19436942296839,-4.736624027032247,0.21674077690869353,987.5596788331305,2.5,2.5,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
248,9.92,64.76552927719125,-4.737831357874549,0.22158251388174222,981.0636387550863,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
249,9.96,54.577932354375726,-4.755417875606792,0.2295105976174341,826.7426439479399,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
250,10.0,56.66000653885547,-4.742277988337867,0.23179031551282492,858.281755854852,2.5,2.5,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
251,10.04,56.67103579435952,-4.736564831329635,0.23383353883264135,858.4488262340849,2.5,2.5,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
252,10.08,56.91442668899191,-4.733333660867174,0.23540392644878239,862.1356942237827,3.0,3.0,9,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
253,10.12,58.955910089600486,-4.729550083454933,0.23619650388198465,893.0599398188001,3.0,3.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
254,10.16,61.95004947724753,-4.723324551842878,0.2384094242189292,938.4149506612642,2.5,2.5,1,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
255,10.2,89.23091426193207,-4.709760947758174,0.21363232553272837,1351.6635533168408,3.0,3.0,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
256,10.24,91.89092688936867,-4.715819535315829,0.20973205673755047,1391.957235720614,3.0,3.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
257,10.28,86.94280038671447,-4.720878886859945,0.2162839155222116,1317.0033668046688,3.0,3.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
258,10.32,81.72418062769151,-4.727366911951428,0.22294945961661483,1237.9520852478713,3.0,3.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
259,10.36,80.61135280969862,-4.72789838142961,0.22603844991502342,1221.0950484782747,2.5,2.5,2,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
260,10.4,78.96566318570648,-4.728089640728129,0.22938495492985567,1196.166258907743,2.5,2.5,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
261,10.44,80.66558075715314,-4.727298204525115,0.22806509362862926,1221.9164895758106,2.5,2.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
262,10.48,81.95986343917542,-4.727688578023135,0.22653255080038548,1241.5221917413553,2.5,2.5,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
263,10.52,84.57884587151227,-4.725946958110571,0.22440258196704121,1281.1943516631443,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
264,10.56,87.03744153668595,-4.724963734457257,0.22219800147817637,1318.436984224355,2.5,2.5,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
265,10.6,85.16305945286297,-4.725178854820024,0.2254010848492385,1290.0439775108234,2.5,2.5,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
266,10.64,83.50769029619264,-4.726870867085354,0.22793102101380214,1264.9685630665865,2.5,2.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
267,10.68,79.96706506170193,-4.731994197209358,0.23073055000898535,1211.3354234198634,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
268,10.72,81.087440835101,-4.727048862576958,0.23345732575350553,1228.3067960820033,2.5,2.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
269,10.76,85.71418584128425,-4.725849579738887,0.22809490370642038,1298.3924009093944,3.0,3.0,2,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
270,10.8,90.4177455110351,-4.724512110573639,0.22205635512474942,1369.641588806212,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
271,10.84,94.42063477312459,-4.725014402184337,0.21596170048275098,1430.2770711195203,2.5,2.5,7,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
272,10.88,99.3347659514392,-4.723812760457704,0.20961799194938635,1504.7159812762386,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
273,10.92,98.99789625460966,-4.726772070168269,0.20912943811157447,1499.6131030284064,2.5,2.5,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
274,10.96,98.89216785343724,-4.729168246020419,0.2082265757850621,1498.011536714789,2.5,2.5,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
275,11.0,99.45012288560109,-4.7298997949674115,0.20732227050112328,1506.463399923898,2.5,2.5,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
276,11.04,99.86784677239682,-4.731463401863289,0.20611647170611036,1512.791051700212,2.5,2.5,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
277,11.08,99.04198538604167,-4.731298336082848,0.2074475149400996,1500.2809620607495,2.0,2.0,8,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
278,11.12,97.6661632402577,-4.733324574122091,0.2084006703717307,1479.440105887927,2.5,2.5,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
279,11.16,95.53355832752136,-4.7348243559916,0.21002880713479044,1447.1355580973648,3.0,3.0,2,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
280,11.2,94.30477198236838,-4.735097468808954,0.2110642470019286,1428.5219897920888,3.0,3.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
281,11.24,91.871922528603,-4.737621274045434,0.21320277927472375,1391.6693590131576,3.0,3.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
282,11.28,89.52657438122635,-4.740742520152369,0.21533105373455896,1356.1421918102926,3.0,3.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
283,11.32,89.70439280128515,-4.7380948566287024,0.21688517672455987,1358.8357726111833,2.5,2.5,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
284,11.36,85.83893742024176,-4.74382391731504,0.21916087310628996,1300.2821289693425,2.5,2.5,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
285,11.4,82.26141967120236,-4.744539199093818,0.22468334664452527,1246.0901441318226,2.0,2.0,8,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
286,11.44,79.99307372578484,-4.744387982561477,0.22825224876854122,1211.7294008166223,2.0,2.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
287,11.48,77.54885561815396,-4.744258844898752,0.2320651989047633,1174.7045584761784,2.0,2.0,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
288,11.52,74.73663009162841,-4.7448084417871,0.23595506920179332,1132.105165885022,2.0,2.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
289,11.56,76.20834292089397,-4.741519178935122,0.23591358499948,1154.3985673224174,2.0,2.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
290,11.6,77.34481162358433,-4.738850788100704,0.2359310087890094,1171.6137145347684,2.0,2.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
291,11.64,78.5349001485085,-4.73610389309186,0.2359033170076259,1189.6410910069924,2.5,2.5,8,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
292,11.68,79.49443606499848,-4.733678141768833,0.2357838141083164,1204.176072937255,2.5,2.5,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
293,11.72,78.78035948090685,-4.734602751526649,0.23627187114749404,1193.3592915450977,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
294,11.76,77.95789056518014,-4.734617503581896,0.23732367421473555,1180.900590809829,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
295,11.8,77.79807540077421,-4.734159037560985,0.23778999374692944,1178.4797220472306,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
296,11.84,77.52939852927773,-4.733623999647542,0.23840510578122576,1174.4098238754495,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
297,11.88,83.82949867389993,-4.730934812356103,0.23026944183504838,1269.8432935217977,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
298,11.92,89.99943842796836,-4.727907010442705,0.22256367216340323,1363.3051028141952,2.0,2.0,6,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
299,11.96,95.95600183186158,-4.724963422679321,0.21466606047547998,1453.534702305122,2.0,2.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
300,12.0,94.66121396755169,-4.726424558204562,0.21588071906842288,1433.9213476741556,2.0,2.0,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
301,12.04,93.26887682516437,-4.728068005509959,0.21702267621455462,1412.8303235054482,2.5,2.5,7,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
302,12.08,92.367552554647,-4.72803307440844,0.2183768670691677,1399.1771274550076,2.5,2.5,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
303,12.12,91.25655291972073,-4.728688100106587,0.21962079289451708,1382.3477838726926,2.0,2.0,8,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
304,12.16,95.42438743411628,-4.725373020378184,0.21420941259779624,1445.4818451558442,2.0,2.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
305,12.2,98.23444937101124,-4.726891469327287,0.20893226652185604,1488.0484638449038,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
306,12.24,95.28618704935106,-4.735048515558684,0.2112142366969465,1443.3883955404656,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
307,12.28,91.39191260999587,-4.745082559490331,0.21336995513141233,1384.3982028496414,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
308,12.32,95.2219171320869,-4.745869943111188,0.2079531249655986,1442.4148393972926,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
309,12.36,98.32188409216032,-4.7460545805080825,0.20223354616680922,1489.3729187924876,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
310,12.4,100.1469014375744,-4.74559575706324,0.19890656323102007,1517.0181519537896,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
311,12.44,104.42838950874649,-4.7473269927337265,0.19104858463586538,1581.873829244917,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
312,12.48,103.35073329435927,-4.748269073686101,0.19185509604795925,1565.5495694293475,2.0,2.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
313,12.52,102.22238951930751,-4.749015641353635,0.19275102497164198,1548.457498043948,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
314,12.56,102.24198799786195,-4.747467022969742,0.19306701645427893,1548.7543744054826,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
315,12.6,102.1222215613255,-4.746793788212816,0.1931681654025681,1546.9401609289541,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
316,12.64,99.36949426855271,-4.747056998677946,0.19673714644233087,1505.242043357958,2.0,2.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
317,12.68,96.15382765851788,-4.748297507314722,0.2004634819101625,1456.5313538805074,2.0,2.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
318,12.72,93.30111098887193,-4.749464275859628,0.20380197128770305,1413.318604328474,2.0,2.0,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
319,12.76,90.39104622076952,-4.750758828709483,0.20706360166059312,1369.2371498530767,2.0,2.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
320,12.8,89.77009016153812,-4.751206489989757,0.20779197576953834,1359.830951559394,2.5,2.5,9,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
321,12.84,90.08787706325066,-4.7514764724369405,0.20728774460545196,1364.6447649817849,2.0,2.0,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
322,12.88,89.88894331899327,-4.752262748228556,0.20726958424808117,1361.631330749247,2.0,2.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
323,12.92,89.13704956785907,-4.754439803133892,0.20718856485342485,1350.2416975959716,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
324,12.96,90.43156890920014,-4.754248637347821,0.20540127800825303,1369.850984660073,2.5,2.5,9,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
325,13.0,90.93373129842271,-4.753965263312362,0.20380078789995082,1377.4577048755154,2.0,2.0,2,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
326,13.04,91.10822409692254,-4.753444061694999,0.20268022946839892,1380.1009093971697,2.0,2.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
327,13.08,91.46229954032829,-4.753307194099247,0.2010999459878633,1385.4644190724284,2.0,2.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
328,13.12,95.68713755623726,-4.757160559298961,0.19273173439106017,1449.4619653489192,2.0,2.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
329,13.16,96.87330787629091,-4.761922747133928,0.18795821889352737,1467.4299891319804,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
330,13.2,105.88180331515937,-4.756234909582225,0.17572758324172355,1603.8900383834791,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
331,13.24,112.78414694164682,-4.756277769918847,0.1636467907707697,1708.4462495302712,2.0,2.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
332,13.28,113.57371484266874,-4.761748068170733,0.1590066646984667,1720.4065680309582,2.0,2.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
333,13.32,114.71257426048585,-4.766169674917224,0.15405771740248042,1737.6579296262944,3.0,3.0,5,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
334,13.36,115.91408393046129,-4.770135896485424,0.14955229133167336,1755.8583127927861,3.0,3.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
335,13.4,117.40780224292766,-4.774860936977285,0.1449621501400884,1778.485051727188,3.0,3.0,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
336,13.44,116.84921039975151,-4.7780414852557405,0.14403700393347663,1770.0235421500818,3.0,3.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
337,13.48,116.52678579148763,-4.781320825585052,0.1428407301268635,1765.1394770781556,3.0,3.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
338,13.52,116.68445168886717,-4.783470980404136,0.1415876613861542,1767.5277888964492,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
339,13.56,116.70345685353303,-4.784877241535847,0.139650490432075,1767.8156777813285,3.0,3.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
340,13.6,118.14954663219108,-4.7835642938871334,0.13708114881703182,1789.7209430675096,3.0,3.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
341,13.64,119.56113524949672,-4.783168522777509,0.13431471556771157,1811.103587211311,2.0,2.0,4,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
342,13.68,123.2819412137431,-4.779925745898996,0.12960373138070985,1867.4660917584752,2.0,2.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
343,13.72,121.29228862131777,-4.776005980211088,0.13230780061302622,1837.3269755655233,2.0,2.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
