frame,baseline_alpha_deg,matlab_alpha_deg,baseline_raw_error_deg,localmax_alpha_deg,delta_localmax_deg,mass_below_8deg,mass_below_10deg,gap_to_lower_deg,oracle_high_angle_overweight,n_peaks,n_unique_angles,selected_family_share,selected_family_count,cum_before_selected,cum_after_selected,crossing_margin_under,crossing_margin_over,nearest_lower_share,nearest_lower_gap,best_lower_share,best_lower_gap,best_lower_count,nearest_upper_share,nearest_upper_gap,best_upper_share,best_upper_gap,top_family_share,top_family_angle_offset,selected_is_top_family,duplicate_fraction
1047,21.5,20.5,1.0,20.5,1.0,0.09477561955793704,0.09477561955793704,1.0,False,10.0,9.0,0.21567314132618887,2.0,0.4132618888144675,0.3710649698593436,0.08673811118553248,0.12893503014065644,0.11185532484929672,1.0,0.1145344943067649,1.5,1.0,0.09544541192230409,0.5,0.09544541192230409,0.5,0.21567314132618887,0.0,1.0,0.09999999999999998
1048,20.5,20.5,0.0,20.5,0.0,0.18754208754208754,0.09259259259259259,0.5,False,10.0,9.0,0.10942760942760943,1.0,0.4855218855218855,0.40505050505050505,0.014478114478114479,0.0949494949494949,0.1127946127946128,0.5,0.1127946127946128,0.5,1.0,0.21717171717171718,1.0,0.21717171717171718,1.0,0.21717171717171718,1.0,0.0,0.09999999999999998
1049,20.5,20.5,0.0,15.0,5.5,0.1892626571525654,0.09378185524974515,1.0,False,10.0,6.0,0.3255181787291879,3.0,0.3778457356439008,0.2966360856269113,0.12215426435609922,0.20336391437308876,0.0944614339109752,1.0,0.09548080190282025,9.5,1.0,0.2966360856269113,1.5,0.2966360856269113,1.5,0.3255181787291879,0.0,1.0,0.4
1050,20.5,20.5,0.0,18.0,2.5,0.09462656302805002,0.0,1.5,False,10.0,6.0,0.32342007434944237,3.0,0.18823927002365665,0.488340655626901,0.31176072997634335,0.011659344373099012,0.09361270699560663,1.5,0.09462656302805002,9.5,1.0,0.3014531936465022,1.5,0.3014531936465022,1.5,0.32342007434944237,0.0,1.0,0.4
1051,20.5,20.5,0.0,20.5,0.0,0.18394648829431437,0.08996655518394649,0.5,False,10.0,8.0,0.2076923076923077,2.0,0.3839464882943144,0.40836120401337794,0.11605351170568562,0.09163879598662206,0.10735785953177257,0.5,0.10735785953177257,0.5,1.0,0.1157190635451505,1.0,0.1979933110367893,1.5,0.2076923076923077,0.0,1.0,0.19999999999999996
1052,20.5,20.5,0.0,18.0,2.5,0.18636668905305576,0.09301544660846206,0.5,False,10.0,8.0,0.21121558092679651,2.0,0.2921423774345198,0.4966420416386837,0.20785762256548018,0.00335795836131636,0.10577568838146408,0.5,0.10577568838146408,0.5,1.0,0.11282740094022835,1.0,0.19979852249832103,1.5,0.21121558092679651,0.0,1.0,0.19999999999999996
1053,20.5,20.5,0.0,18.5,2.0,0.1856327626720376,0.09365558912386707,0.5,False,10.0,8.0,0.21148036253776437,2.0,0.3816717019133938,0.4068479355488419,0.11832829808660622,0.09315206445115809,0.10406176569318563,0.5,0.10406176569318563,0.5,1.0,0.11178247734138973,1.0,0.20342396777442096,1.5,0.21148036253776437,0.0,1.0,0.19999999999999996
1054,20.5,20.5,0.0,18.5,2.0,0.19012675116744496,0.09506337558372248,0.5,False,10.0,8.0,0.21114076050700467,2.0,0.4759839893262175,0.31287525016677786,0.024016010673782506,0.18712474983322214,0.1037358238825884,0.5,0.1037358238825884,0.5,1.0,0.11107404936624417,1.0,0.2018012008005337,1.5,0.21114076050700467,0.0,1.0,0.19999999999999996
1055,20.5,20.5,0.0,20.5,0.0,0.1898989898989899,0.09663299663299663,0.5,False,10.0,8.0,0.21245791245791246,2.0,0.3824915824915825,0.405050505050505,0.1175084175084175,0.0949494949494949,0.10202020202020202,0.5,0.10202020202020202,0.5,1.0,0.10909090909090909,1.0,0.20505050505050504,1.5,0.21245791245791246,0.0,1.0,0.19999999999999996
1056,20.5,20.5,0.0,20.5,0.0,0.1903476206547418,0.09686128923388458,3.0,False,10.0,6.0,0.3233209584880189,3.0,0.28282146473169084,0.3938575767802902,0.21717853526830916,0.10614242321970968,0.09247384407694904,3.0,0.09686128923388458,10.0,1.0,0.3000337495781302,1.5,0.3000337495781302,1.5,0.3233209584880189,0.0,1.0,0.4
1057,20.5,20.5,0.0,17.5,3.0,0.1918408631153068,0.09710047201618341,1.0,False,10.0,6.0,0.32164531355360754,3.0,0.2842211732973702,0.3941335131490223,0.21577882670262982,0.10586648685097777,0.09238031018206339,1.0,0.09710047201618341,10.0,1.0,0.3000674308833446,1.5,0.3000674308833446,1.5,0.32164531355360754,0.0,1.0,0.4
1058,21.0,20.5,0.5,18.5,2.5,0.19016949152542373,0.19016949152542373,0.5,False,10.0,10.0,0.10372881355932204,1.0,0.49457627118644065,0.4016949152542373,0.0054237288135593476,0.09830508474576272,0.10711864406779661,0.5,0.10711864406779661,0.5,1.0,0.10677966101694915,0.5,0.10677966101694915,0.5,0.10711864406779661,-0.5,0.0,0.0
1059,20.5,20.5,0.0,17.5,3.0,0.09748641304347826,0.09748641304347826,1.0,False,10.0,6.0,0.31759510869565216,3.0,0.28634510869565216,0.3960597826086957,0.21365489130434784,0.10394021739130432,0.09341032608695653,1.0,0.09748641304347826,10.0,1.0,0.30366847826086957,1.5,0.30366847826086957,1.5,0.31759510869565216,0.0,1.0,0.4
1060,20.5,20.5,0.0,21.0,-0.5,0.10003425830763961,0.10003425830763961,1.0,False,10.0,7.0,0.21137375813634807,2.0,0.29290853031860226,0.4957177115450496,0.20709146968139774,0.004282288454950267,0.09523809523809523,1.0,0.10003425830763961,10.0,1.0,0.2000685166152792,0.5,0.20109626584446727,1.5,0.21137375813634807,0.0,1.0,0.30000000000000004
1061,20.5,20.5,0.0,18.5,2.0,0.1935594381637547,0.10003425830763961,0.5,False,10.0,8.0,0.21103117505995203,2.0,0.38540596094552926,0.4035628639945187,0.11459403905447074,0.09643713600548132,0.09523809523809523,0.5,0.10003425830763961,10.0,1.0,0.10757108598835217,0.5,0.20109626584446727,1.5,0.21103117505995203,0.0,1.0,0.19999999999999996
1062,20.5,20.5,0.0,20.5,0.0,0.09959623149394348,0.09959623149394348,0.5,False,10.0,7.0,0.2076043068640646,2.0,0.39401076716016153,0.3983849259757739,0.10598923283983847,0.10161507402422609,0.1958277254374159,0.5,0.1958277254374159,0.5,2.0,0.10464333781965007,1.0,0.2028936742934051,1.5,0.2076043068640646,0.0,1.0,0.30000000000000004
1063,20.5,20.5,0.0,20.5,0.0,0.19365721997300944,0.10290148448043185,0.5,False,10.0,9.0,0.099527665317139,1.0,0.4888663967611336,0.41160593792172745,0.011133603238866419,0.0883940620782726,0.19568151147098517,0.5,0.19568151147098517,0.5,2.0,0.10661268556005399,0.5,0.10661268556005399,0.5,0.19568151147098517,-0.5,0.0,0.09999999999999998
1064,20.5,20.5,0.0,18.5,2.0,0.10466286481046629,0.10466286481046629,0.5,False,10.0,7.0,0.29889298892988925,3.0,0.3035893995303589,0.39751761153975174,0.1964106004696411,0.10248238846024815,0.10063737001006373,0.5,0.10466286481046629,10.0,1.0,0.10432740691043274,1.0,0.20261657162026164,1.5,0.29889298892988925,0.0,1.0,0.30000000000000004
1065,20.5,20.5,0.0,17.5,3.0,0.10490921318090114,0.10490921318090114,0.5,False,10.0,7.0,0.29993275050437124,3.0,0.3954270342972428,0.304640215198386,0.1045729657027572,0.19535978480161398,0.10121049092131809,0.5,0.10490921318090114,10.0,1.0,0.10289172831203766,1.0,0.20174848688634836,1.5,0.29993275050437124,0.0,1.0,0.30000000000000004
1066,20.5,20.5,0.0,13.5,7.0,0.10342511752854265,0.10342511752854265,0.5,False,10.0,7.0,0.29919408999328406,3.0,0.3045668233713902,0.3962390866353257,0.19543317662860982,0.10376091336467419,0.10241773002014776,0.5,0.10342511752854265,10.0,1.0,0.10275352585627938,1.0,0.20114170584284755,1.5,0.29919408999328406,0.0,1.0,0.30000000000000004
1067,20.5,20.5,0.0,13.5,7.0,0.10221923335574983,0.10221923335574983,0.5,False,10.0,7.0,0.30094149293880296,3.0,0.3032952252858104,0.39576328177538667,0.19670477471418962,0.10423671822461333,0.10221923335574983,0.5,0.10221923335574983,10.0,1.0,0.10289172831203766,1.0,0.1983860121049092,1.5,0.30094149293880296,0.0,1.0,0.30000000000000004
1068,21.0,20.5,0.5,15.5,5.5,0.10135593220338983,0.10135593220338983,0.5,False,10.0,8.0,0.21322033898305087,2.0,0.49322033898305084,0.2935593220338983,0.006779661016949157,0.20644067796610166,0.1959322033898305,0.5,0.1959322033898305,0.5,2.0,0.10305084745762712,1.0,0.10305084745762712,1.0,0.21322033898305087,0.0,1.0,0.19999999999999996
1069,20.5,20.5,0.0,15.5,5.0,0.09959623149394348,0.09959623149394348,1.0,False,10.0,8.0,0.20895020188425303,2.0,0.39098250336473755,0.4000672947510094,0.10901749663526245,0.09993270524899056,0.09690444145356662,1.0,0.09959623149394348,10.0,1.0,0.10329744279946164,0.5,0.20121130551816957,1.5,0.20895020188425303,0.0,1.0,0.19999999999999996
1070,21.0,20.5,0.5,19.0,2.0,0.09979702300405954,0.09979702300405954,0.5,False,10.0,8.0,0.307510148849797,3.0,0.4928958051420839,0.19959404600811909,0.00710419485791608,0.30040595399188086,0.10115020297699594,0.5,0.10115020297699594,0.5,1.0,0.10385656292286874,1.0,0.10385656292286874,1.0,0.307510148849797,0.0,1.0,0.19999999999999996
1071,21.0,20.5,0.5,19.0,2.0,0.09859154929577464,0.09859154929577464,0.5,False,10.0,9.0,0.2035546613011402,2.0,0.4959758551307847,0.3004694835680751,0.004024144869215318,0.19953051643192488,0.09926224010731052,0.5,0.102280348759222,1.0,1.0,0.10127431254191818,0.5,0.10395707578806171,1.0,0.2035546613011402,0.0,1.0,0.09999999999999998
1072,21.0,20.5,0.5,17.5,3.5,0.10046885465505694,0.10046885465505694,0.5,False,10.0,9.0,0.20227729403884798,2.0,0.4989953114534494,0.2987273945077026,0.001004688546550614,0.2012726054922973,0.09879437374413931,0.5,0.10180843938379103,1.0,1.0,0.10046885465505694,0.5,0.10381781647689216,1.0,0.20227729403884798,0.0,1.0,0.09999999999999998
1073,20.5,20.5,0.0,17.5,3.0,0.1015025041736227,0.1015025041736227,0.5,False,10.0,9.0,0.09782971619365609,1.0,0.4026711185308848,0.4994991652754591,0.09732888146911522,0.0005008347245408773,0.10283806343906511,0.5,0.10283806343906511,0.5,1.0,0.2030050083472454,0.5,0.2030050083472454,0.5,0.2030050083472454,0.5,0.0,0.09999999999999998
1074,20.5,20.5,0.0,19.0,1.5,0.10056989607777406,0.10056989607777406,0.5,False,10.0,9.0,0.09654710023466309,1.0,0.49748575259805566,0.40596714716728133,0.002514247401944336,0.09403285283271878,0.19912839423399264,0.5,0.19912839423399264,0.5,2.0,0.10962118672477372,0.5,0.10962118672477372,0.5,0.19912839423399264,-0.5,0.0,0.09999999999999998
1075,20.5,20.5,0.0,19.0,1.5,0.09926224010731052,0.09926224010731052,0.5,False,10.0,7.0,0.2038900067069081,2.0,0.493963782696177,0.3021462105969148,0.006036217303822977,0.19785378940308518,0.19751844399731724,0.5,0.19751844399731724,0.5,2.0,0.09792085848423876,1.0,0.20422535211267606,1.5,0.20422535211267606,1.5,0.0,0.30000000000000004
1076,20.5,20.5,0.0,19.0,1.5,0.09621186724773717,0.09621186724773717,0.5,False,10.0,8.0,0.11029165269862555,1.0,0.4927924907810929,0.3969158565202816,0.0072075092189071155,0.1030841434797184,0.19979886020784446,0.5,0.19979886020784446,0.5,2.0,0.09889373114314448,1.0,0.2058330539725109,1.5,0.2058330539725109,1.5,0.0,0.19999999999999996
1077,20.5,20.0,0.5,17.5,3.0,0.0,0.0,0.5,False,10.0,7.0,0.20282542885973764,2.0,0.40094180961991255,0.3962327615203498,0.09905819038008745,0.10376723847965019,0.20282542885973764,0.5,0.20282542885973764,0.5,2.0,0.09922637066935755,1.0,0.20450723175243862,1.5,0.20450723175243862,1.5,0.0,0.30000000000000004
1078,20.5,20.0,0.5,19.0,1.5,0.0,0.0,0.5,False,10.0,8.0,0.11096075778078485,1.0,0.4012178619756428,0.48782138024357236,0.0987821380243572,0.012178619756427644,0.2023004059539919,0.5,0.2023004059539919,0.5,2.0,0.09810554803788904,1.0,0.20433017591339647,1.5,0.20433017591339647,1.5,0.0,0.19999999999999996
1079,20.5,20.5,0.0,17.5,3.0,0.0,0.0,0.5,False,10.0,7.0,0.10961214165261383,1.0,0.40202360876897136,0.48836424957841484,0.09797639123102864,0.011635750421585156,0.20236087689713322,0.5,0.20236087689713322,0.5,2.0,0.09881956155143339,1.0,0.20404721753794264,1.5,0.20404721753794264,1.5,0.0,0.30000000000000004
1080,20.5,20.0,0.5,17.5,3.0,0.0,0.0,0.5,False,10.0,8.0,0.10926928281461434,1.0,0.40223274695534506,0.48849797023004055,0.09776725304465494,0.011502029769959399,0.2033152909336942,0.5,0.2033152909336942,0.5,2.0,0.09912043301759134,1.0,0.20365358592692828,1.5,0.20365358592692828,1.5,0.0,0.19999999999999996
1081,20.5,20.0,0.5,20.5,0.0,0.0,0.0,0.5,False,10.0,7.0,0.20203735144312396,2.0,0.4033955857385399,0.39456706281833615,0.0966044142614601,0.1054329371816638,0.2030560271646859,0.5,0.2030560271646859,0.5,2.0,0.09813242784380305,1.0,0.20271646859083192,1.5,0.2030560271646859,-0.5,0.0,0.30000000000000004
1082,20.5,20.0,0.5,17.5,3.0,0.0,0.0,0.5,False,10.0,8.0,0.10922659430122117,1.0,0.4043419267299864,0.4864314789687924,0.09565807327001358,0.013568521031207537,0.2025101763907734,0.5,0.2025101763907734,0.5,2.0,0.09837177747625508,1.0,0.20183175033921302,1.5,0.2025101763907734,-0.5,0.0,0.19999999999999996
1083,20.5,20.0,0.5,15.0,5.5,0.0,0.0,0.5,False,10.0,8.0,0.10960298608754666,1.0,0.4031218187987784,0.48727519511367495,0.0968781812012216,0.012724804886325103,0.2012215812690872,0.5,0.2012215812690872,0.5,2.0,0.09806582965727859,1.0,0.2012215812690872,1.5,0.2012215812690872,-0.5,0.0,0.19999999999999996
1084,20.5,20.0,0.5,20.5,0.0,0.0,0.0,0.5,False,10.0,8.0,0.10948158253751705,1.0,0.4051841746248295,0.4853342428376535,0.09481582537517053,0.014665757162346527,0.2032742155525239,0.5,0.2032742155525239,0.5,2.0,0.09652114597544338,1.0,0.20463847203274216,1.5,0.20463847203274216,1.5,0.0,0.19999999999999996
1085,20.5,20.0,0.5,20.5,0.0,0.0,0.0,0.5,False,10.0,8.0,0.10842141152403682,1.0,0.49812478690760315,0.39345380156836,0.0018752130923968546,0.10654619843163993,0.20422775315376746,0.5,0.20422775315376746,0.5,2.0,0.09887487214456188,1.0,0.20252301397886124,1.5,0.20422775315376746,-0.5,0.0,0.19999999999999996
1086,20.0,20.0,0.0,17.5,2.5,0.0,0.0,1.0,False,10.0,8.0,0.20667125171939477,2.0,0.29401650618982117,0.499312242090784,0.20598349381017883,0.0006877579092159358,0.10075653370013755,1.0,0.10075653370013755,1.0,1.0,0.109353507565337,0.5,0.20185694635488308,2.0,0.20667125171939477,0.0,1.0,0.19999999999999996
1087,20.0,20.0,0.0,20.5,-0.5,0.0,0.0,1.0,False,10.0,8.0,0.20701513067400276,2.0,0.296423658872077,0.4965612104539202,0.203576341127923,0.00343878954607979,0.10075653370013755,1.0,0.10075653370013755,1.0,1.0,0.10866574965612105,0.5,0.19394773039889956,1.5,0.20701513067400276,0.0,1.0,0.19999999999999996
1088,20.0,20.0,0.0,20.5,-0.5,0.0,0.0,1.0,False,10.0,8.0,0.20474063895568534,2.0,0.29817931982136725,0.4970800412229474,0.20182068017863275,0.0029199587770525337,0.10065269666781175,1.0,0.10065269666781175,2.5,1.0,0.10855376159395397,0.5,0.198557196839574,2.0,0.20474063895568534,0.0,1.0,0.19999999999999996
1089,20.0,20.0,0.0,15.0,5.0,0.0,0.0,1.0,False,10.0,8.0,0.206146408839779,2.0,0.2990331491712707,0.4948204419889503,0.20096685082872928,0.005179558011049745,0.1018646408839779,1.0,0.1018646408839779,1.0,1.0,0.1087707182320442,0.5,0.19716850828729282,2.0,0.206146408839779,0.0,1.0,0.19999999999999996
1090,20.5,20.0,0.5,17.5,3.0,0.0,0.0,0.5,False,10.0,8.0,0.2001375515818432,2.0,0.4099037138927098,0.38995873452544705,0.0900962861072902,0.11004126547455306,0.10350756533700138,0.5,0.10385144429160935,1.0,1.0,0.09800550206327373,0.5,0.19841815680880331,1.5,0.2001375515818432,0.0,1.0,0.19999999999999996
1091,20.0,20.0,0.0,17.5,2.5,0.0,0.0,0.5,False,10.0,9.0,0.21070576201841118,2.0,0.3034435731333106,0.4858506648482782,0.1965564268666894,0.014149335151721787,0.10296624616433686,0.5,0.10296624616433686,0.5,1.0,0.09580634162973065,1.0,0.10739856801909307,1.5,0.21070576201841118,0.0,1.0,0.09999999999999998
1092,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False,10.0,8.0,0.20942944994875298,2.0,0.30645712333447217,0.4841134267167748,0.19354287666552783,0.01588657328322518,0.1059104885548343,0.5,0.1059104885548343,0.5,1.0,0.09224461906388794,0.5,0.20225486846600615,1.5,0.20942944994875298,0.0,1.0,0.19999999999999996
1093,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False,10.0,8.0,0.20996563573883162,2.0,0.30721649484536084,0.48281786941580757,0.19278350515463916,0.01718213058419249,0.10721649484536082,0.5,0.10721649484536082,0.5,1.0,0.2006872852233677,1.5,0.2006872852233677,1.5,0.20996563573883162,0.0,1.0,0.19999999999999996
1094,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False,10.0,8.0,0.20904729266620975,2.0,0.30603152844413983,0.4849211788896504,0.19396847155586017,0.015078821110349638,0.10623714873200822,0.5,0.10623714873200822,0.5,1.0,0.19773817683344758,1.5,0.19773817683344758,1.5,0.20904729266620975,0.0,1.0,0.19999999999999996
1095,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False,10.0,8.0,0.20851940913775335,2.0,0.30642390930951563,0.485056681552731,0.19357609069048437,0.014943318447268927,0.10614908965991068,0.5,0.10614908965991068,0.5,1.0,0.19958777052559257,1.5,0.19958777052559257,1.5,0.20851940913775335,0.0,1.0,0.19999999999999996
1096,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False,10.0,8.0,0.20877613986972915,2.0,0.3064792595131985,0.48474460061707236,0.1935207404868015,0.015255399382927637,0.10593075077134041,0.5,0.10593075077134041,0.5,1.0,0.20089132670551937,1.5,0.20089132670551937,1.5,0.20877613986972915,0.0,1.0,0.19999999999999996
1097,20.0,20.0,0.0,19.5,0.5,0.09359944941500344,0.09359944941500344,0.5,False,10.0,8.0,0.20922229869236064,2.0,0.40089470061940813,0.38988300068823123,0.09910529938059187,0.11011699931176877,0.10736407432897453,0.5,0.10736407432897453,0.5,1.0,0.09394356503785271,0.5,0.20096352374397797,1.5,0.20922229869236064,0.0,1.0,0.19999999999999996
1098,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False,10.0,7.0,0.20982142857142858,2.0,0.30631868131868134,0.4838598901098901,0.19368131868131866,0.016140109890109944,0.10714285714285714,0.5,0.10714285714285714,0.5,1.0,0.09478021978021978,0.5,0.2956730769230769,1.5,0.2956730769230769,1.5,0.0,0.30000000000000004
1099,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False,10.0,7.0,0.20998632010943913,2.0,0.3050615595075239,0.484952120383037,0.1949384404924761,0.015047879616963078,0.106703146374829,0.5,0.106703146374829,0.5,1.0,0.09404924760601915,0.5,0.2971956224350205,1.5,0.2971956224350205,1.5,0.0,0.30000000000000004
1100,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False,10.0,8.0,0.20907840440165062,2.0,0.30880330123796423,0.4821182943603852,0.19119669876203577,0.017881705639614887,0.1076341127922971,0.5,0.1076341127922971,0.5,1.0,0.09387895460797799,0.5,0.2001375515818432,1.5,0.20907840440165062,0.0,1.0,0.19999999999999996
1101,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False,10.0,7.0,0.20864790665751543,2.0,0.3074811256005491,0.4838709677419355,0.19251887439945092,0.016129032258064502,0.10741249142072752,0.5,0.10741249142072752,0.5,1.0,0.09437199725463281,0.5,0.29547014413177763,1.5,0.29547014413177763,1.5,0.0,0.30000000000000004
1102,20.0,20.0,0.0,17.5,2.5,0.09271296613068765,0.09271296613068765,0.5,False,10.0,9.0,0.10605542251111871,1.0,0.39958946288060215,0.4943551146082792,0.10041053711939785,0.005644885391720811,0.11289770783441669,0.5,0.11289770783441669,0.5,1.0,0.10331850838179953,0.5,0.19705781731098188,1.5,0.19705781731098188,1.5,0.0,0.09999999999999998
1103,21.5,20.0,1.5,21.5,0.0,0.0,0.0,1.0,False,10.0,8.0,0.11906354515050167,1.0,0.4016722408026756,0.47926421404682273,0.0983277591973244,0.020735785953177266,0.19297658862876255,1.0,0.20869565217391303,1.5,2.0,0.09331103678929765,0.5,0.09899665551839465,4.0,0.20869565217391303,-1.5,0.0,0.19999999999999996
1104,21.0,20.0,1.0,17.5,3.5,0.0,0.0,0.5,False,10.0,8.0,0.09917069799585349,1.0,0.414651002073255,0.48617829993089157,0.085348997926745,0.013821700069108545,0.218728403593642,0.5,0.218728403593642,0.5,2.0,0.1876295784381479,1.0,0.1876295784381479,1.0,0.218728403593642,-0.5,0.0,0.19999999999999996
1105,22.5,20.5,2.0,20.5,2.0,0.0,0.0,1.5,False,10.0,8.0,0.09755279919544083,1.0,0.4086490110626886,0.4937981897418706,0.09135098893731142,0.006201810258129381,0.20449212202480727,1.5,0.20449212202480727,1.5,2.0,0.09218907140462622,0.5,0.10459269192088501,3.0,0.20449212202480727,-1.5,0.0,0.19999999999999996
1106,22.0,21.0,1.0,19.0,3.0,0.09079033311561072,0.0,1.0,False,10.0,8.0,0.2194644023514043,2.0,0.48138471587197906,0.2991508817766166,0.018615284128020937,0.20084911822338336,0.09830176355323318,1.0,0.19660352710646636,1.5,2.0,0.09732201175702156,2.0,0.10418027433050293,4.5,0.2194644023514043,0.0,1.0,0.19999999999999996
1107,22.0,21.0,1.0,19.5,2.5,0.0908790482485129,0.0,0.5,False,10.0,8.0,0.09418374091209518,1.0,0.4101123595505618,0.49570389953734295,0.0898876404494382,0.004296100462656938,0.2224058162590879,0.5,0.2224058162590879,0.5,2.0,0.09583608724388631,0.5,0.19101123595505617,1.0,0.2224058162590879,-0.5,0.0,0.19999999999999996
1108,22.0,21.5,0.5,21.0,1.0,0.09093982420554429,0.09093982420554429,0.5,False,10.0,9.0,0.09972954699121028,1.0,0.4019607843137255,0.49830966869506427,0.0980392156862745,0.0016903313049357882,0.10716700473292766,0.5,0.20385395537525355,1.0,2.0,0.09533468559837728,0.5,0.10919540229885058,1.5,0.20385395537525355,-1.0,0.0,0.09999999999999998
1109,22.0,21.5,0.5,14.5,7.5,0.09465855307640297,0.09465855307640297,0.5,False,10.0,8.0,0.10344827586206896,1.0,0.4107505070993915,0.48580121703853957,0.08924949290060852,0.014198782961460488,0.1169709263015551,0.5,0.1169709263015551,0.5,1.0,0.18931710615280595,0.5,0.19337390128465182,1.0,0.19337390128465182,1.0,0.0,0.19999999999999996
1110,22.5,21.5,1.0,21.5,1.0,0.0983663538408064,0.0983663538408064,0.5,False,10.0,9.0,0.09628084810566562,1.0,0.4987834549878345,0.4049356969064998,0.0012165450121655041,0.09506430309350011,0.10045185957594717,0.5,0.10809871393813,1.0,1.0,0.20055613486270418,0.5,0.20055613486270418,0.5,0.20055613486270418,0.5,0.0,0.09999999999999998
1111,22.5,22.0,0.5,16.0,6.5,0.18888144675150703,0.0927662424648359,1.5,False,10.0,9.0,0.11252511721366376,1.0,0.39584728734092434,0.4916275954454119,0.10415271265907566,0.008372404554588098,0.11687876758204957,1.5,0.11687876758204957,1.5,1.0,0.20964501004688546,0.5,0.20964501004688546,0.5,0.20964501004688546,0.5,0.0,0.09999999999999998
1112,22.0,21.0,1.0,21.5,0.5,0.09683098591549295,0.0,0.5,False,10.0,9.0,0.09718309859154929,1.0,0.4073943661971831,0.49542253521126756,0.09260563380281689,0.004577464788732444,0.11373239436619718,0.5,0.11373239436619718,0.5,1.0,0.09718309859154929,1.0,0.20422535211267606,1.5,0.20422535211267606,1.5,0.0,0.09999999999999998
1113,24.0,21.0,3.0,22.5,1.5,0.0,0.0,1.0,False,10.0,6.0,0.30540355677154585,3.0,0.493844049247606,0.20075239398084815,0.006155950752394002,0.2992476060191518,0.19835841313269492,1.0,0.20177838577291382,1.5,2.0,0.09678522571819426,0.5,0.1039671682626539,1.5,0.30540355677154585,0.0,1.0,0.4
1114,23.0,23.0,0.0,21.5,1.5,0.09072305593451568,0.09072305593451568,0.5,False,10.0,8.0,0.10197817189631651,1.0,0.48738062755798084,0.41064120054570263,0.012619372442019161,0.08935879945429737,0.2861527967257844,0.5,0.2861527967257844,0.5,3.0,0.09686221009549795,1.0,0.11152796725784447,1.5,0.2861527967257844,-0.5,0.0,0.19999999999999996
1115,24.0,23.0,1.0,22.5,1.5,0.09513960703205791,0.09513960703205791,0.5,False,10.0,7.0,0.19372630127542229,2.0,0.4867287142364702,0.31954498448810753,0.013271285763529816,0.18045501551189247,0.09755256807997242,0.5,0.18752154429507067,1.0,2.0,0.2147535332643916,0.5,0.2147535332643916,0.5,0.2147535332643916,0.5,0.0,0.30000000000000004
1116,24.5,23.0,1.5,24.5,0.0,0.094023068857043,0.094023068857043,1.5,False,10.0,8.0,0.11779098217406501,1.0,0.48269835721775606,0.39951066060817897,0.017301642782243942,0.10048933939182103,0.29080740999650473,1.5,0.29080740999650473,1.5,3.0,0.0964697658161482,0.5,0.10730513806361412,1.5,0.29080740999650473,-1.5,0.0,0.19999999999999996
1117,25.5,23.0,2.5,25.5,0.0,0.0,0.0,1.0,False,10.0,8.0,0.30676743387152183,3.0,0.39814496736516664,0.2950875987633116,0.10185503263483336,0.20491240123668852,0.09721745104774991,1.0,0.1119890072140158,2.0,1.0,0.09549982823771899,1.0,0.10511851597389213,1.5,0.30676743387152183,0.0,1.0,0.19999999999999996
1118,25.5,23.5,2.0,23.0,2.5,0.0,0.0,0.5,False,10.0,9.0,0.11382113821138211,1.0,0.4817073170731707,0.4044715447154472,0.018292682926829285,0.09552845528455278,0.09146341463414634,0.5,0.19613821138211382,1.5,2.0,0.11009485094850949,0.5,0.11009485094850949,0.5,0.19613821138211382,-1.5,0.0,0.09999999999999998
1119,25.5,24.0,1.5,25.0,0.5,0.0,0.0,0.5,False,10.0,10.0,0.09247027741083223,1.0,0.4114927344782035,0.4960369881109643,0.0885072655217965,0.003963011889035695,0.11723910171730516,0.5,0.11723910171730516,0.5,1.0,0.0977542932628798,0.5,0.11096433289299867,2.0,0.11723910171730516,-0.5,0.0,0.0
1120,25.0,25.5,-0.5,25.0,0.0,0.0,0.0,0.5,False,10.0,9.0,0.1151349504612231,1.0,0.3959685685001708,0.48889648103860606,0.10403143149982919,0.011103518961393943,0.1059104885548343,0.5,0.1059104885548343,0.5,1.0,0.09566108643662453,1.0,0.20327980867782713,1.5,0.20327980867782713,1.5,0.0,0.09999999999999998
1121,25.0,24.0,1.0,25.0,0.0,0.09372915276851235,0.09372915276851235,0.5,False,10.0,9.0,0.1104069379586391,1.0,0.48365577051367575,0.4059372915276851,0.016344229486324247,0.0940627084723149,0.1954636424282855,0.5,0.1954636424282855,0.5,2.0,0.10507004669779853,1.0,0.1094062708472315,2.0,0.1954636424282855,-0.5,0.0,0.09999999999999998
