frame,reference_segment_scale,reference_angle_delta_deg,persistent_segment_scale,persistent_scale_ratio_to_reference,persistent_angle_delta_deg,persistent_angle_delta_error_deg,persistent_linear_det,persistent_singular_min,persistent_singular_max,redetect_segment_scale,redetect_scale_ratio_to_reference,redetect_angle_delta_deg,redetect_angle_delta_error_deg,redetect_linear_det,redetect_singular_min,redetect_singular_max
1443,1.0014571983531075,-0.008310595744205784,0.9860495444731356,0.9846147654584642,0.5664450657575628,0.5747556615017686,1.0010957717895508,0.9848030209541321,1.016544222831726,0.9863515679491873,0.9849163494667956,0.5236064060808303,0.5319170018250361,0.9997146725654602,0.9851056337356567,1.0148298740386963
1444,1.0024064809647717,-0.062114201047307915,0.9860177713380188,0.9836506348093645,0.5131102633677926,0.5752244644151006,0.9958470463752747,0.9851397275924683,1.010868787765503,0.9860507851751176,0.9836835693900218,0.493470244945172,0.5555844459924799,0.9969480037689209,0.9849333763122559,1.0121984481811523
1445,0.996566201674789,0.12640596836968143,0.9870951086145575,0.9904962730581122,0.45029195659031984,0.3238859882206384,1.0004152059555054,0.9853134155273438,1.015326976776123,0.9866303067742465,0.9900298696826716,0.47208159948192474,0.3456756311122433,0.998546302318573,0.9852870106697083,1.0134572982788086
1446,0.9926219560036997,0.19623826094570518,0.9874788475876631,0.9948186634549746,0.3785789678873641,0.18234070694165894,0.9975175261497498,0.9858718514442444,1.0118125677108765,0.9881647801819923,0.9955096945068069,0.3707453543443364,0.17450709339863124,0.9971469640731812,0.9867802262306213,1.0105055570602417
1447,0.9958554856938893,0.042147109283831696,0.9914834581620514,0.9956097771266565,0.27824734760073966,0.23610023831690796,0.9987723231315613,0.9903738498687744,1.008480191230774,0.9913410112566082,0.9954667373909826,0.28785409820045516,0.24570698891662346,0.9991472363471985,0.9901246428489685,1.0091125965118408
1448,1.0029758430289561,-0.047648118875684986,0.9934967254540327,0.9905490070964253,0.17524112749910614,0.22288924637479113,0.9986514449119568,0.992331862449646,1.0063683986663818,0.9943736304496169,0.9914233103029074,0.15273692355660273,0.20038504243228772,0.9989305138587952,0.993450403213501,1.0055162906646729
1449,1.0004064740138474,0.02060512871304354,0.9937588667615573,0.9933550937294333,0.16303322993729807,0.14242810122425453,0.9974826574325562,0.9928104877471924,1.0047060251235962,0.993089745628718,0.9926862444664386,0.18011459586969636,0.15950946715665282,0.9969269633293152,0.9917535781860352,1.0052164793014526
1450,1.0001935694839006,-0.03444350641660776,0.9949062017903423,0.9947136555814026,0.23296801756356444,0.2674115239801722,0.9998442530632019,0.9947932958602905,1.0050773620605469,0.9934949231346656,0.9933026500533376,0.27652931188961816,0.3109728183062259,0.9999905228614807,0.993168294429779,1.0068690776824951
1451,1.00149919637712,-0.0013622376731916574,0.9939454195018891,0.9924575307673172,0.25788100622054344,0.2592432438937351,0.9996698498725891,0.9937477707862854,1.005959391593933,0.9950410504892276,0.9935515216474916,0.22313680664808544,0.2244990443212771,0.9997616410255432,0.9949222207069397,1.00486421585083
1452,1.0009335722674113,0.00653467158790022,0.9940514351806341,0.9931242818929661,0.1637046270535336,0.1571699554656334,0.9989951848983765,0.9931597113609314,1.005875587463379,0.993700562137533,0.9927737361096867,0.18899342240655415,0.18245875081865393,0.9996410012245178,0.9925976395606995,1.0070959329605103
1453,0.9976166266228105,0.09694344134751987,0.9918875440649398,0.9942572302776618,0.28137240916973383,0.18442896782221396,0.9992210865020752,0.9909707903862,1.008325457572937,0.9916542829782836,0.9940234119145438,0.27836393115663327,0.1814204898091134,0.9988802671432495,0.9907345175743103,1.008221983909607
1454,0.9968878385881765,0.11085226550486027,0.9950113918827772,0.9981176952584186,0.18005431783359427,0.069202052328734,1.0003852844238281,0.9943044185638428,1.0061157941818237,0.9924745687717185,0.9955729524971352,0.23501264066402427,0.124160375159164,0.9984673261642456,0.9916964173316956,1.0068275928497314
1455,1.0001985642521485,0.03596032401443949,0.9948867359908588,0.9946892262685246,0.11815570320408142,0.08219537918964193,0.9981937408447266,0.994174063205719,1.0040432214736938,0.9958438661681153,0.9956461664316733,0.0824829569950225,0.04652263298058301,0.9985541105270386,0.9950109124183655,1.0035609006881714
1456,1.0008579474734334,0.04258210848169597,0.995146907786002,0.9942938558844956,0.1873003385430536,0.14471823006135764,0.999104380607605,0.9946677088737488,1.0044604539871216,0.994246344386602,0.9933940644588758,0.1993905302888379,0.15680842180714194,0.9985679388046265,0.9933740496635437,1.0052285194396973
1457,1.0019541485184236,-0.04547126189675055,0.9982220359697925,0.9962751663295674,0.1025362577518365,0.14800751964858705,1.0014032125473022,0.9980635643005371,1.0033462047576904,0.9978721818271045,0.9959259945204528,0.11384842568426734,0.1593196875810179,1.0008703470230103,0.9978383183479309,1.0030386447906494
1458,1.0014184513862663,-0.07861305849823452,0.9968844058882254,0.9954723767154835,0.12103540935544288,0.1996484678536774,0.999710738658905,0.9968622922897339,1.0028574466705322,0.9973066377445794,0.9958940105048045,0.10251966759585684,0.18113272609409137,1.0000743865966797,0.9971848726272583,1.0028977394104004
1459,0.998557067635707,0.049597044901474874,0.9973009472593436,0.9987420645078028,0.114021697239167,0.06442465233769212,1.000880479812622,0.9972101449966431,1.0036805868148804,0.9978995126603122,0.9993414948462068,0.09295446045706512,0.04335741555559025,1.0007375478744507,0.9978137016296387,1.0029302835464478
1460,0.9979799936525915,0.13331193282857612,0.9979522880563471,0.9999722383249958,-0.015043186294860789,-0.1483551191234369,0.99906986951828,0.9973505735397339,1.0017238855361938,0.9983080567923269,1.0003287271707069,-0.02126928633492753,-0.15458121916350365,0.9994165897369385,0.9975739121437073,1.0018471479415894
1461,1.003242057784182,-0.03471205211113215,0.9994789501729704,0.9962490531751399,0.02035959478547511,0.05507164689660726,1.0000911951065063,0.9992765188217163,1.0008152723312378,0.9996557149906379,0.9964252467630142,0.04623564761828902,0.08094769972942117,1.0006194114685059,0.999649167060852,1.0009706020355225
1462,1.000725565361064,-0.09217476398620761,1.0002399920235672,0.9995147787222547,0.02712081649644915,0.11929558048265676,1.0009632110595703,1.0001870393753052,1.000775933265686,1.0005058337348602,0.9997804276878601,0.03290060325775812,0.12507536724396573,1.0010157823562622,0.9998940229415894,1.0011217594146729
1463,0.999682766974603,0.0100709272700783,0.9993999591324224,0.9997171024133621,0.010301225518986712,0.00023029824890841155,0.9993754625320435,0.9992711544036865,1.000104308128357,0.9994593802153324,0.9997765423525838,0.008559708010778877,-0.0015112192592994234,0.9993850588798523,0.9993277788162231,1.000057339668274
1464,1.0036033515957041,-0.06114074339163267,0.9986901462902076,0.9951044351359681,0.03492029414599074,0.0960610375376234,0.9999722242355347,0.9984959959983826,1.0014784336090088,0.9991907373342325,0.9956032288508645,0.03419060325344958,0.09533134664508225,1.0003302097320557,0.9990995526313782,1.0012316703796387
1465,1.0033220730394967,-0.11358095363064535,0.9986186097298431,0.9953121102026542,0.013593585775993233,0.1271745394066386,0.9992639422416687,0.9981920719146729,1.0010738372802734,0.9987854688914626,0.9954784168813402,0.004492859194499488,0.11807381282514484,0.9994562268257141,0.9984269142150879,1.0010309219360352
1466,0.9998497670147263,-0.04108477346210293,1.0003800574794737,1.0005303701438375,0.016235144933233414,0.057319918395336344,1.000572681427002,1.000065803527832,1.00050687789917,1.0003641006236788,1.0005144108904362,0.024104516595116365,0.0651892900572193,1.0005897283554077,1.0000768899917603,1.000512719154358
1467,0.9993222653789209,-0.013825014630981514,0.9989010327915718,0.9995784817351294,0.009151335875799305,0.022976350506780818,1.0001440048217773,0.9988023042678833,1.0013433694839478,0.9990233634957361,0.9997008954032747,-0.0009987978143612963,0.012826216816620217,1.0002325773239136,0.9987961649894714,1.0014381408691406
1468,1.0012110134557368,-0.017312069507823935,0.9982744717545753,0.9970670101889652,0.03160839451720676,0.0489204640250307,0.9995996356010437,0.9979520440101624,1.0016510486602783,0.9983676522141604,0.9971600779422487,0.028361407146832107,0.04567347665465604,0.9991812705993652,0.9979293346405029,1.0012545585632324
1469,1.0018136918539853,-0.0028374488440476853,0.9982412451173884,0.9964340208507376,0.07121767842966165,0.07405512727370933,1.000694751739502,0.9981632828712463,1.0025361776351929,0.9985307297400078,0.9967229813879844,0.057661459360730305,0.06049890820477799,1.000564694404602,0.9984756708145142,1.0020922422409058
1470,1.0016143587969244,-0.02723730401493185,0.998481340346735,0.9968720312137371,0.047593453655252915,0.07483075767018477,0.9997249841690063,0.9981354475021362,1.0015925168991089,0.9989235352100797,0.997313513366485,0.04218150396377496,0.06941880797870681,1.000119686126709,0.9988595843315125,1.0012614727020264
1471,1.0013352539001708,-0.0585476616320193,0.995922678991301,0.9945946426156596,0.07950703383303903,0.13805469546505833,0.9991441369056702,0.9951406121253967,1.0040230751037598,0.9962183868727073,0.9948899561784792,0.05424919155913699,0.11279685319115629,0.998902440071106,0.9953237771987915,1.0035954713821411
1472,1.0015142308414369,-0.04875568339093661,0.9978753208931381,0.9963665918703507,0.04415791923500478,0.0929136026259414,0.9988600015640259,0.9974122047424316,1.0014516115188599,0.9974841569083361,0.9959760193025766,0.036859102320249804,0.08561478571118641,0.998248279094696,0.9969024062156677,1.0013500452041626
1473,1.0000318300086979,0.0086573191090622,0.9994948877650751,0.9994630748467095,0.03534235109503925,0.026685031985977048,1.0002002716064453,0.9994943141937256,1.0007063150405884,0.9998321265483108,0.9998003028959734,0.04547561314549853,0.03681829403643633,1.0001254081726074,0.9998136162757874,1.0003118515014648
1474,1.0040331890697654,-0.1357734972025355,1.0013374467980283,0.9973150864920763,0.0003442993503881553,0.13611779655292366,1.000312089920044,0.9985005259513855,1.001814365386963,1.001411891389456,0.9973892320404887,0.0036913581416513352,0.13946485534418684,1.0010778903961182,0.9990231394767761,1.0020567178726196
1475,1.0010598320122142,-0.0022443723263734228,1.002839839211105,1.001778122687545,-0.11108009849701261,-0.10883572617063919,0.9982891082763672,0.995181679725647,1.0031224489212036,1.0027079819737652,1.0016464050487752,-0.11125947035452555,-0.10901509802815212,0.9981667995452881,0.9952450394630432,1.002935767173767
1476,0.9982637482260852,0.015323736694512036,1.002598279768168,1.0043420704696382,-0.1291430796543409,-0.14446681634885294,0.9987382292747498,0.996014416217804,1.002734661102295,1.002749089955223,1.0044931429565664,-0.1439605253387981,-0.15928426203331014,0.9984306693077087,0.9955776333808899,1.0028657913208008
1477,0.9997676874142336,-0.0008442319818016131,1.002091749908073,1.0023246025282637,-0.08074683832555252,-0.0799026063437509,0.9997220635414124,0.997567892074585,1.0021594762802124,1.0018009700679638,1.002033755120641,-0.07123152503785946,-0.07038729305605784,0.9998229146003723,0.9980061650276184,1.0018203258514404
1478,1.001331078566714,0.013233473504044468,1.0011747800883424,0.999843909290626,-0.04389462959036905,-0.05712810309441352,0.9998069405555725,0.9985944628715515,1.0012142658233643,1.0008216405460764,0.9994912391799855,-0.02908092619003355,-0.04231439969407802,0.9997618198394775,0.9988189935684204,1.000943899154663
1479,0.9995732906631872,0.011258002086350416,0.9996796328058091,1.000106387539178,-0.008880066480770665,-0.02013806856712108,0.9997183084487915,0.9995701909065247,1.0001481771469116,0.9997598175189678,1.000186606482509,-0.007217368694654169,-0.018475370781004585,0.9997062683105469,0.9996437430381775,1.0000625848770142
1480,0.9997004010178844,-0.008551191505915767,0.9996937109396477,0.999993307916822,-0.0015346269968574688,0.007016564509058298,0.9997086524963379,0.9996932744979858,1.000015377998352,0.9996214801772704,0.9999210555076965,-0.0019234814803326117,0.006627710025583156,0.9997656941413879,0.9995774030685425,1.0001883506774902
1481,1.001701582143445,-0.050228377901191834,1.000557614338037,0.9988579754431853,-0.0014971596219481853,0.04873121827924365,1.0003938674926758,0.9997633695602417,1.0006307363510132,1.0004939399027943,0.998794409171176,-0.0012670601173851992,0.048961317783806635,1.00057053565979,0.9999273419380188,1.000643253326416
1482,0.999830041457001,0.038105426107648555,1.000721458591797,1.000891568664507,-0.025910898076375588,-0.06401632418402414,0.9998568892478943,0.9991195797920227,1.0007380247116089,1.0007143219849357,1.0008844308445124,-0.02940644043917473,-0.06751186654682328,0.9997654557228088,0.9990504384040833,1.000715732574463
1483,0.9975502364867309,0.014866651410017084,0.9996897507250332,1.0021447684137066,-0.024616763038324052,-0.039483414448341136,0.9989632368087769,0.9988651871681213,1.0000981092453003,0.9995601997946967,1.0020148993348392,-0.01772945942244064,-0.032596110832457725,0.9987794160842896,0.9989345073699951,0.9998447895050049
1484,0.9992595717124341,0.07115416277173381,0.9999860390352512,1.0007270056183422,-0.036016933804233986,-0.1071710965759678,0.9990057349205017,0.9989795088768005,1.0000262260437012,0.9997785753027637,1.0005193881600156,-0.029494370554630223,-0.10064853332636403,0.9988239407539368,0.9988977313041687,0.9999260902404785
1485,0.9982899455311947,0.057616963008428,1.000900219433659,1.0026147452592797,-0.0775515835305498,-0.1351685465389778,0.9984328746795654,0.9975342750549316,1.0009008646011353,1.0012986274780002,1.0030138357701326,-0.08325867591531733,-0.14087563892374533,0.9990386366844177,0.9977277517318726,1.0013139247894287
1486,1.000979951043971,-0.09261437974669207,1.0008729608634472,0.9998931145619728,-0.07835784609670782,0.014256533649984249,0.9987283945083618,0.9978569149971008,1.000873327255249,1.000939839285243,0.9999599275103502,-0.08410596637938283,0.008508413367309231,0.9992980360984802,0.9983338713645935,1.0009657144546509
1487,1.0019955192600596,-0.06279460726963748,1.00065070663863,0.9986578656335483,-0.04993199193637565,0.012862615333261829,0.9991260170936584,0.9984280467033386,1.0006990432739258,1.0004396063509085,0.998447185761569,-0.051552159716635515,0.011242447553001966,0.9989644885063171,0.9985201358795166,1.000445008277893
1488,1.0006224155974215,0.009377550425767822,1.0027029276862576,1.0020792179511528,-0.1043377641050256,-0.11371531453079342,0.999040424823761,0.9958202838897705,1.0032336711883545,1.0020633208448508,1.0014400089633901,-0.10219920987117348,-0.1115767602969413,0.9986814856529236,0.9962626099586487,1.0024279356002808
1489,1.0024241799411178,-0.06563140465414108,1.0123803939285725,1.009932136700892,-0.5127956119237354,-0.44716420726959427,0.995506763458252,0.9814502596855164,1.0143221616744995,1.0118671586996963,1.0094201426377536,-0.4818457261316951,-0.416214321477554,0.9990902543067932,0.9859762191772461,1.0133005380630493
1490,1.0018200329649258,-0.08848672280279857,1.0447899561745586,1.04289185861303,-1.8824463546040704,-1.7939596318012718,0.9842723608016968,0.9354219436645508,1.0522228479385376,1.0462669762731216,1.0443661953700938,-1.8451051900720472,-1.7566184672692486,0.9882383942604065,0.9382345080375671,1.0532957315444946
1491,1.0036794106234186,-0.12921926819504392,1.0846279677967416,1.0806518060613033,-2.944064804731852,-2.814845536536808,0.9931117296218872,0.904060959815979,1.0985008478164673,1.0665794386469696,1.0626694414150448,-2.732737365193259,-2.603518096998215,0.9756912589073181,0.9073312282562256,1.075341820716858
1492,1.004998387789353,-0.15691646730684283,1.084115292855469,1.0787234149102922,-2.3391021440481268,-2.182185676741284,1.0221771001815796,0.9283562302589417,1.101061224937439,1.0841222991358874,1.0787303863447777,-2.6099349397390483,-2.4530184724322055,1.0038719177246094,0.9158129096031189,1.096153974533081
1493,1.0050810924984395,-0.21046646447075545,1.0579427215860688,1.0525943921163867,-1.5132602354781568,-1.3027937710074013,1.021725058555603,0.9594114422798157,1.064949870109558,1.05882956762383,1.0534767547877972,-1.619567096466227,-1.4091006319954715,1.0175036191940308,0.9550378322601318,1.0654065608978271
1494,1.0042709154858742,-0.18300427032284006,1.0238256288352494,1.0194715519964197,-0.5728881643358079,-0.38988389401296786,1.0096120834350586,0.9800679683685303,1.0301450490951538,1.024115408304737,1.0197600991055904,-0.6823579521682746,-0.4993536818454345,1.002814769744873,0.9738449454307556,1.0297479629516602
1495,1.0044468217263962,-0.11630390409789015,1.022195730795929,1.0176703322521614,-0.5566359266532572,-0.4403320225553671,1.0069019794464111,0.9817395210266113,1.0256304740905762,1.0245148338498762,1.0199791683237027,-0.6942190821363852,-0.577915178038495,1.0007824897766113,0.9728551506996155,1.0287065505981445
1496,1.0026058829562559,-0.12657637055266946,1.0144964522044724,1.0118596643510174,-0.6699995585998693,-0.5434231880471998,0.9963438510894775,0.9805351495742798,1.016122579574585,1.0169779561221988,1.014334718567146,-0.593020792506394,-0.4664444219537245,1.0007826089859009,0.9799410700798035,1.0212682485580444
1497,1.002258801489935,-0.15082844217232605,1.0080588001887212,1.005786927179052,-0.2826209046872634,-0.13179246251493737,1.0019288063049316,0.9930773377418518,1.0089131593704224,1.0088424984850228,1.0065688592460358,-0.2933993166101345,-0.14257087443780847,1.0029242038726807,0.9924697279930115,1.0105338096618652
1498,1.0015931871289436,-0.10158962307360753,1.002012926681735,1.0004190718928456,-0.20351511674093103,-0.10192549366732351,0.9973087310791016,0.9953045845031738,1.0020135641098022,1.0023026582240682,1.0007083425728547,-0.2030963840869049,-0.10150676101329736,0.997757077217102,0.9953397512435913,1.002428650856018
1499,1.0027057610522416,-0.10938967574912795,1.001483746786598,0.9987812832905625,-0.20549809756317927,-0.09610842181405133,0.9958223104476929,0.9943360686302185,1.0014947652816772,1.0012802213218561,0.9985783070310781,-0.17430244848779353,-0.06491277273866558,0.9977154731750488,0.9964268803596497,1.0012931823730469
1500,1.0020847971463898,-0.06711166103630717,1.0018172290364304,0.9997329885547398,-0.20292899093982442,-0.13581732990351725,0.995845377445221,0.994024932384491,1.001831293106079,1.0009320408445137,0.9988496419612803,-0.14095028486417505,-0.07383862382786788,0.9973669648170471,0.9964380264282227,1.000932216644287
1501,1.0012499780672466,-0.06369878778488669,1.0009586682501463,0.9997090538591945,-0.03409209646693512,0.029606691317951572,0.9993648529052734,0.9980558753013611,1.0013115406036377,1.0006378630393484,0.9993886491472591,-0.027177112130658543,0.03652167565422815,0.9994035959243774,0.9982208609580994,1.0011848211288452
1502,1.0011108333484027,-0.06312642452923001,1.000258192775498,0.9991483055177289,-0.02021051255755424,0.04291591197167577,0.9998710751533508,0.9995179176330566,1.0003533363342285,1.0000255158736173,0.998915886794317,-0.01835833580776125,0.04476808872146876,0.9998352527618408,0.9998037219047546,1.0000314712524414
1503,1.0013953045103017,-0.04113532694881883,1.0002693899611177,0.9988756542555044,-0.06787381609126442,-0.026738489142445587,0.9985107183456421,0.9981889724731445,1.0003223419189453,1.00015940740683,0.998765824946547,-0.055938987741626534,-0.014803660792807705,0.998952329158783,0.9987280368804932,1.0002245903015137
1504,1.001262590610829,-0.013560617465401492,1.0003862790649505,0.9991247934816541,-0.06603283409543792,-0.05247221663003643,0.9983331561088562,0.9979302883148193,1.000403642654419,1.0001711159875009,0.9989099017245193,-0.05585687821022134,-0.04229626074481985,0.9986943602561951,0.9984661936759949,1.0002285242080688
1505,1.0010631938431587,-0.008606680584733795,1.000064413641776,0.9990022805677748,-0.06256512815230053,-0.053958447567566736,0.9984109401702881,0.9980409741401672,1.000370740890503,1.0002098454525474,0.9991475579205593,-0.06133391498545393,-0.052727234400720135,0.9988139867782593,0.9984356760978699,1.0003788471221924
1506,1.0005793572958415,-0.01754228883882547,1.0002631090067713,0.9996839348255946,-0.05091206454591202,-0.033369775707086546,0.9988088607788086,0.9984195232391357,1.0003899335861206,1.0003453935277122,0.9997661717020012,-0.048028950696192396,-0.030486661857366926,0.999050498008728,0.9985671639442444,1.0004841089248657
1507,1.001480926952603,-0.06497042099667283,1.0005008524134347,0.9990213747333655,-0.013269607150277807,0.05170081384639502,1.00003182888031,0.9995214939117432,1.000510573387146,1.0005031927757964,0.9990237116349466,-0.01926777559782522,0.04570264539884761,0.9996896982192993,0.9991724491119385,1.000517725944519
1508,1.0020688047142083,-0.06806498623990365,1.0003261212971963,0.998260914411452,-0.00692080844623888,0.06114417779366477,1.0000008344650269,0.9996742010116577,1.0003267526626587,1.0001849810039554,0.9981200655070883,-0.012381899408154595,0.05568308683174905,0.9996077418327332,0.9993711709976196,1.0002366304397583
1509,1.00348997041916,-0.10394790992356207,1.000404530255575,0.9969252904816815,-0.011704474790349195,0.09224343513321287,1.000002384185791,0.9995554089546204,1.000447154045105,1.0002918866838868,0.9968130386655112,-0.011029921779908136,0.09291798814365393,0.9999594688415527,0.9996465444564819,1.0003130435943604
1510,1.0021550065577474,-0.13556524977460072,1.0000856147646742,0.9979350581701116,-0.0018647860841269903,0.13370046369047373,0.9998691082000732,0.9997655153274536,1.0001035928726196,0.9999068592102939,0.997756687006758,-0.0010443180241566097,0.1345209317504441,0.9997895956039429,0.999581515789032,1.0002081394195557
1511,1.0029716923804957,-0.2034154738927043,1.0001586110381,0.9971952535014035,0.005287586872384509,0.20870306076508882,1.000195860862732,0.9998489618301392,1.0003468990325928,1.0000072206799338,0.9970443116958506,0.00922310520877545,0.21263857910147976,1.0002003908157349,1.0000040531158447,1.0001963376998901
1512,1.0040151734509928,-0.19957443610081782,1.0001407242043652,0.9961410451265289,0.006699045910835366,0.2062734820116532,1.000189185142517,0.9998445510864258,1.0003446340560913,1.0000989956430208,0.9960994834425547,0.008520294229072078,0.2080947303298899,1.0002199411392212,0.9999830722808838,1.0002368688583374
1513,1.0015440371566526,-0.050727265110197095,1.0000152753640927,0.9984735950334246,0.001344538940259099,0.052071804050456194,0.9999862313270569,0.9999303817749023,1.0000559091567993,1.0001096360908055,0.9985678102882831,0.002898568245967681,0.053625833356164776,1.0000877380371094,0.9998288750648499,1.0002589225769043
1514,1.0017542002270186,-0.09554208842104117,1.0001208570871103,0.9983695170536464,-0.004116383008579305,0.09142570541246187,0.9998694658279419,0.9996803402900696,1.000189185142517,1.0000320592959542,0.998280874758824,0.000585763543426765,0.09612785196446794,0.9999569654464722,0.9998758435249329,1.000081181526184
1515,1.0005486340990175,-0.10935520079539174,1.0001139607182679,0.9995655649651243,0.0044630917973051965,0.11381829259269693,1.0001733303070068,0.9999529123306274,1.0002204179763794,1.0001240201391712,0.9995756188701126,0.004536429159486488,0.11389162995487823,1.0001672506332397,0.9999179244041443,1.0002493858337402
1516,1.0023834900605406,-0.11356184108288403,1.0000639398253102,0.9976859652436112,0.0038172187782379297,0.11737905986112196,1.0001046657562256,0.9999557137489319,1.0001490116119385,1.0000709067120561,0.9976929155643367,0.0026205846220648255,0.11618242570494886,1.0001578330993652,1.0000666379928589,1.0000911951065063
1517,1.0020386236421142,-0.05281797473313077,1.0000452575742864,0.9980106893878178,0.0035084800952631667,0.056326454828393935,1.0001859664916992,0.9999905228614807,1.0001955032348633,1.000075083301085,0.9980404544348876,0.0027611898658506107,0.05557916459898138,1.000055193901062,0.9999221563339233,1.0001331567764282
1518,1.001943102479486,-0.020497301097123,1.0001606116519877,0.9982209660178435,-0.005900380824783724,0.014596920272339275,0.9999711513519287,0.9997887015342712,1.0001825094223022,1.0002091031366873,0.9982693634613506,-0.004937030503072037,0.015560270594050962,0.9999992251396179,0.9997037649154663,1.0002955198287964
1519,1.0019237286635536,-0.08049300492837119,1.0000211036805358,0.998101028123612,0.00700285144296231,0.0874958563713335,1.000199317932129,0.9999669790267944,1.000232458114624,0.9999038539022784,0.997984003469037,0.00855775129474523,0.08905075622311642,1.0002083778381348,0.9998999238014221,1.0003085136413574
1520,1.000920858839749,-0.09054184089785622,1.0000421664834298,0.9991221160508758,0.0044321323106260024,0.09497397320848222,1.0001678466796875,0.99997878074646,1.0001890659332275,0.9999483970938302,0.9990284329302059,0.005880562646495946,0.09642240354435216,1.0002163648605347,0.9999481439590454,1.0002682209014893
1521,1.0013772914361576,-0.09014172880239357,0.999994572678974,0.9986191830302037,0.005520510189938932,0.0956622389923325,1.000179648399353,0.9999796748161316,1.0001999139785767,0.9999972453705293,0.9986218520457468,0.004935138809287309,0.09507686761168088,1.0002188682556152,0.9999947547912598,1.0002241134643555
1522,1.0038625565912371,-0.14973239451930453,0.9999902483547495,0.9961425912232083,0.005171708587823787,0.15490410310712832,1.0001598596572876,0.9999708533287048,1.0001890659332275,1.000002537437659,0.9961548330214792,0.0061228849489509685,0.1558552794682555,1.0003130435943604,0.9999841451644897,1.0003288984298706
1523,1.0049844999100102,-0.21494528105600352,1.0000634688613097,0.9951033761723279,0.00274061460976327,0.2176858956657668,1.0001485347747803,0.9998956918716431,1.0002528429031372,1.0000030664272204,0.9950432733208961,0.005855438110614841,0.22080071916661836,1.0002449750900269,0.9998799562454224,1.0003650188446045
1524,1.00714553773,-0.24825688862307516,1.0000234789901328,0.9929284711364361,-6.477200452081888e-05,0.24819211661855434,1.000030755996704,0.9999520778656006,1.0000786781311035,0.9999740994084622,0.9928794418950596,0.002935576014436947,0.2511924646375121,1.0001879930496216,0.9999680519104004,1.0002200603485107
1525,1.005819838581105,-0.21565883117608564,1.0001368285379248,0.9943498727851728,0.0017022186106032677,0.2173610497866889,1.0002444982528687,0.9999286532402039,1.0003159046173096,1.0000656421320486,0.9942790982755184,0.004137331470246863,0.2197961626463325,1.0003575086593628,1.0000122785568237,1.000345230102539
1526,1.0026166952367956,-0.06129968301848976,1.000124024019569,0.9975138343206644,0.000453116558048805,0.061752799576538564,1.000184178352356,0.9999232888221741,1.0002609491348267,1.0000707515620986,0.9974607008971701,0.0017059328636435112,0.06300561588213327,1.0002906322479248,1.0000449419021606,1.0002456903457642
1527,1.0012909833087533,-0.0832234126832816,1.0000743352400194,0.9987849205785181,0.00111215324690761,0.0843355659301892,1.0001401901245117,0.9999889135360718,1.00015127658844,1.0000734812650895,0.9987840677046341,0.0012060050644322473,0.08442941774771384,1.0000380277633667,0.9998933672904968,1.0001447200775146
1528,1.0017820754928901,-0.1492857578651865,1.0000680705451215,0.9982890441048016,0.0010170401443474475,0.15030279800953394,1.0001544952392578,0.999999463558197,1.000154972076416,1.0000359892451105,0.9982570198743869,0.0032527493271459207,0.15253850719233242,1.0001425743103027,1.0000171661376953,1.0001254081726074
1529,1.0013435752234698,-0.06051263772494053,1.0000332391497468,0.9986914220991226,0.005012769111374382,0.06552540683631491,1.0003057718276978,1.0000332593917847,1.000272512435913,1.0000582812093712,0.9987164305580013,0.0034794283475605425,0.06399206607250107,1.0001766681671143,1.000014066696167,1.0001626014709473
1530,1.0040713778406254,-0.13656465940348994,1.0000307657463559,0.9959757720581983,0.0038135924191635695,0.1403782518226535,1.0002365112304688,1.0000301599502563,1.0002063512802124,1.000094622868619,0.9960393702482,0.0029150596529916584,0.1394797190564816,1.0002589225769043,1.0000404119491577,1.0002185106277466
1531,1.0047402937980623,-0.18864850140269596,1.0000305167720287,0.9953124433695896,-0.0031881627332381868,0.18546033866945777,1.000012993812561,0.9999608397483826,1.0000520944595337,1.000047458285325,0.9953293049540217,-0.002333847694302449,0.1863146537083935,1.000022292137146,0.9999280571937561,1.0000942945480347
1532,1.0037295794293264,-0.16099629629775336,1.0000552840479806,0.9963393572764541,-0.00405315050977606,0.1569431457879773,1.00003182888031,0.9999750852584839,1.0000567436218262,1.0000266887511382,0.9963108682317667,-0.003188338609817265,0.1578079576879361,0.9999842643737793,0.9999549984931946,1.0000293254852295
1533,1.0055057458825452,-0.2186437499809415,0.9999390791387286,0.9944638140889681,-0.001948512194758223,0.21669523778618327,0.9999380707740784,0.9999370574951172,1.000001072883606,0.9998847708156905,0.9944098031365092,-0.0004705060763114943,0.21817324390463,0.9999418258666992,0.9998838901519775,1.0000579357147217
1534,1.0075827595167957,-0.27765831955082376,1.0000410809981808,0.9925150778460803,-0.0031122985044191864,0.2745460210464046,0.9999966025352478,0.9999517202377319,1.0000449419021606,1.0000166755362867,0.992490856052224,-0.003520284952713837,0.2741380345981099,0.9999781250953674,0.999938428401947,1.0000396966934204
1535,1.0103710842422824,-0.27237089448138363,1.000012555691758,0.9897477979011121,-0.006646077278645635,0.265724817202738,0.9998412728309631,0.9998283386230469,1.000012993812561,0.9999320351164858,0.9896681038396647,-0.0026979428540414574,0.2696729516273422,0.9998791813850403,0.9998951554298401,0.9999840259552002
