frame,persistent_tracked_points,persistent_points_after_refresh,redetect_points,persistent_inliers,redetect_inliers,persistent_affine_ok,redetect_affine_ok,persistent_reinitialized
1498,254,254,300,254,300,True,True,False
1499,254,254,300,254,300,True,True,False
1500,254,254,300,254,300,True,True,False
1501,254,254,300,254,300,True,True,False
1502,254,254,300,254,300,True,True,False
1503,254,254,300,254,300,True,True,False
1504,254,254,300,254,300,True,True,False
1505,254,254,300,254,300,True,True,False
1506,254,254,300,254,300,True,True,False
1507,254,254,300,254,300,True,True,False
1508,254,254,300,254,300,True,True,False
1509,254,254,300,254,300,True,True,False
1510,254,254,300,254,300,True,True,False
1511,254,254,300,254,300,True,True,False
1512,254,254,300,254,300,True,True,False
1513,254,254,300,254,300,True,True,False
1514,254,254,300,254,300,True,True,False
1515,254,254,300,254,300,True,True,False
1516,254,254,300,254,300,True,True,False
1517,254,254,300,254,300,True,True,False
1518,254,254,300,254,300,True,True,False
1519,254,254,300,254,300,True,True,False
1520,254,254,300,254,300,True,True,False
1521,254,254,300,254,300,True,True,False
1522,254,254,300,254,300,True,True,False
1523,254,254,300,254,300,True,True,False
1524,254,254,300,254,300,True,True,False
1525,254,254,300,254,300,True,True,False
1526,254,254,300,254,300,True,True,False
1527,254,254,300,254,300,True,True,False
1528,254,254,300,254,300,True,True,False
1529,254,254,300,254,300,True,True,False
1530,254,254,300,254,300,True,True,False
1531,254,254,300,254,300,True,True,False
1532,254,254,299,254,299,True,True,False
1533,254,254,300,254,300,True,True,False
1534,254,254,300,254,300,True,True,False
1535,254,254,300,254,300,True,True,False
1536,254,254,300,254,300,True,True,False
1537,254,254,300,254,300,True,True,False
1538,254,254,300,254,300,True,True,False
1539,254,254,300,254,300,True,True,False
1540,254,254,300,254,300,True,True,False
1541,254,254,300,254,300,True,True,False
1542,254,254,300,254,300,True,True,False
1543,254,254,300,254,300,True,True,False
1544,254,254,300,254,300,True,True,False
1545,254,254,300,254,300,True,True,False
1546,254,254,300,254,300,True,True,False
1547,254,254,300,254,300,True,True,False
1548,254,254,300,254,300,True,True,False
1549,254,254,300,254,300,True,True,False
1550,254,254,300,254,300,True,True,False
1551,254,254,300,254,300,True,True,False
1552,254,254,300,254,300,True,True,False
1553,254,254,300,254,300,True,True,False
1554,254,254,300,254,300,True,True,False
1555,254,254,300,254,300,True,True,False
1556,254,254,300,254,300,True,True,False
1557,254,254,300,254,300,True,True,False
1558,254,254,300,254,300,True,True,False
1559,254,254,300,254,300,True,True,False
1560,254,254,300,254,300,True,True,False
1561,254,254,300,254,300,True,True,False
1562,254,254,300,254,300,True,True,False
1563,254,254,300,254,300,True,True,False
1564,254,254,300,254,300,True,True,False
1565,254,254,300,254,300,True,True,False
1566,254,254,300,254,300,True,True,False
1567,254,254,300,254,300,True,True,False
1568,254,254,300,254,300,True,True,False
1569,254,254,300,254,300,True,True,False
1570,254,254,300,254,300,True,True,False
1571,254,254,300,254,300,True,True,False
1572,254,254,300,254,300,True,True,False
1573,254,254,300,254,300,True,True,False
1574,254,254,300,254,300,True,True,False
1575,254,254,300,254,300,True,True,False
1576,254,254,300,254,300,True,True,False
1577,254,254,300,254,300,True,True,False
1578,254,254,300,254,300,True,True,False
1579,254,254,300,254,300,True,True,False
1580,254,254,300,254,300,True,True,False
1581,254,254,300,254,300,True,True,False
1582,254,254,300,254,300,True,True,False
1583,254,254,300,254,300,True,True,False
1584,254,254,300,254,300,True,True,False
1585,254,254,300,254,300,True,True,False
1586,254,254,300,254,300,True,True,False
1587,254,254,300,254,300,True,True,False
1588,254,254,300,254,300,True,True,False
1589,254,254,300,254,300,True,True,False
1590,254,254,300,254,300,True,True,False
1591,254,254,300,254,300,True,True,False
1592,254,254,300,254,300,True,True,False
1593,254,254,300,254,300,True,True,False
1594,254,254,300,254,300,True,True,False
1595,254,254,300,254,300,True,True,False
1596,254,254,300,254,300,True,True,False
1597,254,254,300,254,300,True,True,False
1598,254,254,300,254,300,True,True,False
1599,254,254,300,254,300,True,True,False
1600,254,254,300,254,300,True,True,False
1601,254,254,300,254,300,True,True,False
1602,254,254,300,254,300,True,True,False
1603,254,254,300,254,300,True,True,False
1604,254,254,299,254,299,True,True,False
1605,254,254,299,254,299,True,True,False
1606,254,254,300,254,300,True,True,False
1607,254,254,300,254,300,True,True,False
1608,254,254,300,254,300,True,True,False
1609,254,254,300,254,300,True,True,False
1610,254,254,300,254,300,True,True,False
1611,254,254,300,254,300,True,True,False
1612,254,254,300,254,300,True,True,False
1613,254,254,300,254,300,True,True,False
1614,254,254,300,254,300,True,True,False
1615,254,254,300,254,300,True,True,False
1616,254,254,300,254,300,True,True,False
1617,254,254,300,254,300,True,True,False
1618,254,254,300,254,300,True,True,False
1619,254,254,300,254,300,True,True,False
1620,254,254,300,254,300,True,True,False
1621,254,254,300,254,300,True,True,False
1622,254,254,300,254,300,True,True,False
1623,254,254,300,254,300,True,True,False
1624,254,254,300,254,300,True,True,False
1625,254,254,300,254,300,True,True,False
1626,254,254,300,254,300,True,True,False
1627,254,254,300,254,300,True,True,False
1628,254,254,300,254,300,True,True,False
1629,254,254,300,254,300,True,True,False
1630,254,254,300,254,300,True,True,False
1631,254,254,300,254,300,True,True,False
1632,254,254,300,254,300,True,True,False
1633,254,254,300,254,300,True,True,False
1634,254,254,300,254,300,True,True,False
1635,254,254,300,254,300,True,True,False
1636,254,254,300,254,300,True,True,False
1637,254,254,299,254,299,True,True,False
1638,254,254,300,254,300,True,True,False
1639,254,254,300,254,300,True,True,False
1640,254,254,300,254,300,True,True,False
1641,254,254,300,254,300,True,True,False
1642,254,254,300,254,300,True,True,False
1643,254,254,300,254,300,True,True,False
1644,254,254,300,254,300,True,True,False
1645,254,254,300,254,300,True,True,False
1646,254,254,300,254,300,True,True,False
1647,254,254,300,254,300,True,True,False
1648,254,254,300,254,300,True,True,False
1649,254,254,299,254,299,True,True,False
1650,254,254,300,254,300,True,True,False
1651,254,254,300,254,300,True,True,False
1652,254,254,300,254,300,True,True,False
1653,254,254,300,254,300,True,True,False
1654,254,254,300,254,300,True,True,False
1655,254,254,300,254,300,True,True,False
1656,254,254,300,254,300,True,True,False
1657,254,254,300,254,300,True,True,False
1658,254,254,300,254,300,True,True,False
1659,254,254,300,254,300,True,True,False
1660,254,254,300,254,300,True,True,False
1661,254,254,300,254,300,True,True,False
1662,254,254,300,254,300,True,True,False
1663,254,254,300,254,300,True,True,False
1664,254,254,300,254,300,True,True,False
1665,254,254,300,254,300,True,True,False
1666,254,254,300,254,300,True,True,False
1667,254,254,300,254,300,True,True,False
1668,254,254,300,254,300,True,True,False
1669,254,254,300,254,300,True,True,False
1670,254,254,300,254,300,True,True,False
1671,254,254,300,254,300,True,True,False
1672,254,254,300,254,300,True,True,False
1673,254,254,300,254,300,True,True,False
1674,254,254,300,254,300,True,True,False
1675,254,254,299,254,299,True,True,False
1676,254,254,300,254,300,True,True,False
1677,254,254,300,254,300,True,True,False
1678,254,254,300,254,300,True,True,False
1679,254,254,300,254,300,True,True,False
1680,254,254,300,254,300,True,True,False
1681,254,254,300,254,300,True,True,False
1682,254,254,300,254,300,True,True,False
1683,254,254,300,254,300,True,True,False
1684,254,254,300,254,300,True,True,False
1685,254,254,300,254,300,True,True,False
1686,254,254,300,254,300,True,True,False
1687,254,254,300,254,300,True,True,False
1688,254,254,300,254,300,True,True,False
1689,254,254,300,254,300,True,True,False
1690,254,254,300,254,300,True,True,False
1691,254,254,300,254,300,True,True,False
1692,254,254,300,254,300,True,True,False
1693,254,254,300,254,300,True,True,False
1694,254,254,300,254,300,True,True,False
1695,254,254,300,254,300,True,True,False
1696,254,254,300,254,300,True,True,False
1697,254,254,300,254,300,True,True,False
1698,254,254,300,254,300,True,True,False
1699,254,254,300,254,300,True,True,False
1700,254,254,300,254,300,True,True,False
1701,254,254,300,254,300,True,True,False
1702,254,254,300,254,300,True,True,False
1703,254,254,300,254,300,True,True,False
1704,254,254,300,254,300,True,True,False
1705,254,254,300,254,300,True,True,False
1706,254,254,300,254,300,True,True,False
1707,254,254,259,254,259,True,True,False
1708,254,254,300,254,300,True,True,False
1709,254,254,300,254,300,True,True,False
1710,254,254,294,254,294,True,True,False
1711,254,254,300,254,300,True,True,False
1712,254,254,300,254,300,True,True,False
1713,254,254,300,254,300,True,True,False
1714,254,254,300,254,300,True,True,False
1715,254,254,300,254,300,True,True,False
1716,254,254,300,254,300,True,True,False
1717,254,254,300,254,300,True,True,False
1718,254,254,300,254,300,True,True,False
1719,254,254,300,254,300,True,True,False
1720,254,254,300,254,300,True,True,False
1721,254,254,300,254,300,True,True,False
1722,254,254,299,254,299,True,True,False
1723,254,254,300,254,300,True,True,False
1724,254,254,300,254,300,True,True,False
1725,254,254,300,254,300,True,True,False
1726,254,254,274,254,274,True,True,False
1727,254,254,299,254,299,True,True,False
1728,254,254,300,254,300,True,True,False
1729,254,254,300,254,300,True,True,False
1730,254,254,300,254,300,True,True,False
1731,254,254,300,254,300,True,True,False
1732,254,254,300,254,300,True,True,False
1733,254,254,300,254,300,True,True,False
1734,254,254,300,254,300,True,True,False
1735,254,254,300,254,300,True,True,False
1736,254,254,298,254,298,True,True,False
1737,254,254,300,254,300,True,True,False
1738,254,254,298,254,298,True,True,False
1739,254,254,299,254,299,True,True,False
1740,254,254,298,254,298,True,True,False
1741,254,254,298,254,298,True,True,False
1742,254,254,298,254,298,True,True,False
1743,254,254,298,254,298,True,True,False
1744,254,254,287,254,287,True,True,False
1745,254,254,300,254,300,True,True,False
1746,254,254,300,254,300,True,True,False
1747,254,254,300,254,300,True,True,False
1748,254,254,260,254,260,True,True,False
1749,254,254,294,254,294,True,True,False
1750,254,254,300,254,300,True,True,False
1751,254,254,300,254,300,True,True,False
1752,254,254,300,254,300,True,True,False
1753,254,254,299,254,299,True,True,False
1754,254,254,299,254,299,True,True,False
1755,254,254,300,254,300,True,True,False
1756,254,254,300,254,300,True,True,False
1757,254,254,300,254,300,True,True,False
1758,254,254,300,254,300,True,True,False
1759,254,254,300,254,300,True,True,False
1760,254,254,300,254,300,True,True,False
1761,254,254,293,254,293,True,True,False
1762,254,254,300,254,300,True,True,False
1763,254,254,300,254,300,True,True,False
1764,254,254,284,254,284,True,True,False
1765,254,254,281,254,281,True,True,False
1766,254,254,296,254,296,True,True,False
1767,254,254,300,254,300,True,True,False
1768,254,254,300,254,300,True,True,False
1769,254,254,300,254,300,True,True,False
1770,254,254,300,254,300,True,True,False
1771,254,254,300,254,300,True,True,False
1772,254,254,300,254,300,True,True,False
1773,254,254,300,254,300,True,True,False
1774,254,254,300,254,300,True,True,False
1775,254,254,278,254,278,True,True,False
1776,254,254,300,254,300,True,True,False
1777,254,254,300,254,300,True,True,False
1778,254,254,300,254,300,True,True,False
1779,254,254,300,254,300,True,True,False
1780,254,254,300,254,300,True,True,False
1781,254,254,300,254,300,True,True,False
1782,254,254,300,254,300,True,True,False
1783,254,254,300,254,300,True,True,False
1784,254,254,300,254,300,True,True,False
1785,254,254,300,254,300,True,True,False
1786,254,254,300,254,300,True,True,False
1787,254,254,300,254,300,True,True,False
1788,254,254,300,254,300,True,True,False
1789,254,254,300,254,300,True,True,False
1790,254,254,300,254,300,True,True,False
1791,254,254,300,254,300,True,True,False
1792,254,254,300,254,300,True,True,False
1793,254,254,300,254,300,True,True,False
1794,254,254,300,254,300,True,True,False
1795,254,254,300,254,300,True,True,False
1796,254,254,300,254,300,True,True,False
1797,254,254,300,254,300,True,True,False
1798,254,254,300,254,300,True,True,False
1799,254,254,300,254,300,True,True,False
1800,254,254,300,254,300,True,True,False
1801,254,254,300,254,300,True,True,False
1802,254,254,300,254,300,True,True,False
1803,254,254,300,254,300,True,True,False
1804,254,254,300,254,300,True,True,False
1805,254,254,300,254,300,True,True,False
1806,254,254,300,254,300,True,True,False
1807,254,254,300,254,300,True,True,False
1808,254,254,300,254,300,True,True,False
1809,254,254,300,254,300,True,True,False
1810,254,254,300,254,300,True,True,False
1811,254,254,300,254,300,True,True,False
1812,254,254,300,254,300,True,True,False
1813,254,254,300,254,300,True,True,False
1814,254,254,298,254,298,True,True,False
1815,254,254,300,254,300,True,True,False
1816,254,254,300,254,300,True,True,False
1817,254,254,300,254,300,True,True,False
1818,254,254,300,254,300,True,True,False
1819,254,254,300,254,300,True,True,False
1820,254,254,300,254,300,True,True,False
1821,254,254,300,254,300,True,True,False
1822,254,254,300,254,300,True,True,False
1823,254,254,300,254,300,True,True,False
1824,254,254,300,254,300,True,True,False
1825,254,254,300,254,300,True,True,False
1826,254,254,300,254,300,True,True,False
1827,254,254,300,254,300,True,True,False
1828,254,254,300,254,300,True,True,False
1829,254,254,300,254,300,True,True,False
1830,254,254,300,254,300,True,True,False
1831,254,254,300,254,300,True,True,False
1832,254,254,299,254,299,True,True,False
1833,254,254,300,254,300,True,True,False
1834,254,254,300,254,300,True,True,False
1835,254,254,300,254,300,True,True,False
1836,254,254,300,254,300,True,True,False
1837,254,254,300,254,300,True,True,False
1838,254,254,300,254,300,True,True,False
1839,254,254,300,254,300,True,True,False
1840,254,254,300,254,300,True,True,False
1841,254,254,300,254,300,True,True,False
1842,254,254,300,254,300,True,True,False
1843,254,254,300,254,300,True,True,False
1844,254,254,300,254,300,True,True,False
1845,254,254,300,254,300,True,True,False
1846,254,254,300,254,300,True,True,False
1847,254,254,300,254,300,True,True,False
1848,254,254,300,254,300,True,True,False
1849,254,254,300,254,300,True,True,False
1850,254,254,300,254,300,True,True,False
1851,254,254,300,254,300,True,True,False
1852,254,254,300,254,300,True,True,False
1853,254,254,300,254,300,True,True,False
1854,254,254,300,254,300,True,True,False
1855,254,254,300,254,300,True,True,False
1856,254,254,300,254,300,True,True,False
1857,254,254,299,254,299,True,True,False
1858,254,254,300,254,300,True,True,False
1859,254,254,300,254,300,True,True,False
1860,254,254,300,254,300,True,True,False
1861,254,254,300,254,300,True,True,False
1862,254,254,300,254,300,True,True,False
1863,254,254,300,254,300,True,True,False
1864,254,254,300,254,300,True,True,False
1865,254,254,300,254,300,True,True,False
1866,254,254,300,254,300,True,True,False
1867,254,254,300,254,300,True,True,False
1868,254,254,300,254,300,True,True,False
1869,254,254,300,254,300,True,True,False
1870,254,254,300,254,300,True,True,False
1871,254,254,300,254,300,True,True,False
1872,254,254,300,254,300,True,True,False
1873,254,254,300,254,300,True,True,False
1874,254,254,300,254,300,True,True,False
1875,254,254,300,254,300,True,True,False
1876,254,254,300,254,300,True,True,False
1877,254,254,300,254,300,True,True,False
1878,254,254,300,254,300,True,True,False
1879,254,254,300,254,300,True,True,False
1880,254,254,300,254,300,True,True,False
1881,254,254,300,254,300,True,True,False
1882,254,254,300,254,300,True,True,False
1883,254,254,300,254,300,True,True,False
1884,254,254,300,254,300,True,True,False
1885,254,254,300,254,300,True,True,False
1886,254,254,300,254,300,True,True,False
1887,254,254,300,254,300,True,True,False
1888,254,254,300,254,300,True,True,False
1889,254,254,300,254,300,True,True,False
1890,254,254,300,254,300,True,True,False
1891,254,254,300,254,300,True,True,False
1892,254,254,300,254,300,True,True,False
1893,254,254,300,254,300,True,True,False
1894,254,254,300,254,300,True,True,False
1895,254,254,300,254,300,True,True,False
1896,254,254,300,254,300,True,True,False
1897,254,254,300,254,300,True,True,False
1898,254,254,300,254,300,True,True,False
1899,254,254,300,254,300,True,True,False
1900,254,254,300,254,300,True,True,False
1901,254,254,300,254,300,True,True,False
1902,254,254,300,254,300,True,True,False
1903,254,254,300,254,300,True,True,False
1904,254,254,300,254,300,True,True,False
1905,254,254,300,254,300,True,True,False
1906,254,254,300,254,300,True,True,False
1907,254,254,300,254,300,True,True,False
1908,254,254,300,254,300,True,True,False
1909,254,254,300,254,300,True,True,False
1910,254,254,300,254,300,True,True,False
1911,254,254,300,254,300,True,True,False
1912,254,254,300,254,300,True,True,False
1913,254,254,300,254,300,True,True,False
1914,254,254,300,254,300,True,True,False
1915,254,254,300,254,300,True,True,False
1916,254,254,300,254,300,True,True,False
1917,254,254,300,254,300,True,True,False
1918,254,254,300,254,300,True,True,False
1919,254,254,300,254,300,True,True,False
1920,254,254,300,254,300,True,True,False
1921,254,254,300,254,300,True,True,False
1922,254,254,300,254,300,True,True,False
1923,254,254,300,254,300,True,True,False
1924,254,254,300,254,300,True,True,False
1925,254,254,300,254,300,True,True,False
1926,254,254,300,254,300,True,True,False
1927,254,254,300,254,300,True,True,False
1928,254,254,291,254,291,True,True,False
1929,254,254,300,254,300,True,True,False
1930,254,254,300,254,300,True,True,False
1931,254,254,300,254,300,True,True,False
1932,254,254,300,254,300,True,True,False
1933,254,254,300,254,300,True,True,False
1934,254,254,300,254,300,True,True,False
1935,254,254,300,254,300,True,True,False
1936,254,254,300,254,300,True,True,False
1937,254,254,300,254,300,True,True,False
1938,254,254,300,254,300,True,True,False
1939,254,254,300,254,300,True,True,False
1940,254,254,300,254,300,True,True,False
1941,254,254,300,254,300,True,True,False
1942,254,254,300,254,300,True,True,False
1943,254,254,300,254,300,True,True,False
1944,254,254,300,254,300,True,True,False
1945,254,254,300,254,300,True,True,False
1946,254,254,300,254,300,True,True,False
1947,254,254,300,254,300,True,True,False
1948,254,254,300,254,300,True,True,False
1949,254,254,300,254,300,True,True,False
1950,254,254,300,254,300,True,True,False
1951,254,254,300,254,300,True,True,False
1952,254,254,300,254,300,True,True,False
1953,254,254,300,254,300,True,True,False
1954,254,254,300,254,300,True,True,False
1955,254,254,300,254,300,True,True,False
1956,254,254,300,254,300,True,True,False
1957,254,254,300,254,300,True,True,False
1958,254,254,300,254,300,True,True,False
1959,254,254,300,254,300,True,True,False
1960,254,254,300,254,300,True,True,False
1961,254,254,300,254,300,True,True,False
1962,254,254,300,254,300,True,True,False
1963,254,254,300,254,300,True,True,False
1964,254,254,300,254,300,True,True,False
1965,254,254,300,254,300,True,True,False
1966,254,254,300,254,300,True,True,False
1967,254,254,300,254,300,True,True,False
1968,254,254,300,254,300,True,True,False
1969,254,254,300,254,300,True,True,False
1970,254,254,300,254,300,True,True,False
1971,254,254,300,254,300,True,True,False
1972,254,254,300,254,300,True,True,False
1973,254,254,300,254,300,True,True,False
1974,254,254,300,254,300,True,True,False
1975,254,254,300,254,300,True,True,False
1976,254,254,300,254,300,True,True,False
1977,254,254,300,254,299,True,True,False
1978,254,254,300,254,300,True,True,False
1979,254,254,252,254,252,True,True,False
1980,254,254,300,254,300,True,True,False
1981,254,254,295,254,295,True,True,False
1982,254,254,300,254,300,True,True,False
1983,254,254,296,254,296,True,True,False
1984,254,254,254,254,254,True,True,False
1985,254,254,207,254,207,True,True,False
1986,254,254,300,254,300,True,True,False
1987,254,254,300,254,300,True,True,False
1988,254,254,300,254,300,True,True,False
1989,254,254,300,254,300,True,True,False
1990,254,254,300,254,300,True,True,False
1991,254,254,300,254,300,True,True,False
1992,254,254,300,254,300,True,True,False
1993,254,254,300,254,300,True,True,False
1994,254,254,300,254,300,True,True,False
1995,254,254,300,254,300,True,True,False
1996,254,254,300,254,300,True,True,False
1997,254,254,300,254,300,True,True,False
1998,254,254,300,254,300,True,True,False
1999,254,254,300,254,300,True,True,False
2000,254,254,300,254,300,True,True,False
2001,254,254,300,254,300,True,True,False
2002,254,254,300,254,300,True,True,False
2003,254,254,300,254,300,True,True,False
2004,254,254,300,254,300,True,True,False
2005,254,254,300,254,300,True,True,False
2006,254,254,300,254,300,True,True,False
2007,254,254,300,254,300,True,True,False
2008,254,254,300,254,300,True,True,False
2009,254,254,279,254,279,True,True,False
2010,254,254,300,254,300,True,True,False
2011,254,254,300,254,300,True,True,False
2012,254,254,300,254,300,True,True,False
2013,254,254,300,254,300,True,True,False
2014,254,254,300,254,300,True,True,False
2015,254,254,300,254,300,True,True,False
2016,254,254,300,254,300,True,True,False
2017,254,254,300,254,300,True,True,False
2018,254,254,300,254,300,True,True,False
2019,254,254,300,254,300,True,True,False
2020,254,254,300,254,300,True,True,False
2021,254,254,300,254,300,True,True,False
2022,254,254,300,254,300,True,True,False
2023,254,254,300,254,300,True,True,False
2024,254,254,300,254,300,True,True,False
2025,254,254,300,254,300,True,True,False
2026,254,254,270,254,270,True,True,False
2027,254,254,296,251,296,True,True,False
2028,254,254,300,254,300,True,True,False
2029,254,254,300,254,300,True,True,False
2030,254,254,300,254,297,True,True,False
2031,254,254,300,254,300,True,True,False
2032,254,254,300,254,300,True,True,False
2033,254,254,300,254,300,True,True,False
2034,254,254,300,254,300,True,True,False
2035,254,254,300,254,300,True,True,False
2036,254,254,300,254,300,True,True,False
2037,254,254,300,254,300,True,True,False
2038,254,254,300,254,300,True,True,False
2039,254,254,300,254,300,True,True,False
2040,254,254,300,254,300,True,True,False
2041,254,254,300,254,300,True,True,False
2042,254,254,300,254,300,True,True,False
2043,254,254,300,254,300,True,True,False
2044,254,254,300,254,300,True,True,False
2045,254,254,300,254,300,True,True,False
2046,254,254,300,254,300,True,True,False
2047,254,254,300,254,300,True,True,False
2048,254,254,300,254,300,True,True,False
2049,254,254,300,254,300,True,True,False
2050,254,254,300,254,300,True,True,False
2051,254,254,300,254,300,True,True,False
2052,254,254,300,254,300,True,True,False
2053,254,254,300,254,300,True,True,False
2054,254,254,300,254,300,True,True,False
2055,254,254,300,254,300,True,True,False
2056,254,254,300,254,300,True,True,False
2057,254,254,300,254,300,True,True,False
2058,254,254,300,254,300,True,True,False
2059,254,254,296,254,296,True,True,False
2060,254,254,300,254,300,True,True,False
2061,254,254,300,254,300,True,True,False
2062,254,254,300,254,300,True,True,False
2063,254,254,300,254,300,True,True,False
2064,254,254,300,254,300,True,True,False
2065,254,254,300,254,300,True,True,False
2066,254,254,300,254,300,True,True,False
2067,254,254,300,254,300,True,True,False
2068,254,254,300,254,300,True,True,False
2069,254,254,300,254,300,True,True,False
2070,254,254,290,254,290,True,True,False
2071,254,254,300,254,300,True,True,False
2072,254,254,300,254,300,True,True,False
2073,254,254,300,254,300,True,True,False
2074,254,254,284,254,284,True,True,False
2075,254,254,300,254,300,True,True,False
2076,254,254,300,254,300,True,True,False
2077,254,254,300,254,300,True,True,False
2078,254,254,300,254,300,True,True,False
2079,254,254,300,254,300,True,True,False
2080,254,254,253,254,253,True,True,False
2081,254,254,300,254,300,True,True,False
2082,254,254,300,254,300,True,True,False
2083,254,254,300,254,300,True,True,False
2084,254,254,300,254,300,True,True,False
2085,254,254,300,254,300,True,True,False
2086,254,254,300,254,300,True,True,False
2087,254,254,300,254,300,True,True,False
2088,254,254,300,254,300,True,True,False
2089,254,254,300,254,300,True,True,False
2090,254,254,300,254,300,True,True,False
2091,254,254,300,254,300,True,True,False
2092,254,254,300,254,300,True,True,False
2093,254,254,300,254,300,True,True,False
2094,254,254,300,254,300,True,True,False
2095,254,254,299,254,299,True,True,False
2096,254,254,300,254,300,True,True,False
2097,254,254,300,254,300,True,True,False
2098,254,254,300,254,300,True,True,False
2099,254,254,300,254,300,True,True,False
2100,254,254,300,254,300,True,True,False
2101,254,254,300,254,300,True,True,False
2102,254,254,300,254,300,True,True,False
2103,254,254,300,254,300,True,True,False
2104,254,254,300,254,300,True,True,False
2105,254,254,300,254,300,True,True,False
2106,254,254,300,254,300,True,True,False
2107,254,254,300,254,300,True,True,False
2108,254,254,300,254,300,True,True,False
2109,254,254,300,254,300,True,True,False
2110,254,254,300,254,300,True,True,False
2111,254,254,300,254,300,True,True,False
2112,254,254,300,254,300,True,True,False
2113,254,254,300,254,300,True,True,False
2114,254,254,300,254,300,True,True,False
2115,254,254,300,254,300,True,True,False
2116,254,254,300,254,300,True,True,False
2117,254,254,300,254,300,True,True,False
2118,254,254,300,254,300,True,True,False
2119,254,254,300,254,300,True,True,False
2120,254,254,300,254,300,True,True,False
2121,254,254,300,254,300,True,True,False
2122,254,254,300,254,300,True,True,False
2123,254,254,300,254,300,True,True,False
2124,254,254,300,254,300,True,True,False
2125,254,254,300,254,300,True,True,False
2126,254,254,300,254,300,True,True,False
2127,254,254,300,254,300,True,True,False
2128,254,254,300,254,300,True,True,False
2129,254,254,300,254,300,True,True,False
2130,254,254,300,254,300,True,True,False
2131,254,254,300,254,300,True,True,False
2132,254,254,300,254,300,True,True,False
2133,254,254,300,254,300,True,True,False
2134,254,254,300,254,300,True,True,False
2135,254,254,300,254,300,True,True,False
2136,254,254,300,254,300,True,True,False
2137,254,254,300,254,300,True,True,False
2138,254,254,300,254,300,True,True,False
2139,254,254,300,254,300,True,True,False
2140,254,254,300,254,300,True,True,False
2141,254,254,300,254,300,True,True,False
2142,254,254,300,254,300,True,True,False
2143,254,254,300,254,300,True,True,False
2144,254,254,300,254,300,True,True,False
2145,254,254,300,254,300,True,True,False
2146,254,254,300,254,300,True,True,False
2147,254,254,300,254,300,True,True,False
2148,254,254,300,254,300,True,True,False
2149,254,254,300,254,300,True,True,False
2150,254,254,300,254,300,True,True,False
2151,254,254,300,254,300,True,True,False
2152,254,254,300,254,300,True,True,False
2153,254,254,300,254,300,True,True,False
2154,254,254,300,254,300,True,True,False
2155,254,254,300,254,300,True,True,False
2156,254,254,300,254,300,True,True,False
2157,254,254,300,254,300,True,True,False
2158,254,254,300,254,300,True,True,False
2159,254,254,300,254,300,True,True,False
2160,254,254,300,254,300,True,True,False
2161,254,254,300,254,300,True,True,False
2162,254,254,300,254,300,True,True,False
2163,254,254,300,254,300,True,True,False
2164,254,254,300,254,300,True,True,False
2165,254,254,300,254,300,True,True,False
2166,254,254,300,254,300,True,True,False
2167,254,254,300,254,300,True,True,False
2168,254,254,300,254,300,True,True,False
2169,254,254,300,254,300,True,True,False
2170,254,254,299,254,299,True,True,False
2171,254,254,300,254,300,True,True,False
2172,254,254,300,254,300,True,True,False
2173,254,254,300,254,300,True,True,False
2174,254,254,300,254,300,True,True,False
2175,254,254,300,254,300,True,True,False
2176,254,254,300,254,300,True,True,False
2177,254,254,300,254,300,True,True,False
2178,254,254,300,254,300,True,True,False
2179,254,254,300,254,300,True,True,False
2180,254,254,300,254,300,True,True,False
2181,254,254,300,254,300,True,True,False
2182,254,254,300,254,300,True,True,False
2183,254,254,300,254,300,True,True,False
2184,254,254,300,254,300,True,True,False
2185,254,254,300,254,300,True,True,False
2186,254,254,300,254,300,True,True,False
2187,254,254,300,254,300,True,True,False
2188,254,254,300,254,300,True,True,False
2189,254,254,300,254,300,True,True,False
2190,254,254,300,254,300,True,True,False
2191,254,254,300,254,300,True,True,False
2192,254,254,300,254,300,True,True,False
2193,254,254,300,254,300,True,True,False
2194,254,254,300,254,300,True,True,False
2195,254,254,300,254,300,True,True,False
2196,254,254,300,254,300,True,True,False
2197,254,254,300,254,300,True,True,False
2198,254,254,300,254,300,True,True,False
2199,254,254,296,254,296,True,True,False
2200,254,254,273,254,273,True,True,False
2201,254,254,300,254,300,True,True,False
2202,254,254,300,254,300,True,True,False
2203,254,254,300,254,300,True,True,False
2204,254,254,300,254,300,True,True,False
2205,254,254,300,254,300,True,True,False
2206,254,254,300,254,300,True,True,False
2207,254,254,300,254,300,True,True,False
2208,254,254,300,254,300,True,True,False
2209,254,254,300,254,300,True,True,False
2210,254,254,300,254,300,True,True,False
2211,254,254,300,254,300,True,True,False
2212,254,254,300,254,300,True,True,False
2213,254,254,300,254,300,True,True,False
2214,254,254,300,254,300,True,True,False
2215,254,254,300,254,300,True,True,False
2216,254,254,300,254,300,True,True,False
2217,254,254,300,254,300,True,True,False
2218,254,254,300,254,300,True,True,False
2219,254,254,300,254,300,True,True,False
2220,254,254,300,254,300,True,True,False
2221,254,254,300,254,300,True,True,False
2222,254,254,300,254,300,True,True,False
2223,254,254,300,254,300,True,True,False
2224,254,254,300,254,300,True,True,False
2225,254,254,300,254,300,True,True,False
2226,254,254,300,254,300,True,True,False
2227,254,254,300,254,300,True,True,False
2228,254,254,300,254,300,True,True,False
2229,254,254,295,254,295,True,True,False
