Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,HoughBaselineAlpha,HoughPeakSource,HoughLocalmaxFallbackUsed,HoughFallbackMassBelow10Deg,HoughFallbackGapToLowerDeg,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,speckle_zncc,speckle_confidence,forward_backward_error,valid_patch_fraction,n_valid_patches,n_total_patches,motion_consistency,motion_spread_px,n_motion_points,feature_reliability,feature_peak_score,feature_peak_count_score,feature_mask_score,feature_mask_density,geometry_stability,geometry_alpha_score,geometry_pennation_score,geometry_length_score,geometry_angle_jump_deg,geometry_angle_jump_score,geometry_length_jump_px,geometry_length_jump_score,confidence_theta,confidence_length,combined_confidence,r_scale,r_scale_theta,r_scale_length,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length,detection_success,fixed_ANG_deg,fixed_PEN_deg,fixed_FL_px,fixed_FL_mm,delta_vs_fixed_ANG_deg,delta_vs_fixed_PEN_deg,delta_vs_fixed_FL_px,delta_vs_fixed_FL_mm
165,6.6,44.46152735477164,-23.20528050817296,-23.21195577023198,673.5000593385525,-7.5,-7.5,-7.5,houghpeaks,False,0.0,0.5,2,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.9703409671783447,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8944642857142857,0.7654761904761904,1.0,1.0,nan,0.8701119997556431,0.5352614285189903,1.0,1.0,0.5,0.9394130628134758,0.49000208036341064,0.991866555571328,0.8978200628726656,0.9781473005383439,0.9524167504707194,0.7024024463539571,1.136917318556424,0.5629929940516423,56.29929940516423,3.4736145143064987,56.29929940516423,3.4736145143064987,0.8000478017988962,1.136917318556424,0.5629929940516423,True,-21.828180725413148,-21.82150546335413,713.9122469529054,47.129363177750406,-1.383775044818833,-1.383775044818833,-40.41218761435289,-2.667835822978766
166,6.64,44.51847480171538,-23.1821750602851,-23.18121513131561,674.3626952212506,-8.5,-8.5,-8.5,houghpeaks,False,0.09397066811515481,0.5,2,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,0.9709758162498474,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8966071428571429,0.7702380952380953,1.0,1.0,nan,0.8507971598353298,0.5091564206075492,1.0,1.0,1.0,0.8824969025845955,0.47446016698955873,0.9921235139181794,0.8885200031557815,0.9748970722295056,0.9497831341821373,0.7194365753490292,1.2258218416525428,0.5775570311431188,57.755703114311885,3.7452438023591186,57.755703114311885,3.7452438023591186,0.8414166765492784,1.2258218416525428,0.5775570311431188,True,-21.80104298934276,-21.80200291831225,714.7623416568356,47.185482710939546,-1.3801721419728494,-1.3801721419728494,-40.39964643558494,-2.667007909224168
167,6.68,44.52230676630325,-23.19468645315763,-23.195453939992404,674.4207415487356,-8.0,-8.0,-8.0,houghpeaks,False,0.09578544061302682,1.0,6,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.9944998025894165,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8939593301435407,0.7643540669856459,1.0,1.0,nan,0.8665720817072745,0.522045776761016,1.0,1.0,0.5,0.9394130628134758,0.2129958264299603,0.9964563631131385,0.8954013290224013,0.9782265520318775,0.9517001644322703,0.7069917754738166,1.15966563615645,0.5626506272074664,56.26506272074664,3.543117269609616,56.26506272074664,3.543117269609616,0.807766425109618,1.15966563615645,0.5626506272074664,True,-21.814304106472093,-21.81353661963732,714.828849809372,47.18987328819683,-1.3811498335203112,-1.3811498335203112,-40.40810826063637,-2.6675665218935762
168,6.72,44.99187814449196,-22.948018797864563,-22.95104276914867,681.5337754431918,-8.0,-8.0,-8.0,houghpeaks,False,0.09808219178082192,1.0,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.984918475151062,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8940853658536585,0.7646341463414634,1.0,1.0,nan,0.8761122433689726,0.522045776761016,1.0,1.0,0.0,1.0,0.6783193662510598,0.9887583422469087,0.9010595707566206,0.9786952635454519,0.9532980596462666,0.6968053945929303,1.1068694794955536,0.5606385573839422,56.06385573839422,3.3818095886695905,56.06385573839422,3.3818095886695905,0.7877523139900652,1.1068694794955536,0.5606385573839422,True,-21.57198524484022,-21.568961273556113,722.8188942660162,47.71734106677998,-1.3790575243084504,-1.3790575243084504,-41.285118822824415,-2.725462922288017
169,6.76,44.742196511380236,-22.984919495613415,-22.969470060363022,677.7516157936886,-8.0,-8.0,-8.0,houghpeaks,False,0.0,1.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9415618777275085,1.0,0.0,1.0,171.0,171.0,0.8148882183362806,0.6141129916906356,171.0,0.8940853658536585,0.7646341463414634,1.0,1.0,nan,0.8769349272234797,0.522045776761016,1.0,1.0,0.0,1.0,0.39674659558028225,0.9934093708352885,0.8561069321270127,0.9795223346283134,0.905866838470088,1.0631817576831284,1.5643743974833344,0.557141978592541,55.7141978592541,4.779620755366221,55.7141978592541,4.779620755366221,0.9335837654294226,1.5643743974833344,0.557141978592541,True,-21.58904597428844,-21.60449540953883,718.7734223021275,47.45027670666389,-1.3804240860745836,-1.3804240860745836,-41.021806508438885,-2.7080801952836566
170,6.8,44.66125108389185,-22.989589996924536,-22.97623460512196,676.5254602056989,-8.0,-8.0,-8.0,houghpeaks,False,0.0,0.5,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9508912563323975,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.9002358490566038,0.7783018867924528,1.0,1.0,nan,0.876950742884944,0.522045776761016,1.0,1.0,0.0,1.0,0.39133609645790557,0.9934989555498623,0.9032241995164876,0.9795382338715428,0.9550703350766874,0.6857096112779422,1.0870630814030355,0.5570754423568369,55.70754423568369,3.321295256829118,55.70754423568369,3.321295256829118,0.7781877324543109,1.0870630814030355,0.5570754423568369,True,-21.596312481006294,-21.60966787280887,717.4478949346937,47.362771189048146,-1.3799221241156658,-1.3799221241156658,-40.92243472899486,-2.7015201051562983
171,6.84,44.60039851757248,-23.016891389701602,-22.99113476550471,675.6036698519854,-8.0,-8.0,-8.0,houghpeaks,False,0.0,1.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9811033010482788,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8975352112676056,0.7723004694835681,1.0,1.0,nan,0.8779822310803296,0.522045776761016,1.0,1.0,0.0,1.0,0.038677050396358936,0.999355590214623,0.9022749124467603,0.9805751113285629,0.9545215391047389,0.6891225214205912,1.0957221025680028,0.5527925231477256,55.27925231477256,3.3477510958838956,55.27925231477256,3.3477510958838956,0.7782717942642514,1.0957221025680028,0.5527925231477256,True,-21.610718064663956,-21.636474688860847,716.4289293360473,47.2955035382,-1.3804167008407546,-1.3804167008407546,-40.82525948406192,-2.6951050206275227
172,6.88,44.59190388877356,-23.014679155375624,-22.99284070981807,675.4749938181083,-8.0,-8.0,-8.0,houghpeaks,False,0.0,1.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9964947700500488,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8975352112676056,0.7723004694835681,1.0,1.0,nan,0.8778960939196853,0.522045776761016,1.0,1.0,0.0,1.0,0.06811092157761323,0.9988654620490856,0.9022749124467603,0.9804885287867771,0.9545074915760966,0.6892101533168709,1.0957221025680028,0.5531458842882171,55.31458842882171,3.3477510958838956,55.31458842882171,3.3477510958838956,0.7785205015663509,1.0957221025680028,0.5531458842882171,True,-21.61308415384039,-21.634922599397946,716.2763007917899,47.28542766945802,-1.3797565559776785,-1.3797565559776785,-40.801306973681676,-2.6935237806844583
173,6.92,44.672045541687986,-22.98621957272027,-22.96630383656111,676.6889738859244,-8.5,-8.5,-8.5,houghpeaks,False,0.0,0.5,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.9644445180892944,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8965212264150944,0.7700471698113207,1.0,1.0,nan,0.8613135933783441,0.5091564206075492,1.0,1.0,0.5,0.9394130628134758,0.5389862744318066,0.9910571229638513,0.8940606560030535,0.9765376641771645,0.9515121524454085,0.7082015554452203,1.172388892292783,0.5700795785499636,57.00795785499636,3.5819905337098783,57.00795785499636,3.5819905337098783,0.8175297949401773,1.172388892292783,0.5700795785499636,True,-21.584678245900108,-21.604593982059267,717.6824453028574,47.378255178196454,-1.3816255906610024,-1.3816255906610024,-40.99347141693306,-2.7062096365084685
174,6.96,44.73853481746259,-22.94975027710327,-22.948531519015205,677.6961487142262,-7.0,-7.0,-7.0,houghpeaks,False,0.0912486659551761,1.0,8,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,0.9753699898719788,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8983870967741936,0.7741935483870968,1.0,1.0,nan,0.8534823177001125,0.5488116360940264,1.0,1.0,1.5,0.8290291181804004,0.27913630831909586,0.995358533248647,0.8902490861455805,0.9758343708920111,0.9507034186615791,0.7134321381347608,1.2090009695333834,0.573254071816524,57.3254071816524,3.6938511244723973,57.3254071816524,3.6938511244723973,0.8325050922457696,1.2090009695333834,0.573254071816524,True,-21.566625164352132,-21.567843922440197,718.8359768054726,47.45440628129878,-1.381906354663073,-1.381906354663073,-41.139828091246386,-2.715871463836187
175,7.0,44.72851952062821,-22.946726219303827,-22.947036354211377,677.5444377089243,-8.5,-8.5,-8.5,houghpeaks,False,0.0,0.5,2,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,0.8792077302932739,0.9537949562072754,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8896634615384615,0.7548076923076923,1.0,1.0,nan,0.841365815320717,0.5091564206075492,1.0,1.0,1.5,0.8290291181804004,0.06862109518408488,0.9988569688386081,0.8722924616087719,0.9742563048576145,0.9308151119928219,0.8548554459855267,1.389937304692903,0.5805454360769386,58.054543607693866,4.246664481888362,58.054543607693866,4.246664481888362,0.8982882380798194,1.389937304692903,0.5805454360769386,True,-21.567766391759136,-21.567456256851585,718.5981067062825,47.43870313803193,-1.3792699624522413,-1.3792699624522413,-41.05366899735816,-2.7101836174037217
176,7.04,44.735547885715505,-22.950695181425147,-22.951770918995095,677.6509028842111,-8.5,-8.5,-8.5,houghpeaks,False,0.0,0.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,1.0,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8885922330097087,0.7524271844660194,1.0,1.0,nan,0.8736201885394569,0.5091564206075492,1.0,1.0,0.0,1.0,0.03286939999492233,0.999452326694556,0.8968731074217383,0.9798570275653398,0.9514238357019641,0.7087706481561487,1.1457917744301072,0.5557468007809263,55.57468007809263,3.5007285693272623,55.57468007809263,3.5007285693272623,0.7979787672617817,1.1457917744301072,0.5557468007809263,True,-21.57261054552552,-21.571534807955572,718.6991720539208,47.44537503012212,-1.379160373469574,-1.379160373469574,-41.04826916970978,-2.709827144406617
177,7.08,44.99265587994398,-22.863691521939728,-22.892564048367262,681.5455565245951,-8.5,-8.5,-8.5,houghpeaks,False,0.0,0.5,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9343854188919067,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8957317073170732,0.7682926829268293,1.0,1.0,nan,0.8725774343505632,0.5091564206075492,1.0,1.0,0.0,1.0,0.39116366148249426,0.9935018107867647,0.8993886532591647,0.9788043619625939,0.9531584087552891,0.6976888027887962,1.1223075282935784,0.5601733725134679,56.01733725134679,3.4289773373722676,56.01733725134679,3.4289773373722676,0.7928977192056161,1.1223075282935784,0.5601733725134679,True,-21.51180542803195,-21.482932901604414,723.0672913435075,47.73373915509874,-1.380758620335314,-1.380758620335314,-41.521734818912364,-2.7410832751547574
178,7.12,44.874574412681106,-22.898227205915646,-22.91342074057036,679.75686684298,-8.5,-8.5,-8.5,houghpeaks,False,0.0927947598253275,0.5,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9517925977706909,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8880681818181817,0.7512626262626263,1.0,1.0,nan,0.8736019255317724,0.5091564206075492,1.0,1.0,0.0,1.0,0.03914095787121141,0.9993478634356883,0.896687944721042,0.9798385920485929,0.9512805450561972,0.7096950808925518,1.1475318182409189,0.555823350272167,55.5823350272167,3.5060449114553243,55.5823350272167,3.5060449114553243,0.7986394554231458,1.1475318182409189,0.555823350272167,True,-21.532388691005508,-21.517195156350795,721.1047591202597,47.6041813637984,-1.3810320495648511,-1.3810320495648511,-41.3478922772797,-2.7296069511172973
179,7.16,44.7095937166251,-22.958762267529025,-22.9372705714091,677.2577509737292,-8.0,-8.0,-8.0,houghpeaks,False,0.09350935093509351,1.0,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.9648338556289673,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8891625615763545,0.7536945812807881,1.0,1.0,nan,0.8661254963606699,0.522045776761016,1.0,1.0,0.5,0.9394130628134758,0.3676397858189375,0.9938914040391088,0.8937168107897803,0.9777728268072564,0.9503474539921614,0.7157480579449527,1.1756650858733768,0.5646191084303087,56.46191084303087,3.5920002621109535,56.46191084303087,3.5920002621109535,0.8147410463444618,1.1756650858733768,0.5646191084303087,True,-21.555900666777518,-21.57739236289744,718.3361963786207,47.42141296405739,-1.3813699046315833,-1.3813699046315833,-41.078445404891454,-2.711819247432288
180,7.2,44.759810084178454,-22.919321857708315,-22.885173037875887,678.0184249437682,-8.5,-8.5,-8.5,houghpeaks,False,0.0,0.5,2,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.8953155279159546,0.9895900620354546,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8936567164179103,0.763681592039801,1.0,1.0,nan,0.8620948619600632,0.5091564206075492,1.0,1.0,0.5,0.9394130628134758,0.2669897087363893,0.9955600573389722,0.8911926587311915,0.9773348340469178,0.9474041947148727,0.7352129748725982,1.19987730187415,0.5665384938864177,56.653849388641774,3.6659756546492597,56.653849388641774,3.6659756546492597,0.8244857060327241,1.19987730187415,0.5665384938864177,True,-21.511046990801987,-21.545195810634414,718.9954684054073,47.46493521895072,-1.3741260470739007,-1.3741260470739007,-40.97704346163914,-2.705125134772267
181,7.24,45.22202889336924,-22.690243133958287,-22.67289841926086,685.0200826451198,-8.0,-8.0,-8.0,houghpeaks,False,0.0,0.5,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.9342971444129944,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8967391304347825,0.7705314009661836,1.0,1.0,nan,0.8658373057432925,0.522045776761016,1.0,1.0,0.5,0.9394130628134758,0.467477017780368,0.9922389897467843,0.8963748453587037,0.9774800162619902,0.9523179589723718,0.70303310996571,1.150477679634847,0.5659001981159391,56.590019811593905,3.5150453785324527,56.590019811593905,3.5150453785324527,0.8068801316387247,1.150477679634847,0.5659001981159391,True,-21.304067947910994,-21.32141266260842,726.7401342375234,47.97620417427402,-1.3688304713498667,-1.3688304713498667,-41.72005159240359,-2.754175280904775
182,7.28,45.315961685305794,-22.61294793850979,-22.615756664099536,686.4429699075906,-8.0,-8.0,-8.0,houghpeaks,False,0.0,0.5,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.960006594657898,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.895035885167464,0.7667464114832536,1.0,1.0,nan,0.8780279599705708,0.522045776761016,1.0,1.0,0.0,1.0,0.0230522355229823,0.9996158698714938,0.9013947317852823,0.980621076319598,0.9538637926704473,0.6932401858320136,1.1037884339184967,0.5526052501230856,55.26052501230856,3.3723960944242095,55.26052501230856,3.3723960944242095,0.7809989011570374,1.1037884339184967,0.5526052501230856,True,-21.24466749451895,-21.241858768929205,728.491500241705,48.091821695643816,-1.3710891695805856,-1.3710891695805856,-42.04853033411439,-2.7758600103380218
183,7.32,45.340263405254625,-22.60474691330836,-22.60908564918165,686.8110906358096,-8.0,-8.0,-8.0,houghpeaks,False,0.0,0.5,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,1.0,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8924390243902438,0.7609756097560976,1.0,1.0,nan,0.8779638113938285,0.522045776761016,1.0,1.0,0.0,1.0,0.044970986333851215,0.9992507643783851,0.9004785086357592,0.9805565964725627,0.9531607064230061,0.6976742574585266,1.112223399493328,0.5528680200159679,55.28680200159679,3.3981673782020065,55.28680200159679,3.3981673782020065,0.7841637256933689,1.112223399493328,0.5528680200159679,True,-21.23814604266883,-21.23380730679554,728.8954310744919,48.11848744202701,-1.3709396065128203,-1.3709396065128203,-42.08434043868226,-2.778224036772386
184,7.36,45.23736306541533,-22.61932266115145,-22.61145443029872,685.2523635944569,-8.5,-8.5,-8.5,houghpeaks,False,0.0,0.5,1,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.9365423321723938,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8980295566502463,0.7733990147783252,1.0,1.0,nan,0.8618316387552505,0.5091564206075492,1.0,1.0,0.5,0.9394130628134758,0.3586026191762812,0.9940411146842096,0.8945868350813049,0.9770662614898148,0.9519979708540428,0.7050803291528149,1.167385690263375,0.5677246697515644,56.77246697515644,3.566704290019417,56.77246697515644,3.566704290019417,0.8140968342141349,1.167385690263375,0.5677246697515644,True,-21.240889521705355,-21.248757752558085,727.1970520127907,48.00636788678189,-1.3705649085933658,-1.3705649085933658,-41.944688418333726,-2.7690048213665577
185,7.4,45.151343781602,-22.64116285145275,-22.635263046153796,683.9493495911308,-8.5,-8.5,-8.5,houghpeaks,False,0.09265536723163842,0.5,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9466338157653809,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8993990384615385,0.7764423076923077,1.0,1.0,nan,0.8724134955718522,0.5091564206075492,1.0,1.0,0.0,1.0,0.44753258915386596,0.9925688718998628,0.9006757484252692,0.9786388535004384,0.9541056354045107,0.6917227516876654,1.110404270339595,0.560879552175196,56.0879552175196,3.392609407249618,56.0879552175196,3.392609407249618,0.789178718593892,1.110404270339595,0.560879552175196,True,-21.26385458699457,-21.269754392293525,725.7942536999689,47.913761279412014,-1.3714084591592268,-1.3714084591592268,-41.84490410883802,-2.762417497810013
186,7.44,44.97882763762676,-22.648873359409464,-22.660196605281584,681.3360872918608,-8.5,-8.5,-8.5,houghpeaks,False,0.18911489829576691,0.5,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9454749822616577,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8966947115384616,0.7704326923076923,1.0,1.0,nan,0.8729817087400653,0.5091564206075492,1.0,1.0,0.0,1.0,0.2522026649454574,0.9958054440783404,0.8997269626153078,0.9792124939169771,0.9534807375165323,0.695651797656452,1.1191713704057367,0.5584437662823635,55.84437662823635,3.419395458918524,55.84437662823635,3.419395458918524,0.7905657943553931,1.1191713704057367,0.5584437662823635,True,-21.288250981607575,-21.276927735735455,723.0225044016698,47.73078251714149,-1.3719456236740086,-1.3719456236740086,-41.686417109808986,-2.7519548795147344
187,7.48,44.66803447827117,-22.70850703108351,-22.68045306152561,676.6282145820957,-7.5,-7.5,-7.5,houghpeaks,False,0.0,1.0,3,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,0.9288544058799744,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.895375,0.7675,1.0,1.0,nan,0.8582980543872241,0.5352614285189903,1.0,1.0,1.0,0.8824969025845955,0.8411571245685536,0.9860785271513146,0.8925440338336782,0.9752870204335583,0.9507075880832005,0.7134050611124593,1.1868792729336297,0.5757569142368628,57.57569142368628,3.626262879368032,57.57569142368628,3.626262879368032,0.8266522532213639,1.1868792729336297,0.5757569142368628,True,-21.309564215478503,-21.3376181850364,717.8650789799375,47.39031185453494,-1.3708888460471087,-1.3708888460471087,-41.23686439784183,-2.7222773762637757
188,7.52,44.75039448059958,-22.663609510258876,-22.635035438746826,677.875798049319,-8.0,-8.0,-8.0,houghpeaks,False,0.09111111111111111,1.0,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.9152888655662537,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8962378640776698,0.7694174757281553,1.0,1.0,nan,0.866046347642066,0.522045776761016,1.0,1.0,0.5,0.9394130628134758,0.395055790391325,0.9934373655917167,0.8961994415347404,0.9776924102414816,0.9522193273252114,0.7036634052054132,1.152129950377442,0.5649701074540316,56.497010745403166,3.5200935482976288,56.497010745403166,3.5200935482976288,0.8067955018874061,1.152129950377442,0.5649701074540316,True,-21.26681104020463,-21.29538511171668,719.1994206953437,47.47839925684106,-1.3682243985421962,-1.3682243985421962,-41.32362264602477,-2.7280047762414767
189,7.56,45.418267705589265,-22.31848696694471,-22.307754618534887,687.9926942385118,-8.0,-8.0,-8.0,houghpeaks,False,0.09165751920965971,1.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9658995270729065,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8885922330097087,0.7524271844660194,1.0,1.0,nan,0.877987841143683,0.522045776761016,1.0,1.0,0.0,1.0,0.03676013958715885,0.9993875186502053,0.8991180952558209,0.9805807503698676,0.9521358189755381,0.7041975654516767,1.1248194232723638,0.5527695363277939,55.27695363277939,3.436651910284748,55.27695363277939,3.436651910284748,0.7885213447046067,1.1248194232723638,0.5527695363277939,True,-20.94894096454408,-20.959673312953903,730.3816423528519,48.216600608449994,-1.3588136539908078,-1.3588136539908078,-42.38894811434011,-2.7983329028607287
190,7.6,45.40445670374954,-22.298105967756328,-22.304017963834752,687.7834861633065,-8.0,-8.0,-8.0,houghpeaks,False,0.09565217391304348,1.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.968774676322937,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8930970149253732,0.7624378109452736,1.0,1.0,nan,0.8776228845726585,0.522045776761016,1.0,1.0,0.0,1.0,0.16148821430294902,0.9973121485203177,0.9007108242787398,0.9802139011614501,0.9532808095085449,0.6969144446754953,1.1100809571500316,0.5542718808355934,55.427188083559344,3.3916215910121443,55.427188083559344,3.3916215910121443,0.7844021035153614,1.1100809571500316,0.5542718808355934,True,-20.94469400422892,-20.938782008150497,730.2220196398374,48.20606301528615,-1.359323959605831,-1.359323959605831,-42.43853347653089,-2.8016063115366094
191,7.64,45.44873694447353,-22.277014946808833,-22.27817363021981,688.4542401056344,-7.5,-7.5,-7.5,houghpeaks,False,0.09264305177111716,0.5,4,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.993878185749054,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8920454545454546,0.76010101010101,1.0,1.0,nan,0.871159968000835,0.5352614285189903,1.0,1.0,0.5,0.9394130628134758,0.1288976494211056,0.9978540117753049,0.8969695478440306,0.97920751467971,0.9519440696853341,0.7054258511705045,1.1448861056899553,0.5584647661177977,55.84647661177977,3.4979614867702478,55.84647661177977,3.4979614867702478,0.7996115001959746,1.1448861056899553,0.5584647661177977,True,-20.919029121094127,-20.91787043768315,730.9754025936612,48.25579806184717,-1.3591445091256844,-1.3591445091256844,-42.52116248802679,-2.8070611173736424
192,7.68,45.371381761995245,-22.294200649618155,-22.289763775883728,687.2824692941291,-8.0,-8.0,-8.0,houghpeaks,False,0.09276642738818332,1.0,4,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.95281583070755,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8957317073170732,0.7682926829268293,1.0,1.0,nan,0.866184351002385,0.522045776761016,1.0,1.0,0.5,0.9394130628134758,0.34725498855164005,0.9942291326532221,0.8960222617385333,0.977832623738204,0.9521076111512633,0.7043781018403207,1.1538003683272615,0.5643585203414762,56.435852034147615,3.525197163081876,56.435852034147615,3.525197163081876,0.806943039277633,1.1538003683272615,0.5643585203414762,True,-20.930071826843488,-20.934508700577915,729.7114285069474,48.17235602252896,-1.35969194904024,-1.35969194904024,-42.42895921281831,-2.800974260533714
193,7.72,45.4439896553161,-22.270823606158746,-22.25062368517493,688.3823285065633,-8.0,-8.0,-8.0,houghpeaks,False,0.10197368421052631,1.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.977180540561676,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8951829268292684,0.7670731707317073,1.0,1.0,nan,0.8772237526099043,0.522045776761016,1.0,1.0,0.0,1.0,0.2979555138992964,0.9950463845900672,0.9014465592336096,0.9798126818646703,0.9537718603038231,0.6938180575996048,1.1033124649036234,0.5559309958701579,55.59309958701579,3.370941870047961,55.59309958701579,3.370941870047961,0.7831766067559922,1.1033124649036234,0.5559309958701579,True,-20.89308752496288,-20.913287445946697,730.8595355229935,48.248149024760124,-1.3575361602120495,-1.3575361602120495,-42.47720701643016,-2.8041593694440223
194,7.76,46.04152153671394,-21.993781822195448,-21.98668632392355,697.4336990176785,-7.5,-7.5,-7.5,houghpeaks,False,0.09492988133764833,1.5,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.9354608058929443,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8891625615763545,0.7536945812807881,1.0,1.0,nan,0.8712435587850987,0.5352614285189903,1.0,1.0,0.5,0.9394130628134758,0.10011300233691145,0.9983328412167669,0.8959538980106313,0.9792920767589887,0.9511877075193983,0.7102947441891332,1.1544452694934964,0.5581084687312606,55.81084687312606,3.527167524527483,55.81084687312606,3.527167524527483,0.8026865400584855,1.1544452694934964,0.5581084687312606,True,-20.639120758939214,-20.646216257211112,740.7621729622964,48.9018778244641,-1.347565564984336,-1.347565564984336,-43.32847394461794,-2.8603562877501645
195,7.8,46.3374076789508,-21.8363252369318,-21.85641726762796,701.9157612906155,-8.0,-8.0,-8.0,houghpeaks,False,0.18436657681940702,1.0,4,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.9584097266197205,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8875,0.75,1.0,1.0,nan,0.8662684728308333,0.522045776761016,1.0,1.0,0.5,0.9394130628134758,0.31812109444825865,0.9947120126496105,0.8931315780029248,0.9779180916895035,0.9499264200602004,0.7184980543248571,1.1812534371173966,0.5639866708211201,56.398667082112006,3.6090743075806078,56.398667082112006,3.6090743075806078,0.816217613995095,1.1812534371173966,0.5639866708211201,True,-20.5075486048554,-20.48745657415924,745.9356972360844,49.24341126285089,-1.34886866277256,-1.34886866277256,-44.01993594546889,-2.9060035839000946
196,7.84,46.315434925263204,-21.84978678583653,-21.864151068555373,701.5829195779514,-8.0,-8.0,-8.0,houghpeaks,False,0.09449244060475162,1.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,1.0,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8875,0.75,1.0,1.0,nan,0.8777599638330892,0.522045776761016,1.0,1.0,0.0,1.0,0.1146337309631349,0.9980912617794255,0.8987311307400477,0.9803516930931823,0.9518060382588207,0.7063115558459696,1.1284179079106402,0.5537059386200925,55.37059386200925,3.447646332011824,55.37059386200925,3.447646332011824,0.7904503127049683,1.1284179079106402,0.5537059386200925,True,-20.514460268563084,-20.50009598584424,745.5789497767721,49.21986035635723,-1.3496907999922882,-1.3496907999922882,-43.99603019882068,-2.904425431094026
