cluster_id,frame_coverage,n_candidates,cluster_score,mean_score,median_alpha_deg,alpha_std_deg,median_length_mm,length_std_mm,median_x_mid,x_mid_std,mean_mask_support,mean_hough_score,hough_peak_fraction
a-27.25_x400_l40,11,22,0.8942278173796864,0.45621517706015613,-27.3,0.028747978728803858,41.43099963730659,0.14124001058935906,399.99999966554935,4.743558994270543e-07,0.3934545454545455,0.5918911164347687,0.0
a-20.50_x400_l55,11,33,0.8937197491546834,0.4585940907292463,-20.4,0.08624393618641157,54.490318943175836,0.31494628508344996,399.99999997497366,3.8401333491906186e-07,0.3680340169113105,0.6547820659870255,0.0
a-20.75_x400_l55,11,22,0.892374802681314,0.45546637407375257,-20.8,0.044536177141512964,53.69374020981948,0.22008478496083136,400.0000000775931,4.41950922663217e-07,0.3638848606303516,0.676335350245866,0.0
a-11.75_x400_l95,11,22,0.8910561871707441,0.4590155184881022,-11.8,0.04979295977319763,94.1658392619187,0.6963472121894109,400.0000009036412,2.4636585930205916e-06,0.39938180332896295,0.6232378588136316,0.0
a-21.00_x400_l55,11,33,0.8907806767954445,0.45426160919979297,-20.9,0.044536177141512964,53.42702702762685,0.2590208861518298,399.99999951941237,3.790823333785254e-07,0.3641818181818182,0.6863482059406916,0.09090909090909091
a-27.00_x400_l40,11,33,0.8905085284262516,0.4538921103680952,-27.1,0.06555547773570983,41.730460364062594,0.20724723871293355,399.99999994420153,5.619366796466678e-07,0.3905454545454546,0.5767301848716424,0.0
a-17.75_x400_l65,9,14,0.8900362061128604,0.5320231701205606,-17.7,0.0,62.85261198325594,0.19869640077001163,400.00000038327823,1.1508150269824417e-06,0.42462425964529593,0.6523394673489766,0.0
a-26.75_x400_l40,11,20,0.8897975823594829,0.452067152535071,-26.8,0.044536177141512964,42.172761573577205,0.13788466327577656,399.99999957124726,6.639752689888554e-07,0.38290909090909087,0.5847768384578643,0.0
a-21.50_x400_l50,11,31,0.8868815241828139,0.4508003058195578,-21.4,0.08624393618641156,52.04420966336607,0.21939029130156903,399.9999996554811,3.232312603702677e-07,0.36563636363636365,0.7191201169193473,0.0
a-21.75_x400_l50,11,22,0.8863602313427089,0.44953530415629644,-21.8,0.03856946079199405,51.312707565009205,0.2403683597747628,399.9999999075223,2.868260970214531e-07,0.35999999999999993,0.7752270305725133,0.0
a-26.50_x400_l45,11,21,0.8862942217079606,0.4491449229855667,-26.4,0.06555547773570983,42.607549681880165,0.15395917228918943,399.9999999208353,6.415851150921566e-07,0.3774545454545455,0.5788653133746252,0.0
a-22.00_x400_l50,11,33,0.8859899814913117,0.44900285926182826,-21.9,0.06165754530113967,50.91523206004535,0.1779726864493636,400.00000004587605,2.0278273667674594e-07,0.35999999999999993,0.7843422870370744,0.0
a-26.25_x400_l45,11,22,0.8854674251876951,0.4478890398020631,-26.3,0.04810456929208415,42.93278859250476,0.14595232285263662,400.0000001812023,6.304235698075564e-07,0.3743636363636364,0.5807231403592142,0.0
a-24.75_x400_l45,11,22,0.8853091044431204,0.4476048094209275,-24.7,0.03856946079199405,45.460700862390276,0.15243157619671752,400.00000019264456,3.3205841444432314e-07,0.3538181818181818,0.7083434202817723,0.0
