frame,FL_mm,PEN_deg,ANG_deg
536,66.56767612343467,22.167058151949846,20.36078446698366
537,66.57871120004336,22.166230859111835,20.35895340235092
538,66.58630860314335,22.16817191332902,20.358195419388295
539,66.59506077815529,22.16952274883917,20.356668812591494
540,66.60630428106718,22.169211056004514,20.353970317110395
541,66.61049133007901,22.17190784232116,20.353450768115295
542,66.62351358640879,22.17031368197138,20.3506629949122
543,66.62390417124577,22.172072865376236,20.351074330313025
544,66.62249160724045,22.17459930805032,20.352179654149893
545,66.6152902415221,22.178986763437592,20.355124685429047
546,66.62851307716089,22.1756862754103,20.350346976306895
547,66.63471550317328,22.17556098128688,20.347994947206246
548,66.64605755282804,22.17307671522792,20.344698975761958
549,66.64992009658012,22.17301779837541,20.343271238761417
550,66.66085907055106,22.170404697534394,20.34010237380724
551,66.67052782390202,22.167594812609593,20.33687723316845
552,66.67992426438572,22.16539026230538,20.33434318978439
553,66.68618816044433,22.16529149352675,20.332619900240417
554,66.6886016266227,22.16493265485633,20.331964068674097
555,66.69296661753802,22.16457570122151,20.32994838673511
556,66.69504201429122,22.16561508129459,20.329748942224597
557,66.69587228951137,22.166126949803015,20.329554753247777
558,66.70482003419373,22.164418058853528,20.328477030677476
559,66.71778686815617,22.160949765259346,20.3285918444235
560,66.6165927324874,22.204773983881807,20.35819254500933
561,66.4706104036904,22.296049855696992,20.39633249426953
562,66.36904777016343,22.387100735552508,20.455726553653818
563,66.1955039152339,22.47787583185928,20.52845806446166
564,66.11288385485703,22.541981748610198,20.56163634242148
565,66.15548592734793,22.572821595520168,20.56853712178389
566,66.1661450394162,22.60143246437599,20.587815914325233
567,66.03287076988441,22.692666570770626,20.628232245190674
568,65.95987783911069,22.74240468169745,20.647326656691405
569,65.71473757328748,22.802523922005236,20.64431652248024
570,65.52824026073272,22.82869664402,20.63495852375914
571,65.35166274641271,22.875430120194295,20.629783641565382
572,65.3445705805067,22.87079345004622,20.63023791038796
573,65.42221642728704,22.852644193068045,20.625235958984064
574,65.42001903389946,22.868962062575747,20.639922286634743
575,65.32677423937236,22.816176437826783,20.67144487359218
576,65.2140969465088,22.7761737910744,20.801951597246386
577,64.33843730338269,22.85766049998921,21.210509891109325
578,63.3559136744442,23.105096968958605,21.594365308677112
579,62.88163935371757,23.269175718201865,21.83501288305925
580,62.35956198547253,23.44934730277015,22.046549700229008
581,61.72418140780383,23.684837883280295,22.311718925301932
582,61.15065627112268,23.832514066460334,22.568204358101042
583,60.506191293547815,24.02482536552492,22.81951087070624
584,59.95641456969645,24.164714780703633,23.0095504696028
585,59.43637908828774,24.287785836234065,23.163252561451714
586,58.84634343560815,24.47735477533368,23.31899658899468
587,58.43507380012269,24.600895638628515,23.451832994066706
588,58.096813046289824,24.699092457736697,23.592939771584156
589,57.844019242817474,24.792668095472635,23.682355380141956
590,57.657147719144774,24.84083996230825,23.7450383904297
591,57.2873143831362,24.942037056510657,23.874840056438046
592,56.98579120117179,25.043972502097432,23.984203235918187
593,56.74139673013909,25.1352189833068,24.06567107654331
594,56.476462976536205,25.23755906843087,24.184414422263586
595,56.27870014910423,25.322125389233804,24.27587335644617
596,56.06083727065434,25.431023832412848,24.375794751719013
597,55.76659167494335,25.582551188918927,24.500547696864402
598,55.48965390305202,25.73402680253949,24.628435405010947
599,55.11908242186076,25.913295231778022,24.780093763419245
600,54.78222305678383,26.081920843383756,24.892996383512354
601,54.560665991186006,26.19268799587718,25.010846121196778
602,54.32246097312779,26.31005908991807,25.153676829935222
603,53.90357171181157,26.626255023812433,25.295282326436507
604,53.656039075083896,26.831164917601654,25.406884206624994
605,53.515989843918945,26.916827049274673,25.51549208166287
606,53.27117730973362,27.0481265095095,25.672659537554807
607,53.02481124076108,27.18254938213957,25.83512157056046
608,52.71703143728708,27.325731789745902,26.02646701230327
609,52.250731946208504,27.59223822917636,26.312882760397883
610,51.72638379386876,27.886135835435965,26.623936738486236
611,51.25894263121794,28.13762876970685,26.92091648781914
612,50.82740731329066,28.346214205983813,27.158661202551457
613,50.32828110947525,28.513619614643915,27.39204255430502
614,49.955112170392205,28.61123310394518,27.552702978964845
615,49.536245198252224,28.773981592227187,27.751586554034674
616,49.20584324429659,28.887087738820412,27.921526255741725
617,48.86997249963794,29.02242366329631,28.122347697448532
618,48.56064839929187,29.201417217629228,28.343817774202137
619,48.35398954927646,29.32609727600189,28.47863014375443
620,48.16319792104667,29.477109506793795,28.61759902235346
621,47.888123810558646,29.66706654354354,28.78950694607616
622,47.51831154120745,29.893427976152083,28.985832630209046
623,47.25718732886151,30.033419050886465,29.117401585994998
624,46.98032944473384,30.2004772542345,29.254028661123414
625,46.62510148066345,30.4010735257786,29.442328425236724
626,46.426151886028634,30.530414349618326,29.562731065626565
627,46.312000804499384,30.666244518405506,29.68038874699087
628,46.21178919312696,30.766407830493648,29.75884819998646
629,46.19654462360175,30.844854155567248,29.823154231126807
630,46.07268005735825,30.948090363628296,29.92801508194856
631,45.96236357293447,31.03408309901576,29.97992368612114
632,45.83697371083635,31.13063365661668,30.041778430450677
633,45.63554925328676,31.28374076669516,30.166939124924056
634,44.99073216685834,31.81083851577023,30.71336137276478
635,43.93716566795101,32.676262372081254,31.629110458135244
636,43.6388512209711,32.911452664169786,31.89358952845288
637,43.37204647845615,33.11550904004093,32.08588884076167
638,43.63151129072919,32.88210083307527,31.849392929400324
639,43.869027320633876,32.64124019283787,31.610841135727924
640,43.98308128061111,32.45475928232261,31.406791999395267
641,44.105260742824946,32.222675809181936,31.19700899924831
642,43.45187023326484,32.547062774349655,31.567764602935398
643,43.3245342592255,32.66703285949501,31.72169001649428
644,43.553151171307526,32.653931681158184,31.70341084405598
645,43.70475987412624,32.54986749006383,31.590000089023732
646,43.809826196036425,32.47787926377117,31.517530848739113
647,43.91745281278649,32.428929149134234,31.467131047891428
648,43.91290863082785,32.47153408580081,31.496427521839195
649,43.96748444254086,32.4426049232427,31.45288845326681
650,43.98226090200396,32.43991393023484,31.434457620383967
651,44.02197213070907,32.45336716206134,31.46099914445756
652,44.05615265992914,32.481181971549205,31.503040563466044
653,44.11622535340784,32.392144709920615,31.423947353047936
654,44.17000748875529,32.33878188410148,31.369407621503996
655,44.04926180127226,32.47920141938883,31.54821066780727
656,44.10363105233435,32.427453691811934,31.546334678825048
657,44.159611377772436,32.36484172707193,31.471410652520888
658,44.10837847604299,32.3842603972505,31.460871539467774
659,44.18146648482389,32.33126913181991,31.41788845260328
660,44.25544970334857,32.31738142883239,31.408516520640376
661,44.18454198198973,32.325523838562816,31.400694686170084
662,44.1199450444044,32.38498447285224,31.442677931725882
663,44.269921901729084,32.33905804476089,31.4234977112078
664,44.3189921441719,32.29787271951142,31.389206450760156
665,44.29102153855526,32.275885131352,31.381713789789984
666,44.09679494872046,32.3031259352866,31.44109061393786
667,43.61847419011653,32.58489389614144,31.73265525967139
668,43.34883176872972,32.742740774668135,31.896796626379967
669,43.385292600432585,32.835487942466784,31.97300236984796
670,43.515835532977555,32.71568668956553,31.8956825920408
671,43.57174109595362,32.63463006377384,31.81438825926554
672,43.59514653889376,32.588309580085564,31.775325275021828
673,43.728143317791144,32.48158499093347,31.692862945042634
674,43.822766037935274,32.393555656311776,31.599084550704077
675,43.65954831756125,32.45978541135116,31.622498103147507
676,43.701054053627814,32.43721579300865,31.612451947052676
677,43.810696150037444,32.33264117891804,31.538295445832375
678,43.75131104985352,32.342109945158285,31.570269608595027
679,43.72952742723098,32.32805094201376,31.56691633090699
680,43.71064133338967,32.2955458328984,31.536657578369557
681,43.69261993376045,32.33294318934216,31.54502871542465
682,43.72446387998919,32.31910259368075,31.542338677186137
683,43.86400323834603,32.2468764605851,31.468460900735636
684,44.03579880956821,32.15862239649695,31.386375706508346
685,43.97450478169987,32.196478320875,31.39953846660279
686,43.94598423900265,32.22154517042961,31.39574290172834
687,44.07095875418696,32.12817184644635,31.303407752374426
688,44.10910464186127,32.111850306943495,31.282043283311793
689,44.207078692732956,32.054853811295146,31.22512748619974
690,44.65375471929634,31.722969267458865,30.9120840085169
691,45.9350450502565,30.784463893886567,29.994828982835827
692,46.45413037587463,30.446247137500848,29.675878733855285
693,45.176936674997464,31.41012126407054,30.63414981977519
694,45.72237087342482,31.000735508905905,30.225934982597607
695,47.03517823895357,30.040987660611222,29.263405650533713
696,47.10045668573242,30.00871093641723,29.221199966450683
697,47.73467769178234,29.591758807846503,28.805389358580925
698,46.934461417065506,30.160328711419083,29.394335273287453
699,46.441074792567115,30.496813070664928,29.727384424313755
700,46.20197725511914,30.66386325315034,29.898505711322656
701,46.01799683656015,30.792266451404373,30.026272192966985
702,45.960853586587284,30.82403437396519,30.054919994876883
703,46.125109153356654,30.698611572936898,29.919196210236464
704,46.28947925396401,30.57522121392418,29.77979460734008
705,46.36457590645064,30.530222643041242,29.72807799423356
706,46.46832833810127,30.468634251387755,29.656335267994507
707,46.637566894450366,30.30524117016037,29.527137501600663
708,46.808713050671294,30.173768842583883,29.40077642839202
709,47.178036414803586,29.923363582020357,29.251341879699567
710,47.33373462517425,29.82889746621308,29.16291895520962
711,47.567845106722494,29.805889236716666,29.108021137679913
712,47.70840389947875,29.723335468701066,29.04456712421654
713,47.66690599094747,29.71818625933693,29.07412228331623
714,47.76213129532271,29.749419692902308,29.14710029795654
715,47.783602809963845,29.786288647067494,29.1648141053102
716,47.902935026286656,29.7001499710411,29.071482736461206
717,47.93372826534414,29.70692397109147,29.05445967756421
718,47.97823126708177,29.721595252425743,29.027992896085294
719,48.02154871036329,29.789888481263375,29.005882379521495
720,48.014941687850886,29.816290432862388,28.964861782753957
721,48.05089024649092,29.739037793195365,28.83615953260167
722,48.39979585135522,29.478891470556903,28.592933588939644
723,48.6867938815555,29.3196169355424,28.438808260711568
724,48.749560592139154,29.25836559884229,28.329227270141928
725,48.96716492861543,29.060788866775766,28.13904593068679
726,49.403591837487994,28.748456428047774,27.81584433083475
727,49.736962134945124,28.36334814477047,27.56676384071622
728,50.13760001840428,28.10692508916526,27.28577790337556
729,50.7158843591982,27.772302048433346,26.970216832986097
730,51.24628708056804,27.482512194770464,26.6775317906409
731,51.66786517234693,27.22362204853215,26.430604468776863
732,52.29837590199039,26.86373251219328,26.073644359401243
733,52.80316969914236,26.64929817634399,25.82121507331007
734,53.073725948693244,26.549554898589548,25.700891298869067
735,53.52087103322321,26.37001036312597,25.520022198880582
736,53.83121167411198,26.191927844591163,25.391105942811322
737,54.1368588088707,26.01821740585555,25.26075618709166
738,55.173232791569006,25.39624708316336,25.010197832128654
739,56.113867313664265,24.838351105024316,24.70781611665393
740,56.29181871311023,24.718658043498465,24.589696655916583
741,56.31367656769858,24.666999425660094,24.52512981763357
742,56.14607929933292,24.86311701500938,24.44044812671737
743,56.48131807949459,24.60002444120994,24.272606198294
744,56.767521088932604,24.528479222453825,24.037115654842665
745,56.76986299761375,24.52703507203833,23.85268190477052
746,56.89675005842563,24.459700449977873,23.659700552140293
747,57.37465910213912,24.21259203202152,23.403615448649134
748,57.846788514591694,24.059851291075802,23.221198257441216
749,58.13442481068745,23.957213933077696,23.129477366268418
750,58.667679430803595,23.776006507987944,22.963138404613318
751,58.90570967528548,23.705444234224956,22.847376414289158
752,59.00640458105062,23.67134519848213,22.774924169605725
753,59.26293776867909,23.556806231261135,22.64866655930419
754,59.55001416134168,23.45010260315479,22.493614830262032
755,59.82055680671233,23.38712349044485,22.377695698140343
756,60.272673348854816,23.253136304864,22.247187492217222
757,60.858673133552514,23.061245758339084,22.130593903187503
758,61.174135338971155,22.895595332077193,22.00443036475903
759,61.76524895746693,22.621761538090823,21.73581504525609
760,62.0612414079018,22.57576323210307,21.446476909852066
761,62.84388408499571,22.21677889789956,21.156805550630025
762,63.3751962614008,22.00627091836202,20.95335485134308
763,63.68093295126764,21.91503666072748,20.83554238122167
764,64.14481844524033,21.791729689797535,20.702312157214976
765,64.48963961625898,21.752107407230028,20.609456072902134
766,65.08204820434788,21.687449332061647,20.526418509839914
767,65.57421808206355,21.63791011475837,20.437696055538225
768,65.75028562121271,21.699707563268504,20.454243520696963
769,65.8081715288335,21.949961091244546,20.41614017805523
770,65.77957605106494,22.10153626226105,20.448312325563307
771,65.83136470967612,22.210588713525112,20.46868158118488
772,65.98160955184835,22.22029185661367,20.46311931517343
773,66.07722166561736,22.21094775043312,20.478985695282404
774,66.0838971715803,22.2448366433147,20.504283102121406
775,66.09638281500007,22.277883843873013,20.5172242018848
776,66.08777975015117,22.313843755772552,20.533876619995368
777,66.03858343007923,22.3562598530049,20.564610778091804
778,65.8998876327205,22.424497431559217,20.624816714271986
779,66.01604269363155,22.40427508617603,20.5919575861831
780,66.11315273259015,22.38192374258935,20.562775966010122
781,66.20040193181555,22.358878202386023,20.53503870175291
782,66.27764043292231,22.34062157022788,20.511330129720704
783,66.345630642157,22.329173455294068,20.49133176363773
784,66.3881895227071,22.32228427125935,20.483392376914537
785,66.36968532130258,22.333424443301,20.493149435949476
786,66.37416119970787,22.347610737747317,20.493621435817147
787,66.39301102958017,22.343409794690047,20.49106401907531
788,66.40443423157213,22.341060749054378,20.49011073923117
789,66.42091575793827,22.33540591143293,20.48896247859318
790,66.43829699053344,22.331500397368416,20.486357283925912
791,66.45043608771074,22.328787041601828,20.486289839170468
792,66.46049875978494,22.327772539673674,20.482451623854843
793,66.49843789327694,22.31413534790994,20.47026012817315
794,66.5090610905593,22.309846083260624,20.46726809269356
795,66.51129278338693,22.30947169978137,20.467150606569874
796,66.51923345514315,22.306429454676277,20.46560614519379
797,66.52734620785887,22.30375484893989,20.463523921079656
798,66.53360619908733,22.30109174046177,20.461629752396618
799,66.53911982027759,22.299031699463768,20.460128670398603
800,66.54434351053415,22.296888614967543,20.45869352304524
801,66.54610027722948,22.2964222071557,20.457979149182734
802,66.55018737246007,22.294297055568506,20.456287610883237
803,66.54928952819873,22.2953828293698,20.455781145810903
804,66.55599991191957,22.293021588444304,20.45349369620419
805,66.56381855685495,22.290466191264414,20.449724879068157
806,66.56538514805442,22.289694393811118,20.448564725590103
807,66.56805741645958,22.288686472564592,20.446663574207122
808,66.57067565962814,22.288433519931033,20.445133747022908
809,66.57739070969465,22.28687562813076,20.442907989257293
810,66.57453349183913,22.288426674722217,20.443307692123142
811,66.57616867956338,22.288452923642694,20.44180466283308
812,66.57929690948495,22.28775567173014,20.44033717990024
813,66.57603426194606,22.290807355663418,20.44085462256635
814,66.57231665711306,22.29416917242625,20.441966451069277
815,66.57621386320558,22.297396075540064,20.44334506142573
816,66.56584462243038,22.30343116965355,20.450016794438056
817,66.5677121935761,22.306907160920105,20.45302620736146
818,66.56896713183444,22.311644510255604,20.454599562731772
819,66.57606824415168,22.312095985645072,20.454687551804398
820,66.57888241522473,22.31249261312061,20.455016874175783
821,66.58388444546891,22.312378336083896,20.454235587436813
822,66.58345303589556,22.313073419088767,20.45512560178389
823,66.58839361780439,22.312419774309348,20.45317916797856
824,66.59465415590708,22.31190795813984,20.45196579388343
825,66.59432481588615,22.31335637282038,20.45110811859351
826,66.59793942014305,22.313114064647607,20.449920060288093
827,66.59712038275883,22.315006239381717,20.450174104370035
828,66.59748357646033,22.315477843316444,20.450093919381345
829,66.60460819260338,22.31407433493999,20.447407827534988
830,66.60816547698673,22.313376109191324,20.445557015532813
831,66.61232626296955,22.31183503440431,20.442491137736653
832,66.62457425311852,22.30764444747024,20.437388199134574
833,66.81968114589984,22.26570809393297,20.437646362647968
834,66.8221430004254,22.31866614989815,20.470108256078504
835,66.42320453068446,22.432930248762347,20.541313732781447
836,66.26177757045353,22.389575234869795,20.55197651358759
837,65.66166798629723,22.537897812295654,20.705920404022066
838,65.0923507470649,22.604216985954565,20.99266488351836
839,64.24495739036392,22.838346813496685,21.328224772157284
840,63.38647159645167,23.11732932627484,21.631255285001288
841,62.68496421037472,23.323724026881223,21.866997880600337
842,62.336717822566065,23.37798694284149,22.002857094741643
843,61.96469791224726,23.46282189620655,22.13887473338363
844,61.62892511016601,23.53841319287764,22.26760750321702
845,61.379016960519856,23.595634334087777,22.35295132426151
846,61.29469528739444,23.61226417808234,22.401333534397025
847,61.02646127461665,23.717098311880903,22.529320638535893
848,60.710925050356,23.85873962790484,22.695002704655934
849,60.28146035081079,24.029371896433673,22.86774149329807
850,60.13372219843484,24.07619460533428,22.940061734186315
851,59.73200263737561,24.1907696420555,23.062419493637606
852,59.421572716900485,24.272980068777855,23.11643786691161
853,59.175492350691684,24.319247445883832,23.18229031675932
854,58.94011801581605,24.387974544798794,23.264953791149708
855,58.5056334196648,24.54286316778783,23.394984051668587
856,58.216543103253365,24.660322766812158,23.47524398418915
857,57.88032521474578,24.79578666312304,23.608703280267264
858,57.44118885883538,24.95358424107269,23.765180050287142
859,57.03323670384967,25.10633320647912,23.892495433906703
860,56.625193880815466,25.261338786083513,24.024250206888837
861,56.349565736855695,25.368385137224294,24.134384179931686
862,56.10875533123386,25.444874771775403,24.23706088556412
863,55.860580609026044,25.558517208923405,24.366081967200756
864,55.55901293274765,25.742353401221067,24.53067460645832
865,55.23879352579207,25.93392364406668,24.69245742613748
866,55.03961074513739,26.077085158795427,24.837517841036657
867,54.69885811027499,26.28152256969733,25.01723845623968
868,54.39516558721801,26.46768882810082,25.17934267234358
869,54.141806293342064,26.638636096386733,25.35415242815705
870,53.82482267144095,26.95303206775617,25.52629341266993
871,53.50512648963672,27.188462731293498,25.654543282949533
872,53.547647963080394,27.14308125086464,25.680890708268834
873,53.572389066169464,27.177266019097004,25.68379483229478
874,53.62092573205444,27.147271511293383,25.728795038642147
875,53.55664765067053,27.19757797244634,25.80828599422219
876,53.45119692060081,27.249477105851923,25.899201536508485
877,53.54348063760071,27.226113782757295,25.90488902392076
878,53.60041983644874,27.22679735423668,25.928123707870355
879,53.5156889377565,27.300348220396387,26.019878518298867
880,53.392996591212935,27.39540577107735,26.136671395754263
881,53.03528125681516,27.617976942702825,26.376349066893198
882,52.67920604640329,27.83759033826891,26.633222928364802
883,52.13278202912702,28.144523756192058,26.943655922468707
884,51.71651381273223,28.359181728112674,27.160362945192844
885,51.4490603923726,28.475735311253572,27.280229541025705
886,51.08658202052259,28.554459978614915,27.432158780234346
887,50.62738421497869,28.69412593259011,27.59234014797738
888,50.17418122936404,28.837927141366066,27.781558153274943
889,49.77951683000756,28.943815730975416,27.975726942697946
890,49.33708986037919,29.15110051145905,28.18604076322646
891,49.07179914102942,29.29120341152776,28.334283545614085
892,48.74529667668423,29.433653942046362,28.483012809822412
893,48.277494279067064,29.70244004117228,28.7196695756314
894,47.902260253665354,29.92324865427389,28.89554377062862
895,47.70989673985537,30.063106144349604,29.018018307330976
896,47.49022059829261,30.30089061441936,29.23814835236982
897,47.384097561016766,30.359899669288808,29.320376933292266
898,47.325944839654696,30.39567711604218,29.352040316746155
899,46.89002013799391,30.708010244666042,29.679505499029972
900,46.34996467979798,31.102871301395425,30.107483039200844
901,45.71105646569969,31.583636299271376,30.58591119373787
902,45.66650186393057,31.58919026341934,30.57313650969857
903,45.74065596816643,31.540003871337433,30.53477071450223
904,45.619497070036516,31.651409196488117,30.652640246751645
905,45.65710125679989,31.599329973327684,30.577019318361607
906,45.80498257838137,31.476688688721993,30.437518951886034
907,45.7743065912,31.52727356278902,30.47834409915788
908,45.59467011433181,31.678896353304992,30.615917737224265
909,45.421434244675154,31.802346273212578,30.740993978390946
910,45.54231797230655,31.702535117887464,30.62677193249263
911,45.43878567481866,31.803819922604134,30.72911857115369
912,45.59489290821094,31.69059299315333,30.61929436312488
913,45.61368489580026,31.65151726206949,30.56951245744162
914,45.80171109164457,31.51546685492326,30.426843893652148
915,45.75908918822051,31.547144470914304,30.454128243145504
916,45.790620117543696,31.507619238395336,30.426475058978326
917,45.75899532256001,31.53651629590655,30.425145552027317
918,45.65225065339791,31.6164206901627,30.50156897576585
919,45.460796306073576,31.698874904419824,30.593772530633174
920,44.94680785428466,32.1829208810685,30.7701874196172
921,44.621514737609,32.411353070854716,30.890685336130332
922,44.25686864270855,32.644361457466914,31.089855078845744
923,44.219724100026895,32.726083390946854,31.15459712415722
924,44.488000607552294,32.57522824132087,31.035450839904485
925,44.74132436700107,32.37706372027159,30.870018174682116
926,44.84544280316074,32.31552724673324,30.808716593296566
927,45.09753687039733,32.070647702915494,30.73266918083806
928,45.12659765935816,31.995299618762715,30.737678169948424
929,45.102310174274855,31.959521740900527,30.78170819990379
930,45.175697383910745,31.87733256886324,30.751339487783525
931,45.20319354281211,31.84552496561011,30.71935580895945
932,45.10668255418726,31.906081164833466,30.784202053771565
933,44.94742050416014,31.93767265921926,30.870566644396973
934,44.97646184679538,31.87838585637752,30.804845735185097
935,44.97497617027226,31.86685469777987,30.774691969516425
936,44.76274101742334,32.113416055941684,30.93968781586824
937,44.79439487269718,32.15352610148227,30.918511904078514
938,44.772210409071526,32.16616636522215,30.850597968201214
939,44.60176242877384,32.29578707041412,30.924575961005587
940,44.53025982525954,32.45919337410294,31.06818583807882
941,44.589551583030584,32.46726437839834,31.043319211783512
942,44.649005071343566,32.36572087274291,31.033108002548914
943,44.6499185907704,32.30230495111425,31.018122949349106
944,44.684933598731114,32.22778749038659,30.983346654340835
945,44.71079018453248,32.18137549200375,30.968607123857424
946,44.890040939278464,32.066926910744286,30.940881190244028
947,44.83826820929753,32.07525571966812,30.963621306431094
948,44.7483901893576,32.18674966481365,30.944271468933152
949,44.84794799656531,32.11210318600868,30.92828803117908
950,44.904966797616346,32.06210148654603,30.92852567886169
951,44.90053063605512,32.0949830375734,30.885666323564493
952,45.06360910850807,31.984270325894897,30.749216886475352
953,45.271352998039404,31.806583622091182,30.61969239789866
954,45.577602660127724,31.564057551418387,30.41146865464887
955,46.518704211598525,30.84233672217502,29.705207564935932
956,46.643516908098704,30.723511062983505,29.598503824510942
957,45.99165998267684,31.219888281512254,30.109364903490814
958,45.676483600918,31.474295384461954,30.385564183762085
959,46.14554696681146,31.097908853184805,30.02276976615468
960,46.36008029604824,30.938258163146855,29.882132938667525
961,45.94776426430485,31.267999534572425,30.229030457215288
962,46.12160455374929,31.159880808198153,30.16433536601201
963,46.35534770106044,30.99388880832913,30.017432161227106
964,46.7562607097456,30.7070653635206,29.73680404841187
965,46.48572052216773,30.9254727357457,29.97680841858434
966,46.467968572717034,30.937414606211036,29.987937402342396
967,46.81481299298503,30.700265714142063,29.75845852374235
968,46.918594511203686,30.654902805764095,29.735350194024306
969,46.81032140345651,30.789973041931574,29.86554226643011
970,47.00706402966261,30.663383578129555,29.70594544601127
971,47.2863003871269,30.47961362050333,29.501058315338668
972,47.39517764667661,30.434592607295457,29.434504625974483
973,47.371556151601744,30.520616017408457,29.490489747650855
974,47.33785289925214,30.56310855613441,29.551706634980263
975,47.70709704797379,30.340151240347296,29.319432675511194
976,47.96624842784154,30.20303721706057,29.191558595625537
977,48.02988020204003,30.20343832447864,29.18580699555355
978,48.031633076462704,30.208248032419817,29.17682021966445
979,48.084068479788755,30.108107285829703,29.08391000319179
980,48.251146565428314,30.017678438080964,28.9880091551197
981,48.36310611670896,29.95414745543644,28.920013330369954
982,48.38231543889705,29.918137603782554,28.83885729064349
983,48.501595921761336,29.80211282003245,28.69553565043728
984,48.66707485716281,29.775912292798523,28.50450538576993
985,48.900231485356244,29.691523060875824,28.308256427146944
986,49.16599945876912,29.467148441717285,28.14708030394533
987,49.39795497559179,29.24261339004792,27.995683840444997
988,49.68789533147965,29.016212770329986,27.787134204694922
989,49.99167021040602,28.795406948634763,27.565542393774365
990,50.095160232013065,28.801162669360195,27.43617209481212
991,50.18827491394834,28.78017333968012,27.299207608460506
992,50.6150552683443,28.524066414984077,26.98560653821113
993,50.87685616089289,28.387279861801034,26.740360646252725
994,51.090482031393826,28.25787737039903,26.55434998976841
995,51.34455672344171,28.106152855097747,26.421863621001677
996,51.56328583255445,28.00191729804743,26.28069850643476
997,51.9058080061906,27.851822661736634,26.133220435510424
998,52.05355771441632,27.805515926683228,26.07153286957248
999,52.48082056560766,27.625414154551805,25.908543214418785
1000,52.766043264999645,27.494730700707407,25.781715141003076
1001,53.27219128007511,27.183196862734917,25.5142263809974
1002,53.69296349181487,26.91143265832642,25.277079426309513
1003,53.943899690132206,26.820121971951835,25.15514005685185
1004,54.166597582759465,26.717393612701443,25.055309865177747
1005,54.45486216228328,26.493331605895236,24.942660769683357
1006,54.64527462429384,26.26919295838485,24.789311049365267
1007,54.7235321544042,26.136125471435776,24.70404006190836
1008,54.6834823407395,26.163995889756222,24.58959484179877
1009,54.83400033749889,26.041850351024465,24.43245565336406
1010,55.06627541251742,25.87638974481291,24.216819818564858
1011,55.40843513058146,25.68128353261585,23.987014892744497
1012,55.92011921911041,25.40003362097255,23.72068677771034
1013,56.684506026824955,24.98569648869949,23.57771541562076
1014,57.174191867886606,24.79203273644461,23.580882055143974
1015,57.042066909034936,24.82035733340703,23.624416071440663
1016,57.18255604153456,24.79895837156522,23.493127561729125
1017,57.05152573202281,24.856494304183485,23.28636305425576
1018,57.209403974259224,24.786588488686675,23.07563534063729
1019,57.47066246343162,24.60505796149775,22.891370579083514
1020,57.75804236935313,24.485896915210333,22.75812545544113
1021,58.13632328820137,24.326341373285373,22.607822202849206
1022,58.40804092399606,24.22952358593224,22.525157181172602
1023,58.897144789698146,23.988862931402934,22.449048837127634
1024,59.59035062795599,23.71054133519391,22.36550279669595
1025,60.10225856534564,23.4616925061909,22.238068023167955
1026,60.72587395247645,23.2115123273891,22.021024510099295
1027,61.38520214698578,23.118527073797793,21.69358633724235
1028,62.243361177229204,22.888587743943674,21.33831567762286
1029,63.197149142077485,22.735278505883485,20.95171641533571
1030,64.19648756238296,22.565060607222847,20.631474405873576
1031,65.15041648055217,22.345219966258668,20.343274767830394
1032,65.86457354141211,22.23771731212142,20.167459807666745
1033,66.4098935047041,22.139371096870406,20.04805498454556
1034,66.74059537997765,22.062909331858407,20.026767204454444
1035,66.8286590773076,22.062407947552686,20.026062004664
1036,66.9355234109166,22.0386689278792,20.036002738020642
1037,66.9873639709298,22.025332921687436,20.048800070675497
1038,67.06790739239226,22.001759107729356,20.05515275246023
1039,67.14581066562988,21.979890250283944,20.053011962859387
1040,67.1702252713446,21.977855726005856,20.056932139585967
1041,67.17790991225453,21.97617981358593,20.057473845995474
1042,67.20504853891158,21.9683729847076,20.052727188431504
1043,67.23228921865312,21.96110756203103,20.049849826723033
1044,67.26367967076443,21.95638218654534,20.046089901468633
1045,67.29103543573976,21.950521419906067,20.043395006327074
1046,67.31503295451694,21.944927357851384,20.041438205803786
1047,67.35908664362567,21.936675299868824,20.038960928712015
1048,67.37007095023296,21.94052214598878,20.042810351305064
1049,67.38339305989346,21.941582587095496,20.044708493344075
1050,67.39665718205826,21.941841077136132,20.045844295729864
1051,67.41687335214941,21.952098818784577,20.04362579021881
1052,67.43303648343692,21.959981807382093,20.04393550841607
1053,67.44791841369853,21.964801768280296,20.043584462129672
1054,67.46711504805418,21.96646165436144,20.041583379353256
1055,67.49244266046242,21.965862491323804,20.03750045435214
1056,67.4979348544239,21.97612983182171,20.03689165713112
1057,67.51062194039994,21.980986435259695,20.034021173816768
1058,67.52336967437115,21.984625780189617,20.03143406593594
1059,67.5356888850879,21.98763037476556,20.030628730970392
1060,67.55700780598379,21.986344505157973,20.027096212024816
1061,67.58243694274061,21.98441527142535,20.021938794744585
1062,67.5798880966977,21.98585565497828,20.021298040089306
1063,67.57900365650036,21.987637120960414,20.016292207735006
1064,67.5795678072449,21.988008269584725,20.013011882624454
1065,67.58892025355905,21.984183213800947,20.009593478819312
1066,67.59165507063567,21.982107896319178,20.00866039355904
1067,67.60167144727204,21.97760414605645,20.005029859155684
1068,67.61481069117497,21.975839572289715,20.003851734720854
1069,67.62824364785631,21.973087051315275,20.001021505542155
1070,67.64425177631952,21.969706312809507,19.999037569324003
