frame,angle_error_deg,length_error_px,length_error_mm,x_sup_error_px,y_sup_error_px,x_deep_error_px,y_deep_error_px,max_endpoint_abs_error_px,f_points,a_points,f_tracked,a_tracked,f_inliers,a_inliers,f_affine_ok,a_affine_ok
1396,-0.04721687870514302,1.0862213097863105,0.09799185125652304,-0.031380922199105044,0.1522510788284137,-1.2398985105178326,0.13681703186932737,1.2398985105178326,300,967,300,967,300,967,True,True
1397,-0.08178227925915849,1.4882234778905286,0.13425788314777545,-0.13883172169994396,0.014835769804157906,-1.8759567852544592,-0.17616441699078678,1.8759567852544592,300,968,300,968,300,968,True,True
1398,-0.05906254287947377,0.7986999424081205,0.07205353572970055,-0.26500025784127956,0.05684429260471546,-1.2698137979174646,-0.19700288586102488,1.2698137979174646,300,978,300,978,300,978,True,True
1399,-0.05488327504872359,-0.35633617120436156,-0.03214634142359632,-0.370780515874344,0.11081088660441196,-0.312776169030343,-0.5962612713760791,0.5962612713760791,300,989,300,989,300,989,True,True
1400,-0.023062885435649605,0.2712729096120938,0.02447248490628676,-0.2540923242017925,-0.08335523875460638,-0.6099174649083068,-0.19927267453397235,0.6099174649083068,300,952,300,952,300,952,True,True
1401,-0.05175417125050785,1.724470388014879,0.15557054923906471,-0.10756377157872521,-0.17544600658609966,-1.91258944846021,0.04661892601222917,1.91258944846021,300,979,300,979,300,979,True,True
1402,-0.15348447172033275,2.8459628155443397,0.2567443322919894,0.10282734082329625,-0.07141485910501189,-3.201433047107571,-0.37919107152117704,3.201433047107571,300,987,300,987,300,987,True,True
1403,-0.13043241032985975,2.5504537352750276,0.2300854170434945,0.0005279749932469713,-0.08619532808622665,-2.924234104716959,-0.27799646640863784,2.924234104716959,300,988,300,988,300,988,True,True
1404,-0.20983050911533496,6.017922310574818,0.54289797356965,0.28675751427999785,-0.20199649446175272,-6.134432259656677,0.35492863278284403,6.134432259656677,300,974,300,974,300,974,True,True
1405,-0.24195056014107763,6.774481412108685,0.6111498355763529,0.24952424784692084,-0.09709249221975114,-6.992324072427152,0.5255973387044719,6.992324072427152,300,992,300,992,300,992,True,True
1406,-0.2909795658078167,7.905884796662235,0.7132177209800273,1.293586345712356,-0.1895430074465807,-7.179404820200659,0.5253374277938292,7.179404820200659,300,976,300,976,300,976,True,True
1407,-0.27157321069438467,6.649684261977768,0.5998914449862507,0.869268252019765,-0.021141257638582545,-6.368610941195726,0.3872713327373276,6.368610941195726,300,984,300,984,300,984,True,True
1408,-0.16441221187386645,4.2972872775093265,0.38767342521303005,0.5367481240029974,0.04305921521361,-4.079127222556394,0.44373727748649117,4.079127222556394,300,965,300,965,300,965,True,True
1409,-0.11930404388726856,4.244525641185987,0.38291361211410957,0.5735103521262772,-0.24015084409776932,-3.774154371113241,0.579119656857813,3.774154371113241,300,984,300,984,300,984,True,True
1410,-0.13835986252908583,2.5415634813439283,0.22928339591483485,-0.04547233083712854,-0.008282246190660203,-2.9637632484562744,-0.1273117917898503,2.9637632484562744,300,984,300,984,300,984,True,True
1411,-0.21299308651714455,3.0342348387903257,0.2737290148161379,0.26586955144682634,0.15864344589824952,-3.4424004073798358,-0.4050067401457227,3.4424004073798358,300,984,300,984,300,984,True,True
1412,-0.18883409874837298,2.9913853048550436,0.26986340739528597,0.3067756778081048,0.0328232093146994,-3.2451328339701604,-0.30683509123718977,3.2451328339701604,300,959,300,959,300,959,True,True
1413,-0.24852656591892242,4.460499012642003,0.4023973308557822,0.2849751966145959,-0.08798860277985199,-4.847040283894614,-0.25839247411278166,4.847040283894614,300,985,300,985,300,985,True,True
1414,-0.1994027941715899,3.81064688415654,0.3437718808304922,-0.14012471112891944,-0.14680577003976225,-4.4561626073111995,-0.14564030870377564,4.4561626073111995,300,959,300,959,300,959,True,True
1415,-0.19173302248995583,2.548750202691167,0.22993173536733486,0.08005509834811164,0.08462077092931253,-3.082195411797784,-0.41784910280699705,3.082195411797784,300,974,300,974,300,974,True,True
1416,-0.0746446983807516,-0.8335215402454423,-0.0751949147516796,-0.9251135863763693,0.3348352781413979,-0.5494456224014641,-0.7240663374901715,0.9251135863763693,300,974,300,974,300,974,True,True
1417,-0.06681705902832391,-0.20242827375557226,-0.018261767756952874,-0.5400034459961489,0.17982094459227937,-0.6833485534826025,-0.5101739993201022,0.6833485534826025,300,990,300,990,300,990,True,True
1418,-0.05434837367820933,0.34374360405115567,0.03101032157543344,-0.25557909659471534,0.034535644725934844,-0.8195806631851497,-0.2840206052356393,0.8195806631851497,300,974,300,974,300,974,True,True
1419,-0.0313008320880499,0.7866825675921518,0.07096940600875819,-0.12359503926131765,-0.15711095106367878,-0.9656214157709542,-0.05887859740130352,0.9656214157709542,300,993,300,993,300,993,True,True
1420,-0.09911709291324655,1.3731878472365224,0.12388011362080373,0.0474172122442269,-0.051060751237528734,-1.6361759826001503,-0.2705051603039692,1.6361759826001503,300,987,300,987,300,987,True,True
1421,-0.17549233760718153,2.0645457336225945,0.18624994429655792,-0.572357815311193,0.15046475758837374,-3.230042492314169,-0.4025033913085849,3.230042492314169,300,988,300,988,300,988,True,True
1422,-0.2226423155690611,3.8566903777493735,0.34792562660479226,0.015223547002506166,0.08941864890039142,-4.436339862182933,0.008342956671413049,4.436339862182933,300,997,300,997,300,997,True,True
1423,-0.26388077982693403,4.739644879980915,0.42758006301607193,0.45339578524999524,0.0708673776155635,-4.960650513919944,0.09657609157358138,4.960650513919944,300,1013,300,1013,300,1013,True,True
1424,-0.34321109097092517,8.054283593806872,0.7266052992989475,1.7179395791426941,-0.1014627525023144,-6.949650298126073,0.9326310029090905,6.949650298126073,300,1003,300,1003,300,1003,True,True
1425,-0.3201853037406579,6.7936579070403695,0.6128798147454569,1.4567299645543699,-0.06805111491845395,-5.978049530381668,0.6214993920987126,5.978049530381668,286,998,286,998,286,998,True,True
1426,-0.2528255406447215,4.7843320283651565,0.43161144811052216,1.3253689526493417,0.06802542483214324,-4.027775420295484,0.37319086950878955,4.027775420295484,300,1000,300,1000,300,1000,True,True
1427,-0.22307364367441096,2.226116018908783,0.20082576896561444,-0.32692100099598065,0.325591608055781,-3.3200637919757696,-0.3815181412031734,3.3200637919757696,300,1003,300,1003,300,1003,True,True
1428,-0.16015605484057005,2.405791360347507,0.21703491453668794,-0.6240120699148974,-0.1445251480780314,-3.4669199076970187,-0.22923417988482697,3.4669199076970187,300,1006,300,1006,300,1006,True,True
1429,-0.28569945959637266,5.327193943532734,0.48058493405179653,0.6745708534482446,-0.10646771979067893,-5.27749833387233,0.30801475194914474,5.27749833387233,299,983,299,983,299,983,True,True
1430,-0.1841925722561939,2.671849017316731,0.24103691312803965,0.07737890553244142,0.10626850316380398,-3.09840378927953,0.007616523207957471,3.09840378927953,300,996,300,996,300,996,True,True
1431,0.09123330654918504,-1.1759560595568246,-0.10608713918066016,-1.7016484483286831,-0.29830757898248095,-0.25556520620708056,-0.17567342505651595,1.7016484483286831,300,996,300,996,300,996,True,True
1432,-0.02926930258897187,-0.01329237445668241,-0.0011991519305227726,-0.8438069251584466,0.037744547350875735,-0.9730860680485023,-0.2032530250257878,0.9730860680485023,285,1021,285,1021,285,1021,True,True
1433,-0.08167085635793114,1.5330918536066065,0.13830561739831843,0.13834204761371893,-0.0542749650381964,-1.5676645853638433,0.08437342466402242,1.5676645853638433,254,1024,254,1024,254,1024,True,True
1434,0.003520819989574875,-0.6797675102709491,-0.06132422201198776,-0.4479326843946865,0.06742696831430806,0.15114642613318097,-0.25547087561983517,0.4479326843946865,300,1011,300,1011,300,1011,True,True
1435,0.11882880534281526,-3.0251822797388286,-0.2729123515707449,-0.5409753587007344,0.1784645821591937,2.6234149956273995,-0.43022235402332853,2.6234149956273995,294,1013,294,1013,294,1013,True,True
1436,1.2438283755361965,-14.990642486342153,-1.352358672700262,-3.700224645738672,-0.6148912444700585,15.090215619577606,1.332143587208293,15.090215619577606,272,995,272,995,272,934,True,True
1437,2.037242785771184,-24.67263147615273,-2.225805010393138,-1.6533334285168166,-0.28452282711823074,29.134667584726998,2.4250997933916665,29.134667584726998,300,959,300,959,300,941,True,True
1438,1.6327518237697234,-22.774036551415065,-2.0545260732326405,1.9195313779905518,-0.12460401046805458,29.129403925148978,0.4966020504465405,29.129403925148978,300,898,300,895,300,891,True,True
1439,1.742923696147784,-21.109834371101385,-1.9043925313431322,0.07741249716195853,-0.9172609558708515,26.382210008525988,1.2679352145042913,26.382210008525988,221,879,221,879,220,873,True,True
1440,1.272140394639763,-16.207708064729104,-1.4621544464088356,4.235595868763539,-0.7021430812895204,24.11078733776145,0.49672222660842635,24.11078733776145,300,945,300,945,299,945,True,True
1441,0.8347636808347261,-9.73116810532349,-0.8778829589677954,3.1924510934845785,-0.6684154507058935,15.465429408162777,0.596934922129833,15.465429408162777,300,959,300,959,300,959,True,True
1442,0.5470912376110277,-6.887311138386963,-0.6213286026978987,2.1857174142444364,-0.5466643526587518,10.650426549856832,-0.012273157083939168,10.650426549856832,280,1003,280,1000,280,1000,True,True
1443,0.5319170018250361,-7.882926773552526,-0.7111465968311621,0.7943984549575589,-0.2779787877014357,10.030951098216804,-0.38424129573456867,10.030951098216804,300,943,300,943,300,943,True,True
1444,0.5555844459924799,-8.547715419190013,-0.7711195226920529,-1.753635485766381,0.10923392986342861,8.164977488463421,-0.15222202354385672,8.164977488463421,300,1000,300,1000,300,1000,True,True
1445,0.3456756311122433,-5.205133651773167,-0.4695734450976861,-2.020985299004792,-0.22202462643434018,4.053904933264107,-0.32765137308030035,4.053904933264107,300,1037,300,1037,300,1037,True,True
1446,0.17450709339863124,-2.326970172206984,-0.20992417745710695,-1.005631967187469,-0.3610789592188297,1.8025462430580887,-0.2664770597363031,1.8025462430580887,300,1084,300,1084,300,1084,True,True
1447,0.24570698891662346,-2.3394950242625328,-0.21105408848774096,-1.301707078986965,-0.5484566305468874,1.8550035308995234,0.07132589745219775,1.8550035308995234,300,1072,300,1072,300,1072,True,True
1448,0.20038504243228772,-4.439370771721997,-0.40049127780481364,-1.8532288405631334,-0.4168024283425993,2.8643316691313316,-1.2544293467752823,2.8643316691313316,300,1055,300,1055,300,1055,True,True
1449,0.15950946715665282,-3.787203604740739,-0.34165698000063255,-0.9966081919426415,0.015326709295180763,2.9739367384784714,-0.7850906131992588,2.9739367384784714,300,1042,300,1042,300,1042,True,True
1450,0.3109728183062259,-3.4686882114519904,-0.3129225842003842,-0.9890931352465486,-0.29245357349994805,3.439053142458988,0.22922049202907147,3.439053142458988,300,1030,300,1030,300,1030,True,True
1451,0.2244990443212771,-3.344799762230309,-0.30174617072077703,-0.7913155124509785,-0.2032543619500089,3.1185822701927464,-0.2688964291818934,3.1185822701927464,300,1097,300,1097,300,1097,True,True
1452,0.18245875081865393,-3.751733236914106,-0.3384570731522156,-1.0547266230887544,-0.02859737279089103,2.998333670272075,-0.6302264049074324,2.998333670272075,300,1103,300,1103,300,1103,True,True
1453,0.1814204898091134,-3.0955308525419696,-0.2792587441706012,-0.7317730653265926,0.17621270128728383,2.7587365069622365,-0.09248386087608651,2.7587365069622365,300,1082,300,1082,300,1082,True,True
1454,0.124160375159164,-2.2858213887423062,-0.20621200072817605,-0.6257889253417943,0.1604739714889547,1.9027518017018679,-0.11852350706743664,1.9027518017018679,300,1026,300,1026,300,1026,True,True
1455,0.04652263298058301,-2.248465148737864,-0.202841962706423,-0.07331085863165754,0.32301601822143056,2.050443359512201,-0.5257098873812538,2.050443359512201,300,1101,300,1101,300,1101,True,True
1456,0.15680842180714194,-3.41445277701348,-0.30802981458110934,-0.4282863643873043,0.39070324369477305,3.209851927966895,-0.24985060312587848,3.209851927966895,300,1086,300,1086,300,1086,True,True
1457,0.1593196875810179,-2.1098726165407697,-0.19033904209718333,-0.06434854823373826,0.09708155278663355,2.4870949826412243,0.18092302492550516,2.4870949826412243,300,1083,300,1083,300,1083,True,True
1458,0.18113272609409137,-2.129452954952285,-0.19210545340939655,-0.06549389191536648,-0.0016114794264083798,2.608793277153154,0.2430119708015468,2.608793277153154,300,1069,300,1069,300,1069,True,True
1459,0.04335741555559025,-0.3410219112923869,-0.03076478808278295,0.08496520830067311,-0.3033113192350996,0.5825340721444832,-0.15432281069996634,0.5825340721444832,300,1101,300,1101,300,1101,True,True
1460,-0.15458121916350365,0.16989497848680912,0.015326824571674775,0.2987532041134955,0.23081336228696614,-0.5905514791363657,-0.8568061249327457,0.8568061249327457,300,1035,300,1035,300,1035,True,True
1461,0.08094769972942117,-1.8535177072385522,-0.16721236255692992,-0.3978664058254253,-0.02159012889983103,1.5588657971675843,-0.3976572043817441,1.5588657971675843,300,1048,300,1048,300,1048,True,True
1462,0.12507536724396573,-0.11393134938532512,-0.010278148423195702,-0.09348587530644181,-0.2411211139189504,0.6086164124791935,0.6548472580290081,0.6548472580290081,300,1034,300,1034,300,1034,True,True
1463,-0.0015112192592994234,-0.11591058394594711,-0.010456702146013378,-0.046208866999563725,-0.024003351747289514,0.04447456527060467,-0.09748069069473786,0.09748069069473786,300,1066,300,1066,300,1066,True,True
1464,0.09533134664508225,-2.288884277130933,-0.20648831468067314,-0.6786273540607226,-0.05875289472088241,1.718134228511758,-0.5501555143199539,1.718134228511758,300,1036,300,1036,300,1036,True,True
1465,0.11807381282514484,-2.361678957988147,-0.21305537930604815,-0.8007344511502197,0.09510221639467886,1.7701549659805664,-0.2533041014311266,1.7701549659805664,298,1091,298,1091,298,1091,True,True
1466,0.0651892900572193,0.2686428248186985,0.02423521569093953,-0.19393984999965141,-0.24371379343259036,-0.10565016874062394,0.40251097690878623,0.40251097690878623,300,1055,300,1055,300,1055,True,True
1467,0.012826216816620217,-0.1560967073894517,-0.014082033922856231,-0.016196621156723268,-0.08943207000317699,0.17809886699041044,-0.07330374268252626,0.17809886699041044,300,1084,300,1084,300,1084,True,True
1468,0.04567347665465604,-1.4838933690361955,-0.13386724877248243,-0.538313587359994,0.02610834368256576,0.9400372385674132,-0.40911119648592376,0.9400372385674132,300,1015,300,1015,300,1015,True,True
1469,0.06049890820477799,-1.7153871172033632,-0.1547511153775988,-0.6386833604055937,-0.09196650344649981,1.1079511446079096,-0.5350503140200544,1.1079511446079096,300,1101,300,1101,300,1101,True,True
1470,0.06941880797870681,-1.4085376563367618,-0.12706914444176837,-0.5363465198295216,-0.03662479182471401,0.994174562481021,-0.24621994923688817,0.994174562481021,300,1056,300,1056,300,1056,True,True
1471,0.11279685319115629,-2.682797599190053,-0.2420246232721276,-0.5291959381190736,0.13574546173065727,2.292182557633623,-0.4119980872208089,2.292182557633623,300,1069,300,1069,300,1069,True,True
1472,0.08561478571118641,-2.115808210244154,-0.1908745129170438,-0.3478213411322031,0.08283136237139388,1.8624340328151447,-0.37129081467890046,1.8624340328151447,300,1036,300,1036,300,1036,True,True
1473,0.03681829403643633,-0.10500403776086387,-0.009472784189458716,0.892020860018647,-0.30242364152951495,1.1598196949835824,-0.0712171529647776,1.1598196949835824,300,1050,300,1050,300,1050,True,True
1474,0.13946485534418684,-1.3783216434077303,-0.12434325146044828,1.2093407220415884,0.17573735535373203,3.0573357034515425,0.5387250210081902,3.0573357034515425,300,1039,300,1039,300,1039,True,True
1475,-0.10901509802815212,0.8701197497508701,0.07849656817147531,1.5853016386455465,0.26742988222547837,0.31604222237342583,-0.13118855596985668,1.5853016386455465,300,1035,300,1035,300,1035,True,True
1476,-0.15928426203331014,2.370488614455894,0.21385012945358334,1.2404848314029095,0.20951177056105053,-1.5487863640358341,0.2048610473066219,1.5487863640358341,298,1068,298,1068,298,1068,True,True
1477,-0.07038729305605784,1.0727175670192537,0.096773631046043,0.5435668729462577,0.10173168556566736,-0.709940559999211,0.11468463418481178,0.709940559999211,300,1047,300,1047,300,1047,True,True
1478,-0.04231439969407802,-0.2687064477424883,-0.024240955339046546,0.12904414840977552,0.13962824469411572,0.152096351244154,-0.3333835266840879,0.3333835266840879,300,990,300,990,300,990,True,True
1479,-0.018475370781004585,0.09851577962297142,0.008887455563851693,0.15473984564391685,-0.11413200790940436,-0.018706637007142035,-0.2069066762537659,0.2069066762537659,300,1028,300,1028,300,1028,True,True
1480,0.006627710025583156,-0.041664941308908965,-0.0037587411465510403,-0.10381429242829654,-0.05284620082891678,-0.03623056085049825,-0.022924873702436344,0.10381429242829654,300,993,300,993,300,993,True,True
1481,0.048961317783806635,-0.6373635653435485,-0.05749881274540554,-0.24054223868790814,-0.026074901895157154,0.5390488273616825,0.02209667735860421,0.5390488273616825,300,1035,300,1035,300,1035,True,True
1482,-0.06751186654682328,0.467495419319107,0.042174408824695246,0.07549270796084784,0.2110776665878049,-0.6499662462935589,-0.07269001397799002,0.6499662462935589,290,1033,290,1033,290,1033,True,True
1483,-0.032596110832457725,1.062433140254825,0.09584583667423423,0.19443900048554497,-0.09062038109356507,-0.8668061803508635,0.21383287982234833,0.8668061803508635,300,1027,300,1027,300,1027,True,True
1484,-0.10064853332636403,0.2736645969072242,0.024688247443409733,0.040761650101330815,0.1660388341107648,-0.6799855965321058,-0.476260663523135,0.6799855965321058,300,1031,300,1031,300,1031,True,True
1485,-0.14087563892374533,1.5852685824991113,0.14301266393719742,0.2745104283010278,0.003914635908977004,-1.7556269166759648,-0.2592634774600242,1.7556269166759648,300,1042,300,1042,300,1042,True,True
1486,0.008508413367309231,-0.02109866487421641,-0.0019033848916775306,-0.20793531636468288,-0.130135757117813,-0.14875885939909494,-0.07485227018628393,0.20793531636468288,278,1031,278,1031,278,1031,True,True
1487,0.011242447553001966,-0.819207524428748,-0.0739035969546931,-0.27373642944235144,0.1094260921688246,0.4771001280051337,-0.23415011544966546,0.4771001280051337,300,1086,300,1086,300,1086,True,True
1488,-0.1115767602969413,0.7601684679782466,0.06857747566992367,0.18054953452895006,0.1993025727818747,-1.00705854607898,-0.2758411254148996,1.00705854607898,300,1055,300,1055,300,1055,True,True
1489,-0.416214321477554,4.984868065793535,0.4497025105618011,-0.10741067474555166,0.4238755314741951,-6.375832315918984,-0.2629721800313405,6.375832315918984,300,1122,300,1122,300,1122,True,True
1490,-1.7566184672692486,23.52004176998264,2.1218258322742347,-0.942230966270813,0.5831864215149096,-29.647566832479384,-1.6670026421242028,29.647566832479384,300,1085,300,1085,300,1085,True,True
1491,-2.603518096998215,33.34546210478618,3.0082116169264403,-10.014638402569062,2.196233422946456,-51.36911584777414,-2.581487262945984,51.36911584777414,300,1031,300,1031,293,1010,True,True
1492,-2.4530184724322055,42.10063673481113,3.79804676593403,-6.71185380726115,2.1487511904014482,-55.05945890850265,2.6911564137895994,55.05945890850265,300,1050,300,1041,300,1010,True,True
1493,-1.4091006319954715,28.741698489762257,2.592889881549727,11.147048887695746,0.6070391482990303,-20.506976427785133,3.4633023629270383,20.506976427785133,300,844,300,844,300,843,True,True
1494,-0.4993536818454345,10.665651488114463,0.9621859972373725,1.1456535953354887,0.3145791974826295,-10.450429188246773,1.6759850390719748,10.450429188246773,300,926,300,926,300,926,True,True
1495,-0.577915178038495,10.83184968985006,0.9771793225540891,1.6752069885031915,-0.36871195229254283,-10.460246414246456,0.3804369994869603,10.460246414246456,285,924,285,923,285,921,True,True
1496,-0.4664444219537245,7.7919227538781115,0.7029368035971891,0.0037109750589934265,-0.7377363047593946,-8.972072474818276,-0.6266054898256925,8.972072474818276,293,1058,293,1058,293,1058,True,True
1497,-0.14257087443780847,3.578700075649749,0.32284714205594717,0.6442558493354227,-0.563092758805503,-3.1296664010395148,0.0806686099650733,3.1296664010395148,300,1014,300,1014,300,1014,True,True
1498,-0.10150676101329736,0.3865182928566355,0.0348691769534367,0.21704271657699792,-0.0984939790388566,-0.6057961344330351,-0.7368784789954361,0.7368784789954361,300,935,300,935,300,935,True,True
1499,-0.06491277273866558,-0.7778682294465398,-0.07017423351056863,0.16096296149726186,-0.05707550900687863,0.5197608685226669,-0.9844633166674726,0.9844633166674726,300,939,300,939,300,939,True,True
1500,-0.07383862382786788,-0.6307216277531325,-0.056899620154953416,-0.21103706050666915,0.08281816814782417,-0.021889223642716615,-0.8449337798795113,0.8449337798795113,300,991,300,991,300,991,True,True
1501,0.03652167565422815,-0.33561219531077313,-0.030276758544939858,-0.6188257197553639,-0.07311344101027117,-0.15271158797179396,0.06010058060485335,0.6188257197553639,300,1047,300,1047,300,1047,True,True
1502,0.04476808872146876,-0.595804812717347,-0.053749651254038244,-0.4274504574839284,-0.15556754436768472,0.3033481383209562,-0.08406589284527399,0.4274504574839284,300,1021,300,1021,300,1021,True,True
1503,-0.014803660792807705,-0.679221910047545,-0.06127500149361305,-0.07925836863751101,0.1160723778816859,0.43704185891309066,-0.3475769196826377,0.43704185891309066,300,1093,300,1093,300,1093,True,True
1504,-0.04229626074481985,-0.6006874603008328,-0.054190132094754845,0.005393475958499039,0.22424647692696453,0.3214087035447335,-0.4286328463673499,0.4286328463673499,300,1039,300,1039,300,1039,True,True
1505,-0.052727234400720135,-0.47022886746810855,-0.04242100281251442,-0.08421809644255518,0.09316748219479365,0.06851662824598748,-0.5815673363831593,0.5815673363831593,300,1099,300,1099,300,1099,True,True
1506,-0.030486661857366926,-0.12906040230689086,-0.01164299358889567,-0.10103133665165842,-0.06495720044266307,-0.13642186826461966,-0.3837602300756089,0.3837602300756089,300,1068,300,1068,300,1068,True,True
1507,0.04570264539884761,-0.5396556673757686,-0.04868423903194212,-0.003622197678168959,-0.005475775222969048,0.6841491001334532,0.10595722402194951,0.6841491001334532,300,1113,300,1113,300,1113,True,True
1508,0.05568308683174905,-1.0413072386859312,-0.09393999466437139,0.0988294522128399,0.14766063847906707,1.2695610432303681,0.09337408585247431,1.2695610432303681,300,1001,300,1001,300,1001,True,True
1509,0.09291798814365393,-1.77143818362822,-0.15980767955507252,-0.0019511179696110048,0.11518166310641931,1.9823594994956864,0.012859560063418485,1.9823594994956864,300,1024,300,1024,300,1024,True,True
1510,0.1345209317504441,-1.2496085254012996,-0.11273158761182545,-0.15776712633680745,-0.13886094016955042,1.575559249595642,0.3746398172090153,1.575559249595642,300,950,300,950,300,950,True,True
1511,0.21263857910147976,-1.6513206679106815,-0.14897145527236932,-0.1815169434236168,-0.31655163234928807,2.2770394964776983,0.6677330551980276,2.2770394964776983,300,1027,300,1027,300,1027,True,True
1512,0.2080947303298899,-2.1879388785478113,-0.1973816746305588,-0.27827499966997493,-0.25020792950508053,2.6260902329183295,0.4469794621226697,2.6260902329183295,300,1017,300,1017,300,1017,True,True
1513,0.053625833356164776,-0.8046067266159298,-0.07258640754346556,0.028292848013052208,-0.03312804920182799,0.9870796194052502,0.03173577237822656,0.9870796194052502,300,1082,300,1082,300,1082,True,True
1514,0.09612785196446794,-0.9675018372068962,-0.08728174937080008,-0.45837560208656214,-0.016304606866697213,0.8464358841658566,0.33517205017687957,0.8464358841658566,300,1009,300,1009,300,1009,True,True
1515,0.11389162995487823,-0.23896734014215326,-0.02155808566762842,-0.3618459467597859,-0.20183711814737393,0.3912196360251414,0.6597473283552517,0.6597473283552517,300,1003,300,1003,300,1003,True,True
1516,0.11618242570494886,-1.3022065608591902,-0.11747664170028639,-0.1267243646816496,0.13061405440287643,1.566385706605132,0.49951614567248726,1.566385706605132,300,1008,300,1008,300,1008,True,True
1517,0.05557916459898138,-1.1082971542239193,-0.09998339095934647,0.3042458061921707,0.03154137479663888,1.5394050485844843,-0.024351792425250096,1.5394050485844843,300,1039,300,1039,300,1039,True,True
1518,0.015560270594050962,-0.9807307220946768,-0.0884751736836301,0.5600920632150519,0.10361626632165155,1.493206539714265,-0.2351673239924139,1.493206539714265,300,988,300,988,300,988,True,True
1519,0.08905075622311642,-1.144638512435563,-0.10326187291900898,-0.036444672709762926,-0.10900270905086984,1.3913898768502406,0.11155591831186484,1.3913898768502406,300,910,300,910,300,910,True,True
1520,0.09642240354435216,-0.5521424016127412,-0.04981071131986829,-0.02898561305801195,-0.28823242198055254,0.9147247491302437,0.28453198540069025,0.9147247491302437,300,901,300,901,300,901,True,True
1521,0.09507686761168088,-0.7842813663638708,-0.07075278518620685,0.01464902578049987,-0.2774114801462133,1.1553155074943788,0.1748336457244477,1.1553155074943788,300,924,300,924,300,924,True,True
1522,0.1558552794682555,-2.196673504188084,-0.19816965598280403,-0.5348058821632549,-0.18231420445246727,2.1358756847537848,0.1314421343909089,2.1358756847537848,300,917,300,917,300,917,True,True
1523,0.22080071916661836,-2.845801757282743,-0.2567298026587813,-0.5635517131838697,-0.13556034644393833,2.988870520021152,0.455933835636813,2.988870520021152,300,937,300,937,300,937,True,True
1524,0.2511924646375121,-4.117332485511724,-0.371439069422499,-0.8054708604765892,0.06510022033140928,4.016358993449813,0.35332357997202735,4.016358993449813,300,899,300,899,300,899,True,True
1525,0.2197961626463325,-3.3272588494542106,-0.3001637431802998,-0.16635907910858805,-0.11590923736682157,3.815003428419317,0.2948703985971406,3.815003428419317,300,905,300,905,300,905,True,True
1526,0.06300561588213327,-1.4807130116564622,-0.13358033752843887,0.17509010857361318,0.19581301632822345,1.783715681958256,0.07347643695675288,1.783715681958256,300,896,300,896,300,896,True,True
1527,0.08442941774771384,-0.709948314384178,-0.06404693868198902,0.28533449892427143,0.06347456025601161,1.3133518660185644,0.49539384203933423,1.3133518660185644,300,923,300,923,300,923,True,True
1528,0.15253850719233242,-1.0194901419306461,-0.09197179750157253,0.060777016364227165,-0.049798239627797614,1.684280631009102,0.8580972286368933,1.684280631009102,300,902,300,902,300,902,True,True
1529,0.06399206607250107,-0.7517840035009158,-0.06782108358985131,0.8229988943717217,0.19932351212751342,1.791475145324398,0.4329805197545511,1.791475145324398,300,914,300,914,300,914,True,True
1530,0.1394797190564816,-2.3291772739163434,-0.21012328787821818,0.4158851924175906,0.1717733273785811,3.141102644423114,0.3709323643740845,3.141102644423114,300,915,300,915,300,915,True,True
1531,0.1863146537083935,-2.759774710455531,-0.24896899967988512,-0.05578476629409579,0.05932744603082085,3.274868521675643,0.5038664189419251,3.274868521675643,300,943,300,943,300,943,True,True
1532,0.1578079576879361,-2.1879279097968265,-0.1973806851008881,0.004571973932229412,0.016647905656391515,2.694293798956494,0.4758346508476734,2.694293798956494,299,897,299,897,299,897,True,True
1533,0.21817324390463,-3.3336538247134513,-0.3007406564287758,-0.5119027210776039,-0.10236374401425508,3.484796128075743,0.4145404516746112,3.484796128075743,300,918,300,918,300,918,True,True
1534,0.2741380345981099,-4.511952873154428,-0.4070391648913337,-0.880974111868909,-0.3908424499394769,4.435513408268918,0.1528267743710785,4.435513408268918,300,905,300,905,300,905,True,True
1535,0.2696729516273422,-6.2724190698314715,-0.5658570228477858,-1.090939574355616,-0.02566555526405523,5.791697576662756,-0.2555850169660516,5.791697576662756,300,919,300,919,300,919,True,True
1536,0.1732436494158378,-5.006900724310185,-0.4516901543105452,0.07606660710143842,0.3823626572279153,5.383602754386175,-0.16208734989942286,5.383602754386175,300,906,300,906,300,906,True,True
1537,0.24835555728864733,-7.0148508246713845,-0.6328344071367246,-0.43738823691001016,0.5596501929234066,7.038919728761243,-0.0978907306409269,7.038919728761243,300,900,300,900,300,900,True,True
1538,0.3361021063703902,-5.677018659533701,-0.5121438541607806,0.003725137693436409,-0.07339129718573645,6.699087374427791,0.7692423189249098,6.699087374427791,300,919,300,919,300,919,True,True
1539,0.2171083628421684,-4.403005746963572,-0.39721066080258566,-0.1682877253786046,-0.020926608579237893,4.827621934147118,0.24798985713147204,4.827621934147118,300,907,300,907,300,907,True,True
1540,0.024962798114529505,-2.010844423436424,-0.18140535990787673,0.21593239247590645,0.1897729285618226,2.1529365663545548,-0.4159800038774506,2.1529365663545548,300,920,300,920,300,920,True,True
1541,0.1603156779715107,-4.354895506647608,-0.3928704665249711,-0.48058591711333065,0.18385661977845302,4.215547434102518,-0.05394467037211825,4.215547434102518,300,954,300,954,300,954,True,True
