cluster_id,frame_coverage,n_candidates,cluster_score,mean_score,median_alpha_deg,alpha_std_deg,median_length_px,length_std_px,median_length_mm,length_std_mm,median_x_mid,x_mid_std,mean_mask_support,mean_hough_score,mean_lateral_span_score,hough_peak_fraction
a43.50_x400_lp400,8,24,0.8983304006729835,0.5806978322016321,43.5,0.07071067811865576,390.03666689383294,7.625743730203923,,,399.99999987543134,2.876708291844995e-06,0.5425,0.5560566440326397,0.35125,0.0
a43.25_x400_lp400,8,16,0.897277118306122,0.5789183209234365,43.3,0.033071891388305505,392.1850447333736,7.838118316387919,,,400.0000025326442,1.810456316135222e-06,0.53925,0.5574664184687299,0.35468750000000004,0.0
a8.00_x400_lp1850,8,12,0.8954237185135631,0.5776791230500724,8.1,0.04841229182759254,1864.1799703676147,10.297269599660158,,,400.00000147970843,7.1431553957766154e-06,0.3666534154646037,0.8882429118176028,0.99765625,0.375
a43.00_x400_lp400,8,24,0.894670640092282,0.5774072904720695,43.1,0.08569568250501426,394.0060154348015,8.181893837497812,,,399.9999975533408,3.246386386102819e-06,0.536,0.5594458094413912,0.35750000000000004,0.0
a42.75_x400_lp400,8,16,0.8921313155427874,0.5740557698173472,42.7,0.04841229182758996,395.84491438448026,7.649667504065228,,,400.0000008391013,4.016848219855641e-06,0.5265,0.5599653963469448,0.3615625,0.0
a8.50_x400_lp1800,8,14,0.8916144502777696,0.574837359115818,8.45,0.0829156197588847,1789.9771988861385,12.516771542965921,,,400.00000074554976,1.2275149445213822e-05,0.3467501780202712,0.9343116044834952,0.99671875,0.25
a6.00_x400_lp2550,9,9,0.890778075040687,0.5337160621957439,5.9,0.08314794192830952,2544.992755838354,10.200226531926305,,,400.00000735171955,9.98016312864783e-06,0.335946488913513,0.7349995609489572,0.9940277777777777,0.0
a32.75_x400_lp500,8,16,0.8901321434876072,0.572311431451704,32.75,0.04999999999999716,496.4344249076821,9.434303712775563,,,400.0000012079846,4.255820498597125e-06,0.47100000000000003,0.5790786290340821,0.5178125,0.0
a33.00_x400_lp500,8,22,0.8889212195730537,0.5718166668209022,33.0,0.0866025403784451,492.46028912669595,9.307171522236898,,,400.0000004353082,4.421483630296814e-06,0.47250000000000003,0.5661833364180415,0.5128125,0.0
a39.25_x400_lp400,8,15,0.8881106386106539,0.5702402558270616,39.25,0.04999999999999716,410.0530006844313,9.036937731263077,,,400.00000056366514,3.1859238925859432e-06,0.50625,0.5196551165412342,0.39812499999999995,0.0
a9.00_x400_lp1700,8,15,0.8875008401001387,0.5707686218851444,8.95,0.0829156197588847,1692.0166424652864,12.87575511862459,,,399.9999988818866,5.5676645295975416e-06,0.33797393572424933,0.8888234553895281,0.9964062499999999,0.0
a7.25_x400_lp2050,8,8,0.8849723573095059,0.5669148842937501,7.3,0.03307189138830727,2054.634914975545,10.248713251825036,,,399.9999988240818,1.0066341143459323e-05,0.37183405271156555,0.7678575079139714,0.995,0.0
a30.75_x400_lp500,8,15,0.8829554426652274,0.565237969593871,30.7,0.0484122918275934,507.11150194808147,10.514248736734364,,,400.0000015324498,3.7760200297876526e-06,0.4575,0.5361593918774195,0.546875,0.0
a34.50_x400_lp450,8,23,0.8820504607202717,0.5647402842220626,34.6,0.07071067811865575,456.5058245420887,10.204879515342098,,,400.00000041684734,3.794896516713929e-06,0.46349999999999997,0.5188556844412529,0.4728125,0.0
a26.50_x400_lp600,8,24,0.8820172063117985,0.5654048556893437,26.5,0.10000000000000142,601.5374571443206,11.101195020361317,,,400.00000120998766,6.322252443959663e-06,0.40375,0.5818471137868739,0.6668750000000001,0.0
a46.00_x400_lp350,8,24,0.8817113348001723,0.5634026058460909,45.9,0.03307189138830785,360.70224170069946,8.238665745219482,,,400.00000201655496,1.7235825876892326e-06,0.55525,0.5500932737858812,0.3153125,0.0
a26.75_x400_lp600,8,15,0.8814832066653611,0.5634592917795693,26.7,0.03307189138830785,594.8596965982947,10.51717829153715,,,400.0000021332636,6.027767187186546e-06,0.4005,0.5898358355913853,0.6609375,0.0
a29.25_x400_lp550,8,16,0.8808307575518685,0.5631218210449689,29.25,0.05000000000000071,547.5401089162112,10.328507944804038,,,400.0000016753419,5.249576883314859e-06,0.42274999999999996,0.5491364208993759,0.5940624999999999,0.0
a29.50_x400_lp550,8,23,0.8804005328762037,0.5632008291420365,29.5,0.07806247497998109,542.5323133571294,9.912374129866231,,,399.99999843362815,5.534477763833984e-06,0.42700000000000005,0.5452665828407285,0.5884375000000001,0.0
a6.75_x400_lp2200,8,8,0.8743571756649854,0.5561302481829269,6.8,0.03307189138830727,2208.9560553093743,8.893077521403217,,,399.999997408832,1.3085836565906054e-05,0.36663724580242757,0.7302332374514644,0.99703125,0.0
a56.75_x400_lp300,11,21,0.8687004922631671,0.4307863930074115,56.7,0.048104569292080734,310.5758444165432,8.990474867222533,,,399.9999990139312,2.9403441350894913e-06,0.5619999999999999,0.510885066243326,0.21670454545454546,0.0
a57.00_x400_lp300,11,33,0.8670120264535487,0.4298396529773374,56.9,0.08624393618641157,309.51988158010465,8.821982400482542,,,400.00000001312026,2.209897025544838e-06,0.5649090909090909,0.5023945613073046,0.21420454545454543,0.0
a37.00_x400_lp450,8,24,0.8665372264667512,0.5490343382287891,36.9,0.06959705453537626,447.07562124855383,8.84136537064285,,,399.9999973270019,3.486917606968391e-06,0.4435,0.5329867645757816,0.443125,0.0
