frame0,stage,kind,unit,n,matlab_mean,python_mean,bias_py_minus_mat,mae,rmse,max_abs,corr,dice,jaccard,different_pixels
2000,fas_filt,numeric,Frangi response,396772,0.06909865775227911,0.06821512213119167,-0.0008835356210874474,0.000982681641744293,0.0021826717191972497,0.07663332081440408,0.999950745738043,,,
2000,Emask_radius,numeric,px,2,236.0,241.5,5.5,5.5,7.7781745930520225,11.0,1.0,,,
2000,alpha_full_python,numeric,deg,1,33.5,33.5,0.0,0.0,0.0,0.0,,,,
2000,alphas_full_python,numeric,deg,10,25.65,27.7,2.05,7.55,12.170661444638085,24.5,0.3854066867436843,,,
2000,weights_full_python,numeric,votes,10,247.4,243.2,-4.2,4.2,5.830951894845301,14.0,0.946515173365383,,,
2000,h_by_angle_full_python,numeric,votes,111,214.52252252252254,208.38738738738738,-6.135135135135135,8.477477477477477,10.093705111745779,22.0,0.916515033382024,,,
2250,apo_thres,binary,fraction/pixels,396772,0.8601136168882885,0.29083453469498854,-0.5692790821932999,0.5692790821932999,0.7545058529880997,225874.0,,0.5053825131825588,0.33813501958865294,225874.0
2250,apo_super,binary,fraction/pixels,396772,0.11025223554081437,0.036615486979928016,-0.07363674856088635,0.07363674856088635,0.27136091936917955,29217.0,,0.49861857120793507,0.33210652646016686,29217.0
2250,apo_deep,binary,fraction/pixels,396772,0.11657324609599468,0.04662123335316,-0.06995201274283468,0.06995201274283468,0.26448442816701834,27755.0,,0.5713579713054625,0.39993081529846713,27755.0
2250,fas_thres_raw,binary,fraction/pixels,396772,0.1861749316988094,0.18773250128537297,0.0015575695865635841,0.006114342745959896,0.0781942628711333,2426.0,,0.9836474426379789,0.9678210927033731,2426.0
2250,fas_thres,binary,fraction/pixels,396772,0.1861749316988094,0.18773250128537297,0.0015575695865635841,0.006114342745959896,0.0781942628711333,2426.0,,0.9836474426379789,0.9678210927033731,2426.0
2250,Emask,binary,fraction/pixels,396772,0.3308751625618743,0.3646174629258113,0.033742300363936995,0.0382839514885123,0.19566285158024324,15190.0,,0.944954194932452,0.8956522933826105,15190.0
2250,fascicle_masked,binary,fraction/pixels,396772,0.061299688486082686,0.06546076840099604,0.0041610799149133584,0.006343693607411814,0.07964730759675316,2517.0,,0.9499552639427379,0.9046807543740059,2517.0
2250,super_vec,numeric,px,10,67.1,44.5,-22.6,22.6,23.664319132398465,32.0,0.5927268062616806,,,
2250,deep_vec,numeric,px,10,304.1,306.0,1.9,4.9,6.0909769331364245,15.0,0.6912976326544994,,,
2250,fas_filt,numeric,Frangi response,396772,0.07231625341139612,0.07144656685407565,-0.0008696865573204797,0.000970770833434096,0.002165887065937444,0.057979039570604796,0.9999543229297047,,,
2250,Emask_radius,numeric,px,2,235.75,241.75,6.0,6.0,8.48528137423857,12.0,1.0,,,
2250,alpha_full_python,numeric,deg,1,30.5,25.0,-5.5,5.5,5.5,5.5,,,,
2250,alphas_full_python,numeric,deg,10,28.75,25.35,-3.4,8.5,10.566456359631644,18.0,0.21931871305222025,,,
2250,weights_full_python,numeric,votes,10,257.9,253.1,-4.8,4.8,5.744562646538029,12.0,0.9696038341485748,,,
2250,h_by_angle_full_python,numeric,votes,111,224.63963963963963,219.92792792792793,-4.711711711711712,7.396396396396397,8.841446214911402,19.0,0.9445798819301724,,,
2500,apo_thres,binary,fraction/pixels,396772,0.8681887834827055,0.2939547145463894,-0.5742340689363161,0.5742340689363161,0.7577823361205486,227840.0,,0.5058836796745217,0.33858386578919103,227840.0
2500,apo_super,binary,fraction/pixels,396772,0.1099825592531731,0.03749256499954634,-0.07248999425362676,0.07248999425362677,0.26923965951105117,28762.0,,0.5084595139624705,0.3408955497502177,28762.0
2500,apo_deep,binary,fraction/pixels,396772,0.11558527315435566,0.044514229834766564,-0.07107104331958909,0.07107104331958908,0.2665915289719257,28199.0,,0.5560820490216142,0.38512025468262795,28199.0
2500,fas_thres_raw,binary,fraction/pixels,396772,0.18725363684937446,0.18707469277065922,-0.00017894407871524298,0.0071754055225671165,0.08470776542069279,2847.0,,0.980831251725322,0.9623835634537887,2847.0
2500,fas_thres,binary,fraction/pixels,396772,0.18725363684937446,0.18707469277065922,-0.00017894407871524298,0.0071754055225671165,0.08470776542069279,2847.0,,0.980831251725322,0.9623835634537887,2847.0
2500,Emask,binary,fraction/pixels,396772,0.33231175586986983,0.3646174629258113,0.03230570705594149,0.03425644954785116,0.1850849792604769,13592.0,,0.9508465872516473,0.9062989031897806,13592.0
2500,fascicle_masked,binary,fraction/pixels,396772,0.0611535088161463,0.06538011754861735,0.004226608732471049,0.005980764771707681,0.07733540438704437,2373.0,,0.9527337914550343,0.9097341093232911,2373.0
2500,super_vec,numeric,px,10,65.1,46.0,-19.1,22.9,23.14519388555646,28.0,0.5423261445466405,,,
2500,deep_vec,numeric,px,10,302.9,307.2,4.3,5.1,5.338539126015656,8.0,0.8782293372098348,,,
2500,fas_filt,numeric,Frangi response,396772,0.0718165429160008,0.07096951378734373,-0.0008470291286570657,0.0009554138980224404,0.0021303180736694863,0.08659418944337618,0.9999551565897963,,,
2500,Emask_radius,numeric,px,2,236.0,241.75,5.75,5.75,8.131727983645296,11.5,1.0,,,
2500,alpha_full_python,numeric,deg,1,32.0,32.0,0.0,0.0,0.0,0.0,,,,
2500,alphas_full_python,numeric,deg,10,28.8,26.9,-1.9,7.8,11.3754120804479,30.5,0.08439166344128408,,,
2500,weights_full_python,numeric,votes,10,264.5,257.9,-6.6,6.6,7.127411872482185,11.0,0.9775127061011556,,,
2500,h_by_angle_full_python,numeric,votes,111,226.45945945945945,219.88288288288288,-6.576576576576577,8.522522522522523,10.389703843033542,25.0,0.9458700618494409,,,
2665,apo_thres,binary,fraction/pixels,396772,0.9054393959251157,0.32537326222616514,-0.5800661336989505,0.5800661336989505,0.7616207282492714,230154.0,,0.5287128956162768,0.35935399286853553,230154.0
2665,apo_super,binary,fraction/pixels,396772,0.10837962356214652,0.03788825824402932,-0.0704913653181172,0.0704913653181172,0.2655021004024586,27969.0,,0.518066683897648,0.34958839123761687,27969.0
2665,apo_deep,binary,fraction/pixels,396772,0.12278084139001744,0.04142429405300777,-0.08135654733700967,0.08135654733700967,0.2852306914359142,32280.0,,0.5045432220039293,0.33738402167665654,32280.0
2665,fas_thres_raw,binary,fraction/pixels,396772,0.22917443771233859,0.23428820582097526,0.005113768108636674,0.006378978355327493,0.07986850665517349,2531.0,,0.986236262092893,0.97284626113078,2531.0
2665,fas_thres,binary,fraction/pixels,396772,0.22917443771233859,0.23428820582097526,0.005113768108636674,0.006378978355327493,0.07986850665517349,2531.0,,0.986236262092893,0.97284626113078,2531.0
2665,Emask,binary,fraction/pixels,396772,0.3183339550169871,0.38426098615829746,0.06592703114131038,0.06593207181958405,0.2567724124971062,26160.0,,0.9061591993399577,0.8284196372938052,26160.0
2665,fascicle_masked,binary,fraction/pixels,396772,0.06578337181051082,0.07618229108908894,0.010398919278578125,0.010983637958323671,0.10480285281576868,4358.0,,0.9226317284476637,0.8563754407935933,4358.0
2665,super_vec,numeric,px,10,69.0,45.6,-23.4,23.4,23.916521486202797,29.0,0.5837230970686628,,,
2665,deep_vec,numeric,px,10,297.0,321.2,24.2,24.2,26.69082239272518,42.0,-0.6127476689374636,,,
2665,fas_filt,numeric,Frangi response,396772,0.11672494671494066,0.11559524060256195,-0.0011297061123787312,0.0012442566948585587,0.0025257337521176104,0.06782226095756622,0.9999616368563774,,,
2665,Emask_radius,numeric,px,2,233.5,245.25,11.75,11.75,16.617009357883866,23.5,1.0,,,
2665,alpha_full_python,numeric,deg,1,21.0,20.0,-1.0,1.0,1.0,1.0,,,,
2665,alphas_full_python,numeric,deg,10,21.45,19.75,-1.7,2.2,3.626292872893749,10.0,0.2271195444187076,,,
2665,weights_full_python,numeric,votes,10,300.6,293.6,-7.0,8.0,8.637129152675673,13.0,0.9681999772489404,,,
2665,h_by_angle_full_python,numeric,votes,111,230.27927927927928,222.44144144144144,-7.837837837837838,10.91891891891892,12.570521787818436,27.0,0.961107761169881,,,
