cluster_id,frame_coverage,n_candidates,cluster_score,mean_score,median_alpha_deg,alpha_std_deg,median_length_px,length_std_px,median_length_mm,length_std_mm,median_x_mid,x_mid_std,mean_mask_support,mean_hough_score,mean_lateral_span_score,hough_peak_fraction
a13.50_x400_lp2000,8,8,0.9253813963741059,0.6055683335795083,13.6,0.0,2010.8961269500903,1.4954976432200642,,,400.00001230858055,4.77231946594439e-06,0.4111519607843137,0.7809106006402713,0.9953125,0.0
a16.25_x400_lp1600,8,16,0.9251321025364938,0.6066873164597308,16.2,0.04330127018922255,1623.1091039308876,5.513508155620824,,,400.0000023580962,6.240129262995175e-06,0.4078813892926357,0.9242971512036244,0.9965625,0.0
a11.00_x400_lp2700,8,8,0.9248583636727756,0.6051965382713265,10.9,0.0,2681.6422797663727,2.7053967884068935,,,400.0000233671552,1.616245657348073e-05,0.4268092105263158,0.659745681764244,0.9971875,0.0
a28.00_x400_lp900,8,24,0.9229987189064247,0.6037881404406379,28.1,0.03307189138830785,877.4908818409374,1.023869651575613,,,399.9999990243398,4.7652365494321325e-06,0.40475000000000005,0.6660128088127588,0.969375,0.0
a17.25_x400_lp1500,8,16,0.9213503187281359,0.6028260524688605,17.2,0.04330127018922255,1512.0074870429225,4.8776666955216,,,400.00001076052945,7.894907770101253e-06,0.39267378280706156,0.9235192046232722,0.9965625,0.0
a10.75_x400_lp2750,8,8,0.9208974736380255,0.601253588272225,10.7,0.0,2749.8532070639176,2.8489170735961182,,,400.00002724129394,2.505367473513437e-05,0.42145270270270274,0.7302889334580112,0.9959375,0.0
a17.50_x400_lp1500,8,16,0.9183558286121019,0.5998046802014152,17.5,0.04330127018922255,1481.820052291042,4.66260948423149,,,400.00000687555473,9.213869730413988e-06,0.39083455952112445,0.8644785347847752,0.99671875,0.0
a17.75_x400_lp1450,8,16,0.9180781995609588,0.5991018940761201,17.7,0.03307189138830785,1461.856578866913,2.8980534991617253,,,400.0000036006095,6.418951263497058e-06,0.38159516846635744,0.8534241130160678,0.996875,0.0
a16.50_x400_lp1600,8,24,0.9158812711990543,0.5988960341283093,16.6,0.0866025403784451,1577.0439092096067,10.261696973488228,,,400.0000016572903,9.979963499774641e-06,0.4006337412587413,0.9082243396991538,0.99625,0.0
a10.50_x400_lp2800,8,15,0.9153364703868637,0.5983584356909779,10.6,0.04330127018922178,2785.289661987122,17.247519202638617,,,400.0000136547465,2.9616836206194036e-05,0.4184146689497717,0.7302889334580112,0.995625,0.0
a18.00_x400_lp1450,8,18,0.9147112581948986,0.5971283653447244,18.0,0.07806247497998109,1433.8721332770647,6.846861201809925,,,400.0000018266574,6.01174285601876e-06,0.39751906712570495,0.7358930718600569,0.9984375000000001,0.0
a29.50_x400_lp850,8,24,0.907257102048442,0.5892926948621945,29.4,0.08569568250501428,836.9907551695006,2.5734333092170343,,,399.99999832503374,6.0445949093198775e-06,0.3875,0.6434038972438909,0.9109375,0.0
a29.75_x400_lp850,8,16,0.9056453401772364,0.5867929755672325,29.7,0.0484122918275934,828.3098887210303,1.4351164275542414,,,400.00000040368195,4.665739406323958e-06,0.3885,0.6438595113446508,0.8993749999999999,0.0
a10.50_x400_lp2850,8,9,0.8941072873949008,0.5761362770727422,10.4,0.03307189138830727,2859.001653206628,10.940414800601861,,,400.00003906313054,3.149874337027359e-05,0.3673342136150235,0.7302889334580113,0.9946875,0.0
a10.25_x400_lp2900,8,8,0.8896676924577638,0.5700642184966145,10.3,0.0,2897.3681323359715,3.1722083108065284,,,400.00005576517515,2.0245887485149925e-05,0.3508928571428571,0.7302889334580112,0.9934375,0.0
a10.25_x400_lp2950,8,8,0.8787108555421334,0.5591185488163087,10.2,0.0,2936.7836820195907,3.2615461934028946,,,400.0000301629776,3.133654403104969e-05,0.34057971014492755,0.6575319400288726,0.993125,0.0
a10.00_x400_lp3000,8,14,0.873017835546768,0.5563788640915079,10.0,0.04841229182759254,3013.7894254644934,19.14226166550457,,,399.99999552535013,2.8738381990849567e-05,0.3311704345917471,0.6575319400288726,0.9921875,0.0
