matlab_row,python_frame,time_s,python_time_s,matlab_FL_mm,matlab_ANG_deg,matlab_PEN_deg,python_normal_FL_mm,python_normal_ANG_deg,python_normal_PEN_deg,python_adaptive_FL_mm,python_adaptive_ANG_deg,python_adaptive_PEN_deg,combined_confidence,r_scale,r_scale_theta,r_scale_length,delta_normal_FL_mm,delta_normal_ANG_deg,delta_normal_PEN_deg,delta_adaptive_FL_mm,delta_adaptive_ANG_deg,delta_adaptive_PEN_deg,delta_adaptive_minus_normal_FL_mm,delta_adaptive_minus_normal_ANG_deg,delta_adaptive_minus_normal_PEN_deg
1538,1539,46.15936804716993,46.15938334183138,53.92422405366199,25.191517120195865,26.228652106715195,52.003010918382756,26.0579959237011,27.087074704182726,52.02257011254095,26.047224558182393,27.07630333866402,0.8190837270907438,2.0005520332065707,1.9491592424345625,0.5310821027576176,-1.9212131352792312,0.8664788035052347,0.8584225974675306,-1.9016539411210402,0.8557074379865277,0.8476512319488236,0.019559194158190962,-0.010771365518706943,-0.010771365518706943
1539,1540,46.18936113881851,46.18937644341801,54.29404552963067,24.958373005409396,26.048742364377528,52.13355311535538,26.013226033535318,27.08885286043119,52.15327876743286,26.00242006834077,27.07804689523664,0.8544010710719806,1.5833577179578486,1.711097227372477,0.5168572049056177,-2.1604924142752893,1.0548530281259225,1.0401104960536607,-2.1407667621978135,1.044047062931373,1.029304530859111,0.019725652077475786,-0.010805965194549572,-0.010805965194549572
1540,1541,46.21935423046709,46.219369545004646,54.39199641438538,24.925677823747716,26.053969358579636,52.4822352442466,25.869609642462365,26.94181040187965,52.50285514471226,25.858453349437013,26.9306541088543,0.8482516508041834,1.6527113629383747,1.6918276634585898,0.5276802457177854,-1.909761170138779,0.943931818714649,0.8878410433000141,-1.8891412696731251,0.9327755256892978,0.8766847502746629,0.020619900465653984,-0.01115629302535126,-0.01115629302535126
1541,1542,46.249347322115675,46.24936264659128,54.78614213620592,24.766081741880242,25.88803822734343,52.86307598177455,25.63793295037408,26.69572828623322,52.88566649314183,25.62588152604772,26.68367686190686,0.836069395337288,1.7942693676347483,1.833755000291719,0.5278626805784861,-1.9230661544313676,0.8718512084938368,0.80769005888979,-1.900475643064091,0.8597997841674783,0.7956386345634314,0.022590511367276633,-0.012051424326358529,-0.012051424326358529
1542,1543,46.27934041376426,46.27935574817792,55.20748737331625,24.533952432629775,25.656082583297025,52.81010348956174,25.537832096281505,26.596703800971454,52.83264280635649,25.52559216316729,26.584463867857238,0.9067364850094014,1.0553954027242782,1.1324387416419812,0.5062761947915577,-2.3973838837545074,1.0038796636517304,0.9406212176744297,-2.3748445669597587,0.9916397305375142,0.9283812845602135,0.022539316794748743,-0.012239933114216228,-0.012239933114216228
1543,1544,46.309333505412845,46.309348849764554,55.14930247681259,24.44293220643641,25.569352061981252,52.978292776847844,25.397176003317526,26.46308913667241,53.00161314430236,25.384563862109957,26.45047699546484,0.905394740500714,1.0674237809917986,1.1659428665762963,0.5143318149417122,-2.171009699964749,0.9542437968811157,0.8937370746911562,-2.1476893325102324,0.9416316556735467,0.8811249334835871,0.0233203674545166,-0.012612141207569039,-0.012612141207569039
1544,1545,46.33932659706143,46.33934195135119,55.31137919936257,24.33708345302837,25.464608503924428,53.182187867113974,25.230071325004445,26.33381714702972,53.20668487711667,25.21694151417978,26.320687336205054,0.8934821021766979,1.177904460735553,1.2508552276223224,0.5111240755233851,-2.1291913322485954,0.8929878719760751,0.8692086431052921,-2.104694322245898,0.8798580611514097,0.8560788322806268,0.02449701000269755,-0.013129810824665356,-0.013129810824665356
1545,1546,46.36931968871001,46.36933505293782,55.45353470285731,24.177211122453198,25.345900119797722,53.3628593413834,25.103317221819935,26.18568050740842,53.38810738177063,25.089875238012013,26.172238523600498,0.8497009094948175,1.636237556884495,1.7487676351287695,0.5080971886826803,-2.090675361473913,0.9261060993667378,0.8397803876106984,-2.0654273210866805,0.9126641155588153,0.8263384038027759,0.025248040387232606,-0.013441983807922497,-0.013441983807922497
1546,1547,46.39931278035859,46.39932815452446,55.631030822982765,24.045028155616333,25.21150906915473,53.46391214417532,25.051646290502703,26.110865926503294,53.489339405732856,25.03814978412234,26.09736942012293,0.8530739615938073,1.5982033509810987,1.7846378258216995,0.5125475374625363,-2.167118678807448,1.00661813488637,0.8993568573485646,-2.141691417249909,0.9931216285060067,0.8858603509682013,0.025427261557538827,-0.013496506380363371,-0.013496506380363371
1547,1548,46.42930587200718,46.429321256111095,55.68362325524361,24.0035259369625,25.17057112602825,53.53919498746787,25.00467057264646,26.09500114101749,53.564744458587434,24.991131769452153,26.081462337823183,0.8572856549740073,1.5513227307004427,1.6590297008417343,0.5006981972941693,-2.144428267775737,1.0011446356839606,0.924430014989241,-2.118878796656176,0.9876058324896526,0.910891211794933,0.025549471119560963,-0.013538803194308002,-0.013538803194308002
1548,1549,46.45929896365576,46.45931435769773,55.73392631209085,23.952390595281443,25.15785740571776,53.64680004700528,24.93417191043065,26.037667819504435,53.67262749215197,24.92054520318112,26.024041112254906,0.9564750848190585,0.677068582883273,0.7576071170693701,0.5065715087869888,-2.0871262650855726,0.9817813151492061,0.8798104137866751,-2.0612988199388838,0.9681546078996774,0.8661837065371465,0.025827445146688888,-0.013626707249528636,-0.013626707249528636
1549,1550,46.48929205530435,46.48930745928436,55.814632053602814,23.8844964191903,25.110248071913546,53.905304042654194,24.79785809054391,25.890516872876674,53.9320255466536,24.78391241143322,25.876571193765983,0.8371244515949201,1.7817946301833627,1.7704786269444632,0.508999988989925,-1.9093280109486201,0.9133616713536128,0.7802688009631282,-1.882606506949216,0.8994159922429219,0.7663231218524373,0.026721503999404206,-0.01394567911069089,-0.01394567911069089
1550,1551,46.519285146952924,46.519300560870995,56.03172450263283,23.7748763713929,24.997451211436974,54.05791257681579,24.65392903632079,25.776324253319615,54.085498088811086,24.639634274218935,25.76202949121776,0.8972483353870706,1.1422704051686057,1.1198205575471776,0.5097953286356574,-1.9738119258170386,0.8790526649278902,0.7788730418826404,-1.9462264138217407,0.8647579028260353,0.7645782797807854,0.027585511995297907,-0.014294762101854985,-0.014294762101854985
1551,1552,46.54927823860151,46.549293662457636,56.07315065922278,23.679413828660962,24.94127240715975,54.24553816223595,24.54487542065266,25.65212861024804,54.27375258097345,24.530377309745177,25.63763049934056,0.8553394775252461,1.5729010130031214,1.7194982875932752,0.5148690148729458,-1.8276124969868306,0.8654615919916964,0.7108562030882908,-1.7993980782493324,0.8509634810842144,0.6963580921808088,0.028214418737498193,-0.014498110907481987,-0.014498110907481987
1552,1553,46.579271330250094,46.57928676404427,56.192424651515196,23.609510670744648,24.864230092837314,54.426174269011554,24.470210726341634,25.53710103560411,54.45478265152237,24.455622285884232,25.522512595146708,0.8571130329172533,1.553230769720696,1.6885009535913618,0.5181304617206057,-1.7662503825036424,0.8607000555969861,0.6728709427667958,-1.7376419999928245,0.8461116151395842,0.6582825023093939,0.028608382510817876,-0.01458844045740193,-0.01458844045740193
1553,1554,46.60926442189868,46.6092798656309,56.50005034131693,23.488462804176383,24.70001563396632,54.523255446975035,24.436483669605565,25.493474870625647,54.55201877555321,24.421877104969667,25.47886830598975,0.8448711376907273,1.6914436927443233,1.7881545256578824,0.5164504018392682,-1.976794894341893,0.9480208654291822,0.7934592366593272,-1.9480315657637206,0.9334143007932845,0.7788526720234294,0.02876332857817232,-0.014606564635897712,-0.014606564635897712
1554,1555,46.639257513547264,46.639272967217536,56.60604025849141,23.455437875851842,24.638460588246165,54.76534470503696,24.319000675772827,25.34876685338665,54.79483954886047,24.304204232014854,25.333970409628677,0.8173989875047509,2.0215610533617188,2.073929672896579,0.5475089983018531,-1.8406955534544522,0.8635627999209845,0.7103062651404848,-1.8112007096309384,0.8487663561630114,0.6955098213825117,0.02949484382351386,-0.014796443757973066,-0.014796443757973066
1555,1556,46.66925060519584,46.66926606880418,56.903060314713265,23.349746768008007,24.491596788079733,55.034326459500186,24.07870792029169,25.161357418321842,55.065783396266966,24.06313950684418,25.14578900487433,0.8668841507221783,1.447063855820559,1.4333442928642637,0.5299308745654201,-1.8687338552130797,0.7289611522836843,0.6697606302421093,-1.8372769184462996,0.7133927388361734,0.6541922167945984,0.031456936766780075,-0.01556841344751092,-0.01556841344751092
1556,1557,46.69924369684443,46.69925917039081,57.048602950456335,23.154991226593967,24.36269101986012,55.43581675082677,23.766581450517805,24.919316866133016,55.47039346564757,23.749788707674128,24.90252412328934,0.8638796517917222,1.4793077432996884,1.489364610857122,0.5469103756530348,-1.6127861996295678,0.6115902239238373,0.5566258462728975,-1.5782094848087667,0.5947974810801604,0.5398331034292205,0.03457671482080116,-0.016792742843676933,-0.016792742843676933
1557,1558,46.72923678849301,46.729252271977444,57.495879682291246,22.852200926591504,24.129925041653447,56.018987889823215,23.437508001908725,24.63116960065588,56.057479530345155,23.419335732493778,24.612997331240933,0.8370662962073816,1.7824811965629597,1.7781396604142607,0.553667447014395,-1.476891792468031,0.5853070753172211,0.5012445590024335,-1.438400151946091,0.567134805902274,0.4830722895874864,0.038491640521939985,-0.018172269414947095,-0.018172269414947095
1558,1559,46.759229880141596,46.75924537356408,57.80886575537108,22.570225064508588,24.0133068766895,56.411254196766414,23.264381528496415,24.421462220971307,56.451268948348755,23.245797239099176,24.402877931574068,0.8766254484679448,1.3450316820472774,1.3997321329291095,0.555343781670676,-1.397611558604666,0.6941564639878273,0.40815534428180555,-1.3575968070223254,0.675572174590588,0.38957105488456634,0.04001475158234058,-0.018584289397239218,-0.018584289397239218
1559,1560,46.78922297179018,46.78923847515071,58.44095418678498,22.39769749435442,23.698721293442187,56.99075262020876,23.154663351191857,24.25534927411357,57.03207853497345,23.13589899978396,24.236584922705674,0.8193963556057605,1.9966642184729915,1.950770274808501,0.5628072132916533,-1.4502015665762187,0.7569658568374358,0.556627980671383,-1.4088756518115275,0.7382015054295401,0.5378636292634873,0.04132591476469116,-0.018764351407895674,-0.018764351407895674
1560,1561,46.81921606343876,46.81923157673735,59.13285768181193,22.306177891184447,23.475132013754603,57.97769516174307,23.052771233512516,24.088927772720126,58.02062604956006,23.033832473689074,24.069989012896684,0.8361820649425961,1.7929352687347513,1.7646107802325575,0.5679989746545042,-1.1551625200688562,0.7465933423280688,0.613795758965523,-1.11223163225187,0.727654582504627,0.5948569991420811,0.042930887816986285,-0.018938759823441842,-0.018938759823441842
1561,1562,46.849209155087344,46.849224678323985,60.123362046857395,22.22013501538726,23.310217807826135,58.40864636808012,22.877187733349643,23.988004056737623,58.45336006412521,22.857708404745722,23.9685247281337,0.8409775307566524,1.736580376923886,1.7898877247372293,0.5616326446652699,-1.7147156787772744,0.6570527179623831,0.6777862489114881,-1.6700019827321881,0.6375733893584616,0.6583069203075667,0.04471369604508624,-0.01947932860392143,-0.01947932860392143
1562,1563,46.87920224673593,46.87921777991062,60.60499229831732,22.04767599683776,23.158043313873225,59.09695605549926,22.69385636019942,23.77230484947819,59.14421238679786,22.673727820156955,23.752176309435725,0.8376203943411018,1.7759446490340647,1.7919890039398179,0.5724855070141434,-1.5080362428180578,0.6461803633616583,0.6142615356049639,-1.4607799115194595,0.6260518233191945,0.5941329955625001,0.0472563312985983,-0.020128540042463783,-0.020128540042463783
1563,1564,46.909195338384514,46.90921088149725,61.27899574914528,21.872966648642898,22.952015797161536,59.59816892820199,22.493000272864435,23.604639215821976,59.64821123389523,22.47206127653095,23.58370021948849,0.8503919854041133,1.6284099337570876,1.7770789508533207,0.5772124628544555,-1.6808268209432882,0.6200336242215378,0.6526234186604398,-1.630784515250049,0.5990946278880536,0.6316844223269555,0.050042305693239086,-0.020938996333484283,-0.020938996333484283
1564,1565,46.9391884300331,46.93920398308389,61.80914174090895,21.66945491495626,22.764980146487673,60.35549340071405,22.2569631299574,23.493642571247335,60.40910848812287,22.234815516625986,23.471494957915922,0.870239542319431,1.4114821422477033,1.4811176758014697,0.5977662021835556,-1.4536483401948956,0.5875082150011401,0.728662424759662,-1.4000332527860806,0.5653606016697275,0.7065148114282493,0.05361508740881504,-0.022147613331412686,-0.022147613331412686
1565,1566,46.969181521681676,46.969197084670526,62.47812323072332,21.45719715355658,22.629382598647712,60.840282838900805,22.112234517223015,23.394361826385136,60.89588537399251,22.089594263857464,23.371721573019585,0.8503948073581644,1.6283780072659517,1.6806741159367713,0.5651935711826078,-1.6378403918225146,0.655037363666434,0.7649792277374239,-1.5822378567308064,0.6323971103008823,0.7423389743718722,0.055602535091708205,-0.022640253365551644,-0.022640253365551644
1566,1567,46.99917461333026,46.99919018625716,63.10902232972926,21.27946448016295,22.524344341377756,61.0521075671203,21.945598716275214,23.35148854064451,61.110062859819074,21.922290613585574,23.32818043795487,0.9198563555099739,0.9424235570749848,1.0490608040801614,0.534296251099849,-2.0569147626089546,0.6661342361122635,0.8271441992667548,-1.998959469910183,0.6428261334226235,0.8038360965771147,0.05795529269877164,-0.02330810268964001,-0.02330810268964001
1567,1568,47.029167704978846,47.02918328784379,63.4654434397991,21.12103730007633,22.485308923002197,61.75418717745171,21.68460957024749,23.171353498709635,61.817073923001004,21.659733440035467,23.146477368497614,0.9200868399460777,0.9405163866196161,1.0399557154511543,0.5465287526925429,-1.7112562623473906,0.5635722701711572,0.686044575707438,-1.6483695167980983,0.5386961399591357,0.6611684454954165,0.0628867455492923,-0.024876130212021508,-0.024876130212021508
1568,1569,47.05916079662743,47.05917638943043,63.87289381559848,20.893557225477863,22.33285402652781,62.32076556271828,21.45221545195173,23.20700553533277,62.38527622475984,21.426073795514384,23.180863878895423,0.9695934903355772,0.6033914122405831,0.6750703529925118,0.5300592861692849,-1.5521282528802018,0.5586582264738666,0.8741515088049603,-1.4876175908386386,0.5325165700365204,0.8480098523676141,0.0645106620415632,-0.026141656437346228,-0.026141656437346228
1569,1570,47.089153888276016,47.08916949101707,64.33250308382884,20.648738505814325,22.44427438481749,62.85457747598784,21.234847211239128,23.143083268174962,62.92111481573261,21.207614360075468,23.115850417011302,0.9695354166538908,0.6036877559862905,0.6488171987328324,0.5397189850016028,-1.4779256078410015,0.5861087054248024,0.6988088833574722,-1.411388268096232,0.5588758542611423,0.671576032193812,0.0665373397447695,-0.027232851163660143,-0.027232851163660143
1570,1571,47.119146979924594,47.1191625926037,64.76899041293568,20.455401757537846,22.412619914228053,63.140567799121214,21.088066338256994,23.044376871301324,63.209138395533635,21.06032356751328,23.01663410055761,0.9212960313883041,0.9305559144172444,1.0049866090422803,0.5239496179608071,-1.6284226138144646,0.6326645807191476,0.6317569570732715,-1.5598520174020436,0.6049218099754334,0.6040141863295574,0.06857059641242103,-0.027742770743714118,-0.027742770743714118
1571,1572,47.14914007157318,47.149155694190334,65.26737645506834,20.3055122430769,22.283997026528887,63.41466913879236,21.015419696819237,23.009635815590542,63.483904265043556,20.98754659559779,22.981762714369097,0.8569361077330279,1.5551875687541306,1.6863803423816301,0.524602701933726,-1.852707316275982,0.7099074537423355,0.7256387890616551,-1.7834721900247885,0.6820343525208905,0.6977656878402101,0.06923512625119344,-0.02787310122144504,-0.02787310122144504
1572,1573,47.17913316322176,47.17914879577697,65.72498299713179,20.184160329673098,22.200856822828438,63.78255339533902,20.956800692526997,23.022940420915802,63.8514665772084,20.928839605815256,22.99497933420406,0.8547152160130034,1.5798534232382486,1.7590187543766962,0.5283405604022615,-1.9424296017927674,0.7726403628538989,0.8220835980873638,-1.8735164199233907,0.7446792761421577,0.7941225113756225,0.06891318186937667,-0.027961086711741245,-0.027961086711741245
1573,1574,47.20912625487035,47.20914189736361,66.05485359917837,20.1121533365543,22.209063664483644,64.01196376571424,20.941303372722643,22.995319061456485,64.08097728860699,20.913336158892093,22.967351847625935,0.8557645682049357,1.5681753456648593,1.7451215455920503,0.524176515413765,-2.0428898334641303,0.8291500361683433,0.786255396972841,-1.9738763105713844,0.8011828223377933,0.758288183142291,0.06901352289274598,-0.02796721383055001,-0.02796721383055001
1574,1575,47.23911934651893,47.23913499895024,66.32054028277327,20.06657593547191,22.15319277587534,64.02666190983017,20.933792594795932,22.95928264166119,64.0967317717162,20.905823897639323,22.93131394450458,0.9655119216765079,0.6248930022569454,0.7354443342566264,0.5217335282946673,-2.293878372943098,0.867216659324022,0.8060898657858502,-2.2238085110570722,0.8392479621674127,0.7781211686292409,0.07006986188602582,-0.027968697156609323,-0.027968697156609323
1575,1576,47.26911243816751,47.269128100536875,66.41490938238431,20.05108830011079,22.1122361067999,64.15490332482443,20.947454673686764,22.95124751112982,64.22496855812146,20.919480859755822,22.92327369719888,0.971725038538746,0.5927123616287393,0.6472435416964447,0.5047065374272017,-2.2600060575598775,0.8963663735759724,0.8390114043299199,-2.189940824262848,0.8683925596450308,0.8110375903989784,0.0700652332970293,-0.02797381393094156,-0.02797381393094156
1576,1577,47.299105529816096,47.29912120212351,66.5508104273992,20.06597606940913,22.125469671618255,64.2748132116166,20.962258931115798,22.951601828537946,64.3448107033447,20.93427885563173,22.92362175305388,0.9683769810246724,0.6096578191131101,0.7198075788172188,0.5103150253486435,-2.2759972157825956,0.8962828617066698,0.8261321569196909,-2.205999724054493,0.8683027862226034,0.7981520814356244,0.06999749172810255,-0.027980075484066447,-0.027980075484066447
1577,1578,47.32909862146468,47.32911430371014,66.72125646561594,20.066094663894187,22.119762707405027,64.33069358032752,20.980613879371532,22.973030460198686,64.40043110692275,20.95262431629274,22.945040897119895,0.9692782035504305,0.6050036806336853,0.7126009088414689,0.5089415342046071,-2.3905628852884178,0.9145192154773447,0.8532677527936592,-2.3208253586931846,0.8865296523985542,0.8252781897148687,0.06973752659523313,-0.027989563078790525,-0.027989563078790525
1578,1579,47.359091713113266,47.35910740529678,66.75251529794272,20.069119690599408,22.096289989020796,64.38483761550297,20.99369259451035,22.984284646953284,64.45446349959204,20.96569808862202,22.956290141064954,0.9704801730403316,0.5989020565799099,0.6568323666514344,0.5009301036190865,-2.367677682439748,0.924572903910942,0.887994657932488,-2.2980517983506843,0.8965783980226121,0.860000152044158,0.06962588408906356,-0.027994505888329968,-0.027994505888329968
1579,1580,47.38908480476185,47.389100506883416,66.8721688381686,20.075831537911252,22.086244927632087,64.45377161225235,21.001673882184605,22.972586654168197,64.52354972085779,20.97367747664387,22.944590248627463,0.9702069423760574,0.6002783608250096,0.6597085545843988,0.5004578796154907,-2.4183972259162516,0.9258423442733523,0.8863417265361093,-2.348619117310818,0.897845938732619,0.858345320995376,0.06977810860543343,-0.02799640554073335,-0.02799640554073335
1580,1581,47.41907789641043,47.41909360847005,66.96923184359589,20.077192924986548,22.080030650902934,64.48403623162793,21.00491985929912,22.981848669592182,64.5537210297333,20.976923453758417,22.953852264051477,0.9721151128924065,0.5908004387895387,0.6483205939163742,0.5003158344512082,-2.485195611967967,0.9277269343125738,0.9018180186892479,-2.4155108138625963,0.8997305287718689,0.873821613148543,0.06968479810537076,-0.027996405540704927,-0.027996405540704927
1581,1582,47.44907098805901,47.44908671005668,67.05458077474802,20.072726459366255,22.071628985949815,64.51045645911246,21.004883913454847,22.98502020886707,64.58009779921514,20.976887507914114,22.957023803326337,0.973348678997829,0.5848423563194812,0.6388027195991527,0.5002066893336811,-2.544124315635557,0.9321574540885926,0.9133912229172552,-2.4744829755328794,0.9041610485478593,0.8853948173765218,0.06964134010267742,-0.02799640554073335,-0.02799640554073335
1582,1583,47.4790640797076,47.479079811643324,67.12180247754245,20.067649288553167,22.067930728743935,64.53611544553284,21.00149774442221,22.982759883898865,64.6057824349624,20.973501338881476,22.95476347835813,0.9721602252030788,0.5905801818227068,0.6687957761998791,0.5020368519412082,-2.585687032009602,0.9338484558690432,0.9148291551549299,-2.5160200425800383,0.9058520503283098,0.8868327496141966,0.06966698942956384,-0.02799640554073335,-0.02799640554073335
1583,1584,47.50905717135618,47.50907291322996,67.18170058946829,20.062441835337594,22.0582389504683,64.56921419258984,20.99653483501774,22.976054378470423,64.63893823269564,20.968538429477007,22.94805797292969,0.9737287185626813,0.5830341026807451,0.6354575921434804,0.5004378265686814,-2.6124863968784524,0.9340929996801464,0.9178154280021218,-2.5427623567726556,0.906096594139413,0.8898190224613884,0.0697240401057968,-0.02799640554073335,-0.02799640554073335
1584,1585,47.53905026300477,47.53906601481659,67.21938020535617,20.05291270213739,22.043426911605803,64.58374139634111,20.994223627019153,22.97174602146862,64.65349602576643,20.96622722147842,22.943749615927885,0.9723014646283491,0.5898917466859135,0.6677531125688403,0.50190886451898,-2.635638809015063,0.9413109248817619,0.9283191098628158,-2.5658841795897445,0.9133145193410286,0.9003227043220825,0.06975462942531863,-0.02799640554073335,-0.02799640554073335
1585,1586,47.569043354653346,47.569059116403224,67.22692542407115,20.049891159835624,22.035734432029187,64.59705798681382,20.99167620620554,22.96785712907254,64.66683675387544,20.963679800664806,22.939860723531808,0.9721401977243915,0.5906779422513857,0.6691022908766441,0.5018946642918222,-2.6298674372573316,0.9417850463699153,0.9321226970433543,-2.560088670195711,0.913788640829182,0.9041262915026209,0.06977876706162078,-0.02799640554073335,-0.02799640554073335
1586,1587,47.59903644630193,47.59905221798986,67.23480976609827,20.047177976554206,22.030475426775556,64.60814611965434,20.990251388904994,22.967485692337164,64.67792721807751,20.96225498336426,22.93948928679643,0.9724940872156627,0.5889556840703943,0.6662420703717737,0.5018298786040647,-2.62666364644393,0.9430734123507882,0.9370102655616073,-2.556882548020752,0.9150770068100549,0.9090138600208739,0.06978109842317792,-0.02799640554073335,-0.02799640554073335
1587,1588,47.629029537950515,47.6290453195765,67.25291717136909,20.043606466526718,22.0229599842759,64.62406269492602,20.987208317776123,22.9656956849947,64.6938437515677,20.95921191223539,22.937699279453966,0.9748451494590124,0.5777977833927339,0.6276045834455954,0.5000708883138554,-2.628854476443067,0.9436018512494044,0.9427357007187993,-2.5590734198013934,0.9156054457086711,0.914739295178066,0.06978105664167344,-0.02799640554073335,-0.02799640554073335
1588,1589,47.6590226295991,47.65903842116313,67.27444913889514,20.038644220178792,22.0134356760898,64.63269923710665,20.98450080364921,22.96700876264873,64.7024664630966,20.95650439810848,22.939012357108,0.9742735797708562,0.580464376503065,0.6319094972441069,0.5000907835180398,-2.6417499017884865,0.9458565834704196,0.9535730865589329,-2.5719826757985373,0.9178601779296862,0.9255766810181996,0.06976722598994911,-0.02799640554073335,-0.02799640554073335
1589,1590,47.689015721247685,47.689031522749765,67.30672737093577,20.035154167724773,22.005450021613587,64.65525535364779,20.979622905252768,22.95970582327584,64.72508278783397,20.951626499712063,22.931709417735135,0.9739538847089879,0.5819688890988338,0.6344041134292421,0.500076812783927,-2.651472017287986,0.9444687375279948,0.9542558016622529,-2.581644583101806,0.9164723319872898,0.926259396121548,0.06982743418618043,-0.027996405540704927,-0.027996405540704927
1590,1591,47.71900881289626,47.7190246243364,67.32502806125476,20.030616966806416,21.995146830065632,64.66908200816411,20.975567542596252,22.95674080741955,64.7389177585729,20.947571137055547,22.928744401878845,0.9732685001704234,0.5852255084913904,0.6399581376738216,0.5000100286552792,-2.655946053090645,0.9449505757898358,0.9615939773539175,-2.5861103026818597,0.9169541702491308,0.9335975718132126,0.0698357504087852,-0.027996405540704927,-0.027996405540704927
1591,1592,47.74900190454485,47.74901772592304,67.3443909445865,20.025085917314946,21.984583743950317,64.68039120201695,20.97226637405535,22.95405871760653,64.75023288231544,20.944269968514618,22.926062312065795,0.9726815426958589,0.5880478726797955,0.6445493419129169,0.5000138418372461,-2.663999742569544,0.947180456740405,0.9694749736562116,-2.594158062271049,0.9191840511996716,0.9414785681154783,0.06984168029849513,-0.02799640554073335,-0.02799640554073335
1592,1593,47.77899499619343,47.77901082750967,67.36066524197886,20.01965638402922,21.977630460235268,64.69258158769061,20.968561600665055,22.95132373510583,64.76243154391527,20.94056519512432,22.923327329565097,0.9720679384479213,0.5910309545905368,0.6492431776688609,0.5000624104561391,-2.668083654288253,0.9489052166358363,0.9736932748705627,-2.598233698063595,0.9209088110951029,0.9456968693298293,0.06984995622465817,-0.02799640554073335,-0.02799640554073335
1593,1594,47.80898808784202,47.809003929096306,67.37232135102444,20.01589136932126,21.972448471339263,64.7042375597243,20.96505324359248,22.948481377468198,64.77409675743208,20.937056838051745,22.920484971927465,0.9714664479834205,0.5939871258598631,0.6541054729016418,0.5000503938190087,-2.668083791300134,0.9491618742712191,0.9760329061289355,-2.598224593592363,0.9211654687304858,0.9480365005882021,0.06985919770777116,-0.02799640554073335,-0.02799640554073335
1594,1595,47.8389811794906,47.83899703068294,67.38611383397313,20.01249827489427,21.967889568049106,64.7175214277769,20.959193856077547,22.94553892513042,64.7873964032952,20.931196480805426,22.9175415498583,0.971825051396667,0.5922208901942995,0.6512399808854096,0.5000451897302188,-2.6685924061962254,0.9466955811832776,0.9776493570813152,-2.5987174306779224,0.9186982059111557,0.9496519818091933,0.06987497551830302,-0.02799737527212187,-0.02799737527212187
1595,1596,47.86897427113918,47.86899013226957,67.41662921698658,20.007833161198427,21.963522061280784,64.73143574446264,20.954697556218434,22.943599835219743,64.80130584640276,20.926700180946284,22.915602459947593,0.9712261321785914,0.595176992575559,0.656208614027734,0.5000102515129075,-2.6851934725239346,0.9468643950200075,0.9800777739389588,-2.6153233705838232,0.9188670197478572,0.9520803986668085,0.06987010194011134,-0.027997375272150293,-0.027997375272150293
1596,1597,47.898967362787765,47.898983233856214,67.4495308872403,20.003029936630742,21.957467731235354,64.74244632479981,20.951477345916544,22.942960300226588,64.81230625799488,20.923479970644422,22.914962924954466,0.9712793804649068,0.5949129161727276,0.6554951809184844,0.5000917317268014,-2.7070845624404853,0.9484474092858015,0.9854925689912335,-2.6372246292454236,0.9204500340136796,0.9574951937191116,0.06985993319506179,-0.02799737527212187,-0.02799737527212187
1597,1598,47.92896045443635,47.92897633544285,67.47957508035284,19.998308766484207,21.952311548877805,64.75543784594433,20.947394961634814,22.940740382539303,64.82529756595291,20.919397586362663,22.912743007267153,0.9710198154083528,0.5962024943202155,0.6576844410087941,0.5000617589289702,-2.7241372344085164,0.9490861951506062,0.9884288336614979,-2.6542775143999364,0.9210888198784559,0.9604314583893476,0.06985972000857998,-0.027997375272150293,-0.027997375272150293
1598,1599,47.958953546084935,47.95896943702948,67.50943249059038,19.99373222715494,21.946632848403862,64.76929830256192,20.94368457234387,22.93970136055441,64.83914500610952,20.915687197071748,22.911703985282287,0.9710300506032244,0.5961515337580744,0.6577163485189426,0.5000282939669056,-2.7401341880284633,0.9499523451889296,0.9930685121505469,-2.670287484480866,0.9219549699168077,0.965071136878425,0.06984670354759714,-0.02799737527212187,-0.02799737527212187
1599,1600,47.98894663773352,47.988962538616114,67.53712159561641,19.988843613783636,21.94159594174745,64.7771753907809,20.94045311988873,22.93922353047131,64.84700936314316,20.91245574461658,22.91122615519916,0.9716791979142675,0.5929379170904407,0.6526198756225481,0.5000010338520786,-2.759946204835515,0.9516095061050933,0.9976275887238586,-2.690112232473254,0.923612130832943,0.9696302134517083,0.06983397236226097,-0.027997375272150293,-0.027997375272150293
1600,1601,48.0189397293821,48.018955640202755,67.5547887798191,19.9855915738696,21.941965470107554,64.78564358800222,20.938376768323877,22.939293335755707,64.8554559352625,20.910379393051755,22.911295960483585,0.9719106564127119,0.591800912259528,0.6504643436358072,0.5000746074249719,-2.7691451918168895,0.9527851944542789,0.9973278656481526,-2.699332844556608,0.924787819182157,0.9693304903760307,0.06981234726028163,-0.02799737527212187,-0.02799737527212187
1601,1602,48.04893282103068,48.04894874178939,67.57121725144641,19.98353013035054,21.941931629788495,64.79503865977227,20.936197260248235,22.938707984062177,64.8648351108599,20.908199884976113,22.910710608790055,0.9721020397595714,0.5908643005497585,0.6492087874191703,0.5000037505570994,-2.776178591674139,0.9526671298976943,0.9967763542736812,-2.7063821405865127,0.9246697546255724,0.9687789790015593,0.06979645108762611,-0.02799737527212187,-0.02799737527212187
