Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,speckle_zncc,speckle_confidence,forward_backward_error,valid_patch_fraction,n_valid_patches,n_total_patches,motion_consistency,motion_spread_px,n_motion_points,feature_reliability,feature_peak_score,feature_peak_count_score,feature_mask_score,feature_mask_density,geometry_stability,geometry_alpha_score,geometry_pennation_score,geometry_length_score,geometry_angle_jump_deg,geometry_angle_jump_score,geometry_length_jump_px,geometry_length_jump_score,confidence_theta,confidence_length,combined_confidence,r_scale,r_scale_theta,r_scale_length,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length,detection_success,fixed_ANG_deg,fixed_PEN_deg,fixed_FL_px,fixed_FL_mm,delta_vs_fixed_ANG_deg,delta_vs_fixed_PEN_deg,delta_vs_fixed_FL_px,delta_vs_fixed_FL_mm
365,14.6,75.94142879254326,12.035057585564147,12.02594530747595,1150.3553710586434,9.0,9.0,3,False,candidate persistence disabled,False,False,False,False,,,0.9984282851219177,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.892781690140845,0.7617370892018779,1.0,1.0,nan,0.9751720477097825,1.0,1.0,1.0,1.0,0.8824969025845955,0.04240930855826264,0.9992934279303867,0.9491441277918153,0.9961302788176003,0.9683860069960362,0.60961087398874,0.7236383462199131,0.504694119306482,50.4694119306482,2.210926530462111,50.4694119306482,2.210926530462111,0.604331049874039,0.7236383462199131,0.504694119306482,True,12.061724258265713,12.070836536353909,1146.9959165193973,75.71965230147585,-0.03577895078976212,-0.03577895078976212,3.359454539246144,0.22177649106741626
366,14.64,75.92983182543986,12.035665142727964,12.030879267854402,1150.1797010244143,8.0,8.0,7,False,candidate persistence disabled,False,False,False,False,,,0.9982268214225769,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8923214285714285,0.7607142857142857,1.0,1.0,nan,0.9751025198774607,1.0,1.0,1.0,1.0,0.8824969025845955,0.06379947592449753,0.9989372405305365,0.9489728376263094,0.9960663586883681,0.96825081769188,0.6103147101715951,0.7247691680567896,0.5048109046099765,50.48109046099765,2.2143815214993277,50.48109046099765,2.2143815214993277,0.604873027469541,0.7247691680567896,0.5048109046099765,True,12.066657921007561,12.071443795881123,1146.8209647084889,75.70810274833384,-0.03577865315315876,-0.03577865315315876,3.3587363159253982,0.2217290771060192
367,14.68,75.93610785765642,12.03274636486405,12.03579028190532,1150.2747699147953,9.0,9.0,4,False,candidate persistence disabled,False,False,False,False,,,0.9985888004302979,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8923444976076556,0.7607655502392344,1.0,1.0,nan,0.9752904433602729,1.0,1.0,1.0,1.0,0.8824969025845955,0.0059885156915697735,0.9999001963858526,0.948981424326624,0.9962391243275108,0.9682850639778616,0.6101362717093648,0.7247124352051295,0.5044974679423634,50.44974679423634,2.214208186065213,50.44974679423634,2.214208186065213,0.6046615487587514,0.7247124352051295,0.5044974679423634,True,12.07156741353461,12.068523496493338,1146.9150679400166,75.71431503197766,-0.035777131629288306,-0.035777131629288306,3.3597019747787726,0.22179282567876157
368,14.72,75.98652550109746,12.030938588975452,12.040634766581178,1151.0384927976893,8.0,8.0,7,False,candidate persistence disabled,False,False,False,False,,,0.9985244274139404,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8918478260869565,0.7596618357487923,1.0,1.0,nan,0.9751905239217038,1.0,1.0,1.0,1.0,0.8824969025845955,0.036725377111679336,0.9993880976701082,0.9487965225681712,0.9961472647710704,0.9681354221581522,0.6109166808627556,0.7259351471487889,0.5046632463338492,50.466324633384914,2.217943928220768,50.466324633384914,2.217943928220768,0.6052708385408538,0.7259351471487889,0.5046632463338492,True,12.076411899634962,12.066715722029237,1147.6760462168136,75.76455148853184,-0.03577713305378438,-0.03577713305378438,3.3624465808757122,0.22197401256562443
369,14.76,76.04021182634621,12.028657250331074,12.045062695221816,1151.8517294405106,9.0,9.0,3,False,candidate persistence disabled,False,False,False,False,,,0.9981333017349243,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8913414634146342,0.7585365853658537,1.0,1.0,nan,0.9752930940621194,1.0,1.0,1.0,1.0,0.8824969025845955,0.005173159118839976,0.9999137843981313,0.9486079440540564,0.9962415612008453,0.9680132451697722,0.6115552165947546,0.7271844486093427,0.5044930974239883,50.44930974239883,2.2217609091175263,50.44930974239883,2.2217609091175263,0.6056893055663789,0.7271844486093427,0.5044930974239883,True,12.080836691369058,12.064431246478316,1148.486553255733,75.81805761727301,-0.03577399614724186,-0.03577399614724186,3.3651761847775106,0.22215420907319583
370,14.8,76.04588178610962,12.034945820847756,12.04453792683384,1151.9376175884058,9.0,9.0,4,False,candidate persistence disabled,False,False,False,False,,,0.9983751177787781,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.893478260869565,0.7632850241545893,1.0,1.0,nan,0.9999196911314436,1.0,1.0,1.0,0.0,1.0,0.024093628045875448,0.9995985201471823,0.9613452760515057,0.9999277217280625,0.9722227194225754,0.5902753539369021,0.6481966803883503,0.500011982467298,50.00119824672981,1.9804302040021393,50.00119824672981,1.9804302040021393,0.5693031768659829,0.6481966803883503,0.500011982467298,True,12.080313381359758,12.070721275373675,1148.5738563599657,75.82382098626337,-0.03577545452591835,-0.03577545452591835,3.3637612284401257,0.22206079984624694
371,14.84,76.0577723462491,12.03901676526489,12.04284291037078,1152.1177349490986,7.5,7.5,6,False,candidate persistence disabled,False,False,False,False,,,0.9986029863357544,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.891890243902439,0.7597560975609756,1.0,1.0,nan,0.9630989241734902,1.0,1.0,1.0,1.5,0.8290291181804004,0.029744238429202596,0.999504385550283,0.9429007325267398,0.9943020624595599,0.9663367318158237,0.6204395230037669,0.7660605082902949,0.5083870868025799,50.838708680257994,2.340538627569617,50.838708680257994,2.340538627569617,0.6240635144952849,0.7660605082902949,0.5083870868025799,True,12.078619900502673,12.074793755396783,1148.75446945755,75.83574427278359,-0.03577699013189317,-0.03577699013189317,3.3632654915486455,0.22202807346550912
372,14.88,76.07463048805283,12.041401867266591,12.041493552215627,1152.3731008841137,7.5,7.5,5,False,candidate persistence disabled,False,False,False,False,,,0.9985671639442444,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8907766990291262,0.7572815533980582,1.0,1.0,nan,0.999864978505851,1.0,1.0,1.0,0.0,1.0,0.04050918311145324,0.9993250748126802,0.960326905951864,0.9998784798348391,0.9714789966392856,0.5939251313481521,0.6540915128632162,0.5000261220428805,50.002612204288056,1.998440639158584,50.002612204288056,1.998440639158584,0.5718940834089429,0.6540915128632162,0.5000261220428805,True,12.077272364718425,12.07718067976939,1149.0096017442704,75.8525869901491,-0.03577881250279802,-0.03577881250279802,3.3634991398432703,0.22204349790372646
373,14.92,76.0550497597635,12.041381281716838,12.039470958970128,1152.0764934023346,7.5,7.5,5,False,candidate persistence disabled,False,False,False,False,,,0.9983896613121033,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8912860576923076,0.7584134615384616,1.0,1.0,nan,0.9999565674968165,1.0,1.0,1.0,0.0,1.0,0.013030033920585993,0.9997828563470866,0.9605190652035555,0.9999609106622463,0.9716311929208796,0.5931743179249196,0.652973340955305,0.500004765649307,50.00047656493069,1.9950242973495405,50.00047656493069,1.9950242973495405,0.5713928441270527,0.652973340955305,0.500004765649307,True,12.075250990436757,12.077161313183467,1148.7137365164315,75.83305526221756,-0.035780031466629225,-0.035780031466629225,3.3627568859030816,0.2219944975459498
374,14.96,76.01622644306656,12.044236379958534,12.041438831227708,1151.4884005576944,7.5,7.5,7,False,candidate persistence disabled,False,False,False,False,,,0.9985285997390747,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.892391304347826,0.7608695652173914,1.0,1.0,nan,0.999535317385779,1.0,1.0,1.0,0.0,1.0,0.13943718379346137,0.9976787452250592,0.9609357821724552,0.9995817759286982,0.9718708451217495,0.5919961468407247,0.6505578175904732,0.5001667816052476,50.01667816052476,1.987644167868902,50.01667816052476,1.987644167868902,0.5704273922878885,0.6505578175904732,0.5001667816052476,True,12.077218796981043,12.080016345711869,1148.1281825280937,75.7943995497062,-0.035779965753334864,-0.035779965753334864,3.3602180296006736,0.2218268933603582
375,15.0,76.04601348979405,12.042143956707038,12.042172708469451,1151.939612626466,9.0,9.0,3,False,candidate persistence disabled,False,False,False,False,,,0.9989133477210999,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8918689320388349,0.7597087378640777,1.0,1.0,nan,0.9627045713545823,1.0,1.0,1.0,1.5,0.8290291181804004,0.15260812106384947,0.9974597631914378,0.942892846696841,0.993935638558387,0.9662715973070383,0.6207892467404417,0.7661156275705425,0.509208994805357,50.920899480535695,2.340707033071725,50.920899480535695,2.340707033071725,0.624590240573667,0.7661156275705425,0.509208994805357,True,12.077950509666834,12.077921757904422,1148.5776848800444,75.82407372840919,-0.035777801197383496,-0.035777801197383496,3.361927746421543,0.22193976138485993
376,15.04,76.0986218461261,12.038277506295103,12.043634996737268,1152.7365202726792,8.0,8.0,6,False,candidate persistence disabled,False,False,False,False,,,0.9990018606185913,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.893507281553398,0.7633495145631068,1.0,1.0,nan,0.9747744403627436,1.0,1.0,1.0,1.0,0.8824969025845955,0.1647533897876201,0.997257876677425,0.949414046130024,0.9957647339738359,0.9685234580361731,0.608896803767201,0.7218602647126596,0.5053747176339678,50.53747176339678,2.205493972060188,50.53747176339678,2.205493972060188,0.6039949730339994,0.7218602647126596,0.5053747176339678,True,12.079410533030341,12.074053042588176,1149.371374272018,75.87646962967621,-0.035775536293073174,-0.035775536293073174,3.3651460006610705,0.22215221644988503
377,15.08,76.13870153080657,12.035621129703593,12.044512560100088,1153.3436444903243,8.0,8.0,5,False,candidate persistence disabled,False,False,False,False,,,0.9986451864242554,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8951086956521739,0.7669082125603864,1.0,1.0,nan,0.9995663308675158,1.0,1.0,1.0,0.0,1.0,0.1301289582413574,0.9978335342113236,0.9619589101707353,0.9996096893163169,0.9726143813852083,0.5883727653033977,0.6446818445710816,0.5001503662157273,50.015036621572726,1.969691353857987,50.015036621572726,1.969691353857987,0.5678361213016102,0.6446818445710816,0.5001503662157273,True,12.080286912382803,12.071395481986308,1149.9760775071284,75.91638949168153,-0.03577435228271497,-0.03577435228271497,3.3675669831959567,0.22231203912504327
378,15.12,76.106915683954,12.034318071747462,12.049531515393994,1152.8621547391847,8.0,8.0,4,False,candidate persistence disabled,False,False,False,False,,,0.9908607006072998,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8914374999999999,0.75875,1.0,1.0,nan,0.9993333233014736,1.0,1.0,1.0,0.0,1.0,0.20006970787676437,0.9966710581234625,0.9605761841461004,0.9993999709658336,0.9715815974149906,0.5934187613993773,0.6526414903626184,0.5002866111024334,50.02866111024334,1.9940103968516563,50.02866111024334,1.9940103968516563,0.5714086099091926,0.6526414903626184,0.5002866111024334,True,12.085374490388915,12.070161046742383,1149.489184336435,75.88424693470998,-0.03584297499492095,-0.03584297499492095,3.3729704027496155,0.22266874924402202
379,15.16,76.09195124631411,12.032226511596797,12.052426730859963,1152.6354745003794,8.0,8.0,2,False,candidate persistence disabled,False,False,False,False,,,0.9936558604240417,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8880710659898476,0.751269035532995,1.0,1.0,nan,0.9995951662650194,1.0,1.0,1.0,0.0,1.0,0.12147471068396953,0.9979774695652778,0.9593049871112277,0.9996356422623566,0.9707011681678175,0.5977935178417814,0.6600834358412958,0.5001356208951534,50.01356208951534,2.016747714163556,50.01356208951534,2.016747714163556,0.5745704822100528,0.6600834358412958,0.5001356208951534,True,12.088268472412409,12.068068253149242,1149.2626834465839,75.8692943369034,-0.03584174155244568,-0.03584174155244568,3.3727910537954813,0.22265690941071625
380,15.2,76.07250560495305,12.03084349384425,12.043602643259902,1152.3409133057976,8.0,8.0,2,False,candidate persistence disabled,False,False,False,False,,,0.9971537590026855,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8925624999999999,0.76125,1.0,1.0,nan,0.9998733115303946,1.0,1.0,1.0,0.0,1.0,0.0380089485802273,0.999366718131324,0.961000298960131,0.999885979655073,0.9719667436911509,0.5915260949318066,0.6501849893764623,0.5000237414990508,50.00237414990508,1.9865050687678563,50.00237414990508,1.9865050687678563,0.5701823664885992,0.6501849893764623,0.5000237414990508,True,12.079616078786358,12.066856929370706,1148.952474201999,75.84881567974135,-0.036013435526456306,-0.036013435526456306,3.388439103798646,0.22368992521170128
381,15.24,76.0876962387632,12.030644534564827,12.033578855026406,1152.5710199481289,8.0,8.0,2,False,candidate persistence disabled,False,False,False,False,,,0.9971749782562256,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8892578124999999,0.75390625,1.0,1.0,nan,0.9994654553738614,1.0,1.0,1.0,0.0,1.0,0.16040626381527545,0.9973301327218916,0.9597534706126295,0.9995188969757463,0.971006395885634,0.5962693231387328,0.6574444167882857,0.5002057745884384,50.02057745884384,2.008684740069972,50.02057745884384,2.008684740069972,0.5734609784008224,0.6574444167882857,0.5002057745884384,True,12.06981154581814,12.066877225356562,1149.1612648420225,75.86259912433665,-0.03623269079173497,-0.03623269079173497,3.4097551061063314,0.22509711442654634
382,15.28,76.11656118446311,12.027929980715527,12.022503242142818,1153.008264096009,8.0,8.0,2,False,candidate persistence disabled,False,False,False,False,,,0.9973021745681763,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8926923076923077,0.7615384615384615,1.0,1.0,nan,0.9997269762809499,1.0,1.0,1.0,0.0,1.0,0.08191829904330916,0.9986356266207714,0.9610492129212261,0.9997542752981312,0.9719807409229182,0.5914575539093848,0.6499025318713425,0.5000751117423965,50.00751117423965,1.9856420785807558,50.00751117423965,1.9856420785807558,0.5700877838080974,0.6499025318713425,0.5000751117423965,True,12.058997674723429,12.064424413296138,1149.5718373833245,75.88970332725854,-0.03649443258061069,-0.03649443258061069,3.436426712684579,0.22685785720456408
383,15.32,76.18363460806722,12.019380401704382,12.01114413239739,1154.0242875541542,8.0,8.0,3,False,candidate persistence disabled,False,False,False,False,,,0.9970443844795227,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.88984375,0.7552083333333334,1.0,1.0,nan,0.9997775107958136,1.0,1.0,1.0,0.0,1.0,0.06675418757436091,0.9988880488834045,0.9599747588665439,0.9997997574884854,0.9712117838513487,0.5952481926419982,0.6561476839227792,0.5000552546760352,50.00552546760352,2.004722842375845,50.00552546760352,2.004722842375845,0.572808953481958,0.6561476839227792,0.5000552546760352,True,12.047914030358896,12.056150299665887,1150.5564073154164,75.9547003266818,-0.03676989796150565,-0.03676989796150565,3.4678802387377345,0.2289342813854205
384,15.36,76.25044541606657,12.012845382089779,12.011746711079013,1155.0363329297656,8.0,8.0,1,False,candidate persistence disabled,False,False,False,False,,,0.9984170794487,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8938461538461537,0.764102564102564,1.0,1.0,nan,0.9991571212856312,1.0,1.0,1.0,0.0,1.0,0.2529702409094625,0.9957927048877646,0.9614838006307045,0.9992413771771794,0.9722115184419213,0.5903299637332207,0.647400769397356,0.5004074491982191,50.04074491982191,1.977998463430253,50.04074491982191,1.977998463430253,0.5691785024252896,0.647400769397356,0.5004074491982191,True,12.048515414327,12.049614085337765,1151.563585425584,76.02118981911083,-0.03676870324798642,-0.03676870324798642,3.472747504181598,0.22925559695573838
385,15.4,76.3124766279811,12.006613418510701,12.01210905597631,1155.9759773232638,8.0,8.0,2,False,candidate persistence disabled,False,False,False,False,,,0.998772144317627,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8915803108808289,0.7590673575129534,1.0,1.0,nan,0.9993096064289764,1.0,1.0,1.0,0.0,1.0,0.20718960072372283,0.9965527952881321,0.9606300418267578,0.9993786243316993,0.9716170487162975,0.5932440093045176,0.6523288072242085,0.5003020410533822,50.030204105338214,1.9930550585256128,50.030204105338214,1.9930550585256128,0.5712805210158927,0.6523288072242085,0.5003020410533822,True,12.0488762996616,12.043380662195991,1152.4986925540388,76.08292150063772,-0.03676724368528994,-0.03676724368528994,3.4772847692249798,0.22955512734337447
386,15.44,76.3459450631341,12.004234975290055,12.012290656768727,1156.4829548025045,8.0,8.0,1,False,candidate persistence disabled,False,False,False,False,,,0.9987608790397644,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8922368421052631,0.7605263157894737,1.0,1.0,nan,0.9992823764629251,1.0,1.0,1.0,0.0,1.0,0.21536434562995055,0.9964170284557179,0.960877564632739,0.9993541156362731,0.9717918941915754,0.5923837309395992,0.6508945082143611,0.5003200860650613,50.03200860650613,1.988672856075933,50.03200860650613,1.988672856075933,0.5706624189212787,0.6508945082143611,0.5003200860650613,True,12.049056182958566,12.041000501479894,1153.0035994801926,76.1162532469346,-0.03676552618983919,-0.03676552618983919,3.4793553223119034,0.22969181619949097
387,15.48,76.37915957186763,12.001832303848479,12.0118682343778,1156.9860858223735,8.0,8.0,1,False,candidate persistence disabled,False,False,False,False,,,0.9984959363937378,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8886968085106381,0.7526595744680851,1.0,1.0,nan,0.9992897724743547,1.0,1.0,1.0,0.0,1.0,0.2131439570089242,0.9964539030218755,0.9595415100508462,0.9993607725219646,0.9708276155685988,0.5971611179916338,0.6586898374963629,0.5003151503287548,50.03151503287548,2.012489864134304,50.03151503287548,2.012489864134304,0.5740666381762799,0.6586898374963629,0.5003151503287548,True,12.048630312170417,12.038594381641095,1153.50482776131,76.14934214518024,-0.03676207779261631,-0.03676207779261631,3.4812580610634996,0.22981742668739003
388,15.52,76.38494860252749,12.00351718817568,12.015704229054194,1157.0737776477536,8.0,8.0,1,False,candidate persistence disabled,False,False,False,False,,,0.9982391595840454,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.888098404255319,0.7513297872340425,1.0,1.0,nan,0.9997921401701781,1.0,1.0,1.0,0.0,1.0,0.062364430701109086,0.9989611328181811,0.9593153229002893,0.9998129242087552,0.9707373284202253,0.5976125304056902,0.6600224523161262,0.5000498954561684,50.00498954561684,2.016561391680201,50.00498954561684,2.016561391680201,0.574494698216966,0.6600224523161262,0.5000498954561684,True,12.052467840985742,12.040280800107228,1153.592614454549,76.1551374386011,-0.03676361193154776,-0.03676361193154776,3.4811631932045657,0.22981116392638512
389,15.56,76.39530420998794,12.003990863066216,12.01847805908588,1157.2306436542551,8.0,8.0,2,False,candidate persistence disabled,False,False,False,False,,,0.998535692691803,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8892578124999999,0.75390625,1.0,1.0,nan,0.9998050032043335,1.0,1.0,1.0,0.0,1.0,0.0585047430040504,0.9990253961850329,0.9597534706126295,0.999824501172709,0.971055870660241,0.5960230168874248,0.6574444167882857,0.5000453362860208,50.004533628602076,2.008684740069972,50.004533628602076,2.008684740069972,0.5733690037683107,0.6574444167882857,0.5000453362860208,True,12.055242698119002,12.040755502099339,1153.7490551504322,76.16546496891526,-0.0367646390331231,-0.0367646390331231,3.481588503822877,0.22983924107268194
390,15.6,76.3538951791646,12.008193064329992,12.021489914062641,1156.6033825956292,8.0,8.0,2,False,candidate persistence disabled,False,False,False,False,,,0.998482346534729,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8915384615384614,0.7589743589743589,1.0,1.0,nan,0.9998682444861261,1.0,1.0,1.0,0.0,1.0,0.0395292583182254,0.9993413960029143,0.9606142599371078,0.9998814192562976,0.9716871002629538,0.5928990211267634,0.6524204104710561,0.5000251800081322,50.002518000813225,1.9933349332030534,50.002518000813225,1.9933349332030534,0.5711625278209079,0.6524204104710561,0.5000251800081322,True,12.058255027451082,12.044958177718433,1153.1248913399754,76.12426040486558,-0.036765113388440795,-0.036765113388440795,3.4784912556538075,0.22963477429901502
391,15.64,76.33022852249442,12.008268967352151,12.024238314738028,1156.2448817608622,9.0,9.0,2,False,candidate persistence disabled,False,False,False,False,,,0.9983266592025757,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8892219387755103,0.7538265306122449,1.0,1.0,nan,0.9749935764439758,1.0,1.0,1.0,1.0,0.8824969025845955,0.09731888057444849,0.9983793333579281,0.9478178385224548,0.9959662010702829,0.9673926990361675,0.6148171835235076,0.732443661511586,0.5049958107820995,50.49958107820996,2.2378293408081054,50.49958107820996,2.2378293408081054,0.6081784118967501,0.732443661511586,0.5049958107820995,True,12.061004028277438,12.045034680891561,1152.7674406378846,76.10066307336037,-0.03676571353940972,-0.03676571353940972,3.4774411229775524,0.22956544913405708
392,15.68,76.23740990078886,12.027850725786795,12.050513768199522,1154.8388718699377,8.0,8.0,4,False,candidate persistence disabled,False,False,False,False,,,0.9967212677001953,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.895035885167464,0.7667464114832536,1.0,1.0,nan,0.9744311768519799,1.0,1.0,1.0,1.0,0.8824969025845955,0.2704159770325987,0.9955032080311387,0.9499822172726049,0.9954491387621515,0.9688862388252573,0.6070196144535056,0.718132946054772,0.5059865277717129,50.598652777171296,2.194105924769358,50.598652777171296,2.194105924769358,0.6027981385610981,0.718132946054772,0.5059865277717129,True,12.090502284325481,12.067839241912754,1151.0685766404156,75.98851150477745,-0.039988516125958995,-0.039988516125958995,3.770295229522162,0.24889839601141261
393,15.72,76.25732640574029,12.0271484091998,12.038406119623005,1155.140565672752,6.5,6.5,0,False,candidate persistence disabled,False,False,False,False,,,0.9976433515548706,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8908919597989948,0.757537688442211,1.0,1.0,nan,0.9630591896017924,1.0,1.0,1.0,1.5,0.8290291181804004,0.042121593565070725,0.9992982198035727,0.9425312151966985,0.9942651426558002,0.9660602367567108,0.621926420500478,0.768647394112026,0.5084687349384654,50.846873493846545,2.3484423194129507,50.846873493846545,2.3484423194129507,0.6251665122972359,0.768647394112026,0.5084687349384654,True,12.078695869467253,12.067438159044048,1151.3407185805445,76.00647712504377,-0.04028974984424849,-0.04028974984424849,3.7998470922075285,0.2508492806965137
394,15.76,76.31408920001901,12.023936227341855,12.047827512270885,1156.000404449992,8.0,8.0,3,False,candidate persistence disabled,False,False,False,False,,,0.9981781244277954,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.890326633165829,0.7562814070351759,1.0,1.0,nan,0.9628306366963577,1.0,1.0,1.0,1.5,0.8290291181804004,0.11332594909572435,0.9981130167774175,0.9423218387713032,0.9940527773124858,0.9658725560947804,0.6229391634473173,0.770116877922383,0.5089434670673395,50.89434670673395,2.3529320217060565,50.89434670673395,2.3529320217060565,0.6260558712262769,0.770116877922383,0.5089434670673395,True,12.088373634384908,12.064482349455877,1152.1725645416889,76.06139195607244,-0.040546122114022864,-0.040546122114022864,3.8278399083030763,0.2526972439465709
395,15.8,76.32281499814286,12.026764213525901,12.055573334643327,1156.1325822203887,6.5,6.5,0,False,candidate persistence disabled,False,False,False,False,,,0.9979159832000732,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8914179104477611,0.7587064676616916,1.0,1.0,nan,0.9628716334496122,1.0,1.0,1.0,1.5,0.8290291181804004,0.1005524002778202,0.9983255301536246,0.9427259306562639,0.9940908707874001,0.9661745594357045,0.621310894236705,0.7672832065714943,0.5088576770378084,50.885767703780836,2.3442743279823652,50.885767703780836,2.3442743279823652,0.6248503421829034,0.7672832065714943,0.5088576770378084,True,12.096287388476668,12.067478267359242,1152.28943114367,76.06910697784386,-0.04071405383334081,-0.04071405383334081,3.843151076718641,0.2537080202990012
396,15.84,76.32525616199055,12.030798144173797,12.055797496596028,1156.1695607970164,8.0,8.0,3,False,candidate persistence disabled,False,False,False,False,,,0.9976567029953003,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8886363636363637,0.7525252525252525,1.0,1.0,nan,0.9630546662610714,1.0,1.0,1.0,1.5,0.8290291181804004,0.04353065067994066,0.9992747522746913,0.941695308501546,0.9942609397355635,0.9654474975920956,0.6252431177504562,0.7745300340880603,0.5084780464006031,50.84780464006031,2.366415502923901,50.84780464006031,2.366415502923901,0.627559972123533,0.7745300340880603,0.5084780464006031,True,12.096511964249856,12.071512611827625,1152.3275669515292,76.07162453703455,-0.040714467653828024,-0.040714467653828024,3.8419938454871954,0.2536316249560002
397,15.88,76.32484201410927,12.03454061658627,12.05575547974479,1156.1632873143178,8.0,8.0,3,False,candidate persistence disabled,False,False,False,False,,,0.9979150891304016,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8897388059701492,0.7549751243781094,1.0,1.0,nan,0.9999244470819278,1.0,1.0,1.0,0.0,1.0,0.02266673170129252,0.9996222924877609,0.959935132113543,0.999932002116857,0.9712045562686457,0.5952840644754247,0.6563796309434645,0.5000109339655336,50.001093396553365,2.0054315082783276,50.001093396553365,2.0054315082783276,0.572884798457765,0.6563796309434645,0.5000109339655336,True,12.096469972064625,12.075255108906106,1152.3225358461523,76.07129240546865,-0.04071449231983593,-0.04071449231983593,3.8407514681655357,0.25354960864061127
398,15.92,76.25434970090069,12.04154313524134,12.055829141203048,1155.0954747592057,8.0,8.0,3,False,candidate persistence disabled,False,False,False,False,,,0.9978421926498413,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8880798969072166,0.7512886597938144,1.0,1.0,nan,0.9995732243540999,1.0,1.0,1.0,0.0,1.0,0.12806002216348134,0.9978679423678666,0.9593083258423346,0.9996158937212217,0.9707003851177124,0.5977974383600047,0.6600637357154182,0.5001467951547003,50.01467951547003,2.016687524524375,50.01467951547003,2.016687524524375,0.574568326673082,0.6600637357154182,0.5001467951547003,True,12.09654456054966,12.082258554587952,1151.2604788050644,76.00118004611559,-0.04071541934661127,-0.04071541934661127,3.8349959541412773,0.253169654785097
399,15.96,76.19468275839853,12.04708728184433,12.055772296004562,1154.1916441508888,8.0,8.0,4,False,candidate persistence disabled,False,False,False,False,,,0.9976569414138794,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8875,0.75,1.0,1.0,nan,0.9996647397925336,1.0,1.0,1.0,0.0,1.0,0.10059492592017705,0.9983248225799678,0.9590890366642516,0.999698260754685,0.9705552128321627,0.5985251808294588,0.6613593628639762,0.5001022073930337,50.01022073930337,2.0206460439302325,50.01022073930337,2.0206460439302325,0.575106318212837,0.6613593628639762,0.5001022073930337,True,12.096488189369921,12.08780317520969,1150.361416486555,75.94182788524525,-0.04071589336535908,-0.04071589336535908,3.8302276643337336,0.25285487315328226
