Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,speckle_zncc,speckle_confidence,forward_backward_error,valid_patch_fraction,n_valid_patches,n_total_patches,motion_consistency,motion_spread_px,n_motion_points,feature_reliability,feature_peak_score,feature_peak_count_score,feature_mask_score,feature_mask_density,geometry_stability,geometry_alpha_score,geometry_pennation_score,geometry_length_score,geometry_angle_jump_deg,geometry_angle_jump_score,geometry_length_jump_px,geometry_length_jump_score,confidence_theta,confidence_length,combined_confidence,r_scale,r_scale_theta,r_scale_length,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length,detection_success,fixed_ANG_deg,fixed_PEN_deg,fixed_FL_px,fixed_FL_mm,delta_vs_fixed_ANG_deg,delta_vs_fixed_PEN_deg,delta_vs_fixed_FL_px,delta_vs_fixed_FL_mm
33,3.0,44.42808818025716,26.98813981369915,27.246390180915057,701.0349219764444,11.0,11.0,2,False,candidate persistence disabled,False,False,False,False,,,0.7303236722946167,0.6229414939880371,1.0,1.0,180.0,180.0,0.5630439226017703,1.7231929158210753,180.0,0.8978378378378378,0.772972972972973,1.0,1.0,nan,0.9842924615317924,1.0,1.0,1.0,0.5,0.9394130628134758,0.9996627258760213,0.9834769821617063,0.7541017466589153,0.9951378704286914,0.7127877210839665,3.5015053084750702,2.8777586878889987,0.5066111103102785,50.66111103102785,8.792393416625352,50.66111103102785,8.792393416625352,1.207437171896118,2.8777586878889987,0.5066111103102785,True,23.163284573541063,22.905034206325155,817.473489869308,51.80738242046739,4.083105607373994,4.083105607373994,-116.4385678928636,-7.379294240210228
34,3.090909090909091,44.87648318623936,26.955764974930105,27.066202888408412,708.1101883430274,9.5,9.5,1,False,candidate persistence disabled,False,False,False,False,,,0.832343578338623,0.8496523963080511,0.0,1.0,180.0,180.0,0.6100587591368638,1.4826,180.0,0.8881540697674419,0.751453488372093,1.0,1.0,nan,0.9579981016804272,1.0,1.0,1.0,1.5,0.8290291181804004,1.622844767303718,0.9733150928477876,0.805413789907663,0.9895613307520199,0.8052006965304747,2.1765469150741965,2.173796674311836,0.5207970778232449,52.07970778232449,6.6415838300611165,52.07970778232449,6.6415838300611165,1.064005148372644,2.173796674311836,0.5207970778232449,True,23.03366085297455,22.92322293949624,824.1729381769495,52.231959956964175,4.032542035433863,4.032542035433863,-116.06274983392211,-7.355476770724813
35,3.1818181818181817,47.31434381905547,25.50017503017052,25.685636283187222,746.5774172632027,12.5,12.5,0,False,candidate persistence disabled,False,False,False,False,,,0.8604029417037964,0.9120065371195475,1.0,1.0,180.0,180.0,0.7062202828487627,1.0434842243671416,180.0,0.8974093264248704,0.772020725388601,1.0,1.0,nan,0.9125436818140366,1.0,1.0,1.0,3.0,0.6872892787909722,4.9557972570328275,0.9207224724784331,0.8346325086768264,0.9742207174002462,0.8521578001287186,1.6084911639809076,1.8113234223029304,0.5807125098580062,58.07125098580062,5.534122162730095,58.07125098580062,5.534122162730095,1.0256013702848334,1.8113234223029304,0.5807125098580062,True,22.036109850381052,21.85064859736435,863.6300132894513,54.73255209221898,3.6495264328061694,3.6495264328061694,-117.05259602624858,-7.418208273163508
36,3.272727272727273,46.89104124765726,25.666628098001766,25.86210037864612,739.8980867480436,11.5,11.5,3,False,candidate persistence disabled,False,False,False,False,,,0.8089790940284729,0.7977313200632731,1.0,1.0,180.0,180.0,0.6100587591368638,1.4826,180.0,0.8918508287292817,0.7596685082872928,1.0,1.0,nan,0.9727194372971248,1.0,1.0,1.0,1.0,0.8824969025845955,0.7978759434174094,0.9867900944887977,0.8014710531429589,0.9938752056628108,0.7902489657766955,2.3732285906566197,2.2249256072686956,0.5093469921230631,50.93469921230631,6.797797655570837,50.93469921230631,6.797797655570837,1.0645464601227557,2.2249256072686956,0.5093469921230631,True,22.196003426121422,22.00053114547707,855.5533326827484,54.22069245876918,3.666096952524697,3.666096952524697,-115.6552459347048,-7.329651211111916
37,3.3636363636363638,46.48840657569727,25.873297286176324,26.04773441028388,733.5448769340792,14.5,14.5,6,False,candidate persistence disabled,False,False,False,False,,,0.8578287959098816,0.9062862131330701,1.0,1.0,180.0,180.0,0.6100587591368638,1.4826,180.0,0.8973582474226804,0.7719072164948454,1.0,1.0,nan,0.9123505158979612,1.0,1.0,1.0,3.0,0.6872892787909722,5.019307541751459,0.9197483989938521,0.8036149340349975,0.9740351159767838,0.8196935550348401,1.9929713967433622,2.197060400828205,0.5815857277804067,58.15857277804067,6.712661310160304,58.15857277804067,6.712661310160304,1.1303888588415862,2.197060400828205,0.5815857277804067,True,22.378952123402115,22.20451499929456,847.0966035537858,53.68474725022118,3.6687822868817648,3.6687822868817648,-113.55172661970664,-7.19634067452391
38,3.4545454545454546,47.13799283315069,25.365912651747408,25.560151144737972,743.7947587084922,10.0,10.0,1,False,candidate persistence disabled,False,False,False,False,,,0.8294069766998291,0.843126614888509,1.0,1.0,180.0,180.0,0.7368047072006845,0.9162972160577774,180.0,0.8888313609467455,0.7529585798816568,1.0,1.0,nan,0.8804880255417316,1.0,1.0,1.0,4.5,0.569782824730923,4.433685225072281,0.9287694381969496,0.812221296341528,0.9702746961437267,0.8314075002678845,1.849870127002042,2.086733957774488,0.5999364839047162,59.99364839047162,6.375581799057597,59.99364839047162,6.375581799057597,1.1188868725084762,2.086733957774488,0.5999364839047162,True,21.852874060341577,21.658635567351013,863.4185205203676,54.719148737978294,3.707277084396395,3.707277084396395,-119.6237618118754,-7.581155904827604
39,3.5454545454545454,49.662636947789785,23.460292388251183,25.411777628939376,783.6313522333694,9.5,9.5,7,False,candidate persistence disabled,False,False,False,False,,,0.8851072192192078,0.9669049315982394,0.0,1.0,180.0,180.0,0.6100587591368638,1.4826,180.0,0.8936363636363636,0.7636363636363637,1.0,1.0,nan,0.9807508792738737,1.0,1.0,1.0,0.5,0.9394130628134758,2.081039208227992,0.9659106085312793,0.8387096168001266,0.991914745303699,0.8467422926126948,1.669952145601313,1.763127882550664,0.5141767006590742,51.417670065907416,5.38687071033699,51.417670065907416,5.38687071033699,0.9521340648721272,1.763127882550664,0.5141767006590742,True,21.665304534546664,19.71381929385847,925.0585418107078,58.625585087253604,3.7464730943927123,3.7464730943927123,-141.42718957733837,-8.962948139463819
40,3.6363636363636362,49.670553407402444,23.501481107900506,25.448245743969466,783.7562667834706,11.5,11.5,3,False,candidate persistence disabled,False,False,False,False,,,0.8444602489471436,0.8765783309936523,1.0,1.0,180.0,180.0,0.5754905880435723,1.6575972160577772,180.0,0.8895209580838324,0.7544910179640718,1.0,1.0,nan,0.9329494852212162,1.0,1.0,1.0,2.0,0.7788007830714049,5.821266574305071,0.9075368482168514,0.7941727936621465,0.9753452191564517,0.7993814714932267,2.2522302448035507,2.320911256215517,0.5754894621352223,57.548946213522235,7.0910618515724915,57.548946213522235,7.0910618515724915,1.1557075627091185,2.320911256215517,0.5754894621352223,True,21.806252846298662,19.859488210229703,920.1860636185932,58.31679178182834,3.6419928976708036,3.6419928976708036,-136.4297968351226,-8.646238374425899
41,3.727272727272727,49.24470267881061,23.702113870523874,25.624895496106802,777.0367286597335,11.5,11.5,1,False,candidate persistence disabled,False,False,False,False,,,0.8976709842681885,0.9948244094848633,0.0,1.0,180.0,180.0,0.6100587591368638,1.4826,180.0,0.8899999999999999,0.7555555555555555,1.0,1.0,nan,0.9860771934065512,1.0,1.0,1.0,0.0,1.0,4.2061913954953525,0.9322976112216427,0.8475761072074229,0.9874607062019136,0.8550436913486432,1.5761933222821793,1.6604172733314138,0.5273806799286903,52.738067992869034,5.073059796267829,52.738067992869034,5.073059796267829,0.9357734718268428,1.6604172733314138,0.5273806799286903,True,22.006388586379927,20.083606960797,909.8038450895623,57.65881868255101,3.618506909726875,3.618506909726875,-132.76711642982877,-8.414116003740396
42,3.8181818181818183,50.40611194238451,23.092239604162216,25.309791723253397,795.3627130948247,10.5,10.5,4,False,candidate persistence disabled,False,False,False,False,,,0.8392215371131897,0.8649367491404215,0.0,1.0,180.0,180.0,0.6100587591368638,1.4826,180.0,0.8974447513812154,0.7720994475138121,1.0,1.0,nan,0.9746555643602035,1.0,1.0,1.0,1.0,0.8824969025845955,0.20134131622751283,0.9966499354266206,0.8163263371210682,0.9956554410716325,0.8144549077419996,2.0585072206331327,2.034987848291272,0.5055840995204851,50.558409952048514,6.217482318975773,50.558409952048514,6.217482318975773,1.0143261304006086,2.034987848291272,0.5055840995204851,True,21.749531571777453,19.531979452686272,933.2858444360224,59.146990391132924,3.560260151475944,3.560260151475944,-137.92313134119775,-8.740878448748411
43,3.909090909090909,52.02896310295989,22.265752480433754,24.32689159462288,820.9698319993671,8.5,8.5,3,False,candidate persistence disabled,False,False,False,False,,,0.8282980918884277,0.8406624264187282,1.0,1.0,180.0,180.0,0.6100587591368638,1.4826,180.0,0.8921597633136094,0.7603550295857988,1.0,1.0,nan,0.939199675041577,1.0,1.0,1.0,2.0,0.7788007830714049,3.818152770983602,0.9383466085544312,0.7999536116243855,0.981224047823781,0.8007276729539009,2.234622997608888,2.2447398638676734,0.5501692451877991,55.01692451877991,6.8583359974441,55.01692451877991,6.8583359974441,1.11129961601138,2.2447398638676734,0.5501692451877991,True,21.150055120045437,19.088916005856312,951.3962999132481,60.294740507002096,3.176836474577442,3.176836474577442,-130.42646791388097,-8.265777404042204
44,4.0,52.56650094108711,22.024076650217864,24.269661492453707,829.4516913781002,11.0,11.0,0,False,candidate persistence disabled,False,False,False,False,,,0.8718463182449341,0.9374362627665201,0.0,1.0,180.0,180.0,0.6100587591368638,1.4826,180.0,0.8953034682080925,0.7673410404624278,1.0,1.0,nan,0.939363563494928,1.0,1.0,1.0,2.5,0.7316156289466418,0.015807941572006712,0.999736569011171,0.8134842660147853,0.9906218281147432,0.8326071811400173,1.8354875560007684,2.070752725067676,0.5177097281159783,51.77097281159783,6.3267544648435505,51.77097281159783,6.3267544648435505,1.0353979091587,2.070752725067676,0.5177097281159783,True,21.09041056863731,18.844825726401467,963.169664220104,61.04087746994909,3.1792509238163973,3.1792509238163973,-133.71797284200375,-8.474376528861981
45,4.090909090909091,53.026154305515604,21.947993793776313,23.96322114951502,836.7046044262817,13.0,13.0,1,False,candidate persistence disabled,False,False,False,False,,,0.7418628931045532,0.6485842068990071,1.4142135381698608,1.0,180.0,180.0,0.37217168959961,2.9652,180.0,0.888771186440678,0.7528248587570622,1.0,1.0,nan,0.9375893958852258,1.0,1.0,1.0,2.0,0.7788007830714049,4.332951021816257,0.9303300620547993,0.6703447827273945,0.9797098201369163,0.6454661289473889,4.61643450879053,4.190834245540678,0.5563590231020809,55.63590231020809,12.804222809136808,55.63590231020809,12.804222809136808,1.5269605256298402,4.190834245540678,0.5563590231020809,True,20.981789909766462,18.966562554027753,962.3456697986038,60.988656823486515,2.9814312397485594,2.9814312397485594,-125.64106537232215,-7.962502517970911
46,4.181818181818182,52.69404184208031,22.06685893622165,24.15561390392918,831.4641710781902,11.5,11.5,5,False,candidate persistence disabled,False,False,False,False,,,0.7663710117340088,0.7030466927422417,1.0,1.0,180.0,180.0,0.37217168959961,2.9652,180.0,0.8946052631578947,0.7657894736842106,1.0,1.0,nan,0.959797559760163,1.0,1.0,1.0,1.5,0.8290291181804004,1.0598676022191285,0.9824906419302718,0.6870852936480397,0.9912340442016095,0.6673675739153757,4.2409464062470565,3.913293024691568,0.516004183638492,51.6004183638492,11.95625330658413,51.6004183638492,11.95625330658413,1.4210121648121727,3.913293024691568,0.516004183638492,True,21.119008878783205,19.030253911075675,958.1650208323776,60.72370819525194,3.036605025145974,3.036605025145974,-126.7008497541874,-8.029666353171628
47,4.2727272727272725,53.645371512508085,21.443399847794385,24.1515665251533,846.4752901381946,11.0,11.0,6,False,candidate persistence disabled,False,False,False,False,,,0.8596634268760681,0.9103631708357068,0.0,1.0,180.0,180.0,1.0,0.0,180.0,0.8919999999999999,0.76,1.0,1.0,nan,0.987330364775766,1.0,1.0,1.0,0.5,0.9394130628134758,0.07517384061543453,0.9987478872045992,0.9370360390734441,0.9979016830296461,0.9386111858429795,0.7965981772294406,0.8080865028544558,0.5018743092605018,50.18743092605018,2.468940317220711,50.18743092605018,2.468940317220711,0.6368342448728825,0.8080865028544558,0.5018743092605018,True,21.1274558628715,18.419289185512586,979.6136609959926,62.083015765621035,3.0241106622817995,3.0241106622817995,-133.138370857798,-8.43764425311295
48,4.363636363636363,54.15792536462791,20.976703279257997,23.8663353608398,854.5629248856475,11.0,11.0,5,False,candidate persistence disabled,False,False,False,False,,,0.8512219190597534,0.8916042645772297,0.0,1.0,180.0,180.0,0.8148882183362806,0.6141129916906356,180.0,0.889213197969543,0.7538071065989848,1.0,1.0,nan,0.9991949805580649,1.0,1.0,1.0,0.0,1.0,0.24160309322712692,0.9959813781384638,0.8911709110076724,0.9992754533311131,0.8862041291358829,1.248556122800101,1.2000871429346676,0.500380306858444,50.038030685844404,3.6666167803860343,50.038030685844404,3.6666167803860343,0.774919333117017,1.2000871429346676,0.500380306858444,True,20.911280425943858,18.021648344362056,989.1019952667095,62.684338950027715,2.9550549348959407,2.9550549348959407,-134.53907038106206,-8.526413585399808
49,4.454545454545454,56.29725537716737,20.08555781307589,22.84673306128562,888.3196114740413,10.5,10.5,6,False,candidate persistence disabled,False,False,False,False,,,0.8072107434272766,0.7938016520606146,1.0,1.0,180.0,180.0,0.6013893932043199,1.5255379362702368,180.0,0.9006345177664974,0.7791878172588832,1.0,1.0,nan,0.9719586801040696,1.0,1.0,1.0,0.5,0.9394130628134758,4.78259568188389,0.923384155402547,0.8055806128420893,0.9839080936584123,0.7879024624682032,2.4047503010855245,2.1716446629962416,0.539805754087669,53.980575408766896,6.635008806865682,53.980575408766896,6.635008806865682,1.0827124664097796,2.1716446629962416,0.539805754087669,True,20.122637577655297,17.36146232944557,1022.6307732130243,64.80922525237541,2.7240954836303217,2.7240954836303217,-134.31116173898306,-8.511969875208045
50,4.545454545454546,56.26790121128321,20.09244602701492,22.823018970719687,887.8564293693603,9.5,9.5,9,False,candidate persistence disabled,False,False,False,False,,,0.8588347434997559,0.9085216522216797,0.0,1.0,180.0,180.0,0.6100587591368638,1.4826,180.0,0.8930327868852459,0.7622950819672131,1.0,1.0,nan,0.9683008264767803,1.0,1.0,1.0,1.0,0.8824969025845955,2.163740649364229,0.9645801556727542,0.8229716666027339,0.9898110408017702,0.8267584870347459,1.9060881986054043,1.9524419455098931,0.5200553084601975,52.00553084601975,5.965280473407968,52.00553084601975,5.965280473407968,1.007659564646104,1.9524419455098931,0.5200553084601975,True,20.072353843951305,17.341780900246537,1023.568721934182,64.86866775257879,2.750665126768382,2.750665126768382,-135.71229256482172,-8.600766541295577
51,4.636363636363637,56.14958992914217,20.161463775050386,22.89987834464614,885.9895846807442,8.5,8.5,3,False,candidate persistence disabled,False,False,False,False,,,0.9120889902114868,1.0,0.0,1.0,180.0,180.0,1.0,0.0,180.0,0.8911885245901638,0.7581967213114754,1.0,1.0,nan,0.9747653287136778,1.0,1.0,1.0,1.0,0.8824969025845955,0.16755763596216866,0.9972112684901786,0.9485509732092313,0.995756356900735,0.9678931303025636,0.6121841649568278,0.7275623224666699,0.5053906717648483,50.53906717648483,2.2229154241327915,50.53906717648483,2.2229154241327915,0.6063853650132262,0.7275623224666699,0.5053906717648483,True,20.138273707932456,17.3998591383367,1021.4552879505488,64.73472887386603,2.7616046367136846,2.7616046367136846,-135.46570326980464,-8.585138944723866
52,4.7272727272727275,56.313310294166655,20.043773470748707,22.76661508169923,888.5729434976987,9.5,9.5,1,False,candidate persistence disabled,False,False,False,False,,,0.8702883720397949,0.9339741600884331,0.0,1.0,180.0,180.0,1.0,0.0,180.0,0.9005681818181819,0.7790404040404041,1.0,1.0,nan,0.9753012787656904,1.0,1.0,1.0,1.0,0.8824969025845955,0.002655556171248463,0.9999557417099062,0.9391156992259845,0.9962490856513336,0.9475828022027438,0.7340158704879284,0.7929493882828055,0.5044796113074701,50.44796113074701,2.4226920104858216,50.44796113074701,2.4226920104858216,0.6324767182967338,0.7929493882828055,0.5044796113074701,True,20.028207984213196,17.305366373262675,1024.0994454567126,64.90230235581916,2.738407097486032,2.738407097486032,-135.5265019590139,-8.588992061652505
53,4.818181818181818,56.271855181020776,20.048419158747702,22.787133186427383,887.9188194243909,10.5,10.5,9,False,candidate persistence disabled,False,False,False,False,,,0.942986249923706,1.0,0.0,1.0,180.0,180.0,1.0,0.0,180.0,0.8964285714285714,0.7698412698412699,1.0,1.0,nan,0.9746438124599155,1.0,1.0,1.0,1.0,0.8824969025845955,0.20495858520973798,0.9965898513895138,0.9504993200510766,0.9956446364696253,0.9692946419004376,0.6049194152323303,0.7147589926185134,0.505604943340272,50.5604943340272,2.1837975114524926,50.5604943340272,2.1837975114524926,0.6011536242632438,0.7147589926185134,0.505604943340272,True,20.045427997520733,17.306713969841052,1023.4940304160117,64.86393417761474,2.74170518890665,2.74170518890665,-135.5752109916208,-8.592078996593962
54,4.909090909090909,56.5453810304108,19.911107339527064,22.593480214403314,892.2348091583558,7.0,7.0,0,False,candidate persistence disabled,False,False,False,False,,,0.8997186422348022,0.9993747605217828,0.0,1.0,180.0,180.0,1.0,0.0,180.0,0.8907514450867051,0.7572254335260116,1.0,1.0,nan,0.910388992778526,1.0,1.0,1.0,3.5,0.645648526427892,1.9149918649245592,0.9685874256495217,0.9190943138708725,0.9813069478002403,0.9576969748426063,0.669664800093114,0.9487486750740979,0.5498373497613485,54.98373497613485,2.89870434232715,54.98373497613485,2.89870434232715,0.7222585804906251,0.9487486750740979,0.5498373497613485,True,19.868815349696604,17.186442474820353,1028.6568767739805,65.19112956555101,2.7246648647067104,2.7246648647067104,-136.42206761562466,-8.645748535140207
55,5.0,55.52706433202977,20.248919028661437,22.531602514184527,876.1666955744341,11.0,11.0,3,False,candidate persistence disabled,False,False,False,False,,,0.9146685600280762,1.0,0.0,1.0,180.0,180.0,1.0,0.0,180.0,0.8996921182266009,0.7770935960591133,1.0,1.0,nan,0.900377735116,1.0,1.0,1.0,4.0,0.6065306597126334,1.4822694075528489,0.9755981683268569,0.916680823981668,0.9807410611614084,0.9587098535064549,0.6636078912113494,0.96897755799805,0.552117448065606,55.2117448065606,2.960509488740143,55.2117448065606,2.960509488740143,0.7314297071863612,0.96897755799805,0.552117448065606,True,19.80607706341553,17.52339357789244,1007.3965956702606,63.843759250602766,2.7255254507689983,2.7255254507689983,-131.22990009582645,-8.316694918572999
56,5.090909090909091,55.30853347202363,20.340371098848486,22.479400365764093,872.7184768761125,13.0,13.0,3,False,candidate persistence disabled,False,False,False,False,,,0.9148674607276917,1.0,0.0,1.0,180.0,180.0,1.0,0.0,180.0,0.8983288770053475,0.7740641711229946,1.0,1.0,nan,0.9507184010092795,1.0,1.0,1.0,2.0,0.7788007830714049,0.16121057482570222,0.9973167634180545,0.9393880129996977,0.9920481528216637,0.9661990920903709,0.6211789430243666,0.7909862002653484,0.5138272765483305,51.38272765483305,2.416693897623569,51.38272765483305,2.416693897623569,0.6375188507563179,0.7909862002653484,0.5138272765483305,True,19.757196972645858,17.61816770573025,1002.5047128126854,63.533736174503936,2.7222033931182352,2.7222033931182352,-129.7862359365729,-8.225202702480303
57,5.181818181818182,55.32927645305181,20.3162387674135,22.381419011826466,873.0457822966755,11.0,11.0,9,False,candidate persistence disabled,False,False,False,False,,,0.9370936751365662,1.0,0.0,1.0,180.0,180.0,1.0,0.0,180.0,0.8949175824175823,0.7664835164835165,1.0,1.0,nan,0.9507997546904774,1.0,1.0,1.0,2.0,0.7788007830714049,0.1355404498247026,0.997743542140113,0.9381379448289667,0.9921245537637284,0.9652929166494811,0.6260845258310941,0.8000344527449161,0.5136284783283595,51.362847832835946,2.44433895204322,51.362847832835946,2.44433895204322,0.6410307937795446,0.8000344527449161,0.5136284783283595,True,19.673102402522574,17.607922158109606,1002.2985021664925,63.520667574801465,2.7083166093038926,2.7083166093038926,-129.25271986981704,-8.191391121749653
58,5.2727272727272725,55.30661881925588,20.31801522332931,22.312095545520037,872.6882653925977,15.5,15.5,2,False,candidate persistence disabled,False,False,False,False,,,0.9121975898742676,1.0,0.0,1.0,180.0,180.0,1.0,0.0,180.0,0.888135593220339,0.751412429378531,1.0,1.0,nan,0.8916245070310589,1.0,1.0,1.0,4.5,0.569782824730923,0.6630573816862579,0.9890098811463707,0.9068567329474666,0.981312642782292,0.9542169315366643,0.6910257687606784,1.0543216127177426,0.549814576498502,54.9814576498502,3.22126050585061,54.9814576498502,3.22126050585061,0.7613681047887567,1.0543216127177426,0.549814576498502,True,19.609446271887464,17.615365949696738,1001.5579349694025,63.473734128685884,2.7026492736325736,2.7026492736325736,-128.86966957680477,-8.167115309430002
59,5.363636363636363,53.814444647351415,20.888361353555133,22.715470552974836,849.143110806334,7.0,7.0,0,False,candidate persistence disabled,False,False,False,False,,,0.7510329484939575,0.6689621077643501,1.0,1.0,180.0,180.0,0.6100587591368638,1.4826,180.0,0.8936262376237623,0.7636138613861386,1.0,1.0,nan,0.7913984352813901,1.0,1.0,1.0,8.5,0.3455907525769745,6.436118155626332,0.8982843291313807,0.7049916948483538,0.9501044486660718,0.7207451095107498,3.3776355667952873,3.6245391821300488,0.7173338383205052,71.73338383205052,11.074025969369295,71.73338383205052,11.074025969369295,1.6124529771935716,3.6245391821300488,0.7173338383205052,True,19.9539129922386,18.126803792818897,973.2877803795832,61.68211308155608,2.761557560736236,2.761557560736236,-124.14466957324919,-7.867668434204667
60,5.454545454545454,49.73733598447966,22.76982625936543,23.00146231197192,784.8100352580616,10.5,10.5,2,False,candidate persistence disabled,False,False,False,False,,,0.7152295112609863,0.5893989139133029,1.4142135381698608,1.0,180.0,180.0,0.37217168959961,2.9652,180.0,0.893390052356021,0.7630890052356021,1.0,1.0,nan,0.9091377821598611,1.0,1.0,1.0,3.5,0.645648526427892,2.3275862273004577,0.96194971231044,0.6465940524478597,0.9800930540805148,0.6221338526079084,5.029409534060165,4.596805939648584,0.554769851863664,55.4769851863664,14.044584923456059,55.4769851863664,14.044584923456059,1.5969249669865067,4.596805939648584,0.554769851863664,True,20.128503070199542,19.896867017593053,892.573354171214,56.566836320600686,2.872959241772378,2.872959241772378,-107.76331891315237,-6.829500336121029
61,5.545454545454546,49.68457056389116,22.77147261663646,22.85123670071644,783.9774447951268,14.5,14.5,8,False,candidate persistence disabled,False,False,False,False,,,0.7318222522735596,0.6262716717190212,1.0,1.0,180.0,180.0,0.4051051316960605,2.7108259833812713,180.0,0.8875,0.75,1.0,1.0,nan,0.8836446721835188,1.0,1.0,1.0,4.0,0.6065306597126334,7.110075508021794,0.8882506978218836,0.6628094506993146,0.9643217962630419,0.6452717390739715,4.619820516127091,4.318103545250861,0.6314132279353805,63.141322793538045,13.19306769652074,63.141322793538045,13.19306769652074,1.6512140073491552,4.318103545250861,0.6314132279353805,True,20.061112360245602,19.98134827616562,888.0623461858734,56.28095118952972,2.7901243404708396,2.7901243404708396,-104.08490139074661,-6.596380625638567
62,5.636363636363637,47.432650076766635,24.710297909351937,23.157161439216623,748.4441826708739,11.0,11.0,6,False,candidate persistence disabled,False,False,False,False,,,0.7884142994880676,0.7520317766401502,1.0,1.0,180.0,180.0,0.37217168959961,2.9652,180.0,0.891470588235294,0.7588235294117647,1.0,1.0,nan,0.9139436454402504,1.0,1.0,1.0,3.5,0.645648526427892,0.7459099489265668,0.9876451235158605,0.6783754849747892,0.9847546748993524,0.6776932627228989,4.068113717186923,4.056790848139184,0.536706218568812,53.6706218568812,12.394681074517102,53.6706218568812,12.394681074517102,1.4755693394853882,4.056790848139184,0.536706218568812,True,20.357152369171274,21.910288839306588,838.4351102198227,53.135825110181266,2.8000090700453484,2.8000090700453484,-89.99092754894878,-5.703175033414631
63,5.7272727272727275,48.38229693479829,23.357977520729094,23.006239796220484,763.4287484780796,10.5,10.5,6,False,candidate persistence disabled,False,False,False,False,,,0.8396503925323486,0.8658897611829969,0.0,1.0,180.0,180.0,0.6100587591368638,1.4826,180.0,0.888855421686747,0.7530120481927711,1.0,1.0,nan,0.9785196490467567,1.0,1.0,1.0,0.5,0.9394130628134758,2.764323469205465,0.9549731464282104,0.8188644009402425,0.9898835486409123,0.8132948876574848,2.073145622918828,2.0032815557200916,0.5198416099512572,51.98416099512572,6.120610333412265,51.98416099512572,6.120610333412265,1.0204847422236119,2.0032815557200916,0.5198416099512572,True,20.223460599724802,20.575198324233412,861.290869703307,54.58430886744708,2.7827791964956816,2.7827791964956816,-97.86212122522738,-6.202011932648787
64,5.818181818181818,48.82705341625012,22.78822717019267,22.76058880530286,770.4466022287988,10.0,10.0,0,False,candidate persistence disabled,False,False,False,False,,,0.8272583484649658,0.8383518854777018,0.5,1.0,180.0,180.0,0.6100587591368638,1.4826,180.0,0.888157894736842,0.7514619883040936,1.0,1.0,nan,0.979511487219913,1.0,1.0,1.0,0.5,0.9394130628134758,2.460394208954824,0.9598228237478799,0.8133648655821643,0.9907865239633052,0.8041112030189356,2.1906317081781834,2.072261272602291,0.5172452651963056,51.724526519630565,6.331363518225211,51.724526519630565,6.331363518225211,1.035310258571413,2.072261272602291,0.5172452651963056,True,19.996099078298556,20.023737443188367,871.5919867296409,55.23714215899099,2.764489727004303,2.764489727004303,-101.14538450084206,-6.410088742740868
65,5.909090909090909,51.4538765936706,21.388281117191536,21.406076149241187,811.8954886575242,9.5,9.5,2,False,candidate persistence disabled,False,False,False,False,,,0.7953044772148132,0.767343282699585,1.0,1.0,180.0,180.0,0.6100587591368638,1.4826,180.0,0.8875,0.75,1.0,1.0,nan,0.98605774519781,1.0,1.0,1.0,0.5,0.9394130628134758,0.46210829550898325,0.9923277779784327,0.7988871616715953,0.996743987456819,0.7802194147782103,2.509178858039625,2.2587102888232593,0.5036229614690835,50.36229614690835,6.901019726598978,50.36229614690835,6.901019726598978,1.066554435909325,2.2587102888232593,0.5036229614690835,True,18.917276712349263,18.899481680299612,914.2182985535616,57.938584670831965,2.4887994368919237,2.4887994368919237,-102.32280989603737,-6.484708077161365
66,6.0,55.47917531172777,19.690180085240122,19.711658156149582,875.4110502836729,15.0,15.0,0,False,candidate persistence disabled,False,False,False,False,,,0.7578517198562622,0.684114933013916,1.0,1.0,180.0,180.0,0.33118941692673665,3.3151944321155544,180.0,0.8924180327868851,0.7609289617486339,1.0,1.0,nan,0.8657110654855762,1.0,1.0,1.0,5.5,0.5028315779709409,2.011220615142463,0.9670352380670443,0.630791887282992,0.9736935435647074,0.6317748261630073,4.857173214523501,4.874631384712076,0.5832009218269194,58.32009218269194,14.893422814008709,58.32009218269194,14.893422814008709,1.6860870431654813,4.874631384712076,0.5832009218269194,True,17.64323517573183,17.621757104822372,974.4218421975567,61.753984249270154,2.0684229804177505,2.0684229804177505,-99.01079191388374,-6.274808937542382
67,6.090909090909091,59.186385929317936,18.412072663196803,18.444173807611946,933.9074702850957,14.5,14.5,0,False,candidate persistence disabled,False,False,False,False,,,0.8253118395805359,0.8340263101789686,1.0,1.0,180.0,180.0,0.6100587591368638,1.4826,180.0,0.890013966480447,0.755586592178771,1.0,1.0,nan,0.9537206641008644,1.0,1.0,1.0,0.5,0.9394130628134758,10.46533660059032,0.8399421347865255,0.8131176984874492,0.9672763826836522,0.7998678001541851,2.245862614060688,2.075385603021643,0.6154320926961755,61.54320926961755,6.340909260307784,61.54320926961755,6.340909260307784,1.130158796284453,2.075385603021643,0.6154320926961755,True,16.730979130100735,16.69887798568559,1026.6510069906365,65.06400756803158,1.7131946775112112,1.7131946775112112,-92.7435367055408,-5.877621638713649
