frame,seq_angle_error_deg,seq_length_error_px,seq_length_error_mm,seq_max_endpoint_abs_error_px,one_step_angle_error_deg,one_step_length_error_px,one_step_length_error_mm,one_step_max_endpoint_abs_error_px
1321,-1.280166414337856,-23.792029503213257,-2.146362803937566,15.927010621541854,-1.8667932579319313e-05,-0.0573929008290861,-0.005177615786538551,0.05753867865504425
1322,-1.2797432582173087,-23.819307881321492,-2.148823682532028,15.929487989922677,0.00033294613598400247,-0.02494798519046526,-0.0022506456390686633,0.04474058439476991
1323,-1.2766076458825921,-23.81732688878958,-2.1486449702164268,15.914692635607992,0.0031118420229461208,-0.01046390968929245,-0.0009439861588027176,0.03599677356930897
1324,-1.2734503238588957,-23.812999131164247,-2.1482545479537856,15.899314328414903,0.0029009060522753316,0.0029209709557562746,0.00026351108088406254,0.02671944199849463
1325,-1.269143615716331,-23.85934589511112,-2.1524356528151847,15.88312494584062,0.0034139659503296116,-0.03783704471425153,-0.0034134131085632614,0.046599479531664656
1326,-1.2661424644072383,-23.873472895120017,-2.153710099257269,15.868801862837188,0.0035234741683893844,0.004270899003927298,0.00038529284608383274,0.028490215367455107
1327,-1.2601295246716973,-23.925754548480313,-2.15842661140205,15.85197234802206,0.005827294183717413,-0.08401853595353259,-0.007579608136733279,0.05393918579000001
1328,-1.2545717388122455,-23.964036724207517,-2.161880181347547,15.833304086607654,0.006345573165305041,-0.02894182790771538,-0.002610944261425569,0.04707677101350072
1329,-1.2432782458490692,-23.986253422378127,-2.1638844279618703,15.7692218852535,0.01245509542818013,-0.01785338740990028,-0.0016106169780817513,0.08315507822774038
1330,-1.2372304369486642,-23.96646738888262,-2.1620994601714396,15.724428975475007,0.006659176296182068,0.010045688518175666,0.0009062569535080183,0.047330057728117936
1331,-1.2324578923953595,-23.949721959291878,-2.160588795971705,15.67443603557166,0.005441214415043305,-0.008551708949994463,-0.0007714797931756571,0.05154663044396557
1332,-1.2284098657539175,-23.95178761068587,-2.160775145661519,15.636655525885658,0.005302971155657588,0.013097253898081362,0.0011815494174959521,0.05096654442684212
1333,-1.2263068473893668,-23.976035465986,-2.162962630116531,15.607729442412563,0.004126704451948626,0.0034435515852919707,0.0003106549205948451,0.04791020602493745
1334,-1.2245089774400242,-23.985166114627873,-2.1637863380989915,15.581697120574802,0.0020860982461954336,0.01993792206883427,0.0017986701937542661,0.03582607278457317
1335,-1.219202425557313,-23.958556636465687,-2.1613858033252855,15.529714303132039,0.0052859134123082185,0.02354685861848793,0.0021242450746571857,0.05243901718046118
1336,-1.2151174066992496,-23.860206865364376,-2.1525133239750427,15.477832218777962,0.005021263981262791,0.0724913821983364,0.00653970298479654,0.057079890597037775
1337,-1.2111617453202257,-23.819469399340164,-2.1488382536415416,15.43032990865072,0.003970146375166905,0.0405830508955205,0.0036611400007168855,0.04891813822428048
1338,-1.209291699246819,-23.824383580163385,-2.1492815792069107,15.413375255707479,0.0022367562947067654,-0.004246781319125148,-0.00038311710476805164,0.020363252028573697
1339,-1.2043610545722743,-23.740391480520543,-2.1417043559829034,15.354910542187895,0.005314319228943987,0.06393855806288684,0.005768122586812034,0.05722935039023014
1340,-1.2001402332376188,-23.769042152872316,-2.144289034075848,15.329436429869531,0.00416883550633429,-0.040024544981520194,-0.003610755214525043,0.044464461627626406
1341,-1.1943896964029364,-23.75004302467414,-2.1425750557846603,15.275180405813785,0.005404436650962907,0.02933081367939394,0.0026460360383367847,0.054592543404965
1342,-1.1910997325047106,-23.74843190379943,-2.1424297108943615,15.243703066021453,0.003099248161703372,0.003953002368007219,0.00035661427056577584,0.031229795306671804
1343,-1.1867980649919048,-23.756216173264534,-2.1431319572678147,15.195632707634445,0.004737948476304155,-0.0014161895252300383,-0.0001277594464931725,0.05015586658430493
1344,-1.178423116372585,-23.82888031625282,-2.149687245612132,15.133041549074903,0.008780051866807526,-0.07494322263892172,-0.006760892149098455,0.08780967030283371
1345,-1.1766216077195963,-23.84384126926591,-2.15103692589285,15.112145753303935,0.0018797216484642831,-0.01666823993843991,-0.001503700649250718,0.04152833185429117
1346,-1.1720152754471371,-23.90853022894464,-2.156872744853191,15.085763647277645,0.0044629521977697095,-0.06845462098010557,-0.006175532533258635,0.07105963951939742
1347,-1.1683378665069313,-24.012951847882164,-2.1662929869886582,15.064514787814346,0.0034314004445548107,-0.10018889264301833,-0.009038392983987597,0.08924854138943594
1348,-1.1652347306926458,-24.103978329919414,-2.1745048066315205,15.044407279859115,0.0029669248017398786,-0.1069104784959336,-0.009644770924811093,0.09218785724146805
1349,-1.171151609490778,-24.211507443883306,-2.18420538684143,15.105933604225129,-0.0057044490096131995,-0.11696036994294445,-0.010551407039336805,0.061835703834503875
1350,-1.1771948535855188,-24.272851073386732,-2.1897394117806184,15.160898488507428,-0.005816062161187574,-0.0685193147053269,-0.006181368782135364,0.05594853733555283
1351,-1.1834537256555393,-24.245710396042682,-2.1872909556572315,15.230634682174355,-0.006960808772106475,0.028157334475508833,0.0025401723450325588,0.13678694033462513
1352,-1.1897375429359442,-24.18399665507252,-2.1817235416586778,15.291471912332156,-0.006156018772344396,0.07266897594854527,0.006555724342689049,0.14725452655389404
1353,-1.1972707384096566,-24.126958044615094,-2.176577887654778,15.372398314859765,-0.007808853896534629,0.04895685405710992,0.004416570285935006,0.13082629237351107
1354,-1.2029859124257598,-24.089817010977868,-2.173227264157612,15.43014461214716,-0.005548258310483334,0.03375453775049664,0.003045115772153345,0.10900934595513867
1355,-1.2020198723109843,-24.096751359767154,-2.1738528361925176,15.444294238465886,0.0004170377094965261,-0.01966934969811973,-0.001774441333976282,0.07581012328682846
1356,-1.199603900118717,-24.11292832060235,-2.1753122168230234,15.444186912769737,0.002461708642101712,-0.018361336888006008,-0.0016564408900745634,0.06304386490751313
1357,-1.196791655622775,-24.13073266636161,-2.176918409581021,15.436692699118339,0.002578396242256531,-0.023729411907538633,-0.002140713850021724,0.05521679246680833
1358,-1.1970333320060433,-24.089397086280883,-2.1731893812712473,15.436834816008172,0.00029475059443484497,0.020390816079952856,0.0018395273581025087,0.026848981095412228
1359,-1.1922424153835038,-24.023692123268006,-2.167261905070619,15.37487113647245,0.004296075651438969,0.060319294609712415,0.005441616079559466,0.073424938454
1360,-1.1818810283820653,-23.50460318820467,-2.120433063419888,15.167879131118184,0.010373298720224966,0.5190713825035118,0.04682725817246984,0.32636137805447873
1361,-1.1942292512998165,-21.110484443730343,-1.904451176685282,14.756251963992781,-0.013268045173674636,2.393776195451778,0.21595098418043623,1.7589319145221936
1362,-1.3700865019845878,-15.446833254115177,-1.3935132490812092,14.940150100208143,-0.175612309812351,5.658695497075769,0.5104908571205365,5.200793873773609
1363,-1.4853495202858369,-10.290642682819112,-0.9283551317062794,14.664103705476293,-0.11559003494622289,5.152869034275568,0.4648584698180985,4.402695795034715
1364,-1.525134284611596,-8.266663183782157,-0.7457648103518779,14.509721736061351,-0.03988294254955349,2.007587814099111,0.18111156970609418,1.7942324687192854
1365,-1.6377569903986284,-7.2051692561843765,-0.6500037033604056,15.478846650637934,-0.11353810594246738,1.0634423363624137,0.09593687981063057,1.4426064333494208
1366,-1.7291899407518656,-6.421259552310175,-0.5792844471568077,16.36476949635994,-0.09194925428528222,0.7973450458896423,0.0719313057412898,1.1863651438087626
1367,-1.7240312879783346,-6.250177782709898,-0.5638505579775656,16.42440533307314,0.004035382793603048,0.17903244699061815,0.01615114779790808,0.38749565626265525
1368,-1.682814974718525,-6.755190902222466,-0.6094095707165108,16.231923751926843,0.04131387623337446,-0.5128788769062567,-0.04626861042552885,0.3632702516838435
1369,-1.6450281929910204,-7.6730194265879845,-0.6922101155302685,16.19987697675367,0.03768441080345042,-0.9265515619313192,-0.08358748076497845,0.6391958336272587
1370,-1.6331941615215726,-7.955489449862057,-0.7176927315089081,16.278469349706256,0.011603741335221684,-0.30782129161127614,-0.0277696432111952,0.25087426590062023
1371,-1.6641897681546993,-8.077819252463428,-0.7287285339855798,16.801047869112836,-0.030289566720853145,-0.1311496661990077,-0.011831473445355322,0.5216594413784605
1372,-1.687437182965425,-8.64027793849084,-0.7794699136681239,17.28958707907907,-0.02345870031226127,-0.5744204336131133,-0.05182049107506201,0.49326139548531955
1373,-1.7136041237738198,-9.283412353428503,-0.8374893350868775,17.706815640603736,-0.025435831357185634,-0.6529874572314611,-0.058908299077642494,0.4447950746874265
1374,-1.7180406070162633,-9.776620106446217,-0.8819833441224613,17.846230752575934,-0.0036318031033317766,-0.4802108520455022,-0.04332151280908712,0.5121888201094942
1375,-1.738884505461101,-9.92052756713963,-0.8949657431565468,18.183373224813067,-0.019812880521271836,-0.14838854598849593,-0.013386653526008442,0.3272330880943173
1376,-1.7861191551415914,-9.568562154136771,-0.8632137032290647,18.606791378751893,-0.04723079252974571,0.3559569806568561,0.032112133308367624,0.42238230579705904
1377,-1.847771834006494,-6.960554701909814,-0.6279361626100135,18.482118350802864,-0.05984414052352349,2.5706341398924906,0.2319059624422585,2.0487778139758204
1378,-2.078771649800416,-0.3959389955086863,-0.03571905173005409,18.327655415158006,-0.23017378272555788,6.544251390655518,0.5903799742103821,5.317386729423735
1379,-2.4333681385279817,7.179615324135398,0.6476983931203998,23.022825314993515,-0.3538375788351402,7.570608700724165,0.6829712831436213,6.4599557661959075
1380,-2.6869829227228195,18.875311154568635,1.7028083194601955,32.38558022840815,-0.25310519458784597,11.691708861612483,1.0547502478358592,9.365045713027293
1381,-3.0314850729624254,33.169304185732244,2.992319790421041,43.488078642977165,-0.343723308193006,14.266175281967094,1.2870019338002343,11.08531670678942
1382,-3.3581031634941496,45.06362968097176,4.065348798621474,53.34580327377804,-0.3266028341967342,11.879290757711033,1.0716726715586289,9.850608361821251
1383,-3.7195880743591374,54.843619768645,4.947636160623313,62.59538395754534,-0.3619356688940627,9.769827872129895,0.8813705927348501,9.243795708338794
1384,-4.1069341398351185,65.01951640121945,5.8656396468715775,72.41287175406866,-0.3881130664528598,10.19944917637065,0.9201282442028327,9.827843105692196
1385,-4.439272227092431,74.45500691098823,6.716848488233281,81.94832372210203,-0.3309912603306202,9.427557995197958,0.8504932212749761,9.526836390711651
1386,-4.752104119682201,81.91594999047754,7.3899264493188825,90.10077689450634,-0.3140077818362954,7.497735537010271,0.6763971383032399,8.172978146489982
1387,-5.046105815955059,89.4061677793901,8.065645385080211,97.51994312472107,-0.2928700336285317,7.488017896321935,0.6755204757002173,7.4088395900225805
1388,-5.29886452698608,97.90106154320893,8.831999680143582,106.11089191323325,-0.25323876092107866,8.494767089272386,0.7663428673062456,8.581361864862885
1389,-5.495536934899519,103.55889036578048,9.342412351503686,112.70737975055124,-0.19556215402525368,5.662426888218761,0.5108274790617281,6.595408372224824
1390,-5.71046943715416,110.52929477498014,9.971237090910131,119.5281513359074,-0.2148251349260022,6.9752160069797355,0.6292588105940794,6.829656424713548
1391,-5.844074611481403,115.97717061444212,10.462709163971914,124.82535572464415,-0.13360885920300802,5.4240244047701935,0.4893203511064926,5.282172874760121
1392,-6.01024684805401,120.67402036818703,10.886428527877372,129.48501484858699,-0.16602914945340785,4.715507704131596,0.42540256334425613,4.665327005264231
1393,-6.213005032367903,124.30804366578991,11.214266572696706,133.3236909888107,-0.20179060275106053,3.609106187743919,0.3255901845526988,3.817967035563626
1394,-6.315435630499763,126.29241201690593,11.393283432841871,135.53009266457389,-0.10352069826774368,2.0084204876977765,0.18118668812504854,2.2237047632677474
1395,-6.3141007961141895,127.53314599030091,11.505214415850991,136.56957063736388,-0.00015143548807827756,1.2463431073457514,0.11243700274453666,1.0555630690045064
1396,-6.361953834740348,128.62827762915788,11.60401009928524,137.81266243034815,-0.04721687870514302,1.0862213097863105,0.09799185125652304,1.2398985105178326
1397,-6.444005940120945,130.1272369106474,11.739236497099332,139.6867268200445,-0.08178227925915849,1.4882234778905286,0.13425788314777545,1.8759567852544592
1398,-6.501964819203522,130.94636263453947,11.813132714539416,140.95901372238646,-0.05906254287947377,0.7986999424081205,0.07205353572970055,1.2698137979174646
1399,-6.555271543489312,130.6142150962777,11.783168514913308,141.28253992482868,-0.05488327504872359,-0.35633617120436156,-0.03214634142359632,0.5962612713760791
1400,-6.577583144473948,130.887153603142,11.807791259215836,141.89027244156236,-0.023062885435649605,0.2712729096120938,0.02447248490628676,0.6099174649083068
1401,-6.62868509599511,132.61757872010196,11.963899005532332,143.80968369818555,-0.05175417125050785,1.724470388014879,0.15557054923906471,1.91258944846021
1402,-6.780671860255666,135.45444679118248,12.219822868884256,146.9975536907233,-0.15348447172033275,2.8459628155443397,0.2567443322919894,3.201433047107571
1403,-6.910364496368601,138.0065291837932,12.450055212843978,149.92404670771379,-0.13043241032985975,2.5504537352750276,0.2300854170434945,2.924234104716959
1404,-7.119033036613615,144.02943746363735,12.993402988267642,156.05765480146576,-0.20983050911533496,6.017922310574818,0.54289797356965,6.134432259656677
1405,-7.36022061002015,150.79960237958096,13.60416341751736,163.04513474137246,-0.24195056014107763,6.774481412108685,0.6111498355763529,6.992324072427152
1406,-7.6498367161452165,158.71504399428886,14.318243292723214,170.22268828272507,-0.2909795658078167,7.905884796662235,0.7132177209800273,7.179404820200659
1407,-7.919919899072994,165.36279524076622,14.917960353570905,176.58679398181462,-0.27157321069438467,6.649684261977768,0.5998914449862507,6.368610941195726
1408,-8.083471036370923,169.67318653704547,15.306815938484352,180.67239370967798,-0.16441221187386645,4.2972872775093265,0.38767342521303005,4.079127222556394
1409,-8.202101357186933,173.9189611354809,15.689842223432176,184.44603509315914,-0.11930404388726856,4.244525641185987,0.38291361211410957,3.774154371113241
1410,-8.339792474575745,176.45939208935283,15.919023450053718,187.40271903230027,-0.13835986252908583,2.5415634813439283,0.22928339591483485,2.9637632484562744
1411,-8.553068082371055,179.45494422889283,16.18926276228624,190.82467503506538,-0.21299308651714455,3.0342348387903257,0.2737290148161379,3.4424004073798358
1412,-8.743251698590143,182.4531944768545,16.459745480385273,194.07649460460004,-0.18883409874837298,2.9913853048550436,0.26986340739528597,3.2451328339701604
1413,-8.992587297143501,186.91316312316894,16.862094965026095,198.93606101295956,-0.24852656591892242,4.460499012642003,0.4023973308557822,4.847040283894614
1414,-9.193007562398122,190.7130463103084,17.204895814826756,203.3891984578361,-0.1994027941715899,3.81064688415654,0.3437718808304922,4.4561626073111995
1415,-9.388052666015113,193.2677217491214,17.435362086620028,206.48843587505462,-0.19173302248995583,2.548750202691167,0.22993173536733486,3.082195411797784
1416,-9.464931032411954,192.4191577806822,17.358810141424534,207.04048203750156,-0.0746446983807516,-0.8335215402454423,-0.0751949147516796,0.9251135863763693
1417,-9.533861500297377,192.22313798539756,17.341126505088358,207.72552289277704,-0.06681705902832391,-0.20242827375557226,-0.018261767756952874,0.6833485534826025
1418,-9.588771519187702,192.58764842198514,17.37401027579119,208.5643287787247,-0.05434837367820933,0.34374360405115567,0.03101032157543344,0.8195806631851497
1419,-9.619693666799634,193.36091856073995,17.443769699340777,209.51803392568917,-0.0313008320880499,0.7866825675921518,0.07096940600875819,0.9656214157709542
1420,-9.71824725815253,194.7324145090074,17.5674971807948,211.14588915551275,-0.09911709291324655,1.3731878472365224,0.12388011362080373,1.6361759826001503
1421,-9.894505889600026,196.79283992479668,17.75337541670319,214.37445453302462,-0.17549233760718153,2.0645457336225945,0.18624994429655792,3.230042492314169
1422,-10.117583796102508,200.66797591448017,18.102965086946877,218.82055760128816,-0.2226423155690611,3.8566903777493735,0.34792562660479226,4.436339862182933
1423,-10.382017700809342,205.40191991602808,18.530030853634564,223.78061492279446,-0.26388077982693403,4.739644879980915,0.42758006301607193,4.960650513919944
1424,-10.725197073221807,213.45493380559208,19.256521608440426,230.73068238354477,-0.34321109097092517,8.054283593806872,0.7266052992989475,6.949650298126073
1425,-11.04605651949828,220.25600241750726,19.87006996898153,236.71776129185628,-0.3201853037406579,6.7936579070403695,0.6128798147454569,5.978049530381668
1426,-11.299701274992628,225.07381991698946,20.304702259415244,240.76750339423347,-0.2528255406447215,4.7843320283651565,0.43161144811052216,4.027775420295484
1427,-11.523357985176318,227.31998293409413,20.507336538716324,244.09271451066473,-0.22307364367441096,2.226116018908783,0.20082576896561444,3.3200637919757696
1428,-11.683032200528032,229.739951110706,20.725650393795007,247.56965638078051,-0.16015605484057005,2.405791360347507,0.21703491453668794,3.4669199076970187
1429,-11.967941730481215,235.05240090085465,21.204905205824435,252.83430156034328,-0.28569945959637266,5.327193943532734,0.48058493405179653,5.27749833387233
1430,-12.152531661667155,237.72581243335742,21.446083078952352,255.93279776739843,-0.1841925722561939,2.671849017316731,0.24103691312803965,3.09840378927953
1431,-12.059821142217999,236.5504993827385,21.340053947873386,256.183829824127,0.09123330654918504,-1.1759560595568246,-0.10608713918066016,1.7016484483286831
1432,-12.08924558941618,236.55728828935594,21.340666399057557,257.1714226693058,-0.02926930258897187,-0.01329237445668241,-0.0011991519305227726,0.9730860680485023
1433,-12.169831963315119,238.10089162553606,21.47992029433217,258.74006410623787,-0.08167085635793114,1.5330918536066065,0.13830561739831843,1.5676645853638433
1434,-12.165339373675181,237.42250677204947,21.41872080665998,258.58834360606284,0.003520819989574875,-0.6797675102709491,-0.06132422201198776,0.4479326843946865
1435,-12.0582911789852,234.218638654512,21.129688576127688,255.86734246973515,0.11882880534281526,-3.0251822797388286,-0.2729123515707449,2.6234149956273995
1436,-11.401067439469216,219.76876180470947,19.826114276688205,242.08797938011722,1.2438283755361965,-14.990642486342153,-1.352358672700262,15.090215619577606
1437,-10.427333174537836,196.55583437427197,17.731994310988593,215.68997078197222,2.037242785771184,-24.67263147615273,-2.225805010393138,29.134667584726998
1438,-9.659598586723803,172.23443621809201,15.537875295831434,186.62740912416743,1.6327518237697234,-22.774036551415065,-2.0545260732326405,29.129403925148978
1439,-8.886993028662886,150.64204076283113,13.589949228960034,160.6402967053412,1.742923696147784,-21.109834371101385,-1.9043925313431322,26.382210008525988
1440,-8.24232452977617,133.60733625543673,12.053188519841003,136.7844381871409,1.272140394639763,-16.207708064729104,-1.4621544464088356,24.11078733776145
1441,-7.886411870510017,124.72490848986206,11.25187341714592,122.28212918558722,0.8347636808347261,-9.73116810532349,-0.8778829589677954,15.465429408162777
1442,-7.653739473186221,118.34420858575811,10.676247998750778,112.33425362592442,0.5470912376110277,-6.887311138386963,-0.6213286026978987,10.650426549856832
1443,-7.289757909182185,110.03852050955788,9.926962615364031,102.18624250529882,0.5319170018250361,-7.882926773552526,-0.7111465968311621,10.030951098216804
1444,-6.880641122927699,100.92993788207582,9.105245285802926,93.96136528497408,0.5555844459924799,-8.547715419190013,-0.7711195226920529,8.164977488463421
1445,-6.726756566159793,95.96636159342256,8.657463581470685,90.25276620931402,0.3456756311122433,-5.205133651773167,-0.4695734450976861,4.053904933264107
1446,-6.6872715599880905,93.17834455464754,8.405946741851656,88.32204176963722,0.17450709339863124,-2.326970172206984,-0.20992417745710695,1.8025462430580887
1447,-6.550275211256007,90.86820829345697,8.197541210815425,86.7670972991786,0.24570698891662346,-2.3394950242625328,-0.21105408848774096,1.8550035308995234
1448,-6.397900333487797,86.01241690994652,7.759483162516529,83.70086913653273,0.20038504243228772,-4.439370771721997,-0.40049127780481364,2.8643316691313316
1449,-6.314570188633866,82.54176777740338,7.446383676715929,81.08465701152153,0.15950946715665282,-3.787203604740739,-0.34165698000063255,2.9739367384784714
1450,-6.108957475313616,79.59783812101409,7.180801410561236,78.17619649133007,0.3109728183062259,-3.4686882114519904,-0.3129225842003842,3.439053142458988
1451,-5.919721342785152,75.47949255388721,6.809270947477014,74.7254729055885,0.2244990443212771,-3.344799762230309,-0.30174617072077703,3.1185822701927464
1452,-5.823084863614952,71.92704662410495,6.4887922844165855,71.95051886879043,0.18245875081865393,-3.751733236914106,-0.3384570731522156,2.998333670272075
1453,-5.724340786774974,68.9291242728417,6.218339147033941,69.18540106627995,0.1814204898091134,-3.0955308525419696,-0.2792587441706012,2.7587365069622365
1454,-5.711256709694823,68.00164701763538,6.134668156217285,68.0369607227122,0.124160375159164,-2.2858213887423062,-0.20621200072817605,1.9027518017018679
1455,-5.674230543614044,65.2564712271469,5.887016176541545,65.78593664537061,0.04652263298058301,-2.248465148737864,-0.202841962706423,2.050443359512201
1456,-5.577121353571101,62.28316394636022,5.618783651388725,62.87838964918154,0.15680842180714194,-3.41445277701348,-0.30802981458110934,3.209851927966895
1457,-5.455696757730237,60.371742679726594,5.446347604736902,60.3566855349369,0.1593196875810179,-2.1098726165407697,-0.19033904209718333,2.4870949826412243
1458,-5.288037602782055,57.90662436967625,5.223960597050866,57.50676153241716,0.18113272609409137,-2.129452954952285,-0.19210545340939655,2.608793277153154
1459,-5.256018460986468,57.21037510726126,5.16114949811058,56.72047496105864,0.04335741555559025,-0.3410219112923869,-0.03076478808278295,0.5825340721444832
1460,-5.4195085290315035,57.25247123992199,5.164947138548123,57.32001314905824,-0.15458121916350365,0.16989497848680912,0.015326824571674775,0.8568061249327457
1461,-5.370015786182023,55.33972217887674,4.992391306884432,55.82757829462929,0.08094769972942117,-1.8535177072385522,-0.16721236255692992,1.5588657971675843
1462,-5.253463550216793,55.08565672291513,4.969471166996081,55.13546317736456,0.12507536724396573,-0.11393134938532512,-0.010278148423195702,0.6548472580290081
1463,-5.255949368709054,54.94010348748952,4.956340296825123,55.08841422867471,-0.0015112192592994234,-0.11591058394594711,-0.010456702146013378,0.09748069069473786
1464,-5.172751031652069,52.40911761285486,4.728011144077832,53.31537407226949,0.09533134664508225,-2.288884277130933,-0.20648831468067314,1.718134228511758
1465,-5.0550606856212426,50.00294596498816,4.510941922464235,51.510683046714746,0.11807381282514484,-2.361678957988147,-0.21305537930604815,1.7701549659805664
1466,-4.996978397917445,50.27805304302797,4.535760301212666,51.64420912870156,0.0651892900572193,0.2686428248186985,0.02423521569093953,0.40251097690878623
1467,-4.985239460712847,50.06176842478021,4.516248503801347,51.48259144062678,0.012826216816620217,-0.1560967073894517,-0.014082033922856231,0.17809886699041044
1468,-4.950580414309059,48.559523462192374,4.380725693119491,50.568919670612274,0.04567347665465604,-1.4838933690361955,-0.13386724877248243,0.9400372385674132
1469,-4.896833933178755,46.68234275028453,4.2113786075434625,49.33376028117334,0.06049890820477799,-1.7153871172033632,-0.1547511153775988,1.1079511446079096
1470,-4.834624837934626,45.083588829316454,4.067149383712357,48.24264184376898,0.06941880797870681,-1.4085376563367618,-0.12706914444176837,0.994174562481021
1471,-4.729822866375201,42.332708549434415,3.8189827819507562,45.924354917952314,0.11279685319115629,-2.682797599190053,-0.2420246232721276,2.292182557633623
1472,-4.650579641805592,40.464429524147704,3.6504387488866348,44.184318896872355,0.08561478571118641,-2.115808210244154,-0.1908745129170438,1.8624340328151447
1473,-4.629485255103049,40.16843488922859,3.6237360300425085,43.02984705306329,0.03681829403643633,-0.10500403776086387,-0.009472784189458716,1.1598196949835824
1474,-4.4833624613094685,38.69014448286134,3.490374244272367,39.94269481412658,0.13946485534418684,-1.3783216434077303,-0.12434325146044828,3.0573357034515425
1475,-4.5603663023509,39.584644901164324,3.5710702784502337,39.54389735282189,-0.10901509802815212,0.8701197497508701,0.07849656817147531,1.5853016386455465
1476,-4.676302102813025,41.87002986722132,3.7772429079503933,40.88560887380146,-0.15928426203331014,2.370488614455894,0.21385012945358334,1.5487863640358341
1477,-4.735919383021752,43.11574569138145,3.8896233212687537,41.59256995453046,-0.07038729305605784,1.0727175670192537,0.096773631046043,0.709940559999211
1478,-4.781331780928326,43.04417203669573,3.883166409716145,41.50365010871678,-0.04231439969407802,-0.2687064477424883,-0.024240955339046546,0.3333835266840879
1479,-4.802999394702908,43.109423293897066,3.889052955517049,41.503646212202455,-0.018475370781004585,0.09851577962297142,0.008887455563851693,0.2069066762537659
1480,-4.797510309292107,43.09509267968713,3.8877601403205295,41.54924630792081,0.006627710025583156,-0.041664941308908965,-0.0037587411465510403,0.10381429242829654
1481,-4.7455298651333635,42.48960247752541,3.833136735961812,41.03645166091957,0.048961317783806635,-0.6373635653435485,-0.05749881274540554,0.5390488273616825
1482,-4.802188326401762,42.970021503296266,3.8764770288560872,41.696200377152934,-0.06751186654682328,0.467495419319107,0.042174408824695246,0.6499662462935589
1483,-4.839216376234646,44.14127608814067,3.9821400314390254,42.60902419792899,-0.032596110832457725,1.062433140254825,0.09584583667423423,0.8668061803508635
1484,-4.941571970681338,44.539107067017994,4.018029765654471,43.33667810141492,-0.10064853332636403,0.2736645969072242,0.024688247443409733,0.6799855965321058
1485,-5.060170958621313,45.944601050032475,4.144824329602574,44.90554451921503,-0.14087563892374533,1.5852685824991113,0.14301266393719742,1.7556269166759648
1486,-5.030721108289811,45.918206059426666,4.142443144506997,45.01725861525847,0.008508413367309231,-0.02109866487421641,-0.0019033848916775306,0.20793531636468288
1487,-5.007269319709707,45.19767983792872,4.077441935556915,44.554500824143304,0.011242447553001966,-0.819207524428748,-0.0739035969546931,0.4771001280051337
1488,-5.091057161665873,46.19976641214066,4.167843695899522,45.58971540643054,-0.1115767602969413,0.7601684679782466,0.06857747566992367,1.00705854607898
1489,-5.399558951732416,51.1170640632547,4.611450441293619,51.5033500161143,-0.416214321477554,4.984868065793535,0.4497025105618011,6.375832315918984
1490,-6.689892621826203,72.61744730330508,6.55107576205973,78.70043853658095,-1.7566184672692486,23.52004176998264,2.1218258322742347,29.647566832479384
1491,-8.528734193699478,113.68234956873243,10.255685272481735,132.67346765441476,-2.603518096998215,33.34546210478618,3.0082116169264403,51.36911584777414
1492,-9.71544495796951,154.02710835557127,13.895328102539972,183.16907041973312,-2.4530184724322055,42.10063673481113,3.79804676593403,55.05945890850265
1493,-10.259179236993134,183.58608055325794,16.561947124644448,203.23128062700388,-1.4091006319954715,28.741698489762257,2.592889881549727,20.506976427785133
1494,-10.335597284969651,193.4545911704846,17.45222023548678,212.80916522645478,-0.4993536818454345,10.665651488114463,0.9621859972373725,10.450429188246773
1495,-10.448773519534342,203.44042180468693,18.353077198394356,222.17399725347985,-0.577915178038495,10.83184968985006,0.9771793225540891,10.460246414246456
1496,-10.692246330990145,210.09162151989574,18.95310535775572,230.42537008986955,-0.4664444219537245,7.7919227538781115,0.7029368035971891,8.972072474818276
1497,-10.691236155239864,213.5929381498387,19.26897146654239,233.47373874295846,-0.14257087443780847,3.578700075649749,0.32284714205594717,3.1296664010395148
1498,-10.72349667389338,214.05799059697392,19.310925486239466,233.9837935328095,-0.10150676101329736,0.3865182928566355,0.0348691769534367,0.7368784789954361
1499,-10.743838774501029,213.59946759116133,19.269560510448187,233.61314175370023,-0.06491277273866558,-0.7778682294465398,-0.07017423351056863,0.9844633166674726
1500,-10.799465118762072,213.5440880149124,19.26456452376523,233.89766658741988,-0.07383862382786788,-0.6307216277531325,-0.056899620154953416,0.8449337798795113
1501,-10.747035929522042,213.2372280293738,19.23688160336166,234.03756697756683,0.03652167565422815,-0.33561219531077313,-0.030276758544939858,0.6188257197553639
1502,-10.698403881280143,212.7330380548167,19.191396849429193,233.80490534068295,0.04476808872146876,-0.595804812717347,-0.053749651254038244,0.4274504574839284
1503,-10.70265270809682,212.21061674487055,19.14426738249989,233.42846264433703,-0.014803660792807705,-0.679221910047545,-0.06127500149361305,0.43704185891309066
1504,-10.728817825039073,211.8038780064511,19.10757404791294,233.16758947112262,-0.04229626074481985,-0.6006874603008328,-0.054190132094754845,0.4286328463673499
1505,-10.761653181265984,211.4413663294797,19.07487059235698,233.08591304590257,-0.052727234400720135,-0.47022886746810855,-0.04242100281251442,0.5815673363831593
1506,-10.775054170591659,211.41224920496643,19.07224383397117,233.25047487920517,-0.030486661857366926,-0.12906040230689086,-0.01164299358889567,0.3837602300756089
1507,-10.713547527147199,210.92390403680508,19.028188495847008,232.54457895582053,0.04570264539884761,-0.5396556673757686,-0.04868423903194212,0.6841491001334532
