Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,HoughBaselineAlpha,HoughPeakSource,HoughLocalmaxFallbackUsed,HoughFallbackMassBelow10Deg,HoughFallbackGapToLowerDeg,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,speckle_zncc,speckle_confidence,forward_backward_error,valid_patch_fraction,n_valid_patches,n_total_patches,motion_consistency,motion_spread_px,n_motion_points,feature_reliability,feature_peak_score,feature_peak_count_score,feature_mask_score,feature_mask_density,geometry_stability,geometry_alpha_score,geometry_pennation_score,geometry_length_score,geometry_angle_jump_deg,geometry_angle_jump_score,geometry_length_jump_px,geometry_length_jump_score,confidence_theta,confidence_length,combined_confidence,r_scale,r_scale_theta,r_scale_length,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length,detection_success,fixed_ANG_deg,fixed_PEN_deg,fixed_FL_px,fixed_FL_mm,delta_vs_fixed_ANG_deg,delta_vs_fixed_PEN_deg,delta_vs_fixed_FL_px,delta_vs_fixed_FL_mm
51,4.636363636363637,27.072939371526456,34.181644346787664,34.13138227236155,427.18642006353383,18.0,18.0,18.0,houghpeaks,False,0.1111111111111111,3.0,9,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,0.7917445302009583,0.7594322893354627,0.0,1.0,144.0,144.0,0.6100587591368638,1.4826,144.0,0.8929276315789474,0.7620614035087719,1.0,1.0,nan,0.9718806623985649,1.0,1.0,1.0,1.0,0.8824969025845955,1.056677210796522,0.9825428854811844,0.7939583842597567,0.9931038566521841,0.776891006473736,2.5549924325650473,2.3237572513472933,0.5111671932575218,51.11671932575218,7.0997571980467065,51.11671932575218,7.0997571980467065,1.0898754387465612,2.3237572513472933,0.5111671932575218,True,29.23899526136546,29.289257335791575,490.5725746303488,31.090036917198358,4.892387010996089,4.892387010996089,-63.38615456681498,-4.017097545671902
52,4.7272727272727275,26.77939986556788,34.532843239581666,34.5030096570801,422.55463298726437,16.0,16.0,16.0,houghpeaks,False,0.0,4.0,0,False,raw alpha jump 2.00deg within limit,False,False,False,False,,,0.756205141544342,0.6804558700985378,1.0,1.0,144.0,144.0,0.5630439226017703,1.7231929158210753,144.0,0.8884656652360514,0.7521459227467812,1.0,1.0,nan,0.9330949024645119,1.0,1.0,1.0,2.0,0.7788007830714049,5.774509730400496,0.9082443498313972,0.7505202713797201,0.9754820409447553,0.7273854195013972,3.275608643188568,2.9298949911745042,0.5748619412294187,57.48619412294187,8.951685052753094,57.48619412294187,8.951685052753094,1.297800108732052,2.9298949911745042,0.5748619412294187,True,29.464682201521413,29.49451578402298,486.5188562972853,30.833132517840458,5.0383274555586866,5.0383274555586866,-63.96422331002094,-4.053732652272579
53,4.818181818181818,26.81488992624796,34.41744129452704,34.36236774738032,423.114633944741,16.0,16.0,16.0,houghpeaks,False,0.0,2.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.8041074275970459,0.7869053946601019,1.0,1.0,144.0,144.0,0.7486410349414457,0.8684870083093643,144.0,0.890422077922078,0.7564935064935064,1.0,1.0,nan,0.998947135626796,1.0,1.0,1.0,0.0,1.0,0.31602570727415014,0.994746751702759,0.8513565535848123,0.9990523721612957,0.8307524788141133,1.8577446068660293,1.6175147413435602,0.5005688415711605,50.05688415711605,4.941980028741084,50.05688415711605,4.941980028741084,0.8998208045486731,1.6175147413435602,0.5005688415711605,True,29.38540038439507,29.44047393154179,486.5482168231165,30.83499324116501,4.976967362985249,4.976967362985249,-63.43358287837549,-4.020103314917048
54,4.909090909090909,26.944704469042584,34.08924298836985,34.07236990760984,425.16298964958713,14.5,18.5,18.5,houghpeaks,False,0.10647279549718575,4.0,4,True,raw alpha jump 2.50deg; selected candidate 14.50deg near previous 16.00deg,False,False,False,False,,,0.7568424940109253,0.6818722089131672,1.0,1.0,144.0,144.0,0.5507071136757082,1.7896564958453178,144.0,0.8894313304721029,0.7542918454935622,1.0,1.0,nan,0.9591116548359918,1.0,1.0,1.0,1.5,0.8290291181804004,1.2743347426651326,0.9789850449825492,0.7516524828593344,0.9905964879329902,0.7270841867683066,3.280210387723389,2.9133724187695407,0.5177815551327934,51.778155513279344,8.901203767629884,51.778155513279344,8.901203767629884,1.2282062130080114,2.9133724187695407,0.5177815551327934,True,29.140327479925872,29.15720056068588,489.09827577684575,30.9966032273576,4.932042427683967,4.932042427683967,-63.93528612725862,-4.051898758315016
55,5.0,29.073015939927803,31.046954934888824,31.06236098593186,458.745813647776,14.0,14.0,14.0,houghpeaks,False,0.0,2.0,4,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.6980530619621277,0.5512290265825059,1.7071067690849304,1.0,144.0,144.0,0.23701034504877277,4.318954466414452,144.0,0.8900568181818183,0.7556818181818182,1.0,1.0,nan,0.9664383772048343,1.0,1.0,1.0,0.5,0.9394130628134758,6.49132232353287,0.8974582252439186,0.5909355355863858,0.9788773091105435,0.547379604045966,6.437939818616031,5.60178605143265,0.5598629999019198,55.98629999019198,17.115092730756427,55.98629999019198,17.115092730756427,1.770941202740456,5.60178605143265,0.5598629999019198,True,26.358636162665988,26.34323011162295,533.160087664394,33.78902055573097,4.703724823265873,4.703724823265873,-74.41427401661804,-4.716004615803168
56,5.090909090909091,28.974656562954888,31.00000700237973,31.032691099382163,457.1937919203927,13.5,20.0,20.0,houghpeaks,False,0.0,2.0,2,True,raw alpha jump 6.00deg; selected candidate 13.50deg near previous 14.00deg,False,False,False,False,,,0.6801239252090454,0.5113865004645454,2.2360680103302,1.0,144.0,144.0,0.17979650032311748,5.147788864231109,144.0,0.8879849137931035,0.7510775862068966,1.0,1.0,nan,0.9819876108782554,1.0,1.0,1.0,0.5,0.9394130628134758,1.7029760762536625,0.9720160769327363,0.5428411670484616,0.9930404027231674,0.49851111673489973,7.425108413830231,6.527473149526411,0.511321677391978,51.1321677391978,19.943337218867082,51.1321677391978,19.943337218867082,1.8269205018136236,6.527473149526411,0.511321677391978,True,26.33480036168183,26.302116264679395,531.40339534209,33.677690179804955,4.697890737700334,4.697890737700334,-74.2096034216973,-4.7030336168500675
57,5.181818181818182,30.34466588566263,29.24864161771148,29.343647694752235,478.81129602623474,11.5,10.0,10.0,houghpeaks,False,0.0,0.5,5,True,raw alpha jump 3.50deg; selected candidate 11.50deg near previous 13.50deg,False,False,False,False,,,0.6788697242736816,0.5085993872748481,4.0,1.0,144.0,144.0,0.22704659914300812,4.4478,144.0,0.8892857142857142,0.753968253968254,1.0,1.0,nan,0.9428793297537315,1.0,1.0,1.0,2.0,0.7788007830714049,2.645090622842474,0.9568727693893262,0.564431204005601,0.9846832413953064,0.5244318238396275,6.895194963368059,6.105569617460044,0.5369645065562887,53.696450655628865,18.654298685718746,53.696450655628865,18.654298685718746,1.810655731188152,6.105569617460044,0.5369645065562887,True,24.710294403445403,24.61528832640465,561.6504916601483,35.5945999089619,4.6333532913068325,4.6333532913068325,-82.83919563391356,-5.249934023299268
58,5.2727272727272725,30.810347936214,28.79854645165506,28.836122466117473,486.1593362716213,11.5,19.5,19.5,houghpeaks,False,0.0944022770398482,3.0,3,True,raw alpha jump 8.00deg; selected candidate 11.50deg near previous 11.50deg,False,False,False,False,,,0.6918010711669922,0.537335713704427,2.0,1.0,144.0,144.0,0.20954900799349288,4.688392915821075,144.0,0.8908798283261803,0.7575107296137339,1.0,1.0,nan,0.9981608126519453,1.0,1.0,1.0,0.0,1.0,0.5522642189163776,0.9908378272053913,0.573861696090624,0.9983445790665463,0.5287401116152094,6.808488641485309,5.924509459153846,0.5013134007968689,50.13134007968689,18.101107012419572,50.13134007968689,18.101107012419572,1.723379234243477,5.924509459153846,0.5013134007968689,True,24.204665101248395,24.167089086785982,572.0303706312654,36.252424738756446,4.631457364869078,4.631457364869078,-85.87103435964411,-5.442076802542445
59,5.363636363636363,30.69132853772143,28.8333358138461,28.841754874194777,484.28131814945056,11.0,22.5,22.5,houghpeaks,False,0.28949858088930935,1.5,8,True,raw alpha jump 11.00deg; selected candidate 11.00deg near previous 11.50deg,False,False,False,False,,,0.6395164728164673,0.4211477173699273,2.0,1.0,144.0,144.0,0.23687935204531688,4.320612991690635,144.0,0.9048418972332015,0.7885375494071146,1.0,1.0,nan,0.9863684804645491,1.0,1.0,1.0,0.5,0.9394130628134758,0.3675845261734594,0.9938923194076409,0.5631249852045352,0.9970266755323093,0.5016870754586523,7.3594269991407515,6.130804163453418,0.5031615355413516,50.316153554135155,18.731397595018343,50.316153554135155,18.731397595018343,1.7563555554005952,6.130804163453418,0.5031615355413516,True,24.18197494468501,24.173555884336334,570.3038475093746,36.14300633590661,4.659779929509767,4.659779929509767,-86.02252935992402,-5.451677798185184
60,5.454545454545454,30.55219229963698,28.91249555159731,28.93572294961288,482.0858745504849,10.0,14.5,14.5,houghpeaks,False,0.0,1.5,9,True,raw alpha jump 3.50deg; selected candidate 10.00deg near previous 11.00deg,False,False,False,False,,,0.6603626012802124,0.4674724472893609,1.4142135381698608,1.0,144.0,144.0,0.2496486667692494,4.163102047348022,144.0,0.8913793103448275,0.7586206896551724,1.0,1.0,nan,0.9527339219905019,1.0,1.0,1.0,1.0,0.8824969025845955,7.025884422397496,0.8894979525242355,0.5759393180593143,0.9754780179909861,0.5225264763556772,6.9336666248596615,5.884887350491858,0.574880367221664,57.4880367221664,17.980049896401262,57.4880367221664,17.980049896401262,1.8393222124219792,5.884887350491858,0.574880367221664,True,24.01225138303076,23.989023985015187,573.2551566176155,36.33004555064139,4.923471566582123,4.923471566582123,-91.16928206713061,-5.777853251004405
61,5.545454545454546,30.05114488779569,29.391090869246437,29.42945960089861,474.179800990859,9.5,14.5,14.5,houghpeaks,False,0.0,0.5,1,True,raw alpha jump 4.50deg; selected candidate 9.50deg near previous 10.00deg,False,False,False,False,,,0.5927956104278564,0.31732357872856987,2.914213538169861,1.0,144.0,144.0,0.22562068762759072,4.466700189256668,144.0,0.894758064516129,0.7661290322580645,1.0,1.0,nan,0.9319324676813006,1.0,1.0,1.0,0.5,0.9394130628134758,17.398477947386198,0.7482825494279731,0.5236339848212082,0.9473653775683681,0.4438177032069931,8.588357772841421,6.911295101221508,0.7354734133481866,73.54734133481867,21.116025399930592,73.54734133481867,21.116025399930592,2.2545673196318585,6.911295101221508,0.7354734133481866,True,24.372101979212715,24.33373324756054,564.7308963130578,35.78982055384004,5.057357621685895,5.057357621685895,-90.55109532219876,-5.738675666044347
62,5.636363636363637,30.70157079198599,28.49189486308639,28.563216242632848,484.44293162897026,8.5,13.0,13.0,houghpeaks,False,0.0,0.5,2,True,raw alpha jump 3.50deg; selected candidate 8.50deg near previous 9.50deg,False,False,False,False,,,0.637165904045105,0.41592423121134436,1.2071067690849304,1.0,144.0,144.0,0.322921160638084,3.3910412107944485,144.0,0.8919407894736842,0.7598684210526315,1.0,1.0,nan,0.9606963553630335,1.0,1.0,1.0,1.0,0.8824969025845955,4.529066191265599,0.9272941623448299,0.6001584131049177,0.9828122258734648,0.535674572674222,6.669760588671706,5.430222904625693,0.5439404062641718,54.39404062641719,16.590917201769475,54.39404062641719,16.590917201769475,1.7186383135631274,5.430222904625693,0.5439404062641718,True,23.371326204468033,23.300004824921576,584.204969700917,37.02398995479562,5.191890038164814,5.191890038164814,-99.76203807194673,-6.322419162809627
63,5.7272727272727275,30.834950643709025,28.165761493587127,28.134813396964518,486.54754467390967,8.5,13.5,13.5,houghpeaks,False,0.0,1.5,1,True,raw alpha jump 5.00deg; selected candidate 8.50deg near previous 8.50deg,False,False,False,False,,,0.6756526231765747,0.5014502737257215,1.4142135381698608,1.0,144.0,144.0,0.3610209188167525,3.056458126401901,144.0,0.8889673913043479,0.7532608695652174,1.0,1.0,nan,0.988288145031626,1.0,1.0,1.0,0.0,1.0,3.534293695645715,0.9427964296163087,0.6479458417290775,0.9894531313176541,0.5900880813200166,5.617648229199778,4.573322806843657,0.5211212647034391,52.11212647034391,13.972837093054325,52.11212647034391,13.972837093054325,1.543779700928681,4.573322806843657,0.5211212647034391,True,23.02252987355203,23.05347797017464,586.4388186663919,37.165560132982584,5.112283523412486,5.112283523412486,-99.89127399248218,-6.330609489273559
64,5.818181818181818,30.872867129394297,28.19986662366125,28.150128954998365,487.1458324164781,9.0,13.5,13.5,houghpeaks,False,0.0,2.5,7,True,raw alpha jump 5.00deg; selected candidate 9.00deg near previous 8.50deg,False,False,False,False,,,0.6710069179534912,0.4911264843410915,1.4142135381698608,1.0,144.0,144.0,0.2982650644242216,3.6293181296825408,144.0,0.8965725806451612,0.7701612903225806,1.0,1.0,nan,0.9736955764231608,1.0,1.0,1.0,0.5,0.9394130628134758,4.246972220113491,0.931664162094591,0.6131684998250098,0.98549037735793,0.5584420513790345,6.221582598454508,5.191560912837865,0.534081506840661,53.4081506840661,15.861735101051606,53.4081506840661,15.861735101051606,1.6651476436591215,5.191560912837865,0.534081506840661,True,23.058226505350632,23.107964174013517,586.5122580600622,37.17021435455644,5.091902449647733,5.091902449647733,-99.36642564358414,-6.297347225162145
65,5.909090909090909,32.4148097295053,26.80830456054869,26.80031805760487,511.476287645054,10.0,12.5,12.5,houghpeaks,False,0.0,2.5,2,True,raw alpha jump 3.50deg; selected candidate 10.00deg near previous 9.00deg,False,False,False,False,,,0.7133398056030273,0.5851995680067273,2.0,1.0,144.0,144.0,0.33011541845485237,3.324938798332214,144.0,0.8976434426229507,0.7725409836065574,1.0,1.0,nan,0.9605920809102252,1.0,1.0,1.0,1.0,0.8824969025845955,4.561630105441736,0.9267910267657348,0.647567318407273,0.9827162179242094,0.6079665246068164,5.286514074846447,4.579893935228319,0.5443090852382836,54.43090852382836,13.992913809768709,54.43090852382836,13.992913809768709,1.5788850111304777,4.579893935228319,0.5443090852382836,True,22.35166589450094,22.359652397444762,606.3446328786015,38.42709110868137,4.4486521631039295,4.4486521631039295,-94.86834523354747,-6.012281379176066
66,6.0,38.405878002138266,22.489756129427093,22.448129125147744,606.0099093039569,12.0,13.5,13.5,houghpeaks,False,0.0,1.5,0,True,raw alpha jump 3.50deg; selected candidate 12.00deg near previous 10.00deg,False,False,False,False,,,0.676693320274353,0.5037629339430066,3.3839144706726074,1.0,144.0,144.0,0.3543977353177633,3.11200635137558,144.0,0.8875,0.75,1.0,1.0,nan,0.9360874665848372,1.0,1.0,1.0,2.0,0.7788007830714049,4.8139078993321505,0.9229023943641635,0.6292446633752357,0.9782972449357265,0.5832993102450635,5.7453073440170375,4.902159032003883,0.5623457587801883,56.23457587801883,14.977527817615254,56.23457587801883,14.977527817615254,1.6603338039422606,4.902159032003883,0.5623457587801883,True,19.742937278244483,19.78456428252383,684.8276725463094,43.40095374762236,2.7051918469032614,2.7051918469032614,-78.8177632423525,-4.995075745484094
67,6.090909090909091,39.291310940668886,21.90972702002415,21.886862830208145,619.981237722586,13.0,13.0,13.0,houghpeaks,False,0.0,1.5,0,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,0.7329842448234558,0.6288538773854573,1.4142135381698608,1.0,144.0,144.0,0.2759147261562951,3.8629902726173397,144.0,0.8884656652360514,0.7521459227467812,1.0,1.0,nan,0.9689962058230764,1.0,1.0,1.0,1.0,0.8824969025845955,1.9483747974891799,0.9680486707283567,0.6258917324087794,0.9904507619346392,0.5953804965052966,5.518857102877872,4.962010319170936,0.5181964928951511,51.81964928951511,15.160390983133198,51.81964928951511,15.160390983133198,1.6035262221441622,4.962010319170936,0.5181964928951511,True,19.58597206262229,19.608836252438294,689.3307939330942,43.68633906550985,2.300890767585855,2.300890767585855,-69.34955621050824,-4.395028124840962
68,6.181818181818182,41.414680251293795,20.678454623823256,20.646257213848003,653.4860789158785,14.5,14.5,14.5,houghpeaks,False,0.0,1.5,8,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,0.7406444549560547,0.6458765665690104,2.2360680103302,1.0,144.0,144.0,0.22704659914300812,4.4478,144.0,0.8972826086956522,0.7717391304347826,1.0,1.0,nan,0.9470032451467321,1.0,1.0,1.0,1.5,0.8290291181804004,5.085827710991282,0.9187292670524988,0.5976416717714124,0.979334046076185,0.57182892246697,5.96336986883301,5.476844870494965,0.5579319032233668,55.793190322336685,16.733360926291706,55.793190322336685,16.733360926291706,1.7480579173054849,5.476844870494965,0.5579319032233668,True,18.947115948394867,18.97931335837012,709.5237343743269,44.96606666597297,1.699141265453136,1.699141265453136,-56.0376554584484,-3.551386414679172
69,6.2727272727272725,41.42873807297723,20.42892459816948,20.532744113570146,653.7078985874119,16.0,10.0,10.0,houghpeaks,False,0.0,1.5,6,True,raw alpha jump 4.50deg; selected candidate 16.00deg near previous 14.50deg,False,False,False,False,,,0.7617810368537903,0.6928467485639783,1.0,1.0,144.0,144.0,0.37217168959961,2.9652,144.0,0.8950797872340426,0.7668439716312057,1.0,1.0,nan,0.9565368216220345,1.0,1.0,1.0,1.5,0.8290291181804004,2.080798390724624,0.9659144853420797,0.6852071105952984,0.9882027446288248,0.6637118001597596,4.30278746788626,3.9440700980763,0.5249865377344868,52.49865377344868,12.050286256097843,52.49865377344868,12.050286256097843,1.4389522943347337,3.9440700980763,0.5249865377344868,True,18.90091189285286,18.797092377452195,708.1248870589275,44.87741471735953,1.6318322207172855,1.6318322207172855,-54.41698847151554,-3.448676644382296
70,6.363636363636363,41.827117513951904,20.21012970381793,20.271444793617434,659.9939647171898,17.0,17.0,17.0,houghpeaks,False,0.0,1.5,5,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,0.7888354063034058,0.7529675695631238,1.0,1.0,144.0,144.0,0.6662032464544178,1.2184814404249191,144.0,0.899878640776699,0.7775080906148867,1.0,1.0,nan,0.971253727466501,1.0,1.0,1.0,1.0,0.8824969025845955,1.2502618512891104,0.979377907132455,0.8124425109501402,0.9925272751351928,0.7932667879877907,2.3329473477642093,2.0839308816512565,0.5125965930763903,51.259659307639026,6.367017582691603,51.259659307639026,6.367017582691603,1.0335452917705699,2.0839308816512565,0.5125965930763903,True,18.759353031563194,18.69803794176369,711.2117629155117,45.07304547477055,1.51209176205424,1.51209176205424,-51.21779819832193,-3.2459279608186478
71,6.454545454545454,42.51535200664336,19.9068535609087,19.894297107529553,670.853680578199,15.5,15.5,15.5,houghpeaks,False,0.0,0.5,3,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,0.7454923391342163,0.6566496425204806,2.0,1.0,144.0,144.0,0.39999740633496006,2.748891648173332,144.0,0.8916208791208791,0.7591575091575091,1.0,1.0,nan,0.9580346817138985,1.0,1.0,1.0,1.5,0.8290291181804004,1.6113898379957732,0.973500931513345,0.6892885989006854,0.9895953374016011,0.662724971631203,4.319538505536823,3.8773058741521176,0.5206955328937978,52.069553289379776,11.846302049441624,52.069553289379776,11.846302049441624,1.4208785480588724,3.8773058741521176,0.5206955328937978,True,18.440633552357497,18.453190005736644,721.6318974995826,45.733421504036045,1.4536635551720565,1.4536635551720565,-50.778216921383546,-3.2180694973926833
72,6.545454545454546,41.98629615647371,20.199467644704725,20.153366903897023,662.5056592737469,15.0,15.0,15.0,houghpeaks,False,0.0,2.0,2,False,raw alpha jump 0.50deg within limit,False,True,False,False,,mid jump/innovation 90.6/90.4px; filtered jump 90.5px; giant mid displacement,0.7798677682876587,0.733039485083686,1.0,1.0,144.0,144.0,0.6100587591368638,1.4826,144.0,0.9017148014440433,0.7815884476534296,1.0,1.0,nan,0.983331929264601,1.0,1.0,1.0,0.5,0.9394130628134758,1.2925638551724319,0.9786876563521276,0.796027863063392,0.994263823480775,0.7705659538738052,2.642996232250804,2.2963496766654505,0.5084716571696692,50.84716571696693,7.01601905133814,50.84716571696693,7.01601905133814,1.0805687046806027,2.2963496766654505,0.5084716571696692,True,18.614933501564025,18.661034242371727,714.9258696685145,45.308426990242104,1.5384334023329984,1.5384334023329984,-52.42021039476754,-3.322130833768391
73,6.636363636363637,42.145469084169356,20.242318752311206,20.195167819127988,665.0172636555322,15.0,15.0,15.0,houghpeaks,False,0.0,1.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.8653423190116882,0.922982931137085,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.896087786259542,0.7690839694656488,1.0,1.0,nan,0.9988907698202152,1.0,1.0,1.0,0.0,1.0,0.3329537492666077,0.9944661393766859,0.9470249680120868,0.9990016374480399,0.9458736428731316,0.7455544502687295,0.7377614566472948,0.5006151301797986,50.06151301797986,2.2540767583344397,50.06151301797986,2.2540767583344397,0.6077290084084545,0.7377614566472948,0.5006151301797986,True,18.61451442783391,18.66166536101713,719.0720705368805,45.5711924702748,1.580653391294078,1.580653391294078,-54.05480688134821,-3.425723386105446
74,6.7272727272727275,42.31417767838136,20.28507594615573,20.2505017334083,667.6793322032562,15.0,15.0,15.0,houghpeaks,False,0.0,1.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.8880953192710876,0.9735451539357503,0.0,1.0,144.0,144.0,0.7810625833675966,0.7413,144.0,0.8941176470588235,0.7647058823529411,1.0,1.0,nan,0.9916310548865522,1.0,1.0,1.0,0.0,1.0,2.5212484062312797,0.9588498297965566,0.8991472317623309,0.9924647879177269,0.9044764793598351,1.0757051204593175,1.1245487542060446,0.5127549227232887,51.27549227232887,3.435824937221716,51.27549227232887,3.435824937221716,0.7593536129903452,1.1245487542060446,0.5127549227232887,True,18.61691826437226,18.65149247711969,723.7946870215975,45.870488289993745,1.63358346903604,1.63358346903604,-56.1153548183413,-3.556310611612382
75,6.818181818181818,42.05817881572486,20.420398131887453,20.392013081346164,663.6399024177492,13.5,13.5,13.5,houghpeaks,False,0.0,1.0,2,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,0.8923700451850891,0.9830445448557535,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8913352272727273,0.7585227272727273,1.0,1.0,nan,0.9623155752947804,1.0,1.0,1.0,1.5,0.8290291181804004,0.2738523789300302,0.9954461938453018,0.9394766550265184,0.9935741773334278,0.9603035053262736,0.6542278660849707,0.7903481043603101,0.5100444859494652,51.00444859494652,2.4147443282388092,51.00444859494652,2.4147443282388092,0.6349115628255549,0.7903481043603101,0.5100444859494652,True,18.735009550838157,18.763394601379446,719.8473439188346,45.62032542085614,1.6570035305080069,1.6570035305080069,-56.20744150108533,-3.5621466051312822
76,6.909090909090909,42.12677682614553,20.50543105990971,20.43026626460636,664.7223167833614,15.0,15.0,15.0,houghpeaks,False,0.0,1.5,9,False,raw alpha jump 1.50deg within limit,False,True,False,False,,mid jump/innovation 95.3/94.2px; filtered jump 95.1px; giant mid displacement,0.9066746234893799,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8900092936802972,0.7555762081784386,1.0,1.0,nan,0.9575687486843141,1.0,1.0,1.0,1.5,0.8290291181804004,1.7573280937053823,0.9711359583817983,0.9422042698957794,0.9891621727792581,0.9649929266753507,0.6277227667419214,0.7709431919375415,0.5220012798930515,52.200127989305145,2.3554566523978235,52.200127989305145,2.3554566523978235,0.6343763338241986,0.7709431919375415,0.5220012798930515,True,18.73645660101448,18.811621396317832,722.1079677542181,45.763592456423574,1.6938096635918782,1.6938096635918782,-57.38565097085666,-3.6368156302780434
77,7.0,42.283606121886464,20.509352422498466,20.483106990753043,667.1969407792736,16.0,16.0,16.0,houghpeaks,False,0.0,1.0,4,False,raw alpha jump 1.00deg within limit,False,True,False,False,,mid jump/innovation 94.9/93.4px; filtered jump 93.8px; giant mid displacement,0.9070900082588196,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8945038910505836,0.7655642023346303,1.0,1.0,nan,0.9738944498768213,1.0,1.0,1.0,1.0,0.8824969025845955,0.43570466842157884,0.9927645582862241,0.9497845504343498,0.9949556516675465,0.9686621765857448,0.6081777277376712,0.7194272923519999,0.506986219303983,50.6986219303983,2.1980605308002508,50.6986219303983,2.1980605308002508,0.6039368534984777,0.7194272923519999,0.506986219303983,True,18.79310581194241,18.819351243687834,724.6465787639953,45.9244769291682,1.6900011788106326,1.6900011788106326,-57.449637984721676,-3.640870807281736
78,7.090909090909091,42.38529662547247,20.490360005715264,20.505037577563655,668.8015246622875,15.0,15.0,15.0,houghpeaks,False,0.0,1.5,7,False,raw alpha jump 1.00deg within limit,False,True,False,False,,mid jump/innovation 96.0/94.6px; filtered jump 94.5px; giant mid displacement,0.892166018486023,0.9825911521911621,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8927607913669064,0.7616906474820144,1.0,1.0,nan,0.9710979925065187,1.0,1.0,1.0,1.0,0.8824969025845955,1.2983689861754897,0.9785929707651169,0.94580842176004,0.992384042540696,0.9618419903388601,0.6453493794023298,0.745998415805698,0.5129604886376777,51.29604886376777,2.2792430746701857,51.29604886376777,2.2792430746701857,0.6186014160140796,0.745998415805698,0.5129604886376777,True,18.81714333500861,18.802465763160217,726.3772312992953,46.03415703359284,1.6878942425550463,1.6878942425550463,-57.575706637007784,-3.6488604081203704
79,7.181818181818182,44.75121296447604,21.076199125703113,20.587614572488548,706.1335379010026,15.0,15.0,15.0,houghpeaks,False,0.0,1.5,8,False,raw alpha jump 0.00deg within limit,False,False,False,True,,mid jump/innovation 96.3/94.9px; filtered jump 94.9px; giant mid displacement; forced reacquisition after repeated rejects,0.9253017902374268,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8919196428571428,0.7598214285714285,1.0,1.0,nan,0.9996101512834419,1.0,1.0,1.0,0.0,1.0,0.11697741819745033,0.9980522756450427,0.9607579902134681,0.9996491293149289,0.9717533149412007,0.5925733207753419,0.6515868310270988,0.5001281608085307,50.01281608085307,1.9907881045039935,50.01281608085307,1.9907881045039935,0.5708563071462396,0.6515868310270988,0.5001281608085307,True,18.905609961394703,19.394194514609268,764.7143245482276,48.463770318243924,1.682004611093845,1.682004611093845,-58.58078664722507,-3.7125573537678846
80,7.2727272727272725,44.65660259474518,21.15218119729127,20.63869657025836,704.6406721064328,15.5,15.5,15.5,houghpeaks,False,0.08839050131926121,2.0,6,False,raw alpha jump 0.50deg within limit,False,True,False,False,,mid jump/innovation 1.6/73.7px; filtered jump 74.0px; giant mid displacement,0.9465622901916504,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8967410714285715,0.7705357142857143,1.0,1.0,nan,0.9866991551642322,1.0,1.0,1.0,0.5,0.9394130628134758,0.26702800287705486,0.9955594219372271,0.9565752301326718,0.9973274935122192,0.9711682567237367,0.5954642939248446,0.6764578159926723,0.5026940941175383,50.26940941175383,2.0667762286634614,50.26940941175383,2.0667762286634614,0.5831392192428535,0.6764578159926723,0.5026940941175383,True,18.939462942202056,19.452947569234965,763.4996669468057,48.386791392753814,1.6992336280563052,1.6992336280563052,-58.85899484037293,-3.7301887980086335
81,7.363636363636363,44.57095344801817,21.18473809763458,20.69383160589547,703.2892062803656,16.0,16.0,16.0,houghpeaks,False,0.0884323358642251,2.5,1,False,raw alpha jump 0.50deg within limit,False,True,False,False,,mid jump/innovation 4.4/79.6px; filtered jump 79.7px; giant mid displacement,0.9590891599655151,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8977272727272727,0.7727272727272727,1.0,1.0,nan,0.9841438049185496,1.0,1.0,1.0,0.5,0.9394130628134758,1.0449748193562414,0.9827345391948461,0.9569433002195057,0.9950026042820563,0.9710573710725705,0.5960155504898554,0.674219081456117,0.5068889054144217,50.68889054144216,2.059936240695179,50.68889054144216,2.059936240695179,0.5845974445794371,0.674219081456117,0.5068889054144217,True,18.986459911461594,19.477366403200705,762.231548130887,48.306424362794964,1.7073716944338742,1.7073716944338742,-58.9423418505213,-3.7354709147767906
