cluster_id,frame_coverage,n_candidates,cluster_score,mean_score,median_alpha_deg,alpha_std_deg,median_length_mm,length_std_mm,median_x_mid,x_mid_std,mean_mask_support,mean_hough_score,hough_peak_fraction
a21.50_x400_l60,11,33,0.912297910564225,0.4749090038499087,21.4,3.552713678800501e-15,60.29796483752177,0.26110932856835795,400.0000040066305,6.326672585873874e-06,0.33843817073340304,0.720331038968037,0.0
a21.75_x400_l60,11,22,0.9028260447288741,0.4667706012896062,21.7,0.03856946079199405,59.493585628052976,0.3173167344892274,399.999992246297,5.935988645252064e-06,0.3352177597981193,0.7320233755570679,0.0
a22.00_x400_l60,11,33,0.9014436086743677,0.46399719857148153,21.9,3.552713678800501e-15,58.97003944376917,0.25535898971137105,399.99999857763714,5.12208441175927e-06,0.33343589039178734,0.7786664632480069,0.0
a20.75_x400_l60,10,17,0.8945428489819541,0.496664754479793,20.7,0.04582575694955905,62.23216188747389,0.12053903588476789,400.0000046106743,5.75795217550425e-06,0.3391613272995106,0.7803971226263245,0.0
a25.00_x400_l50,11,11,0.8940193259907984,0.4562696276431524,25.0,0.0,51.96620505977778,0.2250301652353926,400.0000013260642,4.656777778379801e-06,0.3609090909090909,0.8863455011671952,1.0
a22.25_x400_l60,11,22,0.8939165346338556,0.45747396611268215,22.3,0.04810456929208415,58.1352695870674,0.2595340092984929,400.00000283673256,7.635301224809148e-06,0.32643914660447676,0.8347626695343874,0.0
a22.75_x400_l55,11,21,0.8903547830503429,0.4539458778669598,22.7,0.044536177141512964,56.97163064383515,0.27003712737866326,400.00000337687374,6.71419198720596e-06,0.32986101161581266,0.8591343450529401,0.0
a23.00_x400_l55,11,33,0.8889454065714038,0.45336328619849303,22.9,0.08813963377120723,56.363053565403305,0.26550869516651476,399.99999635420164,6.413985643613735e-06,0.33085399057153597,0.8602672493416929,0.0
a23.25_x400_l55,11,22,0.8881885375661908,0.45137434974170404,23.2,0.028747978728803858,55.79536618197005,0.2610852600937132,399.9999966902162,4.908927919579839e-06,0.3259902078216397,0.856382245456689,0.0
a23.75_x400_l55,11,22,0.887191708606181,0.4498214606050079,23.7,0.028747978728803858,54.67076980666305,0.20547924242508206,399.99999843889657,4.96858739535444e-06,0.3361818181818182,0.8070431188960877,0.0
a23.50_x400_l55,11,33,0.8862018393343036,0.45096803106692696,23.5,0.07496555682941307,55.05040279073619,0.32668805960350555,399.99999536380136,4.622354569773834e-06,0.33471416956655053,0.8044457162986849,0.0
a24.00_x400_l55,11,22,0.8839833460320368,0.4478131994709696,23.9,0.04979295977319763,54.23466589455777,0.28339942434689047,399.99999832544506,3.31912112463545e-06,0.3383636363636363,0.7718647440974616,0.0
a22.50_x400_l60,10,17,0.8529432292250464,0.45642823115862674,22.4,0.06000000000000086,57.670024975618944,0.22850019335803506,399.99999901906085,3.7908385277692384e-06,0.32833572710524905,0.857339470551224,0.0
a7.00_x400_l185,11,11,0.8254848780155424,0.39350029414633236,7.0,0.0,185.0999732581556,0.8015416130789973,400.00000256986493,1.0595596891912229e-05,0.3205601764089266,0.9640136482695538,1.0
a22.50_x400_l55,8,16,0.7729128292051135,0.45532713024725724,22.5,0.0661437827766157,57.35696007016007,0.10914253866114668,400.0000001117969,6.7754868969974606e-06,0.3283632330610939,0.8639003025869012,0.125
a12.00_x400_l105,8,8,0.7488557918070395,0.43269574405639816,12.0,0.0,106.71098953574707,0.3839952249358676,399.9999999430504,7.104944212536554e-06,0.3571361699655792,0.9663376302879555,1.0
