row,frame,matlab_alpha,python_alpha,alpha_error_python_minus_matlab,abs_alpha_error,selected_line_alpha,py_first_peak_alpha,py_first_peak_weight,py_total_peak_weight,py_weighted_peak_spread,py_nearest_peak_to_matlab,py_nearest_peak_distance_to_matlab,py_nearest_peak_index,matlab_first_peak_alpha,matlab_first_peak_weight,matlab_total_peak_weight,matlab_weighted_peak_spread,matlab_nearest_peak_to_python,matlab_nearest_peak_distance_to_python,matlab_nearest_peak_index,mask_density,n_fascicle_candidates,category
2043,2043,32.0,32.0,0.0,0.0,22.442752838134766,32.0,273.0,2172.0,4.206721915285451,32.0,0.0,0,32.0,281.0,2635.0,7.697533206831119,32.0,0.0,0,0.08477386087179184,100.0,matched within 1 deg
2044,2044,30.5,32.0,1.5,1.5,18.060470581054688,32.0,273.0,2181.0,4.760201742320037,31.0,0.5,3,32.0,299.0,2660.0,8.74436090225564,32.0,0.0,0,0.08837947249412537,91.0,"peak exists, weighted median differs"
2045,2045,30.5,32.0,1.5,1.5,18.434947967529297,32.0,280.0,2322.0,4.818260120585702,30.0,0.5,3,32.0,299.0,2713.0,4.475672687062293,32.0,0.0,0,0.10009933263063431,101.0,"peak exists, weighted median differs"
2046,2046,30.0,32.0,2.0,2.0,16.50436019897461,32.0,260.0,2296.0,4.049651567944251,30.0,0.0,1,30.5,285.0,2727.0,6.985331866519985,32.0,0.0,3,0.09513919055461884,76.0,"peak exists, weighted median differs"
2047,2047,26.5,31.0,4.5,4.5,18.434947967529297,31.0,278.0,2323.0,3.9961256995264742,28.0,1.5,9,31.5,289.0,2662.0,7.375469571750563,31.5,0.5,0,0.09699682891368866,106.0,nearest Python peak also far
2048,2048,29.0,32.0,3.0,3.0,-19.440032958984375,32.0,315.0,2282.0,3.4544259421560035,30.0,1.0,1,31.0,294.0,2641.0,5.498106777735706,31.5,0.5,8,0.09145617485046387,86.0,"peak exists, weighted median differs"
2049,2049,29.5,31.0,1.5,1.5,18.434947967529297,32.0,293.0,2276.0,3.5417398945518452,30.0,0.5,1,31.0,299.0,2691.0,7.355444072835377,31.0,0.0,0,0.08675404638051987,104.0,"peak exists, weighted median differs"
2050,2050,26.5,30.0,3.5,3.5,18.434947967529297,30.0,252.0,2045.0,3.312958435207824,27.0,0.5,6,29.5,297.0,2725.0,7.717798165137615,29.5,0.5,0,0.07898810505867004,69.0,"peak exists, weighted median differs"
2051,2051,26.5,30.0,3.5,3.5,18.434947967529297,29.0,214.0,1739.0,3.9505462909718227,27.0,0.5,5,29.5,315.0,2656.0,6.670368975903615,29.5,0.5,0,0.057638224214315414,52.0,"peak exists, weighted median differs"
2052,2052,29.5,29.0,-0.5,0.5,15.068487167358398,29.0,269.0,1963.0,3.164544065206317,29.0,0.5,0,29.5,329.0,2680.0,5.32294776119403,29.5,0.5,0,0.06529451161623001,87.0,matched within 1 deg
2053,2053,29.0,30.0,1.0,1.0,15.945395469665527,29.0,301.0,2328.0,1.8634020618556701,29.0,0.0,0,29.5,312.0,2695.0,4.121892393320965,29.5,0.5,0,0.0855349749326706,119.0,matched within 1 deg
2054,2054,28.5,29.0,0.5,0.5,-21.801406860351562,29.0,293.0,2339.0,2.0,29.0,0.5,0,28.5,296.0,2661.0,4.159150695227358,29.0,0.0,1,0.0831419825553894,130.0,matched within 1 deg
2055,2055,25.5,30.0,4.5,4.5,-20.772247314453125,30.0,287.0,2225.0,3.249438202247191,28.0,2.5,1,28.5,305.0,2682.0,6.863161819537658,30.0,0.0,9,0.08157460391521454,106.0,nearest Python peak also far
2056,2056,28.0,29.0,1.0,1.0,18.060470581054688,29.0,270.0,2197.0,3.0400546199362766,29.0,1.0,0,28.0,295.0,2698.0,6.517605633802817,29.5,0.5,2,0.07785288244485855,102.0,matched within 1 deg
2057,2057,27.5,28.0,0.5,0.5,14.500165939331055,28.0,256.0,2151.0,3.117619711761971,28.0,0.5,0,28.0,294.0,2679.0,4.6291526689063085,28.0,0.0,0,0.07257669419050217,111.0,matched within 1 deg
2058,2058,28.0,28.0,0.0,0.0,-21.447738647460938,29.0,265.0,2216.0,4.480595667870036,28.0,0.0,1,28.5,320.0,2710.0,3.888929889298893,28.0,0.0,9,0.07887845486402512,99.0,matched within 1 deg
2059,2059,27.0,28.0,1.0,1.0,-23.33404541015625,28.0,260.0,2141.0,3.1018215787015415,28.0,1.0,0,28.0,329.0,2724.0,5.535058737151248,28.0,0.0,0,0.06899687647819519,81.0,matched within 1 deg
2060,2060,27.5,28.0,0.5,0.5,-21.037506103515625,28.0,344.0,2598.0,2.8691301000769824,28.0,0.5,0,27.5,349.0,2773.0,5.76253155427335,27.5,0.5,0,0.09293325245380402,129.0,matched within 1 deg
2061,2061,27.5,28.0,0.5,0.5,16.189205169677734,28.0,312.0,2389.0,3.8417748011720385,28.0,0.5,0,28.0,350.0,2809.0,4.03933784264863,28.0,0.0,0,0.08147139847278595,127.0,matched within 1 deg
2062,2062,26.5,29.0,2.5,2.5,17.10272789001465,29.0,308.0,2512.0,3.160828025477707,27.0,0.5,1,28.0,322.0,2766.0,3.1552783803326103,29.5,0.5,4,0.09026290476322174,122.0,"peak exists, weighted median differs"
2063,2063,23.5,29.0,5.5,5.5,17.744670867919922,29.0,264.0,2186.0,5.247941445562671,27.0,3.5,1,27.5,334.0,2729.0,5.879259802125321,29.0,0.0,1,0.07031915336847305,98.0,nearest Python peak also far
2064,2064,26.5,28.0,1.5,1.5,18.004159927368164,29.0,291.0,2300.0,3.562173913043478,27.0,0.5,1,28.0,335.0,2781.0,4.797914419273643,28.0,0.0,0,0.07589205354452133,92.0,"peak exists, weighted median differs"
2065,2065,26.0,28.0,2.0,2.0,19.79887580871582,28.0,303.0,2209.0,4.099139882299683,26.0,0.0,1,27.5,340.0,2770.0,6.603610108303249,27.5,0.5,0,0.06492685526609421,92.0,"peak exists, weighted median differs"
2066,2066,26.0,28.0,2.0,2.0,17.10272789001465,28.0,230.0,1956.0,3.602760736196319,26.0,0.0,4,27.5,334.0,2775.0,4.8785585585585585,27.5,0.5,0,0.05428416654467583,80.0,"peak exists, weighted median differs"
2067,2067,27.0,28.0,1.0,1.0,18.434947967529297,28.0,260.0,2148.0,4.9525139664804465,28.0,1.0,0,27.0,323.0,2734.0,1.9842721287490857,28.5,0.5,1,0.06634587794542313,100.0,matched within 1 deg
2068,2068,26.5,26.0,-0.5,0.5,19.057703018188477,28.0,275.0,2294.0,4.183522231909329,26.0,0.5,2,28.0,322.0,2763.0,3.835323923271806,26.0,0.0,8,0.08073608577251434,116.0,matched within 1 deg
2069,2069,26.5,28.0,1.5,1.5,18.083444595336914,28.0,303.0,2423.0,3.296326867519604,26.0,0.5,1,26.5,329.0,2762.0,1.835264301230992,28.0,0.0,1,0.0856575220823288,121.0,"peak exists, weighted median differs"
2070,2070,26.5,27.0,0.5,0.5,17.417970657348633,27.0,258.0,2221.0,3.4588023412877082,27.0,0.5,0,27.0,326.0,2776.0,4.019452449567724,27.0,0.0,0,0.08155525475740433,112.0,matched within 1 deg
2071,2071,26.5,28.0,1.5,1.5,17.10272789001465,26.0,263.0,2291.0,3.2195547795722392,26.0,0.5,0,26.5,351.0,2812.0,1.9402560455192035,28.0,0.0,2,0.08009752631187439,115.0,"peak exists, weighted median differs"
2072,2072,26.0,26.0,0.0,0.0,17.241456985473633,26.0,287.0,2223.0,3.276203328834908,26.0,0.0,0,26.0,333.0,2787.0,3.5626121277359166,26.0,0.0,0,0.08252277225255966,104.0,matched within 1 deg
2073,2073,26.0,28.0,2.0,2.0,16.50436019897461,26.0,299.0,2353.0,2.197195070123247,26.0,0.0,0,26.0,339.0,2766.0,1.0784526391901663,28.0,0.0,2,0.08897288143634796,94.0,"peak exists, weighted median differs"
2074,2074,26.0,28.0,2.0,2.0,18.657886505126953,26.0,283.0,2362.0,2.0910245554614733,26.0,0.0,0,25.5,336.0,2772.0,1.3685064935064934,28.5,0.5,6,0.0979127436876297,129.0,"peak exists, weighted median differs"
2075,2075,25.5,26.0,0.5,0.5,22.750974655151367,26.0,334.0,2502.0,1.9964028776978417,26.0,0.5,0,25.5,345.0,2832.0,2.126412429378531,26.0,0.0,4,0.10756856203079224,126.0,matched within 1 deg
2076,2076,25.5,26.0,0.5,0.5,17.35402488708496,25.0,281.0,2388.0,2.244137353433836,25.0,0.5,0,25.5,340.0,2784.0,1.367816091954023,25.5,0.5,0,0.09642921388149261,109.0,matched within 1 deg
2077,2077,25.0,26.0,1.0,1.0,17.241456985473633,25.0,283.0,2351.0,2.315610378562314,25.0,0.0,0,25.0,313.0,2740.0,2.1333941605839417,25.5,0.5,2,0.09378466755151749,132.0,matched within 1 deg
2078,2078,25.0,26.0,1.0,1.0,21.161258697509766,25.0,276.0,2274.0,2.4076517150395778,25.0,0.0,0,25.0,333.0,2859.0,1.8097236796082545,26.0,0.0,2,0.08692819625139236,123.0,matched within 1 deg
2079,2079,25.0,27.0,2.0,2.0,20.695449829101562,25.0,275.0,2235.0,4.0447427293064875,25.0,0.0,0,25.0,333.0,2863.0,1.2334963325183375,27.0,0.0,1,0.08475451171398163,113.0,"peak exists, weighted median differs"
2080,2080,25.0,25.0,0.0,0.0,21.161258697509766,25.0,269.0,2182.0,4.851512373968836,25.0,0.0,0,25.0,343.0,2834.0,1.957833450952717,25.0,0.0,0,0.09174643456935883,124.0,matched within 1 deg
2081,2081,24.5,25.0,0.5,0.5,21.571306228637695,27.0,269.0,2393.0,2.5248641872127036,25.0,0.5,1,26.5,297.0,2791.0,2.788606234324615,25.0,0.0,2,0.10399520397186279,138.0,matched within 1 deg
2082,2082,24.5,25.0,0.5,0.5,-20.772247314453125,27.0,289.0,2340.0,2.147863247863248,25.0,0.5,1,26.5,310.0,2849.0,4.383292383292384,25.0,0.0,3,0.09909311681985855,125.0,matched within 1 deg
2083,2083,24.5,25.0,0.5,0.5,18.434947967529297,25.0,292.0,2393.0,2.4387797743418305,25.0,0.5,0,24.5,313.0,2763.0,1.86409699601882,25.0,0.0,8,0.10680744796991348,135.0,matched within 1 deg
2084,2084,24.0,24.0,0.0,0.0,20.55604362487793,24.0,264.0,2158.0,3.8860055607043558,24.0,0.0,0,24.0,312.0,2756.0,1.678156748911466,24.0,0.0,0,0.09755153954029083,140.0,matched within 1 deg
2085,2085,22.5,24.0,1.5,1.5,20.2248592376709,24.0,301.0,2448.0,3.1629901960784315,22.0,0.5,3,24.0,312.0,2716.0,3.088181148748159,24.0,0.0,0,0.11114837974309921,174.0,"peak exists, weighted median differs"
2086,2086,22.5,24.0,1.5,1.5,19.093490600585938,24.0,278.0,2173.0,2.858260469397147,22.0,0.5,2,24.0,309.0,2824.0,1.188916430594901,24.0,0.0,0,0.09461673349142075,121.0,"peak exists, weighted median differs"
2087,2087,23.5,24.0,0.5,0.5,18.060470581054688,24.0,276.0,2285.0,3.7934354485776804,24.0,0.5,0,24.0,318.0,2832.0,1.4269067796610169,24.0,0.0,0,0.09457158297300339,133.0,matched within 1 deg
2088,2088,23.0,24.0,1.0,1.0,20.323135375976562,24.0,264.0,2169.0,2.5555555555555554,23.0,0.0,5,23.0,307.0,2781.0,2.3157137720244516,23.5,0.5,3,0.08824402093887329,99.0,matched within 1 deg
2089,2089,22.5,23.0,0.5,0.5,18.778032302856445,23.0,264.0,2218.0,4.357529305680793,23.0,0.5,0,21.0,298.0,2759.0,1.2899601304820587,23.0,0.0,1,0.09451353549957275,151.0,matched within 1 deg
2090,2090,22.5,23.0,0.5,0.5,17.447187423706055,23.0,252.0,2183.0,4.122308749427393,23.0,0.5,0,22.5,326.0,2801.0,2.0669403784362728,22.5,0.5,0,0.08898578584194183,142.0,matched within 1 deg
2091,2091,21.5,22.0,0.5,0.5,17.78388786315918,29.0,267.0,2395.0,3.410438413361169,22.0,0.5,1,21.0,330.0,2866.0,1.3627006280530356,21.5,0.5,2,0.11084522306919098,144.0,matched within 1 deg
2092,2092,22.0,22.0,0.0,0.0,18.434947967529297,28.0,290.0,2487.0,2.241656614394853,22.0,0.0,1,21.5,304.0,2752.0,1.4051598837209303,22.0,0.0,2,0.11910782009363174,131.0,matched within 1 deg
2093,2093,21.0,23.0,2.0,2.0,-19.440032958984375,27.0,289.0,2349.0,2.9361430395913155,21.0,0.0,3,21.0,306.0,2780.0,1.9066546762589929,22.5,0.5,8,0.104117751121521,126.0,"peak exists, weighted median differs"
2094,2094,21.0,22.0,1.0,1.0,19.025606155395508,27.0,304.0,2373.0,3.802781289506953,21.0,0.0,1,21.5,330.0,2917.0,1.9684607473431608,22.0,0.0,5,0.09977682679891586,106.0,matched within 1 deg
2095,2095,21.0,21.0,0.0,0.0,-20.282562255859375,27.0,289.0,2376.0,2.8244949494949494,21.0,0.0,1,21.0,323.0,2820.0,1.7124113475177305,21.0,0.0,0,0.10155706107616425,120.0,matched within 1 deg
2096,2096,20.5,22.0,1.5,1.5,18.970407485961914,27.0,272.0,2403.0,1.9459009571369121,21.0,0.5,1,21.0,348.0,2902.0,3.1230186078566504,22.0,0.0,4,0.10526587069034576,134.0,"peak exists, weighted median differs"
2097,2097,20.5,22.0,1.5,1.5,-20.224853515625,26.0,265.0,2252.0,2.1589698046181174,21.0,0.5,4,19.5,337.0,2881.0,2.8852828878861505,22.0,0.0,3,0.08697979897260666,122.0,"peak exists, weighted median differs"
2098,2098,20.0,23.0,3.0,3.0,18.434947967529297,26.0,275.0,2315.0,2.7632829373650107,21.0,1.0,2,20.0,325.0,2947.0,2.2224295894129624,21.0,2.0,2,0.09108851850032806,113.0,"peak exists, weighted median differs"
2099,2099,20.0,23.0,3.0,3.0,18.434947967529297,26.0,278.0,2346.0,2.5396419437340154,20.0,0.0,9,20.0,320.0,2828.0,2.0077793493635077,22.0,1.0,5,0.09360406547784805,133.0,"peak exists, weighted median differs"
2100,2100,20.5,23.0,2.5,2.5,18.434947967529297,25.0,259.0,2279.0,2.3391838525669155,21.0,0.5,3,19.0,304.0,2825.0,0.9768141592920354,22.0,1.0,7,0.09236564487218857,137.0,"peak exists, weighted median differs"
2101,2101,20.5,24.0,3.5,3.5,17.744670867919922,26.0,271.0,2225.0,2.392808988764045,21.0,0.5,2,19.0,318.0,2887.0,1.1846207135434708,25.5,1.5,7,0.09105627238750458,123.0,"peak exists, weighted median differs"
2102,2102,20.0,23.0,3.0,3.0,18.434947967529297,26.0,289.0,2279.0,2.2593242650285212,20.0,0.0,7,20.0,325.0,2942.0,1.8111828687967368,22.0,1.0,3,0.09249464422464371,105.0,"peak exists, weighted median differs"
2103,2103,20.0,24.0,4.0,4.0,17.744670867919922,26.0,292.0,2304.0,2.7877604166666665,20.0,0.0,5,20.0,334.0,2980.0,1.2104026845637583,25.5,1.5,9,0.09141102433204651,143.0,"peak exists, weighted median differs"
2104,2104,20.0,24.0,4.0,4.0,18.004159927368164,26.0,294.0,2282.0,2.7177914110429446,20.0,0.0,5,20.0,339.0,2994.0,2.180193720774883,25.5,1.5,9,0.08985655009746552,118.0,"peak exists, weighted median differs"
2105,2105,20.0,23.0,3.0,3.0,17.744670867919922,26.0,291.0,2314.0,2.820656871218669,20.0,0.0,3,18.5,348.0,3001.0,2.1781072975674776,22.0,1.0,7,0.08984364569187164,98.0,"peak exists, weighted median differs"
2106,2106,20.0,23.0,3.0,3.0,18.004159927368164,26.0,289.0,2322.0,2.8165374677002584,20.0,0.0,2,18.5,341.0,2980.0,2.2104026845637583,22.0,1.0,8,0.08952759206295013,119.0,"peak exists, weighted median differs"
2107,2107,20.0,23.0,3.0,3.0,17.927919387817383,26.0,292.0,2336.0,2.812928082191781,20.0,0.0,2,18.5,337.0,2976.0,2.2261424731182795,22.0,1.0,9,0.09012745320796967,115.0,"peak exists, weighted median differs"
2108,2108,19.5,23.0,3.5,3.5,17.744670867919922,26.0,294.0,2307.0,2.813177286519289,20.0,0.5,2,18.5,338.0,2970.0,3.408922558922559,21.5,1.5,5,0.08819887042045593,126.0,"peak exists, weighted median differs"
2109,2109,20.0,21.0,1.0,1.0,18.434947967529297,26.0,294.0,2354.0,2.8203058623619373,20.0,0.0,2,18.5,335.0,2961.0,3.3627152988855116,20.5,0.5,3,0.09208828955888748,124.0,matched within 1 deg
2110,2110,20.0,23.0,3.0,3.0,18.121858596801758,26.0,291.0,2301.0,2.8913515862668406,20.0,0.0,2,18.5,325.0,2943.0,2.249575263336731,21.5,1.5,7,0.08725070208311081,117.0,"peak exists, weighted median differs"
2111,2111,20.0,23.0,3.0,3.0,17.927919387817383,26.0,287.0,2300.0,2.8173913043478263,20.0,0.0,2,18.5,326.0,2961.0,2.6237757514353257,21.5,1.5,8,0.08834721893072128,109.0,"peak exists, weighted median differs"
2112,2112,20.0,23.0,3.0,3.0,17.927919387817383,25.0,281.0,2281.0,2.7071459886014906,20.0,0.0,3,18.5,325.0,2915.0,2.6080617495711835,21.5,1.5,6,0.08857942372560501,103.0,"peak exists, weighted median differs"
2113,2113,20.0,23.0,3.0,3.0,17.744670867919922,25.0,278.0,2272.0,2.621919014084507,20.0,0.0,3,18.5,323.0,2920.0,2.8801369863013697,21.5,1.5,6,0.0870572030544281,103.0,"peak exists, weighted median differs"
2114,2114,20.0,23.0,3.0,3.0,18.434947967529297,25.0,280.0,2263.0,3.6774193548387095,20.0,0.0,3,18.5,326.0,2944.0,2.829653532608696,21.5,1.5,4,0.0887535810470581,139.0,"peak exists, weighted median differs"
2115,2115,20.0,21.0,1.0,1.0,20.95577621459961,26.0,279.0,2275.0,3.3476923076923075,20.0,0.0,3,18.5,328.0,2939.0,2.2118067369853693,21.0,0.0,3,0.09091436862945557,102.0,matched within 1 deg
2116,2116,20.0,21.0,1.0,1.0,18.970407485961914,26.0,278.0,2270.0,3.3352422907488988,20.0,0.0,3,18.5,327.0,2938.0,2.243873383253914,21.0,0.0,3,0.09050801396369934,106.0,matched within 1 deg
2117,2117,20.0,21.0,1.0,1.0,18.083444595336914,26.0,273.0,2235.0,3.348993288590604,20.0,0.0,4,18.5,323.0,2923.0,2.4830653438248373,21.0,0.0,2,0.0889793336391449,126.0,matched within 1 deg
2118,2118,20.0,23.0,3.0,3.0,18.434947967529297,25.0,276.0,2253.0,2.644030181979583,20.0,0.0,4,19.0,314.0,2886.0,3.0093555093555096,22.0,1.0,4,0.08888903260231018,90.0,"peak exists, weighted median differs"
2119,2119,20.0,23.0,3.0,3.0,18.434947967529297,25.0,275.0,2250.0,2.5595555555555554,20.0,0.0,4,19.0,319.0,2893.0,2.9540269616315245,22.0,1.0,3,0.08894708007574081,119.0,"peak exists, weighted median differs"
2120,2120,20.0,23.0,3.0,3.0,17.927919387817383,25.0,276.0,2242.0,2.561106155218555,20.0,0.0,6,18.5,325.0,2955.0,2.483248730964467,22.0,1.0,6,0.08768931031227112,119.0,"peak exists, weighted median differs"
2121,2121,20.0,23.0,3.0,3.0,17.744670867919922,25.0,281.0,2247.0,2.769025367156208,20.0,0.0,8,18.5,326.0,2927.0,2.473009907755381,22.0,1.0,7,0.08746355772018433,128.0,"peak exists, weighted median differs"
2122,2122,20.0,23.0,3.0,3.0,17.878694534301758,25.0,280.0,2242.0,2.505798394290812,20.0,0.0,5,18.5,325.0,2917.0,2.511141583818992,22.0,1.0,6,0.08641219139099121,101.0,"peak exists, weighted median differs"
2123,2123,20.0,23.0,3.0,3.0,18.434947967529297,25.0,280.0,2240.0,2.6830357142857144,21.0,1.0,2,18.5,328.0,2923.0,2.5533698255217243,22.0,1.0,7,0.08632833510637283,121.0,"peak exists, weighted median differs"
2124,2124,20.0,23.0,3.0,3.0,19.133642196655273,25.0,275.0,2241.0,2.680053547523427,21.0,1.0,2,18.5,326.0,2923.0,2.056277796784126,22.0,1.0,6,0.08568332344293594,104.0,"peak exists, weighted median differs"
2125,2125,20.0,23.0,3.0,3.0,18.434947967529297,25.0,278.0,2226.0,2.6590296495956873,21.0,1.0,2,18.5,323.0,2903.0,2.526868756458836,22.0,1.0,5,0.08449650555849075,100.0,"peak exists, weighted median differs"
2126,2126,20.0,23.0,3.0,3.0,18.434947967529297,25.0,275.0,2234.0,2.678155774395703,21.0,1.0,2,19.0,320.0,2905.0,2.712908777969019,22.5,0.5,9,0.08401274681091309,127.0,"peak exists, weighted median differs"
2127,2127,20.0,24.0,4.0,4.0,17.927919387817383,25.0,272.0,2210.0,2.56289592760181,21.0,1.0,2,18.5,318.0,2882.0,2.506419153365718,22.0,2.0,6,0.08361928910017014,97.0,"peak exists, weighted median differs"
2128,2128,20.0,24.0,4.0,4.0,17.878694534301758,26.0,271.0,2172.0,2.639502762430939,21.0,1.0,1,19.0,318.0,2863.0,2.6975200838281523,22.5,1.5,9,0.08320648223161697,123.0,"peak exists, weighted median differs"
2129,2129,20.0,24.0,4.0,4.0,17.744670867919922,26.0,273.0,2173.0,2.640589047399908,21.0,1.0,1,19.0,321.0,2858.0,2.6880685794261723,22.5,1.5,5,0.08479966223239899,107.0,"peak exists, weighted median differs"
2130,2130,20.0,24.0,4.0,4.0,18.434947967529297,26.0,271.0,2161.0,2.6427579824155485,21.0,1.0,1,19.0,325.0,2870.0,2.5698606271777003,22.0,2.0,3,0.08427075296640396,112.0,"peak exists, weighted median differs"
2131,2131,20.0,24.0,4.0,4.0,17.878694534301758,26.0,271.0,2153.0,2.630283325592197,21.0,1.0,1,19.0,326.0,2866.0,2.578681088625262,22.0,2.0,2,0.0844707041978836,105.0,"peak exists, weighted median differs"
2132,2132,20.0,24.0,4.0,4.0,17.878694534301758,26.0,271.0,2136.0,2.622191011235955,21.0,1.0,1,19.0,324.0,2863.0,1.47799511002445,22.5,1.5,9,0.0834386870265007,91.0,"peak exists, weighted median differs"
2133,2133,20.0,24.0,4.0,4.0,17.81888771057129,26.0,271.0,2158.0,2.6214087117701577,21.0,1.0,1,19.0,320.0,2845.0,1.4833040421792618,22.5,1.5,8,0.08416754752397537,88.0,"peak exists, weighted median differs"
2134,2134,20.0,24.0,4.0,4.0,19.025606155395508,26.0,271.0,2144.0,2.7891791044776117,21.0,1.0,1,19.0,319.0,2820.0,2.4,22.0,2.0,1,0.08408369868993759,75.0,"peak exists, weighted median differs"
2135,2135,20.0,23.0,3.0,3.0,18.434947967529297,26.0,271.0,2163.0,3.059639389736477,21.0,1.0,1,19.0,320.0,2824.0,2.3964235127478752,22.0,1.0,1,0.08438040316104889,118.0,"peak exists, weighted median differs"
2136,2136,20.5,24.0,3.5,3.5,17.878694534301758,26.0,270.0,2155.0,3.3990719257540603,21.0,0.5,1,19.5,322.0,2825.0,1.571504424778761,22.5,1.5,8,0.08441264927387238,74.0,"peak exists, weighted median differs"
2137,2137,20.5,24.0,3.5,3.5,17.927919387817383,26.0,270.0,2168.0,3.3994464944649447,21.0,0.5,1,19.5,323.0,2826.0,1.570063694267516,22.5,1.5,8,0.08552207052707672,86.0,"peak exists, weighted median differs"
2138,2138,20.5,24.0,3.5,3.5,17.927919387817383,26.0,270.0,2155.0,3.208352668213457,21.0,0.5,1,19.0,323.0,2820.0,1.6205673758865249,22.5,1.5,8,0.08448360115289688,113.0,"peak exists, weighted median differs"
2139,2139,20.0,23.0,3.0,3.0,17.744670867919922,26.0,270.0,2174.0,3.0538178472861084,21.0,1.0,1,19.5,322.0,2818.0,1.4226401703335698,22.5,0.5,8,0.08441910147666931,124.0,"peak exists, weighted median differs"
2140,2140,20.0,23.0,3.0,3.0,17.878694534301758,26.0,270.0,2167.0,3.043839409321643,21.0,1.0,1,19.5,322.0,2809.0,1.6982912068351728,22.0,1.0,1,0.08382569253444672,100.0,"peak exists, weighted median differs"
2141,2141,20.0,23.0,3.0,3.0,17.878694534301758,26.0,268.0,2138.0,3.0551917680074836,21.0,1.0,1,19.0,319.0,2817.0,1.9804756833510828,22.0,1.0,1,0.08321937918663025,122.0,"peak exists, weighted median differs"
2142,2142,20.0,23.0,3.0,3.0,18.434947967529297,26.0,270.0,2139.0,3.069658719027583,21.0,1.0,1,19.5,319.0,2829.0,1.5630965005302226,22.0,1.0,1,0.08295492827892303,119.0,"peak exists, weighted median differs"
2143,2143,20.0,23.0,3.0,3.0,17.878694534301758,26.0,270.0,2149.0,3.415076779897627,21.0,1.0,1,19.5,319.0,2855.0,1.5499124343257442,22.0,1.0,1,0.08408369868993759,118.0,"peak exists, weighted median differs"
2144,2144,20.0,23.0,3.0,3.0,17.878694534301758,26.0,270.0,2159.0,3.4020379805465493,21.0,1.0,1,19.5,321.0,2856.0,1.5476190476190477,22.0,1.0,1,0.08401274681091309,96.0,"peak exists, weighted median differs"
2145,2145,20.0,23.0,3.0,3.0,17.878694534301758,26.0,273.0,2168.0,3.404059040590406,21.0,1.0,1,19.5,323.0,2860.0,1.5482517482517482,22.0,1.0,1,0.08505766093730927,108.0,"peak exists, weighted median differs"
2146,2146,20.0,23.0,3.0,3.0,17.878694534301758,26.0,273.0,2172.0,3.3927255985267033,21.0,1.0,1,19.5,327.0,2850.0,1.6421052631578947,22.5,0.5,5,0.08465130627155304,103.0,"peak exists, weighted median differs"
2147,2147,20.0,23.0,3.0,3.0,17.744670867919922,26.0,271.0,2193.0,3.3862289101687186,21.0,1.0,1,19.5,326.0,2868.0,1.5523012552301256,22.0,1.0,1,0.08618643134832382,104.0,"peak exists, weighted median differs"
2148,2148,20.0,23.0,3.0,3.0,18.434947967529297,26.0,275.0,2194.0,3.40154968094804,21.0,1.0,1,19.5,326.0,2858.0,1.5570328901329602,22.0,1.0,1,0.086637943983078,91.0,"peak exists, weighted median differs"
2149,2149,20.0,23.0,3.0,3.0,17.878694534301758,26.0,275.0,2210.0,3.4013574660633483,21.0,1.0,1,19.5,322.0,2865.0,1.5589877835951134,22.0,1.0,1,0.08801181614398956,109.0,"peak exists, weighted median differs"
2150,2150,20.0,23.0,3.0,3.0,17.878694534301758,26.0,275.0,2205.0,3.3981859410430837,21.0,1.0,1,19.5,315.0,2847.0,1.564102564102564,22.0,1.0,1,0.08780541270971298,105.0,"peak exists, weighted median differs"
2151,2151,20.0,21.0,1.0,1.0,17.927919387817383,26.0,275.0,2230.0,3.9739910313901343,21.0,1.0,1,19.5,314.0,2838.0,1.6538054968287526,21.0,0.0,1,0.08933409303426743,104.0,matched within 1 deg
2152,2152,20.0,23.0,3.0,3.0,19.179006576538086,25.0,275.0,2239.0,3.4028584189370257,21.0,1.0,1,19.5,314.0,2844.0,1.654535864978903,22.5,0.5,7,0.08917928487062454,106.0,"peak exists, weighted median differs"
2153,2153,20.0,23.0,3.0,3.0,17.878694534301758,25.0,272.0,2234.0,3.4010743061772604,21.0,1.0,1,19.5,315.0,2836.0,1.656734837799718,22.5,0.5,8,0.08949534595012665,120.0,"peak exists, weighted median differs"
2154,2154,20.0,23.0,3.0,3.0,17.927919387817383,25.0,269.0,2207.0,3.3978251019483463,21.0,1.0,1,19.0,315.0,2831.0,1.70840692334864,22.5,0.5,8,0.08824402093887329,106.0,"peak exists, weighted median differs"
2155,2155,20.5,23.0,2.5,2.5,17.744670867919922,26.0,268.0,2212.0,3.3069620253164556,21.0,0.5,1,19.0,318.0,2857.0,1.6130556527826392,22.0,1.0,1,0.08783121407032013,85.0,"peak exists, weighted median differs"
2156,2156,20.0,22.0,2.0,2.0,17.744670867919922,25.0,262.0,2181.0,3.437414030261348,20.0,0.0,3,19.0,324.0,2850.0,1.2321052631578948,22.0,0.0,6,0.08714105188846588,104.0,"peak exists, weighted median differs"
2157,2157,20.0,24.0,4.0,4.0,17.927919387817383,26.0,263.0,2177.0,3.4772622875516768,20.0,0.0,4,19.5,326.0,2851.0,2.4035426166257454,22.5,1.5,7,0.08685079962015152,88.0,"peak exists, weighted median differs"
2158,2158,20.0,23.0,3.0,3.0,18.824708938598633,25.0,261.0,2158.0,2.4216867469879517,20.0,0.0,3,19.5,326.0,2890.0,2.249307958477509,22.0,1.0,1,0.08707010000944138,103.0,"peak exists, weighted median differs"
