frame,time_s,ANG_deg,PEN_deg,FL_px,FL_mm,selected_segment_FL_mm,super_apo_angle_deg,muscle_thickness_px,line_helper_PEN_deg,line_helper_FL_mm
1586,47.56905746459961,21.0,22.054126262664795,721.9946394281887,65.13368010499853,71.96682493813947,-1.054126262664795,271.0962219238281,22.054126318014454,65.13368157570513
1587,47.59905242919922,23.0,24.078197717666626,664.1922970431743,59.91912715318317,75.33219570825109,-1.078197717666626,270.9792175292969,24.078197678899755,59.91912980256094
1588,47.62904357910156,21.0,22.078197717666626,721.3546541782028,65.07594478084499,68.50713852851841,-1.078197717666626,271.13677978515625,22.078197678899755,65.07594608024884
1589,47.65903854370117,21.0,22.04452407360077,721.1915396739528,65.06122964674272,75.22809555759635,-1.044524073600769,270.6826477050781,22.044524053090555,65.06122616042181
1590,47.689029693603516,23.0,24.06372821331024,664.6059862053835,59.95644750998745,72.99109861978009,-1.0637282133102417,270.9947509765625,24.063728206605163,59.95644488717048
1591,47.719024658203125,23.0,24.078197717666626,665.0685917898924,59.99818078958638,71.23948942028332,-1.078197717666626,271.33673095703125,24.078197678899755,59.99818093544867
1592,47.749019622802734,23.0,24.111870884895325,664.045839806869,59.90591472990794,75.43892782082338,-1.1118708848953247,271.2757263183594,24.11187087690044,59.90591530549561
1593,47.77901077270508,23.0,24.078197717666626,665.0685917898924,59.99818078958638,71.19888672743829,-1.078197717666626,271.33673095703125,24.078197678899755,59.99818093544867
1594,47.80900573730469,23.0,24.155144333839417,664.6620911515961,59.9615089348504,70.94563472652776,-1.1551443338394165,271.985595703125,24.155144287456466,59.96151176360083
1595,47.83899688720703,23.0,24.111870884895325,664.045839806869,59.90591472990794,74.94283603654638,-1.1118708848953247,271.2757263183594,24.11187087690044,59.90591530549561
1596,47.86899185180664,23.0,24.155144333839417,664.6620911515961,59.9615089348504,74.82644054915134,-1.1551443338394165,271.985595703125,24.155144287456466,59.96151176360083
1597,47.898983001708984,23.0,24.111870884895325,664.9209837336188,59.98486454678732,75.402173959318,-1.1118708848953247,271.63323974609375,24.11187087690044,59.98486173519326
1598,47.928977966308594,23.0,24.111870884895325,664.045839806869,59.90591472990794,74.95418981368856,-1.1118708848953247,271.2757263183594,24.11187087690044,59.90591530549561
1599,47.95896911621094,23.0,24.078197717666626,664.1922970431743,59.91912715318317,74.98994705363101,-1.078197717666626,270.9792175292969,24.078197678899755,59.91912980256094
1600,47.98896408081055,23.0,24.145542979240417,663.899725067864,59.89273320452083,74.89855520445258,-1.1455429792404175,271.5721130371094,24.145542989644554,59.89273567835013
1601,48.01895523071289,23.0,24.078197717666626,664.1922970431743,59.91912715318317,72.94644887252211,-1.078197717666626,270.9792175292969,24.078197678899755,59.91912980256094
1602,48.0489501953125,23.0,24.111870884895325,664.045839806869,59.90591472990794,72.93991301730011,-1.1118708848953247,271.2757263183594,24.11187087690044,59.90591530549561
1603,48.078941345214844,24.0,25.455337166786194,637.6539750473709,57.52501162793898,72.6232351391341,-1.4553371667861938,274.0683898925781,25.455337166751576,57.52500982844352
1604,48.10893630981445,23.0,24.455337166786194,662.026863723845,59.723775784339765,72.6232351391341,-1.4553371667861938,274.0683898925781,24.455337166751576,59.723773916066186
1605,48.1389274597168,23.0,24.078197717666626,663.9464258666944,59.89694624811639,72.91545449253503,-1.078197717666626,270.87890625,24.078197678899755,59.89694760764512
1606,48.168922424316406,23.0,24.455337166786194,662.0951255206845,59.72993392152795,75.19404523856275,-1.4553371667861938,274.0966491699219,24.455337166751576,59.72993138096426
1607,48.19891357421875,23.0,24.188815116882324,663.4671477998344,59.85370888514521,74.90261327125849,-1.1888151168823242,271.8523254394531,24.188815061821884,59.85370953321217
1608,48.22890853881836,23.0,24.111870884895325,663.8002915279766,59.88376295457014,71.88196894418303,-1.1118708848953247,271.1754150390625,24.11187087690044,59.883762490886994
1609,48.2588996887207,23.0,24.111870884895325,663.9750215019131,59.89952596111566,72.89723999457853,-1.1118708848953247,271.2467956542969,24.11187087690044,59.89952276451612
1610,48.28889465332031,23.0,24.054126262664795,664.1562774512151,59.91587769889077,73.70983345873417,-1.054126262664795,270.7097473144531,24.054126318014454,59.9158804687294
1611,48.318885803222656,23.0,24.362777590751648,662.0567134142485,59.72646863007545,74.56481362339441,-1.362777590751648,273.1068115234375,24.362777648429727,59.7264682525957
1612,48.348880767822266,23.0,24.09740138053894,663.3374791331079,59.842011017880026,72.82621556618037,-1.0974013805389404,270.83343505859375,24.097401410438806,59.842013175688834
1613,48.37887191772461,23.0,24.09740138053894,663.5123077592644,59.85778292418988,74.71742887123625,-1.0974013805389404,270.9048156738281,24.097401410438806,59.85778238510703
1614,48.40886688232422,23.0,24.455337166786194,661.7845564601176,59.701916392398516,74.98663232334992,-1.4553371667861938,273.96807861328125,24.455337166751576,59.70191643469414
1615,48.43885803222656,23.0,24.087799787521362,663.9041267203613,59.89313029310022,75.43390616963343,-1.0877997875213623,270.9632263183594,24.087799733777103,59.89312907391072
1616,48.46885299682617,23.0,24.362696170806885,662.6042452610911,59.775863407005914,72.63085020886622,-1.3626961708068848,273.3318176269531,24.362696168449958,59.77586611317425
1617,48.498844146728516,23.0,24.049258589744568,664.2832384806449,59.92733130065604,75.51358083270199,-1.0492585897445679,270.7099609375,24.049258598612198,59.927328102168055
1618,48.528839111328125,23.0,24.126206755638123,663.5624024506329,59.86230214278842,74.84723745325707,-1.1262067556381226,271.2297668457031,24.126206702601053,59.86230231208131
1619,48.55883026123047,23.0,24.09253418445587,663.7081788303141,59.875453143588835,72.85325649709465,-1.0925341844558716,270.9333190917969,24.09253414590458,59.87545163191297
1620,48.58882522583008,23.0,24.415573954582214,662.0726088770623,59.72790261577769,72.54001448553228,-1.4155739545822144,273.66900634765625,24.415573915994628,59.72790596790041
1621,48.61881637573242,23.0,24.126206755638123,662.6877474606047,59.78339643461327,72.7885146388804,-1.1262067556381226,270.87225341796875,24.126206702601053,59.78339367969386
1622,48.64881134033203,23.0,24.126206755638123,662.6877474606047,59.78339643461327,72.7885146388804,-1.1262067556381226,270.87225341796875,24.126206702601053,59.78339367969386
1623,48.678802490234375,23.0,24.09253418445587,663.7081788303141,59.875453143588835,74.71963134982833,-1.0925341844558716,270.9333190917969,24.09253414590458,59.87545163191297
1624,48.708797454833984,23.0,24.45525598526001,661.2585091491578,59.65445981114289,75.2577299070528,-1.4552559852600098,273.74945068359375,24.455256010264407,59.65445724842574
1625,48.73878860473633,23.0,24.126206755638123,663.5624024506329,59.86230214278842,49.14615135328626,-1.1262067556381226,271.2297668457031,24.126206702601053,59.86230231208131
1626,48.76878356933594,23.0,24.183948159217834,662.8947858928551,59.80207410101025,72.75805435995191,-1.1839481592178345,271.5664367675781,24.183948106521456,59.80207739064738
1627,48.79877471923828,23.0,24.415573954582214,661.3805309158793,59.665467824617586,72.48520580576833,-1.4155739545822144,273.3829345703125,24.415573915994628,59.66546580401359
1628,48.82876968383789,23.0,24.126206755638123,662.8985904560669,59.80241732406156,75.63943045945355,-1.1262067556381226,270.95843505859375,24.126206702601053,59.80241539733277
1629,48.858760833740234,23.0,24.415573954582214,661.3805309158793,59.665467824617586,74.4659884089677,-1.4155739545822144,273.3829345703125,24.415573915994628,59.66546580401359
1630,48.888755798339844,23.0,24.415573954582214,661.3805309158793,59.665467824617586,72.46650125632507,-1.4155739545822144,273.3829345703125,24.415573915994628,59.66546580401359
1631,48.91874694824219,23.0,24.362696170806885,661.7376440145392,59.69768425540417,74.35440533729636,-1.3626961708068848,272.9743347167969,24.362696168449958,59.69768440052388
1632,48.9487419128418,23.0,24.126206755638123,663.0731481484856,59.81816478848439,74.19996753841957,-1.1262067556381226,271.02978515625,24.126206702601053,59.8181667888526
1633,48.97873306274414,23.0,24.415573954582214,660.7583695142482,59.60934045261991,73.8042867531556,-1.4155739545822144,273.1257629394531,24.415573915994628,59.60934267039436
1634,49.00872802734375,23.0,24.415573954582214,661.3120909468141,59.6592936138852,72.45618264412117,-1.4155739545822144,273.3546447753906,24.415573915994628,59.65929216137523
1635,49.03872299194336,23.0,24.468448877334595,660.5079749192549,59.58675147403243,74.14328124565587,-1.4684488773345947,273.5771789550781,24.46844893477916,59.586753426496514
1636,49.0687141418457,23.0,24.442062616348267,660.5943561631032,59.59454423037248,73.51887856480066,-1.4420626163482666,273.3360290527344,24.44206261437907,59.594542229416774
1637,49.09870910644531,23.0,24.415573954582214,660.7583695142482,59.60934045261991,75.9949820847698,-1.4155739545822144,273.1257629394531,24.415573915994628,59.60934267039436
1638,49.128700256347656,23.0,24.468448877334595,660.3357116161051,59.571210994548984,74.55196216080962,-1.4684488773345947,273.5058288574219,24.46844893477916,59.571211174201494
1639,49.158695220947266,21.0,22.415573954582214,716.9722734066544,64.68059477173911,75.10164024923196,-1.4155739545822144,273.3970642089844,22.415573915994628,64.68059228424866
1640,49.18868637084961,22.0,23.164745569229126,688.536530398318,62.11530621209025,64.7586851506895,-1.164745569229126,270.85394287109375,23.164745520384486,62.11530782871299
1641,49.21868133544922,24.0,25.116604924201965,635.8367879051743,57.36107677365185,72.57873405918109,-1.1166049242019653,269.8884582519531,25.116604895391532,57.36107913462434
1642,49.24867248535156,23.0,24.13580811023712,662.5817759972653,59.773836375554005,72.79370147596475,-1.1358081102371216,270.9302673339844,24.13580812944832,59.773836184780095
1643,49.27866744995117,25.0,26.06372821331024,614.9926780596802,55.480656187946245,73.92938203098936,-1.0637282133102417,270.2096862792969,26.063728206605163,55.480654213778536
1644,49.308658599853516,22.0,23.082932114601135,688.3915337769666,62.10222555603597,72.70403306628462,-1.0829321146011353,269.8929138183594,23.082932121091005,62.10222381657292
1645,49.338653564453125,22.0,23.058860778808594,690.6484953270674,62.305834009043274,69.76539252338885,-1.0588607788085938,270.5108337402344,23.05886083440396,62.30583127114191
1646,49.36864471435547,23.0,24.04439091682434,664.2052513582211,59.920295807583294,70.36236333337968,-1.0443909168243408,270.62664794921875,24.044390864061484,59.92029261322946
1647,49.39863967895508,26.0,27.058860778808594,597.3878176599891,53.89245970704884,67.50780241073663,-1.0588607788085938,271.75506591796875,27.05886083440396,53.89245706392239
1648,49.42863082885742,24.0,25.058860778808594,640.9734623596091,57.82447427336688,68.82809472134954,-1.0588607788085938,271.4837341308594,25.05886083440396,57.82447456751447
1649,49.45862579345703,23.0,24.087666273117065,666.3999354356627,60.11828599037028,71.30298137189655,-1.0876662731170654,271.9804382324219,24.08766623138422,60.11828874664018
1650,49.488616943359375,23.0,24.04439091682434,666.6988221235254,60.14524961149954,68.24402492971184,-1.0443909168243408,271.64263916015625,24.044390864061484,60.145249307101594
1651,49.518611907958984,24.0,24.95296859741211,642.2239858091652,57.93728839951011,67.8097787443005,-0.9529685974121094,270.9377136230469,24.952968597454998,57.93728606093308
1652,49.54860305786133,27.0,27.92889505624771,576.881915265924,52.042550007086035,69.01864766293998,-0.9288950562477112,270.19732666015625,27.92889507614504,52.04254767837734
1653,49.57859802246094,28.0,28.93376314640045,556.9856672844869,50.24763937957916,68.66228662674114,-0.9337631464004517,269.4686584472656,28.933763149513055,50.24764116779975
1654,49.60858917236328,27.0,27.81352525949478,576.4733949373648,52.0056959489758,65.21178455284907,-0.8135252594947815,268.9798583984375,27.813525261785998,52.00569502255828
1655,49.63858413696289,26.0,26.722224831581116,594.7313625956937,53.65281153665778,65.90413369827,-0.7222248315811157,267.43017578125,26.722224848069004,53.652808564286865
1656,49.668575286865234,24.0,24.645127058029175,638.4917059112229,57.60058628060321,60.4036856871907,-0.6451270580291748,266.2489929199219,24.645127066773,57.60058936016437
1657,49.698570251464844,25.0,26.032126903533936,612.242939570434,55.23259259114059,61.63210160333492,-1.0321269035339355,268.6981506347656,26.032126960349302,55.232593024401574
1658,49.72856140136719,25.0,25.95273643732071,613.086204266238,55.30866647028162,58.00301705900037,-0.9527364373207092,268.3046569824219,25.952736455065207,55.30866420046474
1659,49.7585563659668,26.0,26.95273643732071,592.4242037232485,53.444674606350006,64.76740145971768,-0.9527364373207092,268.5194396972656,26.952736455065207,53.44467642814161
1660,49.78854751586914,25.0,25.86014413833618,613.4741042580807,55.3436602951685,71.48786293111239,-0.8601441383361816,267.5826416015625,25.860144112369994,55.34365873356618
1661,49.81854248046875,25.0,25.913040280342102,612.2023350373405,55.2289295131551,59.28656101430439,-0.913040280342102,267.5364074707031,25.913040286996335,55.2289284517021
1662,49.848533630371094,26.0,26.568159878253937,590.9853849188892,53.314873692860644,59.45344281722643,-0.5681598782539368,264.32537841796875,26.568159852098375,53.31487531653817
1663,49.8785285949707,28.0,28.423824846744537,553.4716281215218,49.93062552626541,65.00574818675629,-0.42382484674453735,263.4469299316406,28.423824838319177,49.9306231563907
1664,49.90851974487305,27.0,27.390141367912292,572.9064528880037,51.683909539896426,56.224460533929474,-0.3901413679122925,263.56390380859375,27.390141354414453,51.68390913859283
1665,49.938514709472656,27.0,27.414219856262207,571.7873383914429,51.58295027837394,57.979494587636935,-0.41421985626220703,263.26239013671875,27.414219865724164,51.582951709354646
1666,49.968505859375,26.0,26.35645791888237,592.8719878498415,53.4850707900124,62.740884388553724,-0.35645791888237,263.2080993652344,26.356457918038274,53.4850715194131
1667,49.99850082397461,28.0,28.34198361635208,554.6474759445694,50.03670290104923,69.48872266884801,-0.3419836163520813,263.3096008300781,28.341983609663544,50.03670401056496
1668,50.02849197387695,27.0,27.298694282770157,571.4143213971931,51.549299101134686,62.58777908922515,-0.29869428277015686,262.0673522949219,27.298694294129774,51.549297718622896
1669,50.05848693847656,26.0,26.308299511671066,591.0781658916909,53.323243791296676,64.87542752846281,-0.3082995116710663,261.9664611816406,26.30829951094941,53.32324471913809
1670,50.088478088378906,28.0,28.265010237693787,553.3544379167337,49.920053385014945,68.3890636511969,-0.2650102376937866,262.0412292480469,28.265010243011233,49.92005440278421
1671,50.118473052978516,28.0,28.293958604335785,554.4940405616503,50.02286095458305,69.68977042092972,-0.2939586043357849,262.8276062011719,28.293958611500045,50.02286279131802
1672,50.14846420288086,27.0,27.245799973607063,570.4185676395355,51.45946864648479,70.21419158609737,-0.2457999736070633,261.1426086425781,27.24579996943183,51.45947153617635
1673,50.17845916748047,27.0,27.240930691361427,569.7327408787672,51.3975977981379,68.29926859899773,-0.2409306913614273,260.78558349609375,27.240930697458396,51.397597175207835
1674,50.20845031738281,29.0,29.207246035337448,535.1271177897827,48.27570261911385,69.37614848181023,-0.20724603533744812,261.1260070800781,29.207246029247784,48.27570093567416
1675,50.23844528198242,28.0,28.265010237693787,528.0965005332724,47.64144586661373,73.74351486260358,-0.2650102376937866,250.080322265625,28.265010243011233,47.64144643190261
1676,50.268436431884766,29.0,29.26014131307602,532.4650336527752,48.03554663024147,72.95202114336007,-0.2601413130760193,260.2559509277344,29.260141302669723,48.03554538677838
1677,50.298431396484375,30.0,30.260140657424927,494.40120194736744,44.60167426820557,69.60911565488769,-0.26014065742492676,249.1420440673828,30.260140668238535,44.60167331926737
1678,50.328426361083984,29.0,29.17356152832508,520.2430962799626,46.93296260034539,71.25882167612531,-0.17356152832508087,253.59603881835938,29.173561534991705,46.932962791463616
1679,50.35841751098633,30.0,30.168691903352737,507.6863622506351,45.80017538453239,71.73969433333103,-0.16869190335273743,255.13656616210938,30.168691901386183,45.80017447694294
1680,50.38841247558594,29.0,29.197507426142693,530.6291115786257,47.869921631737235,59.674235789886154,-0.19750742614269257,258.8523864746094,29.197507431118567,47.869921100139415
1681,50.41840362548828,30.0,30.15908680856228,515.6214500616384,46.51602761232218,63.847822597951655,-0.15908680856227875,259.0495910644531,30.15908681086509,46.51602591023258
1682,50.44839859008789,29.0,29.17356152832508,540.9846800795245,48.80413395023469,67.80903540777567,-0.17356152832508087,263.7066650390625,29.173561534991705,48.80413442169107
1683,50.478389739990234,31.0,31.17356152832508,498.9742294600709,45.01422319150462,63.02424427181801,-0.17356152832508087,258.28515625,31.173561534991705,45.01422484838698
1684,50.508384704589844,30.0,30.188035920262337,496.81069717214535,44.81904332140173,72.82499319056176,-0.18803592026233673,249.81602478027344,30.188035919745232,44.819044349293655
1685,50.53837585449219,31.0,31.23132537305355,486.8620132402677,43.92153749338358,52.419414468677026,-0.23132537305355072,252.43531799316406,31.231325374268863,43.92153699655806
1686,50.5683708190918,31.0,31.23132537305355,485.925228582232,43.83702684896649,73.22735299215623,-0.23132537305355072,251.94960021972656,31.231325374268863,43.837027195279575
1687,50.59836196899414,30.0,30.24580028653145,502.4335745940892,45.32630290377282,65.59355117960757,-0.24580028653144836,253.08114624023438,30.24580028664812,45.32630183452386
1688,50.62835693359375,31.0,31.298694610595703,488.5985091350827,44.07819290595853,63.25776206454349,-0.2986946105957031,253.82675170898438,31.298694611343308,44.07819405700748
1689,50.658348083496094,31.0,31.414086639881134,490.86838483118476,44.28296638957486,73.76198815179465,-0.41408663988113403,255.85015869140625,31.414086639387136,44.28296763860557
1690,50.6883430480957,31.0,31.293825060129166,490.9736463593999,44.29246240288537,61.47563752415342,-0.29382506012916565,255.0249786376953,31.29382506449349,44.292462887192094
1691,50.71833419799805,31.0,31.298694610595703,510.77355411260953,46.07868183898453,72.03833391182788,-0.2986946105957031,265.3466796875,31.298694611343308,46.078684352056804
1692,50.748329162597656,31.0,31.34198361635208,491.2267087805954,44.31529205547365,67.72563304969,-0.3419836163520813,255.5091552734375,31.341983609663544,44.31529137856872
1693,50.7783203125,31.0,31.284220457077026,492.0086294333928,44.38583187237192,69.01253027865047,-0.28422045707702637,255.49209594726562,31.284220457008473,44.38583273626697
1694,50.80831527709961,30.0,30.38040339946747,505.07134680391937,45.56426562804042,71.3238003007882,-0.38040339946746826,255.43414306640625,30.38040339233075,45.56426684626718
1695,50.83830642700195,32.0,32.38040339946747,485.1918868711408,43.77086950954954,56.83020822110974,-0.38040339946746826,259.83868408203125,32.38040339233075,43.770871073612035
1696,50.86830139160156,32.0,32.471848368644714,477.81782266394475,43.10562919761922,56.84195293820202,-0.47184836864471436,256.5332946777344,32.471848381574034,43.10562699350097
1697,50.898292541503906,32.0,32.71460670232773,480.9245530819169,43.38589829404482,56.109661843513685,-0.7146067023277283,259.9179992675781,32.71460668738416,43.385899314692836
1698,50.928287506103516,32.0,32.64842414855957,479.61094597935573,43.26739316931199,67.27710379060902,-0.6484241485595703,258.74176025390625,32.64842417072572,43.26739208128059
1699,50.95827865600586,32.0,32.6881257891655,486.08444623711955,43.85139043455865,58.62960019366173,-0.6881257891654968,262.51763916015625,32.68812577995877,43.85139115594515
1700,50.98827362060547,32.0,32.71454578638077,487.10849455193727,43.94377344089541,63.074279079233634,-0.7145457863807678,263.25970458984375,32.71454579020673,43.943770949048826
1701,51.01826477050781,32.0,32.52000451087952,485.4803309433383,43.79689106552892,66.84329259471961,-0.5200045108795166,260.9913330078125,32.520004484177434,43.796888888396424
1702,51.04825973510742,32.0,32.70132565498352,484.3517051975222,43.69507376070174,69.6660221955106,-0.7013256549835205,261.6757507324219,32.70132567277798,43.6950721587387
1703,51.078250885009766,32.0,32.70132565498352,484.7236146713409,43.728625024620975,72.00086975097658,-0.7013256549835205,261.8766784667969,32.70132567277798,43.728622982955265
1704,51.108245849609375,33.0,33.72782641649246,468.80905159870457,42.29291622073723,64.24740177032363,-0.7278264164924622,260.30548095703125,33.7278264112021,42.29291613891321
1705,51.13823699951172,31.0,31.701346278190613,494.3943126228842,44.60105275797194,69.87732799163493,-0.7013462781906128,259.8000793457031,31.701346289127656,44.60105228883234
1706,51.16823196411133,33.0,33.72782641649246,468.29455206448756,42.24650140510591,69.56279202389972,-0.7278264164924622,260.0198059082031,33.7278264112021,42.246500081354085
1707,51.19822311401367,32.0,32.70134627819061,465.2504697752905,41.971884017094716,62.61686281903359,-0.7013462781906128,251.35626220703125,32.701346289127656,41.97188452783217
1708,51.22821807861328,34.0,34.71462696790695,441.32779652449113,39.81373538041228,61.65455587258119,-0.7146269679069519,251.3314971923828,34.714626986442966,39.81373579469635
1709,51.258209228515625,32.0,32.72790825366974,462.5216395890222,41.72570663196339,74.1984037786192,-0.7279082536697388,250.06239318847656,32.72790824130641,41.72570544222833
1710,51.288204193115234,34.0,34.78080761432648,438.2506647517532,39.53613648205319,67.56435655478482,-0.780807614326477,249.9950408935547,34.780807595500505,39.536136961351595
1711,51.31819534301758,34.0,34.75432747602463,438.4356565718808,39.55282524589744,74.0961812409642,-0.7543274760246277,249.93411254882812,34.75432747254041,39.55282454945008
1712,51.34819030761719,35.0,35.70142716169357,431.776070366339,38.952040511696424,73.83165254966221,-0.701427161693573,251.96786499023438,35.701427168651605,38.95204017785452
1713,51.37818145751953,35.0,35.648526310920715,435.26820216632746,39.26707802461353,68.93764050032321,-0.6485263109207153,253.6792755126953,35.64852630317026,39.26707712337565
1714,51.40817642211914,34.0,34.582321763038635,444.8706401394625,40.1333477848234,69.52494793549128,-0.5823217630386353,252.50401306152344,34.58232175847192,40.13334713728916
1715,51.438167572021484,35.0,35.529417872428894,435.52523014576474,39.29026542418198,74.32785445786881,-0.529417872428894,253.09280395507812,35.52941789603457,39.29026478423382
1716,51.468162536621094,35.0,35.582321763038635,436.2996962753163,39.36013274227498,60.53639052856011,-0.5823217630386353,253.87060546875,35.58232175847192,39.360132363001746
1717,51.49815368652344,36.0,36.568957924842834,424.2459594128071,38.272722673005916,73.88577846106261,-0.5689579248428345,252.7614288330078,36.56895790440919,38.272722747759566
1718,51.52814865112305,36.0,36.52933603525162,428.6882592112033,38.67347818862635,67.50618358897145,-0.5293360352516174,255.16995239257812,36.529336059709294,38.67347897404417
1719,51.55813980102539,35.0,35.50301671028137,419.07612742637303,37.80633391551088,62.88903411105011,-0.5030167102813721,243.376708984375,35.50301668946818,37.806333637779474
1720,51.588134765625,36.0,36.52933603525162,410.2275724051974,37.008074592426176,69.55315618005936,-0.5293360352516174,244.1815185546875,36.529336059709294,37.00807514009536
1721,51.61812973022461,36.0,36.42370969057083,411.51417229185273,37.12414330106216,64.59200157084075,-0.4237096905708313,244.3373260498047,36.4237096929819,37.124142609853784
1722,51.64812088012695,36.0,36.39728739857674,410.26393557663033,37.01135504223338,56.89579803358194,-0.39728739857673645,243.44273376464844,36.39728739730177,37.01135420836739
1723,51.67811584472656,35.0,35.437073826789856,412.3242623058128,37.19722437527528,64.85392032501113,-0.43707382678985596,239.06910705566406,35.437073824720585,37.197223853257775
1724,51.708106994628906,31.0,31.4104882478714,453.4622361290584,40.90842592836879,62.743890771831914,-0.4104882478713989,236.32904052734375,31.410488257776535,40.90842719060766
1725,51.738101959228516,35.0,35.450193017721176,416.95590397354255,37.615061088004644,71.92268176095766,-0.45019301772117615,241.8323516845703,35.450193028537115,37.615060769718646
1726,51.76809310913086,36.0,36.39728739857674,405.05847304822385,36.54175192801593,65.35380037246651,-0.39728739857673645,240.35391235351562,36.39728739730177,36.54175159364638
1727,51.79808807373047,37.0,37.450193017721176,399.4213989130799,36.03321161013017,65.75689800438933,-0.45019301772117615,242.8767852783203,37.450193028537115,36.033210630271704
1728,51.82807922363281,35.0,35.39728739857674,410.51417923396286,37.03393040420271,60.741507359840696,-0.39728739857673645,237.78729248046875,35.39728739730177,37.03393080122456
1729,51.85807418823242,37.0,37.42379119992256,395.15506829532643,35.6483308942581,64.82778791651607,-0.42379119992256165,240.13796997070312,37.42379121461224,35.64833019193235
1730,51.888065338134766,36.0,36.51640051603317,413.8520133138742,37.33504817618047,64.49755378261581,-0.5164005160331726,246.26382446289062,36.51640050106295,37.335048671090824
1731,51.918060302734375,35.0,35.39728739857674,415.55898259570625,37.48903988897208,64.43737105508717,-0.39728739857673645,240.70945739746094,35.39728739730177,37.48904037064612
1732,51.94805145263672,35.0,35.43689015507698,422.1162784951093,38.0805966542741,63.77119286153665,-0.4368901550769806,244.74549865722656,35.43689016378593,38.080595933911475
1733,51.97804641723633,37.0,37.34427896142006,408.8835110328591,36.88682208072235,51.973269392671966,-0.3442789614200592,248.0299530029297,37.34427894673246,36.88682219169206
1734,52.00803756713867,37.0,37.38398468494415,409.1224561129215,36.90837815822975,67.14438243065017,-0.38398468494415283,248.40023803710938,37.383984670915595,36.908377186931915
1735,52.03803253173828,37.0,37.38398468494415,415.3444548916429,37.46968658897918,72.27760567987518,-0.38398468494415283,252.17794799804688,37.383984670915595,37.4696855874436
1736,52.068023681640625,38.0,38.34427896142006,398.7252740918438,35.97041173746705,64.24462114110112,-0.3442789614200592,247.36331176757812,38.34427894673246,35.97041135092432
1737,52.098018646240234,36.0,36.38398468494415,417.6266906177964,37.67557511445246,66.95734794861058,-0.38398468494415283,247.7335968017578,36.383984670915595,37.67557404997262
1738,52.12800979614258,36.0,36.38398468494415,411.25831836424396,37.1010618168455,63.515446553620585,-0.38398468494415283,243.95591735839844,36.383984670915595,37.101060756221166
1739,52.15800476074219,36.0,36.38398468494415,411.8201881693703,37.15175007150725,64.77767602234974,-0.38398468494415283,244.28921508789062,36.383984670915595,37.15175022009856
1740,52.18799591064453,36.0,36.34427896142006,411.0207364300354,37.07962871352811,69.87368839576152,-0.3442789614200592,243.5856170654297,36.34427894673246,37.07962810371866
1741,52.21799087524414,35.0,35.38398468494415,421.30131226728247,38.007075679628514,58.23692579167594,-0.38398468494415283,243.95591735839844,35.383984670915595,38.00707459357638
1742,52.247982025146484,35.0,35.34427896142006,421.07276863197967,37.98645795309852,64.3709938565183,-0.3442789614200592,243.5856170654297,35.34427894673246,37.98645732887113
1743,52.277976989746094,34.0,34.34427896142006,424.14182318020147,38.2633281765769,66.797569139148,-0.3442789614200592,239.28567504882812,34.34427894673246,38.26332905507563
1744,52.30796813964844,34.0,34.397266775369644,419.63773613050216,37.85699861533178,67.30215698459395,-0.39726677536964417,237.06495666503906,34.39726677885406,37.85699851773076
1745,52.33796310424805,34.0,34.37068125605583,424.1613615138441,38.265090798490924,66.07888936215873,-0.3706812560558319,239.4580535888672,34.3706812687129,38.26509085106197
1746,52.36795425415039,34.0,34.38398468494415,430.7227857484919,38.857019995460035,66.89903732788521,-0.38398468494415283,243.24481201171875,34.383984670915595,38.85701944937176
1747,52.39794921875,31.0,31.45017272233963,460.15269564931566,41.511995853061045,58.87758276454071,-0.4501727223396301,240.08782958984375,31.4501727275736,41.51199687764663
1748,52.427940368652344,34.0,34.45017272233963,424.41640753497194,38.28809939861758,64.91791334050407,-0.4501727223396301,240.08782958984375,34.4501727275736,38.28810034425219
1749,52.45793533325195,34.0,34.45011183619499,444.96101514032387,40.141500832054135,55.11579888503323,-0.45011183619499207,251.7093048095703,34.450111824682324,40.14150015415108
1750,52.4879264831543,34.0,34.45011183619499,454.52623517368374,41.00441303079318,68.42047650211647,-0.45011183619499207,257.1202392578125,34.450111824682324,41.004411417106795
1751,52.517921447753906,35.0,35.48979553580284,441.894944684461,39.864899814060806,71.04252726598992,-0.4897955358028412,256.5456237792969,35.489795546046565,39.864898822071126
1752,52.54791259765625,35.0,35.48979553580284,439.7514893728753,39.67153115872737,62.74680354976994,-0.4897955358028412,255.3012237548828,35.489795546046565,39.67153053277013
1753,52.57790756225586,33.0,33.50301671028137,462.35220119650916,41.71042099762103,70.61697536482082,-0.5030167102813721,255.20957946777344,33.50301668946818,41.71042017943946
1754,52.6078987121582,33.0,33.54272037744522,463.26187051410943,41.79248547164653,68.69826962073928,-0.542720377445221,255.9793243408203,33.54272039347879,41.79248613701191
1755,52.63789367675781,33.0,33.48981586098671,462.1358082374655,41.69089942640481,66.56649609765974,-0.4898158609867096,255.0013427734375,33.48981584677978,41.69089853049596
1756,52.667884826660156,33.0,33.529417872428894,460.08918618782303,41.5062664407876,66.69433346134065,-0.529417872428894,254.13719177246094,33.52941789603457,41.506265525309615
1757,52.697879791259766,33.0,33.50301671028137,462.1307752329929,41.6904453813394,68.56370368495955,-0.5030167102813721,255.0873565673828,33.50301668946818,41.690445535941585
