matlab_row,python_frame,time_s,python_time_s,matlab_fas_length_mm,python_fas_length_mm,matlab_fas_ang_deg,python_fas_ang_deg,matlab_fas_pen_deg,python_fas_pen_deg,delta_fas_length_mm,delta_fas_ang_deg,delta_fas_pen_deg
427,428,12.837043225593714,12.83704747907981,45.02558755108095,45.21641766289884,30.45787142685095,30.404425729794212,31.498392739353367,31.187798699013854,0.19083011181788834,-0.05344569705673763,-0.3105940403395131
428,429,12.867036317242297,12.867040580666446,45.306637762103854,45.413472686265116,30.295233149873084,30.24730465794005,31.278449526089094,31.02434335427978,0.10683492416126228,-0.04792849193303539,-0.2541061718093154
429,430,12.89702940889088,12.897033682253081,45.600634064670835,45.60390576379083,30.073621022142376,30.075871947906876,31.031843347091108,30.843319767323607,0.003271699119991922,0.0022509257644998115,-0.18852357976750156
430,431,12.927022500539463,12.927026783839716,45.81074533816071,45.77673766186315,29.900906773541944,29.969225951292486,30.85215787000174,30.72859384372424,-0.034007676297555633,0.06831917775054208,-0.1235640262774993
431,432,12.957015592188046,12.957019885426352,46.12026836217314,46.03319910957027,29.754227871776703,29.813189503077922,30.69078551315801,30.538914643418593,-0.08706925260287335,0.05896163130121934,-0.15187086973941533
432,433,12.987008683836631,12.987012987012987,46.38561790931068,46.18182032185755,29.585279133908198,29.69518386639089,30.527792243840885,30.408358965229525,-0.20379758745313126,0.10990473248269339,-0.11943327861136055
433,434,13.017001775485214,13.017006088599622,46.61760373443084,46.36899224641722,29.460791465994895,29.631013186138574,30.376487045054382,30.32864141342958,-0.24861148801361566,0.17022172014367953,-0.04784563162480282
434,435,13.046994867133797,13.046999190186257,46.83899731633288,46.40465438684614,29.356550745731276,29.572122137863403,30.27412318880417,30.257699827086185,-0.43434292948673914,0.2155713921321265,-0.01642336171798675
435,436,13.07698795878238,13.076992291772893,46.96744574609638,46.52422497416426,29.23732942240778,29.39490775082004,30.11193537395294,30.079164931750938,-0.4432207719321184,0.15757832841226005,-0.03277044220200054
436,437,13.106981050430964,13.106985393359526,47.11490999870256,46.65448498112161,29.03085726624413,29.25014125209367,29.87671288550095,29.91703348701799,-0.46042501758094545,0.21928398584953968,0.04032060151703831
437,438,13.136974142079548,13.136978494946161,47.19607694517149,46.73010097995652,28.88128510993316,29.224128899076135,29.74727093500262,29.88308883022421,-0.4659759652149731,0.3428437891429752,0.1358178952215887
438,439,13.166967233728132,13.166971596532797,47.24532595628101,46.85796509845434,28.858853420174352,29.187915319070584,29.72409734837442,29.857772109312037,-0.3873608578266641,0.3290618988962315,0.1336747609376161
439,440,13.196960325376715,13.196964698119432,47.383212547387664,46.8998852856907,28.8225210332861,29.167883539284446,29.689715158621865,29.841277711627356,-0.4833272616969637,0.34536250599834517,0.15156255300549049
440,441,13.226953417025298,13.226957799706067,47.5407573927242,46.94570341266233,28.77212276132709,29.11688835819308,29.638811967350613,29.797186392823136,-0.5950539800618699,0.3447655968659902,0.15837442547252323
441,442,13.256946508673881,13.256950901292702,47.5960891627165,46.97739353462873,28.706423510237347,29.041273768478902,29.58115195544104,29.71811070173021,-0.6186956280877709,0.33485025824155557,0.13695874628917082
442,443,13.286939600322466,13.286944002879338,47.664335286701764,46.955691819276495,28.632234079779593,29.00710742104448,29.512016125138047,29.69281175057469,-0.7086434674252686,0.37487334126488747,0.1807956254366445
443,444,13.316932691971049,13.316937104465973,47.6444847182886,46.968465370180795,28.58404490380364,28.948531944856086,29.47022144651757,29.62756717027952,-0.6760193481078076,0.36448704105244545,0.15734572376194933
444,445,13.346925783619632,13.346930206052608,47.656979249772476,46.98527236388797,28.511020813699773,28.908459592794543,29.39461444523181,29.56069136202811,-0.6717068858845039,0.3974387790947702,0.16607691679629966
445,446,13.376918875268215,13.376923307639242,47.67476402353319,47.04440720002368,28.454019926072128,28.870585973410385,29.31596699659086,29.485743758760577,-0.6303568235095156,0.4165660473382573,0.16977676216971815
446,447,13.406911966916798,13.406916409225877,47.804697802301085,47.140144984788236,28.368223528237074,28.799792145155152,29.210650314034552,29.389793884333784,-0.664552817512849,0.4315686169180779,0.17914357029923167
447,448,13.436905058565383,13.436909510812512,47.90610361074131,47.28854711242618,28.2645679151397,28.679129076949152,29.083856263755557,29.271631055136112,-0.6175564983151318,0.414561161809452,0.18777479138055497
448,449,13.466898150213966,13.466902612399148,48.15210509359587,47.40552033387712,28.128512512618418,28.60966588820179,28.94459461085058,29.16843320182366,-0.7465847597187505,0.48115337558337146,0.2238385909730809
449,450,13.49689124186255,13.496895713985783,48.3264600189752,47.61236007468362,28.012498270806507,28.451470947907467,28.783891394748178,28.96596377157158,-0.7140999442915756,0.4389726771009599,0.1820723768234025
450,451,13.526884333511132,13.526888815572418,48.56709130446139,47.837067620224936,27.816846124918484,28.290715434450192,28.571788647136522,28.777719054839338,-0.7300236842364569,0.47386930953170747,0.2059304077028159
451,452,13.556877425159716,13.556881917159053,48.88468275614508,48.139105516437475,27.591232852257274,28.174325939058576,28.31215909225359,28.66377420935538,-0.7455772397076075,0.583093086801302,0.3516151171017903
452,453,13.5868705168083,13.586875018745689,49.20058767122559,48.338989316270215,27.414388857976636,28.056985717793452,28.109689380219205,28.61745184358685,-0.8615983549553761,0.6425968598168161,0.5077624633676443
453,454,13.616863608456883,13.616868120332324,49.42883767809252,48.52942750636714,27.266750510235777,27.905407922151994,28.057674658026684,28.530628680153768,-0.8994101717253784,0.6386574119162169,0.4729540221270838
454,455,13.646856700105467,13.646861221918957,49.66726850407663,48.74738574096867,27.097870240013695,27.790136153341678,27.975699568045954,28.4612529205163,-0.9198827631079638,0.6922659133279829,0.4855533524703475
455,456,13.67684979175405,13.676854323505593,49.97099822054509,48.880801357789686,26.90883432108279,27.701828722638027,27.80019776560809,28.3869372100406,-1.0901968627554055,0.7929944015552373,0.58673944443251
456,457,13.706842883402633,13.706847425092228,50.267119798462716,49.15027161313793,26.75861130156133,27.474806749828645,27.634349318355103,28.199270957413887,-1.116848185324784,0.7161954482673139,0.5649216390587846
457,458,13.736835975051216,13.736840526678863,50.62831463969705,49.63073185150562,26.508872090261725,27.218387830264334,27.40638938203,27.944185702050504,-0.9975827881914299,0.7095157400026082,0.5377963200205045
458,459,13.7668290666998,13.766833628265498,51.223153539984956,50.10753884780601,26.21531517178623,26.93867498534931,27.094776542565885,27.68648432105232,-1.1156146921789443,0.7233598135630785,0.591707778486434
459,460,13.796822158348384,13.796826729852134,51.7672033769338,50.479040219969335,25.869347956950797,26.73576825874605,26.892793637953066,27.528864067585744,-1.2881631569644654,0.8664203017952516,0.636070429632678
460,461,13.826815249996967,13.826819831438769,52.21875014000543,50.68638483214327,25.628755690276257,26.678192960982358,26.640730018998344,27.52894458540584,-1.5323653078621646,1.0494372707061004,0.8882145664074947
461,462,13.85680834164555,13.856812933025404,52.25810516941217,50.93648888142081,25.571364071552125,26.575636752141946,26.912521737768202,27.449009865918015,-1.321616287991361,1.0042726805898212,0.5364881281498128
462,463,13.886801433294133,13.88680603461204,52.533927553749045,51.15078403289241,25.442122803815625,26.41455909054713,26.861425866187144,27.299993716176346,-1.3831435208566347,0.9724362867315044,0.4385678499892016
463,464,13.916794524942718,13.916799136198675,52.99534137610507,51.31910492904254,25.239326708453383,26.285605084773465,26.53071672714997,27.1787974812556,-1.6762364470625286,1.0462783763200818,0.6480807541056315
464,465,13.946787616591301,13.946792237785308,53.144037217807714,51.376251848604355,25.074165072390393,26.19813955951821,26.43899364179969,27.133017969358036,-1.7677853692033594,1.1239744871278177,0.6940243275583455
465,466,13.976780708239884,13.976785339371943,53.19803825023995,51.495899477878304,24.94691825758192,26.090576091043488,26.42321922314063,27.016809900171012,-1.7021387723616428,1.1436578334615675,0.5935906770303809
466,467,14.006773799888467,14.006778440958579,53.320388646526794,51.64729107849006,24.82109984775204,25.99201582175951,26.36328157075185,26.920835754379908,-1.6730975680367308,1.1709159740074675,0.5575541836280564
467,468,14.03676689153705,14.036771542545214,53.6226993977657,51.838240895309774,24.635370714737295,25.906912080457005,26.183970706649678,26.844753692000666,-1.7844585024559265,1.2715413657197097,0.6607829853509877
468,469,14.066759983185635,14.06676464413185,53.87842965393689,52.11028679429126,24.51617698791461,25.78148105631601,26.074192256761844,26.697802147935874,-1.7681428596456286,1.2653040684014023,0.6236098911740307
469,470,14.096753074834218,14.096757745718485,54.33801158328429,52.19655112254394,24.38346252126209,25.71815017529255,25.809702664709988,26.62620967556336,-2.1414604607403547,1.3346876540304606,0.8165070108533712
470,471,14.126746166482802,14.12675084730512,54.64263790105498,52.320447543956796,24.281692933404965,25.636946936781158,25.587992238808887,26.583530606323194,-2.3221903570981866,1.3552540033761922,0.9955383675143068
471,472,14.156739258131385,14.156743948891755,55.00456468629273,52.48169697552788,24.14538201474733,25.465996339996423,25.383712009541185,26.48475252710236,-2.5228677107648494,1.3206143252490925,1.1010405175611737
472,473,14.186732349779968,14.18673705047839,55.260495396125854,52.757914058112064,23.958975066981385,25.295758273352362,25.227825705098823,26.31675567555618,-2.5025813380137905,1.3367832063709777,1.0889299704573574
473,474,14.216725441428553,14.216730152065024,55.6147916828755,53.07554908731736,23.782028319056387,25.12070284401213,25.02510516546873,26.12411964627296,-2.539242595558136,1.3386745249557421,1.0990144808042288
474,475,14.246718533077136,14.246723253651659,56.025194104766705,53.290954397807255,23.57927077157766,24.99843791196554,24.79310265381574,25.999311235700105,-2.7342397069594497,1.4191671403878772,1.2062085818843649
475,476,14.276711624725719,14.276716355238294,56.318917074664874,53.501616973623214,23.436483998801336,24.91734242919364,24.61835038597215,25.9818029604385,-2.81730010104166,1.4808584303923027,1.3634525744663506
476,477,14.306704716374302,14.30670945682493,56.61554626737648,53.628250149918266,23.320284194732196,24.852214367813417,24.530519112909953,25.94397450213637,-2.9872961174582144,1.5319301730812214,1.4134553892264172
477,478,14.336697808022885,14.336702558411565,56.86862113897257,53.88482312959099,23.238763035801984,24.739247996353612,24.445668308552374,25.8078709968446,-2.98379800938158,1.5004849605516277,1.362202688292225
478,479,14.366690899671468,14.3666956599982,57.269714409854956,54.20106397951782,23.09545811989175,24.54997040782351,24.26660371159307,25.636569195760444,-3.0686504303371365,1.4545122879317596,1.3699654841673734
479,480,14.396683991320053,14.396688761584835,57.56246079685486,54.258821762005844,22.881782313157185,24.3585763352539,24.17394976267838,25.648150787045722,-3.303639034849013,1.4767940220967155,1.4742010243673427
480,481,14.426677082968636,14.42668186317147,57.6302247303191,54.6382841929558,22.691317185328305,24.21357410157279,24.195599304708402,25.42786297443965,-2.9919405373632983,1.5222569162444834,1.2322636697312461
481,482,14.45667017461722,14.456674964758106,57.75389675973791,54.81663179155207,22.518206142346944,24.191952714275345,24.16680807096852,25.346262369257886,-2.9372649681858434,1.673746571928401,1.1794542982893645
482,483,14.486663266265802,14.48666806634474,58.2334853827203,55.01993277562399,22.450727149457418,24.229665200593274,23.85636477990909,25.298887954723313,-3.213552607096311,1.7789380511358566,1.442523174814223
483,484,14.516656357914385,14.516661167931375,58.49484125651705,54.86969002586381,22.42798062763956,24.22677403882878,23.65885053724582,25.25407743558236,-3.6251512306532376,1.7987934111892194,1.5952268983365414
484,485,14.54664944956297,14.54665426951801,58.84917238442344,55.1469649514225,22.369461580320372,24.18854598789349,23.4816996031137,25.173557101448353,-3.702207433000943,1.8190844075731185,1.6918574983346524
485,486,14.576642541211553,14.576647371104645,59.41168790581252,55.38636126485377,22.3075433360236,24.056175501171225,23.353668508854714,25.040465944500852,-4.0253266409587525,1.748632165147626,1.6867974356461382
486,487,14.606635632860137,14.60664047269128,59.74788303936294,55.87475703936498,22.172903461034846,23.83612818527402,23.212312442165477,24.84695057398116,-3.87312599999796,1.663224724239175,1.6346381318156844
487,488,14.63662872450872,14.636633574277916,60.208827506271945,56.350118098358735,21.938133261409135,23.518138166327276,23.00311702055217,24.53720776083631,-3.85870940791321,1.580004904918141,1.5340907402841388
488,489,14.666621816157303,14.666626675864551,60.91619180015653,56.84281174354134,21.595844796511415,23.21523296933944,22.667438276111476,24.286762827741796,-4.073380056615193,1.6193881728280246,1.6193245516303207
489,490,14.696614907805888,14.696619777451186,61.610580288057264,57.503907559256724,21.249020464769245,23.040928268529626,22.393232571587337,24.11328185804507,-4.10667272880054,1.791907803760381,1.7200492864577335
490,491,14.72660799945447,14.726612879037821,62.42709285538833,58.09743791335978,21.036480412330228,22.870907958223086,22.161459655592672,24.01796363444967,-4.329654942028554,1.8344275458928578,1.856503978856999
491,492,14.756601091103054,14.756605980624457,63.20443747187936,58.83178454825332,20.839012138161113,22.722701081454574,22.002143539515288,23.835158763034798,-4.372652923626042,1.8836889432934605,1.83301522351951
492,493,14.786594182751637,14.78659908221109,64.05298064493968,59.380773489948126,20.64319058887107,22.50118671707861,21.846888561625192,23.651803761062666,-4.672207154991554,1.8579961282075388,1.804915199437474
493,494,14.81658727440022,14.816592183797725,64.68086485463833,59.7190091439581,20.418211662309844,22.29678712488007,21.662570151889746,23.59786604500468,-4.961855710680233,1.8785754625702253,1.935295893114933
494,495,14.846580366048805,14.84658528538436,65.44654996101539,60.18580935765576,20.161763588888565,22.12641661568216,21.448271429482897,23.507778173108534,-5.260740603359636,1.964653026793595,2.0595067436256365
495,496,14.876573457697388,14.876578386970996,65.84393475984456,60.443635512111584,19.982316153660513,22.040591389971695,21.468624405889358,23.534149335261247,-5.400299247732974,2.0582752363111823,2.0655249293718896
496,497,14.906566549345971,14.906571488557631,66.29733277875086,60.61758154990475,19.85430227488233,22.006356300261757,21.426302734484405,23.488835165265925,-5.679751228846108,2.152054025379428,2.06253243078152
497,498,14.936559640994554,14.936564590144267,66.71249098850775,60.758633744256514,19.79797561143864,21.98257224465928,21.301260040765964,23.488890664424133,-5.953857244251239,2.1845966332206395,2.187630623658169
498,499,14.966552732643137,14.966557691730902,66.93373328359992,61.0726488916781,19.76519959903091,21.986018397164116,21.279260273067838,23.394953089775555,-5.861084391921821,2.2208187981332053,2.1156928167077176
499,500,14.996545824291722,14.996550793317537,67.18712844596692,61.275539647142814,19.7888114498292,22.00412244667251,21.202107275330498,23.347616240840722,-5.911588798824106,2.2153109968433107,2.145508965510224
500,501,15.026538915940305,15.026543894904172,67.44201192854882,61.327233984521214,19.785369481900485,22.02246087434756,21.147031316864208,23.412758150464498,-6.114777944027608,2.2370913924470734,2.26572683360029
501,502,15.056532007588888,15.056536996490806,67.48621525452998,61.44321465986483,19.798650720514093,22.028019878693954,21.225405163067318,23.385587607535115,-6.043000594665152,2.2293691581798605,2.1601824444677966
502,503,15.086525099237472,15.086530098077441,67.58537602522316,61.65021163586441,19.818273948381208,22.030105371668327,21.214696778285337,23.338713257497886,-5.9351643893587465,2.2118314232871192,2.1240164792125498
503,504,15.116518190886055,15.116523199664076,67.82962772878412,61.8152406751299,19.828165542297974,22.038912609948568,21.163349590539354,23.32068926408678,-6.014387053654218,2.210747067650594,2.157339673547426
504,505,15.146511282534638,15.146516301250712,67.98303755292334,61.712612738790085,19.845813345129958,22.062367356481957,21.167520267700645,23.508284930634574,-6.27042481413325,2.216554011351999,2.3407646629339283
505,506,15.176504374183223,15.176509402837347,67.7836678412958,61.76404736393703,19.86411309008647,22.093219244100567,21.38385399601866,23.613528257636204,-6.019620477358764,2.2291061540140973,2.229674261617543
506,507,15.206497465831806,15.206502504423982,67.84562797887811,61.70683016752462,19.88602286874705,22.10927567488585,21.46640112139329,23.784229431551864,-6.138797811353491,2.223252806138799,2.317828310158575
507,508,15.236490557480389,15.236495606010617,67.5869502008888,61.78316428632833,19.901695173316376,22.109873812445528,21.627505789605323,23.750564241282774,-5.803785914560464,2.2081786391291516,2.1230584516774513
508,509,15.266483649128972,15.266488707597253,67.63145612377028,61.838176000706376,19.904162427156518,22.120204858286485,21.59375247245297,23.747860665911645,-5.7932801230639015,2.216042431129967,2.1541081934586757
509,510,15.296476740777555,15.296481809183888,67.4993062356237,61.84229333239921,19.909484095522238,22.118146549490035,21.655400076902556,23.78095524837994,-5.657012903224498,2.208662453967797,2.1255551714773837
510,511,15.32646983242614,15.326474910770523,67.53827497464607,61.86804956999688,19.913004354626274,22.118471306482206,21.675029173244074,23.775383016374406,-5.6702254046491944,2.2054669518559322,2.100353843130332
511,512,15.356462924074723,15.356468012357157,67.56113304319382,61.88645114260809,19.911634553396706,22.116186672115134,21.6830679623446,23.781999924688535,-5.674681900585732,2.2045521187184285,2.098931962343933
512,513,15.386456015723306,15.386461113943792,67.6225752709632,61.891761746721876,19.910884682565936,22.11277853616602,21.67057227864389,23.7893801749139,-5.73081352424132,2.201893853600083,2.118807896270013
513,514,15.41644910737189,15.416454215530427,67.68171876290275,61.88338339560744,19.908181504261357,22.110548415113783,21.6562113842666,23.80602296561304,-5.798335367295309,2.202366910852426,2.1498115813464374
514,515,15.446442199020472,15.446447317117062,67.69549385638976,61.87778684056843,19.90430435806471,22.109632477517664,21.66953867600009,23.811490099732936,-5.817707015821327,2.205328119452954,2.141951423732845
515,516,15.476435290669057,15.476440418703698,67.70969169539558,61.87184222450955,19.90339864387515,22.108890043362692,21.673720629015804,23.81924098262982,-5.837849470886027,2.205491399487542,2.1455203536140175
516,517,15.50642838231764,15.506433520290333,67.73510584377492,61.86498527218499,19.902212500440918,22.10560584736723,21.66996212010438,23.82546391227629,-5.870120571589929,2.203393346926312,2.1555017921719113
517,518,15.536421473966223,15.536426621876968,67.75810280212966,61.85808030008164,19.8978027260797,22.103700357713734,21.670355552284814,23.838582249572625,-5.900022502048017,2.205897631634034,2.1682266972878104
518,519,15.566414565614807,15.566419723463603,67.76097130759595,61.85057606672239,19.89516718543131,22.10039635908734,21.680000927696256,23.847327514746098,-5.910395240873562,2.2052291736560328,2.1673265870498426
519,520,15.59640765726339,15.596412825050239,67.76311465746718,61.850610104599674,19.891925025732032,22.097019125220868,21.6862195726257,23.85246230472015,-5.91250455286751,2.2050940994888357,2.1662427320944495
520,521,15.626400748911975,15.626405926636872,67.76751445104239,61.8293994750166,19.889605964319287,22.104456194505957,21.69103572565559,23.872523644867726,-5.938114976025787,2.21485023018667,2.181487919212138
521,522,15.656393840560558,15.656399028223507,67.78204189752056,61.807302269146646,19.8918697611361,22.111530957430602,21.693204499482892,23.888624464512475,-5.974739628373911,2.2196611962945028,2.1954199650295827
522,523,15.68638693220914,15.686392129810143,67.79546094134935,61.791097528376646,19.89360915829653,22.116128949241357,21.693772546946636,23.904958262167924,-6.004363412972701,2.222519790944826,2.211185715221287
523,524,15.716380023857724,15.716385231396778,67.80314306587142,61.78284716279062,19.895345407441045,22.119419086148383,21.698151306196458,23.915986235189308,-6.020295903080807,2.224073678707338,2.2178349289928505
524,525,15.746373115506307,15.746378332983413,67.81975408138034,61.79208141144495,19.896682660300694,22.114500876518576,21.69830271972894,23.91730341729027,-6.0276726699353915,2.217818216217882,2.219000697561331
525,526,15.77636620715489,15.776371434570049,67.8444655436389,61.80294676419397,19.89408490900516,22.1100167854392,21.69394426605008,23.91717652432922,-6.041518779444935,2.215931876434041,2.2232322582791397
526,527,15.806359298803475,15.806364536156684,67.86782905581242,61.79600101103609,19.891407102966774,22.112626902013034,21.689636025873707,23.923229598824037,-6.071828044776332,2.22121979904626,2.23359357295033
527,528,15.836352390452058,15.836357637743319,67.88160708050847,61.81878797517205,19.891166354695873,22.100728282295933,21.687652197641597,23.918166215840074,-6.062819105336423,2.2095619276000598,2.230514018198477
528,529,15.866345482100641,15.866350739329954,67.90276237852106,61.826482211385574,19.88250092562314,22.09661623777609,21.682871632298223,23.914843045110757,-6.0762801671354865,2.2141153121529484,2.231971412812534
529,530,15.896338573749224,15.896343840916588,67.91985845946722,61.83536115947444,19.87994009066417,22.092270043441886,21.679403781571217,23.912598549593895,-6.084497299992783,2.212329952777715,2.2331947680226776
530,531,15.926331665397807,15.926336942503223,67.93517932304471,61.83846720025685,19.876897983462086,22.08882989511909,21.67836934481808,23.917081372553014,-6.0967121227878565,2.211931911657004,2.238712027734934
531,532,15.956324757046392,15.956330044089858,67.94661804189978,61.84692533591345,19.87447780950411,22.085721509757462,21.6792929821436,23.919343847373938,-6.099692705986335,2.211243700253352,2.2400508652303373
532,533,15.986317848694975,15.986323145676494,67.96070450141757,61.852567183986565,19.872552161291196,22.084475550051707,21.678836660038,23.921552082616103,-6.108137317431002,2.2119233887605105,2.242715422578101
533,534,16.01631094034356,16.01631624726313,67.97290154210688,61.857575313123206,19.870810294163572,22.083146595329396,21.679228116409895,23.92264869620709,-6.115326228983676,2.2123363011658235,2.2434205797971956
534,535,16.046304031992143,16.046309348849764,67.98439390994193,61.86394213653204,19.869179333763004,22.080984247606466,21.678876997745895,23.923601450936587,-6.12045177340989,2.211804913843462,2.244724453190692
535,536,16.076297123640728,16.076302450436398,67.99789369957072,61.86553206527838,19.866154004059865,22.08016455135032,21.678076522406457,23.925634799494134,-6.132361634292344,2.2140105472904565,2.247558277087677
536,537,16.10629021528931,16.106295552023035,68.00871383194486,61.86623393297745,19.865025824940943,22.078426237724045,21.677350559361106,23.928310167998973,-6.142479898967409,2.213400412783102,2.250959608637867
537,538,16.136283306937894,16.136288653609668,68.01643167013663,61.86631725673674,19.864016631917746,22.077343437623,21.677629815735706,23.93064821488727,-6.1501144133998835,2.213326805705254,2.253018399151564
538,539,16.166276398586476,16.166281755196305,68.02364731516066,61.87268286963152,19.862895203730382,22.07391874882242,21.679790565597305,23.930294286857276,-6.150964445529141,2.21102354509204,2.250503721259971
539,540,16.19626949023506,16.19627485678294,68.0356219973571,61.870759742536144,19.86044685998172,22.07386778204574,21.6800822580484,23.93129615335559,-6.164862254820953,2.2134209220640173,2.2512138953071883
540,541,16.226262581883645,16.226267958369576,68.04193950764702,61.87604759017363,19.85956184699176,22.070610976306455,21.681443267060608,23.932858763487502,-6.165891917473388,2.211049129314695,2.251415496426894
541,542,16.256255673532227,16.25626105995621,68.0525860921573,61.88537711996135,19.85616535019774,22.06827917592244,21.681942905625128,23.93184932597873,-6.167208972195951,2.2121138257246997,2.2499064203536037
542,543,16.28624876518081,16.286254161542846,68.06028429930925,61.88283951632974,19.85522444202458,22.068589406274015,21.681989930950508,23.935758788983293,-6.1774447829795065,2.213364964249436,2.2537688580327853
543,544,16.316241856829393,16.31624726312948,68.06081729572858,61.88161234186568,19.85523787795783,22.068569338066908,21.683633226381172,23.938940555350598,-6.1792049538629,2.213331460109078,2.255307328969426
544,545,16.346234948477978,16.346240364716113,68.06211113618049,61.88657559624383,19.855052173148064,22.067046086686048,21.684941794972634,23.937711594716404,-6.175535539936661,2.2119939135379845,2.2527697997437706
545,546,16.376228040126563,16.37623346630275,68.06773475722294,61.891384660655454,19.85330274068669,22.064922197893367,21.684716534290914,23.93603069225213,-6.176350096567482,2.2116194572066767,2.251314157961218
546,547,16.406221131775144,16.406226567889384,68.07136838923974,61.8923992387577,19.851654929886312,22.062789252163498,21.68472118770216,23.93848868702409,-6.17896915048204,2.2111343222771858,2.253767499321931
547,548,16.43621422342373,16.43621966947602,68.07756051718752,61.89399014336991,19.84908905332566,22.061336639027104,21.6844817925739,23.939795555594714,-6.183570373817609,2.2122475857014443,2.255313763020812
548,549,16.46620731507231,16.466212771062654,68.08361151935814,61.896769874466806,19.847712786707945,22.058850916943584,21.683681753307408,23.940556977422006,-6.186841644891338,2.211138130235639,2.256875224114598
549,550,16.496200406720895,16.49620587264929,68.09106948526238,61.90031560439095,19.84496638455353,22.056813465510913,21.68245628474286,23.940702272239918,-6.1907538808714335,2.2118470809573836,2.258245987497059
550,551,16.52619349836948,16.526198974235925,68.099830080923,61.906767654729364,19.84239918425324,22.05427825187681,21.680660190913564,23.940007057010433,-6.1930624261936345,2.2118790676235704,2.2593468660968696
551,552,16.55618659001806,16.556192075822562,68.10771685150804,61.910531758552416,19.840171419816134,22.052435590184388,21.678627143878607,23.939626632772217,-6.197185092955628,2.212264170368254,2.26099948889361
552,553,16.586179681666646,16.586185177409195,68.11114861843872,61.91433604544276,19.839761290828736,22.051147332644433,21.678357041860146,23.940069387686606,-6.19681257299596,2.2113860418156968,2.26171234582646
553,554,16.616172773315228,16.61617827899583,68.11831060372683,61.916515553044945,19.83764125510313,22.050024346533917,21.678003555734037,23.94024545815725,-6.201795050681881,2.2123830914307874,2.262241902423213
554,555,16.646165864963812,16.646171380582466,68.12335709031424,61.915603671671875,19.836161648087185,22.049679819629887,21.67667662790848,23.942194879685076,-6.207753418642369,2.2135181715427024,2.2655182517765944
555,556,16.676158956612397,16.6761644821691,68.12209435356264,61.918034558456675,19.835505924169166,22.049041409780216,21.67812256550113,23.942597328255772,-6.2040597951059695,2.2135354856110503,2.2644747627546415
556,557,16.70615204826098,16.706157583755736,68.12638642442576,61.9247806454224,19.834585688199606,22.04746785433028,21.678344002715825,23.942406356806345,-6.2016057790033585,2.2128821661306723,2.2640623540905196
557,558,16.736145139909564,16.73615068534237,68.12763898048053,61.928557594323806,19.83438255072161,22.048819090366777,21.67868452980793,23.942019494469065,-6.19908138615672,2.214436539645167,2.2633349646611336
558,559,16.766138231558145,16.766143786929007,68.13452907322223,61.87774116773516,19.83462866682723,22.083914962876236,21.677828458054073,23.965930327877714,-6.256787905487066,2.249286296049007,2.2881018698236417
559,560,16.79613132320673,16.79613688851564,68.05266316595976,61.77027175786312,19.867647600467695,22.121269511379012,21.705980450799007,24.01899141706741,-6.282391408096636,2.253621910911317,2.313010966268404
560,561,16.826124414855315,16.826129990102277,67.90181097774156,61.64015479027299,19.9115964884409,22.18177573073487,21.76549564152324,24.12112210709958,-6.261656187468574,2.2701792422939704,2.3556264655763393
561,562,16.856117506503896,16.85612309168891,67.75437763467654,61.54734634248516,19.980193876203476,22.244683905283694,21.876297406974363,24.220879334393942,-6.207031292191381,2.2644900290802177,2.344581927419579
562,563,16.88611059815248,16.886116193275544,67.55693119518754,61.507816251913475,20.057796369206965,22.271042582841744,21.99067033125017,24.277842634623198,-6.04911494327407,2.213246213634779,2.28717230337303
563,564,16.916103689801062,16.91610929486218,67.46006438945847,61.52723394770812,20.09243604396214,22.276479330877834,22.046375159202753,24.297973564606536,-5.9328304417503475,2.184043286915692,2.251598405403783
564,565,16.946096781449647,16.946102396448815,67.42945214984685,61.52906525711015,20.10097839002117,22.292228850823307,22.085625504704304,24.36098583457013,-5.900386892736705,2.191250460802138,2.2753603298658263
565,566,16.976089873098232,16.976095498035452,67.42826637756379,61.52958120941282,20.120751685951017,22.32298706157107,22.129042436153,24.393614141277283,-5.898685168150969,2.2022353756200523,2.2645717051242826
566,567,17.006082964746813,17.006088599622085,67.36610808378059,61.535771659129836,20.164004333541975,22.33299340865409,22.17961810268981,24.437097927773863,-5.830336424650753,2.1689890751121155,2.2574798250840544
567,568,17.036076056395398,17.036081701208722,67.28125944638121,61.557050016095275,20.183970410282562,22.32479461333361,22.251194660666286,24.46235869664062,-5.7242094302859385,2.1408242030510465,2.2111640359743348
568,569,17.06606914804398,17.066074802795356,67.23989746274664,61.440478592787876,20.18505485688302,22.285580211554617,22.285110597482014,24.488052222637265,-5.799418869958764,2.1005253546715963,2.202941625155251
569,570,17.096062239692564,17.096067904381993,66.97270184096148,61.3500212850167,20.179844229362235,22.284422502873525,22.346261234484793,24.446247898680042,-5.6226805559447754,2.10457827351129,2.0999866641952494
570,571,17.12605533134115,17.126061005968626,66.74077047933079,61.30476316493381,20.181631642176516,22.25481111823106,22.380275217067513,24.43925653901033,-5.436007314396981,2.073179476054545,2.0589813219428166
571,572,17.15604842298973,17.156054107555263,66.55063684133168,61.34669251881545,20.181011377696063,22.244275962236145,22.42909690003596,24.432096277722792,-5.203944322516229,2.0632645845400823,2.0029993776868302
572,573,17.186041514638315,17.186047209141897,66.56297824952262,61.387236790654455,20.176329663025594,22.251598066465817,22.41900271033399,24.43857490686929,-5.17574145886816,2.075268403440223,2.0195721965353
