frame_index_video,frame_index_matlab,frame_index_python,time_seconds,variable,method,unit,error_python_minus_matlab,absolute_error,error_p95_threshold,python_jump,jump_p95_threshold,confidence_score,relevant_R_scale,fallback_flag,missing_detection_flag,flag_reason,physical_error_threshold
2027,2028,2027,60.796016916109295,ANG,fixed-R,deg,0.3746703559413582,0.3746703559413582,1.3056817061752408,0.014655233409456514,0.3019525368642973,0.9648397501937127,0.7059986335445347,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2029,2030,2029,60.85600311928256,ANG,fixed-R,deg,0.33870127864067356,0.33870127864067356,1.3056817061752408,0.3264472248870902,0.3019525368642973,0.8218439750331574,2.4819432099283167,True,False,abrupt Python frame-to-frame jump above method-variable 95th percentile; promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2031,2032,2031,60.915989322455836,ANG,fixed-R,deg,0.3747759646332618,0.3747759646332618,1.3056817061752408,0.1558166752921295,0.3019525368642973,0.9570013889723801,0.9256355881456233,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2032,2033,2032,60.94598242404247,ANG,fixed-R,deg,0.3489251842103869,0.3489251842103869,1.3056817061752408,0.14633949979042882,0.3019525368642973,0.9431711730498766,1.3453653975845263,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2033,2034,2033,60.9759755256291,ANG,fixed-R,deg,0.3265132511847888,0.3265132511847888,1.3056817061752408,0.08537004848491847,0.3019525368642973,0.9607718769999076,0.8113408354619294,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2035,2036,2035,61.03596172880238,ANG,fixed-R,deg,0.3636571412413758,0.3636571412413758,1.3056817061752408,0.06812448472419419,0.3019525368642973,0.9313448745653812,1.7119778048108698,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2036,2037,2036,61.06595483038901,ANG,fixed-R,deg,0.3601195299153872,0.3601195299153872,1.3056817061752408,0.07189888037416381,0.3019525368642973,0.9574027376936354,0.8999427488376717,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2043,2044,2043,61.27590654149545,ANG,fixed-R,deg,0.35302436321321196,0.35302436321321196,1.3056817061752408,0.08039756069874215,0.3019525368642973,0.9561576003314928,0.9153547480412593,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2054,2055,2054,61.60583065894844,ANG,fixed-R,deg,0.4796967341228111,0.4796967341228111,1.3056817061752408,0.33842670094017535,0.3019525368642973,0.8789618145505478,1.256062576154831,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2061,2062,2061,61.81578237005488,ANG,fixed-R,deg,0.3991558683533398,0.3991558683533398,1.3056817061752408,0.160142832654941,0.3019525368642973,0.9540427410982388,1.016927978618689,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2090,2091,2090,62.685582316067304,ANG,fixed-R,deg,0.2325677947916276,0.2325677947916276,1.3056817061752408,0.31791187765372797,0.3019525368642973,0.8450177485229761,1.7438024734960547,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2091,2092,2091,62.71557541765394,ANG,fixed-R,deg,0.22844338896325667,0.22844338896325667,1.3056817061752408,0.32149151393571174,0.3019525368642973,0.8435301483101617,1.721504269231594,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2092,2093,2092,62.74556851924057,ANG,fixed-R,deg,0.18048082597335124,0.18048082597335124,1.3056817061752408,0.36025114092046806,0.3019525368642973,0.8427307720308544,1.7253808288658963,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2093,2094,2093,62.775561620827204,ANG,fixed-R,deg,0.17863574805023674,0.17863574805023674,1.3056817061752408,0.3121619817750627,0.3019525368642973,0.8027079580765433,2.165724833144484,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2094,2095,2094,62.805554722413845,ANG,fixed-R,deg,0.17785497353739643,0.17785497353739643,1.3056817061752408,0.3169483540489466,0.3019525368642973,0.8440310903013837,1.6688100310780662,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2170,2171,2170,65.0850304429981,ANG,fixed-R,deg,0.42059759491357696,0.42059759491357696,1.3056817061752408,0.5154388694730869,0.3019525368642973,0.799744103803281,2.1093858007929347,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2171,2172,2171,65.11502354458474,ANG,fixed-R,deg,0.4227727203755123,0.4227727203755123,1.3056817061752408,0.351104773369741,0.3019525368642973,0.8272247646124294,1.8741348036857162,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2181,2182,2181,65.4149545604511,ANG,fixed-R,deg,0.475212160157394,0.475212160157394,1.3056817061752408,0.3112649682155961,0.3019525368642973,0.8274255418845371,1.8268666785771104,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2187,2188,2187,65.59491316997091,ANG,fixed-R,deg,0.5527225293402758,0.5527225293402758,1.3056817061752408,0.3068131902168716,0.3019525368642973,0.8170279020322839,1.9462877957388915,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2213,2214,2213,66.37473381122342,ANG,fixed-R,deg,0.8622657231942057,0.8622657231942057,1.3056817061752408,0.23725438127283383,0.3019525368642973,0.8241362732657431,2.1831684414725308,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2214,2215,2214,66.40472691281005,ANG,fixed-R,deg,0.8878904105529486,0.8878904105529486,1.3056817061752408,0.3278860580850562,0.3019525368642973,0.8207245766058419,2.2061784100700903,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2215,2216,2215,66.43472001439669,ANG,fixed-R,deg,0.9206526747056465,0.9206526747056465,1.3056817061752408,0.2816642096550481,0.3019525368642973,0.8303845378506842,2.0382546182895362,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2222,2223,2222,66.64467172550313,ANG,fixed-R,deg,0.950153495355206,0.950153495355206,1.3056817061752408,0.2073133609004003,0.3019525368642973,0.8897064440111329,2.0067556071703248,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2223,2224,2223,66.67466482708977,ANG,fixed-R,deg,0.9590050231485385,0.9590050231485385,1.3056817061752408,0.12638085224369888,0.3019525368642973,0.8860126574269497,2.146136751499086,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2224,2225,2224,66.7046579286764,ANG,fixed-R,deg,0.9883060848203087,0.9883060848203087,1.3056817061752408,0.0826651904751543,0.3019525368642973,0.930209353777287,1.737714161423323,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2225,2226,2225,66.73465103026304,ANG,fixed-R,deg,0.9694106326790894,0.9694106326790894,1.3056817061752408,0.060067089615728264,0.3019525368642973,0.9561149566319468,0.9466001808002875,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2229,2230,2229,66.85462343660957,ANG,fixed-R,deg,1.0184963629616632,1.0184963629616632,1.3056817061752408,0.29980921624658663,0.3019525368642973,0.8535232469727733,1.692600453954641,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2236,2237,2236,67.06457514771603,ANG,fixed-R,deg,0.9933984447164228,0.9933984447164228,1.3056817061752408,0.0599162812115992,0.3019525368642973,0.954003365439886,1.000687534147589,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2242,2243,2242,67.24453375723583,ANG,fixed-R,deg,1.052697603764436,1.052697603764436,1.3056817061752408,0.35089030127113574,0.3019525368642973,0.9533998230631453,0.9077825069210999,True,False,abrupt Python frame-to-frame jump above method-variable 95th percentile; promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2294,2295,2294,68.80417503974085,ANG,fixed-R,deg,0.9337324417635315,0.9337324417635315,1.3056817061752408,0.11197059102534013,0.3019525368642973,0.9608075368538114,0.7520215769914129,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2299,2300,2299,68.95414054767403,ANG,fixed-R,deg,0.8113373530712025,0.8113373530712025,1.3056817061752408,0.1651280426124231,0.3019525368642973,0.9378437668791698,1.2955975304064495,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2301,2302,2301,69.0141267508473,ANG,fixed-R,deg,0.8348607829981312,0.8348607829981312,1.3056817061752408,0.03018221067176796,0.3019525368642973,0.9319258992586447,1.5870799019613104,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2302,2303,2302,69.04411985243394,ANG,fixed-R,deg,0.8115045807976138,0.8115045807976138,1.3056817061752408,0.04444315749609018,0.3019525368642973,0.9654767157365859,0.6728060771268217,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2308,2309,2308,69.22407846195375,ANG,fixed-R,deg,0.8708520826193968,0.8708520826193968,1.3056817061752408,0.10256770061920406,0.3019525368642973,0.9125340697306694,2.3511632395390913,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2323,2324,2323,69.67397498575328,ANG,fixed-R,deg,0.8812655588537694,0.8812655588537694,1.3056817061752408,0.33166290132237464,0.3019525368642973,0.8591514549411833,1.5559610031353004,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2342,2343,2342,70.24384391589935,ANG,fixed-R,deg,0.7772961163604499,0.7772961163604499,1.3056817061752408,0.08496213217711102,0.3019525368642973,0.9255705758998727,1.0034677369361527,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2359,2360,2359,70.75372664287214,ANG,fixed-R,deg,0.37103493604836046,0.37103493604836046,1.3056817061752408,0.41303272950605674,0.3019525368642973,0.8156090949490432,1.916111982912135,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2360,2361,2360,70.78371974445878,ANG,fixed-R,deg,0.29739642572703673,0.29739642572703673,1.3056817061752408,0.4929273435687094,0.3019525368642973,0.8390806751655122,1.7456972387448249,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2361,2362,2361,70.8137128460454,ANG,fixed-R,deg,0.252589848218566,0.252589848218566,1.3056817061752408,0.4142994569590712,0.3019525368642973,0.8337860443234866,1.8790002440924276,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2362,2363,2362,70.84370594763205,ANG,fixed-R,deg,0.21740256140570935,0.21740256140570935,1.3056817061752408,0.3497532114434705,0.3019525368642973,0.8423323025261185,1.7117936031781695,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2434,2435,2434,73.00320926186977,ANG,fixed-R,deg,0.25477824069709953,0.25477824069709953,1.3056817061752408,0.39454289590625535,0.3019525368642973,0.7377992569718234,2.6694602595920354,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2435,2436,2435,73.0332023634564,ANG,fixed-R,deg,0.24557685518348293,0.24557685518348293,1.3056817061752408,0.36477503179392556,0.3019525368642973,0.8133704251154013,1.9772288383946888,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2452,2453,2452,73.5430850904292,ANG,fixed-R,deg,0.33868836557734383,0.33868836557734383,1.3056817061752408,0.31781985803016255,0.3019525368642973,0.8356197762701871,1.7684064312191328,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2455,2456,2455,73.63306439518911,ANG,fixed-R,deg,0.36546692687668525,0.36546692687668525,1.3056817061752408,0.33073168214187376,0.3019525368642973,0.8173227031506396,1.9430103000339156,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2458,2459,2458,73.723043699949,ANG,fixed-R,deg,0.5017878570699708,0.5017878570699708,1.3056817061752408,0.3070506196508802,0.3019525368642973,0.8320266503435435,1.8063948135583112,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2460,2461,2460,73.78302990312228,ANG,fixed-R,deg,0.6064461355908577,0.6064461355908577,1.3056817061752408,0.31192591164261785,0.3019525368642973,0.8409716716965729,1.7606427483684777,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2466,2467,2466,73.96298851264208,ANG,fixed-R,deg,0.7512488889449678,0.7512488889449678,1.3056817061752408,0.30251236146810356,0.3019525368642973,0.8636441560099648,1.4203021376480713,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2468,2469,2468,74.02297471581537,ANG,fixed-R,deg,0.7456678424913896,0.7456678424913896,1.3056817061752408,0.23641799309831413,0.3019525368642973,0.8146551969691538,2.253359501599254,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2469,2470,2469,74.05296781740199,ANG,fixed-R,deg,0.723271021137581,0.723271021137581,1.3056817061752408,0.25010314078892293,0.3019525368642973,0.8273463155588056,1.8404095103767273,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2471,2472,2471,74.11295402057526,ANG,fixed-R,deg,0.6413350727831428,0.6413350727831428,1.3056817061752408,0.0781984967725009,0.3019525368642973,0.9384579694978217,1.5809433543700082,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2482,2483,2482,74.44287813802825,ANG,fixed-R,deg,0.7346730312515923,0.7346730312515923,1.3056817061752408,0.4081489850318576,0.3019525368642973,0.8618552820018663,1.5354126863713176,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2483,2484,2483,74.47287123961489,ANG,fixed-R,deg,0.8000128765841019,0.8000128765841019,1.3056817061752408,0.5075170303002494,0.3019525368642973,0.836294966627419,1.7288396822842433,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2494,2495,2494,74.80279535706788,ANG,fixed-R,deg,0.8489171996563876,0.8489171996563876,1.3056817061752408,0.33566076361287855,0.3019525368642973,0.8488296520366629,1.8038278092966813,True,False,abrupt Python frame-to-frame jump above method-variable 95th percentile; promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2495,2496,2495,74.8327884586545,ANG,fixed-R,deg,0.8782196332114438,0.8782196332114438,1.3056817061752408,0.4444633993192042,0.3019525368642973,0.8190482683319331,2.056262533591722,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2498,2499,2498,74.92276776341441,ANG,fixed-R,deg,0.8431280853194423,0.8431280853194423,1.3056817061752408,0.06399054933413595,0.3019525368642973,0.9482799669303821,1.1255788590414362,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2506,2507,2506,75.1627125761075,ANG,fixed-R,deg,0.8825109069120955,0.8825109069120955,1.3056817061752408,0.2579508303831233,0.3019525368642973,0.8336959905034889,2.4230364747695265,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2507,2508,2507,75.19270567769412,ANG,fixed-R,deg,0.8410278582783377,0.8410278582783377,1.3056817061752408,0.027981658477131077,0.3019525368642973,0.9396341062798028,1.3056454312228876,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2509,2510,2509,75.2526918808674,ANG,fixed-R,deg,0.8771940589197627,0.8771940589197627,1.3056817061752408,0.0031071458046767475,0.3019525368642973,0.9625088473576329,0.7190732465779466,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2511,2512,2511,75.31267808404067,ANG,fixed-R,deg,0.8963090959155338,0.8963090959155338,1.3056817061752408,0.21349135464009805,0.3019525368642973,0.9414509545582876,1.2340542276627504,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2513,2514,2513,75.37266428721394,ANG,fixed-R,deg,0.9270726062910271,0.9270726062910271,1.3056817061752408,0.11319867728752797,0.3019525368642973,0.9397449983216865,1.2547150792746615,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2526,2527,2526,75.7625746078402,ANG,fixed-R,deg,0.9505256395074824,0.9505256395074824,1.3056817061752408,0.05101135508292032,0.3019525368642973,0.9244614727923073,1.7771165162948455,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2539,2540,2539,76.15248492846645,ANG,fixed-R,deg,0.8582880315241113,0.8582880315241113,1.3056817061752408,0.04967214846200818,0.3019525368642973,0.9599997966861787,0.7223731058436768,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2551,2552,2551,76.51240214750607,ANG,fixed-R,deg,0.8343809728102514,0.8343809728102514,1.3056817061752408,0.03859810556269849,0.3019525368642973,0.9411690580181913,1.2863751623157635,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2552,2553,2552,76.5423952490927,ANG,fixed-R,deg,0.8458258450882923,0.8458258450882923,1.3056817061752408,0.004452245689719803,0.3019525368642973,0.9611889596179023,0.7462717094597963,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2553,2554,2553,76.57238835067935,ANG,fixed-R,deg,0.8289867188494071,0.8289867188494071,1.3056817061752408,0.020583430603835495,0.3019525368642973,0.9602396994874718,0.7539909193136685,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2555,2556,2555,76.63237455385261,ANG,fixed-R,deg,0.8748951260901876,0.8748951260901876,1.3056817061752408,0.010193652377466833,0.3019525368642973,0.926894656171497,1.7201358163587424,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2558,2559,2558,76.72235385861252,ANG,fixed-R,deg,0.8581142128276618,0.8581142128276618,1.3056817061752408,0.1637505673147075,0.3019525368642973,0.9636929569855737,0.6762487293591645,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2569,2570,2569,77.0522779760655,ANG,fixed-R,deg,0.8415741766890612,0.8415741766890612,1.3056817061752408,0.04166799665210874,0.3019525368642973,0.9647094216567031,0.7051881401432711,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2575,2576,2575,77.23223658558531,ANG,fixed-R,deg,0.7999541392293246,0.7999541392293246,1.3056817061752408,0.14040785883335616,0.3019525368642973,0.8267225323716109,2.7776625746489696,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2576,2577,2576,77.26222968717195,ANG,fixed-R,deg,0.7775538170228238,0.7775538170228238,1.3056817061752408,0.16098859914532682,0.3019525368642973,0.9078125671698563,1.3334253811277712,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2577,2578,2577,77.29222278875858,ANG,fixed-R,deg,0.7787414063447962,0.7787414063447962,1.3056817061752408,0.1422915856467739,0.3019525368642973,0.8960573432077988,1.7119467478440862,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2578,2579,2578,77.32221589034522,ANG,fixed-R,deg,0.8305199559171328,0.8305199559171328,1.3056817061752408,0.24439668619365307,0.3019525368642973,0.866510537365395,1.8507348159500012,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2580,2581,2580,77.38220209351849,ANG,fixed-R,deg,0.8335049209888972,0.8335049209888972,1.3056817061752408,0.04808814260340455,0.3019525368642973,0.9246400641131423,1.9820641664613345,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
2617,2618,2617,78.49194685222399,ANG,fixed-R,deg,0.5716421536574323,0.5716421536574323,1.3056817061752408,0.3396337181708873,0.3019525368642973,0.8249965493999332,1.8462180046586922,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2622,2623,2622,78.64191236015716,ANG,fixed-R,deg,0.3874231339380678,0.3874231339380678,1.3056817061752408,0.4149375651191747,0.3019525368642973,0.8151591055886945,1.9562517077685988,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2623,2624,2623,78.67190546174379,ANG,fixed-R,deg,0.3261455992752502,0.3261455992752502,1.3056817061752408,0.5282567460629082,0.3019525368642973,0.8148793885157058,1.8217588083357568,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2624,2625,2624,78.70189856333043,ANG,fixed-R,deg,0.2878836475314479,0.2878836475314479,1.3056817061752408,0.5598688855348541,0.3019525368642973,0.7985706124231947,2.015442513322168,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2625,2626,2625,78.73189166491707,ANG,fixed-R,deg,0.2395127467090319,0.2395127467090319,1.3056817061752408,0.5175278450732037,0.3019525368642973,0.782655524061281,2.16918327674997,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
2626,2627,2626,78.7618847665037,ANG,fixed-R,deg,0.18724576977660945,0.18724576977660945,1.3056817061752408,0.4301154373207794,0.3019525368642973,0.8114785150392623,1.9212475916585035,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
40,41,40,1.199724063465403,ANG,adaptive anisotropic-R,deg,0.30530283623736665,0.30530283623736665,1.5533835299059247,0.3120914773856214,0.3065646724862971,0.8296854532858754,1.7995757739442337,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
41,42,41,1.229717165052038,ANG,adaptive anisotropic-R,deg,0.28536429662784,0.28536429662784,1.5533835299059247,0.315765231309058,0.3065646724862971,0.8321122072037325,1.7872083842547517,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
42,43,42,1.259710266638673,ANG,adaptive anisotropic-R,deg,0.31405267698639605,0.31405267698639605,1.5533835299059247,0.3262549291892469,0.3065646724862971,0.8152621487824264,1.9526957962069038,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
43,44,43,1.289703368225308,ANG,adaptive anisotropic-R,deg,0.35144439739793754,0.35144439739793754,1.5533835299059247,0.4113037520411069,0.3065646724862971,0.7858567959723618,2.179533894105904,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
64,65,64,1.9195585015446446,ANG,adaptive anisotropic-R,deg,0.5439406465186742,0.5439406465186742,1.5533835299059247,0.05634848667793335,0.3065646724862971,0.8513169259870547,1.928417481019927,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
68,69,68,2.039530907891185,ANG,adaptive anisotropic-R,deg,0.5680778141944494,0.5680778141944494,1.5533835299059247,0.04086825260048954,0.3065646724862971,0.9597908887716384,0.90291122407045,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
71,72,71,2.1295102126510903,ANG,adaptive anisotropic-R,deg,0.6085587734802225,0.6085587734802225,1.5533835299059247,0.13576193431853767,0.3065646724862971,0.8957155632203861,1.2325791827120707,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
76,77,76,2.2794757205842657,ANG,adaptive anisotropic-R,deg,0.7240550557451755,0.7240550557451755,1.5533835299059247,0.10460261911165958,0.3065646724862971,0.8558964921058834,1.66439449037366,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
91,92,91,2.7293722443837916,ANG,adaptive anisotropic-R,deg,0.9234792924616002,0.9234792924616002,1.5533835299059247,0.37811864864144695,0.3065646724862971,0.8239172500475014,1.9015689692714366,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
93,94,93,2.7893584475570616,ANG,adaptive anisotropic-R,deg,1.0133166021847302,1.0133166021847302,1.5533835299059247,0.3477890288225751,0.3065646724862971,0.8286682070299706,1.8783024724969146,False,False,abrupt Python frame-to-frame jump above method-variable 95th percentile,not applied; no prospectively justified threshold was supplied
94,95,94,2.819351549143697,ANG,adaptive anisotropic-R,deg,1.0238139879206578,1.0238139879206578,1.5533835299059247,0.3198420834384592,0.3065646724862971,0.8196552345628915,2.6964879832557997,True,False,abrupt Python frame-to-frame jump above method-variable 95th percentile; promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
95,96,95,2.8493446507303317,ANG,adaptive anisotropic-R,deg,1.0812468254081118,1.0812468254081118,1.5533835299059247,0.31481491426995944,0.3065646724862971,0.872615700627156,1.5328794550493026,True,False,abrupt Python frame-to-frame jump above method-variable 95th percentile; promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
108,109,108,3.239254971356588,ANG,adaptive anisotropic-R,deg,1.3255672402497254,1.3255672402497254,1.5533835299059247,0.14864009914731469,0.3065646724862971,0.9214025109459111,2.0465418546152203,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
113,114,113,3.3892204792897633,ANG,adaptive anisotropic-R,deg,1.3877533715540231,1.3877533715540231,1.5533835299059247,0.14953881838295047,0.3065646724862971,0.9200671730862848,2.0119536685361017,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
118,119,118,3.5391859872229388,ANG,adaptive anisotropic-R,deg,1.5308670007152152,1.5308670007152152,1.5533835299059247,0.06624107797094325,0.3065646724862971,0.9337982204916728,1.563449727959948,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
119,120,119,3.5691790888095736,ANG,adaptive anisotropic-R,deg,1.5284697145027941,1.5284697145027941,1.5533835299059247,0.023753303725953856,0.3065646724862971,0.9460343371286498,1.183962780206699,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
122,123,122,3.659158393569479,ANG,adaptive anisotropic-R,deg,1.4708851535764325,1.4708851535764325,1.5533835299059247,0.04177056277472957,0.3065646724862971,0.9500993208824602,1.0740714805274196,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
124,125,124,3.719144596742749,ANG,adaptive anisotropic-R,deg,1.464640383867124,1.464640383867124,1.5533835299059247,0.0011168372447798447,0.3065646724862971,0.9209545703128654,2.1096992772329384,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
130,131,130,3.8991032062625597,ANG,adaptive anisotropic-R,deg,1.4640140985628598,1.4640140985628598,1.5533835299059247,0.02960503921994473,0.3065646724862971,0.9207356519947744,2.0693486192557087,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
135,136,135,4.049068714195735,ANG,adaptive anisotropic-R,deg,1.4896193791234644,1.4896193791234644,1.5533835299059247,0.08575075120563724,0.3065646724862971,0.9391435487386004,1.3530386876458014,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
142,143,142,4.259020425302181,ANG,adaptive anisotropic-R,deg,1.4924201382458016,1.4924201382458016,1.5533835299059247,0.014667828528359905,0.3065646724862971,0.9157024721553074,2.255678085916365,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
143,144,143,4.289013526888816,ANG,adaptive anisotropic-R,deg,1.4956633614472068,1.4956633614472068,1.5533835299059247,0.02572084536544139,0.3065646724862971,0.9616928466477086,0.7548701986852737,True,False,promoted Hough localmax fallback used,not applied; no prospectively justified threshold was supplied
