frame,time_s,MATLAB_ANG_deg,Python_normal_ANG_deg,Python_adaptive_ANG_deg,MATLAB_PEN_deg,Python_normal_PEN_deg,Python_adaptive_PEN_deg,MATLAB_FL_mm,Python_normal_FL_mm,Python_adaptive_FL_mm,Python_normal_minus_MATLAB_ANG_deg,Python_adaptive_minus_MATLAB_ANG_deg,Python_normal_minus_MATLAB_PEN_deg,Python_adaptive_minus_MATLAB_PEN_deg,Python_normal_minus_MATLAB_FL_mm,Python_adaptive_minus_MATLAB_FL_mm
1661,49.84851831994569,24.131121186009224,24.747750049589627,24.907788712500235,25.80676400267246,24.80872019616183,24.968758859072437,55.92355750939057,57.63546212013844,57.28960815992821,0.6166288635804023,0.7766675264910106,-0.9980438065106298,-0.8380051436000215,1.7119046107478724,1.3660506505376375
1662,49.878511411594275,24.287336579218536,24.96475286041604,25.127720741044072,25.999913564752134,25.022260731171286,25.185228611799317,55.55080797081594,57.0709494088898,56.72563160928491,0.6774162811975053,0.8403841618255363,-0.9776528335808479,-0.8146849529528168,1.520141438073864,1.1748236384689719
1663,49.90850450324285,24.51654888580771,25.189166749956314,25.355408160596312,26.136244413366565,25.216286790184,25.382528200823998,55.31422658585917,56.64991699115163,56.303360507999884,0.6726178641486058,0.8388592747886037,-0.9199576231825652,-0.7537162125425674,1.3356904052924605,0.9891339221407165
1664,49.938497594891444,24.733244528438366,25.43540911660108,25.60561438310316,26.387048620885345,25.47310848681633,25.64331375331841,54.85298556164882,56.03935343898319,55.69246269132068,0.702164588162713,0.8723698546647931,-0.9139401340690156,-0.7437348675669355,1.1863678773343693,0.839477129671856
1665,49.96849068654002,24.87341303858421,25.579382876184127,25.750998163496888,26.52678725208332,25.60286597287046,25.774481260183222,54.50460363123491,55.727229326839925,55.381448470076236,0.7059698375999162,0.8775851249126774,-0.923921279212859,-0.7523059919000978,1.2226256956050179,0.876844838841329
1666,49.99848377818861,25.10810564124096,25.814854487318627,25.990124161780784,26.644320845367925,25.803821842655,25.97909151711716,54.333610107703734,55.272703452367686,54.92562517467477,0.7067488460776659,0.8820185205398232,-0.8404990027129244,-0.6652293282507671,0.9390933446639522,0.5920150669710367
1667,50.02847686983719,25.281331668319794,25.993185680762707,26.170643422557475,26.754266955718094,25.98275260884203,26.1602103506368,54.074035853148935,54.79228212434955,54.446696184654236,0.7118540124429131,0.8893117542376814,-0.7715143468760637,-0.5940566050812954,0.7182462712006128,0.3726603315053012
1668,50.05846996148577,25.460817848917944,26.207774907428075,26.388400743040535,27.024164104076206,26.21564529922452,26.39627113483698,53.70184533804204,54.265064860774785,53.920277686234634,0.7469570585101302,0.9275828941225903,-0.8085188048516869,-0.6278929692392268,0.5632195227327443,0.21843234819259294
1669,50.08846305313436,25.704223091173493,26.5097725279102,26.696638905953876,27.345398655750802,26.528259707595822,26.715126085639497,53.08145652053343,53.677455804882456,53.329501094148995,0.8055494367367082,0.992415814780383,-0.8171389481549802,-0.6302725701113054,0.5959992843490269,0.24804457361556587
1670,50.11845614478294,25.95382416384781,26.76048504168122,26.95179509004302,27.607855366388176,26.78940266051353,26.98071270887533,52.47393426146885,53.09324478876613,52.74491583761314,0.8066608778334121,0.9979709261952117,-0.8184527058746447,-0.6271426575128451,0.6193105272972801,0.27098157614429397
1671,50.148449236431524,26.17973626870616,27.024802129781847,27.221068966809725,27.829171564240582,27.039637127134114,27.23590396416199,52.03524967762263,52.45197369222899,52.10278267664984,0.8450658610756854,1.041332698103563,-0.7895344371064681,-0.5932676000785904,0.4167240146063591,0.06753299902720755
1672,50.17844232808011,26.385956597410228,27.261877146838145,27.4622434985005,28.11112057482516,27.29218905229942,27.492555403961774,51.52900543934418,51.8168501432919,51.46851155987359,0.8759205494279172,1.0762869010902705,-0.818931522525741,-0.6185651708633877,0.28784470394771944,-0.060493879470591594
1673,50.20843541972869,26.589195926316194,27.46604201838346,27.66937006867002,28.169598180076093,27.49256721911945,27.69589526940601,51.276149172140244,51.36649304767245,51.019086976398114,0.876846092067268,1.080174142353826,-0.6770309609566425,-0.4737029106700845,0.09034387553220569,-0.2570621957421295
1674,50.23842851137728,26.838539312980693,27.662015439490318,27.868260395661082,28.450291360430338,27.688365688818692,27.894610644989456,50.83453634546801,50.93583621999933,50.58931392295485,0.8234761265096253,1.029721082680389,-0.761925671611646,-0.5556807154408823,0.10129987453132117,-0.24522242251315873
1675,50.26842160302586,27.06692542439355,27.856707072251396,28.065634386504428,28.707696035860053,27.88387439550749,28.092801709760522,50.44769628068799,50.54632784651555,50.200868799339695,0.789781647857847,0.9987089621108787,-0.8238216403525627,-0.614894326099531,0.09863156582756005,-0.2468274813482978
1676,50.29841469467444,27.1366828839107,27.919492238751417,28.129200602004204,28.820680660815945,27.973754939103117,28.183463302355904,50.21024138256488,50.32464011460941,49.980728346519385,0.7828093548407153,0.9925177180935023,-0.8469257217128288,-0.6372173584600418,0.11439873204452766,-0.22951303604549622
1677,50.32840778632303,27.223830359169444,27.994012853066806,28.20418734121074,28.941913932241178,28.040136977277996,28.25031146542193,50.065817631039835,50.219144139165905,49.876180143657,0.7701824938973623,0.9803569820412967,-0.9017769549631822,-0.6916024668192478,0.15332650812607085,-0.18963748738283215
1678,50.358400877971604,27.32149744835054,28.088953773235744,28.299570259276663,28.82432091586153,28.08298829522617,28.29360478126709,50.17824675429925,50.22183061604892,49.87875913527171,0.7674563248852024,0.9780728109261219,-0.7413326206353616,-0.5307161345944422,0.04358386174966711,-0.29948761902754484
1679,50.388393969620196,27.318892616282582,28.07892412300697,28.289992297422714,28.756009571910397,28.089402455849466,28.30047063026521,50.18938552651637,50.20112496924937,49.85755740964517,0.7600315067243884,0.9710996811401316,-0.6666071160609306,-0.4555389416451874,0.011739442733002647,-0.3318281168712005
1680,50.418387061268774,27.41807961847125,28.17942994788254,28.39174177634527,28.80619450557482,28.197713117418857,28.410024945881588,50.05035843152496,50.05376858163679,49.710758920146695,0.7613503294112896,0.9736621578740206,-0.6084813881559619,-0.39616955969323087,0.0034101501118257715,-0.3395995113782675
1681,50.44838015291736,27.578274715761452,28.34602400368624,28.560217839116376,28.85659429907899,28.322293037148,28.536486872578138,49.8816363034249,49.855016585735584,49.51214869680285,0.7677492879247865,0.9819431233549238,-0.5343012619309881,-0.3201074265008508,-0.02661971768931437,-0.3694876066220445
1682,50.478373244565944,27.6940225685608,28.443512312156116,28.65868317855154,28.92018795675754,28.399606553309265,28.61477741970469,49.78725935486303,49.73115430348114,49.38869755168403,0.7494897435953156,0.9646606099907409,-0.5205814034482756,-0.3054105370528504,-0.05610505138189126,-0.3985618031789997
1683,50.50836633621452,27.731375779266386,28.492236814436893,28.70803783519139,28.960399058553836,28.471992579703443,28.68779360045794,49.57474413327737,49.683110013393915,49.34102150604624,0.7608610351705067,0.9766620559250043,-0.48840647885039346,-0.27260545809589587,0.10836588011654413,-0.23372262723113124
1684,50.538359427863114,27.827787248674003,28.593127795031535,28.810113563782267,29.058720368078184,28.586486550836504,28.803472319587236,49.29849523988939,49.53147474664455,49.190197142674336,0.7653405463575318,0.9823263151082635,-0.4722338172416798,-0.25524804849094807,0.23297950675515722,-0.10829809721505512
1685,50.56835251951169,27.96748229541131,28.723908847620777,28.942584765759023,29.180911282877343,28.72434804212449,28.943023960262735,48.99872849563514,49.34458122921574,49.00390849417182,0.7564265522094686,0.9751024703477142,-0.45656324075285326,-0.23788732261460765,0.34585273358059965,0.005179998536675612
1686,50.598345611160276,28.17992861357617,28.921290615883237,29.142690618082923,29.370679217338637,28.922583318848098,29.143983321047784,48.63993085410551,49.05068413929884,48.710640396153714,0.7413620023070671,0.9627620045067538,-0.4480958984905392,-0.22669589629085252,0.41075328519333,0.07070954204820623
1687,50.62833870280886,28.339656083161064,29.13851450976972,29.363494049918103,29.517487198953507,29.15429336447812,29.379272904626504,48.34649119343245,48.697530938306976,48.3578109938414,0.7988584266086569,1.0238379667570392,-0.36319383447538556,-0.13821429432700327,0.3510397448745266,0.01131980040894831
1688,50.65833179445744,28.634752287858575,29.399694228687167,29.62893942368973,29.79331193649869,29.41312472482076,29.642369919823324,47.885739825602705,48.33617813035833,47.996348992164215,0.7649419408285922,0.9941871358311545,-0.3801872116779279,-0.15094201667536566,0.45043830475562174,0.11060916656150965
1689,50.68832488610603,28.95663153573558,29.80225047483367,30.03942578331032,30.11629982908667,29.829644459175654,30.066819767652305,47.454768778811065,47.696718173904024,47.355666963666266,0.8456189390980917,1.0827942475747427,-0.28665536991101703,-0.04948006143436601,0.2419493950929592,-0.09910181514479888
1690,50.71831797775461,29.210619291332456,30.011855205824844,30.252135073830658,30.366482905033987,30.040920073894654,30.281199941900468,47.15667930835164,47.37259918044062,47.03239776187166,0.8012359144923877,1.0415157824982018,-0.32556283113933304,-0.08528296313351902,0.2159198720889819,-0.12428154647998468
1691,50.748311069403194,29.423229503900384,30.215904017762767,30.45929837322163,30.580895640481266,30.24711830126705,30.49051265672591,46.90161363965058,47.05746590573523,46.71799908616862,0.7926745138623836,1.0360688693212445,-0.3337773392142154,-0.09038298375535447,0.15585226608465064,-0.18361455348195932
1692,50.77830416105178,29.492496536879553,30.27651527294637,30.5210628290952,30.671241906320276,30.320450071006064,30.564997627154895,46.774917790647,46.890267410368175,46.55141444143077,0.784018736066816,1.0285662922156469,-0.35079183531421165,-0.10624427916538082,0.1153496197211723,-0.22350334921623016
1693,50.808297252700356,29.50977948259523,30.284363672888674,30.528961765454056,30.68701549507253,30.330795740133965,30.575393832699348,46.77840705468052,46.85690576010235,46.518372803005164,0.7745841902934423,1.019182282858825,-0.3562197549385644,-0.11162166237318161,0.07849870542182913,-0.2600342516753571
1694,50.83829034434895,29.579545776486516,30.39498619365412,30.641097326372574,30.778854366212528,30.449357343185483,30.695468475903937,46.69480325881848,46.665557202670776,46.32793417066554,0.8154404171676042,1.0615515498860582,-0.3294970230270451,-0.08338589030859112,-0.0292460561477057,-0.3668690881529386
1695,50.868283435997526,29.669071473595015,30.479406614559565,30.726606661295676,30.871233986471303,30.528346805521636,30.775546852257747,46.59259812536584,46.52737536151988,46.19033393348779,0.8103351409645505,1.0575351877006618,-0.34288718094966697,-0.09568713421355568,-0.06522276384595926,-0.4022641918780465
1696,50.89827652764611,29.698388873542267,30.50647543039858,30.754008779775774,30.97375823735405,30.557070050599123,30.804603399976315,46.49944716220494,46.434602372108415,46.098167249882096,0.8080865568563134,1.055619906233506,-0.4166881867549286,-0.16915483737773584,-0.06484479009652233,-0.4012799123228419
1697,50.928269619294696,29.71114024521609,30.534993094423612,30.78283199206797,31.042658193141584,30.586666916557476,30.834505814201833,46.46846029966097,46.37912371115834,46.04307357336869,0.8238528492075226,1.0716917468518794,-0.45599127658410765,-0.2081523789397508,-0.0893365885026256,-0.425386726292281
1698,50.95826271094327,29.788565552410567,30.608902544102705,30.85718846552021,31.09254245630251,30.644038050609936,30.89232397202744,46.43397300887534,46.331886569432235,45.99634710404757,0.8203369916921375,1.0686229131096425,-0.44850440569257444,-0.20021848427506939,-0.1020864394431058,-0.43762590482776886
1699,50.988255802591866,29.916810714401795,30.726727000397318,30.976052307885936,31.182135575702002,30.741158507362343,30.99048381485096,46.41293765805474,46.27829542779611,45.94305364560678,0.8099162859955236,1.059241593484142,-0.44097706833965944,-0.19165176085104108,-0.13464223025862765,-0.46988401244795597
1700,51.01824889424044,29.92211318243042,30.740502312913037,30.99028908148057,31.18693382756694,30.76760695867128,31.01739372723881,46.39602336265345,46.23043297770923,45.895274293856225,0.8183891304826183,1.06817589905015,-0.4193268688956593,-0.1695401003281276,-0.16559038494422396,-0.5007490687972265
1701,51.04824198588903,29.857625241948774,30.675919202704762,30.92569574446557,31.12374296106735,30.706438261197178,30.956214802957987,46.41722737053944,46.23733443922134,45.90133086298983,0.8182939607559874,1.0680705025167967,-0.41730469987017216,-0.16752815810936283,-0.17989293131810058,-0.5158965075496127
1702,51.07823507753761,29.85910270671862,30.68560173266232,30.935429474545117,31.084014020984934,30.694976992000193,30.94480473388299,46.44573420149103,46.22375415974359,45.887629667705596,0.8264990259437006,1.0763267678264974,-0.3890370289847418,-0.13920928710194502,-0.22198004174743602,-0.558104533785432
1703,51.10822816918619,29.933343483001604,30.76556151415764,31.01636820967022,31.139455770494063,30.765849999529763,31.016656695042343,46.39361810101245,46.13454420801884,45.79870434767432,0.8322180311560352,1.083024726668615,-0.3736057709642999,-0.12279907545172009,-0.2590738929936123,-0.5949137533381332
1704,51.13822126083478,30.07014627366707,30.89302825925887,31.14554026751506,31.286925828273034,30.909521204252485,31.162033212508675,46.22607426860132,45.953063323130536,45.61818897141072,0.822881985591799,1.0753939938479888,-0.3774046240205493,-0.1248926157643595,-0.2730109454707872,-0.6078852971906059
1705,51.16821435248336,30.253568574822392,31.058198595725315,31.313207013116198,31.499068242943906,31.099699794813148,31.35470821220403,45.94412032839114,45.694816057341235,45.36106720109545,0.8046300209029233,1.0596384382938062,-0.3993684481307582,-0.14436003073987536,-0.24930427104990827,-0.5830531272956918
1706,51.198207444131945,30.4181267194855,31.286750712072717,31.546065863687545,31.86741772320272,31.335376992000164,31.594692143614992,45.51521628034352,45.275289269394996,44.94217144002633,0.8686239925872172,1.1279391442020454,-0.5320407312025566,-0.27272557958772836,-0.2399270109485272,-0.5730448403171948
1707,51.22820053578053,30.605726357712996,31.464072095632645,31.72670766948471,32.16433292933247,31.534329854903007,31.796965428755072,45.15604049235763,44.93063727340419,44.59843706903191,0.8583457379196489,1.1209813117717147,-0.6300030744294602,-0.3673675005773944,-0.22540321895344562,-0.5576034233257232
1708,51.25819362742911,30.901511631493783,31.78669980257868,32.05614914263788,32.514990489695464,31.8634656485103,32.132914988569496,44.79530954801099,44.48660552023675,44.153519431169855,0.8851881710848986,1.1546375111440952,-0.6515248411851644,-0.3820755011259678,-0.30870402777424033,-0.6417901168411362
1709,51.2881867190777,30.977749722663116,31.88330604254321,32.15331774110854,32.57939281695341,31.922507473798674,32.192519172364,44.74196142152241,44.454475681014884,44.12172863395403,0.9055563198800947,1.1755680184454214,-0.6568853431547339,-0.3868736445894072,-0.2874857405075275,-0.6202327875683835
1710,51.31817981072628,30.955271052275936,31.85787182426583,32.12759006323421,32.564981187754725,31.86743940193142,32.1371576408998,44.92402466607504,44.582556232955234,44.24850809989661,0.9026007719898921,1.1723190109582724,-0.6975417858233044,-0.4278235468549241,-0.34146843311980746,-0.6755165661784304
1711,51.34817290237486,31.00407153297212,31.892272619172388,32.162959967092064,32.627586770694634,31.91443150436308,32.185118852282756,44.8093854690082,44.47192797833485,44.13812424349321,0.8882010862002687,1.1588884341199446,-0.7131552663315546,-0.4424679184118787,-0.3374574906733514,-0.6712612255149892
1712,51.37816599402345,31.181153223873054,32.126261909055216,32.40132465552014,32.86276158306593,32.15340528803489,32.428468034499815,44.475902452118675,44.06132907673062,43.72841005769871,0.9451086851821628,1.2201714316470884,-0.7093562950310428,-0.43429354856611724,-0.41457337538805206,-0.7474923944199645
1713,51.408159085672025,31.273068617310066,32.21918523584159,32.494964192146654,32.94751546278912,32.218231815146936,32.494010771452,44.34226847842942,43.95257033444866,43.620440501641646,0.9461166185315264,1.2218955748365872,-0.729283647642184,-0.45350469133712323,-0.38969814398075897,-0.7218279767877718
1714,51.43815217732061,31.239843227057303,32.176562613263144,32.452188945973944,32.91702780171073,32.16748494408846,32.44311127679926,44.40179363478057,44.055092318357495,43.721715479261874,0.9367193862058407,1.212345718916641,-0.7495428576222736,-0.4739165249114734,-0.3467013164230721,-0.680078155518693
1715,51.468145268969195,31.35700328736537,32.32554510579644,32.60388426239865,33.05729118551931,32.31598983910568,32.5943289957079,44.13556484191613,43.80002518983082,43.46724627511104,0.968541818431067,1.2468809750332817,-0.7413013464136284,-0.4629621898114138,-0.3355396520853091,-0.668318566805091
1716,51.49813836061778,31.44334956324063,32.39585335587728,32.67511964208495,32.90082194168037,32.38220589631754,32.66147218252521,43.955496361773434,43.69327861679723,43.361046782685676,0.952503792636648,1.2317700788443204,-0.5186160453628332,-0.23934975915516077,-0.26221774497620487,-0.5944495790877582
1717,51.528131452266365,31.551504005716215,32.505450993443674,32.78608141981127,33.070245766491574,32.49345428517142,32.77408471153901,43.81198905339618,43.567626202352876,43.23616286189417,0.9539469877274591,1.2345774140950532,-0.5767914813201571,-0.29616105495256306,-0.2443628510433058,-0.57582619150201
1718,51.55812454391494,31.541504597301618,32.50061234162138,32.78136072658586,33.11062775944249,32.498384380929416,32.7791327658939,43.83691438588495,43.59112208382978,43.25940783782214,0.9591077443197591,1.2398561292842416,-0.612243378513071,-0.33149499354858847,-0.24579230205517177,-0.5775065480628143
1719,51.58811763556353,31.66543711593939,32.62105310852456,32.90310058514697,33.27800729314276,32.62861041027648,32.91065788689889,43.66102169127869,43.44004561085651,43.10961574296494,0.955615992585173,1.2376634692075825,-0.6493968828662773,-0.3673494062438678,-0.22097608042218297,-0.5514059483137501
1720,51.61811072721211,31.915630055953656,32.897217543559265,33.18519973051022,33.53245649334836,32.887006512783145,33.1749886997341,43.33600909027795,43.09466133583166,42.7633189225833,0.9815874876056085,1.269569674556564,-0.6454499805652176,-0.35746779361426206,-0.24134775444628787,-0.5726901676946454
1721,51.6481038188607,32.108776707329405,33.106756463614744,33.399019653826855,33.7628088216459,33.10434169683235,33.39660488704446,43.01253413708631,42.738222881614796,42.40751053573016,0.9979797562853392,1.2902429464974503,-0.6584671248135479,-0.36620393460143674,-0.2743112554715168,-0.6050236013561516
1722,51.67809691050928,32.05277862376692,33.05801855193539,33.35076713494806,33.73606124889033,33.059057571993094,33.35180615500576,42.92238264355445,42.706864350205144,42.37529087275275,1.0052399281684714,1.2979885111811384,-0.6770036768972361,-0.384255093884569,-0.21551829334930517,-0.5470917708016998
1723,51.70809000215786,32.097122910537664,33.13401264294964,33.427588918785375,33.7853552765095,33.13817364963296,33.431749925468694,42.85073047584102,42.61314169369674,42.28236642728459,1.0368897324119786,1.3304660082477113,-0.647181626876538,-0.35360535104080526,-0.2375887821442788,-0.5683640485564254
1724,51.738083093806445,32.053226687854654,33.08706570753935,33.38074547809373,33.803248792274296,33.12165551297531,33.415335283529686,42.86269690753454,42.60090696478539,42.26991436885711,1.0338390196846987,1.3275187902390755,-0.6815932792989869,-0.38791350874461017,-0.2617899427491537,-0.592782538677433
1725,51.76807618545503,32.055492179148814,33.057497997071835,33.350719787787654,33.79056814371597,33.06543754385103,33.35865933456685,43.07005441893963,42.73747299313657,42.40522851550911,1.0020058179230205,1.2952276086388395,-0.72513059986494,-0.431908809149121,-0.33258142580305616,-0.6648259034305184
1726,51.798069277103615,32.09882542474739,33.102421751810255,33.396044965123195,33.81299905420818,33.081082995650554,33.374706208963495,43.196423046333734,42.73135106537758,42.39889998843854,1.0035963270628656,1.2972195403758064,-0.7319160585576228,-0.43829284524468193,-0.46507198095615365,-0.797523057895198
1727,51.8280623687522,32.08164438116691,33.076982298398036,33.37062232055183,33.78901501329236,33.07770791514281,33.371347937296605,43.1182634462033,42.71699747609549,42.384592116540745,0.9953379172311259,1.288977939384921,-0.7113070981495468,-0.4176670759957517,-0.40126597010780785,-0.7336713296625561
1728,51.85805546040078,32.04430391496792,33.06280492841972,33.3563599182431,33.7806026970888,33.085461255453254,33.37901624527663,43.059786015454,42.682307876266066,42.35036437248057,1.0185010134518038,1.3120560032751811,-0.695141441635549,-0.4015864518121717,-0.3774781391879358,-0.7094216429734317
1729,51.88804855204936,32.08811412072766,33.11015168448762,33.404260303552746,33.79214801028848,33.110435354327706,33.40454397339283,43.021140798761046,42.66864703079992,42.33650838005943,1.0220375637599588,1.3161461828250864,-0.6817126559607729,-0.38760403689564527,-0.3524937679611284,-0.684632418701618
1730,51.91804164369795,32.12577982834848,33.147104514710804,33.4417558434767,33.77984863581752,33.13693119456294,33.431582523328835,42.9649771546347,42.58500841120441,42.25324823659183,1.0213246863623269,1.3159760151282214,-0.642917441254582,-0.34826611248868744,-0.37996874343028963,-0.7117289180428727
1731,51.94803473534653,32.093631687330536,33.1112725223945,33.40575429029329,33.78792531158917,33.12643094527027,33.42091271316906,42.95129604753137,42.56956663712973,42.23798482802994,1.0176408350639647,1.3121226029627522,-0.6614943663188981,-0.3670125984201107,-0.38172941040163977,-0.7133112195014348
1732,51.97802782699512,32.12595228427533,33.16885483045968,33.464221277858655,33.801648414463585,33.171305152754854,33.46667160015383,42.895278732423854,42.46772389711683,42.136514817746225,1.0429025461843509,1.338268993583327,-0.630343261708731,-0.3349768143097549,-0.42755483530702776,-0.7587639146776297
1733,52.008020918643695,32.30980270343825,33.36005221305729,33.65895117577796,33.93153890053858,33.36504340860796,33.66394237132863,42.6448599937381,42.19290333679004,41.8623757983774,1.0502495096190358,1.3491484723397065,-0.5664954919306169,-0.26759652920994625,-0.4519566569480631,-0.782484195360702
1734,52.03801401029228,32.38793713711427,33.42047816414964,33.71979471217932,33.99393232976131,33.40635939233262,33.7056759403623,42.60383570104872,42.1814214836707,41.85103976877727,1.0325410270353714,1.331857575065051,-0.5875729374286891,-0.28825638939900955,-0.42241421737802654,-0.7527959322714537
1735,52.068007101940864,32.43669813425354,33.508505269534936,33.80901363093477,34.009975185692205,33.492987437793104,33.79349579919294,42.48539096776032,42.05702941144742,41.727397250610395,1.0718071352813965,1.3723154966812317,-0.5169877478991012,-0.216479386499266,-0.4283615563129004,-0.7579937171499225
1736,52.09800019358945,32.47769543683109,33.573012085463574,33.87450341099765,33.786732886027124,33.56683319607072,33.86832452160479,42.41441014942259,41.91892520011968,41.590222155581756,1.0953166486324832,1.3968079741665562,-0.21989968995640652,0.08159163557766647,-0.4954849493029059,-0.8241879938408303
1737,52.127993285238034,32.377959744914314,33.40993162627899,33.71070921364111,33.768879673645806,33.39840012433033,33.69917771169245,42.55848708509585,42.20186091529938,41.869603026617405,1.0319718813646759,1.3327494687267958,-0.3704795493154762,-0.06970196195335632,-0.35662616979647055,-0.6888840584784433
1738,52.15798637688661,32.358738544099424,33.375524426996435,33.67590107392462,33.65095707195123,33.369584691133475,33.66996133806166,42.61523894603281,42.28489931282007,41.95206275923597,1.016785882897011,1.3171625298251968,-0.28137238081775706,0.019004266110428603,-0.33033963321273774,-0.6631761867968393
1739,52.1879794685352,32.358779846518715,33.402767383294645,33.70333815789883,33.755280217546236,33.40580217592546,33.70637295052964,42.57331725447833,42.25175704707787,41.919424169170945,1.04398753677593,1.344558311380112,-0.34947804162077745,-0.04890726701659531,-0.3215602074004664,-0.6538930853073879
1740,52.21797256018378,32.29194172707947,33.30867460969711,33.608551925420244,33.751509393646266,33.30467650946754,33.60455382519068,42.64932570774381,42.39283472886054,42.0588804967375,1.0167328826176387,1.3166101983407756,-0.44683288417872546,-0.14695556845558855,-0.25649097888327077,-0.5904452110063119
1741,52.24796565183237,32.23871109673863,33.252869349761454,33.55235836194484,33.73640004506324,33.25143984146413,33.55092885364752,42.68730815777569,42.44246722474512,42.10787834682816,1.0141582530228206,1.3136472652062068,-0.4849602035991083,-0.1854711914157221,-0.24484093303056653,-0.5794298109475307
1742,52.27795874348095,32.243400537975134,33.231734870379,33.53085594662139,33.76977946415465,33.23240392339116,33.53152499963355,42.67721113859037,42.47121659897531,42.13656770051916,0.9883343324038663,1.2874554086462524,-0.5373755407634917,-0.23825446452110555,-0.20599453961506242,-0.5406434380712142
1743,52.30795183512953,32.15464416415261,33.12730678474085,33.425438448185986,33.558272402045944,33.13350998257843,33.431641646023564,42.822437240949924,42.619674801640876,42.28370442035139,0.9726626205882454,1.2707942840333786,-0.4247624194675126,-0.1266307560223794,-0.2027624393090477,-0.5387328205985327
1744,52.337944926778114,32.10669018546074,33.071547660651845,33.36913828604759,33.42656524993847,33.07702863078404,33.374619256179784,42.91284444788003,42.69635639390916,42.359669309638754,0.9648574751911028,1.2624481005868446,-0.3495366191544278,-0.051945993758685916,-0.21648805397087045,-0.5531751382412793
1745,52.3679380184267,32.06691359618762,33.01337721902331,33.31033768419303,33.41897143871172,33.01632989402009,33.31329035918981,42.98577707735172,42.77170459204565,42.434356704740686,0.9464636228356937,1.243424088005412,-0.40264154469163316,-0.10568107952191497,-0.21407248530606893,-0.5514203726110338
1746,52.397931110075284,32.042061497543294,32.98165153116068,33.278100348417496,33.46072067373163,32.99233063915389,33.28877945641071,43.060714137642876,42.80808808864742,42.47072611550329,0.9395900336173852,1.236038850874202,-0.4683900345777374,-0.17194121732092071,-0.2526260489954524,-0.5899880221395861
1747,52.42792420172387,32.045222687338864,33.00880540841777,33.30554383701062,33.477239235881726,33.003938125677195,33.30067655427004,43.057371107314665,42.75791019250276,42.42076789812789,0.9635827210789074,1.2603211496717535,-0.47330111020453103,-0.17656268161168498,-0.2994609148119025,-0.6366032091867737
1748,52.45791729337245,32.01514043652956,32.95583665315317,33.252011504394346,33.315235400204436,32.922736243215816,33.21891109445699,43.21640502454749,42.87068383021573,42.53224251271811,0.940696216623607,1.236871067864783,-0.39249915698862026,-0.09632430574744433,-0.34572119433175885,-0.6841625118293777
1749,52.48791038502103,31.928776911298716,32.863128901090505,33.158547227097046,33.153341257668885,32.84726250570925,33.14268083171579,43.43103713304002,43.03559058855902,42.69571866680762,0.9343519897917894,1.22977031579833,-0.30607875195963175,-0.010660425953091135,-0.395446544481004,-0.7353184662323997
1750,52.517903476669616,31.84081845647984,32.76775271421036,33.062049728027205,33.0592445640304,32.77581984774167,33.07011686155852,43.6998253175796,43.23438438783692,42.89329895677476,0.9269342577305189,1.2212312715473637,-0.283424716288728,0.010872297528116803,-0.4654409297426838,-0.8065263608048454
1751,52.5478965683182,31.72510783281617,32.61863857398319,32.91195454700255,33.17684393746713,32.61757673626973,32.910892709289094,43.97635198391139,43.50749736449127,43.16331210070391,0.8935307411670195,1.1868467141863803,-0.5592672011974003,-0.2659512281780394,-0.46885461942012086,-0.8130398832074803
1752,52.577889659966786,31.571745008431776,32.48755280844554,32.780577611833195,33.049271643246385,32.48068849802245,32.773713301410105,44.22814208669226,43.67046382780003,43.32351080444874,0.9158078000137664,1.2088326034014187,-0.5685831452239327,-0.27555834183628036,-0.5576782588922313,-0.9046312822435212
1753,52.607882751615364,31.58716272461879,32.48832717390286,32.78170072811642,33.0946907451833,32.495258240602624,32.78863179481618,44.162494307291496,43.619549062936734,43.27278455386625,0.9011644492840709,1.1945380034976303,-0.5994325045806761,-0.3060589503671167,-0.5429452443547618,-0.8897097534252438
1754,52.63787584326395,31.662612186361738,32.56376966522697,32.857783336942305,33.185239734703984,32.57324694626885,32.867260617984186,44.08816928475339,43.50331269703797,43.15775718146353,0.9011574788652332,1.1951711505805669,-0.6119927884351313,-0.3179791167197976,-0.5848565877154215,-0.9304121032898607
1755,52.66786893491253,31.641547753417687,32.54182524439457,32.83521313481023,33.178919531153724,32.53431617052313,32.827704060938785,44.18448628112399,43.567725321074676,43.22186305257463,0.9002774909768867,1.1936653813925453,-0.6446033606305974,-0.3512154702149388,-0.6167609600493122,-0.9626232285493543
1756,52.69786202656112,31.529746526729788,32.44240540862381,32.735791764718215,33.068902801814936,32.44593235132885,32.73931870742325,44.29303679282903,43.62186091686094,43.27439232297234,0.9126588818940249,1.2060452379884268,-0.6229704504860862,-0.32958409439168435,-0.671175875968089,-1.0186444698566888
1757,52.7278551182097,31.508788323565597,32.4200464010309,32.71326398051528,33.073573597254054,32.43130309829078,32.72452067777516,44.29406811668463,43.67762181317972,43.329718081072386,0.9112580774653054,1.2044756569496826,-0.6422704989632706,-0.3490529194788934,-0.6164463035049081,-0.9643500356122416
1758,52.75784820985828,31.43331263345913,32.31663148691294,32.60951998030313,33.00239766636383,32.322698582935345,32.61558707632554,44.37539971910074,43.80062962413248,43.45067897753982,0.8833188534538081,1.1762073468440022,-0.6796990834284813,-0.3868105900382872,-0.5747700949682581,-0.9247207415609182
