frame_index_video,frame_index_matlab,matlab_sample_index_zero_based,frame_index_python,time_seconds,MATLAB_time_seconds_stored,included_in_analysis,exclusion_reason,MATLAB_ANG_deg,Python_fixed_ANG_deg,Python_adaptive_ANG_deg,MATLAB_PEN_deg,Python_fixed_PEN_deg,Python_adaptive_PEN_deg,MATLAB_FL_original_unit,MATLAB_FL_original_unit_name,Python_fixed_FL_original_unit,Python_fixed_FL_original_unit_name,Python_adaptive_FL_original_unit,Python_adaptive_FL_original_unit_name,MATLAB_FL_px_derived,Python_fixed_FL_px,Python_adaptive_FL_px,MATLAB_FL_mm,Python_fixed_FL_mm,Python_adaptive_FL_mm,fixed_minus_matlab_ANG_deg,adaptive_minus_matlab_ANG_deg,fixed_minus_matlab_PEN_deg,adaptive_minus_matlab_PEN_deg,fixed_minus_matlab_FL_mm,adaptive_minus_matlab_FL_mm,absolute_error_fixed_ANG_deg,absolute_error_adaptive_ANG_deg,absolute_error_fixed_PEN_deg,absolute_error_adaptive_PEN_deg,absolute_error_fixed_FL_mm,absolute_error_adaptive_FL_mm,adaptive_confidence_score,adaptive_confidence_angle,adaptive_confidence_length,adaptive_R_scale_global,adaptive_R_scale_angle,adaptive_R_scale_length,adaptive_angle_measurement_covariance_deg2,adaptive_length_side_measurement_covariance_px2,fixed_R_scale_angle,fixed_R_scale_length,fixed_angle_measurement_covariance_deg2,fixed_length_side_measurement_covariance_px2,adaptive_kalman_gain_length_side,adaptive_kalman_gain_angle,fixed_kalman_gain_length_side,fixed_kalman_gain_angle,adaptive_smoother_gain_length_side,adaptive_smoother_gain_angle,fixed_smoother_gain_length_side,fixed_smoother_gain_angle,detection_success,missing_detection_flag,hough_localmax_fallback_flag,hough_peak_source,raw_timtrack_alpha_deg,selected_timtrack_alpha_deg,hough_baseline_alpha_deg,hough_fallback_mass_below_10deg,hough_fallback_gap_to_lower_deg,fascicle_candidate_raw_rejected,fascicle_candidate_selection_reason,klt_affine_ok,klt_tracker_redetected,klt_tracker_found_fraction,klt_points_count,klt_tracked_count,klt_inlier_count,superficial_aponeurosis_rejected,deep_aponeurosis_rejected,MATLAB_superficial_x_left_1b,MATLAB_superficial_y_left_1b,MATLAB_superficial_x_right_1b,MATLAB_superficial_y_right_1b,MATLAB_deep_x_left_1b,MATLAB_deep_y_left_1b,MATLAB_deep_x_right_1b,MATLAB_deep_y_right_1b,Python_superficial_x_left_1b,Python_superficial_y_left_1b,Python_superficial_x_right_1b,Python_superficial_y_right_1b,Python_deep_x_left_1b,Python_deep_y_left_1b,Python_deep_x_right_1b,Python_deep_y_right_1b,MATLAB_fascicle_superficial_x_1b,MATLAB_fascicle_superficial_y_1b,MATLAB_fascicle_deep_x_1b,MATLAB_fascicle_deep_y_1b,Python_adaptive_fascicle_superficial_x_1b,Python_adaptive_fascicle_superficial_y_1b,Python_adaptive_fascicle_deep_x_1b,Python_adaptive_fascicle_deep_y_1b,Python_fixed_fascicle_superficial_x_1b,Python_fixed_fascicle_superficial_y_1b,Python_fixed_fascicle_deep_x_1b,Python_fixed_fascicle_deep_y_1b
1093,1094,1093,1093,32.782460034192134,32.81244226355029,True,,19.841122558011044,20.462346039252736,20.572689371940953,21.830133056131704,20.491400800383246,20.601744133071463,68.19836890776809,mm,70.06298510984202,mm,69.70295610541187,mm,755.9661405555357,776.6350617698464,772.6442077167943,68.19836890776809,70.06298510984202,69.70295610541187,0.6212234812416924,0.7315668139299092,-1.3387322557484573,-1.2283889230602405,1.8646162020739325,1.5045871976437866,0.6212234812416924,0.7315668139299092,1.3387322557484573,1.2283889230602405,1.8646162020739325,1.5045871976437866,0.9706800150414626,0.9592258389085166,0.9998584456673321,0.5978994441796306,0.6605506850444482,0.5000328412259978,2.018175296967844,50.00328412259978,1.0,1.0,3.055292111054342,100.0,0.007475685802087502,0.008438862046574704,0.005528489353159528,0.006352201496151798,0.9999873426092732,1.0,0.9999914819667511,1.0,True,False,False,houghpeaks,20.0,20.0,20.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.48674394448762,706.0,52.98866362273032,1.0,309.35143252261673,706.0,333.8351899140646,1.0,42.61726280973739,706.0,49.45047569188753,1.0,321.3591393544493,706.0,321.71664576289487,744.2944846066421,53.885021791664386,33.204454910241495,310.46985246722124,749.0800530157223,49.86802912909426,25.709577448540024,321.37166961301364,748.6749254304912,49.86410242975481,21.043875452737407,321.36930362951944
1094,1095,1094,1094,32.81245313577877,32.84243535519887,True,,19.838177180895876,20.460424608170825,20.5707661649719,21.832789546531377,20.49101112518801,20.601352681989084,68.20128499565304,mm,70.07008379148672,mm,69.71001590474742,mm,755.9984648433334,776.7137493257502,772.7224642695868,68.20128499565304,70.07008379148672,69.71001590474742,0.6222474272749494,0.732588984076024,-1.341778421343367,-1.2314368645422924,1.8687987958336834,1.508730909094382,0.6222474272749494,0.732588984076024,1.341778421343367,1.2314368645422924,1.8687987958336834,1.508730909094382,0.9708915378815128,0.9594980202119878,0.9999498632996967,0.5968419449096188,0.6589457757342287,0.5000069225839834,2.0132718302133727,50.00069225839834,1.0,1.0,3.055292111054342,100.0,0.007420689622862973,0.008388454076977706,0.005498139779265124,0.006312105728698094,0.9999074777977999,1.0,0.9999376491547612,1.0,True,False,False,houghpeaks,20.0,20.0,20.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.481482140505925,706.0,52.995154195532315,1.0,309.3313660745677,706.0,333.884135412122,1.0,42.60166439187221,706.0,49.45710889632556,1.0,321.3696810656976,706.0,321.746035078659,744.2923719463914,53.892101248768924,33.15874705600315,310.45134664002984,749.0747329843493,49.87596909706081,25.62187762223437,321.3828250975413,748.6694692806348,49.8720282987197,20.955591242165216,321.38033406831465
1095,1096,1095,1095,32.84244623736541,32.87242844684746,True,,19.832801885608177,20.455644858252356,20.56596573994986,21.83145134828768,20.48790779285443,20.598228674551933,68.2059575714159,mm,70.07709227501945,mm,69.71699535615458,mm,756.0502594701327,776.7914370524838,772.7998301806483,68.2059575714159,70.07709227501945,69.71699535615458,0.6228429726441789,0.733163854341683,-1.34354355543325,-1.233222673735746,1.871134703603559,1.51103778473869,0.6228429726441789,0.733163854341683,1.34354355543325,1.233222673735746,1.871134703603559,1.51103778473869,0.9708667916965765,0.959500657764554,0.9997851736133277,0.5969654645546032,0.6589302497889938,0.5000613996714213,2.0132243939153796,50.006139967142126,1.0,1.0,3.055292111054342,100.0,0.007365908550673573,0.008318867645216818,0.005468414631524416,0.006272512963686674,0.9999954901008239,1.0,0.9999969604943699,1.0,True,False,False,houghpeaks,20.0,20.0,20.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.47863855350301,706.0,53.00374579471375,1.0,309.29138162472185,706.0,333.8938860827184,1.0,42.58552915436595,706.0,49.465239131795485,1.0,321.3454768921667,706.0,321.7424585109133,744.320653928874,53.90197688085271,33.11424013580567,310.4120777043054,749.1058845941341,49.88588591807661,25.557848796716044,321.3593052816252,748.7004823523393,49.88192981900179,20.89116800554764,321.3566774993633
1096,1097,1096,1096,32.87243933895204,32.902421538496036,True,,19.82884128220671,20.453369387964443,20.56369072455186,21.831035626986527,20.486221528042194,20.596542864629612,68.20943620752686,mm,70.08159101816199,mm,69.72143678886503,mm,756.0888194996073,776.8413047772591,772.8490626300226,68.20943620752686,70.08159101816199,69.72143678886503,0.624528105757733,0.7348494423451513,-1.3448140989443331,-1.2344927623569149,1.8721548106351236,1.512000581338171,0.624528105757733,0.7348494423451513,1.3448140989443331,1.2344927623569149,1.8721548106351236,1.512000581338171,0.9710953006745228,0.959777107858274,0.9999625640975631,0.595826868345832,0.6573057338037931,0.500004466497256,2.008261023041514,50.0004466497256,1.0,1.0,3.055292111054342,100.0,0.007312907908380857,0.008270456661035526,0.005438690149663002,0.00623341379485045,0.9999273776204969,0.9999800255339473,0.9999512190108164,0.9999826716962165,True,False,False,houghpeaks,20.0,20.0,20.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.47542784120835,706.0,53.010538905884005,1.0,309.2625544920315,706.0,333.9087304175196,1.0,42.579510551081654,706.0,49.47011757926136,1.0,321.3392922553569,706.0,321.7435237971873,744.31886675308,53.90927183869917,33.0584494417347,310.38328950598805,749.0980079900169,49.89135365976711,25.493098029443527,321.3533360607195,748.6925717331878,49.88739096200714,20.825752581747132,321.3506599071783
1097,1098,1097,1097,32.902432440538675,32.93241463014462,True,,19.824383399983212,20.447622915135696,20.557929294128883,21.830287477063912,20.48256188118836,20.592868260181547,68.21375139058622,mm,70.09277789984088,mm,69.73254399510002,mm,756.1366524952555,776.9653092645084,772.9721839299054,68.21375139058622,70.09277789984088,69.73254399510002,0.6232395151524841,0.7335458941456707,-1.347725595875552,-1.2374192168823654,1.8790265092546576,1.5187926045137914,0.6232395151524841,0.7335458941456707,1.347725595875552,1.2374192168823654,1.8790265092546576,1.5187926045137914,0.9706767514644505,0.9592267242419212,0.9998343208385411,0.5979157902623456,0.6605454559934067,0.5000415849748439,2.0181593206894486,50.00415849748438,1.0,1.0,3.055292111054342,100.0,0.007259805938566886,0.008162876687657224,0.005409533256808213,0.006194905731216112,0.9999916232084349,1.0,0.9999943818100638,1.0,True,False,False,houghpeaks,20.0,20.0,20.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.470833429557246,706.0,53.01701786781452,1.0,309.2306181293559,706.0,333.92249661028546,1.0,42.559128461659284,706.0,49.47984139164681,1.0,321.3206648084518,706.0,321.7505738581171,744.3271416035587,53.916546880528976,33.00177330910816,310.351446353076,749.1135428718479,49.90307040386067,25.366058813619752,321.3355232328329,748.7079785698041,49.89908913562081,20.697745500456,321.33267649504563
1098,1099,1098,1098,32.93242554212531,32.962407721793205,True,,19.821135462147804,20.445125322405005,20.555427439887524,21.830680422001524,20.480133460993528,20.590435578476047,68.21912172742137,mm,70.10280098355969,mm,69.74248255632519,mm,756.1961816727969,777.0764132694387,773.0823510188313,68.21912172742137,70.10280098355969,69.74248255632519,0.6239898602572005,0.7342919777397192,-1.3505469610079963,-1.2402448435254776,1.883679256138322,1.5233608289038187,0.6239898602572005,0.7342919777397192,1.3505469610079963,1.2402448435254776,1.883679256138322,1.5233608289038187,0.970603697522255,0.9590890366642516,0.9999979414745508,0.5982819291554955,0.6613593628639762,0.5000000575929033,2.0206460439302325,50.00000575929033,1.0,1.0,3.055292111054342,100.0,0.00720813527153462,0.008086899854428398,0.0053804577202669936,0.006156765151493374,0.9999635929324853,1.0,0.9999755705018455,1.0,True,False,False,houghpeaks,20.0,20.0,20.0,0.09359944941500344,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.469789309405655,706.0,53.01654099167464,1.0,309.2102621824585,706.0,333.94699521917875,1.0,42.55216961414991,706.0,49.478402819560024,1.0,321.3268063064783,706.0,321.7575664948554,744.345290324293,53.916526803278316,32.94938417790344,310.3312882634463,749.1269601121228,49.902101235413895,25.264471407769847,321.3416320770804,748.7214325131702,49.89811715212088,20.59526276615292,321.3387791562378
1099,1100,1099,1099,32.96241864371194,32.99240081344179,True,,19.8195589117073,20.44217752424197,20.55247462540541,21.832943180095313,20.47797406623758,20.588271167401018,68.21608998504074,mm,70.10909229398408,mm,69.74871596463956,mm,756.1625753765857,777.1461512666478,773.1514471820005,68.21608998504074,70.10909229398408,69.74871596463956,0.6226186125346693,0.7329157136981088,-1.3549691138577344,-1.244672012694295,1.8930023089433377,1.5326259795988193,0.6226186125346693,0.7329157136981088,1.3549691138577344,1.244672012694295,1.8930023089433377,1.5326259795988193,0.9707772271061327,0.9593599919047049,0.9998599671078661,0.5974129612804698,0.659758984036552,0.5000323131799449,2.015756419124105,50.00323131799449,1.0,1.0,3.055292111054342,100.0,0.007156350225093332,0.008041329100154124,0.005351793363970653,0.006119091343153044,0.999984931255307,1.0,0.9999899626487982,1.0,True,False,False,houghpeaks,20.0,20.0,20.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.46598220532863,706.0,53.018403915572115,1.0,309.17839548719854,706.0,333.9624278407269,1.0,42.539769502768095,706.0,49.48054974475535,1.0,321.3167559838464,706.0,321.7572171418051,744.3505742250225,53.91882218139138,32.97922847033518,310.30261425748165,749.1536316716213,49.90540062997008,25.21245666455372,321.3318831422854,748.7481189353106,49.901408325306164,20.542638603557513,321.3289655912632
1100,1101,1100,1100,32.99241174529858,33.022393905090375,True,,19.816898962207542,20.438486900131608,20.548777620002483,21.833578425260605,20.474485632480906,20.58477635235178,68.21924984609707,mm,70.12147504471159,mm,69.76098848293917,mm,756.1976018443106,777.283411738223,773.2874857477674,68.21924984609707,70.12147504471159,69.76098848293917,0.6215879379240654,0.7318786577949403,-1.3590927927796983,-1.2488020729088234,1.9022251986145164,1.5417386368420978,0.6215879379240654,0.7318786577949403,1.3590927927796983,1.2488020729088234,1.9022251986145164,1.5417386368420978,0.9713677563852029,0.9601517212860163,0.9999732764675743,0.5944751700272124,0.6551132726545614,0.5000026938623963,2.0015624137884735,50.00026938623962,1.0,1.0,3.055292111054342,100.0,0.007106025017911107,0.008033297400850625,0.005323357288168461,0.006081875789658414,0.9999686406011925,1.0,0.9999790455007449,1.0,True,False,False,houghpeaks,20.0,20.0,20.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.465210629732695,706.0,53.01868915314234,1.0,309.157305031993,706.0,333.98193353382,1.0,42.532486119118325,706.0,49.480452655107776,1.0,321.31822783594714,706.0,321.76117686049054,744.3522820014508,53.91920500624131,32.93608219840775,310.2818459913963,749.1629636195524,49.90583538818973,25.076893412134684,321.3333552635371,748.7574016328582,49.90183846462686,20.405819601257477,321.3304204442632
1101,1102,1101,1101,33.022404846885216,33.05238699673895,True,,19.81243007673427,20.43394488711334,20.544222773423712,21.831403697600035,20.469399152256642,20.579677038567013,68.22708073392181,mm,70.1352004474437,mm,69.77458748678244,mm,756.2844057685218,777.4355552556874,773.4382281572332,68.22708073392181,70.1352004474437,69.77458748678244,0.6215148103790717,0.7317926966894426,-1.3620045453433924,-1.2517266590330216,1.9081197135218844,1.5475067528606274,0.6215148103790717,0.7317926966894426,1.3620045453433924,1.2517266590330216,1.9081197135218844,1.5475067528606274,0.9711735491587304,0.9599040700426444,0.9998791269498954,0.595438009594141,0.6565615265846416,0.5000259136645867,2.005987252595851,50.002591366458674,1.0,1.0,3.055292111054342,100.0,0.00705578007758563,0.007951838844861258,0.005295279582939805,0.006045110180406383,0.999945435882694,0.9999713356719585,0.9999636745183019,0.9999753468559307,True,False,False,houghpeaks,20.0,20.0,20.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.46944413869938,706.0,53.01372208022571,1.0,309.12770216345234,706.0,333.9805943340815,1.0,42.53074029539983,706.0,49.476507832316116,1.0,321.310179950899,706.0,321.746429537321,744.3837812956269,53.91447661384504,32.86592243777342,310.2510501553157,749.2025576288361,49.902146019961684,24.95375658228544,321.32500238551216,748.7970877689153,49.89815126905354,20.281421111383015,321.32211117357343
1102,1103,1102,1102,33.05239794847185,33.08238008838754,True,,19.8082446005433,20.42719491808805,20.5374593270121,21.831565958707156,20.463936653220713,20.574201062144766,68.22797021521409,mm,70.15202617843634,mm,69.79126540827127,mm,756.2942655019785,777.6220653309906,773.6230997918827,68.22797021521409,70.15202617843634,69.79126540827127,0.6189503175447477,0.7292147264688005,-1.3676293054864423,-1.2573648965623896,1.9240559632222585,1.5632951930571863,0.6189503175447477,0.7292147264688005,1.3676293054864423,1.2573648965623896,1.9240559632222585,1.5632951930571863,0.9707879742917291,0.9593608573486623,0.9999225179850021,0.5973592282423555,0.6597538808740122,0.5000132995201272,2.0157408274718556,50.00132995201272,1.0,1.0,3.055292111054342,100.0,0.007006900010690532,0.007851455885982576,0.005267577633938196,0.006008933653511218,0.9995173182019726,1.0,0.99967995677069,1.0,True,False,False,houghpeaks,20.0,20.0,20.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.461215991154546,706.0,53.022731471170694,1.0,309.0877461829735,706.0,333.9942020224538,1.0,42.51748798268796,706.0,49.483358771739006,1.0,321.2972816749574,706.0,321.7493730338543,744.3699163538872,53.92409879551373,32.82405756766868,310.2120362318277,749.2095224575054,49.910297708328486,24.755564753219392,321.3125152714831,748.8039769198818,49.90629064759918,20.08155742544819,321.30951799726427
1103,1104,1103,1103,33.08239105005848,33.11237318003612,True,,19.812108958580268,20.422824195856606,20.53313334210341,21.833774647767644,20.453488443267133,20.56379758951394,68.26312851355303,mm,70.2295453303551,mm,69.8680384020114,mm,756.6839886512189,778.4813506047251,774.4741140420198,68.26312851355303,70.2295453303551,69.8680384020114,0.610715237276338,0.7210243835231438,-1.3802862045005106,-1.2699770582537049,1.9664168168020666,1.6049098884583657,0.610715237276338,0.7210243835231438,1.3802862045005106,1.2699770582537049,1.9664168168020666,1.6049098884583657,0.9724427479218453,0.9616614814113398,0.9998760387419586,0.5892048515345388,0.6463819751218739,0.5000269130906377,1.974885749317585,50.00269130906377,1.0,1.0,3.055292111054342,100.0,0.006961293572782045,0.007950169688476094,0.005241644417844085,0.00597304204018213,0.986038979713213,0.9878037051839769,0.9906329702880153,0.9897269962349028,True,False,False,houghpeaks,20.0,20.0,20.0,0.09271296613068765,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.46826908421716,706.0,53.00774087323639,1.0,309.26387540516765,706.0,334.14993354217313,1.0,42.52891042368455,706.0,49.44705347583708,1.0,321.5067616505323,706.0,321.88407210292854,744.4556788101214,53.90992046870816,32.56045207172247,310.3779395825961,749.420760598554,49.873140047828656,24.149364464340223,321.51915100823265,749.015624668402,49.86916446155865,19.46723047802201,321.5166451669666
1104,1105,1104,1104,33.112384151645124,33.14236627168471,True,,19.97663111402726,20.55965557902249,20.6718544882076,22.07898459115186,20.624061490964976,20.736260400150087,67.6742391011662,mm,69.7019755390263,mm,69.34032416490838,mm,750.1562598590808,772.6333383221454,768.6245006050988,67.6742391011662,69.7019755390263,69.34032416490838,0.5830244649952299,0.6952233741803404,-1.4549231001868819,-1.3427241910017713,2.0277364378600993,1.6660850637421873,0.5830244649952299,0.6952233741803404,1.4549231001868819,1.3427241910017713,2.0277364378600993,1.6660850637421873,0.8454000649240271,0.8431795089698597,0.9745913744168644,1.6853553717535625,1.7109851719745586,0.5789780436593264,5.227559498064825,57.897804365932636,1.0,1.0,3.055292111054342,100.0,0.006060203820591591,0.003031309347292107,0.005263357796696377,0.005998836808854215,0.9034018443939059,0.9755273109190343,0.9333484549017699,0.9791446356841244,True,False,False,houghpeaks,21.5,21.5,21.5,0.0,1.0,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.090614193559986,706.0,53.29841823052155,1.0,309.1260986544816,706.0,335.0062726108121,1.0,42.16507336068306,706.0,49.6781407642069,1.0,321.4316365053708,706.0,322.22412397007173,742.915529979078,54.19946107562872,37.89464171213103,310.48048127230635,748.1084051866785,50.12688301445145,28.969828403410826,321.46307726905815,747.7010832274462,50.12254225227465,24.279041114080304,321.45780437526184
1105,1106,1105,1105,33.14237725323176,33.17235936333329,True,,20.197604348764877,20.75546928219964,20.870126645633462,22.349466232748068,20.75938535077401,20.87404271420783,66.5660399566103,mm,68.78326882395045,mm,68.42123914872411,mm,737.8720799924059,762.449646529786,758.4366154158372,66.5660399566103,68.78326882395045,68.42123914872411,0.5578649334347645,0.6725222968685856,-1.5900808819740568,-1.4754235185402358,2.217228867340154,1.8551991921138153,0.5578649334347645,0.6725222968685856,1.5900808819740568,1.4754235185402358,2.217228867340154,1.8551991921138153,0.7880959288096315,0.8064237119374793,0.9617653639250261,2.4021447473157718,2.160782836709143,0.6457874207746126,6.601822754699067,64.57874207746126,1.0,1.0,3.055292111054342,100.0,0.005978258017933863,0.0024544753510080484,0.005607598077808613,0.006089302701944229,0.8751146772554449,0.9410174477197258,0.9105861951411108,0.9486337384451428,True,False,False,houghpeaks,21.0,21.0,21.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.25325127236705,706.0,52.93271003234319,1.0,306.7116137133879,706.0,333.20180781135224,1.0,42.32942571129807,706.0,49.323441266818016,1.0,319.92302551853976,706.0,319.97121106331605,742.5264397805378,53.79688201243997,50.02798851538767,308.55382780133885,747.171428301622,49.731886103675485,38.495576512348364,319.9255882770943,746.7931553378652,49.728133412905635,33.82543421001981,319.9252690808517
1106,1107,1106,1106,33.17237035481839,33.20235245498187,True,,20.503073356111816,21.0682227101276,21.185965576298003,22.516633735795345,21.03649610857682,21.154238974747223,65.91979851910017,mm,67.95277861779046,mm,67.59099729488777,mm,730.7086147482108,753.2438182090381,749.2335400340615,65.91979851910017,67.95277861779046,67.59099729488777,0.5651493540157837,0.6828922201861864,-1.4801376272185252,-1.3623947610481224,2.032980098690288,1.6711987757876017,0.5651493540157837,0.6828922201861864,1.4801376272185252,1.3623947610481224,2.032980098690288,1.6711987757876017,0.8646192798437943,0.8590368906357823,0.9715017871017064,1.4713367969845006,1.5320311778961504,0.5938125737988722,4.680802771715399,59.38125737988722,1.0,1.0,3.055292111054342,100.0,0.007374545960750693,0.0036653020711896987,0.006120537073392625,0.006378082898919056,0.9174661709759115,0.9645138845446745,0.9395800580426543,0.9688837571401725,True,False,False,houghpeaks,22.5,22.5,22.5,0.0,1.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.671054300004016,706.0,52.56143495824294,1.0,307.32030361744063,706.0,332.10650562323735,1.0,42.717810853258314,706.0,48.798935233456966,1.0,319.94380341183216,706.0,319.5534211433741,741.9697827111768,53.37217756742699,57.549072315726335,309.3084408226293,746.4354587849592,49.147719707558714,47.84085147686717,319.9178660531711,746.1032527503048,49.14485419519476,43.211484770255964,319.9204294895916
1107,1108,1107,1107,33.202363456405024,33.232345546630455,True,,20.73566331186706,21.315212532014527,21.4352545704468,22.694842024948304,21.272740905095166,21.39278294352744,65.42761763702923,mm,67.26276147558782,mm,66.90223739996406,mm,725.2528818936967,745.5951074808748,741.5987656564064,65.42761763702923,67.26276147558782,66.90223739996406,0.5795492201474666,0.6995912585797406,-1.4221011198531386,-1.3020590814208646,1.8351438385585936,1.4746197629348359,0.5795492201474666,0.6995912585797406,1.4221011198531386,1.3020590814208646,1.8351438385585936,1.4746197629348359,0.9107520693748195,0.9033298323528857,0.9802816043739356,1.0199143972008111,1.0861021560547544,0.5539935615186097,3.318359349193203,55.39935615186097,1.0,1.0,3.055292111054342,100.0,0.008542090739963966,0.00533183174280728,0.006471960687136475,0.006539867179324275,0.893355847949642,0.941796763271021,0.9197417102536317,0.9485895702340693,True,False,False,houghpeaks,22.0,22.0,22.0,0.0,1.0,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.980983402511676,706.0,52.19289408033209,1.0,307.61242076102434,706.0,331.72867472623585,1.0,42.96471705926796,706.0,48.588017011211825,1.0,319.9563295975471,706.0,319.43373434329123,741.4008526139451,52.95674458796616,63.12707326342734,309.73762966447975,745.0526674357659,48.89951327066547,54.749451950015576,319.91648674859965,744.7524477077144,48.89711862444941,50.15996117629849,319.9198887998022
1108,1109,1108,1108,33.23235655799166,33.26233863827904,True,,21.032799440317994,21.638549797640877,21.76235767236443,22.93537672850246,21.607018179242434,21.730826053965988,64.66323377724636,mm,66.33204872464556,mm,65.97176513665677,mm,716.7798300357485,735.2783310305878,731.2846549664911,64.66323377724636,66.33204872464556,65.97176513665677,0.6057503573228828,0.7295582320464362,-1.3283585492600274,-1.204550674536474,1.6688149473991984,1.3085313594104093,0.6057503573228828,0.7295582320464362,1.3283585492600274,1.204550674536474,1.6688149473991984,1.3085313594104093,0.850906303468118,0.8471901661449823,0.9768742763693002,1.6225961154894626,1.6648273698174834,0.5685768619617366,5.086533929270706,56.85768619617366,1.0,1.0,3.055292111054342,100.0,0.009230555447225017,0.003679761434110148,0.006987546060039056,0.006847100427597571,0.9372264945313885,0.9262377401988566,0.9521394160404123,0.9341085922055944,True,False,False,houghpeaks,22.0,22.0,22.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.81150396821865,706.0,52.321963781293825,1.0,308.0089487760224,706.0,331.4279548541184,1.0,43.04132702534685,706.0,48.41798087729384,1.0,319.86509724056765,706.0,319.47711415692663,739.1537586876012,53.05136809587032,70.1292967668902,310.30531674929654,743.1100342983547,48.7009990458841,63.9443228623186,319.8304570526502,742.8540412674727,48.699046725436496,59.39180834454094,319.832962440765
1109,1110,1109,1109,33.2623496595783,33.292331729927625,True,,21.363433791099002,22.014699230832093,22.143504927956087,23.23042314679055,21.98771337899395,22.116519076117942,63.857169679974895,mm,65.28569012276198,mm,64.92396007455528,mm,707.8447605551457,723.6796419919572,719.669932187378,63.857169679974895,65.28569012276198,64.92396007455528,0.6512654397330913,0.7800711368570852,-1.242709767796601,-1.113904070672607,1.4285204427870823,1.0667903945803872,0.6512654397330913,0.7800711368570852,1.242709767796601,1.113904070672607,1.4285204427870823,1.0667903945803872,0.8077708517937859,0.8218469810979697,0.9715688183030777,2.143476405968311,1.9663052533566416,0.5934817809340038,6.007636928505256,59.348178093400385,1.0,1.0,3.055292111054342,100.0,0.009347306720954499,0.0033524096294672715,0.007285319187291532,0.007276751159702841,0.9122707506695593,0.9461919555093553,0.931840624728761,0.9515120092523999,True,False,False,houghpeaks,22.0,22.0,22.0,0.09093982420554429,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.6273327204946,706.0,52.21343923728425,1.0,308.24148800012125,706.0,331.2221256153596,1.0,43.0801054875099,706.0,48.20933170159896,1.0,319.7686313871919,706.0,319.4365820265868,737.914429337562,52.91900192533787,78.70675050921263,310.77446767914245,741.8480371070747,48.470144030185125,75.2590195125715,319.7336559830099,741.6223590816834,48.468502110123026,70.70785068673571,319.7357995471214
1110,1111,1110,1110,33.29234276116493,33.32232482157621,True,,21.67886502076262,22.345158933594746,22.478168996556008,23.481505767373502,22.318372106941467,22.45138216990273,63.10946888687719,mm,64.394843830872,mm,64.03258441447635,mm,699.5566373653842,713.8047777702182,709.7892000184556,63.10946888687719,64.394843830872,64.03258441447635,0.6662939128321277,0.7993039757933893,-1.1631336604320346,-1.030123597470773,1.2853749439948174,0.9231155275991583,0.6662939128321277,0.7993039757933893,1.1631336604320346,1.030123597470773,1.2853749439948174,0.9231155275991583,0.8388067817406126,0.8415909981359274,0.9726610301177789,1.7619866496654,1.729431673660269,0.5881470598978669,5.283918949141727,58.81470598978669,1.0,1.0,3.055292111054342,100.0,0.010233331159986817,0.00401217059383547,0.007757552897444774,0.007589524888229997,0.9541243638771204,0.9771177349995315,0.9640585304302748,0.9792767093456088,True,False,False,houghpeaks,22.0,22.0,22.0,0.09465855307640297,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.59385172881843,706.0,52.10428884547268,1.0,308.5070958779019,706.0,330.69513883103286,1.0,43.045556592179686,706.0,47.97273049972533,1.0,319.6243866531881,706.0,319.2947862126853,736.3669211910087,52.77237993988338,86.2906952474696,311.1913988703179,740.0640303930908,48.21080057311353,84.20086852467674,319.58548871997397,739.8841701560674,48.20954354805414,79.67874025483009,319.58760289794526
