mode,offset_px,box_size_px,frame,time_s,point_id,x,y,dx,dy,cumulative_dx,cumulative_dy,d_parallel_px,d_perpendicular_px,signed_offset_px,zncc,forward_backward_error,valid,fallback_used,strain_back_front_percent,strain_back_center_percent,strain_center_front_percent,dx_mm,dy_mm,cumulative_dx_mm,cumulative_dy_mm,d_parallel_mm,d_perpendicular_mm
independent,35.0,41,74,6.7272727272727275,back,401.0,230.0,2.0,-2.0,28.96382285983117,7.4419620596279685,-26.54740469607443,-13.766667638011242,-25.33362166377408,0.9286783933639526,0.0,True,False,26.669899117729795,-27.618223817788333,80.95802205324792,0.12675,-0.12675,1.8355822737418004,0.4716343455289225,-1.682441772613717,-0.8724625615589625
independent,35.0,41,74,6.7272727272727275,center,375.0,230.0,3.0,-2.0,37.066775099527035,-0.4313249627675759,-36.21378303230034,-7.917940135660266,0.0,0.951291024684906,0.0,True,False,26.669899117729795,-27.618223817788333,80.95802205324792,0.190125,-0.12675,2.349106871932526,-0.027335219515395123,-2.295048499672034,-0.5017994560974693
independent,35.0,41,74,6.7272727272727275,front,313.0,243.0,2.0,-2.0,9.169727339222902,4.69538801483688,-7.878475313663584,-6.637785385018052,63.335307718636756,0.9278393983840942,0.0,True,False,26.669899117729795,-27.618223817788333,80.95802205324792,0.12675,-0.12675,0.5811314701232514,0.2975702154402872,-0.4992983730034296,-0.42066964877551905
independent,35.0,41,75,6.818181818181818,back,403.0,230.0,2.0,0.0,30.96382285983117,7.4419620596279685,-28.49614482405705,-14.216569753576703,-25.33362166377408,0.9614846706390381,0.0,True,False,26.669899117729795,-27.618223817788333,80.95802205324792,0.12675,0.0,1.9623322737418003,0.4716343455289225,-1.8059431782246156,-0.9009751081329236
independent,35.0,41,75,6.818181818181818,center,377.0,230.0,2.0,0.0,39.066775099527035,-0.4313249627675759,-38.162523160282966,-8.367842251225724,0.0,0.9735752940177917,0.0,True,False,26.669899117729795,-27.618223817788333,80.95802205324792,0.12675,0.0,2.475856871932526,-0.027335219515395123,-2.418549905282933,-0.5303120026714303
independent,35.0,41,75,6.818181818181818,front,315.0,243.0,2.0,0.0,11.169727339222902,4.69538801483688,-9.827215441646205,-7.087687500583511,63.335307718636756,0.9699224829673767,0.0,True,False,26.669899117729795,-27.618223817788333,80.95802205324792,0.12675,0.0,0.7078814701232514,0.2975702154402872,-0.6227997786143282,-0.44918219534948006
independent,35.0,41,76,6.909090909090909,back,406.0,230.0,3.0,0.0,33.96382285983117,7.4419620596279685,-31.419255016030984,-14.891422926924893,-25.33362166377408,0.9458728432655334,0.0,True,False,26.669899117729795,-27.618223817788333,80.95802205324792,0.190125,0.0,2.1524572737418004,0.4716343455289225,-1.9911952866409637,-0.9437439279938651
independent,35.0,41,76,6.909090909090909,center,380.0,230.0,3.0,0.0,42.066775099527035,-0.4313249627675759,-41.0856333522569,-9.042695424573914,0.0,0.9645689725875854,0.0,True,False,26.669899117729795,-27.618223817788333,80.95802205324792,0.190125,0.0,2.665981871932526,-0.027335219515395123,-2.603802013699281,-0.5730808225323718
independent,35.0,41,76,6.909090909090909,front,318.0,243.0,3.0,0.0,14.169727339222902,4.69538801483688,-12.750325633620138,-7.762540673931701,63.335307718636756,0.955585241317749,0.0,True,False,26.669899117729795,-27.618223817788333,80.95802205324792,0.190125,0.0,0.8980064701232514,0.2975702154402872,-0.8080518870306762,-0.49195101521042156
independent,35.0,41,77,7.0,back,407.0,230.0,1.0,0.0,34.96382285983117,7.4419620596279685,-32.3936250800223,-15.116373984707622,-25.33362166377408,0.9473540782928467,0.0,True,False,26.669899117729795,-27.618223817788333,80.95802205324792,0.063375,0.0,2.2158322737418,0.4716343455289225,-2.052945989446413,-0.9580002012808455
independent,35.0,41,77,7.0,center,381.0,230.0,1.0,0.0,43.066775099527035,-0.4313249627675759,-42.06000341624821,-9.267646482356643,0.0,0.9662582874298096,0.0,True,False,26.669899117729795,-27.618223817788333,80.95802205324792,0.063375,0.0,2.729356871932526,-0.027335219515395123,-2.66555271650473,-0.5873370958193522
independent,35.0,41,77,7.0,front,319.0,243.0,1.0,0.0,15.169727339222902,4.69538801483688,-13.724695697611448,-7.987491731714432,63.335307718636756,0.9654718041419983,0.0,True,False,26.669899117729795,-27.618223817788333,80.95802205324792,0.063375,0.0,0.9613814701232515,0.2975702154402872,-0.8698025898361256,-0.5062072884974022
independent,35.0,41,78,7.090909090909091,back,409.0,231.0,2.0,1.0,36.96382285983117,8.441962059627969,-34.11741415022219,-16.540646164264395,-25.33362166377408,0.8925292491912842,0.0,True,False,25.277941883456485,-27.618223817788333,78.17410758470129,0.12675,0.063375,2.3425822737418005,0.5350093455289225,-2.162191121770331,-1.048263450660256
independent,35.0,41,78,7.090909090909091,center,383.0,231.0,2.0,1.0,45.066775099527035,0.5686750372324241,-43.7837924864481,-10.691918661913416,0.0,0.9279507994651794,0.0,True,False,25.277941883456485,-27.618223817788333,78.17410758470129,0.12675,0.063375,2.8561068719325258,0.03603978048460488,-2.774797848828648,-0.6776003451987628
independent,35.0,41,78,7.090909090909091,front,322.0,244.0,3.0,1.0,18.169727339222902,5.69538801483688,-16.422854831802653,-9.636714969053932,62.36093765464544,0.9249129891395569,0.0,True,False,25.277941883456485,-27.618223817788333,78.17410758470129,0.190125,0.063375,1.1515064701232514,0.36094521544028724,-1.0407984249654931,-0.6107268111637929
independent,35.0,41,79,7.181818181818182,back,409.0,231.0,0.0,0.0,36.96382285983117,8.441962059627969,-34.11741415022219,-16.540646164264395,-25.33362166377408,0.9647685885429382,0.0,True,False,25.277941883456485,-27.618223817788333,78.17410758470129,0.0,0.0,2.3425822737418005,0.5350093455289225,-2.162191121770331,-1.048263450660256
independent,35.0,41,79,7.181818181818182,center,383.0,231.0,0.0,0.0,45.066775099527035,0.5686750372324241,-43.7837924864481,-10.691918661913416,0.0,0.98061603307724,0.0,True,False,25.277941883456485,-27.618223817788333,78.17410758470129,0.0,0.0,2.8561068719325258,0.03603978048460488,-2.774797848828648,-0.6776003451987628
independent,35.0,41,79,7.181818181818182,front,322.0,244.0,0.0,0.0,18.169727339222902,5.69538801483688,-16.422854831802653,-9.636714969053932,62.36093765464544,0.9746031165122986,0.0,True,False,25.277941883456485,-27.618223817788333,78.17410758470129,0.0,0.0,1.1515064701232514,0.36094521544028724,-1.0407984249654931,-0.6107268111637929
independent,35.0,41,80,7.2727272727272725,back,408.0,232.0,-1.0,1.0,35.96382285983117,9.441962059627969,-32.91809302844814,-17.29006517047297,-25.33362166377408,0.6370742321014404,1.0,True,False,25.277941883456485,-27.618223817788333,78.17410758470129,-0.063375,0.063375,2.2792072737418003,0.5983843455289225,-2.086184145677901,-1.0957578801787247
independent,35.0,41,80,7.2727272727272725,center,382.0,232.0,-1.0,1.0,44.066775099527035,1.568675037232424,-42.58447136467406,-11.441337668121996,0.0,0.8379891514778137,3.1622776601683795,False,True,25.277941883456485,-27.618223817788333,78.17410758470129,-0.063375,0.063375,2.792731871932526,0.09941478048460488,-2.6987908727362186,-0.7250947747172315
independent,35.0,41,80,7.2727272727272725,front,321.0,245.0,-1.0,1.0,17.169727339222902,6.69538801483688,-15.223533710028608,-10.386133975262513,62.36093765464544,0.8105483055114746,3.1622776601683795,False,True,25.277941883456485,-27.618223817788333,78.17410758470129,-0.063375,0.063375,1.0881314701232514,0.42432021544028725,-0.964791448873063,-0.6582212406822618
independent,35.0,41,81,7.363636363636363,back,408.0,232.0,0.0,0.0,35.96382285983117,9.441962059627969,-32.91809302844814,-17.29006517047297,-25.558572721556807,0.8265385627746582,0.0,True,False,21.42342883461191,-26.975506509837675,69.82236417906148,0.0,0.0,2.2792072737418003,0.5983843455289225,-2.086184145677901,-1.0957578801787247
independent,35.0,41,81,7.363636363636363,center,382.0,233.0,0.0,1.0,44.066775099527035,2.568675037232424,-42.359520306891326,-12.415707732113306,0.0,0.9100770950317383,0.0,True,False,21.42342883461191,-26.975506509837675,69.82236417906148,0.0,0.063375,2.792731871932526,0.16278978048460488,-2.684534599449238,-0.7868454775226807
independent,35.0,41,81,7.363636363636363,front,324.0,246.0,3.0,1.0,20.169727339222902,7.69538801483688,-17.921692844219812,-12.035357212602012,59.43782746267151,0.8605852723121643,1.0,True,False,21.42342883461191,-26.975506509837675,69.82236417906148,0.190125,0.063375,1.2782564701232515,0.48769521544028727,-1.1357872840024306,-0.7627407633486525
independent,35.0,41,82,7.454545454545454,back,408.0,231.0,0.0,-1.0,35.96382285983117,8.441962059627969,-33.14304408623087,-16.315695106481662,-25.558572721556807,0.8952186703681946,0.0,True,False,21.42342883461191,-26.975506509837675,69.82236417906148,0.0,-0.063375,2.2792072737418003,0.5350093455289225,-2.1004404189648818,-1.0340071773732753
independent,35.0,41,82,7.454545454545454,center,382.0,232.0,0.0,-1.0,44.066775099527035,1.568675037232424,-42.58447136467406,-11.441337668121996,0.0,0.9431672692298889,0.0,True,False,21.42342883461191,-26.975506509837675,69.82236417906148,0.0,-0.063375,2.792731871932526,0.09941478048460488,-2.6987908727362186,-0.7250947747172315
independent,35.0,41,82,7.454545454545454,front,324.0,245.0,0.0,-1.0,20.169727339222902,6.69538801483688,-18.14664390200254,-11.060987148610703,59.43782746267151,0.9103874564170837,0.0,True,False,21.42342883461191,-26.975506509837675,69.82236417906148,0.0,-0.063375,1.2782564701232515,0.42432021544028725,-1.150043557289411,-0.7009900605432033
independent,35.0,41,83,7.545454545454546,back,408.0,230.0,0.0,-1.0,35.96382285983117,7.4419620596279685,-33.367995144013605,-15.34132504249035,-25.78352377933954,0.7548055052757263,0.0,True,False,20.031471600338623,-26.332789201887014,66.39573240256425,0.0,-0.063375,2.2792072737418003,0.4716343455289225,-2.1146966922518624,-0.9722564745678259
independent,35.0,41,83,7.545454545454546,center,382.0,232.0,0.0,0.0,44.066775099527035,1.568675037232424,-42.58447136467406,-11.441337668121996,0.0,0.9062012434005737,0.0,True,False,20.031471600338623,-26.332789201887014,66.39573240256425,0.0,0.0,2.792731871932526,0.09941478048460488,-2.6987908727362186,-0.7250947747172315
independent,35.0,41,83,7.545454545454546,front,325.0,244.0,1.0,-1.0,21.169727339222902,5.69538801483688,-19.345965023776582,-10.311568142402121,58.23850634089747,0.9038437604904175,1.0,True,False,20.031471600338623,-26.332789201887014,66.39573240256425,0.063375,-0.063375,1.3416314701232515,0.36094521544028724,-1.226050533381841,-0.6534956310247344
line_aligned,35.0,41,0,0.0,back,372.03617714016883,222.55803794037203,0.0,0.0,0.0,0.0,0.0,0.0,-34.99999999999999,,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
line_aligned,35.0,41,0,0.0,center,337.93322490047296,230.43132496276758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
line_aligned,35.0,41,0,0.0,front,303.8302726607771,238.30461198516312,0.0,0.0,0.0,0.0,0.0,0.0,34.99999999999999,,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
line_aligned,35.0,41,1,0.09090909090909091,back,372.0773223036872,221.90176191982172,0.04114516351836528,-0.6562760205503082,0.04114516351836528,-0.6562760205503082,-0.1877206006305549,0.6302000600834669,-35.99999999999999,0.9315375685691833,1.0000000000000193,True,False,1.4285714285714493,2.8571428571429185,0.0,0.0026075747379763997,-0.041591492802375785,0.0026075747379763997,-0.041591492802375785,-0.011896793064961417,0.039938928807789716
line_aligned,35.0,41,1,0.09090909090909091,center,337.0,230.0,-0.9332249004729647,-0.4313249627675759,-0.9332249004729647,-0.4313249627675759,0.8122793993694645,0.6302000600834688,0.0,0.9876263737678528,0.4364632142842008,True,False,1.4285714285714493,2.8571428571429185,0.0,-0.05914312806747414,-0.027335219515395123,-0.05914312806747414,-0.027335219515395123,0.051478206935039815,0.03993892880778984
line_aligned,35.0,41,1,0.09090909090909091,front,302.89704776030413,237.87328702239554,-0.9332249004729647,-0.4313249627675759,-0.9332249004729647,-0.4313249627675759,0.8122793993694645,0.6302000600834688,34.99999999999999,0.9862006902694702,0.0,True,False,1.4285714285714493,2.8571428571429185,0.0,-0.05914312806747414,-0.027335219515395123,-0.05914312806747414,-0.027335219515395123,0.051478206935039815,0.03993892880778984
line_aligned,35.0,41,2,0.18181818181818182,back,373.10295223969587,222.12671297760446,1.02562993600867,0.22495105778273228,1.0667750995270353,-0.4313249627675759,-1.1364607286131572,0.18029794451800918,-34.99999999999999,0.9267719388008118,1.0000000000000193,True,False,0.0,0.0,0.0,0.06499929719454946,0.014256273286980658,0.06760687193252586,-0.027335219515395123,-0.07202319867585884,0.011426382233828832
line_aligned,35.0,41,2,0.18181818181818182,center,339.0,230.0,2.0,0.0,1.0667750995270353,-0.4313249627675759,-1.1364607286131572,0.18029794451800918,0.0,0.9575985074043274,0.0,True,False,0.0,0.0,0.0,0.12675,0.0,0.06760687193252586,-0.027335219515395123,-0.07202319867585884,0.011426382233828832
line_aligned,35.0,41,2,0.18181818181818182,front,304.89704776030413,237.87328702239554,2.0,0.0,1.0667750995270353,-0.4313249627675759,-1.1364607286131572,0.18029794451800918,34.99999999999999,0.963439404964447,0.0,True,False,0.0,0.0,0.0,0.12675,0.0,0.06760687193252586,-0.027335219515395123,-0.07202319867585884,0.011426382233828832
line_aligned,35.0,41,3,0.2727272727272727,back,375.10295223969587,222.12671297760446,2.0,0.0,3.0667750995270353,-0.4313249627675759,-3.0852008565957783,-0.26960417104745055,-34.99999999999999,0.7770373821258545,10.000000000000021,False,True,4.2857142857142865,0.0,8.571428571428573,0.12675,0.0,0.19435687193252588,-0.027335219515395123,-0.19552460428675744,-0.01708616434013218
line_aligned,35.0,41,3,0.2727272727272727,center,341.0,230.0,2.0,0.0,3.0667750995270353,-0.4313249627675759,-3.0852008565957783,-0.26960417104745055,0.0,0.889359176158905,2.23606797749979,False,True,4.2857142857142865,0.0,8.571428571428573,0.12675,0.0,0.19435687193252588,-0.027335219515395123,-0.19552460428675744,-0.01708616434013218
line_aligned,35.0,41,3,0.2727272727272727,front,303.9739375683302,238.54814019574374,-0.9231101919739331,0.6748531733481968,0.14366490755310224,0.2435282105806209,-0.08520085659577592,-0.26960417104745743,37.99999999999999,0.7719687223434448,1.9999999999999831,True,False,4.2857142857142865,0.0,8.571428571428573,-0.05850210841634801,0.04276881986094198,0.009104763516177854,0.01543360034554685,-0.005399604286757299,-0.017086164340132614
line_aligned,35.0,41,4,0.36363636363636365,back,370.28236179175667,223.70137038208355,-4.820590447939196,1.5746574044790975,-1.7538153484121608,1.1433324417115216,1.9660590154216182,-0.7195062866128945,-27.999999999999993,0.6219870448112488,1.0000000000000193,True,False,-5.714285714285736,-20.000000000000053,8.571428571428573,-0.3055049196381466,0.09979391300886281,-0.11114804770562069,0.07245869349346769,0.12459899010234506,-0.04559871091409219
line_aligned,35.0,41,4,0.36363636363636365,center,343.0,230.0,2.0,0.0,5.066775099527035,-0.4313249627675759,-5.0339409845784004,-0.71950628661291,0.0,0.8982629776000977,2.23606797749979,False,True,-5.714285714285736,-20.000000000000053,8.571428571428573,0.12675,0.0,0.32110687193252585,-0.027335219515395123,-0.3190260098976561,-0.04559871091409318
line_aligned,35.0,41,4,0.36363636363636365,front,305.9739375683302,238.54814019574374,2.0,0.0,2.1436649075531022,0.2435282105806209,-2.033940984578398,-0.7195062866129172,37.99999999999999,0.6816374659538269,13.999999999999988,False,True,-5.714285714285736,-20.000000000000053,8.571428571428573,0.12675,0.0,0.13585476351617787,0.01543360034554685,-0.12890100989765596,-0.04559871091409363
line_aligned,35.0,41,5,0.45454545454545453,back,376.33362166377407,228.15127249764902,6.051259872017397,4.4499021155654646,4.297444523605236,5.593234557276986,-2.929097265377965,-6.416595004839985,-25.999999999999993,0.8435794711112976,0.0,True,False,-8.571428571428573,-25.71428571428572,8.571428571428573,0.38349859438910255,0.2820125465739613,0.27235054668348185,0.354471240067429,-0.18563153919332853,-0.4066517084317341
line_aligned,35.0,41,5,0.45454545454545453,center,351.0,234.0,8.0,4.0,13.066775099527035,3.568675037232424,-11.929097265377967,-6.4165950048399925,0.0,0.869929313659668,0.0,True,False,-8.571428571428573,-25.71428571428572,8.571428571428573,0.507,0.2535,0.8281068719325259,0.22616478048460487,-0.7560065391933287,-0.40665170843173454
line_aligned,35.0,41,5,0.45454545454545453,front,313.9739375683302,242.54814019574374,8.0,4.0,10.143664907553102,4.243528210580621,-8.929097265377964,-6.416595004839999,37.99999999999999,0.8518496751785278,4.000000000000021,False,True,-8.571428571428573,-25.71428571428572,8.571428571428573,0.507,0.2535,0.6428547635161779,0.26893360034554686,-0.5658815391933285,-0.4066517084317349
line_aligned,35.0,41,6,0.5454545454545454,back,382.33362166377407,230.15127249764902,6.0,2.0,10.297444523605236,7.593234557276986,-8.32541553376037,-9.715041479518986,-25.999999999999993,0.8682939410209656,0.0,True,False,-8.571428571428573,-25.71428571428572,8.571428571428573,0.38025,0.12675,0.6526005466834819,0.481221240067429,-0.5276232094520635,-0.6156907537645158
line_aligned,35.0,41,6,0.5454545454545454,center,357.0,236.0,6.0,2.0,19.066775099527035,5.568675037232424,-17.325415533760374,-9.715041479518993,0.0,0.8864133954048157,0.0,True,False,-8.571428571428573,-25.71428571428572,8.571428571428573,0.38025,0.12675,1.208356871932526,0.3529147804846049,-1.0979982094520637,-0.6156907537645162
line_aligned,35.0,41,6,0.5454545454545454,front,319.9739375683302,244.54814019574374,6.0,2.0,16.143664907553102,6.243528210580621,-14.325415533760369,-9.715041479519,37.99999999999999,0.8702912926673889,1.0000000000000193,True,False,-8.571428571428573,-25.71428571428572,8.571428571428573,0.38025,0.12675,1.0231047635161779,0.39568360034554684,-0.9078732094520634,-0.6156907537645167
line_aligned,35.0,41,7,0.6363636363636364,back,383.35925159978274,231.37622355543175,1.02562993600867,1.2249510577827323,11.323074459613906,8.818185615059718,-9.049204603960243,-11.139313659075754,-24.999999999999993,0.9361077547073364,1.0000000000000193,True,False,-8.571428571428573,-28.571428571428626,11.428571428571493,0.06499929719454946,0.07763127328698066,0.7175998438780313,0.5588525133544097,-0.5734933417759804,-0.7059540031439259
line_aligned,35.0,41,7,0.6363636363636364,center,359.0,237.0,2.0,1.0,21.066775099527035,6.568675037232424,-19.049204603960263,-11.139313659075762,0.0,0.9409552812576294,1.0,True,False,-8.571428571428573,-28.571428571428626,11.428571428571493,0.12675,0.063375,1.3351068719325259,0.41628978048460485,-1.2072433417759816,-0.7059540031439264
line_aligned,35.0,41,7,0.6363636363636364,front,320.99956750433887,245.77309125352647,1.02562993600867,1.2249510577827323,17.169294843561772,7.468479268363353,-15.04920460396024,-11.139313659075768,38.99999999999999,0.8995544910430908,1.0000000000000193,True,False,-8.571428571428573,-28.571428571428626,11.428571428571493,0.06499929719454946,0.07763127328698066,1.0881040607107273,0.4733148736325275,-0.9537433417759802,-0.7059540031439268
line_aligned,35.0,41,8,0.7272727272727273,back,383.35925159978274,231.37622355543175,0.0,0.0,11.323074459613906,8.818185615059718,-9.049204603960243,-11.139313659075754,-24.999999999999993,0.9606573581695557,1.0000000000000193,True,False,-8.571428571428573,-28.571428571428626,11.428571428571493,0.0,0.0,0.7175998438780313,0.5588525133544097,-0.5734933417759804,-0.7059540031439259
line_aligned,35.0,41,8,0.7272727272727273,center,359.0,237.0,0.0,0.0,21.066775099527035,6.568675037232424,-19.049204603960263,-11.139313659075762,0.0,0.9503462314605713,0.0,True,False,-8.571428571428573,-28.571428571428626,11.428571428571493,0.0,0.0,1.3351068719325259,0.41628978048460485,-1.2072433417759816,-0.7059540031439264
line_aligned,35.0,41,8,0.7272727272727273,front,320.99956750433887,245.77309125352647,0.0,0.0,17.169294843561772,7.468479268363353,-15.04920460396024,-11.139313659075768,38.99999999999999,0.9316340684890747,0.0,True,False,-8.571428571428573,-28.571428571428626,11.428571428571493,0.0,0.0,1.0881040607107273,0.4733148736325275,-0.9537433417759802,-0.7059540031439268
line_aligned,35.0,41,9,0.8181818181818182,back,383.35925159978274,231.37622355543175,0.0,0.0,11.323074459613906,8.818185615059718,-9.049204603960243,-11.139313659075754,-24.999999999999993,0.9773099422454834,0.0,True,False,-8.571428571428573,-28.571428571428626,11.428571428571493,0.0,0.0,0.7175998438780313,0.5588525133544097,-0.5734933417759804,-0.7059540031439259
line_aligned,35.0,41,9,0.8181818181818182,center,359.0,237.0,0.0,0.0,21.066775099527035,6.568675037232424,-19.049204603960263,-11.139313659075762,0.0,0.9628461599349976,0.0,True,False,-8.571428571428573,-28.571428571428626,11.428571428571493,0.0,0.0,1.3351068719325259,0.41628978048460485,-1.2072433417759816,-0.7059540031439264
line_aligned,35.0,41,9,0.8181818181818182,front,320.99956750433887,245.77309125352647,0.0,0.0,17.169294843561772,7.468479268363353,-15.04920460396024,-11.139313659075768,38.99999999999999,0.960308849811554,0.0,True,False,-8.571428571428573,-28.571428571428626,11.428571428571493,0.0,0.0,1.0881040607107273,0.4733148736325275,-0.9537433417759802,-0.7059540031439268
line_aligned,35.0,41,10,0.9090909090909091,back,379.35925159978274,232.37622355543175,-4.0,1.0,7.323074459613906,9.818185615059718,-4.926773290212269,-11.213879491936146,-24.999999999999993,0.9423037767410278,0.0,True,False,-11.428571428571482,-28.571428571428626,5.714285714285654,-0.2535,0.063375,0.4640998438780313,0.6222275133544096,-0.31223425726720255,-0.7106796128014532
line_aligned,35.0,41,10,0.9090909090909091,center,355.0,238.0,-4.0,1.0,17.066775099527035,7.568675037232424,-14.926773290212289,-11.213879491936154,0.0,0.9326335787773132,0.0,True,False,-11.428571428571482,-28.571428571428626,5.714285714285654,-0.2535,0.063375,1.0816068719325258,0.47966478048460487,-0.9459842572672038,-0.7106796128014538
line_aligned,35.0,41,10,0.9090909090909091,front,318.94830763232153,246.323189137961,-2.05125987201734,0.5500978844345354,15.118034971544432,8.018577152797889,-12.926773290212306,-11.213879491936163,36.99999999999999,0.9330388307571411,0.0,True,False,-11.428571428571482,-28.571428571428626,5.714285714285654,-0.12999859438909891,0.034862453426038685,0.9581054663216284,0.5081773270585662,-0.8192342572672049,-0.7106796128014543
line_aligned,35.0,41,11,1.0,back,375.35925159978274,233.37622355543175,-4.0,1.0,3.323074459613906,10.818185615059718,-0.804341976464297,-11.288445324796536,-24.999999999999993,0.9426473379135132,0.0,True,False,-11.428571428571482,-28.571428571428626,5.714285714285654,-0.2535,0.063375,0.2105998438780313,0.6856025133544097,-0.05097517275842482,-0.7154052224589804
line_aligned,35.0,41,11,1.0,center,351.0,239.0,-4.0,1.0,13.066775099527035,8.568675037232424,-10.804341976464318,-11.288445324796545,0.0,0.9399604201316833,1.0,True,False,-11.428571428571482,-28.571428571428626,5.714285714285654,-0.2535,0.063375,0.8281068719325259,0.5430397804846049,-0.6847251727584261,-0.715405222458981
line_aligned,35.0,41,11,1.0,front,314.94830763232153,247.323189137961,-4.0,1.0,11.118034971544432,9.018577152797889,-8.804341976464334,-11.288445324796555,36.99999999999999,0.9203078746795654,1.0000000000000193,True,False,-11.428571428571482,-28.571428571428626,5.714285714285654,-0.2535,0.063375,0.7046054663216283,0.5715523270585662,-0.5579751727584272,-0.7154052224589817
line_aligned,35.0,41,12,1.0909090909090908,back,371.35925159978274,234.37622355543175,-4.0,1.0,-0.6769255403860939,11.818185615059718,3.318089337283676,-11.36301115765693,-24.999999999999993,0.9033523797988892,3.0000000000000027,False,True,-17.142857142857146,-28.571428571428626,-5.7142857142856744,-0.2535,0.063375,-0.0429001561219687,0.7489775133544097,0.210283911750353,-0.720130832116508
line_aligned,35.0,41,12,1.0909090909090908,center,347.0,240.0,-4.0,1.0,9.066775099527035,9.568675037232424,-6.681910662716344,-11.363011157656937,0.0,0.944553017616272,3.1622776601683795,False,True,-17.142857142857146,-28.571428571428626,-5.7142857142856744,-0.2535,0.063375,0.5746068719325259,0.6064147804846048,-0.4234660882496483,-0.7201308321165084
line_aligned,35.0,41,12,1.0909090909090908,front,314.84578788828674,247.42338490683008,-0.1025197440347938,0.10019576886907089,11.015515227509638,9.11877292166696,-8.681910662716328,-11.363011157656928,32.99999999999999,0.9212706089019775,1.9999999999999831,True,False,-17.142857142857146,-28.571428571428626,-5.7142857142856744,-0.006497188778205057,0.006349906852077368,0.6981082775434233,0.5779022339106435,-0.5502160882496473,-0.7201308321165079
line_aligned,35.0,41,13,1.1818181818181819,back,369.35925159978274,234.37622355543175,-2.0,0.0,-2.676925540386094,11.818185615059718,5.266829465266298,-10.91310904209147,-24.999999999999993,0.9429634809494019,1.0000000000000193,True,False,-18.571428571428605,-28.571428571428626,-8.571428571428584,-0.12675,0.0,-0.1696501561219687,0.7489775133544097,0.3337853173612516,-0.6916182855425469
line_aligned,35.0,41,13,1.1818181818181819,center,345.0,240.0,-2.0,0.0,7.066775099527035,9.568675037232424,-4.733170534733723,-10.913109042091477,0.0,0.9470779299736023,0.0,True,False,-18.571428571428605,-28.571428571428626,-8.571428571428584,-0.12675,0.0,0.4478568719325259,0.6064147804846048,-0.2999646826387497,-0.6916182855425473
line_aligned,35.0,41,13,1.1818181818181819,front,313.82015795227807,247.19843384904735,-1.02562993600867,-0.22495105778273228,9.989885291500968,8.893821863884227,-7.733170534733726,-10.91310904209147,31.999999999999993,0.9426910877227783,0.0,True,False,-18.571428571428605,-28.571428571428626,-8.571428571428584,-0.06499929719454946,-0.014256273286980658,0.6331089803488739,0.5636459606236629,-0.4900896826387499,-0.6916182855425469
line_aligned,35.0,41,14,1.2727272727272727,back,362.35925159978274,235.37622355543175,-7.0,1.0,-9.676925540386094,12.818185615059718,12.312370970988201,-10.31282170160367,-24.999999999999993,0.9257989525794983,3.9999999999999662,False,True,-18.571428571428605,-28.571428571428626,-8.571428571428584,-0.443625,0.063375,-0.6132751561219687,0.8123525133544096,0.7802965102863773,-0.6535750753391326
line_aligned,35.0,41,14,1.2727272727272727,center,338.0,241.0,-7.0,1.0,0.06677509952703531,10.568675037232424,2.312370970988182,-10.312821701603678,0.0,0.953472375869751,0.0,True,False,-18.571428571428605,-28.571428571428626,-8.571428571428584,-0.443625,0.063375,0.004231871932525863,0.6697897804846049,0.14654651028637602,-0.6535750753391331
line_aligned,35.0,41,14,1.2727272727272727,front,306.82015795227807,248.19843384904735,-7.0,1.0,2.9898852915009684,9.893821863884227,-0.6876290290118208,-10.312821701603673,31.999999999999993,0.9365018606185913,4.999999999999986,False,True,-18.571428571428605,-28.571428571428626,-8.571428571428584,-0.443625,0.063375,0.18948398034887387,0.6270209606236629,-0.043578489713624144,-0.6535750753391327
line_aligned,35.0,41,15,1.3636363636363635,back,357.35925159978274,235.37622355543175,-5.0,0.0,-14.676925540386094,12.818185615059718,17.184221290944755,-9.188066412690022,-24.999999999999993,0.9196270704269409,0.0,True,False,-25.71428571428572,-28.571428571428626,-22.85714285714281,-0.316875,0.0,-0.9301501561219687,0.8123525133544096,1.0890500243136239,-0.5822937089042302
line_aligned,35.0,41,15,1.3636363636363635,center,333.0,241.0,-5.0,0.0,-4.933224900472965,10.568675037232424,7.184221290944736,-9.188066412690029,0.0,0.9445492029190063,1.0,True,False,-25.71428571428572,-28.571428571428626,-22.85714285714281,-0.316875,0.0,-0.31264312806747413,0.6697897804846049,0.45530002431362265,-0.5822937089042306
line_aligned,35.0,41,15,1.3636363636363635,front,306.6920082722346,247.07367856013371,-0.12814968004346383,-1.124755288913633,2.8617356114575045,8.769066574970594,-0.8157787090552466,-9.188066412690034,26.999999999999993,0.9305641055107117,1.0000000000000193,True,False,-25.71428571428572,-28.571428571428626,-22.85714285714281,-0.00812148597275452,-0.07128136643490149,0.18136249437611934,0.5557395941887614,-0.05169997568637626,-0.5822937089042309
