family,method,block_size,offset,offset_units,candidate_index,target,mean_iou,mean_dice,mean_mae,mean_target_density,mean_pred_density,mean_density_bias,mean_abs_density_bias,min_iou,min_dice
skimage,gaussian,71,-0.0784313725490196,float01_offset,155,apo_thres_from_raw_red_channel,0.5097570965416561,0.6744230198724127,0.1479735913264489,0.3009349338046927,0.15564746392274545,-0.14528746988194732,0.14528746988194732,0.4499633174958077,0.620654760112038
skimage,mean,31,-0.0784313725490196,float01_offset,166,apo_thres_from_raw_red_channel,0.5085525139957685,0.6732965687850281,0.1491074639003424,0.3009349338046927,0.15776818928755054,-0.1431667445171422,0.1431667445171422,0.44658985011191527,0.617438108082073
skimage,gaussian,71,0.0392156862745098,float01_offset,161,apo_thres_from_raw_red_channel,0.5033717351428096,0.6685619641553876,0.2970200070121435,0.3009349338046927,0.5908929505554268,0.28995801675073396,0.28995801675073396,0.42576871506696595,0.5972479415035675
cv2,gaussian,71,10.0,uint8_C,51,apo_thres_from_raw_red_channel,0.5032332211381729,0.668449193716206,0.29599198868199705,0.3009349338046927,0.5875680631585785,0.28663312935388585,0.28663312935388585,0.42573179033356023,0.5972116119174943
cv2,mean,31,-20.0,uint8_C,56,apo_thres_from_raw_red_channel,0.5012585984292671,0.6668782658516793,0.15122202843614638,0.3009349338046927,0.15521172528975496,-0.14572320851493778,0.14572320851493778,0.43996236212514594,0.6110748081996176
skimage,gaussian,31,-0.058823529411764705,float01_offset,112,apo_thres_from_raw_red_channel,0.4982036274281156,0.6641899763972335,0.15392299187778705,0.3009349338046927,0.15973797434182743,-0.14119695946286534,0.14119695946286534,0.4374653595676874,0.6086621241422521
cv2,gaussian,71,-20.0,uint8_C,45,apo_thres_from_raw_red_channel,0.49778438237930484,0.6638447893351153,0.15162416254731237,0.3009349338046927,0.1521055473224477,-0.14882938648224509,0.14882938648224509,0.4386789157468213,0.6098357471501584
skimage,gaussian,61,-0.0784313725490196,float01_offset,144,apo_thres_from_raw_red_channel,0.49670573875938806,0.6628097222542864,0.15214223225877274,0.3009349338046927,0.15240294734059415,-0.14853198646409863,0.14853198646409863,0.4365449896590542,0.6077707176614952
cv2,gaussian,31,-15.0,uint8_C,2,apo_thres_from_raw_red_channel,0.48861359133212406,0.6555650244453584,0.15660575287010622,0.3009349338046927,0.15600115151494787,-0.1449337822897449,0.1449337822897449,0.4275485436893204,0.5989968545439088
cv2,gaussian,61,-20.0,uint8_C,34,apo_thres_from_raw_red_channel,0.48441271094450333,0.651742882095809,0.15586561327692255,0.3009349338046927,0.1486734054934432,-0.1522615283112496,0.1522615283112496,0.42430298006021205,0.5958043843203569
cv2,gaussian,31,5.0,uint8_C,6,apo_thres_from_raw_red_channel,0.4830048539585058,0.6504705667327851,0.2917012513203777,0.3009349338046927,0.530883955745085,0.22994902194039227,0.22994902194039227,0.41350802670949754,0.5850805498036004
cv2,gaussian,61,10.0,uint8_C,40,apo_thres_from_raw_red_channel,0.48249728996942753,0.6498493107531363,0.31882318084721484,0.3009349338046927,0.6053417747892156,0.30440684098452286,0.30440684098452286,0.4080721921218334,0.5796182815128345
skimage,gaussian,61,0.0392156862745098,float01_offset,150,apo_thres_from_raw_red_channel,0.4821948845370364,0.6495712736458937,0.32060114008941043,0.3009349338046927,0.6096484742987016,0.3087135404940089,0.3087135404940089,0.407736307267716,0.5792793794728416
cv2,mean,31,10.0,uint8_C,62,apo_thres_from_raw_red_channel,0.48146805284120386,0.6489481554244579,0.3194513053676503,0.3009349338046927,0.604979686066557,0.30404475226186434,0.30404475226186434,0.40876713737066656,0.5803189562379948
skimage,gaussian,51,-0.0784313725490196,float01_offset,133,apo_thres_from_raw_red_channel,0.47882654239189076,0.646587447611602,0.15775698778027572,0.3009349338046927,0.14759862087042433,-0.15333631293426844,0.15333631293426844,0.4174478735186138,0.58901336877011
skimage,mean,31,0.0392156862745098,float01_offset,172,apo_thres_from_raw_red_channel,0.47491019732389667,0.6429479124158292,0.3283248593930799,0.3009349338046927,0.6145079681921999,0.3135730343875072,0.3135730343875072,0.4030366817849728,0.5745205196947825
skimage,gaussian,31,0.0196078431372549,float01_offset,116,apo_thres_from_raw_red_channel,0.4727290778719747,0.6410337396590559,0.3057711845705958,0.3009349338046927,0.5479222884231302,0.24698735461843743,0.24698735461843743,0.40326972246481907,0.5747572487440016
cv2,gaussian,51,-20.0,uint8_C,23,apo_thres_from_raw_red_channel,0.4666944738397098,0.6353969855989994,0.16140419854895674,0.3009349338046927,0.14382595322026534,-0.15710898058442743,0.15710898058442743,0.40542520715220237,0.5769431273738301
cv2,mean,71,15.0,uint8_C,107,apo_thres_from_raw_red_channel,0.4649497538051621,0.6337590569941802,0.3501963624225276,0.3009349338046927,0.6511312962272203,0.3501963624225276,0.3501963624225276,0.3937085236576747,0.5649797170278025
skimage,mean,71,0.058823529411764705,float01_offset,217,apo_thres_from_raw_red_channel,0.46248915325973045,0.6314183944781667,0.3538925797855359,0.3009349338046927,0.6548275135902286,0.3538925797855359,0.3538925797855359,0.3898446833930705,0.5609902862546204
cv2,gaussian,51,10.0,uint8_C,29,apo_thres_from_raw_red_channel,0.45726861277020814,0.6265746450281431,0.34859734725904723,0.3009349338046927,0.6286089856251057,0.327674051820413,0.327674051820413,0.3882369115899981,0.5593237124711463
cv2,mean,61,15.0,uint8_C,96,apo_thres_from_raw_red_channel,0.4564815432779391,0.6258642329072059,0.3621629326442166,0.3009349338046927,0.6630849847155433,0.3621500509108506,0.3621500509108506,0.3876770268985838,0.5587424442199352
skimage,gaussian,51,0.0392156862745098,float01_offset,139,apo_thres_from_raw_red_channel,0.4561643827734321,0.6255443692994299,0.35165171825520847,0.3009349338046927,0.6342150599784707,0.33328012617377795,0.33328012617377795,0.38762305132247327,0.5586863823760342
skimage,mean,61,0.058823529411764705,float01_offset,206,apo_thres_from_raw_red_channel,0.45410377781674627,0.6235801479411984,0.3658501888014051,0.3009349338046927,0.6667733610234593,0.3658384272187665,0.3658384272187665,0.3842258960953323,0.5551491229562584
skimage,gaussian,41,-0.0784313725490196,float01_offset,122,apo_thres_from_raw_red_channel,0.4536303895586745,0.6230810579616769,0.16556247808705138,0.3009349338046927,0.14042769595076715,-0.16050723785392562,0.16050723785392562,0.39167843506459543,0.5628864042093394
cv2,mean,51,15.0,uint8_C,85,apo_thres_from_raw_red_channel,0.4465400709048956,0.6164917581975611,0.3765745118663167,0.3009349338046927,0.6772439699485964,0.3763090361439036,0.3763090361439036,0.38094666266386473,0.5517181408426209
skimage,mean,51,0.058823529411764705,float01_offset,195,apo_thres_from_raw_red_channel,0.4429634394057593,0.6130831200122799,0.38200528263083083,0.3009349338046927,0.6826926631247501,0.38175772932005736,0.38175772932005736,0.37812763844052644,0.5487556128957858
cv2,gaussian,41,-20.0,uint8_C,12,apo_thres_from_raw_red_channel,0.44224775405042455,0.612216963422322,0.16894197283186427,0.3009349338046927,0.1367653631472651,-0.16416957065742765,0.16416957065742765,0.3807401852207126,0.5515015631414406
cv2,mean,41,15.0,uint8_C,74,apo_thres_from_raw_red_channel,0.4313896114923192,0.6019495544742663,0.3985734320410154,0.3009349338046927,0.6969308990217723,0.3959959652170796,0.3959959652170796,0.37033522367202354,0.5405031079616467
skimage,mean,41,0.058823529411764705,float01_offset,184,apo_thres_from_raw_red_channel,0.42790922398773484,0.5985868597202165,0.40417782616828923,0.3009349338046927,0.7027049959842596,0.4017700621795669,0.4017700621795669,0.3685980450169921,0.5386505502606
cv2,gaussian,41,10.0,uint8_C,18,apo_thres_from_raw_red_channel,0.42681349174713584,0.5974628873398165,0.38803505399686583,0.3009349338046927,0.659840468133392,0.3589055343286993,0.3589055343286993,0.3659705765192792,0.5358396188179005
skimage,gaussian,41,0.0392156862745098,float01_offset,128,apo_thres_from_raw_red_channel,0.4244241730952272,0.595132785391002,0.3933434482944025,0.3009349338046927,0.6674804561701823,0.3665455223654895,0.3665455223654895,0.3643445627684469,0.5340946454598544
skimage,mean,71,-0.11764705882352941,float01_offset,209,apo_thres_from_raw_red_channel,0.4208786148646684,0.5916804057291435,0.17411426881601189,0.3009349338046927,0.12683690717422935,-0.1740980266304634,0.1740980266304634,0.36892430278884464,0.5389988358556461
skimage,mean,61,-0.11764705882352941,float01_offset,198,apo_thres_from_raw_red_channel,0.4174698929791105,0.5882518546821288,0.17513724646788476,0.3009349338046927,0.12582065042672141,-0.17511428337797136,0.17511428337797136,0.3636530799877413,0.5333513124775261
cv2,mean,71,-30.0,uint8_C,99,apo_thres_from_raw_red_channel,0.4167450111277561,0.58764310701323,0.1753621167264267,0.3009349338046927,0.12557281707826606,-0.1753621167264267,0.1753621167264267,0.36655137690994266,0.5364619041821782
skimage,gaussian,71,0.058823529411764705,float01_offset,162,apo_thres_from_raw_red_channel,0.4167685122053551,0.5876265639579914,0.42220161144883656,0.3009349338046927,0.7198752264104658,0.41894029260577303,0.41894029260577303,0.3603376008307057,0.5297767269105279
skimage,gaussian,31,-0.0784313725490196,float01_offset,111,apo_thres_from_raw_red_channel,0.4163315968987191,0.5867532215421251,0.17701153867264377,0.3009349338046927,0.12944405799244346,-0.1714908758122493,0.1714908758122493,0.35357127293328106,0.5224272707370157
cv2,gaussian,71,15.0,uint8_C,52,apo_thres_from_raw_red_channel,0.41521287843908006,0.58607073568929,0.4240635819955933,0.3009349338046927,0.720491029272899,0.4195560954682062,0.4195560954682062,0.35893888278180003,0.5282634669294889
cv2,mean,61,-30.0,uint8_C,88,apo_thres_from_raw_red_channel,0.4131686172358379,0.5840162566611884,0.1764329808218994,0.3009349338046927,0.12450195298279337,-0.1764329808218994,0.1764329808218994,0.36129766647694933,0.5308136131783594
skimage,mean,51,-0.11764705882352941,float01_offset,187,apo_thres_from_raw_red_channel,0.4126498208672228,0.5833374275395036,0.17665393055289522,0.3009349338046927,0.12456888198876041,-0.17636605181593235,0.17636605181593235,0.3560497285939415,0.5251278343060792
cv2,mean,51,-30.0,uint8_C,77,apo_thres_from_raw_red_channel,0.40839710544838337,0.5791359565405565,0.17792446151554153,0.3009349338046927,0.12323282220855639,-0.1777021115961364,0.1777021115961364,0.3543229873484218,0.5232473946885263
cv2,gaussian,31,-20.0,uint8_C,1,apo_thres_from_raw_red_channel,0.4080041911748682,0.5784103984365554,0.1794279838295041,0.3009349338046927,0.1266277190258721,-0.17430721477882063,0.17430721477882063,0.34605256273870355,0.5141739220563848
cv2,mean,31,15.0,uint8_C,63,apo_thres_from_raw_red_channel,0.40714017339028036,0.578055969098737,0.4350186561103662,0.3009349338046927,0.7274348436325592,0.4264999098278664,0.4264999098278664,0.3546397321624864,0.5235926922006863
skimage,mean,31,0.058823529411764705,float01_offset,173,apo_thres_from_raw_red_channel,0.40481060211086956,0.5757373862262207,0.4392603868776583,0.3009349338046927,0.7319896565281825,0.43105472272348966,0.43105472272348966,0.35382466601111107,0.5227038255309896
skimage,gaussian,61,0.058823529411764705,float01_offset,151,apo_thres_from_raw_red_channel,0.40452043047148695,0.5754216139928275,0.4414435606455205,0.3009349338046927,0.7362490296694323,0.43531409586473957,0.43531409586473957,0.35310668448947924,0.5219199469444713
cv2,gaussian,61,15.0,uint8_C,41,apo_thres_from_raw_red_channel,0.40296799234920405,0.5738400031477067,0.4431576712962496,0.3009349338046927,0.7363736464378647,0.43543871263317196,0.43543871263317196,0.3515196377253331,0.5201842842875093
skimage,mean,41,-0.11764705882352941,float01_offset,176,apo_thres_from_raw_red_channel,0.4015517337737832,0.5720344390794818,0.18029834094475752,0.3009349338046927,0.1219863744865509,-0.17894855931814185,0.17894855931814185,0.34372429963778894,0.511599440049484
cv2,mean,71,20.0,uint8_C,108,apo_thres_from_raw_red_channel,0.3991669129338756,0.5698960410459466,0.4564729029938268,0.3009349338046927,0.7574078367985196,0.4564729029938268,0.4564729029938268,0.34537558706743,0.5134262735066558
skimage,mean,71,0.0784313725490196,float01_offset,218,apo_thres_from_raw_red_channel,0.3980857577555666,0.568805379177878,0.45845388955537864,0.3009349338046927,0.7593888233600713,0.45845388955537864,0.45845388955537864,0.3450698267474816,0.5130883466204818
cv2,mean,41,-30.0,uint8_C,66,apo_thres_from_raw_red_channel,0.39747284272050737,0.5679253544906087,0.181501662863755,0.3009349338046927,0.12066935726871406,-0.1802655765359787,0.1802655765359787,0.3410156796864063,0.5085931281074239
cv2,mean,61,20.0,uint8_C,97,apo_thres_from_raw_red_channel,0.39600627567308533,0.566732104962492,0.4621072611530608,0.3009349338046927,0.7630416348823897,0.46210670107769697,0.46210670107769697,0.34482185990338166,0.5128141803527126
skimage,mean,61,0.0784313725490196,float01_offset,207,apo_thres_from_raw_red_channel,0.39416211007135676,0.5648550916452753,0.46558896965175633,0.3009349338046927,0.7665233433810853,0.4655884095763926,0.4655884095763926,0.3438739224300163,0.5117651539933411
cv2,gaussian,31,10.0,uint8_C,7,apo_thres_from_raw_red_channel,0.39282286881247036,0.5634821878639377,0.43746170484700425,0.3009349338046927,0.6989550113863322,0.3980200775816394,0.3980200775816394,0.3421312228680863,0.5098327451722107
cv2,mean,51,20.0,uint8_C,86,apo_thres_from_raw_red_channel,0.3912445778665341,0.5619027472184522,0.4709012844768392,0.3009349338046927,0.7717236431334199,0.4707887093287273,0.4707887093287273,0.34331261122601126,0.5111432861672869
skimage,gaussian,51,0.058823529411764705,float01_offset,140,apo_thres_from_raw_red_channel,0.38973966418758593,0.5603849535362173,0.4654472705847299,0.3009349338046927,0.7557878188088989,0.4548528850042061,0.4548528850042061,0.3432822150509402,0.5111095958907224
skimage,mean,51,0.0784313725490196,float01_offset,196,apo_thres_from_raw_red_channel,0.3891904087662516,0.5598082606893708,0.47480556983747735,0.3009349338046927,0.7756352094737868,0.474700275669094,0.474700275669094,0.34246431570109154,0.5102024861230553
skimage,gaussian,31,0.0392156862745098,float01_offset,117,apo_thres_from_raw_red_channel,0.38880838213594704,0.5593659635793894,0.4461680763763572,0.3009349338046927,0.7094872286014806,0.4085522947967879,0.4085522947967879,0.33961382598331347,0.5070324288927484
cv2,gaussian,51,15.0,uint8_C,30,apo_thres_from_raw_red_channel,0.3886306821038905,0.5592280332866144,0.46632462864203006,0.3009349338046927,0.7549496660270606,0.45401473222236777,0.45401473222236777,0.3419804486739565,0.5096653218932894
cv2,mean,41,20.0,uint8_C,75,apo_thres_from_raw_red_channel,0.38344964402420556,0.5538767197170329,0.4853783925164971,0.3009349338046927,0.7851466893385175,0.4842117555338246,0.4842117555338246,0.3391382363076777,0.5065022073341172
skimage,mean,31,-0.11764705882352941,float01_offset,165,apo_thres_from_raw_red_channel,0.382305180634779,0.5520452668434811,0.18618025241476494,0.3009349338046927,0.11638506077377772,-0.18454987303091502,0.18454987303091502,0.32263058461323163,0.48786197501636697
skimage,gaussian,71,-0.11764705882352941,float01_offset,154,apo_thres_from_raw_red_channel,0.38205396071508096,0.5518804885571462,0.1859111362024874,0.3009349338046927,0.11547969894829047,-0.18545523485640228,0.18545523485640228,0.32447101874305123,0.4899631840204107
skimage,mean,41,0.0784313725490196,float01_offset,185,apo_thres_from_raw_red_channel,0.38130612558717103,0.5516634339816043,0.48968397187525553,0.3009349338046927,0.7895345997757458,0.488599665971053,0.488599665971053,0.3381894662006043,0.505443324345982
cv2,mean,31,-30.0,uint8_C,55,apo_thres_from_raw_red_channel,0.37707438093502604,0.5466036862966998,0.187736701850601,0.3009349338046927,0.11473451867683315,-0.18620041512785962,0.18620041512785962,0.3190668626010287,0.48377663278094973
skimage,gaussian,71,0.0784313725490196,float01_offset,163,apo_thres_from_raw_red_channel,0.37234056535544435,0.5422619362871468,0.5079133048142958,0.3009349338046927,0.8071937759944978,0.5062588421898051,0.5062588421898051,0.33256075660042916,0.49913034727038436
cv2,gaussian,71,-30.0,uint8_C,44,apo_thres_from_raw_red_channel,0.3727975394880912,0.5421562186661619,0.18872383467919443,0.3009349338046927,0.11273196921377743,-0.18820296459091534,0.18820296459091534,0.31647918763951505,0.4807963401335213
skimage,gaussian,41,0.058823529411764705,float01_offset,129,apo_thres_from_raw_red_channel,0.37197133310752145,0.5418593518641818,0.4959500950447892,0.3009349338046927,0.7800586846966128,0.47912375089192,0.47912375089192,0.3311153236101977,0.49750058126017205
cv2,gaussian,41,15.0,uint8_C,19,apo_thres_from_raw_red_channel,0.37184113965400656,0.5417100096147726,0.49498592530610924,0.3009349338046927,0.7775391856728241,0.4766042518681313,0.4766042518681313,0.3305160208588336,0.4968238122311208
cv2,gaussian,71,20.0,uint8_C,53,apo_thres_from_raw_red_channel,0.3716162920879127,0.5414884009600942,0.5089491641995347,0.3009349338046927,0.807545783360609,0.5066108495559162,0.5066108495559162,0.33174332005250246,0.49820909939225205
skimage,gaussian,61,-0.11764705882352941,float01_offset,143,apo_thres_from_raw_red_channel,0.3699301642117089,0.5390397283516184,0.18966280102650612,0.3009349338046927,0.11205679836278772,-0.18887813544190507,0.18887813544190507,0.31213842477922576,0.47577057250151744
cv2,mean,31,20.0,uint8_C,64,apo_thres_from_raw_red_channel,0.3690867813341845,0.5388342675105844,0.5119494879230949,0.3009349338046927,0.8078471039063015,0.5069121701016089,0.5069121701016089,0.3310576127370421,0.497435437157812
skimage,mean,31,0.0784313725490196,float01_offset,174,apo_thres_from_raw_red_channel,0.36790632677179524,0.5375965442903037,0.5145633596456739,0.3009349338046927,0.8106508411771888,0.5097159073724961,0.5097159073724961,0.3308741538685494,0.4972283110416913
skimage,gaussian,61,0.0784313725490196,float01_offset,152,apo_thres_from_raw_red_channel,0.3657316936526922,0.5352600659250911,0.5208028792354299,0.3009349338046927,0.8184389691476885,0.5175040353429957,0.5175040353429957,0.32851363673087797,0.494558170346318
cv2,gaussian,61,20.0,uint8_C,42,apo_thres_from_raw_red_channel,0.36491988290046046,0.5343825948898036,0.5218619817482639,0.3009349338046927,0.8185582652001653,0.5176233313954726,0.5176233313954726,0.3274993950985701,0.4934079763919629
cv2,gaussian,61,-30.0,uint8_C,33,apo_thres_from_raw_red_channel,0.36043277922039335,0.5288708192935102,0.1925376678685884,0.3009349338046927,0.10920993528889247,-0.1917249985158003,0.1917249985158003,0.3037283388762472,0.4659380789989528
skimage,gaussian,51,0.0784313725490196,float01_offset,141,apo_thres_from_raw_red_channel,0.357004166431403,0.5258925283190032,0.5379694691717717,0.3009349338046927,0.8327441340506777,0.5318092002459851,0.5318092002459851,0.32262766242121627,0.48785863412324315
cv2,gaussian,51,20.0,uint8_C,31,apo_thres_from_raw_red_channel,0.3562921182818592,0.5251137332816397,0.5386440799473978,0.3009349338046927,0.8322694701799074,0.5313345363752147,0.5313345363752147,0.3217123486352287,0.4868114442108706
skimage,gaussian,51,-0.11764705882352941,float01_offset,132,apo_thres_from_raw_red_channel,0.35347671981614187,0.5212387291448186,0.19469955877262846,0.3009349338046927,0.1072720745303488,-0.19366285927434396,0.19366285927434396,0.29573533529329415,0.4564749100191104
cv2,gaussian,31,15.0,uint8_C,8,apo_thres_from_raw_red_channel,0.35221822565014516,0.5206577213163771,0.531072141067302,0.3009349338046927,0.8058593964403851,0.5049244626356922,0.5049244626356922,0.3163677039315093,0.48066767816717865
skimage,gaussian,31,0.058823529411764705,float01_offset,118,apo_thres_from_raw_red_channel,0.3505461198722914,0.5188415068395692,0.5359708402362622,0.3009349338046927,0.8119286531195637,0.510993719314871,0.510993719314871,0.31554449606605006,0.4797169491562487
skimage,gaussian,41,0.0784313725490196,float01_offset,130,apo_thres_from_raw_red_channel,0.3454069079898756,0.5132451593628737,0.5613859400920987,0.3009349338046927,0.8516234344493395,0.5506885006446467,0.5506885006446467,0.3146183359806707,0.47864589648519346
cv2,gaussian,41,20.0,uint8_C,20,apo_thres_from_raw_red_channel,0.3453199684428003,0.5131431624229522,0.5605934334524054,0.3009349338046927,0.8497186181372567,0.5487836843325637,0.5487836843325637,0.31420545634115704,0.47816793763119464
cv2,gaussian,51,-30.0,uint8_C,22,apo_thres_from_raw_red_channel,0.34417002271744335,0.5110331445433608,0.19749965555365132,0.3009349338046927,0.10444229375504768,-0.1964926400496451,0.1964926400496451,0.2873030178410493,0.44636424192167046
skimage,mean,71,0.11764705882352941,float01_offset,219,apo_thres_from_raw_red_channel,0.34279928605694887,0.5103728999783711,0.5780218586212961,0.3009349338046927,0.8789567924259889,0.5780218586212961,0.5780218586212961,0.3135742605792358,0.47743667029675446
cv2,mean,71,30.0,uint8_C,109,apo_thres_from_raw_red_channel,0.34280012842544133,0.5103597277604615,0.5781263126766337,0.3009349338046927,0.8790612464813266,0.5781263126766337,0.5781263126766337,0.3128878392780333,0.47664062369576465
cv2,mean,61,30.0,uint8_C,98,apo_thres_from_raw_red_channel,0.3426359600639206,0.5101896765927598,0.5784587174050141,0.3009349338046927,0.8793936512097067,0.5784587174050141,0.5784587174050141,0.31337377928146704,0.47720425704388664
cv2,mean,51,30.0,uint8_C,87,apo_thres_from_raw_red_channel,0.34248523009344534,0.5100377255232881,0.5787157919969711,0.3009349338046927,0.8796322433146605,0.5786973095099677,0.5786973095099677,0.31432338111279917,0.4783044806623934
skimage,mean,61,0.11764705882352941,float01_offset,208,apo_thres_from_raw_red_channel,0.34173692076022405,0.509208823303863,0.5806452516250588,0.3009349338046927,0.8815801854297515,0.5806452516250586,0.5806452516250586,0.31340215804436833,0.4772371601871256
skimage,mean,51,0.11764705882352941,float01_offset,197,apo_thres_from_raw_red_channel,0.34136280220563486,0.5088053427425311,0.5815077676852197,0.3009349338046927,0.8824270193797277,0.5814920855750351,0.5814920855750351,0.3141115734870634,0.4780592147949082
cv2,mean,41,30.0,uint8_C,76,apo_thres_from_raw_red_channel,0.34123354379310156,0.5086581490723502,0.5816984733465735,0.3009349338046927,0.8824317800203194,0.5814968462156267,0.5814968462156267,0.31363367981655155,0.47750553999247397
skimage,mean,41,0.11764705882352941,float01_offset,186,apo_thres_from_raw_red_channel,0.3398722688369629,0.5071547091870321,0.5851670200742212,0.3009349338046927,0.8859160088581519,0.5849810750534591,0.5849810750534591,0.3130902740653623,0.4768754749755727
cv2,mean,31,30.0,uint8_C,65,apo_thres_from_raw_red_channel,0.33514101024807946,0.5018872337220909,0.5959117858899093,0.3009349338046927,0.894998470994257,0.5940635371895642,0.5940635371895642,0.3102337416608218,0.4735548044543208
skimage,mean,31,0.11764705882352941,float01_offset,175,apo_thres_from_raw_red_channel,0.3341736999920639,0.5008092034473012,0.5985278979139435,0.3009349338046927,0.8976963540213971,0.5967614202167044,0.5967614202167044,0.30983846884756344,0.4730941657564371
cv2,gaussian,71,30.0,uint8_C,54,apo_thres_from_raw_red_channel,0.33342335827884084,0.49994893348415254,0.601771574383049,0.3009349338046927,0.902048419635346,0.6011134858306533,0.6011134858306533,0.30795556598354357,0.47089606710296794
skimage,gaussian,71,0.11764705882352941,float01_offset,164,apo_thres_from_raw_red_channel,0.33332714979129896,0.4998439728479679,0.6022414776132277,0.3009349338046927,0.9027580351212059,0.6018231013165133,0.6018231013165133,0.30803216209436624,0.4709856087959765
cv2,gaussian,31,20.0,uint8_C,9,apo_thres_from_raw_red_channel,0.3324655737944245,0.49886210311498114,0.5874249639031428,0.3009349338046927,0.870710802845631,0.5697758690409381,0.5697758690409381,0.3056652261532801,0.46821378103761524
skimage,gaussian,31,0.0784313725490196,float01_offset,119,apo_thres_from_raw_red_channel,0.3313284762043011,0.4975876640126511,0.5911587063155217,0.3009349338046927,0.87520960820488,0.5742746744001873,0.5742746744001873,0.30505496189892267,0.4674974936765144
skimage,gaussian,61,0.11764705882352941,float01_offset,153,apo_thres_from_raw_red_channel,0.330429959476308,0.49659314971886076,0.6093891594052896,0.3009349338046927,0.9092448279840535,0.6083098941793608,0.6083098941793608,0.3064631740023356,0.46914934932836877
cv2,gaussian,61,30.0,uint8_C,43,apo_thres_from_raw_red_channel,0.33040872573413155,0.4965672817579012,0.6090783175784134,0.3009349338046927,0.9085525748344698,0.6076176410297769,0.6076176410297769,0.30630110655935744,0.4689594229405781
skimage,gaussian,41,-0.11764705882352941,float01_offset,121,apo_thres_from_raw_red_channel,0.3303673850333253,0.4955187854242401,0.20170358123389084,0.3009349338046927,0.1003828675186533,-0.20055206628603947,0.20055206628603947,0.2722269855990481,0.4279534842139286
skimage,gaussian,51,0.11764705882352941,float01_offset,142,apo_thres_from_raw_red_channel,0.3263439147884066,0.4919815691901052,0.6193811839321098,0.3009349338046927,0.91800860723819,0.6170736734334972,0.6170736734334972,0.30394360414117094,0.4661913340053695
cv2,gaussian,51,30.0,uint8_C,32,apo_thres_from_raw_red_channel,0.326336927659667,0.4919722139743122,0.6189213620584786,0.3009349338046927,0.9170716011546514,0.6161366673499585,0.6161366673499585,0.3038154624107876,0.4660405880584131
cv2,gaussian,41,30.0,uint8_C,21,apo_thres_from_raw_red_channel,0.32120133487561475,0.4861310419422274,0.6311794515069947,0.3009349338046927,0.927164439246945,0.6262295054422524,0.6262295054422524,0.30030839381308055,0.4619033380726602
skimage,gaussian,41,0.11764705882352941,float01_offset,131,apo_thres_from_raw_red_channel,0.3210512534887749,0.4859608478709133,0.6321548227529497,0.3009349338046927,0.9286651611840888,0.6277302273793962,0.6277302273793962,0.3003602684436033,0.46196469660381656
cv2,gaussian,41,-30.0,uint8_C,11,apo_thres_from_raw_red_channel,0.3218420196266749,0.4858443242624161,0.2042589250809589,0.3009349338046927,0.09777095605984742,-0.20316397774484532,0.20316397774484532,0.26456151402997613,0.4184241115908336
cv2,gaussian,31,30.0,uint8_C,10,apo_thres_from_raw_red_channel,0.3143860859340508,0.4783045069542083,0.6475364525050491,0.3009349338046927,0.9401811507756483,0.6392462169709555,0.6392462169709555,0.29571223669332886,0.4564473936712824
skimage,gaussian,31,0.11764705882352941,float01_offset,120,apo_thres_from_raw_red_channel,0.3138557006048822,0.47769257200259246,0.649525560159375,0.3009349338046927,0.942547189149772,0.6416122553450792,0.6416122553450792,0.29543250695905593,0.4561140860245427
skimage,gaussian,31,-0.11764705882352941,float01_offset,110,apo_thres_from_raw_red_channel,0.29572256654848894,0.4552722613460935,0.21215458752129687,0.3009349338046927,0.08993746198488467,-0.2109974718198081,0.2109974718198081,0.23820148039267153,0.3847539906302334
cv2,gaussian,31,-30.0,uint8_C,0,apo_thres_from_raw_red_channel,0.29015434279283375,0.44864122681886776,0.2138065298066508,0.3009349338046927,0.08819814794278719,-0.21273678586190561,0.21273678586190561,0.23354157916841664,0.3786521396803779
