frame,time_s,success,klt_dx,klt_dy,klt_n_points,klt_affine_used,fascicle_length_px,fascicle_angle_deg,deep_apo_angle_deg,pennation_angle_deg,error
1348,40.430702209472656,True,-0.1090061143040657,-0.039424214512109756,112,True,818.56103515625,18.83447265625,-1.43292236328125,20.26739501953125,
1349,40.460693359375,True,-0.016480615362524986,0.017901232466101646,112,True,818.5507202148438,18.835939407348633,-1.4314422607421875,20.26738166809082,
1350,40.49068832397461,True,0.05082329735159874,0.0478036068379879,112,True,818.6857299804688,18.840919494628906,-1.42645263671875,20.267372131347656,
1351,40.52067947387695,True,0.14982879161834717,0.04771553725004196,112,True,818.778564453125,18.839122772216797,-1.4282379150390625,20.26736068725586,
1352,40.55067443847656,True,0.18014994263648987,0.04978877305984497,112,True,818.98193359375,18.84218406677246,-1.4251861572265625,20.267370223999023,
1353,40.580665588378906,True,0.16618748009204865,0.07118211686611176,112,True,819.1209716796875,18.840608596801758,-1.4267425537109375,20.267351150512695,
1354,40.610660552978516,True,0.1321800798177719,0.056730322539806366,112,True,819.2777099609375,18.843185424804688,-1.424163818359375,20.267349243164062,
1355,40.64065170288086,True,0.10370547324419022,0.017719576135277748,112,True,819.3348999023438,18.843212127685547,-1.4241485595703125,20.26736068725586,
1356,40.67064666748047,True,0.06694873422384262,0.016090290620923042,112,True,819.4922485351562,18.843936920166016,-1.4234161376953125,20.267353057861328,
1357,40.70063781738281,True,0.06269819289445877,0.012184619903564453,112,True,819.637939453125,18.841938018798828,-1.4253997802734375,20.267337799072266,
1358,40.73063278198242,True,0.0672667846083641,-0.002753632375970483,112,True,819.7157592773438,18.846019744873047,-1.42132568359375,20.267345428466797,
1359,40.760623931884766,True,0.08245071023702621,-0.04492177441716194,112,True,819.829345703125,18.84396743774414,-1.423370361328125,20.267337799072266,
1360,40.790618896484375,True,0.07415509223937988,-0.053034842014312744,112,True,819.799560546875,18.821170806884766,-1.446136474609375,20.26730728149414,
1361,40.82061004638672,True,0.2901962101459503,-0.2940504848957062,112,True,818.421630859375,18.809551239013672,-1.4577484130859375,20.26729965209961,
1362,40.85060501098633,True,1.7224409580230713,-1.0045568943023682,112,True,814.9545288085938,18.97873878479004,-1.28857421875,20.26731300354004,
1363,40.88059616088867,True,1.3772703409194946,-0.8771137595176697,112,True,813.2052612304688,19.054035186767578,-1.2132720947265625,20.26730728149414,
1364,40.91059112548828,True,0.18771637976169586,-0.3653979003429413,112,True,812.0283203125,19.054847717285156,-1.21246337890625,20.267311096191406,
1365,40.940582275390625,True,-0.3643229007720947,0.16254833340644836,112,True,810.636962890625,19.13300895690918,-1.1342926025390625,20.267301559448242,
1366,40.970577239990234,True,0.37039875984191895,0.3294060528278351,111,True,810.0765380859375,19.097698211669922,-1.1696014404296875,20.26729965209961,
1367,41.00056838989258,True,0.053928133100271225,0.3373437225818634,111,True,810.155029296875,19.03931427001953,-1.2279815673828125,20.267295837402344,
1368,41.03056335449219,True,-0.1586138904094696,0.09360145032405853,111,True,810.5538940429688,18.99970245361328,-1.2675933837890625,20.267295837402344,
1369,41.06055450439453,True,-0.3672720193862915,0.2576785385608673,111,True,810.9141235351562,18.956398010253906,-1.3109130859375,20.267311096191406,
1370,41.09054946899414,True,-0.2515488564968109,0.2878238260746002,111,True,810.8687744140625,18.86433982849121,-1.4029693603515625,20.267309188842773,
1371,41.120540618896484,True,0.16266226768493652,0.208592027425766,111,True,810.093994140625,18.85515594482422,-1.41217041015625,20.26732635498047,
1372,41.150535583496094,True,-0.04762483015656471,0.32995784282684326,111,True,809.6180419921875,18.85254669189453,-1.4148101806640625,20.267356872558594,
1373,41.18052673339844,True,-0.16180793941020966,0.276809960603714,111,True,809.2706909179688,18.8725528717041,-1.3948211669921875,20.26737403869629,
1374,41.21052169799805,True,-0.3223828375339508,0.10762878507375717,111,True,809.3291625976562,18.885311126708984,-1.3820648193359375,20.267375946044922,
1375,41.24051284790039,True,-0.16919536888599396,0.3313862681388855,111,True,809.5132446289062,18.867586135864258,-1.3997802734375,20.267366409301758,
1376,41.2705078125,True,0.21963776648044586,0.17485134303569794,111,True,809.6058349609375,18.889368057250977,-1.3780059814453125,20.26737403869629,
1377,41.30050277709961,True,0.9024769067764282,-0.2283971905708313,111,True,809.6633911132812,18.884967803955078,-1.3824005126953125,20.26736831665039,
1378,41.33049392700195,True,2.366596221923828,-0.6691375374794006,111,True,810.2078857421875,19.057924270629883,-1.209442138671875,20.267366409301758,
1379,41.36048889160156,True,2.9473350048065186,-0.38350820541381836,111,True,808.459228515625,19.067527770996094,-1.1998443603515625,20.267372131347656,
1380,41.390480041503906,True,3.9043238162994385,-1.0468093156814575,111,True,806.9293823242188,18.852476119995117,-1.4149017333984375,20.267377853393555,
1381,41.420475006103516,True,4.179718971252441,-1.139829397201538,111,True,805.6531982421875,18.538970947265625,-1.7283935546875,20.267364501953125,
1382,41.45046615600586,True,4.067751884460449,-0.9251160025596619,111,True,803.5801391601562,18.446762084960938,-1.82061767578125,20.267379760742188,
1383,41.48046112060547,True,3.618818998336792,-0.56561279296875,111,True,799.6464233398438,18.305068969726562,-1.962310791015625,20.267379760742188,
1384,41.51045227050781,True,4.705202579498291,-0.43441715836524963,110,True,799.8414306640625,18.225448608398438,-2.04193115234375,20.267379760742188,
1385,41.54044723510742,True,4.381158351898193,-0.28105857968330383,110,True,796.0042114257812,17.95724105834961,-2.310150146484375,20.267391204833984,
1386,41.570438385009766,True,4.418222904205322,-0.3203819990158081,110,True,796.2871704101562,17.982065200805664,-2.28533935546875,20.267404556274414,
1387,41.600433349609375,True,3.612006425857544,-0.24280300736427307,110,True,794.8240356445312,17.91429328918457,-2.353118896484375,20.267412185668945,
1388,41.63042449951172,True,4.705911636352539,-0.3735034465789795,110,True,792.4317016601562,17.789159774780273,-2.478271484375,20.267431259155273,
1389,41.66041946411133,True,4.258257865905762,-0.4723663032054901,110,True,792.7990112304688,17.78667449951172,-2.4807586669921875,20.267433166503906,
1390,41.69041061401367,True,3.734971284866333,-0.356116384267807,110,True,790.7258911132812,17.613910675048828,-2.653533935546875,20.267444610595703,
1391,41.72040557861328,True,3.131727695465088,-0.4410586357116699,110,True,790.7119140625,17.54953384399414,-2.7179107666015625,20.267444610595703,
1392,41.750396728515625,True,2.531658172607422,-0.3580798804759979,110,True,790.9700927734375,17.474403381347656,-2.793060302734375,20.26746368408203,
1393,41.780391693115234,True,1.9638912677764893,0.08069778233766556,110,True,791.1575317382812,17.461050033569336,-2.8064117431640625,20.2674617767334,
1394,41.81038284301758,True,1.1400535106658936,0.04387621581554413,110,True,790.45654296875,17.414306640625,-2.8531494140625,20.2674560546875,
1395,41.84037780761719,True,0.5131149888038635,-0.22773690521717072,110,True,790.7108154296875,17.383296966552734,-2.8841705322265625,20.267467498779297,
1396,41.87036895751953,True,0.7037718296051025,-0.2427874356508255,110,True,790.7965698242188,17.390474319458008,-2.8769989013671875,20.267473220825195,
1397,41.90036392211914,True,0.854782223701477,0.02794158272445202,110,True,791.1956787109375,17.380050659179688,-2.8874359130859375,20.267486572265625,
1398,41.930355072021484,True,0.6853752136230469,0.07115861773490906,110,True,791.0078125,17.351726531982422,-2.9157562255859375,20.26748275756836,
1399,41.960350036621094,True,0.3716411888599396,0.3422856032848358,110,True,791.1920776367188,17.346818923950195,-2.9206695556640625,20.267488479614258,
1400,41.99034118652344,True,0.4340692460536957,-0.024815984070301056,110,True,791.004150390625,17.334129333496094,-2.9333343505859375,20.26746368408203,
1401,42.02033615112305,True,1.10331130027771,-0.13559579849243164,110,True,791.1956176757812,17.35009765625,-2.9173736572265625,20.267471313476562,
1402,42.05032730102539,True,1.496272087097168,0.1188553050160408,110,True,791.0845336914062,17.26951026916504,-2.9979705810546875,20.267480850219727,
1403,42.080322265625,True,1.843309760093689,0.08224122226238251,110,True,790.158447265625,17.245031356811523,-3.0224609375,20.267492294311523,
1404,42.110313415527344,True,3.3077917098999023,-0.30719053745269775,110,True,790.2205810546875,17.21031951904297,-3.057159423828125,20.267478942871094,
1405,42.14030838012695,True,4.0356011390686035,-0.4494640827178955,110,True,792.10400390625,17.274953842163086,-2.992523193359375,20.26747703552246,
1406,42.1702995300293,True,3.7715890407562256,-0.4039936661720276,110,True,791.7506103515625,17.182525634765625,-3.0849456787109375,20.267471313476562,
1407,42.200294494628906,True,3.3208115100860596,-0.5484089255332947,110,True,791.6912841796875,17.086835861206055,-3.1806488037109375,20.267484664916992,
1408,42.23028564453125,True,2.449843645095825,-0.33000022172927856,110,True,791.43212890625,17.076875686645508,-3.19061279296875,20.267488479614258,
1409,42.26028060913086,True,1.8010330200195312,-0.2910221517086029,110,True,791.5316772460938,17.030479431152344,-3.23699951171875,20.267478942871094,
1410,42.2902717590332,True,2.0945982933044434,-0.1203998252749443,110,True,789.7459716796875,17.002641677856445,-3.26483154296875,20.267473220825195,
1411,42.32026672363281,True,1.708884596824646,0.06964428722858429,110,True,789.66015625,16.96102523803711,-3.30645751953125,20.26748275756836,
1412,42.350257873535156,True,2.2417943477630615,0.11509349197149277,110,True,790.4976806640625,16.934284210205078,-3.3332061767578125,20.26749038696289,
1413,42.380252838134766,True,3.0146608352661133,-0.13357554376125336,110,True,790.3636474609375,16.952505111694336,-3.314971923828125,20.26747703552246,
1414,42.41024398803711,True,2.6050148010253906,0.03168494626879692,110,True,790.0430908203125,16.877971649169922,-3.3895111083984375,20.26748275756836,
1415,42.44023895263672,True,1.8316313028335571,0.10550092905759811,110,True,789.3724365234375,16.868837356567383,-3.3986358642578125,20.267473220825195,
1416,42.47023010253906,True,0.725256085395813,0.24176345765590668,110,True,789.1431884765625,16.857036590576172,-3.410430908203125,20.267467498779297,
1417,42.50022506713867,True,0.6887068152427673,0.2666040360927582,110,True,789.4698486328125,16.876384735107422,-3.3910980224609375,20.26748275756836,
1418,42.530216217041016,True,0.6503335237503052,0.1063215434551239,110,True,789.4180297851562,16.861007690429688,-3.406494140625,20.267501831054688,
1419,42.560211181640625,True,0.2866811156272888,0.10412856191396713,110,True,789.555908203125,16.848989486694336,-3.41851806640625,20.267507553100586,
1420,42.590206146240234,True,1.100079894065857,0.05747954547405243,110,True,789.782470703125,16.825056076049805,-3.4424591064453125,20.267515182495117,
1421,42.62019729614258,True,1.9912492036819458,0.10539159178733826,110,True,789.056884765625,16.771148681640625,-3.4963531494140625,20.267501831054688,
1422,42.65019226074219,True,2.5626955032348633,-0.1484651118516922,110,True,789.1094360351562,16.683208465576172,-3.58428955078125,20.267498016357422,
1423,42.68018341064453,True,2.936418056488037,-0.3737279772758484,110,True,789.2633056640625,16.70244789123535,-3.565032958984375,20.267480850219727,
1424,42.71017837524414,True,3.275871753692627,-0.6526783108711243,110,True,789.3666381835938,16.694974899291992,-3.572509765625,20.267484664916992,
1425,42.740169525146484,True,3.1068100929260254,-0.6188958883285522,110,True,789.2162475585938,16.692710876464844,-3.57476806640625,20.267478942871094,
1426,42.770164489746094,True,2.2442283630371094,-0.5442688465118408,110,True,790.103759765625,16.71955680847168,-3.54791259765625,20.26746940612793,
1427,42.80015563964844,True,2.1298630237579346,0.01987823098897934,110,True,789.675048828125,16.653236389160156,-3.614227294921875,20.26746368408203,
1428,42.83015060424805,True,1.6240774393081665,0.16726720333099365,110,True,789.9454956054688,16.592578887939453,-3.6748809814453125,20.267459869384766,
1429,42.86014175415039,True,2.4582602977752686,-0.13784608244895935,110,True,789.761474609375,16.44123077392578,-3.8262176513671875,20.26744842529297,
1430,42.89013671875,True,1.8520973920822144,-0.039506737142801285,110,True,789.4007568359375,16.403915405273438,-3.8635406494140625,20.2674560546875,
1431,42.920127868652344,True,0.467909038066864,0.305264413356781,110,True,790.0087890625,16.381547927856445,-3.8859100341796875,20.267457962036133,
1432,42.95012283325195,True,0.9467766284942627,0.17344129085540771,110,True,790.3248901367188,16.36086082458496,-3.9066009521484375,20.2674617767334,
1433,42.9801139831543,True,0.9094177484512329,-0.08106040954589844,110,True,790.0540161132812,16.309818267822266,-3.9576568603515625,20.267475128173828,
1434,43.010108947753906,True,0.08011411875486374,0.16177020967006683,110,True,790.143310546875,16.32646369934082,-3.941009521484375,20.267473220825195,
1435,43.04010009765625,True,-1.3541346788406372,0.35608240962028503,110,True,790.3359375,16.363384246826172,-3.9040985107421875,20.26748275756836,
1436,43.07009506225586,True,-0.1869022697210312,0.10780227184295654,110,True,790.5296630859375,16.361366271972656,-3.9061279296875,20.267494201660156,
1437,43.1000862121582,True,0.36384060978889465,-0.1879279911518097,110,True,790.30859375,16.351667404174805,-3.915802001953125,20.26746940612793,
1438,43.13008117675781,True,0.861431896686554,-0.15042150020599365,110,True,790.37890625,16.341724395751953,-3.9257659912109375,20.26749038696289,
1439,43.160072326660156,True,1.329317569732666,-0.17348648607730865,110,True,790.2930297851562,16.321849822998047,-3.945648193359375,20.267498016357422,
1440,43.190067291259766,True,1.4856367111206055,-0.21647991240024567,110,True,791.0071411132812,16.31561279296875,-3.951873779296875,20.267486572265625,
1441,43.22005844116211,True,1.5758962631225586,-0.13807839155197144,110,True,791.774169921875,16.264917373657227,-4.0025634765625,20.267480850219727,
1442,43.25005340576172,True,1.8730804920196533,-0.41377758979797363,110,True,791.9181518554688,16.288227081298828,-3.979248046875,20.267475128173828,
1443,43.28004455566406,True,-0.07655812799930573,0.33383387327194214,110,True,791.7604370117188,16.27617835998535,-3.9912872314453125,20.267465591430664,
1444,43.31003952026367,True,-0.4459407329559326,0.19373533129692078,110,True,791.882080078125,16.275527954101562,-3.9919586181640625,20.267486572265625,
1445,43.340030670166016,True,1.5550827980041504,-0.22701820731163025,110,True,792.3912963867188,16.3458194732666,-3.921661376953125,20.267480850219727,
1446,43.370025634765625,True,1.9215039014816284,-0.2920014262199402,110,True,792.5333251953125,16.348936080932617,-3.918548583984375,20.267484664916992,
1447,43.40001678466797,True,1.1966017484664917,-0.4978512227535248,110,True,793.04833984375,16.35094451904297,-3.916534423828125,20.267478942871094,
1448,43.43001174926758,True,-0.3151538074016571,0.4698580205440521,110,True,792.6997680664062,16.295589447021484,-3.971893310546875,20.26748275756836,
1449,43.46000289916992,True,0.15538176894187927,0.20303870737552643,110,True,792.9807739257812,16.310659408569336,-3.956817626953125,20.26747703552246,
1450,43.48999786376953,True,0.022362101823091507,-0.11889412254095078,110,True,792.6533813476562,16.298738479614258,-3.96875,20.267488479614258,
1451,43.519989013671875,True,-0.2986839711666107,0.13741819560527802,110,True,792.572998046875,16.307899475097656,-3.9595794677734375,20.267478942871094,
1452,43.549983978271484,True,0.12563692033290863,0.1297987997531891,110,True,792.542236328125,16.291088104248047,-3.9763946533203125,20.26748275756836,
1453,43.57997512817383,True,0.6602786183357239,-0.0945805087685585,110,True,792.6571044921875,16.274789810180664,-3.99267578125,20.267465591430664,
1454,43.60997009277344,True,0.7967244386672974,-0.18088921904563904,110,True,792.6307983398438,16.267610549926758,-3.9998626708984375,20.267473220825195,
1455,43.63996124267578,True,0.23376718163490295,0.20070217549800873,110,True,792.594482421875,16.282108306884766,-3.9853515625,20.267459869384766,
1456,43.66995620727539,True,0.17351140081882477,0.28964710235595703,110,True,793.0899658203125,16.290077209472656,-3.977386474609375,20.26746368408203,
1457,43.699947357177734,True,-0.45104923844337463,0.16849285364151,110,True,793.2942504882812,16.301959991455078,-3.96551513671875,20.267475128173828,
1458,43.729942321777344,True,-0.4758469760417938,-0.09875262528657913,110,True,792.655517578125,16.31477165222168,-3.95269775390625,20.26746940612793,
1459,43.75993347167969,True,0.3982962965965271,-0.07885974645614624,110,True,793.08837890625,16.328514099121094,-3.9389495849609375,20.26746368408203,
1460,43.7899284362793,True,0.5638782978057861,0.07903110980987549,110,True,793.3159790039062,16.346654891967773,-3.920806884765625,20.2674617767334,
1461,43.81991958618164,True,-0.5502285957336426,0.47360390424728394,110,True,793.2861328125,16.3637638092041,-3.903717041015625,20.267480850219727,
1462,43.84991455078125,True,-0.25648748874664307,-0.1941409707069397,110,True,793.0344848632812,16.377878189086914,-3.8896026611328125,20.267480850219727,
1463,43.87990951538086,True,0.09589441120624542,-0.017605919390916824,110,True,792.998291015625,16.357507705688477,-3.9099884033203125,20.26749610900879,
1464,43.9099006652832,True,-0.7670683264732361,0.16898109018802643,110,True,792.38232421875,16.397058486938477,-3.870452880859375,20.26751136779785,
1465,43.93989562988281,True,-0.5834357738494873,0.0121307373046875,110,True,792.3069458007812,16.423995971679688,-3.8435211181640625,20.26751708984375,
1466,43.969886779785156,True,0.16399425268173218,-0.1577940434217453,110,True,792.5038452148438,16.448007583618164,-3.8195037841796875,20.26751136779785,
1467,43.999881744384766,True,0.12192594259977341,-0.10916321724653244,110,True,792.53125,16.45702362060547,-3.81048583984375,20.26750946044922,
1468,44.02987289428711,True,-0.1458883434534073,0.13274100422859192,110,True,792.462646484375,16.451377868652344,-3.816131591796875,20.26750946044922,
1469,44.05986785888672,True,-0.27964597940444946,0.3303757309913635,110,True,792.4281616210938,16.451690673828125,-3.8158111572265625,20.267501831054688,
1470,44.08985900878906,True,-0.2557991147041321,0.08441659808158875,110,True,792.232421875,16.468461990356445,-3.799041748046875,20.26750373840332,
1471,44.11985397338867,True,-0.3944075405597687,-0.06705687940120697,110,True,792.1477661132812,16.492538452148438,-3.77496337890625,20.267501831054688,
1472,44.149845123291016,True,-0.5327123403549194,0.07629547268152237,110,True,791.8890380859375,16.510255813598633,-3.7572479248046875,20.26750373840332,
1473,44.179840087890625,True,-0.9547010064125061,0.23590625822544098,110,True,791.51123046875,16.489933013916016,-3.777557373046875,20.26749038696289,
1474,44.20983123779297,True,-2.273696184158325,0.2244098037481308,110,True,791.3164672851562,16.516660690307617,-3.7508392333984375,20.267499923706055,
1475,44.23982620239258,True,-1.2419838905334473,0.07075750082731247,110,True,791.2733764648438,16.548744201660156,-3.7187652587890625,20.26750946044922,
1476,44.26981735229492,True,-0.26498696208000183,-0.19557352364063263,110,True,791.1341552734375,16.53509521484375,-3.7324066162109375,20.267501831054688,
1477,44.29981231689453,True,-0.37629440426826477,-0.009466726332902908,110,True,791.1785888671875,16.51089096069336,-3.756622314453125,20.267513275146484,
1478,44.329803466796875,True,-0.7086418867111206,0.27595195174217224,110,True,791.1993408203125,16.483198165893555,-3.7843170166015625,20.267515182495117,
1479,44.359798431396484,True,-0.2198406159877777,0.004910451825708151,110,True,791.1173095703125,16.484210968017578,-3.7833251953125,20.267536163330078,
1480,44.38978958129883,True,0.06975649297237396,-0.1519148200750351,110,True,791.036376953125,16.506879806518555,-3.760650634765625,20.26753044128418,
1481,44.41978454589844,True,-0.5380674600601196,0.2044607698917389,110,True,791.1017456054688,16.506750106811523,-3.7607574462890625,20.267507553100586,
1482,44.44977569580078,True,0.18207421898841858,-0.011226324364542961,110,True,791.183837890625,16.488880157470703,-3.77862548828125,20.267505645751953,
1483,44.47977066040039,True,0.4798488914966583,-0.410213828086853,110,True,791.123046875,16.499244689941406,-3.7682647705078125,20.26750946044922,
1484,44.509761810302734,True,0.27247437834739685,-0.04390106350183487,110,True,790.9808349609375,16.501249313354492,-3.766265869140625,20.267515182495117,
1485,44.539756774902344,True,0.39862772822380066,-0.14483603835105896,110,True,791.096435546875,16.47730255126953,-3.790191650390625,20.267494201660156,
1486,44.56974792480469,True,-0.30601438879966736,-0.09317876398563385,110,True,790.6970825195312,16.470096588134766,-3.7974090576171875,20.267505645751953,
1487,44.5997428894043,True,-0.47381162643432617,0.11544541269540787,110,True,790.8043823242188,16.499317169189453,-3.7681884765625,20.267505645751953,
1488,44.62973403930664,True,-0.314919114112854,0.1386747807264328,110,True,790.6454467773438,16.490842819213867,-3.77667236328125,20.267515182495117,
1489,44.65972900390625,True,-0.7930741310119629,0.2241274118423462,110,True,790.5016479492188,16.52912139892578,-3.7383880615234375,20.26750946044922,
1490,44.689720153808594,True,-0.7356327176094055,-0.04212713986635208,110,True,790.5615234375,16.564220428466797,-3.7032928466796875,20.267513275146484,
1491,44.7197151184082,True,-0.8761847615242004,0.09324361383914948,110,True,790.5897216796875,16.608863830566406,-3.65863037109375,20.267494201660156,
1492,44.74970626831055,True,-1.0428107976913452,0.14008201658725739,110,True,790.4959716796875,16.7126522064209,-3.554840087890625,20.267492294311523,
1493,44.779701232910156,True,-1.3608825206756592,-0.1066751629114151,110,True,790.45849609375,16.769792556762695,-3.4976806640625,20.267473220825195,
1494,44.8096923828125,True,-0.9367107152938843,-0.08509679138660431,110,True,790.4906005859375,16.808019638061523,-3.4594573974609375,20.26747703552246,
1495,44.83968734741211,True,-0.9719382524490356,0.14189490675926208,110,True,790.8548583984375,16.841760635375977,-3.4257049560546875,20.267465591430664,
1496,44.86967849731445,True,-0.6922974586486816,0.03999035432934761,110,True,790.9164428710938,16.869752883911133,-3.3976898193359375,20.26744270324707,
1497,44.89967346191406,True,-0.4779837727546692,-0.06006254628300667,110,True,791.382080078125,16.897005081176758,-3.3704376220703125,20.26744270324707,
1498,44.929664611816406,True,-0.2579531967639923,-0.031966935843229294,110,True,791.6768188476562,16.929834365844727,-3.3376007080078125,20.26743507385254,
1499,44.959659576416016,True,-0.48957425355911255,0.11708830296993256,110,True,791.5078735351562,16.96043586730957,-3.3070068359375,20.26744270324707,
1500,44.98965072631836,True,-0.31817740201950073,0.02883867733180523,110,True,791.5250244140625,16.98993682861328,-3.2775115966796875,20.26744842529297,
1501,45.01964569091797,True,-0.15180425345897675,-0.16647620499134064,110,True,791.7227783203125,17.02009391784668,-3.2473297119140625,20.267423629760742,
1502,45.04963684082031,True,-0.205168217420578,0.024367783218622208,110,True,791.9189453125,17.033061981201172,-3.234375,20.267436981201172,
1503,45.07963180541992,True,-0.3761804699897766,0.0645727664232254,110,True,792.1637573242188,17.037397384643555,-3.23004150390625,20.267438888549805,
1504,45.109622955322266,True,-0.168936088681221,0.12354918569326401,110,True,792.260009765625,17.062192916870117,-3.20526123046875,20.267454147338867,
1505,45.139617919921875,True,-0.176439106464386,0.15032000839710236,110,True,792.1470336914062,17.073169708251953,-3.1942901611328125,20.267459869384766,
1506,45.169612884521484,True,0.0015839663101360202,0.10015924274921417,110,True,792.11181640625,17.06279945373535,-3.20465087890625,20.2674503326416,
1507,45.19960403442383,True,-0.4813721477985382,0.03699273243546486,110,True,792.0327758789062,17.082311630249023,-3.1851348876953125,20.267446517944336,
1508,45.22959899902344,True,-0.7080293297767639,0.10706410557031631,110,True,792.297607421875,17.139394760131836,-3.1280517578125,20.267446517944336,
1509,45.25959014892578,True,-0.79508376121521,0.11894188076257706,110,True,793.0621337890625,17.215761184692383,-3.05169677734375,20.267457962036133,
1510,45.28958511352539,True,-0.662124752998352,-0.04116224870085716,110,True,793.0737915039062,17.213008880615234,-3.054443359375,20.267452239990234,
1511,45.319576263427734,True,-1.1358147859573364,0.03870641440153122,110,True,793.556884765625,17.240657806396484,-3.0268096923828125,20.267467498779297,
1512,45.349571228027344,True,-1.3185311555862427,-0.1030656099319458,110,True,793.4605102539062,17.266571044921875,-3.000885009765625,20.2674560546875,
1513,45.37956237792969,True,-0.6009825468063354,-0.1418699324131012,110,True,793.1783447265625,17.268247604370117,-2.999237060546875,20.267484664916992,
1514,45.4095573425293,True,-0.5159043073654175,-0.15629242360591888,110,True,793.1210327148438,17.257190704345703,-3.0102996826171875,20.26749038696289,
1515,45.43954849243164,True,-0.27183815836906433,-0.21377643942832947,110,True,793.29150390625,17.236040115356445,-3.0314483642578125,20.267488479614258,
1516,45.46954345703125,True,-0.854471743106842,-0.20619359612464905,110,True,793.6077880859375,17.2467041015625,-3.020782470703125,20.267486572265625,
1517,45.499534606933594,True,-0.8542072772979736,0.21927964687347412,110,True,793.4337768554688,17.211610794067383,-3.055877685546875,20.267488479614258,
1518,45.5295295715332,True,-0.9752998948097229,0.15997177362442017,110,True,793.9160766601562,17.203262329101562,-3.064208984375,20.267471313476562,
1519,45.55952072143555,True,-0.8939012289047241,0.04004986584186554,110,True,794.2509765625,17.195314407348633,-3.0721588134765625,20.267473220825195,
1520,45.589515686035156,True,-0.6710429787635803,0.06543435156345367,110,True,794.0145263671875,17.169204711914062,-3.0982818603515625,20.267486572265625,
1521,45.6195068359375,True,-0.7542624473571777,0.07491642236709595,110,True,793.4984130859375,17.141490936279297,-3.1259765625,20.267467498779297,
1522,45.64950180053711,True,-1.0335838794708252,0.10540682822465897,110,True,793.55810546875,17.12240982055664,-3.1450653076171875,20.267475128173828,
1523,45.67949295043945,True,-1.657746434211731,0.23883047699928284,110,True,793.9269409179688,17.071744918823242,-3.1957550048828125,20.267499923706055,
1524,45.70948791503906,True,-2.23234224319458,0.20606514811515808,110,True,793.9461669921875,17.01917839050293,-3.2483062744140625,20.267484664916992,
1525,45.739479064941406,True,-2.1197736263275146,-0.011666730977594852,110,True,794.4794311523438,17.014192581176758,-3.2532958984375,20.267488479614258,
1526,45.769474029541016,True,-1.0178937911987305,-0.11837378144264221,110,True,794.8963623046875,17.034568786621094,-3.232940673828125,20.26750946044922,
1527,45.79946517944336,True,-0.7417255640029907,-0.3640126585960388,110,True,795.3108520507812,17.064790725708008,-3.202728271484375,20.267518997192383,
1528,45.82946014404297,True,-1.2404069900512695,-0.5162901282310486,110,True,795.6362915039062,17.08702278137207,-3.1804962158203125,20.267518997192383,
1529,45.85945129394531,True,-1.3801555633544922,-0.4628024697303772,110,True,795.5952758789062,17.12742042541504,-3.140106201171875,20.267526626586914,
1530,45.88944625854492,True,-1.8873614072799683,-0.3504929840564728,110,True,796.5930786132812,17.24892234802246,-3.0186004638671875,20.26752281188965,
1531,45.919437408447266,True,-2.0338335037231445,-0.08504735678434372,110,True,796.611572265625,17.279502868652344,-2.988037109375,20.267539978027344,
1532,45.949432373046875,True,-1.8977981805801392,0.014026191085577011,110,True,797.0741577148438,17.263296127319336,-3.004241943359375,20.26753807067871,
1533,45.97942352294922,True,-2.6322834491729736,-0.2308802753686905,110,True,797.6406860351562,17.178516387939453,-3.089019775390625,20.267536163330078,
1534,46.00941848754883,True,-2.6812589168548584,-0.02093512751162052,110,True,797.2996215820312,17.05272674560547,-3.2147979736328125,20.26752471923828,
1535,46.03940963745117,True,-2.639213800430298,-0.005733576603233814,110,True,798.5731811523438,17.189855575561523,-3.0776824951171875,20.26753807067871,
1536,46.06940460205078,True,-2.3719985485076904,-0.0502813495695591,110,True,798.4072265625,17.3938045501709,-2.873748779296875,20.267553329467773,
1537,46.099395751953125,True,-3.341284990310669,0.09946590662002563,110,True,799.3593139648438,17.59197425842285,-2.6755828857421875,20.26755714416504,
1538,46.129390716552734,True,-4.216963291168213,-0.3180045485496521,110,True,801.8290405273438,17.628211975097656,-2.6393585205078125,20.26757049560547,
1539,46.15938186645508,True,-3.208852529525757,0.11283125728368759,110,True,803.5658569335938,17.57288360595703,-2.6947021484375,20.26758575439453,
1540,46.18937683105469,True,-1.288536787033081,0.15259671211242676,110,True,802.768798828125,17.507287979125977,-2.760284423828125,20.2675724029541,
1541,46.21936798095703,True,-2.2136611938476562,-0.07622115314006805,110,True,802.3638916015625,17.523813247680664,-2.7437591552734375,20.2675724029541,
1542,46.24936294555664,True,-2.3725197315216064,-0.2529003322124481,110,True,803.7930297851562,17.48418426513672,-2.7834014892578125,20.26758575439453,
1543,46.279354095458984,True,-1.9606142044067383,0.05264786630868912,110,True,804.596923828125,17.410493850708008,-2.8571014404296875,20.267595291137695,
1544,46.309349060058594,True,-1.925952434539795,-0.1885327845811844,110,True,806.1473388671875,17.40298080444336,-2.864593505859375,20.267574310302734,
1545,46.33934020996094,True,-1.832391619682312,-0.46400973200798035,110,True,805.3245849609375,17.416114807128906,-2.8514556884765625,20.26757049560547,
1546,46.36933517456055,True,-1.8334215879440308,-0.5680511593818665,110,True,805.1924438476562,17.446369171142578,-2.82122802734375,20.267597198486328,
