frame,time_s,success,kalman_length_px,kalman_pennation_angle_deg,kalman_angle_uncertainty,kalman_length_uncertainty,used_timtrack_measurement,used_klt_prediction,timtrack_length_px,timtrack_pennation_angle_deg,klt_length_px,klt_pennation_angle_deg,error
1477,44.29981231689453,True,738.0819702148438,14.540635108947754,0.18019206821918488,0.18019206821918488,True,True,754.4765625,20.900325775146484,791.1785888671875,20.267513275146484,
1478,44.329803466796875,True,739.16162109375,15.079911231994629,0.18019206821918488,0.18019206821918488,True,True,767.5534057617188,20.661998748779297,791.1993408203125,20.267515182495117,
1479,44.359798431396484,True,738.87060546875,13.511488914489746,0.18019206821918488,0.18019206821918488,True,True,737.7440795898438,-19.840850830078125,791.1173095703125,20.267536163330078,
1480,44.38978958129883,True,738.9813842773438,13.711562156677246,0.18019206821918488,0.18019206821918488,True,True,746.3910522460938,21.173189163208008,791.036376953125,20.26753044128418,
1481,44.41978454589844,True,737.1082763671875,14.301395416259766,0.18019206821918488,0.18019206821918488,True,True,702.3406982421875,22.470718383789062,791.1017456054688,20.267507553100586,
1482,44.44977569580078,True,736.8617553710938,12.749053955078125,0.18019206821918488,0.18019206821918488,True,True,737.1414794921875,-19.920318603515625,791.183837890625,20.267505645751953,
1483,44.47977066040039,True,738.6143188476562,12.693248748779297,0.18019206821918488,0.18019206821918488,True,True,781.2685546875,20.206195831298828,791.123046875,20.26750946044922,
1484,44.509761810302734,True,740.618896484375,12.97896957397461,0.18019206821918488,0.18019206821918488,True,True,787.9193725585938,19.96647071838379,790.9808349609375,20.267515182495117,
1485,44.539756774902344,True,740.5531005859375,11.37061595916748,0.18019206821918488,0.18019206821918488,True,True,743.1968994140625,-19.653823852539062,791.096435546875,20.267494201660156,
1486,44.56974792480469,True,742.259521484375,11.676019668579102,0.18019206821918488,0.18019206821918488,True,True,782.4276123046875,20.125391006469727,790.6970825195312,20.267505645751953,
1487,44.5997428894043,True,741.7439575195312,12.23316478729248,0.18019206821918488,0.18019206821918488,True,True,734.156982421875,21.596548080444336,790.8043823242188,20.267505645751953,
1488,44.62973403930664,True,743.4022827148438,12.724935531616211,0.18019206821918488,0.18019206821918488,True,True,782.0218505859375,20.21004867553711,790.6454467773438,20.267515182495117,
1489,44.65972900390625,True,737.6176147460938,13.532344818115234,0.18019206821918488,0.18019206821918488,True,True,617.8283081054688,25.897077560424805,790.5016479492188,20.26750946044922,
1490,44.689720153808594,True,738.8493041992188,13.802553176879883,0.18019206821918488,0.18019206821918488,True,True,769.7440185546875,20.423595428466797,790.5615234375,20.267513275146484,
1491,44.7197151184082,True,743.2479248046875,12.49400520324707,0.18019206821918488,0.18019206821918488,True,True,840.7752685546875,-17.221923828125,790.5897216796875,20.267494201660156,
1492,44.74970626831055,True,742.8573608398438,11.122265815734863,0.18019206821918488,0.18019206821918488,True,True,737.2749633789062,-20.926116943359375,790.4959716796875,20.267492294311523,
1493,44.779701232910156,True,739.5750732421875,11.567736625671387,0.18019206821918488,0.18019206821918488,True,True,672.7820434570312,23.27240562438965,790.45849609375,20.267473220825195,
1494,44.8096923828125,True,741.2974243164062,11.871087074279785,0.18019206821918488,0.18019206821918488,True,True,781.6832885742188,20.105602264404297,790.4906005859375,20.26747703552246,
1495,44.83968734741211,True,736.3109130859375,12.59096908569336,0.18019206821918488,0.18019206821918488,True,True,633.8201293945312,24.843454360961914,790.8548583984375,20.267465591430664,
1496,44.86967849731445,True,736.1082763671875,13.016630172729492,0.18019206821918488,0.18019206821918488,True,True,736.6972045898438,21.192277908325195,790.9164428710938,20.26744270324707,
1497,44.89967346191406,True,725.3648071289062,13.808165550231934,0.18019206821918488,0.18019206821918488,True,True,502.49298095703125,31.860790252685547,791.382080078125,20.26744270324707,
1498,44.929664611816406,True,719.924560546875,14.315702438354492,0.18019206821918488,0.18019206821918488,True,True,613.0995483398438,25.752405166625977,791.6768188476562,20.26743507385254,
1499,44.959659576416016,True,719.342529296875,12.848810195922852,0.18019206821918488,0.18019206821918488,True,True,717.240966796875,-20.729263305664062,791.5078735351562,20.26744270324707,
1500,44.98965072631836,True,714.6333618164062,13.439081192016602,0.18019206821918488,0.18019206821918488,True,True,625.07763671875,25.340635299682617,791.5250244140625,20.26744842529297,
1501,45.01964569091797,True,710.3803100585938,13.802818298339844,0.18019206821918488,0.18019206821918488,True,True,631.9500122070312,25.042552947998047,791.7227783203125,20.267423629760742,
1502,45.04963684082031,True,711.675048828125,14.145310401916504,0.18019206821918488,0.18019206821918488,True,True,752.1249389648438,20.889083862304688,791.9189453125,20.267436981201172,
1503,45.07963180541992,True,715.6578979492188,12.756697654724121,0.18019206821918488,0.18019206821918488,True,True,812.4346923828125,-18.0487060546875,792.1637573242188,20.267438888549805,
1504,45.109622955322266,True,715.6922607421875,13.27087116241455,0.18019206821918488,0.18019206821918488,True,True,727.1925048828125,21.551525115966797,792.260009765625,20.267454147338867,
1505,45.139617919921875,True,712.4176635742188,13.898877143859863,0.18019206821918488,0.18019206821918488,True,True,653.58544921875,24.02513313293457,792.1470336914062,20.267459869384766,
1506,45.169612884521484,True,709.7661743164062,14.43317699432373,0.18019206821918488,0.18019206821918488,True,True,665.0992431640625,23.63631820678711,792.11181640625,20.2674503326416,
1507,45.19960403442383,True,711.6170654296875,12.939226150512695,0.18019206821918488,0.18019206821918488,True,True,763.1220703125,-19.5145263671875,792.0327758789062,20.267446517944336,
1508,45.22959899902344,True,707.5146484375,11.370064735412598,0.18019206821918488,0.18019206821918488,True,True,631.9801025390625,-24.163467407226562,792.297607421875,20.267446517944336,
1509,45.25959014892578,True,710.454833984375,11.861957550048828,0.18019206821918488,0.18019206821918488,True,True,785.4415893554688,19.76797866821289,793.0621337890625,20.267457962036133,
1510,45.28958511352539,True,715.2222290039062,12.130428314208984,0.18019206821918488,0.18019206821918488,True,True,827.723388671875,18.694177627563477,793.0737915039062,20.267452239990234,
1511,45.319576263427734,True,714.065185546875,10.648065567016602,0.18019206821918488,0.18019206821918488,True,True,699.146484375,-21.59637451171875,793.556884765625,20.267467498779297,
1512,45.349571228027344,True,709.6088256835938,11.206396102905273,0.18019206821918488,0.18019206821918488,True,True,624.991943359375,25.227033615112305,793.4605102539062,20.2674560546875,
1513,45.37956237792969,True,709.075927734375,11.559186935424805,0.18019206821918488,0.18019206821918488,True,True,709.0078735351562,22.045278549194336,793.1783447265625,20.267484664916992,
1514,45.4095573425293,True,711.4915161132812,11.79858112335205,0.18019206821918488,0.18019206821918488,True,True,773.9285888671875,20.186542510986328,793.1210327148438,20.26749038696289,
1515,45.43954849243164,True,712.1093139648438,12.017090797424316,0.18019206821918488,0.18019206821918488,True,True,735.4191284179688,21.180925369262695,793.29150390625,20.267488479614258,
1516,45.46954345703125,True,711.1898803710938,12.282666206359863,0.18019206821918488,0.18019206821918488,True,True,701.5338134765625,22.283491134643555,793.6077880859375,20.267486572265625,
1517,45.499534606933594,True,714.6975708007812,12.821975708007812,0.18019206821918488,0.18019206821918488,True,True,799.0473022460938,19.606142044067383,793.4337768554688,20.267488479614258,
1518,45.5295295715332,True,718.5040893554688,13.269455909729004,0.18019206821918488,0.18019206821918488,True,True,807.8163452148438,19.364208221435547,793.9160766601562,20.267471313476562,
1519,45.55952072143555,True,715.8016357421875,13.777604103088379,0.18019206821918488,0.18019206821918488,True,True,665.6804809570312,23.70058822631836,794.2509765625,20.267473220825195,
1520,45.589515686035156,True,720.6604614257812,14.071791648864746,0.18019206821918488,0.18019206821918488,True,True,831.6426391601562,18.9210262298584,794.0145263671875,20.267486572265625,
1521,45.6195068359375,True,715.4593505859375,14.663763046264648,0.18019206821918488,0.18019206821918488,True,True,611.3809814453125,25.62458610534668,793.4984130859375,20.267467498779297,
1522,45.64950180053711,True,719.6151123046875,14.973662376403809,0.18019206821918488,0.18019206821918488,True,True,815.5811767578125,19.3085994720459,793.55810546875,20.267475128173828,
1523,45.67949295043945,True,712.568359375,15.802008628845215,0.18019206821918488,0.18019206821918488,True,True,569.4967651367188,28.298870086669922,793.9269409179688,20.267499923706055,
1524,45.70948791503906,True,717.3336791992188,16.152084350585938,0.18019206821918488,0.18019206821918488,True,True,826.9879760742188,19.20490074157715,793.9461669921875,20.267484664916992,
1525,45.739479064941406,True,718.4339599609375,16.3798770904541,0.18019206821918488,0.18019206821918488,True,True,748.6106567382812,21.45608139038086,794.4794311523438,20.267488479614258,
1526,45.769474029541016,True,719.6638793945312,16.48018455505371,0.18019206821918488,0.18019206821918488,True,True,752.0977783203125,21.115886688232422,794.8963623046875,20.26750946044922,
1527,45.79946517944336,True,715.96630859375,16.514089584350586,0.18019206821918488,0.18019206821918488,True,True,643.4176025390625,24.949365615844727,795.3108520507812,20.267518997192383,
1528,45.82946014404297,True,718.7577514648438,16.19706916809082,0.18019206821918488,0.18019206821918488,True,True,784.94580078125,20.421281814575195,795.6362915039062,20.267518997192383,
1529,45.85945129394531,True,716.1426391601562,16.101547241210938,0.18019206821918488,0.18019206821918488,True,True,666.6445922851562,23.88735580444336,795.5952758789062,20.267526626586914,
1530,45.88944625854492,True,715.9931640625,16.035926818847656,0.18019206821918488,0.18019206821918488,True,True,719.5670166015625,22.074840545654297,796.5930786132812,20.26752281188965,
1531,45.919437408447266,True,720.1696166992188,14.486088752746582,0.18019206821918488,0.18019206821918488,True,True,815.3889770507812,-16.565338134765625,796.611572265625,20.267539978027344,
1532,45.949432373046875,True,719.3407592773438,14.87296199798584,0.18019206821918488,0.18019206821918488,True,True,706.9066162109375,22.776763916015625,797.0741577148438,20.26753807067871,
1533,45.97942352294922,True,717.5594482421875,13.080678939819336,0.18019206821918488,0.18019206821918488,True,True,685.1360473632812,-20.018768310546875,797.6406860351562,20.267536163330078,
1534,46.00941848754883,True,715.654541015625,13.531892776489258,0.18019206821918488,0.18019206821918488,True,True,681.1382446289062,23.54075813293457,797.2996215820312,20.26752471923828,
1535,46.03940963745117,True,717.8938598632812,12.076616287231445,0.18019206821918488,0.18019206821918488,True,True,771.7913208007812,-18.651565551757812,798.5731811523438,20.26753807067871,
1536,46.06940460205078,True,715.7284545898438,12.536173820495605,0.18019206821918488,0.18019206821918488,True,True,675.3746948242188,23.344013214111328,798.4072265625,20.267553329467773,
1537,46.099395751953125,True,718.482421875,12.980195045471191,0.18019206821918488,0.18019206821918488,True,True,783.0697631835938,20.284265518188477,799.3593139648438,20.26755714416504,
1538,46.129390716552734,True,719.522705078125,13.0459566116333,0.18019206821918488,0.18019206821918488,True,True,746.7305297851562,21.181238174438477,801.8290405273438,20.26757049560547,
1539,46.15938186645508,True,721.097900390625,13.506111145019531,0.18019206821918488,0.18019206821918488,True,True,759.2042846679688,20.868852615356445,803.5658569335938,20.26758575439453,
1540,46.18937683105469,True,723.8342895507812,13.953598022460938,0.18019206821918488,0.18019206821918488,True,True,785.9344482421875,20.2048282623291,802.768798828125,20.2675724029541,
1541,46.21936798095703,True,723.91162109375,14.220348358154297,0.18019206821918488,0.18019206821918488,True,True,728.6347045898438,21.490848541259766,802.3638916015625,20.2675724029541,
1542,46.24936294555664,True,726.7510375976562,14.227622032165527,0.18019206821918488,0.18019206821918488,True,True,789.9498901367188,19.7429256439209,803.7930297851562,20.26758575439453,
1543,46.279354095458984,True,727.7764892578125,14.577174186706543,0.18019206821918488,0.18019206821918488,True,True,751.4922485351562,20.871109008789062,804.596923828125,20.267595291137695,
1544,46.309349060058594,True,731.71728515625,12.93251895904541,0.18019206821918488,0.18019206821918488,True,True,816.84912109375,-17.935150146484375,806.1473388671875,20.267574310302734,
1545,46.33934020996094,True,734.9442749023438,11.049718856811523,0.18019206821918488,0.18019206821918488,True,True,803.5601196289062,-19.02655029296875,805.3245849609375,20.26757049560547,
1546,46.36933517456055,True,736.5817260742188,10.933181762695312,0.18019206821918488,0.18019206821918488,True,True,770.3854370117188,20.50461196899414,805.1924438476562,20.267597198486328,
1547,46.39932632446289,True,732.3110961914062,11.05047607421875,0.18019206821918488,0.18019206821918488,True,True,640.3224487304688,24.505035400390625,803.6957397460938,20.267593383789062,
1548,46.4293212890625,True,729.1754760742188,9.572662353515625,0.18019206821918488,0.18019206821918488,True,True,662.7439575195312,-22.455307006835938,803.6172485351562,20.26759147644043,
1549,46.45931625366211,True,725.964599609375,8.14765739440918,0.18019206821918488,0.18019206821918488,True,True,659.0172729492188,-22.548095703125,803.0865478515625,20.267568588256836,
1550,46.48930740356445,True,727.18896484375,8.89145278930664,0.18019206821918488,0.18019206821918488,True,True,755.3524169921875,21.13857650756836,803.1948852539062,20.267574310302734,
1551,46.51930236816406,True,725.4476928710938,9.384174346923828,0.18019206821918488,0.18019206821918488,True,True,690.284423828125,22.935333251953125,802.4265747070312,20.267580032348633,
1552,46.549293518066406,True,721.9182739257812,9.95042896270752,0.18019206821918488,0.18019206821918488,True,True,649.422607421875,24.132383346557617,801.7570190429688,20.267566680908203,
1553,46.579288482666016,True,725.4677124023438,10.283344268798828,0.18019206821918488,0.18019206821918488,True,True,804.2117309570312,18.35315704345703,801.6494750976562,20.267559051513672,
1554,46.60927963256836,True,729.072021484375,10.527851104736328,0.18019206821918488,0.18019206821918488,True,True,807.6974487304688,18.38608741760254,801.8305053710938,20.267576217651367,
1555,46.63927459716797,True,732.2963256835938,9.114288330078125,0.18019206821918488,0.18019206821918488,True,True,801.588134765625,-19.525604248046875,802.2771606445312,20.267562866210938,
1556,46.66926574707031,True,735.1890258789062,9.551033973693848,0.18019206821918488,0.18019206821918488,True,True,796.3245239257812,20.038223266601562,802.2785034179688,20.267559051513672,
1557,46.69926071166992,True,735.7296142578125,10.30293083190918,0.18019206821918488,0.18019206821918488,True,True,746.0095825195312,21.21417999267578,806.9385986328125,20.267536163330078,
1558,46.729251861572266,True,738.183837890625,11.117362022399902,0.18019206821918488,0.18019206821918488,True,True,788.863037109375,20.13704490661621,807.4292602539062,20.267547607421875,
1559,46.759246826171875,True,738.2308959960938,12.00610065460205,0.18019206821918488,0.18019206821918488,True,True,737.0560302734375,21.638290405273438,810.50830078125,20.26757049560547,
1560,46.78923797607422,True,738.1875610351562,13.300779342651367,0.18019206821918488,0.18019206821918488,True,True,735.1161499023438,21.876510620117188,812.13134765625,20.26756477355957,
1561,46.81923294067383,True,737.1113891601562,14.545856475830078,0.18019206821918488,0.18019206821918488,True,True,712.1953735351562,22.037628173828125,813.2249755859375,20.267578125,
1562,46.84922409057617,True,738.8009643554688,15.532060623168945,0.18019206821918488,0.18019206821918488,True,True,772.9207763671875,20.197189331054688,815.5586547851562,20.267559051513672,
1563,46.87921905517578,True,739.887451171875,16.758771896362305,0.18019206821918488,0.18019206821918488,True,True,760.666748046875,20.657289505004883,820.1132202148438,20.26756477355957,
1564,46.909210205078125,True,742.1587524414062,17.836498260498047,0.18019206821918488,0.18019206821918488,True,True,787.7167358398438,19.918710708618164,823.0615844726562,20.267566680908203,
1565,46.939205169677734,True,744.7062377929688,18.8809814453125,0.18019206821918488,0.18019206821918488,True,True,795.3782958984375,19.73967933654785,826.658935546875,20.267555236816406,
1566,46.96919631958008,True,749.1444091796875,18.338926315307617,0.18019206821918488,0.18019206821918488,True,True,839.0706787109375,-18.742385864257812,833.30908203125,20.267555236816406,
1567,46.99919128417969,True,748.7883911132812,19.03336524963379,0.18019206821918488,0.18019206821918488,True,True,735.6229858398438,21.727432250976562,834.619384765625,20.267562866210938,
1568,47.02918243408203,True,749.0250854492188,19.210458755493164,0.18019206821918488,0.18019206821918488,True,True,748.6393432617188,21.449682235717773,836.5350341796875,20.267562866210938,
1569,47.05917739868164,True,752.0880126953125,19.269512176513672,0.18019206821918488,0.18019206821918488,True,True,811.6198120117188,19.809200286865234,836.9696655273438,20.2675724029541,
1570,47.089168548583984,True,756.0382080078125,19.36018943786621,0.18019206821918488,0.18019206821918488,True,True,833.410400390625,19.34935188293457,836.6953735351562,20.267553329467773,
1571,47.119163513183594,True,759.6394653320312,19.509647369384766,0.18019206821918488,0.18019206821918488,True,True,828.35546875,19.53618621826172,837.4976806640625,20.26755714416504,
1572,47.14915466308594,True,763.18359375,19.97629737854004,0.18019206821918488,0.18019206821918488,True,True,829.5714111328125,19.598112106323242,839.2501831054688,20.26756477355957,
1573,47.17914962768555,True,766.9489135742188,20.40737533569336,0.18019206821918488,0.18019206821918488,True,True,836.9463500976562,19.51110076904297,840.573486328125,20.267562866210938,
1574,47.20914077758789,True,769.2564697265625,20.763845443725586,0.18019206821918488,0.18019206821918488,True,True,807.2117309570312,20.320018768310547,841.2142944335938,20.26756477355957,
1575,47.2391357421875,True,772.362548828125,21.07926368713379,0.18019206821918488,0.18019206821918488,True,True,826.6290283203125,19.820472717285156,841.8572998046875,20.267576217651367,
1576,47.269126892089844,True,771.6325073242188,21.438947677612305,0.18019206821918488,0.18019206821918488,True,True,743.6964111328125,22.071269989013672,841.880126953125,20.26757049560547,
1577,47.29912185668945,True,769.0908813476562,21.8354434967041,0.18019206821918488,0.18019206821918488,True,True,703.2056884765625,23.48057746887207,841.9824829101562,20.267574310302734,
1578,47.3291130065918,True,770.8140258789062,22.047687530517578,0.18019206821918488,0.18019206821918488,True,True,796.406494140625,20.677553176879883,841.9263916015625,20.267597198486328,
1579,47.359107971191406,True,773.7460327148438,22.15996551513672,0.18019206821918488,0.18019206821918488,True,True,824.549560546875,19.94343376159668,842.3046875,20.26760482788086,
1580,47.38909912109375,True,772.6806030273438,22.354249954223633,0.18019206821918488,0.18019206821918488,True,True,737.9177856445312,22.44111442565918,842.522705078125,20.267614364624023,
1581,47.41909408569336,True,776.0125732421875,22.336177825927734,0.18019206821918488,0.18019206821918488,True,True,835.0323486328125,19.717130661010742,842.8363037109375,20.267620086669922,
1582,47.4490852355957,True,777.0153198242188,22.34320068359375,0.18019206821918488,0.18019206821918488,True,True,785.701171875,20.910676956176758,843.092529296875,20.267610549926758,
1583,47.47908020019531,True,779.294189453125,22.323265075683594,0.18019206821918488,0.18019206821918488,True,True,814.8886108398438,20.191308975219727,843.4342651367188,20.26763153076172,
1584,47.509071350097656,True,781.2760620117188,22.292692184448242,0.18019206821918488,0.18019206821918488,True,True,809.9971313476562,20.339275360107422,843.4884643554688,20.267623901367188,
1585,47.539066314697266,True,784.0587768554688,22.198755264282227,0.18019206821918488,0.18019206821918488,True,True,829.2884521484375,19.837068557739258,843.60205078125,20.267629623413086,
1586,47.56905746459961,True,785.3280029296875,22.140356063842773,0.18019206821918488,0.18019206821918488,True,True,797.73876953125,20.66297721862793,843.6990966796875,20.267627716064453,
1587,47.59905242919922,True,788.2296752929688,22.04917335510254,0.18019206821918488,0.18019206821918488,True,True,835.0432739257812,19.73158073425293,843.8103637695312,20.267608642578125,
1588,47.62904357910156,True,787.6268310546875,22.04075813293457,0.18019206821918488,0.18019206821918488,True,True,759.3887939453125,21.703203201293945,843.830078125,20.267597198486328,
1589,47.65903854370117,True,790.3865356445312,21.958051681518555,0.18019206821918488,0.18019206821918488,True,True,833.8893432617188,19.76658058166504,843.9979248046875,20.267614364624023,
1590,47.689029693603516,True,791.936767578125,21.90070343017578,0.18019206821918488,0.18019206821918488,True,True,809.0926513671875,20.382640838623047,844.0774536132812,20.267608642578125,
1591,47.719024658203125,True,792.5550537109375,21.855436325073242,0.18019206821918488,0.18019206821918488,True,True,789.6763916015625,20.8747501373291,844.1448364257812,20.267601013183594,
1592,47.749019622802734,True,795.2404174804688,21.755582809448242,0.18019206821918488,0.18019206821918488,True,True,836.2263793945312,19.692363739013672,844.1533813476562,20.26761817932129,
1593,47.77901077270508,True,795.717529296875,21.721607208251953,0.18019206821918488,0.18019206821918488,True,True,789.226318359375,20.8747501373291,844.29638671875,20.267621994018555,
1594,47.80900573730469,True,796.0419311523438,21.693517684936523,0.18019206821918488,0.18019206821918488,True,True,786.4190673828125,20.929948806762695,844.4017333984375,20.267627716064453,
1595,47.83899688720703,True,798.3406982421875,21.607507705688477,0.18019206821918488,0.18019206821918488,True,True,830.727294921875,19.826387405395508,844.4315185546875,20.267610549926758,
1596,47.86899185180664,True,800.5015258789062,21.526390075683594,0.18019206821918488,0.18019206821918488,True,True,829.4370727539062,19.83226203918457,844.51611328125,20.267616271972656,
1597,47.898983001708984,True,802.8736572265625,21.439908981323242,0.18019206821918488,0.18019206821918488,True,True,835.8189697265625,19.688230514526367,844.6199951171875,20.267616271972656,
1598,47.928977966308594,True,804.9393920898438,21.37374496459961,0.18019206821918488,0.18019206821918488,True,True,830.8531494140625,19.826387405395508,844.653564453125,20.26761245727539,
1599,47.95896911621094,True,806.9489135742188,21.298263549804688,0.18019206821918488,0.18019206821918488,True,True,831.24951171875,19.826387405395508,844.6957397460938,20.267608642578125,
1600,47.98896408081055,True,808.840087890625,21.22673988342285,0.18019206821918488,0.18019206821918488,True,True,830.2364501953125,19.826387405395508,844.6758422851562,20.267595291137695,
1601,48.01895523071289,True,809.68701171875,21.187917709350586,0.18019206821918488,0.18019206821918488,True,True,808.5977172851562,20.382640838623047,844.8120727539062,20.267597198486328,
1602,48.0489501953125,True,810.4916381835938,21.136674880981445,0.18019206821918488,0.18019206821918488,True,True,808.5252685546875,20.382640838623047,844.797119140625,20.267595291137695,
1603,48.078941345214844,True,811.1004638671875,19.290021896362305,0.18019206821918488,0.18019206821918488,True,True,805.0149536132812,-19.853713989257812,844.8721313476562,20.267593383789062,
1604,48.10893630981445,True,811.6774291992188,17.516530990600586,0.18019206821918488,0.18019206821918488,True,True,805.0149536132812,-19.853713989257812,844.80322265625,20.267581939697266,
1605,48.1389274597168,True,812.3694458007812,17.639467239379883,0.18019206821918488,0.18019206821918488,True,True,808.254150390625,20.416362762451172,844.9014892578125,20.267578125,
1606,48.168922424316406,True,814.1650390625,17.726898193359375,0.18019206821918488,0.18019206821918488,True,True,833.5119018554688,19.677019119262695,844.9173583984375,20.267559051513672,
1607,48.19891357421875,True,815.7484741210938,17.798381805419922,0.18019206821918488,0.18019206821918488,True,True,830.2814331054688,19.860631942749023,844.9775390625,20.267549514770508,
1608,48.22890853881836,True,815.7628173828125,16.097883224487305,0.18019206821918488,0.18019206821918488,True,True,796.7981567382812,-19.819992065429688,844.9047241210938,20.267555236816406,
1609,48.2588996887207,True,816.2695922851562,16.290496826171875,0.18019206821918488,0.18019206821918488,True,True,808.05224609375,20.42116928100586,844.9180908203125,20.267562866210938,
1610,48.28889465332031,True,817.1532592773438,16.48076820373535,0.18019206821918488,0.18019206821918488,True,True,817.0596923828125,20.20331573486328,844.8800048828125,20.267553329467773,
1611,48.318885803222656,True,818.4240112304688,16.66236686706543,0.18019206821918488,0.18019206821918488,True,True,826.5369873046875,19.884187698364258,844.9774169921875,20.267580032348633,
1612,48.348880767822266,True,818.7753295898438,16.873506546020508,0.18019206821918488,0.18019206821918488,True,True,807.2649536132812,20.459712982177734,845.0283813476562,20.2675724029541,
1613,48.37887191772461,True,820.0467529296875,17.070341110229492,0.18019206821918488,0.18019206821918488,True,True,828.2286987304688,19.95750617980957,845.1806640625,20.267580032348633,
1614,48.40886688232422,True,821.4013061523438,17.21490478515625,0.18019206821918488,0.18019206821918488,True,True,831.2127685546875,19.726085662841797,845.2659301757812,20.267545700073242,
1615,48.43885803222656,True,822.9253540039062,17.37660026550293,0.18019206821918488,0.18019206821918488,True,True,836.1707153320312,19.754985809326172,845.4011840820312,20.267545700073242,
1616,48.46885299682617,True,822.9907836914062,17.563514709472656,0.18019206821918488,0.18019206821918488,True,True,805.099365234375,20.42116928100586,845.716796875,20.267549514770508,
1617,48.498844146728516,True,824.4796142578125,17.672340393066406,0.18019206821918488,0.18019206821918488,True,True,837.0538940429688,19.726085662841797,845.7490844726562,20.26754379272461,
1618,48.528839111328125,True,825.577880859375,17.787160873413086,0.18019206821918488,0.18019206821918488,True,True,829.6676025390625,19.93235969543457,845.9000244140625,20.267549514770508,
1619,48.55883026123047,True,825.6339111328125,17.911243438720703,0.18019206821918488,0.18019206821918488,True,True,807.564697265625,20.48861312866211,845.9827270507812,20.26755142211914,
1620,48.58882522583008,True,825.517822265625,18.027563095092773,0.18019206821918488,0.18019206821918488,True,True,804.0924682617188,20.440441131591797,846.0384521484375,20.26756477355957,
1621,48.61881637573242,True,825.5153198242188,18.13524055480957,0.18019206821918488,0.18019206821918488,True,True,806.8470458984375,20.531963348388672,846.0584716796875,20.26755714416504,
1622,48.64881134033203,True,825.4993286132812,18.246044158935547,0.18019206821918488,0.18019206821918488,True,True,806.8470458984375,20.531963348388672,846.193603515625,20.267545700073242,
1623,48.678802490234375,True,826.4346313476562,18.30341339111328,0.18019206821918488,0.18019206821918488,True,True,828.2531127929688,19.981584548950195,846.0647583007812,20.267549514770508,
1624,48.708797454833984,True,827.5978393554688,18.378982543945312,0.18019206821918488,0.18019206821918488,True,True,834.2178344726562,19.70378875732422,846.253662109375,20.26754379272461,
1625,48.73878860473633,True,815.6746826171875,18.912216186523438,0.18019206821918488,0.18019206821918488,True,True,544.77587890625,30.75961685180664,846.1673583984375,20.267541885375977,
1626,48.76878356933594,True,815.8807373046875,18.98969078063965,0.18019206821918488,0.18019206821918488,True,True,806.5093994140625,20.48861312866211,846.3478393554688,20.26754379272461,
1627,48.79877471923828,True,815.9343872070312,19.030561447143555,0.18019206821918488,0.18019206821918488,True,True,803.4849243164062,20.48861312866211,846.2083129882812,20.26755142211914,
1628,48.82876968383789,True,817.5515747070312,19.043581008911133,0.18019206821918488,0.18019206821918488,True,True,838.4489135742188,19.69896697998047,846.3112182617188,20.267547607421875,
1629,48.858760833740234,True,818.5252685546875,19.06268882751465,0.18019206821918488,0.18019206821918488,True,True,825.4415283203125,19.93235969543457,846.28515625,20.26755142211914,
1630,48.888755798339844,True,818.4617309570312,19.115333557128906,0.18019206821918488,0.18019206821918488,True,True,803.277587890625,20.48861312866211,846.214599609375,20.267574310302734,
1631,48.91874694824219,True,819.3326416015625,19.125150680541992,0.18019206821918488,0.18019206821918488,True,True,824.2046508789062,19.95750617980957,846.2623291015625,20.267555236816406,
1632,48.9487419128418,True,820.0907592773438,19.161962509155273,0.18019206821918488,0.18019206821918488,True,True,822.4927368164062,20.087949752807617,846.3087158203125,20.267562866210938,
1633,48.97873306274414,True,820.618896484375,19.164520263671875,0.18019206821918488,0.18019206821918488,True,True,818.106689453125,20.097578048706055,846.2645874023438,20.267560958862305,
1634,49.00872802734375,True,820.4482421875,19.193603515625,0.18019206821918488,0.18019206821918488,True,True,803.1632080078125,20.459712982177734,846.1254272460938,20.267560958862305,
1635,49.03872299194336,True,821.1150512695312,19.2099609375,0.18019206821918488,0.18019206821918488,True,True,821.8643798828125,19.991212844848633,846.1893310546875,20.26757049560547,
1636,49.0687141418457,True,821.4406127929688,19.245899200439453,0.18019206821918488,0.18019206821918488,True,True,814.9429931640625,20.162248611450195,846.1932983398438,20.2675724029541,
1637,49.09870910644531,True,822.983154296875,19.239147186279297,0.18019206821918488,0.18019206821918488,True,True,842.39013671875,19.510480880737305,846.0639038085938,20.267553329467773,
1638,49.128700256347656,True,823.7498779296875,19.251611709594727,0.18019206821918488,0.18019206821918488,True,True,826.39453125,19.87737464904785,846.1679077148438,20.267539978027344,
1639,49.158695220947266,True,824.7584838867188,19.198556900024414,0.18019206821918488,0.18019206821918488,True,True,832.4876098632812,19.76854133605957,845.0629272460938,20.26752281188965,
1640,49.18868637084961,True,820.5625,18.682201385498047,0.18019206821918488,0.18019206821918488,True,True,717.837890625,23.105989456176758,841.3662109375,20.267520904541016,
1641,49.21868133544922,True,820.38525390625,16.8026123046875,0.18019206821918488,0.18019206821918488,True,True,804.5216674804688,20.469341278076172,837.2770385742188,20.267520904541016,
1642,49.24867248535156,True,820.311767578125,16.6356258392334,0.18019206821918488,0.18019206821918488,True,True,806.904541015625,20.329647064208984,834.1022338867188,20.267513275146484,
