frame,time_s,success,fascicle_length_px,final_fascicle_length_px,fascicle_angle_deg,pennation_angle_deg,super_apo_angle_deg,deep_apo_angle_deg,selected_line_angle_deg,selected_line_length_px,matlab_formula_fascicle_length_px,muscle_thickness_px,dohough_mask_density,dohough_n_peaks,n_fascicle_candidates,error
1302,39.05101826579887,True,691.4380386265902,691.4380386265902,22.0,23.24365739657938,-1.2436573965793798,-1.663425026908584,17.927919387817383,829.5609741210938,691.4380386265902,272.8705902903855,0.07975566965091979,10,110,
1303,39.0810113673855,True,640.2092918951595,640.2092918951595,24.0,25.010716513771285,-1.0107165137712855,-1.7646143407850161,21.801406860351562,699.8703002929688,640.2092918951595,270.6726580538783,0.08614773342965505,10,99,
1304,39.11100446897213,True,640.3764469805737,640.3764469805737,24.0,24.967438744346794,-0.9674387443467936,-1.817615605494865,18.434947967529297,811.2020874023438,640.3764469805737,270.3049076389329,0.08897288371733017,10,111,
1305,39.14099757055877,True,640.98951201275,640.98951201275,24.0,24.933763149513055,-0.9337631495130552,-1.8320669591699357,18.434947967529297,812.2716064453125,640.98951201275,270.22210333355787,0.08895998348770608,10,125,
1306,39.17099067214541,True,640.1649279853709,640.1649279853709,24.0,24.991512039941938,-0.9915120399419379,-1.865792644505376,18.434947967529297,810.3707885742188,640.1649279853709,270.4594356486371,0.0895985448540984,10,136,
1307,39.20098377373204,True,639.6899517281798,639.6899517281798,24.0,24.991512039941938,-0.9915120399419379,-1.9332401119195026,17.878694534301758,832.2282104492188,639.6899517281798,270.2587657824033,0.08936634072086483,10,127,
1308,39.230976875318675,True,639.9616086269464,639.9616086269464,24.0,25.034788856764607,-1.0347888567646066,-1.9332401119195026,18.434947967529297,810.208740234375,639.9616086269464,270.8115785257939,0.08942439175417323,10,137,
1309,39.26096997690531,True,639.3823473106133,639.3823473106133,24.0,25.025186474215786,-1.0251864742157863,-1.9814107027737862,17.81888771057129,833.831787109375,639.3823473106133,270.4693606794717,0.0888890322247736,10,127,
1310,39.29096307849195,True,640.1940832257442,640.1940832257442,24.0,25.025186474215786,-1.0251864742157863,-1.9236036325958423,18.434947967529297,810.0491333007812,640.1940832257442,270.81273846418765,0.08852782579529915,10,124,
1311,39.32095618007858,True,640.4220833990079,640.4220833990079,24.0,25.00598217111687,-1.0059821711168695,-1.9380583105855749,18.434947967529297,810.4175415039062,640.4220833990079,270.7146669705225,0.08886323176552542,10,139,
1312,39.350949281665216,True,665.1604703432214,665.1604703432214,23.0,24.049258598612198,-1.049258598612198,-1.9380583105855749,19.025606155395508,787.1536865234375,665.1604703432214,271.0674522182431,0.08650248974431744,10,92,
1313,39.38094238325185,True,665.8298220110719,665.8298220110719,23.0,24.025186474215786,-1.0251864742157863,-1.860976581515331,17.927919387817383,831.9664306640625,665.8298220110719,271.0847461728027,0.08573492608168426,10,162,
1314,39.41093548483848,True,663.9305248898461,663.9305248898461,23.0,24.29662141132087,-1.2966214113208707,-1.904335425202646,19.536653518676758,766.6228637695312,663.9305248898461,273.1812619026436,0.08530276838927733,10,111,
1315,39.44092858642512,True,640.1824983765599,640.1824983765599,24.0,25.29662141132087,-1.2966214113208707,-1.8754272300380137,18.083444595336914,822.238037109375,640.1824983765599,273.5528951290427,0.08488996104130654,10,120,
1316,39.47092168801176,True,640.8995477106495,640.8995477106495,24.0,25.015584351193127,-1.0155843511931266,-1.913969583033719,17.878694534301758,833.6207885742188,640.8995477106495,271.0138335725365,0.0835999380788978,10,117,
1317,39.50091478959839,True,641.3040844382127,641.3040844382127,24.0,25.058860517290157,-1.0588605172901566,-1.904335425202646,17.878694534301758,833.8244018554688,641.3040844382127,271.62376616360183,0.08312262958280657,10,116,
1318,39.530907891185024,True,641.4950590088312,641.4950590088312,24.0,25.030054584965143,-1.0300545849651428,-1.928421885900292,19.025606155395508,788.9442749023438,641.4950590088312,271.4124594483974,0.08156170179829202,10,85,
1319,39.560900992771664,True,639.8436499801544,639.8436499801544,24.0,25.362696168449958,-1.3626961684499577,-1.928421885900292,18.434947967529297,807.4595336914062,639.8436499801544,274.07504637983476,0.08118114502438144,10,109,
1320,39.5908940943583,True,641.6831872462383,641.6831872462383,24.0,25.034788856764607,-1.0347888567646066,-1.928421885900292,17.927919387817383,832.8032836914062,641.6831872462383,271.5400963261772,0.08026522872107124,10,99,
1321,39.62088719594493,True,641.1301076002715,641.1301076002715,24.0,25.09253414590458,-1.0925341459045796,-1.9428739432860311,17.927919387817383,831.5824584960938,641.1301076002715,271.89136653028993,0.0788720039216698,10,91,
1322,39.650880297531565,True,639.7822639460999,639.7822639460999,24.0,25.09253382879777,-1.0925338287977695,-1.971777314284651,18.92464256286621,790.4019165039062,639.7822639460999,271.31976787255724,0.07895585541422637,10,94,
1323,39.6808733991182,True,639.4107431222627,639.4107431222627,24.0,25.09253382879777,-1.0925338287977695,-2.0151304838660735,17.81888771057129,833.1963500976562,639.4107431222627,271.16221279583226,0.07873010139580484,10,109,
1324,39.71086650070484,True,640.1073839620694,640.1073839620694,24.0,25.150276898278918,-1.1502768982789178,-2.0247633637262368,17.878694534301758,831.2140502929688,640.1073839620694,272.0417294349651,0.07870430093655667,10,97,
1325,39.74085960229147,True,639.5403629077621,639.5403629077621,24.0,25.15987816416728,-1.1598781641672815,-2.0247633637262368,18.434947967529297,808.0386352539062,639.5403629077621,271.8977551435944,0.07956216620655848,10,81,
1326,39.770852703878106,True,639.6103679509949,639.6103679509949,24.0,25.12620638550146,-1.1262063855014617,-2.0103152703330807,17.927919387817383,828.8849487304688,639.6103679509949,271.5872445589867,0.07952991563249825,10,111,
1327,39.80084580546474,True,639.77848203047,639.77848203047,24.0,25.126206702601053,-1.1262067026010527,-2.0151304838660735,17.927919387817383,829.06201171875,639.77848203047,271.65863128493964,0.0792848112696406,10,75,
1328,39.83083890705138,True,640.1022018298297,640.1022018298297,24.0,25.097401410438806,-1.0974014104388061,-2.0295835681657763,18.434947967529297,809.5925903320312,640.1022018298297,271.5046945229872,0.07929126138445264,10,108,
1329,39.86083200863801,True,639.437271336022,639.437271336022,24.0,25.193549458648903,-1.1935494586489028,-2.0247633637262368,-22.380126953125,780.293701171875,639.437271336022,272.19400826928495,0.08221961350912046,10,61,
1330,39.89082511022465,True,639.5403629077621,639.5403629077621,24.0,25.15987816416728,-1.1598781641672815,-2.0247633637262368,17.878694534301758,830.3159790039062,639.5403629077621,271.8977551435944,0.08199385949069893,10,102,
1331,39.92081821181128,True,639.6437165296509,639.6437165296509,24.0,25.12620638550146,-1.1262063855014617,-2.0247633637262368,18.434947967529297,808.8079833984375,639.6437165296509,271.601404818171,0.08248406821641426,10,97,
1332,39.950811313397914,True,639.6721698879556,639.6721698879556,24.0,25.116604895391532,-1.1166048953915322,-2.0632988089754747,17.81888771057129,833.5340576171875,639.6721698879556,271.51643128630843,0.08181970639077375,10,91,
1333,39.980804414984554,True,639.0721565726756,639.0721565726756,24.0,25.20315010956938,-1.2031501095693784,-2.0440338558364033,17.927919387817383,827.4724731445312,639.0721565726756,272.13548172085035,0.08258081993859491,10,105,
1334,40.01079751657119,True,639.437271336022,639.437271336022,24.0,25.193549458648903,-1.1935494586489028,-2.0247633637262368,17.878694534301758,830.303955078125,639.437271336022,272.19400826928495,0.08354833716040146,10,127,
1335,40.04079061815782,True,638.8995036779851,638.8995036779851,24.0,25.193549458648903,-1.1935494586489028,-2.0632988089754747,19.025606155395508,784.6304321289062,638.8995036779851,271.96509271975367,0.08562527412987951,10,95,
1336,40.070783719744455,True,639.1045886946853,639.1045886946853,24.0,25.12620638550146,-1.1262063855014617,-2.0632988089754747,17.81888771057129,832.4338989257812,639.1045886946853,271.37248382110766,0.08512861528935214,10,102,
1337,40.100776821331095,True,639.4906660935565,639.4906660935565,24.0,25.164745520384486,-1.1647455203844856,-2.0584813451832247,17.969139099121094,826.8170776367188,639.4906660935565,271.9257972598685,0.08617353388890323,10,111,
1338,40.13076992291773,True,639.0856058817541,639.0856058817541,24.0,25.198416380032683,-1.1984163800326826,-2.0632988089754747,18.657886505126953,798.1907958984375,639.0856058817541,272.09343361473185,0.08687014628860394,10,90,
1339,40.16076302450436,True,638.7327284550746,638.7327284550746,24.0,25.15987816416728,-1.1598781641672815,-2.08256583350024,17.878694534301758,829.0616455078125,638.7327284550746,271.5543929300448,0.08506411414123172,10,109,
1340,40.190756126090996,True,638.6365619647579,638.6365619647579,24.0,25.169479681996222,-1.169479681996222,-2.08256583350024,18.434947967529297,806.9172973632812,638.6365619647579,271.6103721941954,0.08394179416393611,10,115,
1341,40.220749227677636,True,638.8672865612994,638.8672865612994,24.0,25.15987816416728,-1.1598781641672815,-2.072933648935276,19.025606155395508,784.7545166015625,638.8672865612994,271.61159971344864,0.08319358084573905,10,125,
1342,40.25074232926427,True,637.9931810575482,637.9931810575482,24.0,25.15987816416728,-1.1598781641672815,-2.1018298487906293,17.81888771057129,830.9708251953125,637.9931810575482,271.23997762669245,0.08194870868701463,10,110,
1343,40.2807354308509,True,637.9931810575482,637.9931810575482,24.0,25.15987816416728,-1.1598781641672815,-2.1018298487906293,17.969139099121094,824.67578125,637.9931810575482,271.23997762669245,0.08293557625325731,10,77,
1344,40.31072853243754,True,638.6847242786414,638.6847242786414,24.0,25.164745520384486,-1.1647455203844856,-2.048848868530598,17.878694534301758,829.0958251953125,638.6847242786414,271.5830926948361,0.08350318635671715,10,116,
1345,40.34072163402417,True,637.8977103261731,637.8977103261731,24.0,25.23682034018819,-1.2368203401881885,-2.0536638522732176,17.969139099121094,824.1146240234375,637.8977103261731,271.974500393903,0.08410304703423721,10,106,
1346,40.37071473561081,True,662.9284805621334,662.9284805621334,23.0,24.15987816416728,-1.1598781641672815,-2.0536638522732176,17.81888771057129,831.1146240234375,662.9284805621334,271.32616200901026,0.0856833251631879,10,110,
1347,40.400707837197444,True,689.8739304627775,689.8739304627775,22.0,23.15987816416728,-1.1598781641672815,-2.0536638522732176,19.592281341552734,764.1002807617188,689.8739304627775,271.32616200901026,0.08903738486545061,10,106,
1348,40.43070093878408,True,663.3133502858915,663.3133502858915,23.0,24.15987816416728,-1.1598781641672815,-2.0103152703330807,-21.124725341796875,827.0161743164062,663.3133502858915,271.4836831113352,0.0907789158647024,10,82,
1349,40.46069404037071,True,638.6685312963976,638.6685312963976,24.0,25.12620638550146,-1.1262063855014617,-2.0103152703330807,18.434947967529297,807.5765380859375,638.6685312963976,271.18732793057717,0.09147552826440311,10,91,
1350,40.49068714195735,True,663.4186740600966,663.4186740600966,23.0,24.15987816416728,-1.1598781641672815,-1.9862286242327514,17.70042610168457,836.8775024414062,663.4186740600966,271.526790469461,0.09354601511906913,10,122,
1351,40.520680243543985,True,638.1958984029541,638.1958984029541,24.0,25.15987816416728,-1.1598781641672815,-2.0536638522732176,19.093490600585938,781.6702880859375,638.1958984029541,271.32616200901026,0.09481668773704172,10,129,
1352,40.55067334513062,True,638.330829311002,638.330829311002,24.0,25.12620638550146,-1.1262063855014617,-2.0681162435820966,18.060470581054688,821.486083984375,638.330829311002,271.04393508347636,0.09313965788591037,10,102,
1353,40.58066644671725,True,636.4628449380192,636.4628449380192,24.0,25.455235404124153,-1.4552354041241529,-2.08256583350024,17.878694534301758,824.6044921875,636.4628449380192,273.5554126930045,0.0903080574834232,10,82,
1354,40.610659548303886,True,636.8951788133319,636.8951788133319,24.0,25.455235404124153,-1.4552354041241529,-2.0681162435820966,17.81888771057129,827.1842651367188,636.8951788133319,273.7412322936661,0.08882453107665317,10,130,
1355,40.64065264989053,True,661.2726482472222,661.2726482472222,23.0,24.468530090312555,-1.468530090312555,-2.0922004383779154,17.927919387817383,823.082275390625,661.2726482472222,273.8947537290338,0.08889548233958565,10,145,
1356,40.67064575147716,True,636.5465524533801,636.5465524533801,24.0,25.402359774211988,-1.4023597742119875,-2.1066470475170433,17.878694534301758,824.5018310546875,636.5465524533801,273.0608626307482,0.08753450811424443,10,112,
1357,40.70063885306379,True,638.5260782526241,638.5260782526241,24.0,25.415655075298815,-1.4156550752988153,-2.0247633637262368,18.034284591674805,820.8333740234375,638.5260782526241,274.04385975819804,0.08771511132898166,10,116,
1358,40.73063195465043,True,662.0083552430643,662.0083552430643,23.0,24.415655075298815,-1.4156550752988153,-2.0921979002994533,17.969139099121094,822.4278564453125,662.0083552430643,273.6433004489627,0.08572202585206017,10,111,
1359,40.76062505623707,True,635.7414093063447,635.7414093063447,24.0,25.547787333962333,-1.547787333962333,-2.1499954113162687,17.878694534301758,822.2772827148438,635.7414093063447,274.172220975346,0.08600583090379009,10,100,
1360,40.7906181578237,True,660.3130720945567,660.3130720945567,23.0,24.402359774211988,-1.4023597742119875,-2.1837054398825444,17.969139099121094,820.0936279296875,660.3130720945567,272.8030214574005,0.08774091178822983,10,101,
1361,40.820611259410335,True,660.5136393794339,660.5136393794339,23.0,24.468530090312555,-1.468530090312555,-2.111464216447388,17.650123596191406,832.907958984375,660.5136393794339,273.58037728011817,0.09173353285688485,10,101,
1362,40.85060436099697,True,636.6654243239212,636.6654243239212,24.0,25.508128843045,-1.5081288430450002,-1.957325753358333,19.440032958984375,766.1195678710938,636.6654243239212,274.1730551473065,0.10010578188291752,10,116,
1363,40.8805974625836,True,661.9735964406092,661.9735964406092,23.0,24.270489082316516,-1.2704890823165158,-1.8802482911466996,19.057703018188477,781.8606567382812,661.9735964406092,272.1008536908205,0.1122061972703114,10,152,
1364,40.91059056417024,True,636.421131414487,636.421131414487,24.0,25.193549458648903,-1.1935494586489028,-1.8706112198786684,18.778032302856445,791.826416015625,636.421131414487,270.91010560745184,0.10873603550143193,10,167,
1365,40.940583665756876,True,637.6373775430851,637.6373775430851,24.0,25.21275132707794,-1.2127513270779389,-1.9380583105855749,18.725786209106445,794.9292602539062,637.6373775430851,271.62118625239265,0.10831677803864909,10,127,
1366,40.97057676734351,True,688.6529486514606,688.6529486514606,22.0,23.208017313846938,-1.2080173138469377,-2.0921979002994533,17.927919387817383,824.8287353515625,688.6529486514606,271.37782487565323,0.11052916741918006,10,116,
1367,41.00056986893014,True,688.9596454027338,688.9596454027338,22.0,23.21761817981178,-1.2176181798117796,-2.130727516946621,18.083444595336914,818.3604125976562,688.9596454027338,271.60478599702475,0.11162568693722748,10,181,
1368,41.03056297051678,True,637.4919380966139,637.4919380966139,24.0,25.455235404124153,-1.4552354041241529,-2.1259130058154483,18.004159927368164,820.8562622070312,637.4919380966139,273.99772288587417,0.11396707861399932,10,195,
1369,41.06055607210342,True,689.0178143027655,689.0178143027655,22.0,23.402380064268783,-1.4023800642687831,-2.1596241006210164,18.060470581054688,819.5822143554688,689.0178143027655,273.6682390867575,0.11250935266647746,10,127,
1370,41.09054917369005,True,662.2517701485591,662.2517701485591,23.0,24.362696168449958,-1.3626961684499577,-2.246307198388081,18.434947967529297,804.5780639648438,662.2517701485591,273.1864175932086,0.11205139451482236,10,146,
1371,41.120542275276684,True,661.9119483973859,661.9119483973859,23.0,24.12620638550146,-1.1262063855014617,-2.385943184701773,19.2900447845459,773.5714111328125,661.9119483973859,270.55514324444226,0.11528935215046827,10,210,
1372,41.15053537686332,True,664.2904416752898,664.2904416752898,23.0,24.12620638550146,-1.1262063855014617,-2.2896474516939804,18.970407485961914,788.087890625,664.2904416752898,271.52734746445566,0.11385097654738255,10,169,
1373,41.18052847844996,True,664.7229938452216,664.7229938452216,23.0,24.107003342559693,-1.1070033425596932,-2.3089061287104187,18.970407485961914,789.0485229492188,664.7229938452216,271.5008118639142,0.1173017879718259,10,172,
1374,41.21052158003659,True,664.9946664042197,664.9946664042197,23.0,24.164745520384486,-1.1647455203844856,-2.2944634383445077,18.103761672973633,822.14599609375,664.9946664042197,272.2233621710152,0.11578601099099564,10,170,
1375,41.240514681623225,True,666.4080066408576,666.4080066408576,23.0,24.097401410438806,-1.0974014104388061,-2.3522400426295462,-23.749496459960938,742.9752197265625,666.4080066408576,272.0870981623806,0.11900461828220542,10,165,
1376,41.27050778320986,True,665.5373677194231,665.5373677194231,23.0,24.11187055979775,-1.111870559797751,-2.434087296609107,17.878694534301758,831.3571166992188,665.5373677194231,271.8850412251307,0.11801775071596274,10,211,
1377,41.3005008847965,True,640.7623104135017,640.7623104135017,24.0,25.131073856109765,-1.131073856109765,-2.429272277989753,20.136301040649414,748.720458984375,640.7623104135017,272.12565799046337,0.11364457287339715,10,136,
1378,41.33049398638313,True,643.2177928602305,643.2177928602305,24.0,25.164745520384486,-1.1647455203844856,-2.111461678431567,18.024721145629883,828.99072265625,643.2177928602305,273.5106552902563,0.12369385175056116,10,167,
1379,41.360487087969766,True,619.4443133099891,619.4443133099891,25.0,26.126206702601053,-1.1262067026010527,-2.0632988089754747,21.03750991821289,723.331787109375,619.4443133099891,272.7722262888294,0.11570860961325112,10,182,
1380,41.3904801895564,True,663.9047681836014,663.9047681836014,23.0,24.362716459184725,-1.3627164591847247,-1.9669593089479633,19.24952507019043,776.9080200195312,663.9047681836014,273.8685123374877,0.10074434324930984,10,173,
1381,41.42047329114303,True,638.3990118720951,638.3990118720951,24.0,25.12620638550146,-1.1262063855014617,-2.02958102988768,18.71173667907715,797.7012939453125,638.3990118720951,271.07288632445386,0.10083464485667845,10,140,
1382,41.45046639272967,True,638.3733547270871,638.3733547270871,24.0,25.16442113618936,-1.164421136189361,-1.889882717288657,20.854455947875977,724.0972290039062,638.3733547270871,271.4474201929619,0.10585928429526045,10,176,
1383,41.48045949431631,True,595.5712019675289,595.5712019675289,26.0,27.045344750953745,-1.0453447509537455,-1.6778812934122982,-21.801406860351562,786.7406616210938,595.5712019675289,270.8035535634475,0.09614541138832271,10,127,
1384,41.51045259590294,True,573.1101773472257,573.1101773472257,27.0,28.03206543922144,-1.0320654392214408,-1.7935235785680845,19.79887580871582,757.6692504882812,573.1101773472257,269.3420847793787,0.08906318532469878,10,129,
1385,41.540445697489574,True,572.5476643567299,572.5476643567299,27.0,27.93939582656509,-0.9393958265650895,-1.754978574095162,20.55604362487793,733.0823974609375,572.5476643567299,268.2599764316693,0.07968471838798731,10,75,
1386,41.570438799076214,True,614.3562253967344,614.3562253967344,25.0,26.084793231661052,-1.0847932316610525,-1.5718629820435694,19.536653518676758,766.4480590820312,614.3562253967344,270.1329302443564,0.07743362831858407,10,107,
1387,41.60043190066285,True,592.8966111731687,592.8966111731687,26.0,26.89953634765149,-0.899536347651491,-1.6152351056995542,-23.198593139648438,731.113037109375,592.8966111731687,268.24272718749364,0.08496091230423901,10,113,
1388,41.63042500224948,True,572.2785650891552,572.2785650891552,27.0,27.4671128902323,-0.4671128902323005,-1.600777934427981,19.358993530273438,776.6519775390625,572.2785650891552,263.95742389266496,0.08080058825047086,10,105,
1389,41.660418103836115,True,573.1290852803594,573.1290852803594,27.0,27.74108728950381,-0.7410872895038096,-1.4417334578219538,21.447734832763672,707.8246459960938,573.1290852803594,266.77832093207746,0.07909775794009133,10,103,
1390,41.69041120542275,True,573.0259793661883,573.0259793661883,27.0,27.714586388325188,-0.7145863883251877,-1.3742576511772882,-24.304550170898438,685.1598510742188,573.0259793661883,266.49572219021996,0.07870430093655667,10,95,
1391,41.72040430700939,True,570.6054865100341,570.6054865100341,27.0,27.390141354414453,-0.3901413544144532,-1.4658339032024799,-25.201126098632812,658.0490112304688,570.6054865100341,262.5053509743014,0.09034675817229547,10,105,
1392,41.75039740859602,True,571.9754302300881,571.9754302300881,27.0,27.418955741878875,-0.4189557418788752,-1.3115941352719744,22.166345596313477,685.9191284179688,571.9754302300881,263.3909589326124,0.09183673469387756,10,122,
1393,41.780390510182656,True,571.8512184535412,571.8512184535412,27.0,27.423824521114398,-0.4238245211143976,-1.301951748886637,21.447734832763672,708.5286865234375,571.8512184535412,263.37689415454554,0.08067158595422999,10,97,
1394,41.81038361176929,True,537.5168852924801,537.5168852924801,29.0,29.423824838319177,-0.4238248383191774,-1.186257837906254,19.65382194519043,769.403564453125,537.5168852924801,264.06375991554876,0.08163265306122448,10,100,
1395,41.84037671335593,True,572.2249863542031,572.2249863542031,27.0,27.380536619753997,-0.3805366197539968,-1.2441060617527455,21.801406860351562,698.7954711914062,572.2249863542031,263.16522250158437,0.08071673675791428,10,121,
1396,41.87036981494256,True,572.2575815319548,572.2575815319548,27.0,27.341983609663544,-0.3419836096635436,-1.210363258790892,19.65382194519043,769.0017700195312,572.2575815319548,262.8382319801636,0.08349028612709307,10,105,
1397,41.9003629165292,True,571.6976016343676,571.6976016343676,27.0,27.346852793535163,-0.3468527935351631,-1.2007201252441746,-22.47943115234375,721.6175537109375,571.6976016343676,262.6241888475198,0.08341933486416059,10,124,
1398,41.93035601811583,True,553.6366897073121,553.6366897073121,28.0,28.279484445091896,-0.27948444509189585,-1.2055417005559548,-23.198593139648438,699.1013793945312,553.6366897073121,262.2980663604653,0.08683789571454371,10,115,
1399,41.960349119702464,True,592.3023764774641,592.3023764774641,26.0,26.240930697458396,-0.24093069745839557,-1.2200037834438717,21.801406860351562,695.9503784179688,592.3023764774641,261.88455266343425,0.08322583141979928,10,106,
1400,41.990342221289104,True,591.0413461968834,591.0413461968834,26.0,26.240931014674942,-0.24093101467494193,-1.263389091879759,-22.380126953125,727.5154418945312,591.0413461968834,261.3269951968397,0.0794460641399417,10,78,
1401,42.02033532287574,True,552.3883996632261,552.3883996632261,28.0,28.154351036993432,-0.15435103699343244,-1.2923118289133413,-22.109451293945312,730.016357421875,552.3883996632261,260.6436150015709,0.08036843055806393,10,112,
1402,42.05032842446237,True,509.0868935828178,509.0868935828178,30.0,30.212115323857063,-0.21211532385706278,-1.8845488887449449,20.637544631958008,716.98486328125,509.0868935828178,256.1738934141443,0.08250986867566243,10,73,
1403,42.080321526049005,True,553.7940840823767,553.7940840823767,28.0,28.168691901386183,-0.1686919013861825,-1.224822749743737,-21.1612548828125,766.81494140625,553.7940840823767,261.4290882738817,0.08813436879176449,10,119,
1404,42.110314627635645,True,556.552105202645,556.552105202645,28.0,28.260141302669723,-0.260141302669723,-1.0657322255232202,21.801406860351562,700.2014770507812,556.552105202645,263.51382895051853,0.09038545886116772,10,120,
1405,42.14030772922228,True,551.616979748634,551.616979748634,28.0,28.279484445091896,-0.27948444509189585,-1.1814361949779482,19.358993530273438,775.2643432617188,551.616979748634,261.3411824930859,0.0710415645398488,10,74,
1406,42.17030083080891,True,551.9502157104392,551.9502157104392,28.0,28.226456409373384,-0.22645640937338385,-1.13051579208485,22.98871612548828,659.8009643554688,551.9502157104392,261.0490811484451,0.09700972677313656,10,156,
1407,42.200293932395546,True,522.4267267249821,522.4267267249821,28.0,28.269879496740288,-0.26987949674028755,-2.5901859919378865,17.86009407043457,788.63818359375,522.4267267249821,247.4345020565292,0.1013893547305142,10,130,
1408,42.23028703398218,True,514.3657737656486,514.3657737656486,28.0,28.221720355293996,-0.22172035529399636,-2.9304409456114797,18.434947967529297,760.3355712890625,514.3657737656486,243.23576929507684,0.0900113522020692,10,112,
1409,42.26028013556882,True,520.8354954484361,520.8354954484361,28.0,28.21685138401378,-0.21685138401377912,-2.499418952296594,-19.983108520507812,813.6611938476562,520.8354954484361,246.2562027208369,0.09272685053793958,10,107,
1410,42.29027323715545,True,498.07683070739944,498.07683070739944,29.0,29.226456409373384,-0.22645640937338385,-2.7263107524095176,18.92464256286621,740.0241088867188,498.07683070739944,243.19232828259118,0.09155937975695967,10,96,
1411,42.32026633874209,True,499.06606873718823,499.06606873718823,29.0,29.212115323857063,-0.21211532385706278,-2.703625812216899,17.744670867919922,786.3290405273438,499.06606873718823,243.5663150383737,0.07989757217678475,10,80,
1412,42.35025944032872,True,488.81594942694267,488.81594942694267,30.0,30.284220139794144,-0.28422013979414373,-2.4540319644478075,17.878694534301758,784.9019165039062,488.81594942694267,246.50490542382207,0.0725637916354911,10,63,
1413,42.38025254191536,True,481.6214663379305,481.6214663379305,31.0,31.197640980050863,-0.1976409800508634,-2.022702267027256,17.744670867919922,805.8114013671875,481.6214663379305,249.47596608063918,0.05448411981733275,10,56,
1414,42.410245643501995,True,484.47175671027094,484.47175671027094,31.0,31.091850322637868,-0.09185032263786752,-1.8410138856968672,22.166345596313477,655.9230346679688,484.47175671027094,250.18680079623795,0.050039990711834674,10,29,
1415,42.44023874508863,True,489.4531281358182,489.4531281358182,31.0,31.12066604754105,-0.12066604754105015,-1.5911380138556979,-23.198593139648438,688.23974609375,489.4531281358182,252.9700035093684,0.0696225392811992,10,73,
1416,42.47023184667526,True,486.68921065358234,486.68921065358234,31.0,31.20724634646578,-0.2072463464657801,-1.7501619230246206,17.650123596191406,818.0398559570312,486.68921065358234,252.17080438233478,0.07691116901880854,10,88,
1417,42.500224948261895,True,490.22266129184413,490.22266129184413,31.0,31.163956131990687,-0.16395613199068748,-1.568421881488689,18.970407485961914,773.71533203125,490.22266129184413,253.6847420130217,0.08596713021491782,10,92,
1418,42.530218049848536,True,490.1471555974336,490.1471555974336,31.0,31.12066604754105,-0.12066604754105015,-1.568421881488689,21.161258697509766,693.8906860351562,490.1471555974336,253.32870614974,0.08781186305116231,10,83,
1419,42.56021115143517,True,508.08643785721625,508.08643785721625,31.0,31.08698097467365,-0.08698097467365073,-0.6100710425697002,22.479433059692383,684.6131591796875,508.08643785721625,262.3447164019036,0.07463427849015712,10,62,
1420,42.5902042530218,True,505.0114178183868,505.0114178183868,31.0,31.144745616100465,-0.1447456161004652,-0.6848161601172649,19.65382194519043,770.0619506835938,505.0114178183868,261.19285481438317,0.07942671379550556,10,90,
1421,42.620197354608436,True,490.02589674993254,490.02589674993254,31.0,31.11106091770955,-0.11106091770955118,-1.6365763886300044,17.744670867919922,820.9863891601562,490.02589674993254,253.195705161386,0.0625596635620114,10,54,
1422,42.65019045619508,True,496.97514585635247,496.97514585635247,31.0,31.139876603537544,-0.1398766035375445,-1.2508174318028296,19.38451385498047,767.9916381835938,496.97514585635247,257.00033315422485,0.07225418612451302,10,78,
1423,42.68018355778171,True,479.70161637691496,479.70161637691496,32.0,32.255405272007295,-0.25540527200729457,-1.4207337283567085,-21.037506103515625,761.5859375,479.70161637691496,256.01401803924745,0.0705384555845094,10,60,
1424,42.710176659368344,True,473.68496112764035,473.68496112764035,32.0,32.33724764953621,-0.33724764953620934,-1.7047288026675744,22.932098388671875,642.3844604492188,473.68496112764035,253.37490811270496,0.0682486648262339,10,80,
1425,42.74016976095498,True,461.8728939413888,461.8728939413888,33.0,33.341983609663544,-0.3419836096635436,-1.6479375673483219,18.434947967529297,787.1326904296875,461.8728939413888,253.8615589834346,0.06972574111819191,10,99,
1426,42.77016286254161,True,455.47417530612694,455.47417530612694,33.0,33.43342978709265,-0.4334297870926491,-1.9772832093010493,-22.166351318359375,728.8261108398438,455.47417530612694,250.9515799893058,0.06059237854433809,10,63,
1427,42.80015596412825,True,452.83377927341365,452.83377927341365,33.0,33.635285527118896,-0.6352855271188957,-2.147584413139782,-19.440032958984375,837.8308715820312,452.83377927341365,250.82662175340602,0.06274026677674863,10,51,
1428,42.830149065714885,True,447.6386208787652,447.6386208787652,33.0,33.62198346655222,-0.6219834665522228,-2.385943184701773,22.3801326751709,637.2637329101562,447.6386208787652,247.86246732721753,0.06679738899352408,10,51,
1429,42.86014216730152,True,445.2088875478411,445.2088875478411,33.0,33.59558309749556,-0.5955830974955632,-2.5448053380295903,17.81888771057129,778.6194458007812,445.2088875478411,246.34624865608555,0.07511158698624835,10,64,
1430,42.89013526888815,True,437.0975354139194,437.0975354139194,34.0,34.52937729506726,-0.5293772950672633,-2.306498188203875,-21.655990600585938,750.091552734375,437.0975354139194,247.75943524933052,0.07947831471400191,10,88,
1431,42.92012837047479,True,469.3376585414029,469.3376585414029,32.0,32.62198346655222,-0.6219834665522228,-1.8704817432254686,19.65382194519043,728.75244140625,469.3376585414029,253.01710665416354,0.08491576150055472,10,83,
