frame,time_s,success,utt_x_sup,utt_y_sup,utt_fascicle_angle_deg,utt_fascicle_length_px,utt_pennation_angle_deg,utt_deep_apo_angle_deg,used_timtrack_measurement,used_klt_prediction,unc_x_sup,unc_y_sup,unc_angle,unc_length,innovation_norm,timtrack_length_px,timtrack_pennation_angle_deg,klt_length_px,klt_pennation_angle_deg,error
173,5.188806533813477,True,833.141357421875,63.899967193603516,16.282880783081055,789.71337890625,17.737699508666992,-1.4548187255859375,True,True,1.0597792863845825,0.4960130751132965,0.19506259262561798,1.0597792863845825,119.33018493652344,742.3519287109375,20.991472244262695,790.220703125,20.26710319519043,
174,5.218799591064453,True,832.391357421875,63.81587219238281,16.265159606933594,790.0508422851562,17.81085968017578,-1.5457000732421875,True,True,1.0584561824798584,0.4959743022918701,0.19506259262561798,1.0584561824798584,123.94247436523438,755.9828491210938,20.639190673828125,790.415283203125,20.26709747314453,
175,5.24879264831543,True,832.3511352539062,63.661197662353516,16.304386138916016,790.1687622070312,17.229129791259766,-0.92474365234375,True,True,1.0571608543395996,0.4959369897842407,0.19506259262561798,1.0571608543395996,121.1240234375,753.6502075195312,20.57856559753418,790.5589599609375,20.2670841217041,
176,5.278785705566406,True,832.353271484375,63.49127960205078,16.23879051208496,790.6104736328125,17.852651596069336,-1.613861083984375,True,True,1.055892825126648,0.4959011673927307,0.19506259262561798,1.055892825126648,108.48424530029297,791.1557006835938,19.674331665039062,790.6046752929688,20.26710319519043,
177,5.308778762817383,True,823.4583129882812,63.14546203613281,14.424710273742676,790.6229248046875,16.731212615966797,-2.3065032958984375,True,True,1.0546513795852661,0.4958667755126953,0.19506259262561798,1.0546513795852661,871.5454711914062,812.7325439453125,-17.347320556640625,790.3872680664062,20.267065048217773,
178,5.338772296905518,True,830.392822265625,62.909217834472656,16.244020462036133,789.4593505859375,18.391603469848633,-2.1475830078125,True,True,1.0534359216690063,0.49583378434181213,0.19506259262561798,1.0534359216690063,102.1992416381836,779.3851318359375,20.026277542114258,789.5665893554688,20.267074584960938,
179,5.368765354156494,True,820.9795532226562,62.71146774291992,14.401089668273926,788.3760986328125,17.422222137451172,-3.0211334228515625,True,True,1.052245855331421,0.495802104473114,0.19506259262561798,1.052245855331421,854.6519775390625,810.0562744140625,-16.777740478515625,788.1455688476562,20.26708984375,
180,5.398758411407471,True,828.2289428710938,62.9393196105957,16.17137336730957,786.7568969726562,20.53965950012207,-4.3682861328125,True,True,1.0510808229446411,0.495771586894989,0.19506259262561798,1.0510808229446411,105.75733947753906,737.4423828125,21.47101402282715,787.28076171875,20.26708221435547,
181,5.428751468658447,True,818.9985961914062,62.45458221435547,14.379663467407227,787.0706787109375,18.35215187072754,-3.9724884033203125,True,True,1.0499401092529297,0.4957422912120819,0.19506259262561798,1.0499401092529297,870.1821899414062,815.9835205078125,-15.77435302734375,786.763916015625,20.267091751098633,
182,5.458744525909424,True,825.6161499023438,62.38870620727539,16.103961944580078,786.1329956054688,20.07645034790039,-3.9724884033203125,True,True,1.0488232374191284,0.4957141876220703,0.19506259262561798,1.0488232374191284,74.1875228881836,773.595458984375,20.476848602294922,786.265869140625,20.26710319519043,
183,5.4887375831604,True,823.2361450195312,62.34950637817383,16.0916690826416,784.9551391601562,20.4599552154541,-4.3682861328125,True,True,1.0477296113967896,0.4956871271133423,0.19506259262561798,1.0477296113967896,87.34866333007812,759.3884887695312,20.82830047607422,785.225830078125,20.267091751098633,
184,5.518730640411377,True,820.6552734375,61.753273010253906,16.05966567993164,785.838623046875,20.032154083251953,-3.9724884033203125,True,True,1.0466587543487549,0.4956611096858978,0.19506259262561798,1.0466587543487549,84.49857330322266,812.1124267578125,19.394649505615234,785.5607299804688,20.2670841217041,
185,5.5487236976623535,True,816.5032958984375,62.12709426879883,16.13148307800293,783.7490234375,20.103971481323242,-3.9724884033203125,True,True,1.0456101894378662,0.4956361651420593,0.19506259262561798,1.0456101894378662,83.79431915283203,793.8694458007812,19.917884826660156,783.64208984375,20.26709747314453,
186,5.57871675491333,True,804.8779907226562,60.995086669921875,14.451346397399902,783.7692260742188,19.214988708496094,-4.763641357421875,True,True,1.0445834398269653,0.49561217427253723,0.19506259262561798,1.0445834398269653,850.14013671875,765.1720581054688,-16.0908203125,783.9655151367188,20.267087936401367,
187,5.608709812164307,True,801.3854370117188,61.45708465576172,14.515382766723633,783.7300415039062,19.279024124145508,-4.763641357421875,True,True,1.0435781478881836,0.49558916687965393,0.19506259262561798,1.0435781478881836,859.6852416992188,826.6923828125,-14.890182495117188,783.2769775390625,20.267099380493164,
188,5.638702869415283,True,804.3798217773438,62.945953369140625,16.26951026916504,782.4419555664062,20.24199867248535,-3.9724884033203125,True,True,1.0425935983657837,0.49556708335876465,0.19506259262561798,1.0425935983657837,120.8294448852539,760.5396118164062,20.830886840820312,782.6727294921875,20.267114639282227,
189,5.668696403503418,True,798.59130859375,64.8115463256836,16.505104064941406,781.681640625,19.39019012451172,-2.8850860595703125,True,True,1.0416295528411865,0.4955458343029022,0.19506259262561798,1.0416295528411865,161.71395874023438,691.7835693359375,23.10994529724121,782.6279296875,20.26711654663086,
190,5.6986894607543945,True,794.0397338867188,63.103118896484375,16.582178115844727,786.91796875,19.444589614868164,-2.8624114990234375,True,True,1.0406854152679443,0.49552544951438904,0.19506259262561798,1.0406854152679443,63.53827667236328,833.6217041015625,19.366771697998047,786.4268188476562,20.26712417602539,
191,5.728682518005371,True,791.0194702148438,62.565895080566406,16.701616287231445,787.3096923828125,19.700075149536133,-2.9984588623046875,True,True,1.0397608280181885,0.49550583958625793,0.19506259262561798,1.0397608280181885,98.85072326660156,769.5402221679688,20.92637825012207,787.4963989257812,20.267118453979492,
192,5.758675575256348,True,789.7958374023438,62.131351470947266,16.74203109741211,788.0151977539062,19.831188201904297,-3.0891571044921875,True,True,1.0388553142547607,0.49548694491386414,0.19506259262561798,1.0388553142547607,124.8671646118164,747.7661743164062,21.524105072021484,788.437744140625,20.26710319519043,
193,5.788668632507324,True,788.2701416015625,61.775474548339844,16.737760543823242,789.0139770507812,19.60017204284668,-2.8624114990234375,True,True,1.0379685163497925,0.49546879529953003,0.19506259262561798,1.0379685163497925,60.71506118774414,837.2670288085938,19.366771697998047,788.5078735351562,20.26706886291504,
194,5.818661689758301,True,786.7080688476562,61.568050384521484,16.81214141845703,789.2227783203125,19.736915588378906,-2.924774169921875,True,True,1.0370999574661255,0.4954513609409332,0.19506259262561798,1.0370999574661255,108.6022720336914,764.7589111328125,21.090730667114258,789.4791259765625,20.267053604125977,
195,5.848654747009277,True,784.7940063476562,61.382938385009766,17.017484664916992,787.7862548828125,19.800504684448242,-2.78302001953125,True,True,1.0362493991851807,0.49543464183807373,0.19506259262561798,1.0362493991851807,236.53675842285156,651.721435546875,24.584426879882812,789.2109985351562,20.267066955566406,
196,5.878647804260254,True,785.2667236328125,60.773963928222656,16.86496925354004,789.6127319335938,19.2792911529541,-2.4143218994140625,True,True,1.0354163646697998,0.495418518781662,0.19506259262561798,1.0354163646697998,48.27790069580078,800.5809936523438,20.158992767333984,789.4979858398438,20.267074584960938,
197,5.9086408615112305,True,776.1397094726562,60.48089599609375,15.048851013183594,789.9389038085938,17.29291534423828,-2.2440643310546875,True,True,1.0346006155014038,0.49540314078330994,0.19506259262561798,1.0346006155014038,815.397705078125,828.5558471679688,-17.5548095703125,789.5352172851562,20.267070770263672,
198,5.938633918762207,True,775.768798828125,60.1973876953125,14.892313957214355,788.2703857421875,16.313045501708984,-1.4207305908203125,True,True,1.033801555633545,0.49538832902908325,0.19506259262561798,1.033801555633545,750.3531494140625,681.0625610351562,-22.385208129882812,789.3902587890625,20.267086029052734,
199,5.968627452850342,True,774.6885986328125,59.87399673461914,14.993448257446289,789.406982421875,17.53824806213379,-2.5447998046875,True,True,1.0330188274383545,0.49537405371665955,0.19506259262561798,1.0330188274383545,758.6697387695312,754.508544921875,-19.256607055664062,789.771240234375,20.26706886291504,
200,5.998620510101318,True,780.46484375,59.48796463012695,17.079940795898438,789.7367553710938,17.976913452148438,-0.89697265625,True,True,1.0322521924972534,0.4953603744506836,0.19506259262561798,1.0322521924972534,63.573299407958984,762.2345581054688,20.69584846496582,790.0236206054688,20.267066955566406,
201,6.028613567352295,True,777.7799072265625,58.7698860168457,17.231586456298828,789.8445434570312,18.16714859008789,-0.9355621337890625,True,True,1.031501293182373,0.49534720182418823,0.19506259262561798,1.031501293182373,144.35997009277344,733.4569702148438,21.57310676574707,790.4322509765625,20.267057418823242,
202,6.0586066246032715,True,777.3485107421875,58.579010009765625,17.220083236694336,790.5657958984375,18.08331871032715,-0.8632354736328125,True,True,1.0307658910751343,0.49533459544181824,0.19506259262561798,1.0307658910751343,44.81839370727539,764.6370849609375,20.718448638916016,790.8358154296875,20.267053604125977,
203,6.088599681854248,True,773.6416015625,58.516902923583984,17.361297607421875,789.3303833007812,18.161849975585938,-0.8005523681640625,True,True,1.030045509338379,0.49532249569892883,0.19506259262561798,1.030045509338379,208.134521484375,691.71484375,22.868450164794922,790.3463134765625,20.26704978942871,
204,6.118592739105225,True,772.1029052734375,57.66574478149414,17.314836502075195,790.1652221679688,18.182893753051758,-0.8680572509765625,True,True,1.0293399095535278,0.49531087279319763,0.19506259262561798,1.0293399095535278,30.22755241394043,778.7551879882812,20.308090209960938,790.2838745117188,20.267065048217773,
205,6.148585796356201,True,767.2450561523438,55.81045150756836,17.62406349182129,790.14892578125,18.38120460510254,-0.75714111328125,True,True,1.0286486148834229,0.49529966711997986,0.19506259262561798,1.0286486148834229,144.8570556640625,726.2724609375,21.681640625,790.8128051757812,20.267061233520508,
206,6.178578853607178,True,763.181396484375,55.520050048828125,17.771944046020508,789.3524780273438,18.403718948364258,-0.63177490234375,True,True,1.027971625328064,0.4952889084815979,0.19506259262561798,1.027971625328064,155.18527221679688,719.370361328125,21.882278442382812,790.079345703125,20.267072677612305,
207,6.208571910858154,True,752.9364624023438,55.47052764892578,15.781399726867676,790.78857421875,16.48550033569336,-0.7041015625,True,True,1.027308464050293,0.495278537273407,0.19506259262561798,1.027308464050293,769.1889038085938,763.5049438476562,-20.333404541015625,791.07177734375,20.267065048217773,
208,6.238564968109131,True,755.5375366210938,57.188663482666016,17.828222274780273,790.6714477539062,18.676977157592773,-0.8487548828125,True,True,1.0266587734222412,0.4952685832977295,0.19506259262561798,1.0266587734222412,66.93376159667969,729.8804931640625,21.88626480102539,791.3020629882812,20.26706886291504,
209,6.268558025360107,True,748.9796752929688,59.73630905151367,17.832225799560547,789.9083251953125,19.018489837646484,-1.1862640380859375,True,True,1.0260224342346191,0.49525898694992065,0.19506259262561798,1.0260224342346191,72.57612609863281,725.0721435546875,22.347522735595703,790.5804443359375,20.267066955566406,
210,6.298551559448242,True,741.8243408203125,59.52922821044922,17.87224578857422,791.15478515625,19.058509826660156,-1.1862640380859375,True,True,1.025399088859558,0.49524983763694763,0.19506259262561798,1.025399088859558,31.779991149902344,792.9132080078125,20.476308822631836,791.1365966796875,20.267078399658203,
211,6.328544616699219,True,738.8314208984375,58.21598815917969,17.997472763061523,792.6400146484375,19.13069725036621,-1.1332244873046875,True,True,1.0247883796691895,0.4952409863471985,0.19506259262561798,1.0247883796691895,32.325599670410156,790.9591064453125,20.492218017578125,792.6574096679688,20.26706886291504,
212,6.358537673950195,True,735.3207397460938,57.40989685058594,18.220909118652344,791.7421875,19.204673767089844,-0.9837646484375,True,True,1.0241901874542236,0.495232492685318,0.19506259262561798,1.0241901874542236,40.73377990722656,753.6575317382812,21.53980827331543,792.1362915039062,20.26706314086914,
213,6.388530731201172,True,731.9300537109375,55.367706298828125,18.375003814697266,793.8173828125,19.194843292236328,-0.8198394775390625,True,True,1.023604154586792,0.49522438645362854,0.19506259262561798,1.023604154586792,22.408897399902344,777.4987182617188,20.723587036132812,793.9861450195312,20.267065048217773,
214,6.418523788452148,True,729.6781616210938,53.88767623901367,18.43065643310547,797.3382568359375,19.29871368408203,-0.8680572509765625,True,True,1.0230300426483154,0.49521660804748535,0.19506259262561798,1.0230300426483154,21.582731246948242,817.0150756835938,19.721214294433594,797.1348876953125,20.267078399658203,
215,6.448516845703125,True,720.0956420898438,53.94482421875,16.49378776550293,797.528076171875,17.390775680541992,-0.8969879150390625,True,True,1.0224676132202148,0.49520909786224365,0.19506259262561798,1.0224676132202148,759.5103149414062,831.2971801757812,-19.174530029296875,797.1792602539062,20.267078399658203,
216,6.478509902954102,True,726.2242431640625,53.92658615112305,18.323698043823242,797.48388671875,19.399076461791992,-1.07537841796875,True,True,1.0219166278839111,0.49520188570022583,0.19506259262561798,1.0219166278839111,33.540611267089844,817.9033203125,19.696956634521484,797.2730712890625,20.267072677612305,
217,6.508502960205078,True,723.9744262695312,52.688621520996094,18.39397621154785,798.2470703125,19.4114933013916,-1.01751708984375,True,True,1.0213768482208252,0.4951949417591095,0.19506259262561798,1.0213768482208252,30.185144424438477,825.2013549804688,19.452465057373047,797.9689331054688,20.267070770263672,
218,6.538496017456055,True,722.26318359375,52.20412826538086,18.53254508972168,797.89111328125,19.400602340698242,-0.8680572509765625,True,True,1.020848035812378,0.49518829584121704,0.19506259262561798,1.020848035812378,40.96403503417969,772.364990234375,20.723270416259766,798.1543579101562,20.267061233520508,
219,6.568489074707031,True,720.13134765625,52.033172607421875,18.57746124267578,798.9859619140625,19.64801788330078,-1.070556640625,True,True,1.0203299522399902,0.4951818883419037,0.19506259262561798,1.0203299522399902,13.575752258300781,787.620361328125,20.45507049560547,799.1031494140625,20.267061233520508,
220,6.598482131958008,True,718.0746459960938,52.279083251953125,18.721668243408203,798.7567749023438,19.90793228149414,-1.1862640380859375,True,True,1.019822359085083,0.4951757490634918,0.19506259262561798,1.019822359085083,93.94829559326172,708.3272705078125,22.9876708984375,799.6884765625,20.267059326171875,
221,6.628475666046143,True,708.1461181640625,53.31700897216797,16.55060577392578,799.0990600585938,17.992347717285156,-1.441741943359375,True,True,1.0193252563476562,0.49516984820365906,0.19506259262561798,1.0193252563476562,738.57373046875,808.932373046875,-19.59576416015625,798.997802734375,20.26707649230957,
222,6.658468723297119,True,713.3965454101562,53.370094299316406,18.710668563842773,799.0430908203125,20.3789119720459,-1.668243408203125,True,True,1.0188379287719727,0.4951641857624054,0.19506259262561798,1.0188379287719727,263.9786376953125,615.650390625,26.869365692138672,800.9307861328125,20.26708221435547,
223,6.688461780548096,True,715.179931640625,53.98212814331055,18.281280517578125,802.18603515625,20.267501831054688,-1.9862213134765625,True,True,1.0183606147766113,0.49515876173973083,0.19506259262561798,1.0183606147766113,16.5704345703125,792.39208984375,20.8723087310791,802.2868041992188,20.267072677612305,
224,6.718454837799072,True,715.1876831054688,54.87692642211914,18.22808074951172,802.0993041992188,20.49364471435547,-2.26556396484375,True,True,1.0178929567337036,0.495153546333313,0.19506259262561798,1.0178929567337036,66.2084732055664,745.4813842773438,22.54812240600586,802.6815185546875,20.267105102539062,
225,6.748447895050049,True,708.4400024414062,54.470882415771484,16.023088455200195,805.14697265625,18.351259231567383,-2.3281707763671875,True,True,1.01743483543396,0.4951484501361847,0.19506259262561798,1.01743483543396,700.3129272460938,756.0180053710938,-20.87042236328125,805.6519775390625,20.26711082458496,
226,6.778440952301025,True,715.9306030273438,54.285789489746094,18.260013580322266,807.2337646484375,20.621891021728516,-2.36187744140625,True,True,1.0169860124588013,0.4951436221599579,0.19506259262561798,1.0169860124588013,124.04535675048828,695.3482055664062,24.163284301757812,808.38330078125,20.267112731933594,
227,6.808434009552002,True,715.3150634765625,53.102821350097656,18.267026901245117,809.59912109375,20.575925827026367,-2.30889892578125,True,True,1.0165462493896484,0.4951390027999878,0.19506259262561798,1.0165462493896484,41.55459976196289,791.489013671875,21.19498634338379,809.7850952148438,20.267120361328125,
228,6.8384270668029785,True,713.8861694335938,52.334835052490234,18.368112564086914,809.8963623046875,20.532556533813477,-2.1644439697265625,True,True,1.0161153078079224,0.49513453245162964,0.19506259262561798,1.0161153078079224,32.07683181762695,789.1001586914062,21.134851455688477,810.10986328125,20.267126083374023,
229,6.868420124053955,True,713.978271484375,50.48228073120117,18.473068237304688,811.7110595703125,20.5797119140625,-2.1066436767578125,True,True,1.0156930685043335,0.4951302409172058,0.19506259262561798,1.0156930685043335,40.00069808959961,810.8031616210938,20.54159164428711,811.7203979492188,20.267133712768555,
230,6.898413181304932,True,705.685302734375,48.59989547729492,16.574691772460938,812.892822265625,18.483840942382812,-1.909149169921875,True,True,1.0152794122695923,0.4951260983943939,0.19506259262561798,1.0152794122695923,722.672607421875,755.2024536132812,-21.079559326171875,813.4845581054688,20.267101287841797,
231,6.928406238555908,True,711.7659301757812,48.37752151489258,18.929744720458984,811.3264770507812,20.805171966552734,-1.87542724609375,True,True,1.0148741006851196,0.49512213468551636,0.19506259262561798,1.0148741006851196,164.00035095214844,649.7992553710938,25.68136978149414,812.9826049804688,20.267122268676758,
232,6.958399772644043,True,712.3607788085938,47.511070251464844,18.758089065551758,813.6847534179688,20.700960159301758,-1.94287109375,True,True,1.014477014541626,0.49511831998825073,0.19506259262561798,1.014477014541626,25.27919578552246,788.9730834960938,20.889373779296875,813.93798828125,20.267120361328125,
233,6.9883928298950195,True,712.500732421875,47.114479064941406,18.77474021911621,814.3006591796875,20.52008628845215,-1.7453460693359375,True,True,1.0140879154205322,0.49511462450027466,0.19506259262561798,1.0140879154205322,26.47779655456543,815.0953369140625,20.180294036865234,814.2925415039062,20.26711082458496,
234,7.018385887145996,True,712.421875,46.6849365234375,18.83370590209961,814.5472412109375,20.593502044677734,-1.759796142578125,True,True,1.0137065649032593,0.4951111376285553,0.19506259262561798,1.0137065649032593,26.235435485839844,801.404541015625,20.501134872436523,814.6818237304688,20.267112731933594,
235,7.048378944396973,True,706.0933837890625,46.30765914916992,16.764041900634766,814.1754150390625,18.494922637939453,-1.7308807373046875,True,True,1.0133329629898071,0.4951077997684479,0.19506259262561798,1.0133329629898071,632.3391723632812,725.6461181640625,-22.075057983398438,815.0817260742188,20.267118453979492,
236,7.078372001647949,True,712.395751953125,46.44188690185547,18.894956588745117,814.7341918945312,20.712568283081055,-1.8176116943359375,True,True,1.0129668712615967,0.49510458111763,0.19506259262561798,1.0129668712615967,56.00217056274414,761.2076416015625,21.616487503051758,815.2819213867188,20.26711082458496,
237,7.108365058898926,True,712.820556640625,46.351924896240234,18.857419967651367,815.2776489257812,20.583494186401367,-1.72607421875,True,True,1.0126084089279175,0.4951014816761017,0.19506259262561798,1.0126084089279175,26.626216888427734,794.9088745117188,20.65071678161621,815.4860229492188,20.267118453979492,
238,7.138358116149902,True,712.9915771484375,46.21284866333008,18.84020233154297,815.7640380859375,20.513267517089844,-1.673065185546875,True,True,1.0122569799423218,0.4950985014438629,0.19506259262561798,1.0122569799423218,17.698200225830078,815.279296875,20.108013153076172,815.7689819335938,20.26712417602539,
239,7.168351173400879,True,712.8244018554688,46.30084228515625,18.856399536132812,815.577880859375,20.572830200195312,-1.7164306640625,True,True,1.0119125843048096,0.4950956404209137,0.19506259262561798,1.0119125843048096,26.280242919921875,792.0928955078125,20.686838150024414,815.8179321289062,20.267105102539062,
240,7.1983442306518555,True,713.394775390625,46.26353073120117,18.94443130493164,815.1026611328125,20.646411895751953,-1.7019805908203125,True,True,1.0115752220153809,0.49509289860725403,0.19506259262561798,1.0115752220153809,87.31468963623047,737.2496948242188,22.360889434814453,815.8982543945312,20.267086029052734,
241,7.228337287902832,True,706.0865478515625,45.972110748291016,16.75016212463379,815.0123901367188,18.44732093811035,-1.6971588134765625,True,True,1.011244535446167,0.4950903058052063,0.19506259262561798,1.011244535446167,707.7395629882812,705.3273315429688,-22.607391357421875,816.1329345703125,20.26710319519043,
242,7.258330821990967,True,713.4663696289062,46.179988861083984,18.839330673217773,816.1825561523438,20.51239585876465,-1.673065185546875,True,True,1.010920524597168,0.49508774280548096,0.19506259262561798,1.010920524597168,30.481056213378906,815.78271484375,20.108013153076172,816.1866455078125,20.267101287841797,
243,7.288323879241943,True,713.1248779296875,46.170860290527344,18.871545791625977,816.009521484375,20.56870460510254,-1.6971588134765625,True,True,1.0106030702590942,0.4950852692127228,0.19506259262561798,1.0106030702590942,28.691696166992188,789.60546875,20.7906494140625,816.2791137695312,20.267105102539062,
244,7.31831693649292,True,713.3402099609375,46.19297409057617,18.840564727783203,816.2943115234375,20.537723541259766,-1.6971588134765625,True,True,1.0102919340133667,0.49508288502693176,0.19506259262561798,1.0102919340133667,10.578849792480469,813.9022827148438,20.13210678100586,816.3187255859375,20.267101287841797,
245,7.3483099937438965,True,705.9366455078125,45.918392181396484,16.834056854248047,815.7633056640625,18.51675033569336,-1.6826934814453125,True,True,1.0099871158599854,0.4950806200504303,0.19506259262561798,1.0099871158599854,731.1437377929688,753.3462524414062,-21.099716186523438,816.400146484375,20.267107009887695,
246,7.378303050994873,True,713.203857421875,46.137081146240234,18.88960838317871,816.142822265625,20.51448631286621,-1.6248779296875,True,True,1.009688377380371,0.4950784146785736,0.19506259262561798,1.009688377380371,36.826045989990234,782.1310424804688,20.9149227142334,816.48974609375,20.267114639282227,
247,7.40829610824585,True,713.3300170898438,46.18715286254883,18.90660858154297,816.0413208007812,20.579673767089844,-1.673065185546875,True,True,1.009395718574524,0.49507632851600647,0.19506259262561798,1.009395718574524,49.786766052246094,767.2227783203125,21.395341873168945,816.5391235351562,20.26712417602539,
248,7.438289165496826,True,713.8446044921875,46.200523376464844,18.81209945678711,816.8919067382812,20.470699310302734,-1.658599853515625,True,True,1.0091089010238647,0.4950743317604065,0.19506259262561798,1.0091089010238647,49.09697723388672,843.6295776367188,19.403270721435547,816.6193237304688,20.267118453979492,
249,7.468282222747803,True,713.5097045898438,46.16912841796875,18.875102996826172,816.4415893554688,20.533702850341797,-1.658599853515625,True,True,1.008827805519104,0.4950723946094513,0.19506259262561798,1.008827805519104,23.835426330566406,793.3516235351562,20.684206008911133,816.6768798828125,20.267135620117188,
250,7.498275279998779,True,713.5609130859375,46.19023895263672,18.8559513092041,816.6038818359375,20.529016494750977,-1.673065185546875,True,True,1.0085524320602417,0.49507057666778564,0.19506259262561798,1.0085524320602417,12.769404411315918,805.6854248046875,20.330951690673828,816.7151489257812,20.26712989807129,
251,7.528268337249756,True,706.051513671875,45.94699478149414,16.86678123474121,816.398193359375,18.525381088256836,-1.658599853515625,True,True,1.0082825422286987,0.4950687885284424,0.19506259262561798,1.0082825422286987,747.9349975585938,779.3283081054688,-20.4093017578125,816.7757568359375,20.267141342163086,
252,7.558261394500732,True,713.9148559570312,46.27497482299805,18.81671714782715,816.9559326171875,20.456045150756836,-1.6393280029296875,True,True,1.008018136024475,0.4950670599937439,0.19506259262561798,1.008018136024475,34.82271194458008,831.329833984375,19.60846710205078,816.8095703125,20.26713752746582,
253,7.588254928588867,True,714.0070190429688,46.23795700073242,18.815383911132812,817.0786743164062,20.4547119140625,-1.6393280029296875,True,True,1.0077589750289917,0.4950653910636902,0.19506259262561798,1.0077589750289917,42.363861083984375,837.7521362304688,19.518022537231445,816.8682250976562,20.267131805419922,
254,7.618247985839844,True,713.5670166015625,46.202030181884766,18.87281608581543,816.673583984375,20.512144088745117,-1.6393280029296875,True,True,1.0075050592422485,0.49506378173828125,0.19506259262561798,1.0075050592422485,28.233753204345703,791.3038330078125,20.6097354888916,816.9317626953125,20.267131805419922,
255,7.64824104309082,True,713.9285278320312,46.1968879699707,18.879064559936523,816.725830078125,20.51839256286621,-1.6393280029296875,True,True,1.0072561502456665,0.4950622320175171,0.19506259262561798,1.0072561502456665,35.55805587768555,789.6907348632812,20.732818603515625,817.0009155273438,20.26714324951172,
256,7.678234100341797,True,714.0144653320312,46.17522048950195,18.865140914916992,816.878173828125,20.557477951049805,-1.6923370361328125,True,True,1.0070122480392456,0.4950607419013977,0.19506259262561798,1.0070122480392456,33.702476501464844,804.7280883789062,20.418123245239258,817.0017700195312,20.267162322998047,
257,7.708227157592773,True,713.8880004882812,46.18680191040039,18.850187301635742,817.034423828125,20.518430709838867,-1.668243408203125,True,True,1.0067732334136963,0.4950593113899231,0.19506259262561798,1.0067732334136963,15.784381866455078,814.7744750976562,20.103191375732422,817.0574340820312,20.26716423034668,
258,7.73822021484375,True,713.909423828125,46.1902961730957,18.85240936279297,817.037109375,20.520652770996094,-1.668243408203125,True,True,1.006538987159729,0.49505794048309326,0.19506259262561798,1.006538987159729,17.4716796875,814.6895751953125,20.103191375732422,817.0609741210938,20.267181396484375,
259,7.768213272094727,True,706.8554077148438,45.95315170288086,16.768798828125,816.0599975585938,18.451492309570312,-1.6826934814453125,True,True,1.0063093900680542,0.4950566291809082,0.19506259262561798,1.0063093900680542,700.8626098632812,709.5040283203125,-22.5450439453125,817.1431884765625,20.26719093322754,
260,7.798206329345703,True,713.819091796875,46.20708465576172,18.863773345947266,817.0040893554688,20.570560455322266,-1.706787109375,True,True,1.0060844421386719,0.4950553774833679,0.19506259262561798,1.0060844421386719,17.490428924560547,800.9009399414062,20.364673614501953,817.167724609375,20.267181396484375,
261,7.82819938659668,True,706.517333984375,45.88779067993164,16.8345947265625,816.5824584960938,18.5413818359375,-1.706787109375,True,True,1.0058640241622925,0.4950541853904724,0.19506259262561798,1.0058640241622925,735.6786499023438,755.4161987304688,-21.225311279296875,817.2039794921875,20.267196655273438,
262,7.858192443847656,True,713.7507934570312,46.22474670410156,18.88950538635254,816.8424072265625,20.630029678344727,-1.7405242919921875,True,True,1.0056480169296265,0.4950530529022217,0.19506259262561798,1.0056480169296265,41.633113861083984,778.6503295898438,20.990049362182617,817.2304077148438,20.26720428466797,
263,7.888185501098633,True,713.9296875,46.23262023925781,18.87320327758789,816.9865112304688,20.57999038696289,-1.706787109375,True,True,1.0054363012313843,0.49505195021629333,0.19506259262561798,1.0054363012313843,25.35013771057129,792.8443603515625,20.59287452697754,817.231689453125,20.267189025878906,
264,7.918179035186768,True,714.029296875,46.222755432128906,18.85327911376953,817.2147216796875,20.535972595214844,-1.6826934814453125,True,True,1.005228877067566,0.49505090713500977,0.19506259262561798,1.005228877067566,10.789163589477539,810.1212158203125,20.11764144897461,817.2867431640625,20.267192840576172,
265,7.948172092437744,True,713.8433837890625,46.23127746582031,18.8837833404541,816.9801635742188,20.6002140045166,-1.7164306640625,True,True,1.0050256252288818,0.4950498938560486,0.19506259262561798,1.0050256252288818,34.955623626708984,785.2963256835938,20.809921264648438,817.3018188476562,20.26719093322754,
266,7.978165149688721,True,713.7225341796875,46.23857116699219,18.911428451538086,816.7691650390625,20.656774520874023,-1.7453460693359375,True,True,1.004826307296753,0.4950489103794098,0.19506259262561798,1.004826307296753,57.37099838256836,765.0541381835938,21.399168014526367,817.2940673828125,20.26717758178711,
267,8.008157730102539,True,714.1717529296875,46.251800537109375,18.851015090942383,817.280517578125,20.567445755004883,-1.7164306640625,True,True,1.0046310424804688,0.49504798650741577,0.19506259262561798,1.0046310424804688,19.28093910217285,810.53515625,20.151378631591797,817.3489990234375,20.267152786254883,
268,8.038150787353516,True,713.8935546875,46.24623489379883,18.877758026123047,817.08984375,20.623104095458984,-1.7453460693359375,True,True,1.0044397115707397,0.49504712224006653,0.19506259262561798,1.0044397115707397,33.89894104003906,787.0700073242188,20.770952224731445,817.3944091796875,20.267162322998047,
269,8.068144798278809,True,714.2608642578125,46.25039291381836,18.85099983215332,817.340087890625,20.591524124145508,-1.7405242919921875,True,True,1.0042521953582764,0.4950462579727173,0.19506259262561798,1.0042521953582764,22.152729034423828,810.1597900390625,20.175472259521484,817.4129028320312,20.267148971557617,
270,8.098137855529785,True,714.0955200195312,46.20856475830078,18.865793228149414,817.2882690429688,20.6063175201416,-1.7405242919921875,True,True,1.004068374633789,0.49504542350769043,0.19506259262561798,1.004068374633789,17.571401596069336,800.74609375,20.43950653076172,817.4560546875,20.267148971557617,
