frame,time_s,success,fascicle_length_px,fascicle_angle_deg,deep_apo_angle_deg,pennation_angle_deg,n_fascicle_candidates,error
1219,36.56159083410815,True,689.1361694335938,20.55604362487793,-2.3065032958984375,22.862546920776367,83,
1220,36.591583935694786,True,743.8827514648438,19.025606155395508,-2.1475830078125,21.173189163208008,103,
1221,36.621577037281426,True,721.6399536132812,19.536653518676758,-2.3859405517578125,21.92259407043457,105,
1222,36.65157013886806,True,783.1060791015625,17.744670867919922,-2.3859405517578125,20.130611419677734,91,
1223,36.68156324045469,True,739.7061157226562,19.093490600585938,-2.3859405517578125,21.47943115234375,91,
1224,36.71155634204133,True,632.0631713867188,22.750974655151367,-1.9886474609375,24.739622116088867,74,
1225,36.74154944362797,True,704.9298095703125,20.2248592376709,-2.3065032958984375,22.531362533569336,64,
1226,36.7715425452146,True,502.74346923828125,29.511497497558594,-1.9886322021484375,31.50012969970703,51,
1227,36.801535646801234,True,682.6348876953125,21.801406860351562,-1.148040771484375,22.949447631835938,45,
1228,36.83152874838787,True,498.8507995605469,29.623748779296875,-2.068115234375,31.691864013671875,40,
1229,36.8615218499745,True,768.0308227539062,18.434947967529297,-2.068115234375,20.503063201904297,55,
1230,36.89151495156114,True,809.260986328125,17.10272789001465,-2.22705078125,19.32977867126465,40,
1231,36.921508053147775,True,760.3438110351562,18.434947967529297,-2.22705078125,20.661998748779297,48,
1232,36.95150115473441,True,831.4841918945312,-19.440032958984375,-2.3859405517578125,-17.054092407226562,66,
1233,36.98149425632104,True,759.11083984375,-21.1612548828125,-1.9027099609375,-19.258544921875,88,
1234,37.01148735790768,True,828.171630859375,-19.5731201171875,-2.6242218017578125,-16.948898315429688,83,
1235,37.041480459494316,True,687.0481567382812,20.095230102539062,-2.6242218017578125,22.719451904296875,112,
1236,37.07147356108095,True,827.3359375,-19.653823852539062,-2.6242218017578125,-17.02960205078125,103,
1237,37.10146666266758,True,760.8508911132812,19.093490600585938,-1.5457000732421875,20.639190673828125,107,
1238,37.13145976425422,True,722.9856567382812,20.772253036499023,-0.817230224609375,21.5894832611084,86,
1239,37.16145286584086,True,797.97900390625,16.990821838378906,-2.9417724609375,19.932594299316406,110,
1240,37.19144596742749,True,743.5988159179688,-21.801406860351562,-2.7036285400390625,-19.0977783203125,89,
1241,37.221439069014124,True,736.5213012695312,-21.801406860351562,-1.4548187255859375,-20.346588134765625,93,
1242,37.25143217060076,True,818.3697509765625,17.447187423706055,-1.6820068359375,19.129194259643555,89,
1243,37.2814252721874,True,783.7542114257812,18.434947967529297,-1.541748046875,19.976696014404297,122,
1244,37.31141837377403,True,812.1141357421875,17.241456985473633,-2.1248779296875,19.366334915161133,69,
1245,37.341411475360665,True,798.152587890625,17.81888771057129,-1.8466949462890625,19.66558265686035,73,
1246,37.3714045769473,True,800.313232421875,17.744670867919922,-1.8523712158203125,19.597042083740234,89,
1247,37.40139767853394,True,783.2608032226562,17.241456985473633,-3.0211334228515625,20.262590408325195,81,
1248,37.43139078012057,True,806.261474609375,-20.170654296875,-3.338470458984375,-16.832183837890625,66,
1249,37.46138388170721,True,816.3915405273438,16.8583984375,-2.5791473388671875,19.437545776367188,87,
1250,37.49137698329384,True,785.326904296875,17.969139099121094,-2.113525390625,20.082664489746094,67,
1251,37.52137008488047,True,706.0857543945312,20.136301040649414,-2.3859405517578125,22.522241592407227,59,
1252,37.551363186467114,True,801.8540649414062,17.10272789001465,-2.7943572998046875,19.897085189819336,74,
1253,37.58135628805375,True,783.8970336914062,18.434947967529297,-1.7615203857421875,20.196468353271484,65,
1254,37.61134938964038,True,793.1592407226562,17.744670867919922,-2.4143218994140625,20.158992767333984,82,
1255,37.641342491227014,True,820.7645263671875,16.50436019897461,-3.100494384765625,19.604854583740234,75,
1256,37.671335592813655,True,797.321044921875,17.35402488708496,-2.748992919921875,20.103017807006836,96,
1257,37.70132869440029,True,673.2049560546875,21.161258697509766,-2.499420166015625,23.66067886352539,86,
1258,37.73132179598692,True,766.295166015625,-21.447738647460938,-2.8397216796875,-18.608016967773438,103,
1259,37.761314897573556,True,796.5852661132812,17.10272789001465,-2.9417724609375,20.04450035095215,148,
1260,37.79130799916019,True,765.264404296875,17.241456985473633,-3.6555938720703125,20.897050857543945,116,
1261,37.82130110074683,True,766.697021484375,16.8583984375,-3.8932952880859375,20.751693725585938,142,
1262,37.85129420233346,True,786.251220703125,17.281497955322266,-3.100494384765625,20.38199234008789,71,
1263,37.8812873039201,True,750.9219360351562,18.434947967529297,-2.78302001953125,21.217967987060547,139,
1264,37.91128040550673,True,748.4623413085938,18.434947967529297,-2.8624114990234375,21.297359466552734,99,
1265,37.94127350709337,True,769.296875,17.81888771057129,-2.9417724609375,20.76066017150879,104,
1266,37.971266608680004,True,784.50927734375,-20.725555419921875,-3.1798248291015625,-17.545730590820312,136,
1267,38.00125971026664,True,759.3814697265625,18.060470581054688,-2.9417724609375,21.002243041992188,109,
1268,38.03125281185327,True,727.7706298828125,-22.166351318359375,-1.670654296875,-20.495697021484375,117,
1269,38.061245913439905,True,715.3804321289062,20.55604362487793,-1.4491424560546875,22.005186080932617,111,
1270,38.091239015026545,True,783.2879028320312,18.434947967529297,-1.6365814208984375,20.071529388427734,121,
1271,38.12123211661318,True,700.4212036132812,20.92449951171875,-1.619537353515625,22.544036865234375,102,
1272,38.15122521819981,True,635.0387573242188,23.198589324951172,-1.619537353515625,24.818126678466797,117,
1273,38.181218319786446,True,700.8030395507812,-23.198593139648438,-3.2591552734375,-19.939437866210938,120,
1274,38.211211421373086,True,761.9622192382812,17.241456985473633,-3.5763397216796875,20.81779670715332,103,
1275,38.24120452295972,True,767.54833984375,19.65382194519043,-0.3906402587890625,20.044462203979492,95,
1276,38.27119762454635,True,693.5525512695312,22.166345596313477,-0.27972412109375,22.446069717407227,121,
1277,38.30119072613299,True,807.3756103515625,18.88608741760254,-0.255615234375,19.14170265197754,103,
1278,38.33118382771962,True,814.8713989257812,18.778032302856445,-0.28936767578125,19.067399978637695,94,
1279,38.36117692930626,True,773.127685546875,19.983104705810547,-0.2266693115234375,20.209774017333984,106,
1280,38.391170030892894,True,831.3922119140625,18.434947967529297,-0.27972412109375,18.714672088623047,129,
1281,38.42116313247953,True,846.9059448242188,18.121858596801758,-0.255615234375,18.377473831176758,125,
1282,38.45115623406616,True,835.9319458007812,18.434947967529297,-0.1880950927734375,18.623043060302734,113,
1283,38.4811493356528,True,830.7992553710938,18.434947967529297,-0.409942626953125,18.844890594482422,117,
1284,38.511142437239435,True,822.6582641601562,18.434947967529297,-0.61248779296875,19.047435760498047,129,
1285,38.54113553882607,True,819.2236938476562,18.434947967529297,-0.77642822265625,19.211376190185547,119,
1286,38.5711286404127,True,813.3931274414062,18.434947967529297,-1.0126953125,19.447643280029297,129,
1287,38.601121741999336,True,827.5364379882812,17.927919387817383,-1.1139373779296875,19.04185676574707,131,
1288,38.631114843585976,True,834.4140625,17.744670867919922,-1.1235809326171875,18.86825180053711,101,
1289,38.66110794517261,True,826.1737060546875,18.034284591674805,-1.02716064453125,19.061445236206055,120,
1290,38.69110104675924,True,830.9307250976562,17.927919387817383,-1.0223388671875,18.950258255004883,127,
1291,38.72109414834588,True,839.0654296875,17.78388786315918,-0.9837646484375,18.76765251159668,141,
1292,38.75108724993252,True,812.1752319335938,18.434947967529297,-0.9644775390625,19.399425506591797,98,
1293,38.78108035151915,True,813.2692260742188,18.434947967529297,-0.8632354736328125,19.29818344116211,92,
1294,38.811073453105784,True,801.484375,18.778032302856445,-0.7667999267578125,19.544832229614258,94,
1295,38.84106655469242,True,788.775634765625,19.025606155395508,-0.8921661376953125,19.91777229309082,124,
1296,38.87105965627905,True,715.6075439453125,21.161258697509766,-0.97894287109375,22.140201568603516,87,
1297,38.90105275786569,True,798.3057250976562,18.799884796142578,-1.0416259765625,19.841510772705078,103,
1298,38.931045859452325,True,793.5579833984375,18.970407485961914,-1.1091156005859375,20.07952308654785,96,
1299,38.96103896103896,True,761.4566040039062,19.855213165283203,-1.220001220703125,21.075214385986328,120,
1300,38.99103206262559,True,775.1829223632812,19.440032958984375,-1.33087158203125,20.770904541015625,95,
1301,39.02102516421223,True,747.2666015625,20.136301040649414,-1.5959625244140625,21.732263565063477,85,
1302,39.05101826579887,True,829.5609741210938,17.927919387817383,-1.663421630859375,19.591341018676758,110,
1303,39.0810113673855,True,699.8703002929688,21.801406860351562,-1.764617919921875,23.566024780273438,99,
1304,39.11100446897213,True,811.2020874023438,18.434947967529297,-1.8176116943359375,20.252559661865234,111,
1305,39.14099757055877,True,812.2716064453125,18.434947967529297,-1.832061767578125,20.267009735107422,125,
1306,39.17099067214541,True,810.3707885742188,18.434947967529297,-1.8657989501953125,20.30074691772461,136,
1307,39.20098377373204,True,832.2282104492188,17.878694534301758,-1.9332427978515625,19.81193733215332,127,
1308,39.230976875318675,True,810.208740234375,18.434947967529297,-1.9332427978515625,20.36819076538086,137,
1309,39.26096997690531,True,833.831787109375,17.81888771057129,-1.981414794921875,19.800302505493164,127,
1310,39.29096307849195,True,810.0491333007812,18.434947967529297,-1.9235992431640625,20.35854721069336,124,
1311,39.32095618007858,True,810.4175415039062,18.434947967529297,-1.9380645751953125,20.37301254272461,139,
1312,39.350949281665216,True,787.1536865234375,19.025606155395508,-1.9380645751953125,20.96367073059082,92,
1313,39.38094238325185,True,831.9664306640625,17.927919387817383,-1.8609771728515625,19.788896560668945,162,
1314,39.41093548483848,True,766.6228637695312,19.536653518676758,-1.9043426513671875,21.440996170043945,111,
1315,39.44092858642512,True,822.238037109375,18.083444595336914,-1.87542724609375,19.958871841430664,120,
1316,39.47092168801176,True,833.6207885742188,17.878694534301758,-1.913970947265625,19.792665481567383,117,
1317,39.50091478959839,True,833.8244018554688,17.878694534301758,-1.9043426513671875,19.783037185668945,116,
1318,39.530907891185024,True,788.9442749023438,19.025606155395508,-1.9284210205078125,20.95402717590332,85,
1319,39.560900992771664,True,807.4595336914062,18.434947967529297,-1.9284210205078125,20.36336898803711,109,
1320,39.5908940943583,True,832.8032836914062,17.927919387817383,-1.9284210205078125,19.856340408325195,99,
1321,39.62088719594493,True,831.5824584960938,17.927919387817383,-1.94287109375,19.870790481567383,91,
1322,39.650880297531565,True,790.4019165039062,18.92464256286621,-1.971771240234375,20.896413803100586,94,
1323,39.6808733991182,True,833.1963500976562,17.81888771057129,-2.01513671875,19.83402442932129,109,
1324,39.71086650070484,True,831.2140502929688,17.878694534301758,-2.0247650146484375,19.903459548950195,97,
1325,39.74085960229147,True,808.0386352539062,18.434947967529297,-2.0247650146484375,20.459712982177734,81,
1326,39.770852703878106,True,828.8849487304688,17.927919387817383,-2.01031494140625,19.938234329223633,111,
1327,39.80084580546474,True,829.06201171875,17.927919387817383,-2.01513671875,19.943056106567383,75,
1328,39.83083890705138,True,809.5925903320312,18.434947967529297,-2.0295867919921875,20.464534759521484,108,
1329,39.86083200863801,True,780.293701171875,-22.380126953125,-2.0247650146484375,-20.355361938476562,61,
1330,39.89082511022465,True,830.3159790039062,17.878694534301758,-2.0247650146484375,19.903459548950195,102,
1331,39.92081821181128,True,808.8079833984375,18.434947967529297,-2.0247650146484375,20.459712982177734,97,
1332,39.950811313397914,True,833.5340576171875,17.81888771057129,-2.06329345703125,19.88218116760254,91,
1333,39.980804414984554,True,827.4724731445312,17.927919387817383,-2.044036865234375,19.971956253051758,105,
1334,40.01079751657119,True,830.303955078125,17.878694534301758,-2.0247650146484375,19.903459548950195,127,
1335,40.04079061815782,True,784.6304321289062,19.025606155395508,-2.06329345703125,21.088899612426758,95,
1336,40.070783719744455,True,832.4338989257812,17.81888771057129,-2.06329345703125,19.88218116760254,102,
1337,40.100776821331095,True,826.8170776367188,17.969139099121094,-2.0584869384765625,20.027626037597656,111,
1338,40.13076992291773,True,798.1907958984375,18.657886505126953,-2.06329345703125,20.721179962158203,90,
1339,40.16076302450436,True,829.0616455078125,17.878694534301758,-2.0825653076171875,19.961259841918945,109,
1340,40.190756126090996,True,806.9172973632812,18.434947967529297,-2.0825653076171875,20.517513275146484,115,
1341,40.220749227677636,True,784.7545166015625,19.025606155395508,-2.07293701171875,21.098543167114258,125,
1342,40.25074232926427,True,830.9708251953125,17.81888771057129,-2.101837158203125,19.920724868774414,110,
1343,40.2807354308509,True,824.67578125,17.969139099121094,-2.101837158203125,20.07097625732422,77,
1344,40.31072853243754,True,829.0958251953125,17.878694534301758,-2.0488433837890625,19.92753791809082,116,
1345,40.34072163402417,True,824.1146240234375,17.969139099121094,-2.0536651611328125,20.022804260253906,106,
1346,40.37071473561081,True,831.1146240234375,17.81888771057129,-2.0536651611328125,19.8725528717041,110,
1347,40.400707837197444,True,764.1002807617188,19.592281341552734,-2.0536651611328125,21.645946502685547,106,
1348,40.43070093878408,True,827.0161743164062,-21.124725341796875,-2.01031494140625,-19.114410400390625,82,
1349,40.46069404037071,True,807.5765380859375,18.434947967529297,-2.01031494140625,20.445262908935547,91,
1350,40.49068714195735,True,836.8775024414062,17.70042610168457,-1.9862213134765625,19.686647415161133,122,
1351,40.520680243543985,True,781.6702880859375,19.093490600585938,-2.0536651611328125,21.14715576171875,129,
1352,40.55067334513062,True,821.486083984375,18.060470581054688,-2.068115234375,20.128585815429688,102,
1353,40.58066644671725,True,824.6044921875,17.878694534301758,-2.0825653076171875,19.961259841918945,82,
1354,40.610659548303886,True,827.1842651367188,17.81888771057129,-2.068115234375,19.88700294494629,130,
1355,40.64065264989053,True,823.082275390625,17.927919387817383,-2.092193603515625,20.020112991333008,145,
1356,40.67064575147716,True,824.5018310546875,17.878694534301758,-2.1066436767578125,19.98533821105957,112,
1357,40.70063885306379,True,820.8333740234375,18.034284591674805,-2.0247650146484375,20.059049606323242,116,
1358,40.73063195465043,True,822.4278564453125,17.969139099121094,-2.092193603515625,20.06133270263672,111,
1359,40.76062505623707,True,822.2772827148438,17.878694534301758,-2.149993896484375,20.028688430786133,100,
1360,40.7906181578237,True,820.0936279296875,17.969139099121094,-2.1837005615234375,20.15283966064453,101,
1361,40.820611259410335,True,832.907958984375,17.650123596191406,-2.1114654541015625,19.76158905029297,101,
1362,40.85060436099697,True,766.1195678710938,19.440032958984375,-1.9573211669921875,21.397354125976562,116,
1363,40.8805974625836,True,781.8606567382812,19.057703018188477,-1.8802490234375,20.937952041625977,152,
1364,40.91059056417024,True,791.826416015625,18.778032302856445,-1.87060546875,20.648637771606445,167,
1365,40.940583665756876,True,794.9292602539062,18.725786209106445,-1.9380645751953125,20.663850784301758,127,
1366,40.97057676734351,True,824.8287353515625,17.927919387817383,-2.092193603515625,20.020112991333008,116,
1367,41.00056986893014,True,818.3604125976562,18.083444595336914,-2.1307220458984375,20.21416664123535,181,
1368,41.03056297051678,True,820.8562622070312,18.004159927368164,-2.12591552734375,20.130075454711914,195,
1369,41.06055607210342,True,819.5822143554688,18.060470581054688,-2.1596221923828125,20.2200927734375,127,
1370,41.09054917369005,True,804.5780639648438,18.434947967529297,-2.246307373046875,20.681255340576172,146,
1371,41.120542275276684,True,773.5714111328125,19.2900447845459,-2.3859405517578125,21.67598533630371,210,
1372,41.15053537686332,True,788.087890625,18.970407485961914,-2.289642333984375,21.26004981994629,169,
1373,41.18052847844996,True,789.0485229492188,18.970407485961914,-2.30889892578125,21.279306411743164,172,
1374,41.21052158003659,True,822.14599609375,18.103761672973633,-2.294464111328125,20.398225784301758,170,
1375,41.240514681623225,True,742.9752197265625,-23.749496459960938,-2.35223388671875,-21.397262573242188,165,
1376,41.27050778320986,True,831.3571166992188,17.878694534301758,-2.43408203125,20.312776565551758,211,
1377,41.3005008847965,True,748.720458984375,20.136301040649414,-2.4292755126953125,22.565576553344727,136,
1378,41.33049398638313,True,828.99072265625,18.024721145629883,-2.1114654541015625,20.136186599731445,167,
1379,41.360487087969766,True,723.331787109375,21.03750991821289,-2.06329345703125,23.10080337524414,182,
1380,41.3904801895564,True,776.9080200195312,19.24952507019043,-1.9669647216796875,21.216489791870117,173,
1381,41.42047329114303,True,797.7012939453125,18.71173667907715,-2.0295867919921875,20.741323471069336,140,
1382,41.45046639272967,True,724.0972290039062,20.854455947875977,-1.8898773193359375,22.744333267211914,176,
1383,41.48045949431631,True,786.7406616210938,-21.801406860351562,-1.677886962890625,-20.123519897460938,127,
1384,41.51045259590294,True,757.6692504882812,19.79887580871582,-1.79351806640625,21.59239387512207,129,
1385,41.540445697489574,True,733.0823974609375,20.55604362487793,-1.754974365234375,22.311017990112305,75,
1386,41.570438799076214,True,766.4480590820312,19.536653518676758,-1.571868896484375,21.108522415161133,107,
1387,41.60043190066285,True,731.113037109375,-23.198593139648438,-1.615234375,-21.583358764648438,113,
1388,41.63042500224948,True,776.6519775390625,19.358993530273438,-1.6007843017578125,20.95977783203125,105,
1389,41.660418103836115,True,707.8246459960938,21.447734832763672,-1.4417266845703125,22.889461517333984,103,
1390,41.69041120542275,True,685.1598510742188,-24.304550170898438,-1.3742523193359375,-22.9302978515625,95,
1391,41.72040430700939,True,658.0490112304688,-25.201126098632812,-1.4658355712890625,-23.73529052734375,105,
1392,41.75039740859602,True,685.9191284179688,22.166345596313477,-1.3115997314453125,23.47794532775879,122,
1393,41.780390510182656,True,708.5286865234375,21.447734832763672,-1.3019561767578125,22.749691009521484,97,
1394,41.81038361176929,True,769.403564453125,19.65382194519043,-1.1862640380859375,20.840085983276367,100,
1395,41.84037671335593,True,698.7954711914062,21.801406860351562,-1.244110107421875,23.045516967773438,121,
1396,41.87036981494256,True,769.0017700195312,19.65382194519043,-1.210357666015625,20.864179611206055,105,
1397,41.9003629165292,True,721.6175537109375,-22.47943115234375,-1.200714111328125,-21.278717041015625,124,
1398,41.93035601811583,True,699.1013793945312,-23.198593139648438,-1.205535888671875,-21.993057250976562,115,
1399,41.960349119702464,True,695.9503784179688,21.801406860351562,-1.220001220703125,23.021408081054688,106,
1400,41.990342221289104,True,727.5154418945312,-22.380126953125,-1.2633819580078125,-21.116744995117188,78,
1401,42.02033532287574,True,730.016357421875,-22.109451293945312,-1.2923126220703125,-20.817138671875,112,
1402,42.05032842446237,True,716.98486328125,20.637544631958008,-1.884552001953125,22.522096633911133,73,
1403,42.080321526049005,True,766.81494140625,-21.1612548828125,-1.224822998046875,-19.936431884765625,119,
1404,42.110314627635645,True,700.2014770507812,21.801406860351562,-1.06573486328125,22.867141723632812,120,
1405,42.14030772922228,True,775.2643432617188,19.358993530273438,-1.1814422607421875,20.540435791015625,74,
1406,42.17030083080891,True,659.8009643554688,22.98871612548828,-1.1305084228515625,24.119224548339844,156,
1407,42.200293932395546,True,788.63818359375,17.86009407043457,-2.590179443359375,20.450273513793945,130,
1408,42.23028703398218,True,760.3355712890625,18.434947967529297,-2.9304351806640625,21.36538314819336,112,
1409,42.26028013556882,True,813.6611938476562,-19.983108520507812,-2.499420166015625,-17.483688354492188,107,
1410,42.29027323715545,True,740.0241088867188,18.92464256286621,-2.726318359375,21.65096092224121,96,
1411,42.32026633874209,True,786.3290405273438,17.744670867919922,-2.7036285400390625,20.448299407958984,80,
1412,42.35025944032872,True,784.9019165039062,17.878694534301758,-2.4540252685546875,20.332719802856445,63,
1413,42.38025254191536,True,805.8114013671875,17.744670867919922,-2.022705078125,19.767375946044922,56,
1414,42.410245643501995,True,655.9230346679688,22.166345596313477,-1.8410186767578125,24.00736427307129,29,
1415,42.44023874508863,True,688.23974609375,-23.198593139648438,-1.5911407470703125,-21.607452392578125,73,
1416,42.47023184667526,True,818.0398559570312,17.650123596191406,-1.7501678466796875,19.400291442871094,88,
1417,42.500224948261895,True,773.71533203125,18.970407485961914,-1.56842041015625,20.538827896118164,92,
1418,42.530218049848536,True,693.8906860351562,21.161258697509766,-1.56842041015625,22.729679107666016,83,
1419,42.56021115143517,True,684.6131591796875,22.479433059692383,-0.610076904296875,23.089509963989258,62,
1420,42.5902042530218,True,770.0619506835938,19.65382194519043,-0.684814453125,20.33863639831543,90,
1421,42.620197354608436,True,820.9863891601562,17.744670867919922,-1.6365814208984375,19.38125228881836,54,
1422,42.65019045619508,True,767.9916381835938,19.38451385498047,-1.250823974609375,20.635337829589844,78,
1423,42.68018355778171,True,761.5859375,-21.037506103515625,-1.4207305908203125,-19.616775512695312,60,
1424,42.710176659368344,True,642.3844604492188,22.932098388671875,-1.7047271728515625,24.636825561523438,80,
1425,42.74016976095498,True,787.1326904296875,18.434947967529297,-1.6479339599609375,20.082881927490234,99,
1426,42.77016286254161,True,728.8261108398438,-22.166351318359375,-1.9772796630859375,-20.189071655273438,63,
1427,42.80015596412825,True,837.8308715820312,-19.440032958984375,-2.1475830078125,-17.292449951171875,51,
1428,42.830149065714885,True,637.2637329101562,22.3801326751709,-2.3859405517578125,24.76607322692871,51,
1429,42.86014216730152,True,778.6194458007812,17.81888771057129,-2.5447998046875,20.36368751525879,64,
1430,42.89013526888815,True,750.091552734375,-21.655990600585938,-2.3065032958984375,-19.3494873046875,88,
1431,42.92012837047479,True,728.75244140625,19.65382194519043,-1.8704833984375,21.52430534362793,83,
1432,42.950121472061426,True,709.072509765625,20.136301040649414,-2.20343017578125,22.339731216430664,105,
1433,42.98011457364806,True,715.9506225585938,19.5731258392334,-2.6242218017578125,22.19734764099121,95,
1434,43.01010767523469,True,699.0587768554688,19.983104705810547,-2.8624114990234375,22.845516204833984,114,
1435,43.040100776821326,True,661.9855346679688,-24.443954467773438,-1.2957611083984375,-23.148193359375,93,
1436,43.07009387840797,True,779.75146484375,18.434947967529297,-1.7047271728515625,20.13967514038086,91,
1437,43.1000869799946,True,790.4392700195312,17.81888771057129,-2.0530853271484375,19.871973037719727,105,
1438,43.130080081581234,True,667.85498046875,21.501432418823242,-2.2356414794921875,23.73707389831543,77,
1439,43.16007318316787,True,745.7909545898438,18.88608741760254,-2.3065032958984375,21.192590713500977,102,
1440,43.19006628475451,True,673.2109985351562,21.03750991821289,-2.3065032958984375,23.344013214111328,87,
1441,43.22005938634114,True,810.7490234375,17.19853973388672,-2.1475830078125,19.34612274169922,110,
1442,43.250052487927775,True,834.2160034179688,16.699243545532227,-2.13623046875,18.835474014282227,108,
1443,43.28004558951441,True,774.6060791015625,17.878694534301758,-2.4653778076171875,20.344072341918945,120,
1444,43.31003869110105,True,780.4099731445312,17.878694534301758,-2.3065032958984375,20.185197830200195,122,
1445,43.34003179268768,True,694.3174438476562,20.136301040649414,-2.5447998046875,22.681100845336914,96,
1446,43.370024894274316,True,679.7071533203125,21.370620727539062,-1.727447509765625,23.098068237304688,105,
1447,43.40001799586095,True,764.8499145507812,17.744670867919922,-2.78302001953125,20.527690887451172,107,
1448,43.43001109744758,True,735.079345703125,19.057703018188477,-2.3859405517578125,21.44364356994629,106,
1449,43.46000419903422,True,785.280029296875,18.434947967529297,-1.432098388671875,19.867046356201172,127,
1450,43.48999730062086,True,723.0479736328125,19.440032958984375,-2.3859405517578125,21.825973510742188,110,
1451,43.51999040220749,True,775.1001586914062,18.970407485961914,-1.091217041015625,20.06162452697754,117,
1452,43.549983503794124,True,754.0595703125,19.093490600585938,-1.750152587890625,20.843643188476562,109,
1453,43.579976605380764,True,693.2413940429688,-22.932098388671875,-2.8624114990234375,-20.069686889648438,119,
1454,43.6099697069674,True,789.6858520507812,17.19853973388672,-2.78302001953125,19.98155975341797,118,
1455,43.63996280855403,True,718.8451538085938,19.093490600585938,-2.78302001953125,21.876510620117188,99,
1456,43.669955910140665,True,794.2141723632812,17.35402488708496,-2.5447998046875,19.89882469177246,120,
1457,43.6999490117273,True,731.9317016601562,-21.801406860351562,-2.6242218017578125,-19.17718505859375,121,
1458,43.72994211331394,True,773.2733764648438,19.2900447845459,-0.8752899169921875,20.165334701538086,109,
1459,43.75993521490057,True,727.68896484375,18.88608741760254,-2.8624114990234375,21.748498916625977,142,
1460,43.789928316487206,True,762.07373046875,-20.854461669921875,-0.9548492431640625,-19.899612426757812,105,
1461,43.81992141807384,True,755.3836669921875,19.334808349609375,-1.5911407470703125,20.925949096679688,107,
1462,43.84991451966048,True,779.2146606445312,-20.376434326171875,-1.034393310546875,-19.342041015625,102,
1463,43.87990762124711,True,770.0643920898438,19.093490600585938,-1.1934814453125,20.286972045898438,95,
1464,43.90990072283375,True,770.675537109375,19.230670928955078,-1.1139373779296875,20.344608306884766,117,
1465,43.93989382442038,True,740.5458374023438,19.79887580871582,-1.432098388671875,21.230974197387695,81,
1466,43.969886926007014,True,694.5128173828125,-22.932098388671875,-1.750152587890625,-21.18194580078125,135,
1467,43.999880027593655,True,757.386474609375,18.434947967529297,-2.3065032958984375,20.741451263427734,123,
1468,44.02987312918029,True,739.4246215820312,19.358993530273438,-1.8296661376953125,21.18865966796875,156,
1469,44.05986623076692,True,616.0664672851562,23.702646255493164,-1.750152587890625,25.45279884338379,88,
1470,44.089859332353555,True,827.7019653320312,-19.440032958984375,-1.670654296875,-17.769378662109375,116,
1471,44.119852433940196,True,731.5436401367188,19.65382194519043,-1.9886322021484375,21.642454147338867,112,
1472,44.14984553552683,True,727.728759765625,19.79887580871582,-1.9886322021484375,21.787508010864258,102,
1473,44.17983863711346,True,744.3577270507812,19.093490600585938,-2.068115234375,21.161605834960938,126,
1474,44.209831738700096,True,787.69677734375,17.744670867919922,-2.22705078125,19.971721649169922,118,
1475,44.23982484028673,True,749.3765869140625,18.970407485961914,-2.1475830078125,21.117990493774414,133,
1476,44.26981794187337,True,749.5287475585938,18.824708938598633,-2.22705078125,21.051759719848633,118,
1477,44.299811043460004,True,754.4765625,18.434947967529297,-2.4653778076171875,20.900325775146484,114,
1478,44.32980414504664,True,767.5534057617188,18.434947967529297,-2.22705078125,20.661998748779297,87,
1479,44.35979724663327,True,737.7440795898438,-22.067901611328125,-2.22705078125,-19.840850830078125,111,
1480,44.38979034821991,True,746.3910522460938,19.025606155395508,-2.1475830078125,21.173189163208008,87,
1481,44.419783449806545,True,702.3406982421875,20.323135375976562,-2.1475830078125,22.470718383789062,92,
1482,44.44977655139318,True,737.1414794921875,-22.067901611328125,-2.1475830078125,-19.920318603515625,99,
1483,44.47976965297981,True,781.2685546875,18.138080596923828,-2.068115234375,20.206195831298828,88,
1484,44.509762754566445,True,787.9193725585938,17.81888771057129,-2.1475830078125,19.96647071838379,91,
1485,44.539755856153086,True,743.1968994140625,-21.801406860351562,-2.1475830078125,-19.653823852539062,85,
1486,44.56974895773972,True,782.4276123046875,17.81888771057129,-2.3065032958984375,20.125391006469727,91,
1487,44.59974205932635,True,734.156982421875,19.2900447845459,-2.3065032958984375,21.596548080444336,110,
1488,44.629735160912986,True,782.0218505859375,17.744670867919922,-2.4653778076171875,20.21004867553711,128,
1489,44.65972826249963,True,617.8283081054688,23.749494552612305,-2.1475830078125,25.897077560424805,85,
1490,44.68972136408626,True,769.7440185546875,18.434947967529297,-1.9886474609375,20.423595428466797,71,
1491,44.719714465672894,True,840.7752685546875,-19.2900390625,-2.068115234375,-17.221923828125,76,
1492,44.74970756725953,True,737.2749633789062,-21.801406860351562,-0.8752899169921875,-20.926116943359375,34,
1493,44.77970066884616,True,672.7820434570312,22.306203842163086,-0.9662017822265625,23.27240562438965,38,
1494,44.8096937704328,True,781.6832885742188,18.434947967529297,-1.670654296875,20.105602264404297,46,
1495,44.839686872019435,True,633.8201293945312,23.962488174438477,-0.8809661865234375,24.843454360961914,52,
1496,44.86967997360607,True,736.6972045898438,19.885164260864258,-1.3071136474609375,21.192277908325195,40,
1497,44.8996730751927,True,502.49298095703125,30.735485076904297,-1.12530517578125,31.860790252685547,41,
1498,44.92966617677934,True,613.0995483398438,23.962488174438477,-1.7899169921875,25.752405166625977,49,
1499,44.959659278365976,True,717.240966796875,-22.47943115234375,-1.7501678466796875,-20.729263305664062,63,
1500,44.98965237995261,True,625.07763671875,23.749494552612305,-1.5911407470703125,25.340635299682617,59,
