Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,HoughBaselineAlpha,HoughPeakSource,HoughLocalmaxFallbackUsed,HoughFallbackMassBelow10Deg,HoughFallbackGapToLowerDeg,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length
71,6.454545454545454,39.38130991101319,-35.03278675167363,-35.02303273403871,456.59489751899355,-45.0,-45.0,-45.0,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
72,6.545454545454546,39.38204220312488,-35.22804357751439,-35.19647202311569,456.6033878623175,-20.0,-20.0,-20.0,houghpeaks,False,nan,nan,6,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
73,6.636363636363637,38.910634096675594,-35.07881197247699,-35.06490993795876,451.13778662812285,-38.5,-38.5,-38.5,houghpeaks,False,nan,nan,9,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
74,6.7272727272727275,38.06755838920737,-35.60504642011327,-35.61038703828308,441.36299581689707,-43.0,-43.0,-43.0,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
75,6.818181818181818,38.23192448266135,-35.641578261654786,-35.65108087030174,443.2686896540447,-42.5,-42.5,-42.5,houghpeaks,False,nan,nan,8,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
76,6.909090909090909,38.00268797792129,-35.794632539061496,-35.80376482020699,440.6108751063338,-45.0,-45.0,-45.0,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
77,7.0,38.131687655926655,-35.779587589497254,-35.79517590422071,442.1065235469757,-40.0,-40.0,-40.0,houghpeaks,False,nan,nan,8,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
78,7.090909090909091,38.39382285973933,-35.87448923542992,-35.82832921433874,445.1457722868328,-19.5,-19.5,-19.5,houghpeaks,False,nan,nan,9,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
79,7.181818181818182,38.350951221647875,-36.0468574337442,-36.022769408663635,444.6487098162073,-38.5,-38.5,-38.5,houghpeaks,False,nan,nan,9,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
80,7.2727272727272725,38.676878480750695,-36.75149830422143,-36.71858399444409,448.4275765884139,-45.0,-45.0,-45.0,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
81,7.363636363636363,38.97753812882943,-36.658952078883225,-36.5978190315042,451.91348555164564,-32.0,-32.0,-32.0,houghpeaks,False,nan,nan,8,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
82,7.454545454545454,38.930093309857746,-36.650716363730226,-36.61512272092071,451.3634006940029,-45.0,-45.0,-45.0,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
83,7.545454545454546,38.514328242202055,-36.925276637247144,-36.86721882580093,446.5429361414731,-31.5,-31.5,-31.5,houghpeaks,False,nan,nan,3,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
