frame,time_s,step_dx_px,step_dy_px,cumulative_dx_px,cumulative_dy_px,valid_points,median_zncc,median_forward_backward_error_px,cumulative_dx_mm_guess,cumulative_dy_mm_guess,displacement_magnitude_mm_guess,cumulative_dx_mm_active_crop_sensitivity,cumulative_dy_mm_active_crop_sensitivity,displacement_magnitude_mm_active_crop_sensitivity
300,12.0,0.0,0.0,43.0,-1.0,123,0.9961419105529785,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
301,12.04,0.0,0.0,43.0,-1.0,123,0.9960069060325623,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
302,12.08,0.0,0.0,43.0,-1.0,124,0.9975565373897552,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
303,12.12,0.0,0.0,43.0,-1.0,124,0.9979444444179535,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
304,12.16,0.0,0.0,43.0,-1.0,124,0.9976537525653839,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
305,12.2,0.0,0.0,43.0,-1.0,123,0.9975044131278992,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
306,12.24,0.0,0.0,43.0,-1.0,123,0.989043116569519,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
307,12.28,0.0,0.0,43.0,-1.0,123,0.9890828728675842,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
308,12.32,0.0,0.0,43.0,-1.0,123,0.9880971312522888,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
309,12.36,0.0,0.0,43.0,-1.0,123,0.9949641823768616,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
310,12.4,0.0,0.0,43.0,-1.0,123,0.9936076998710632,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
311,12.44,0.0,0.0,43.0,-1.0,123,0.994557797908783,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
312,12.48,0.0,0.0,43.0,-1.0,123,0.9940986633300781,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
313,12.52,0.0,0.0,43.0,-1.0,123,0.9922029972076416,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
314,12.56,0.0,0.0,43.0,-1.0,122,0.9927776753902435,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
315,12.6,0.0,0.0,43.0,-1.0,122,0.9952169954776764,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
316,12.64,0.0,0.0,43.0,-1.0,124,0.9939655363559723,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
317,12.68,0.0,0.0,43.0,-1.0,124,0.9957330524921417,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
318,12.72,0.0,0.0,43.0,-1.0,122,0.9965814054012299,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
319,12.76,0.0,0.0,43.0,-1.0,122,0.996828556060791,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
320,12.8,0.0,0.0,43.0,-1.0,123,0.9967268109321594,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
321,12.84,0.0,0.0,43.0,-1.0,123,0.9946677088737488,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
322,12.88,0.0,0.0,43.0,-1.0,123,0.9946279525756836,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
323,12.92,0.0,0.0,43.0,-1.0,123,0.997566819190979,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
324,12.96,0.0,0.0,43.0,-1.0,123,0.9975689053535461,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
325,13.0,0.0,0.0,43.0,-1.0,123,0.9973925948143005,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
326,13.04,0.0,0.0,43.0,-1.0,123,0.9971421957015991,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
327,13.08,0.0,0.0,43.0,-1.0,123,0.995487630367279,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
328,13.12,0.0,0.0,43.0,-1.0,123,0.9955309629440308,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
329,13.16,0.0,0.0,43.0,-1.0,122,0.9963781833648682,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
330,13.2,0.0,0.0,43.0,-1.0,123,0.9961198568344116,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
331,13.24,0.0,0.0,43.0,-1.0,123,0.993884265422821,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
332,13.28,0.0,0.0,43.0,-1.0,122,0.9936642348766327,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
333,13.32,0.0,0.0,43.0,-1.0,123,0.9972234964370728,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
334,13.36,0.0,0.0,43.0,-1.0,122,0.9972138702869415,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
335,13.4,0.0,0.0,43.0,-1.0,121,0.9970971941947937,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
336,13.44,0.0,0.0,43.0,-1.0,122,0.9971576035022736,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
337,13.48,0.0,0.0,43.0,-1.0,122,0.9899856746196747,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
338,13.52,0.0,0.0,43.0,-1.0,121,0.990605890750885,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
339,13.56,0.0,0.0,43.0,-1.0,125,0.9958270788192749,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
340,13.6,0.0,0.0,43.0,-1.0,122,0.9942787289619446,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
341,13.64,0.0,0.0,43.0,-1.0,121,0.9959323406219482,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
342,13.68,0.0,0.0,43.0,-1.0,122,0.9934555888175964,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
343,13.72,0.0,0.0,43.0,-1.0,125,0.9937803745269775,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
344,13.76,0.0,0.0,43.0,-1.0,122,0.9949120879173279,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
345,13.8,0.0,0.0,43.0,-1.0,122,0.9950902163982391,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
346,13.84,0.0,0.0,43.0,-1.0,122,0.995387852191925,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
347,13.88,0.0,0.0,43.0,-1.0,124,0.9979730546474457,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
348,13.92,0.0,0.0,43.0,-1.0,122,0.9981653988361359,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
349,13.96,0.0,0.0,43.0,-1.0,122,0.9980599880218506,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
350,14.0,0.0,0.0,43.0,-1.0,121,0.9978567957878113,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
351,14.04,0.0,0.0,43.0,-1.0,123,0.9920927286148071,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
352,14.08,0.0,0.0,43.0,-1.0,120,0.9921540915966034,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
353,14.12,0.0,0.0,43.0,-1.0,122,0.9961121678352356,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
354,14.16,0.0,0.0,43.0,-1.0,120,0.988926351070404,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
355,14.2,1.0,0.0,44.0,-1.0,120,0.9788838326931,0.0,2.9046875000000005,-0.06601562500000001,2.905437580709727,6.111780821917808,-0.1389041095890411,6.113359073931699
356,14.24,1.0,0.0,45.0,-1.0,120,0.9808308184146881,0.0,2.9707031250000004,-0.06601562500000001,2.9714365414103847,6.250684931506849,-0.1389041095890411,6.2522281200086995
357,14.28,0.0,0.0,45.0,-1.0,121,0.9950326085090637,0.0,2.9707031250000004,-0.06601562500000001,2.9714365414103847,6.250684931506849,-0.1389041095890411,6.2522281200086995
358,14.32,1.0,0.0,46.0,-1.0,119,0.9934248924255371,0.0,3.0367187500000004,-0.06601562500000001,3.037436226383314,6.38958904109589,-0.1389041095890411,6.391098690033931
359,14.36,1.0,0.0,47.0,-1.0,120,0.9859580397605896,0.0,3.1027343750000003,-0.06601562500000001,3.103436589419991,6.528493150684931,-0.1389041095890411,6.529970686779596
360,14.4,1.0,0.0,48.0,-1.0,121,0.9822423458099365,0.0,3.16875,-0.06601562500000001,3.16943758816042,6.667397260273972,-0.1389041095890411,6.668844021115623
361,14.44,1.0,0.0,49.0,-1.0,122,0.9743580520153046,0.0,3.2347656250000005,-0.06601562500000001,3.2354391837006893,6.8063013698630135,-0.1389041095890411,6.807718611183915
362,14.48,0.0,0.0,49.0,-1.0,120,0.9997029304504395,0.0,3.2347656250000005,-0.06601562500000001,3.2354391837006893,6.8063013698630135,-0.1389041095890411,6.807718611183915
363,14.52,0.0,0.0,49.0,-1.0,120,0.9898609519004822,0.0,3.2347656250000005,-0.06601562500000001,3.2354391837006893,6.8063013698630135,-0.1389041095890411,6.807718611183915
364,14.56,1.0,0.0,50.0,-1.0,120,0.9865186810493469,0.0,3.3007812500000004,-0.06601562500000001,3.301441340247575,6.945205479452055,-0.1389041095890411,6.946594381671609
365,14.6,0.0,0.0,50.0,-1.0,121,0.9726752042770386,0.0,3.3007812500000004,-0.06601562500000001,3.301441340247575,6.945205479452055,-0.1389041095890411,6.946594381671609
366,14.64,1.0,0.0,51.0,-1.0,120,0.9791681468486786,0.0,3.3667968750000004,-0.06601562500000001,3.3674440248137625,7.084109589041096,-0.1389041095890411,7.0854712631697785
367,14.68,1.0,0.0,52.0,-1.0,120,0.984448254108429,0.0,3.4328125000000003,-0.06601562500000001,3.4334472069481996,7.223013698630137,-0.1389041095890411,7.224349191606074
368,14.72,0.0,0.0,52.0,-1.0,120,0.9824173152446747,0.0,3.4328125000000003,-0.06601562500000001,3.4334472069481996,7.223013698630137,-0.1389041095890411,7.224349191606074
369,14.76,0.0,0.0,52.0,-1.0,121,0.9921945333480835,0.0,3.4328125000000003,-0.06601562500000001,3.4334472069481996,7.223013698630137,-0.1389041095890411,7.224349191606074
370,14.8,0.0,0.0,52.0,-1.0,121,0.9951720833778381,0.0,3.4328125000000003,-0.06601562500000001,3.4334472069481996,7.223013698630137,-0.1389041095890411,7.224349191606074
371,14.84,0.0,0.0,52.0,-1.0,121,0.9925402402877808,0.0,3.4328125000000003,-0.06601562500000001,3.4334472069481996,7.223013698630137,-0.1389041095890411,7.224349191606074
372,14.88,0.0,0.0,52.0,-1.0,120,0.9929313063621521,0.0,3.4328125000000003,-0.06601562500000001,3.4334472069481996,7.223013698630137,-0.1389041095890411,7.224349191606074
373,14.92,0.0,0.0,52.0,-1.0,121,0.992570161819458,0.0,3.4328125000000003,-0.06601562500000001,3.4334472069481996,7.223013698630137,-0.1389041095890411,7.224349191606074
374,14.96,0.0,0.0,52.0,-1.0,120,0.9937952160835266,0.0,3.4328125000000003,-0.06601562500000001,3.4334472069481996,7.223013698630137,-0.1389041095890411,7.224349191606074
375,15.0,0.0,0.0,52.0,-1.0,121,0.986450731754303,0.0,3.4328125000000003,-0.06601562500000001,3.4334472069481996,7.223013698630137,-0.1389041095890411,7.224349191606074
376,15.04,0.0,0.0,52.0,-1.0,122,0.9977918863296509,0.0,3.4328125000000003,-0.06601562500000001,3.4334472069481996,7.223013698630137,-0.1389041095890411,7.224349191606074
377,15.08,0.0,0.0,52.0,-1.0,122,0.9844765961170197,0.0,3.4328125000000003,-0.06601562500000001,3.4334472069481996,7.223013698630137,-0.1389041095890411,7.224349191606074
378,15.12,0.0,0.0,52.0,-1.0,121,0.9856254458427429,0.0,3.4328125000000003,-0.06601562500000001,3.4334472069481996,7.223013698630137,-0.1389041095890411,7.224349191606074
379,15.16,0.0,0.0,52.0,-1.0,121,0.9833363890647888,0.0,3.4328125000000003,-0.06601562500000001,3.4334472069481996,7.223013698630137,-0.1389041095890411,7.224349191606074
380,15.2,0.0,0.0,52.0,-1.0,122,0.996023565530777,0.0,3.4328125000000003,-0.06601562500000001,3.4334472069481996,7.223013698630137,-0.1389041095890411,7.224349191606074
381,15.24,0.0,0.0,52.0,-1.0,121,0.9847435355186462,0.0,3.4328125000000003,-0.06601562500000001,3.4334472069481996,7.223013698630137,-0.1389041095890411,7.224349191606074
382,15.28,1.0,0.0,53.0,-1.0,121,0.9876536726951599,0.0,3.4988281250000006,-0.06601562500000001,3.499450858496967,7.361917808219178,-0.1389041095890411,7.363228107741562
383,15.32,0.0,0.0,53.0,-1.0,119,0.9853621125221252,0.0,3.4988281250000006,-0.06601562500000001,3.499450858496967,7.361917808219178,-0.1389041095890411,7.363228107741562
384,15.36,0.0,0.0,53.0,-1.0,122,0.9786451160907745,0.0,3.4988281250000006,-0.06601562500000001,3.499450858496967,7.361917808219178,-0.1389041095890411,7.363228107741562
385,15.4,0.0,0.0,53.0,-1.0,120,0.9994872808456421,0.0,3.4988281250000006,-0.06601562500000001,3.499450858496967,7.361917808219178,-0.1389041095890411,7.363228107741562
386,15.44,0.0,0.0,53.0,-1.0,120,0.9920751750469208,0.0,3.4988281250000006,-0.06601562500000001,3.499450858496967,7.361917808219178,-0.1389041095890411,7.363228107741562
387,15.48,0.0,0.0,53.0,-1.0,121,0.9887828826904297,0.0,3.4988281250000006,-0.06601562500000001,3.499450858496967,7.361917808219178,-0.1389041095890411,7.363228107741562
388,15.52,0.0,0.0,53.0,-1.0,122,0.9748152792453766,0.0,3.4988281250000006,-0.06601562500000001,3.499450858496967,7.361917808219178,-0.1389041095890411,7.363228107741562
389,15.56,0.0,0.0,53.0,-1.0,121,0.9904043674468994,0.0,3.4988281250000006,-0.06601562500000001,3.499450858496967,7.361917808219178,-0.1389041095890411,7.363228107741562
390,15.6,0.0,0.0,53.0,-1.0,121,0.9883460402488708,0.0,3.4988281250000006,-0.06601562500000001,3.499450858496967,7.361917808219178,-0.1389041095890411,7.363228107741562
391,15.64,0.0,0.0,53.0,-1.0,121,0.9874477386474609,0.0,3.4988281250000006,-0.06601562500000001,3.499450858496967,7.361917808219178,-0.1389041095890411,7.363228107741562
392,15.68,0.0,0.0,53.0,-1.0,123,0.995629072189331,0.0,3.4988281250000006,-0.06601562500000001,3.499450858496967,7.361917808219178,-0.1389041095890411,7.363228107741562
393,15.72,0.0,0.0,53.0,-1.0,121,0.9819765090942383,0.0,3.4988281250000006,-0.06601562500000001,3.499450858496967,7.361917808219178,-0.1389041095890411,7.363228107741562
394,15.76,1.0,0.0,54.0,-1.0,120,0.987776905298233,0.0,3.5648437500000005,-0.06601562500000001,3.56545495339069,7.500821917808219,-0.1389041095890411,7.502107956723423
395,15.8,1.0,0.0,55.0,-1.0,120,0.9833233058452606,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
396,15.84,0.0,0.0,55.0,-1.0,124,0.982680082321167,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
397,15.88,0.0,0.0,55.0,-1.0,121,0.9852710366249084,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
398,15.92,0.0,0.0,55.0,-1.0,121,0.9855561852455139,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
399,15.96,0.0,0.0,55.0,-1.0,123,0.9963371157646179,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
400,16.0,0.0,0.0,55.0,-1.0,121,0.9901516437530518,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
401,16.04,0.0,0.0,55.0,-1.0,121,0.994124710559845,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
402,16.08,0.0,0.0,55.0,-1.0,121,0.9938433170318604,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
403,16.12,0.0,0.0,55.0,-1.0,122,0.9911567866802216,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
404,16.16,0.0,0.0,55.0,-1.0,119,0.9943764805793762,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
405,16.2,0.0,0.0,55.0,-1.0,121,0.9890218377113342,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
406,16.24,0.0,0.0,55.0,-1.0,122,0.9857803881168365,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
407,16.28,0.0,0.0,55.0,-1.0,123,0.9959851503372192,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
408,16.32,0.0,0.0,55.0,-1.0,122,0.9956870675086975,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
409,16.36,0.0,0.0,55.0,-1.0,120,0.9953422844409943,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
410,16.4,0.0,0.0,55.0,-1.0,120,0.9955368638038635,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
411,16.44,0.0,0.0,55.0,-1.0,121,0.9817851185798645,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
412,16.48,0.0,0.0,55.0,-1.0,121,0.9823125004768372,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
413,16.52,0.0,0.0,55.0,-1.0,121,0.9814486503601074,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
414,16.56,0.0,0.0,55.0,-1.0,122,0.9964067339897156,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
415,16.6,0.0,0.0,55.0,-1.0,122,0.9824258983135223,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
416,16.64,0.0,0.0,55.0,-1.0,120,0.981410413980484,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
417,16.68,0.0,0.0,55.0,-1.0,121,0.9606748223304749,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
418,16.72,0.0,0.0,55.0,-1.0,122,0.9880517721176147,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
419,16.76,0.0,0.0,55.0,-1.0,121,0.9907287359237671,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
420,16.8,0.0,0.0,55.0,-1.0,120,0.9917437136173248,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
421,16.84,0.0,0.0,55.0,-1.0,121,0.9919450283050537,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
422,16.88,0.0,0.0,55.0,-1.0,121,0.9946697354316711,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
423,16.92,0.0,0.0,55.0,-1.0,121,0.9942138195037842,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
424,16.96,0.0,0.0,55.0,-1.0,120,0.9931105077266693,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
425,17.0,0.0,0.0,55.0,-1.0,121,0.9933547973632812,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
426,17.04,0.0,0.0,55.0,-1.0,121,0.986398458480835,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
427,17.08,0.0,0.0,55.0,-1.0,120,0.9960076212882996,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
428,17.12,0.0,0.0,55.0,-1.0,119,0.9835253357887268,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
429,17.16,0.0,0.0,55.0,-1.0,118,0.9668079912662506,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
430,17.2,0.0,0.0,55.0,-1.0,120,0.9966748654842377,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
431,17.24,0.0,0.0,55.0,-1.0,120,0.9914205074310303,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
432,17.28,0.0,0.0,55.0,-1.0,120,0.9947792589664459,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
433,17.32,0.0,0.0,55.0,-1.0,120,0.9928011000156403,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
434,17.36,0.0,0.0,55.0,-1.0,121,0.9866103529930115,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
435,17.4,0.0,0.0,55.0,-1.0,122,0.9794633686542511,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
436,17.44,0.0,0.0,55.0,-1.0,121,0.9811756014823914,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
437,17.48,0.0,0.0,55.0,-1.0,121,0.9958739876747131,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
438,17.52,0.0,0.0,55.0,-1.0,121,0.9910102486610413,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
439,17.56,0.0,0.0,55.0,-1.0,121,0.9842255711555481,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
440,17.6,0.0,0.0,55.0,-1.0,121,0.9816519021987915,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
441,17.64,0.0,0.0,55.0,-1.0,120,0.9805286824703217,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
442,17.68,0.0,0.0,55.0,-1.0,120,0.9832209348678589,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
443,17.72,0.0,0.0,55.0,-1.0,121,0.9801875352859497,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
444,17.76,0.0,0.0,55.0,-1.0,121,0.982923686504364,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
445,17.8,0.0,0.0,55.0,-1.0,121,0.9946767687797546,0.0,3.6308593750000004,-0.06601562500000001,3.6314594674551355,7.63972602739726,-0.1389041095890411,7.640988687686421
446,17.84,1.0,0.0,56.0,-1.0,121,0.9850887656211853,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
447,17.88,0.0,0.0,56.0,-1.0,121,0.9857180118560791,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
448,17.92,0.0,0.0,56.0,-1.0,121,0.988121509552002,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
449,17.96,0.0,0.0,56.0,-1.0,120,0.9868685305118561,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
450,18.0,0.0,0.0,56.0,-1.0,121,0.9874675869941711,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
451,18.04,0.0,0.0,56.0,-1.0,123,0.9934402704238892,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
452,18.08,0.0,0.0,56.0,-1.0,122,0.994533509016037,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
